release	matrix	cohort	method	family	gene	n	rho	p	q_family	q_search
24Q4	Chronos	lineage:Head and Neck	spearman	STING	STING1	77	-0.0443240969556759	0.701891123702866	0.701891123702866	0.8853792548807803
24Q4	Chronos	lineage:Head and Neck	spearman	STING	TBK1	77	-0.17274830432725166	0.1329974089776671	0.5319896359106684	0.41467910081241843
24Q4	Chronos	lineage:Head and Neck	spearman	STING	IRF3	77	0.046295809453704186	0.689293596051547	0.701891123702866	0.8835111978546962
24Q4	Chronos	lineage:Head and Neck	spearman	signature	sig_NHEJ	77	0.07576633892423365	0.5125226206591561	0.5125226206591561	0.7952230137570878
24Q4	Chronos	lineage:Head and Neck	spearman	signature	sig_STING	77	-0.15484515484515485	0.17873428891603405	0.3574685778320681	0.4844150712969481
24Q4	Chronos	lineage:Head and Neck	pearson	NHEJ	LIG4	77	-0.20447110492855694	0.07445990318830636	0.26060966115907225	0.2908241186626784
24Q4	Chronos	lineage:Head and Neck	pearson	NHEJ	XRCC4	77	0.12192970914126175	0.29079636157570593	0.43696396659449166	0.6196408452267379
24Q4	Chronos	lineage:Head and Neck	pearson	NHEJ	XRCC5	77	-0.16616117668240102	0.14866273273911204	0.34687970972459475	0.43830453349426574
24Q4	Chronos	lineage:Head and Neck	pearson	NHEJ	XRCC6	77	0.0032760670654007665	0.9774410353298654	0.9774410353298654	0.9893742777145806
24Q4	Chronos	lineage:Head and Neck	pearson	NHEJ	NHEJ1	77	0.22276330647215434	0.05149736205435422	0.26060966115907225	0.2263402129810653
24Q4	Chronos	lineage:Head and Neck	pearson	NHEJ	DCLRE1C	77	-0.11670483733264599	0.3121171189960655	0.43696396659449166	0.6394407279447523
24Q4	Chronos	lineage:Head and Neck	pearson	NHEJ	PAXX	77	-0.03182551627353318	0.7834932832902839	0.9140754971719979	0.9189459235234317
24Q4	Chronos	lineage:Head and Neck	pearson	STING	CGAS	77	-0.2201173675213869	0.0544055370013187	0.2176221480052748	0.2351556859962211
24Q4	Chronos	lineage:Head and Neck	pearson	STING	STING1	77	-0.00572903954247067	0.9605604904661283	0.9605604904661283	0.984420704674092
24Q4	Chronos	lineage:Head and Neck	pearson	STING	TBK1	77	-0.16018312759729195	0.1640390607014768	0.3280781214029536	0.4630599533013331
24Q4	Chronos	lineage:Head and Neck	pearson	STING	IRF3	77	0.08246191817628155	0.47585779004774237	0.6344770533969898	0.7690925620714759
24Q4	Chronos	lineage:Head and Neck	pearson	signature	sig_NHEJ	77	-0.0543586714024407	0.6386830517056125	0.6386830517056125	0.8648513244638083
24Q4	Chronos	lineage:Head and Neck	pearson	signature	sig_STING	77	-0.11030354909554103	0.33957950372265927	0.6386830517056125	0.6674493693859166
24Q4	Chronos	lineage:Kidney	spearman	NHEJ	LIG4	34	-0.27150496562261267	0.12036188867462869	0.2808444069074669	0.3899468649067899
24Q4	Chronos	lineage:Kidney	spearman	NHEJ	XRCC4	34	-0.07012987012987013	0.6934966831584615	0.7948749647148079	0.8837478788774656
24Q4	Chronos	lineage:Kidney	spearman	NHEJ	XRCC5	34	-0.19633307868601985	0.26576766929626633	0.4650934212684661	0.5911439430046757
24Q4	Chronos	lineage:Kidney	spearman	NHEJ	XRCC6	34	0.04629488158899923	0.7948749647148079	0.7948749647148079	0.9189459235234317
24Q4	Chronos	lineage:Kidney	spearman	NHEJ	NHEJ1	34	-0.12482811306340717	0.4818064528140577	0.6745290339396808	0.7724910511614942
24Q4	Chronos	lineage:Kidney	spearman	NHEJ	DCLRE1C	34	-0.5074102368220015	0.0021913125974510946	0.015339188182157662	0.024672556652782694
24Q4	Chronos	lineage:Kidney	spearman	NHEJ	PAXX	34	0.41329258976317795	0.01512052674591565	0.052921843610704775	0.0997951093859508
24Q4	Chronos	lineage:Kidney	spearman	STING	CGAS	34	0.08510313216195568	0.6322653365862814	0.6322653365862814	0.8632125553393543
24Q4	Chronos	lineage:Kidney	spearman	STING	STING1	34	0.2381970970206264	0.17491324583616083	0.35325722620766165	0.477252977762903
24Q4	Chronos	lineage:Kidney	spearman	STING	TBK1	34	-0.2372803666921314	0.17662861310383082	0.35325722620766165	0.4801350079007264
24Q4	Chronos	lineage:Kidney	spearman	STING	IRF3	34	0.12696715049656226	0.4742684253855281	0.6322653365862814	0.7682643054202516
24Q4	Chronos	lineage:Kidney	spearman	signature	sig_NHEJ	34	-0.1660809778456837	0.3478698155437175	0.695739631087435	0.6728680207335532
24Q4	Chronos	lineage:Kidney	spearman	signature	sig_STING	34	-0.006875477463712757	0.9692161526019745	0.9692161526019745	0.986663844859011
24Q4	Chronos	lineage:Kidney	pearson	NHEJ	LIG4	34	-0.20305989970012714	0.24940597146442925	0.5819472667503349	0.5672275460737144
24Q4	Chronos	lineage:Kidney	pearson	NHEJ	XRCC4	34	-0.026090369600751093	0.8835534889003382	0.8835534889003382	0.9571268273616983
24Q4	Chronos	lineage:Kidney	pearson	NHEJ	XRCC5	34	-0.035704122406298826	0.841116470908861	0.8835534889003382	0.9358229017070692
24Q4	Chronos	lineage:Kidney	pearson	NHEJ	XRCC6	34	0.08874279656345051	0.6177184153510946	0.8648057814915324	0.8512838688495954
24Q4	Chronos	lineage:Kidney	pearson	NHEJ	NHEJ1	34	-0.15637115341913943	0.37716163141315967	0.6600328549730294	0.6978887682096214
24Q4	Chronos	lineage:Kidney	pearson	NHEJ	DCLRE1C	34	-0.36079223978475145	0.03605902004044701	0.12620657014156453	0.17586003356624427
24Q4	Chronos	lineage:Kidney	pearson	NHEJ	PAXX	34	0.5394976457369209	0.0009924008932673237	0.006946806252871265	0.01407128304532858
24Q4	Chronos	lineage:Kidney	pearson	STING	CGAS	34	0.05313108952162369	0.7653768175040436	0.7653768175040436	0.9142418566649481
24Q4	Chronos	lineage:Kidney	pearson	STING	STING1	34	0.13091710356198474	0.4605124806777374	0.7653768175040436	0.7558323632886095
24Q4	Chronos	lineage:Kidney	pearson	STING	TBK1	34	-0.44084484823780856	0.00906534392701189	0.03626137570804756	0.06947557698684742
24Q4	Chronos	lineage:Kidney	pearson	STING	IRF3	34	0.09738863268500346	0.5837378857882974	0.7653768175040436	0.8292351274749646
24Q4	Chronos	lineage:Kidney	pearson	signature	sig_NHEJ	34	-0.04762985991218372	0.7890911709358324	0.7890911709358324	0.9189459235234317
24Q4	Chronos	lineage:Kidney	pearson	signature	sig_STING	34	-0.07697078238301289	0.6652557750266715	0.7890911709358324	0.8729687292436323
24Q4	Chronos	lineage:Liver	spearman	NHEJ	LIG4	24	0.05565217391304347	0.7961874995255513	0.7961874995255513	0.9189459235234317
24Q4	Chronos	lineage:Liver	spearman	NHEJ	XRCC4	24	-0.05739130434782608	0.7899551413098405	0.7961874995255513	0.9189459235234317
24Q4	Chronos	lineage:Liver	spearman	NHEJ	XRCC5	24	0.2721739130434782	0.198217172315479	0.5318094969951208	0.5060549928235729
24Q4	Chronos	lineage:Liver	spearman	NHEJ	XRCC6	24	0.13826086956521738	0.5193911494591461	0.7495932255610677	0.7967783487077229
24Q4	Chronos	lineage:Liver	spearman	NHEJ	NHEJ1	24	0.25565217391304346	0.22791835585505177	0.5318094969951208	0.5438293980654062
24Q4	Chronos	lineage:Liver	spearman	NHEJ	DCLRE1C	24	-0.38260869565217387	0.06499969935694097	0.4549978954985868	0.2658283668768169
24Q4	Chronos	lineage:Liver	spearman	NHEJ	PAXX	24	-0.13304347826086957	0.5354237325436197	0.7495932255610677	0.8037743199679067
24Q4	Chronos	lineage:Liver	spearman	STING	CGAS	24	0.34956521739130436	0.0940531188359595	0.376212475343838	0.33441108919452267
24Q4	Chronos	lineage:Liver	spearman	STING	STING1	24	-0.13739130434782607	0.5220471463273304	0.5220471463273304	0.7977387551895071
24Q4	Chronos	lineage:Liver	spearman	STING	TBK1	24	-0.21739130434782608	0.30753321054890714	0.5220471463273304	0.6365130216725939
24Q4	Chronos	lineage:Liver	spearman	STING	IRF3	24	-0.14260869565217388	0.5062092339528541	0.5220471463273304	0.7918744791852538
24Q4	Chronos	lineage:Liver	spearman	signature	sig_NHEJ	24	0.15130434782608695	0.4803459029793672	0.725335122330957	0.7724910511614942
24Q4	Chronos	lineage:Liver	spearman	signature	sig_STING	24	-0.07565217391304348	0.725335122330957	0.725335122330957	0.8933229325669585
24Q4	Chronos	lineage:Liver	pearson	NHEJ	LIG4	24	0.12312780103555275	0.5665175476296894	0.6609371389013043	0.8220588757967808
24Q4	Chronos	lineage:Liver	pearson	NHEJ	XRCC4	24	-0.035465143617814575	0.8693223834917735	0.8693223834917735	0.9505268205953658
24Q4	Chronos	lineage:Liver	pearson	NHEJ	XRCC5	24	0.2324416583897845	0.274396384127161	0.6402582296300423	0.598287858621614
24Q4	Chronos	lineage:Liver	pearson	NHEJ	XRCC6	24	0.17060712410427678	0.42542079840464025	0.6609371389013043	0.7350210259056398
24Q4	Chronos	lineage:Liver	pearson	NHEJ	NHEJ1	24	0.32130910058954365	0.1257737912946847	0.4402082695313964	0.3989763396895737
24Q4	Chronos	lineage:Liver	pearson	NHEJ	DCLRE1C	24	-0.3934655212334014	0.05714205372573711	0.39999437608015975	0.24352127569099177
24Q4	Chronos	lineage:Liver	pearson	NHEJ	PAXX	24	-0.13197506582823165	0.538735216534308	0.6609371389013043	0.80497368291702
24Q4	Chronos	lineage:Liver	pearson	STING	CGAS	24	0.33900090515018616	0.10512434002116398	0.21024868004232797	0.35840522653944507
24Q4	Chronos	lineage:Liver	pearson	STING	STING1	24	-0.12725886902969255	0.5534658158170517	0.7379544210894022	0.8154752780974368
24Q4	Chronos	lineage:Liver	pearson	STING	TBK1	24	-0.3542493379534191	0.08943249624075088	0.21024868004232797	0.3236604625855746
24Q4	Chronos	lineage:Liver	pearson	STING	IRF3	24	-0.061500378709585315	0.7752800139844891	0.7752800139844891	0.9150164246273398
24Q4	Chronos	lineage:Liver	pearson	signature	sig_NHEJ	24	0.12666656464732387	0.5553287013939878	0.6481500959520091	0.8154752780974368
24Q4	Chronos	lineage:Liver	pearson	signature	sig_STING	24	-0.09816350817959461	0.6481500959520091	0.6481500959520091	0.868789545276643
24Q4	Chronos	lineage:Lung	spearman	NHEJ	LIG4	126	-0.07699137607799025	0.3915079860439206	0.6621409154619892	0.7063408175510496
24Q4	Chronos	lineage:Lung	spearman	NHEJ	XRCC4	126	-0.039304086989126366	0.6621409154619892	0.6621409154619892	0.8719793061880852
24Q4	Chronos	lineage:Lung	spearman	NHEJ	XRCC5	126	-0.05125459317585302	0.5686964580922266	0.6621409154619892	0.8226029655513254
24Q4	Chronos	lineage:Lung	spearman	NHEJ	XRCC6	126	0.05808773903262094	0.5182270220580889	0.6621409154619892	0.7967783487077229
24Q4	Chronos	lineage:Lung	spearman	NHEJ	NHEJ1	126	0.04103187101612299	0.64825798855346	0.6621409154619892	0.868789545276643
24Q4	Chronos	lineage:Lung	spearman	NHEJ	DCLRE1C	126	-0.12973078365204352	0.1476625307613114	0.6621409154619892	0.43830453349426574
24Q4	Chronos	lineage:Lung	spearman	NHEJ	PAXX	126	0.10214023247094114	0.25508955113177006	0.6621409154619892	0.57584571938657
24Q4	Chronos	lineage:Lung	spearman	STING	CGAS	126	-0.07473565804274465	0.4055732457137902	0.540764327618387	0.7188425876856366
24Q4	Chronos	lineage:Lung	spearman	STING	STING1	126	0.07954105736782903	0.3759669774830883	0.540764327618387	0.6978887682096214
24Q4	Chronos	lineage:Lung	spearman	STING	TBK1	126	0.04623922009748782	0.6071567061831226	0.6071567061831226	0.8440590901251007
24Q4	Chronos	lineage:Lung	spearman	STING	IRF3	126	0.10935133108361456	0.22288540537597365	0.540764327618387	0.5391816702994376
24Q4	Chronos	lineage:Lung	spearman	signature	sig_NHEJ	126	-0.02243419572553431	0.80309401782919	0.80309401782919	0.9207061524327106
24Q4	Chronos	lineage:Lung	spearman	signature	sig_STING	126	0.049994750656167986	0.5782487343802212	0.80309401782919	0.8265875325309744
24Q4	Chronos	lineage:Lung	pearson	NHEJ	LIG4	126	-0.12523546658651458	0.16233479782488078	0.4240305018115347	0.4615765297448235
24Q4	Chronos	lineage:Lung	pearson	NHEJ	XRCC4	126	-0.05246211219870906	0.5596114230206803	0.5596114230206803	0.8169451753279005
24Q4	Chronos	lineage:Lung	pearson	NHEJ	XRCC5	126	-0.07699186384954243	0.39150497658900274	0.4567558060205032	0.7063408175510496
24Q4	Chronos	lineage:Lung	pearson	NHEJ	XRCC6	126	0.09513319664074045	0.28931282522333135	0.4240305018115347	0.6172006938097735
24Q4	Chronos	lineage:Lung	pearson	NHEJ	NHEJ1	126	0.09250954951115375	0.3028789298653819	0.4240305018115347	0.63259033760086
24Q4	Chronos	lineage:Lung	pearson	NHEJ	DCLRE1C	126	-0.11628739974786934	0.19472830433274663	0.4240305018115347	0.5023824994383732
24Q4	Chronos	lineage:Lung	pearson	NHEJ	PAXX	126	0.10677400453295116	0.2340481124018702	0.4240305018115347	0.5533590804536139
24Q4	Chronos	lineage:Lung	pearson	STING	CGAS	126	-0.04662392630079188	0.6041663093287026	0.7800186789947328	0.8430274056624816
24Q4	Chronos	lineage:Lung	pearson	STING	STING1	126	0.05091475704243714	0.5712657872089122	0.7800186789947328	0.823055920907627
24Q4	Chronos	lineage:Lung	pearson	STING	TBK1	126	0.025128050998990743	0.7800186789947328	0.7800186789947328	0.9179058519267048
24Q4	Chronos	lineage:Lung	pearson	STING	IRF3	126	0.05077518807572446	0.5723225758874988	0.7800186789947328	0.823380280462555
24Q4	Chronos	lineage:Lung	pearson	signature	sig_NHEJ	126	-0.023172082967441058	0.7967555361985647	0.7967555361985647	0.9189459235234317
24Q4	Chronos	lineage:Lung	pearson	signature	sig_STING	126	0.03586947538465664	0.6900777946725642	0.7967555361985647	0.8835111978546962
24Q4	Chronos	lineage:Lymphoid	spearman	NHEJ	LIG4	93	-0.11757333412909192	0.2616926743226903	0.7556357164163847	0.5849600955448371
24Q4	Chronos	lineage:Lymphoid	spearman	NHEJ	XRCC4	93	0.06830592939631762	0.515324098673582	0.9018171726787685	0.7967783487077229
24Q4	Chronos	lineage:Lymphoid	spearman	NHEJ	XRCC5	93	-0.045790934320074	0.6629469292112693	0.928125700895777	0.8719793061880852
24Q4	Chronos	lineage:Lymphoid	spearman	NHEJ	XRCC6	93	-0.10342872489630268	0.3238438784641649	0.7556357164163847	0.6494835702177293
24Q4	Chronos	lineage:Lymphoid	spearman	NHEJ	NHEJ1	93	-0.11505177404434362	0.2721326377713949	0.7556357164163847	0.598287858621614
24Q4	Chronos	lineage:Lymphoid	spearman	NHEJ	DCLRE1C	93	-0.0036405956253170594	0.9723716638167109	0.9723716638167109	0.988081289583109
24Q4	Chronos	lineage:Lymphoid	spearman	NHEJ	PAXX	93	-0.017501715854495534	0.8677552511052374	0.9723716638167109	0.9505268205953658
24Q4	Chronos	lineage:Lymphoid	spearman	STING	CGAS	93	0.039106562024409895	0.7097648890382781	0.9463531853843707	0.8883646975855453
24Q4	Chronos	lineage:Lymphoid	spearman	STING	STING1	93	0.09793799051057858	0.3503277577023618	0.7006555154047236	0.6745331680405477
24Q4	Chronos	lineage:Lymphoid	spearman	STING	TBK1	93	-0.16866103667452476	0.10607043137672861	0.42428172550691445	0.3609560948342406
24Q4	Chronos	lineage:Lymphoid	spearman	STING	IRF3	93	0.005863746232580345	0.9555142030800947	0.9555142030800947	0.9835541232607747
24Q4	Chronos	lineage:Lymphoid	spearman	signature	sig_NHEJ	93	-0.13394109396914444	0.2005494495552497	0.4010988991104994	0.5091569453615816
24Q4	Chronos	lineage:Lymphoid	spearman	signature	sig_STING	93	0.027319387663752196	0.7949070164231362	0.7949070164231362	0.9189459235234317
24Q4	Chronos	lineage:Lymphoid	pearson	NHEJ	LIG4	93	-0.19128583882352215	0.06624757725441506	0.46373304078090544	0.2671704690787452
24Q4	Chronos	lineage:Lymphoid	pearson	NHEJ	XRCC4	93	0.04265289259098582	0.6847783750114377	0.8486314990575482	0.8808432694082245
24Q4	Chronos	lineage:Lymphoid	pearson	NHEJ	XRCC5	93	-0.036630199261233065	0.7273984277636127	0.8486314990575482	0.8941066421940105
24Q4	Chronos	lineage:Lymphoid	pearson	NHEJ	XRCC6	93	-0.08279753065595884	0.4300959447747215	0.8486314990575482	0.7381466996958782
24Q4	Chronos	lineage:Lymphoid	pearson	NHEJ	NHEJ1	93	-0.1141864471050487	0.2757790692396006	0.8486314990575482	0.598287858621614
24Q4	Chronos	lineage:Lymphoid	pearson	NHEJ	DCLRE1C	93	0.016378216837672294	0.8761748560914081	0.8761748560914081	0.9530550436155251
24Q4	Chronos	lineage:Lymphoid	pearson	NHEJ	PAXX	93	-0.04535354238519276	0.6659735599174286	0.8486314990575482	0.8732823675696547
24Q4	Chronos	lineage:Lymphoid	pearson	STING	CGAS	93	0.08709969597311058	0.40643806823851414	0.5419174243180188	0.7190524117042191
24Q4	Chronos	lineage:Lymphoid	pearson	STING	STING1	93	0.09762676418205288	0.351868288599411	0.5419174243180188	0.6755871141108691
24Q4	Chronos	lineage:Lymphoid	pearson	STING	TBK1	93	-0.16577296668850175	0.11227640457098405	0.4491056182839362	0.3730276173724497
24Q4	Chronos	lineage:Lymphoid	pearson	STING	IRF3	93	-0.03626770078632548	0.7299918985460584	0.7299918985460584	0.8948287788629102
24Q4	Chronos	lineage:Lymphoid	pearson	signature	sig_NHEJ	93	-0.13854649489202325	0.1853632907419258	0.3707265814838516	0.4950258306197257
24Q4	Chronos	lineage:Lymphoid	pearson	signature	sig_STING	93	-0.008838187550717618	0.9329918096531842	0.9329918096531842	0.9737754981742718
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ	LIG4	42	0.0158009885746698	0.9208858962646472	0.9435620006581443	0.9709224709749806
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ	XRCC4	42	0.048051211409124064	0.7625116565525045	0.9435620006581443	0.913420644306154
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ	XRCC5	42	-0.011263268778867191	0.9435620006581442	0.9435620006581443	0.9800760307701892
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ	XRCC6	42	-0.035410420549388213	0.8238235516808374	0.9435620006581443	0.9300167515558787
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ	NHEJ1	42	0.0717121789158091	0.6517701563151376	0.9435620006581443	0.8715753409961957
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ	DCLRE1C	42	-0.3381411554979338	0.028506889380312064	0.19954822566218444	0.1507146847237368
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ	PAXX	42	-0.055343975366663974	0.7277554836266958	0.9435620006581443	0.8941066421940105
24Q4	Chronos	lineage:Myeloid	spearman	STING	CGAS	42	0.05874726521351593	0.711713733937304	0.837338572064252	0.8883646975855453
24Q4	Chronos	lineage:Myeloid	spearman	STING	STING1	42	0.032655376387650925	0.837338572064252	0.837338572064252	0.9341318381927802
24Q4	Chronos	lineage:Myeloid	spearman	STING	TBK1	42	0.1148205169759339	0.4690255720060023	0.837338572064252	0.7621451131458246
24Q4	Chronos	lineage:Myeloid	spearman	STING	IRF3	42	-0.04594441293250142	0.7726421347089488	0.837338572064252	0.9150164246273398
24Q4	Chronos	lineage:Myeloid	spearman	signature	sig_NHEJ	42	-0.033141560651486913	0.8349500947162877	0.9898413881154482	0.9334884877229216
24Q4	Chronos	lineage:Myeloid	spearman	signature	sig_STING	42	-0.002025767765983308	0.9898413881154482	0.9898413881154482	0.9960581527560884
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ	LIG4	42	0.018677932283250803	0.906539956561504	0.9203079774757449	0.9691477915116498
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ	XRCC4	42	0.061010332932999685	0.7011135975263603	0.9203079774757449	0.8853792548807803
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ	XRCC5	42	-0.01591678266530751	0.9203079774757449	0.9203079774757449	0.9709224709749806
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ	XRCC6	42	0.052422126455359715	0.7416203629732486	0.9203079774757449	0.9022473678567573
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ	NHEJ1	42	0.06202283769824845	0.6963889784571361	0.9203079774757449	0.8837478788774656
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ	DCLRE1C	42	-0.27136351588401353	0.08214945321894489	0.5750461725326143	0.3087824487709468
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ	PAXX	42	-0.025674395245620235	0.8717829413982476	0.9203079774757449	0.9510309680044952
24Q4	Chronos	lineage:Myeloid	pearson	STING	CGAS	42	0.016581538237588747	0.9169910293070269	0.973873082082492	0.9700976962001745
24Q4	Chronos	lineage:Myeloid	pearson	STING	STING1	42	-0.00521082948197009	0.973873082082492	0.973873082082492	0.9885421955167247
24Q4	Chronos	lineage:Myeloid	pearson	STING	TBK1	42	0.12998983565347888	0.41193295358738213	0.973873082082492	0.7259572051626908
24Q4	Chronos	lineage:Myeloid	pearson	STING	IRF3	42	-0.08419694899670162	0.5960188257182901	0.973873082082492	0.8377753748463778
24Q4	Chronos	lineage:Myeloid	pearson	signature	sig_NHEJ	42	-0.03711959941891302	0.815464012019633	0.8845281703394993	0.9262630798585394
24Q4	Chronos	lineage:Myeloid	pearson	signature	sig_STING	42	0.023103964753138185	0.8845281703394993	0.8845281703394993	0.9571268273616983
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ	LIG4	59	-0.05721800116890709	0.6668689323311264	0.9295752233669772	0.8734137018799749
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ	XRCC4	59	-0.116364699006429	0.3801190613699997	0.9295752233669772	0.7003405736756357
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ	XRCC5	59	-0.08544710695499709	0.5199210026059018	0.9295752233669772	0.7969209317253486
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ	XRCC6	59	0.16183518410286385	0.22073574175486954	0.9295752233669772	0.5368293239478428
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ	NHEJ1	59	0.00315604909409702	0.9810732134383414	0.9810732134383414	0.9914002998955871
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ	DCLRE1C	59	-0.0718293395675044	0.5887654900960724	0.9295752233669772	0.8335305652890846
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ	PAXX	59	0.034248977206312106	0.7967787628859805	0.9295752233669772	0.9189459235234317
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	STING	CGAS	59	0.12577440093512568	0.34252025363910177	0.34252025363910177	0.6676660925562437
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	STING	STING1	59	0.22752776154295737	0.08307939208851953	0.2534601788308772	0.3092587983050196
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	STING	TBK1	59	-0.19298655756867333	0.14307177258262121	0.2534601788308772	0.43119279299975793
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	STING	IRF3	59	0.1729982466393922	0.1900951341231579	0.2534601788308772	0.49994213818350164
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	signature	sig_NHEJ	59	-0.061601402688486274	0.6430160662502739	0.6430160662502739	0.8657639500017176
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	signature	sig_STING	59	0.1022793687901812	0.44080284428237926	0.6430160662502739	0.7444670258991295
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ	LIG4	59	-0.08494895205265368	0.5223662874743994	0.7648593480315784	0.7977387551895071
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ	XRCC4	59	-0.20945688410469648	0.11134823228533293	0.7648593480315784	0.3726107953713979
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ	XRCC5	59	-0.08012722077246195	0.5463281057368418	0.7648593480315784	0.8089600103414145
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ	XRCC6	59	0.14596295102373627	0.2699860509428864	0.7648593480315784	0.5969146144482725
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ	NHEJ1	59	-0.014746669791856702	0.911732333884901	0.911732333884901	0.9693831142426761
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ	DCLRE1C	59	-0.08833124260703366	0.5058775385199102	0.7648593480315784	0.7918744791852538
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ	PAXX	59	0.028727708429352718	0.8289994842887345	0.911732333884901	0.9310930168366082
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	STING	CGAS	59	0.14263812391721753	0.2811657654148289	0.356439877319015	0.6069187646350863
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	STING	STING1	59	0.15415855811373835	0.24371016617814656	0.356439877319015	0.5605641148914745
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	STING	TBK1	59	-0.12222043983293059	0.356439877319015	0.356439877319015	0.6783692676979926
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	STING	IRF3	59	0.14058148519749064	0.28823216538411583	0.356439877319015	0.6156153040522567
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	signature	sig_NHEJ	59	-0.10353393707591335	0.4351882652814077	0.4351882652814077	0.7418536410030726
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	signature	sig_STING	59	0.1376154772425061	0.29862660409718594	0.4351882652814077	0.6289779744495002
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ	LIG4	47	-0.03191489361702128	0.8313581952118841	0.9378966429816542	0.9323041835652477
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ	XRCC4	47	0.011679000925069382	0.9378966429816542	0.9378966429816542	0.9747712118510184
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ	XRCC5	47	-0.10279833487511564	0.4917061889143104	0.6883886644800346	0.7805675270493491
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ	XRCC6	47	-0.11043015726179464	0.4599377184812415	0.6883886644800346	0.755789548207013
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ	NHEJ1	47	-0.2015494912118409	0.17429394991440567	0.6100288247004199	0.477252977762903
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ	DCLRE1C	47	-0.14858926919518964	0.3188647349375734	0.6883886644800346	0.644085577548321
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ	PAXX	47	0.2866558741905643	0.05075948670446061	0.35531640693122424	0.22457101518907133
24Q4	Chronos	lineage:Pancreas	spearman	STING	CGAS	47	0.13193802035152638	0.3766755111661254	0.6458502799418573	0.6978887682096214
24Q4	Chronos	lineage:Pancreas	spearman	STING	STING1	47	0.10453283996299723	0.48438770995639296	0.6458502799418573	0.7757007752067259
24Q4	Chronos	lineage:Pancreas	spearman	STING	TBK1	47	-0.012372802960222017	0.9342151965743817	0.9342151965743817	0.9737754981742718
24Q4	Chronos	lineage:Pancreas	spearman	STING	IRF3	47	0.21762257169287696	0.14171155779052577	0.5668462311621031	0.43008632514129624
24Q4	Chronos	lineage:Pancreas	spearman	signature	sig_NHEJ	47	-0.12800647548566144	0.39118367266704857	0.39118367266704857	0.7063408175510496
24Q4	Chronos	lineage:Pancreas	spearman	signature	sig_STING	47	0.2358926919518964	0.11042849041449043	0.22085698082898086	0.37094211144757006
24Q4	Chronos	lineage:Pancreas	pearson	NHEJ	LIG4	47	-0.03321651098595653	0.8245863329657469	0.8245863329657469	0.9300167515558787
24Q4	Chronos	lineage:Pancreas	pearson	NHEJ	XRCC4	47	0.06596025606543901	0.6595718904278628	0.7695005388325066	0.8719793061880852
24Q4	Chronos	lineage:Pancreas	pearson	NHEJ	XRCC5	47	-0.08473310114522345	0.5712044122095055	0.7695005388325066	0.823055920907627
