release	matrix	cohort	method	gene	n	rho	p
24Q2	Chronos	lineage:Bowel	spearman	PAXX	61	0.10618720253833949	0.41535992056866783
24Q2	Chronos	lineage:Bowel	pearson	PAXX	61	0.044136035085276144	0.7355540564686253
24Q2	Chronos	lineage:Bowel	spearman	IRF3	61	-0.0004230565838180856	0.9974181937710919
24Q2	Chronos	lineage:Bowel	pearson	IRF3	61	-0.020883309908938236	0.8730804011641013
24Q2	Chronos	lineage:Bowel	spearman	NHEJ1	61	-0.006081438392384981	0.9628995081043785
24Q2	Chronos	lineage:Bowel	pearson	NHEJ1	61	0.02172467524109259	0.8680117670102246
24Q2	Chronos	lineage:Bowel	spearman	XRCC5	61	-0.11824431517715493	0.36408872407238035
24Q2	Chronos	lineage:Bowel	pearson	XRCC5	61	-0.13938276584562245	0.2840196284196895
24Q2	Chronos	lineage:Bowel	spearman	DCLRE1C	61	-0.20312004230565836	0.1164117672953601
24Q2	Chronos	lineage:Bowel	pearson	DCLRE1C	61	-0.15617488012275696	0.22939367858509824
24Q2	Chronos	lineage:Bowel	spearman	TBK1	61	-0.09629825489159173	0.46034909841882465
24Q2	Chronos	lineage:Bowel	pearson	TBK1	61	-0.08401699849183106	0.5197322276897389
24Q2	Chronos	lineage:Breast	spearman	PRKDC	2		
24Q2	Chronos	lineage:Breast	pearson	PRKDC	2		
24Q2	Chronos	lineage:Breast	spearman	LIG4	51	-0.0641628959276018	0.6546465798226169
24Q2	Chronos	lineage:Breast	pearson	LIG4	51	-0.17551937461002684	0.2179584351700569
24Q2	Chronos	lineage:Breast	spearman	STING1	51	-0.15656108597285065	0.2725827528029575
24Q2	Chronos	lineage:Breast	pearson	STING1	51	-0.12786300161011405	0.3712336321349922
24Q2	Chronos	lineage:Breast	spearman	CGAS	51	0.2549321266968326	0.07101133510506977
24Q2	Chronos	lineage:Breast	pearson	CGAS	51	0.25726833724993625	0.0683749729408599
24Q2	Chronos	lineage:Breast	spearman	PAXX	51	0.1244343891402715	0.3843019626635176
24Q2	Chronos	lineage:Breast	pearson	PAXX	51	0.1687225544321922	0.23658862896772576
24Q2	Chronos	lineage:Breast	spearman	IRF3	51	0.01782805429864253	0.9011797138547868
24Q2	Chronos	lineage:Breast	pearson	IRF3	51	0.1158754226713952	0.41809314166180916
24Q2	Chronos	lineage:Breast	spearman	NHEJ1	51	-0.19122171945701355	0.17888912004004476
24Q2	Chronos	lineage:Breast	pearson	NHEJ1	51	-0.20044718430728653	0.15843603413633714
24Q2	Chronos	lineage:Breast	spearman	XRCC5	51	-0.023891402714932126	0.8678322759112514
24Q2	Chronos	lineage:Breast	pearson	XRCC5	51	-0.008435397337460081	0.9531525464227071
24Q2	Chronos	lineage:Breast	spearman	DCLRE1C	51	0.013122171945701356	0.9271813393908106
24Q2	Chronos	lineage:Breast	pearson	DCLRE1C	51	0.12181683858541056	0.39446000589846164
24Q2	Chronos	lineage:Breast	spearman	TBK1	51	-0.35303167420814474	0.01105207597279087
24Q2	Chronos	lineage:Breast	pearson	TBK1	51	-0.34531862122141366	0.013072134447148104
24Q2	Chronos	lineage:CNS/Brain	spearman	PRKDC	1		
24Q2	Chronos	lineage:CNS/Brain	pearson	PRKDC	1		
24Q2	Chronos	lineage:CNS/Brain	spearman	LIG4	88	-0.15807826423866722	0.14129960712464354
24Q2	Chronos	lineage:CNS/Brain	pearson	LIG4	88	-0.2157663383409562	0.043489768388227934
24Q2	Chronos	lineage:CNS/Brain	spearman	STING1	88	0.009510056003663133	0.9299254566664122
24Q2	Chronos	lineage:CNS/Brain	pearson	STING1	88	-0.017156975798814138	0.8739390415134098
24Q2	Chronos	lineage:CNS/Brain	spearman	CGAS	88	0.02153851572681484	0.8421193460622971
24Q2	Chronos	lineage:CNS/Brain	pearson	CGAS	88	0.07152616010303005	0.5078238093488995
24Q2	Chronos	lineage:CNS/Brain	spearman	PAXX	88	0.037089218414286224	0.7315450297676936
24Q2	Chronos	lineage:CNS/Brain	pearson	PAXX	88	0.1172661086809182	0.27655804438906073
24Q2	Chronos	lineage:CNS/Brain	spearman	IRF3	88	0.020252897044838156	0.8514319373240548
24Q2	Chronos	lineage:CNS/Brain	pearson	IRF3	88	-0.03813671111620767	0.7242629941186866
24Q2	Chronos	lineage:CNS/Brain	spearman	NHEJ1	88	0.024180197950054598	0.8230531854085916
24Q2	Chronos	lineage:CNS/Brain	pearson	NHEJ1	88	0.017114450698363693	0.8742489371223559
24Q2	Chronos	lineage:CNS/Brain	spearman	XRCC5	88	-0.013208411116198795	0.9027885012278575
24Q2	Chronos	lineage:CNS/Brain	pearson	XRCC5	88	0.01842355151266873	0.8647179625588863
24Q2	Chronos	lineage:CNS/Brain	spearman	DCLRE1C	88	0.08913035821210948	0.4089134664287467
24Q2	Chronos	lineage:CNS/Brain	pearson	DCLRE1C	88	0.18565212199836492	0.0833164796579366
24Q2	Chronos	lineage:CNS/Brain	spearman	TBK1	88	-0.191152125673629	0.07442103890795827
24Q2	Chronos	lineage:CNS/Brain	pearson	TBK1	88	-0.1945971988579666	0.06924891048268392
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	PRKDC	0		
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	PRKDC	0		
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	LIG4	68	0.03023246936672138	0.8066599175534909
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	LIG4	68	-0.18428611915626192	0.13247695732433232
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	STING1	68	0.09604153147306943	0.43592136072684107
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	STING1	68	0.06012230311968327	0.626236734506327
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	CGAS	68	-0.17658510516471349	0.14972358880603387
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	CGAS	68	-0.19043506735754206	0.11982082077749405
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	PAXX	68	0.16620223689735464	0.17555409204767122
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	PAXX	68	0.2699390171247668	0.026000232770197255
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	IRF3	68	-0.0133984807420697	0.9136441889837991
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	IRF3	68	-0.03541639091422829	0.774321807910844
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	NHEJ1	68	0.027980303088139858	0.8208140509923811
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	NHEJ1	68	0.07815571562493019	0.5264006645032323
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	XRCC5	68	0.059281597129442296	0.6310794298313998
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	XRCC5	68	-0.03946681163332743	0.7493152621974684
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	DCLRE1C	68	0.09100278657861587	0.4604847865130557
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	DCLRE1C	68	0.17374948492962158	0.15647854539236408
24Q2	Chronos	lineage:Esophagus/Stomach	spearman	TBK1	68	-0.0816505706760316	0.5080151869281617
24Q2	Chronos	lineage:Esophagus/Stomach	pearson	TBK1	68	-0.21195886113203943	0.08270039693867376
24Q2	Chronos	lineage:Head and Neck	spearman	PRKDC	2		
24Q2	Chronos	lineage:Head and Neck	pearson	PRKDC	2		
24Q2	Chronos	lineage:Head and Neck	spearman	LIG4	74	-0.15805997778600517	0.17862291456209864
24Q2	Chronos	lineage:Head and Neck	pearson	LIG4	74	-0.22736078809831378	0.05139944173879404
24Q2	Chronos	lineage:Head and Neck	spearman	STING1	74	-0.022199185486856714	0.8510831376231498
24Q2	Chronos	lineage:Head and Neck	pearson	STING1	74	0.005980270325363842	0.9596690892583325
24Q2	Chronos	lineage:Head and Neck	spearman	CGAS	74	-0.11283228433913361	0.3384882340084153
24Q2	Chronos	lineage:Head and Neck	pearson	CGAS	74	-0.19897758226751913	0.08921195863629115
24Q2	Chronos	lineage:Head and Neck	spearman	PAXX	74	0.048648648648648644	0.680624809454917
24Q2	Chronos	lineage:Head and Neck	pearson	PAXX	74	0.039002883694035394	0.7414535993720321
24Q2	Chronos	lineage:Head and Neck	spearman	IRF3	74	0.05522399111440206	0.6402681198216466
24Q2	Chronos	lineage:Head and Neck	pearson	IRF3	74	0.10995259889969267	0.3510384834637063
24Q2	Chronos	lineage:Head and Neck	spearman	NHEJ1	74	0.18468715290633098	0.11519286645550691
24Q2	Chronos	lineage:Head and Neck	pearson	NHEJ1	74	0.16272049459782997	0.16599274882702644
24Q2	Chronos	lineage:Head and Neck	spearman	XRCC5	74	-0.03502406516105145	0.7670392025290442
24Q2	Chronos	lineage:Head and Neck	pearson	XRCC5	74	-0.15136718452225145	0.19796397910415303
24Q2	Chronos	lineage:Head and Neck	spearman	DCLRE1C	74	-0.1930692336171788	0.09932895044053637
24Q2	Chronos	lineage:Head and Neck	pearson	DCLRE1C	74	-0.1316659957219662	0.2634698794157116
24Q2	Chronos	lineage:Head and Neck	spearman	TBK1	74	-0.16037023324694555	0.17227726100907192
24Q2	Chronos	lineage:Head and Neck	pearson	TBK1	74	-0.09172940169772273	0.43698593301449845
24Q2	Chronos	lineage:Lung	spearman	PRKDC	4		
24Q2	Chronos	lineage:Lung	pearson	PRKDC	4		
24Q2	Chronos	lineage:Lung	spearman	LIG4	125	-0.09097388632872502	0.31297714694810586
24Q2	Chronos	lineage:Lung	pearson	LIG4	125	-0.1279460071652607	0.15503782230212232
24Q2	Chronos	lineage:Lung	spearman	STING1	125	0.08013517665130566	0.3743431457884326
24Q2	Chronos	lineage:Lung	pearson	STING1	125	0.04236122430525074	0.6390228368580559
24Q2	Chronos	lineage:Lung	spearman	CGAS	125	-0.05227649769585252	0.5625936464202405
24Q2	Chronos	lineage:Lung	pearson	CGAS	125	-0.0070183389993362915	0.9380825568168584
24Q2	Chronos	lineage:Lung	spearman	PAXX	125	0.08039938556067587	0.37276507926828617
24Q2	Chronos	lineage:Lung	pearson	PAXX	125	0.06499941751973415	0.47141611695920077
24Q2	Chronos	lineage:Lung	spearman	IRF3	125	0.11661443932411673	0.19528078814354055
24Q2	Chronos	lineage:Lung	pearson	IRF3	125	0.0907647090925947	0.31409572542580605
24Q2	Chronos	lineage:Lung	spearman	NHEJ1	125	0.03347465437788018	0.710933993394647
24Q2	Chronos	lineage:Lung	pearson	NHEJ1	125	0.08888194727011989	0.3242805594108493
24Q2	Chronos	lineage:Lung	spearman	XRCC5	125	-0.011674347158218124	0.8971865072736529
24Q2	Chronos	lineage:Lung	pearson	XRCC5	125	-0.07992414310260351	0.37560653347307843
24Q2	Chronos	lineage:Lung	spearman	DCLRE1C	125	-0.07869738863287248	0.3830020918220663
24Q2	Chronos	lineage:Lung	pearson	DCLRE1C	125	-0.08686951300393077	0.33539904365518414
24Q2	Chronos	lineage:Lung	spearman	TBK1	125	0.07036559139784947	0.43552337781559425
24Q2	Chronos	lineage:Lung	pearson	TBK1	125	0.05413857561850673	0.5487416578500297
24Q2	Chronos	lineage:Lymphoid	spearman	PRKDC	2		
24Q2	Chronos	lineage:Lymphoid	pearson	PRKDC	2		
24Q2	Chronos	lineage:Lymphoid	spearman	LIG4	91	-0.126134734830387	0.23350433480608876
24Q2	Chronos	lineage:Lymphoid	pearson	LIG4	91	-0.20872515203102132	0.04708741342263391
24Q2	Chronos	lineage:Lymphoid	spearman	STING1	91	0.042618251313903496	0.6883358908979251
24Q2	Chronos	lineage:Lymphoid	pearson	STING1	91	0.08892169523029894	0.4019212805010596
24Q2	Chronos	lineage:Lymphoid	spearman	CGAS	91	0.009890109890109891	0.9258688653137725
24Q2	Chronos	lineage:Lymphoid	pearson	CGAS	91	0.07396848228210201	0.4859182965604228
24Q2	Chronos	lineage:Lymphoid	spearman	PAXX	91	-0.03819079471253385	0.7192870058285924
24Q2	Chronos	lineage:Lymphoid	pearson	PAXX	91	-0.062080879386700975	0.5588224431861106
24Q2	Chronos	lineage:Lymphoid	spearman	IRF3	91	-0.02191431756649148	0.8366470774229903
24Q2	Chronos	lineage:Lymphoid	pearson	IRF3	91	-0.04151210615894922	0.6960230765200397
24Q2	Chronos	lineage:Lymphoid	spearman	NHEJ1	91	-0.15629877369007805	0.13900854265622625
24Q2	Chronos	lineage:Lymphoid	pearson	NHEJ1	91	-0.15565066410080772	0.14067494280553042
24Q2	Chronos	lineage:Lymphoid	spearman	XRCC5	91	-0.057302118171683396	0.589531907182609
24Q2	Chronos	lineage:Lymphoid	pearson	XRCC5	91	-0.06307767888741916	0.5525144209433864
24Q2	Chronos	lineage:Lymphoid	spearman	DCLRE1C	91	-0.029495142538620803	0.7813681482741903
24Q2	Chronos	lineage:Lymphoid	pearson	DCLRE1C	91	0.006909923042286421	0.9481692162890367
24Q2	Chronos	lineage:Lymphoid	spearman	TBK1	91	-0.17767160375856028	0.0920111680175356
24Q2	Chronos	lineage:Lymphoid	pearson	TBK1	91	-0.1563606574836448	0.13885021375447298
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	PRKDC	2		
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	PRKDC	2		
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	LIG4	60	-0.04873575993331482	0.7115432677220056
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	LIG4	60	-0.06528109733589792	0.62020687095639
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	STING1	60	0.16454570714087252	0.208993571726351
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	STING1	60	0.1252651563022741	0.34025994491311895
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	CGAS	60	0.15987774381772718	0.222380067173175
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	CGAS	60	0.16272010168057763	0.21415955381073432
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	PAXX	60	0.04395665462628509	0.738767795014296
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	PAXX	60	0.006560948337051678	0.9603197543304783
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	IRF3	60	0.16704640177827176	0.20206088995567856
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	IRF3	60	0.13395124136178596	0.3075564768299484
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ1	60	-0.058849680466796346	0.6551307499474516
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ1	60	-0.055200903147584045	0.6752823835809633
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	XRCC5	60	-0.08491247568769103	0.5188884467967954
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	XRCC5	60	-0.07550343124304458	0.566398505414075
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	DCLRE1C	60	-0.008835787718810783	0.9465791129232622
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	DCLRE1C	60	-0.03433530275859001	0.7945227393138512
24Q2	Chronos	lineage:Ovary/Fallopian Tube	spearman	TBK1	60	-0.15448735759933319	0.23856847858606064
24Q2	Chronos	lineage:Ovary/Fallopian Tube	pearson	TBK1	60	-0.12064511696365078	0.3585065527529255
24Q2	Chronos	lineage:Pancreas	spearman	PRKDC	2		
24Q2	Chronos	lineage:Pancreas	pearson	PRKDC	2		
24Q2	Chronos	lineage:Pancreas	spearman	LIG4	47	-0.014916743755781685	0.9207287608541542
24Q2	Chronos	lineage:Pancreas	pearson	LIG4	47	-0.043263220673459446	0.7727755875147506
24Q2	Chronos	lineage:Pancreas	spearman	STING1	47	0.14616096207215543	0.3269259538200529
24Q2	Chronos	lineage:Pancreas	pearson	STING1	47	0.09764947253837315	0.5137642190946099
24Q2	Chronos	lineage:Pancreas	spearman	CGAS	47	0.12835337650323775	0.38989051400526165
24Q2	Chronos	lineage:Pancreas	pearson	CGAS	47	0.15183904294803804	0.3082750568938499
24Q2	Chronos	lineage:Pancreas	spearman	PAXX	47	0.2822617946345976	0.054571661859273826
24Q2	Chronos	lineage:Pancreas	pearson	PAXX	47	0.3329397411554937	0.022211723667691387
24Q2	Chronos	lineage:Pancreas	spearman	IRF3	47	0.26480111008325624	0.07205634164939946
24Q2	Chronos	lineage:Pancreas	pearson	IRF3	47	0.3403711382404936	0.0192316944675982
24Q2	Chronos	lineage:Pancreas	spearman	NHEJ1	47	-0.125	0.4024960673131683
24Q2	Chronos	lineage:Pancreas	pearson	NHEJ1	47	-0.09888636424785706	0.5084203005489809
24Q2	Chronos	lineage:Pancreas	spearman	XRCC5	47	-0.15043940795559665	0.31280801121199386
24Q2	Chronos	lineage:Pancreas	pearson	XRCC5	47	-0.12355477996312471	0.4080006956967299
24Q2	Chronos	lineage:Pancreas	spearman	DCLRE1C	47	-0.16339037927844588	0.27247537574434677
24Q2	Chronos	lineage:Pancreas	pearson	DCLRE1C	47	-0.12894959709696488	0.38767383231432206
24Q2	Chronos	lineage:Pancreas	spearman	TBK1	47	-0.04660037002775208	0.755768436282151
24Q2	Chronos	lineage:Pancreas	pearson	TBK1	47	-0.0804103683610673	0.5910653998502745
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	PRKDC	0		
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	PRKDC	0		
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	LIG4	42	0.00024309213191799696	0.9987809353469091
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	LIG4	42	0.0171548601725076	0.9141314238171904
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	STING1	42	-0.07009156470302245	0.6591551163693259
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	STING1	42	-0.08394045641119709	0.597142926332866
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	CGAS	42	-0.2632687788671907	0.09207546582540606
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	CGAS	42	-0.2593581219483616	0.09719116919032687
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	PAXX	42	0.2545174621181428	0.10382290794420257
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	PAXX	42	0.26717169168091875	0.08717985043576457
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	IRF3	42	0.09213191799692083	0.5617120463494755
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	IRF3	42	0.15962595826706721	0.31260634971025725
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	NHEJ1	42	-0.29876023012721825	0.05461757637412125
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	NHEJ1	42	-0.3495429577976582	0.02326614439119271
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	XRCC5	42	-0.05226480836236934	0.7423692142773037
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	XRCC5	42	-0.0004475458339699803	0.9977556376892417
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	DCLRE1C	42	-0.4489911676525403	0.0028583855177787038
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	DCLRE1C	42	-0.4756301765129848	0.0014554104421228662
24Q2	Chronos	lineage:Peripheral Nervous System	spearman	TBK1	42	-0.2242119763390325	0.15344866068484514
24Q2	Chronos	lineage:Peripheral Nervous System	pearson	TBK1	42	-0.2333125794245378	0.13701054360168086
24Q2	Chronos	lineage:Skin	spearman	PRKDC	3		
24Q2	Chronos	lineage:Skin	pearson	PRKDC	3		
24Q2	Chronos	lineage:Skin	spearman	LIG4	74	0.02276194002221399	0.8473529283284225
24Q2	Chronos	lineage:Skin	pearson	LIG4	74	0.038474266650717785	0.7448374512726849
24Q2	Chronos	lineage:Skin	spearman	STING1	74	-0.059281747500925575	0.6158641023808402
24Q2	Chronos	lineage:Skin	pearson	STING1	74	-0.07924735187807799	0.5021171613184003
24Q2	Chronos	lineage:Skin	spearman	CGAS	74	-0.13326915957052943	0.25764912568579745
24Q2	Chronos	lineage:Skin	pearson	CGAS	74	-0.16600729652574367	0.15748936404107755
24Q2	Chronos	lineage:Skin	spearman	PAXX	74	-0.015594224361347647	0.8950865082768253
24Q2	Chronos	lineage:Skin	pearson	PAXX	74	-0.04708688977600793	0.6903487205450554
24Q2	Chronos	lineage:Skin	spearman	IRF3	74	-0.04399851906701221	0.7097244091412612
24Q2	Chronos	lineage:Skin	pearson	IRF3	74	-0.042010056291090746	0.7222984385725784
24Q2	Chronos	lineage:Skin	spearman	NHEJ1	74	0.13895594224361343	0.23770912688817009
24Q2	Chronos	lineage:Skin	pearson	NHEJ1	74	0.16588056200369472	0.1578111338602197
24Q2	Chronos	lineage:Skin	spearman	XRCC5	74	0.10524990744168823	0.3721453015156544
24Q2	Chronos	lineage:Skin	pearson	XRCC5	74	0.09642546937187386	0.41377505839719936
24Q2	Chronos	lineage:Skin	spearman	DCLRE1C	74	-0.10693817104776007	0.36448097839692983
24Q2	Chronos	lineage:Skin	pearson	DCLRE1C	74	-0.10275116559953537	0.3836669314525409
24Q2	Chronos	lineage:Skin	spearman	TBK1	74	-0.14357645316549425	0.22231369235974247
24Q2	Chronos	lineage:Skin	pearson	TBK1	74	-0.10923057623414316	0.3542298997297188
24Q2	Chronos	lineage:Soft Tissue	spearman	PRKDC	0		
24Q2	Chronos	lineage:Soft Tissue	pearson	PRKDC	0		
24Q2	Chronos	lineage:Soft Tissue	spearman	LIG4	42	0.046592658617616085	0.7695210065427618
24Q2	Chronos	lineage:Soft Tissue	pearson	LIG4	42	0.11578408561017885	0.4652784249044028
24Q2	Chronos	lineage:Soft Tissue	spearman	STING1	42	-0.10136941900980471	0.522971388411599
24Q2	Chronos	lineage:Soft Tissue	pearson	STING1	42	-0.14111281333710105	0.3727206422371258
24Q2	Chronos	lineage:Soft Tissue	spearman	CGAS	42	0.2068714042622154	0.18868068161316115
24Q2	Chronos	lineage:Soft Tissue	pearson	CGAS	42	0.16482905680199317	0.29688661471152444
24Q2	Chronos	lineage:Soft Tissue	spearman	PAXX	42	-0.38368041487723853	0.01213082569666537
24Q2	Chronos	lineage:Soft Tissue	pearson	PAXX	42	-0.3528889933073824	0.021890533198805375
24Q2	Chronos	lineage:Soft Tissue	spearman	IRF3	42	-0.015963049995948466	0.9200770723348235
24Q2	Chronos	lineage:Soft Tissue	pearson	IRF3	42	0.007608931146691249	0.9618565097703003
24Q2	Chronos	lineage:Soft Tissue	spearman	NHEJ1	42	-0.2319909245604084	0.13931304851054419
24Q2	Chronos	lineage:Soft Tissue	pearson	NHEJ1	42	-0.21854621931440088	0.1643854056448208
24Q2	Chronos	lineage:Soft Tissue	spearman	XRCC5	42	0.05550603678794263	0.7269889198752318
24Q2	Chronos	lineage:Soft Tissue	pearson	XRCC5	42	0.1862843691346047	0.23752290477298268
24Q2	Chronos	lineage:Soft Tissue	spearman	DCLRE1C	42	0.23620452151365368	0.13207105127529184
24Q2	Chronos	lineage:Soft Tissue	pearson	DCLRE1C	42	0.15246197648806234	0.33509669364298517
24Q2	Chronos	lineage:Soft Tissue	spearman	TBK1	42	0.019042217000243094	0.9047254387900533
24Q2	Chronos	lineage:Soft Tissue	pearson	TBK1	42	-0.03521145202615203	0.8247979697481099
22Q4	RNA	all_cell_lines	spearman	PAXX	1408	0.29196128028261964	4.547466280128191e-29
22Q4	RNA	all_cell_lines	pearson	PAXX	1408	0.26660165570504085	2.4433688799468553e-24
22Q4	RNA	all_cell_lines	spearman	IRF3	1408	0.25932551434442913	4.5176671277197625e-23
22Q4	RNA	all_cell_lines	pearson	IRF3	1408	0.2427079303947092	2.521293200515894e-20
22Q4	RNA	all_cell_lines	spearman	STING1	1408	-0.013709906549619632	0.6072460124277279
22Q4	RNA	all_cell_lines	pearson	STING1	1408	0.009068841333684515	0.733858145886307
22Q4	RNA	all_cell_lines	spearman	CGAS	1408	0.08808734396675565	0.000936873419106488
22Q4	RNA	all_cell_lines	pearson	CGAS	1408	0.07713865584100489	0.003776581684921041
22Q4	RNA	all_cell_lines	spearman	PRKDC	1408	-0.13754065096072268	2.2065214013552907e-07
22Q4	RNA	all_cell_lines	pearson	PRKDC	1408	-0.1281598866612963	1.4026895574898955e-06
22Q4	RNA	all_cell_lines	spearman	LIG4	1408	-0.1412124326365976	1.0334786451642622e-07
22Q4	RNA	all_cell_lines	pearson	LIG4	1408	-0.1614368111769071	1.1132186878138267e-09
22Q4	RNA	all_cell_lines	spearman	NHEJ1	1408	-0.24671879522287316	5.7168449852648406e-21
22Q4	RNA	all_cell_lines	pearson	NHEJ1	1408	-0.267135656257313	1.9653780455483543e-24
22Q4	RNA	all_cell_lines	spearman	XRCC5	1408	-0.1877012979879369	1.2465053576055764e-12
22Q4	RNA	all_cell_lines	pearson	XRCC5	1408	-0.18616606751274467	1.9085907123685716e-12
22Q4	RNA_partial_EPCAM	all_cell_lines	partial_spearman	PAXX	1408	0.10294770023477576	0.00010954372196854917
22Q4	RNA_partial_MKI67	all_cell_lines	partial_spearman	PAXX	1408	0.29069691508588286	8.408663546087937e-29
22Q4	RNA_partial_EPCAM	all_cell_lines	partial_spearman	IRF3	1408	0.13797946427179505	2.0375367813090795e-07
22Q4	RNA_partial_MKI67	all_cell_lines	partial_spearman	IRF3	1408	0.2529446675812779	5.598480892006868e-22
22Q4	RNA_partial_EPCAM	all_cell_lines	partial_spearman	STING1	1408	0.13499844798439145	3.723548650148572e-07
22Q4	RNA_partial_MKI67	all_cell_lines	partial_spearman	STING1	1408	-0.009940625684700477	0.7094829014059194
22Q4	RNA	lung	spearman	PAXX	185	0.11058737460174863	0.1339888054651789
22Q4	RNA	lung	pearson	PAXX	185	0.10298265019081465	0.16303596356799221
22Q4	RNA	lung	spearman	IRF3	185	0.20418531373271345	0.005306254062099043
22Q4	RNA	lung	pearson	IRF3	185	0.13681098206047881	0.06331695117923411
22Q4	RNA	lung	spearman	STING1	185	0.34492681244407875	1.523739065776007e-06
22Q4	RNA	lung	pearson	STING1	185	0.3764346491984856	1.28543522109811e-07
22Q4	RNA	lung	spearman	CGAS	185	0.02330464203915659	0.7528590342174997
22Q4	RNA	lung	pearson	CGAS	185	0.017250160613975305	0.8157189915733126
22Q4	RNA	lung	spearman	PRKDC	185	-0.2488706349937009	0.0006355526351901238
22Q4	RNA	lung	pearson	PRKDC	185	-0.2222531043250118	0.002361060204213909
22Q4	RNA	lung	spearman	LIG4	185	-0.0778103772453141	0.2924513193319204
22Q4	RNA	lung	pearson	LIG4	185	-0.05128762579366546	0.48811160464217135
22Q4	RNA	lung	spearman	NHEJ1	185	-0.32058197518505893	8.634380388134512e-06
22Q4	RNA	lung	pearson	NHEJ1	185	-0.3056767649181461	2.324520588948899e-05
22Q4	RNA	lung	spearman	XRCC5	185	-0.2910763775203753	5.8292439985204835e-05
22Q4	RNA	lung	pearson	XRCC5	185	-0.21288654229529244	0.003621582832198472
22Q4	RNA_partial_EPCAM	lung	partial_spearman	PAXX	185	0.08637628749884108	0.24367080824143433
22Q4	RNA_partial_MKI67	lung	partial_spearman	PAXX	185	0.11852554914609477	0.10905482129066853
22Q4	RNA_partial_EPCAM	lung	partial_spearman	IRF3	185	0.16503517747621138	0.025171268694090317
22Q4	RNA_partial_MKI67	lung	partial_spearman	IRF3	185	0.20408641737956343	0.00545592446927413
22Q4	RNA_partial_EPCAM	lung	partial_spearman	STING1	185	0.4426534256164089	3.141884455677024e-10
22Q4	RNA_partial_MKI67	lung	partial_spearman	STING1	185	0.34500888910975996	1.617660825921081e-06
22Q4	RNA	skin	spearman	PAXX	87	0.3383516204377526	0.0013488148583112505
22Q4	RNA	skin	pearson	PAXX	87	0.2907629188346957	0.006292726569324326
22Q4	RNA	skin	spearman	IRF3	87	0.4460027797133464	1.4950487590376324e-05
22Q4	RNA	skin	pearson	IRF3	87	0.30378601947915873	0.0042300634265222
22Q4	RNA	skin	spearman	STING1	87	0.08777293773556921	0.418853419673671
