nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_mpr	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
260	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
261	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
262	31	31	0	1.0	0.0	0.0523764006793499		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
263	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
264	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
265	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
266	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
267	31	31	0	1.0	0.0	0.05578021705150604		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
268	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
269	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
270	31	31	0	1.0	0.0	0.05578021705150604		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
271	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
272	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
273	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
274	31	31	0	1.0	0.0	0.05578021705150604		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
275	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
276	31	31	0	1.0	0.0	0.10558031499385834		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
277	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
278	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
279	31	31	0	1.0	0.0	0.05761128291487694		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
280	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
281	31	31	0	1.0	0.0	0.05806908756494522		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
282	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
283	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
284	31	31	0	1.0	0.0	0.045842062681913376		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
285	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
286	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
287	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
288	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
289	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
290	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
291	31	31	0	1.0	0.0	0.045842062681913376		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
292	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
293	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
294	31	31	0	1.0	0.0	0.0523764006793499		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
295	31	31	0	1.0	0.0	0.06834644079208374		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
296	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
297	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
298	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
299	31	31	0	1.0	0.0	0.045842062681913376		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
300	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
301	31	31	0	1.0	0.0	0.045842062681913376		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
302	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
303	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
304	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
305	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
306	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
307	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
308	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
309	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
310	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
311	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
312	31	31	0	1.0	0.0	0.06489642709493637		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
313	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
314	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
315	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
316	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
317	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
318	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
319	31	31	0	1.0	0.0	0.05762461945414543		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
320	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
321	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
322	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
323	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
324	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
325	31	31	0	1.0	0.0	0.06268297880887985		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
326	31	31	0	1.0	0.0	0.06094558537006378		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
327	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
328	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
329	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
330	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
331	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
332	31	31	0	1.0	0.0	0.05578021705150604		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
333	31	31	0	1.0	0.0	0.06094558537006378		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
334	31	31	0	1.0	0.0	0.0526202954351902		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
335	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
336	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
337	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
338	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
339	31	31	0	1.0	0.0	0.06130183860659599		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
340	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
341	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
342	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
343	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
344	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
345	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
346	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
347	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
348	31	31	0	1.0	0.0	0.05124666169285774		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
349	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
350	31	31	0	1.0	0.0	0.0526202954351902		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
351	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
352	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
353	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
354	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
355	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
356	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
357	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
358	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
359	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
360	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
361	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
362	31	31	0	1.0	0.0	0.12239468842744827		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
363	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
364	31	31	0	1.0	0.0	0.1805291324853897		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
365	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
366	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
367	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
368	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
369	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
370	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
371	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
372	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
373	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
374	31	31	0	1.0	0.0	0.0523764006793499		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
375	31	31	0	1.0	0.0	0.11891312897205353		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
376	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
377	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
378	31	31	0	1.0	0.0	0.1296664923429489		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
379	31	31	0	1.0	0.0	0.05762461945414543		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
380	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
381	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
382	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
383	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
384	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
385	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
386	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
387	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
388	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
389	31	31	0	1.0	0.0	0.05762461945414543		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
390	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
391	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
392	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
393	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
394	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
395	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
396	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
397	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
398	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
399	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
400	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
401	31	31	0	1.0	0.0	0.06130183860659599		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
402	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
403	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
404	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
405	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
406	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
407	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
408	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
409	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
410	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
411	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
412	31	31	0	1.0	0.0	0.06268297880887985		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
413	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
414	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
415	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
416	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
417	31	31	0	1.0	0.0	0.06130183860659599		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
418	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
419	31	31	0	1.0	0.0	0.05762461945414543		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
420	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
421	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
422	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
423	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
424	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
425	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
426	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
427	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
428	31	31	0	1.0	0.0	0.06489642709493637		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
429	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
430	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
431	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
432	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
433	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
434	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
435	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
436	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
437	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
438	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
439	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
440	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
441	31	30	0	0.967741935483871	0.0	0.12283916026353836		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
442	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
443	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
444	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
445	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
446	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
447	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
448	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
449	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
450	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
451	31	31	0	1.0	0.0	0.06834644079208374		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
452	31	31	0	1.0	0.0	0.1310294270515442		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
453	31	31	0	1.0	0.0	0.1310294270515442		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
454	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
455	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
456	31	31	0	1.0	0.0	0.06660068780183792		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
457	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
458	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
459	31	31	0	1.0	0.0	0.06660068780183792		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
460	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
461	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
462	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
463	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
464	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
465	31	31	0	1.0	0.0	0.06834644079208374		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
466	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
467	31	31	0	1.0	0.0	0.06477006524801254		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
468	31	31	0	1.0	0.0	0.1310294270515442		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
469	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
470	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
471	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
472	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
473	31	30	0	0.967741935483871	0.0	0.06489642709493637		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
474	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
475	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
476	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
477	31	31	0	1.0	0.0	0.0		NK	1	1	0	31	0.0008370234366562264	0.0				False					False		
478	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
479	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
480	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
481	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
482	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
483	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
484	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
485	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
486	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
487	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
488	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
489	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
490	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
491	31	31	0	1.0	0.0	0.05762461945414543		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
492	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
493	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
494	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
495	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0008370234366562264	0.0				False					False		
