cohort	patient	split	pair_id	metabolite	sensor	hmdb	annotation	family	thesis_expect	n_mal	n_high	n_low	n_tnk	score_high	score_low	delta	detected	met_high	met_low	sensor_tnk	prop_met_high	prop_met_low	prop_sensor_tnk	fdr_high	fdr_low
GSE205335	P1037	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	3671	3159	512	611	0.0	0.0		False	0.21021605982088706	0.21189424471231177	0.0	0.5846786957898069	0.5390625	0.0	1.0	1.0
GSE205335	P1037	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	3671	3159	512	611				False								
GSE205335	P1056	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	2386	596	596	1354	0.003424782808464431	0.0011042266191691509	0.0023205561892952805	True	0.04412988276414622	0.014228461766553	0.07760688662528992	0.2936241610738255	0.2902684563758389	0.047267355982274745	0.0	0.0
GSE205335	P1056	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	2386	596	596	1354	0.0	0.0		False	0.04412988276414622	0.014228461766553	0.0	0.2936241610738255	0.2902684563758389	0.0	0.0	0.0
GSE205335	P1056	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	2386	596	596	1354	0.08105969164027713	0.0716572758060856	0.009402415834191533	True	0.36090934732866314	0.3190461266160812	0.2245984822511673	0.8691275167785235	0.6912751677852349	0.1277695716395864	0.0	0.0
GSE205335	P1056	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	2386	596	596	1354	0.10434528896293722	0.09224188988362317	0.012103399079314056	True	0.36090934732866314	0.3190461266160812	0.2891177237033844	0.8691275167785235	0.6912751677852349	0.1602658788774003	0.0	0.0
GSE205335	P1056	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	2386	596	596	1354	0.0	0.0		False	0.07554300168166625	0.05450358081784025	0.0	0.313758389261745	0.1761744966442953	0.0	1.0	1.0
GSE205335	P1056	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	2386	596	596	1354				False								
GSE205335	P1056	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.003624308416910631	0.0017160889687882247	0.0019082194481224064	True	0.04670086089666133	0.022112586181610838	0.07760688662528992	0.31871838111298484	0.3016666666666667	0.047267355982274745	0.0	0.0
GSE205335	P1056	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.0	0.0		False	0.04670086089666133	0.022112586181610838	0.0	0.31871838111298484	0.3016666666666667	0.0	0.0	0.0
GSE205335	P1056	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.08665792410969005	0.07829305071480087	0.008364873394889172	True	0.3858348606861063	0.34859118338674333	0.2245984822511673	0.9131534569983136	0.74	0.1277695716395864	0.0	0.0
GSE205335	P1056	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.11155169664697949	0.10078388944384425	0.010767807203135235	True	0.3858348606861063	0.34859118338674333	0.2891177237033844	0.9131534569983136	0.74	0.1602658788774003	0.0	0.0
GSE205335	P1056	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.0	0.0		False	0.0859459370695067	0.05477513079221052	0.0	0.3490725126475548	0.18083333333333335	0.0	1.0	1.0
GSE205335	P1056	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	2386	1186	1200	1354				False								
GSE205335	P1056	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.003624308416910631	0.0017160889687882247	0.0019082194481224064	True	0.04670086089666133	0.022112586181610838	0.07760688662528992	0.31871838111298484	0.3016666666666667	0.047267355982274745	0.0	0.0
GSE205335	P1056	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.0	0.0		False	0.04670086089666133	0.022112586181610838	0.0	0.31871838111298484	0.3016666666666667	0.0	0.0	0.0
GSE205335	P1056	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.08665792410969005	0.07829305071480087	0.008364873394889172	True	0.3858348606861063	0.34859118338674333	0.2245984822511673	0.9131534569983136	0.74	0.1277695716395864	0.0	0.0
GSE205335	P1056	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.11155169664697949	0.10078388944384425	0.010767807203135235	True	0.3858348606861063	0.34859118338674333	0.2891177237033844	0.9131534569983136	0.74	0.1602658788774003	0.0	0.0
GSE205335	P1056	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	2386	1186	1200	1354	0.0	0.0		False	0.0859459370695067	0.05477513079221052	0.0	0.3490725126475548	0.18083333333333335	0.0	1.0	1.0
GSE205335	P1056	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	2386	1186	1200	1354				False								
GSE205335	P1062	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	188	47	47	1934	0.005721528583535592	-0.041935011614022195	0.04765654019755779	True	0.04639183666477813	-0.3400214087772877	0.1233305037021637	0.1702127659574468	0.0425531914893617	0.09152016546018614	0.0	1.0
GSE205335	P1062	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	188	47	47	1934	0.00019654503297850546	-0.0014405447985263446	0.0016370898315048502	True	0.04639183666477813	-0.3400214087772877	0.004236629698425531	0.1702127659574468	0.0425531914893617	0.0025853154084798345	0.0	0.37678821879382896
GSE205335	P1062	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	188	47	47	1934	0.08353579119692855	0.07956147104184624	0.0039743201550823115	True	0.4348000332396081	0.4141138757162905	0.1921246200799942	0.9361702127659575	0.9574468085106383	0.13702171664943122	0.0	0.0
GSE205335	P1062	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	188	47	47	1934	0.3889481261050169	0.37044343063602253	0.01850469546899436	True	0.4348000332396081	0.4141138757162905	0.8945448398590088	0.9361702127659575	0.9574468085106383	0.5511892450879007	0.0	0.0
GSE205335	P1062	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	188	47	47	1934	0.0	0.0		False	0.2918573506969087	0.11523691929401236	0.0	0.5957446808510638	0.3404255319148936	0.0	1.0	1.0
GSE205335	P1062	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	188	47	47	1934				False								
GSE205335	P1062	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.0037081562409398377	-0.034071642190361025	0.03777979843130086	True	0.03006682150504168	-0.27626289658754777	0.1233305037021637	0.18823529411764706	0.04854368932038835	0.09927611168562564	0.0	1.0
GSE205335	P1062	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.000127381988925519	-0.0011704235922558662	0.001297805581181385	True	0.03006682150504168	-0.27626289658754777	0.004236629698425531	0.18823529411764706	0.04854368932038835	0.0025853154084798345	0.0	0.0
GSE205335	P1062	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.09437601134860764	0.07704906968162335	0.017326941666984286	True	0.49122289121150975	0.4010369397193484	0.1921246200799942	0.9647058823529412	0.9029126213592233	0.14477766287487073	0.0	0.0
GSE205335	P1062	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.4394209025538793	0.3587455250187915	0.0806753775350878	True	0.49122289121150975	0.4010369397193484	0.8945448398590088	0.9647058823529412	0.9029126213592233	0.56153050672182	0.0	0.0
GSE205335	P1062	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.0	0.0		False	0.3901374292724273	0.14353435595058697	0.0	0.7058823529411765	0.36893203883495146	0.0	1.0	1.0
GSE205335	P1062	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	188	85	103	1934				False								
GSE205335	P1062	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.0037081562409398377	-0.034071642190361025	0.03777979843130086	True	0.03006682150504168	-0.27626289658754777	0.1233305037021637	0.18823529411764706	0.04854368932038835	0.09927611168562564	0.0	1.0
GSE205335	P1062	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.000127381988925519	-0.0011704235922558662	0.001297805581181385	True	0.03006682150504168	-0.27626289658754777	0.004236629698425531	0.18823529411764706	0.04854368932038835	0.0025853154084798345	0.0	0.0
GSE205335	P1062	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.09437601134860764	0.07704906968162335	0.017326941666984286	True	0.49122289121150975	0.4010369397193484	0.1921246200799942	0.9647058823529412	0.9029126213592233	0.14477766287487073	0.0	0.0
GSE205335	P1062	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.4394209025538793	0.3587455250187915	0.0806753775350878	True	0.49122289121150975	0.4010369397193484	0.8945448398590088	0.9647058823529412	0.9029126213592233	0.56153050672182	0.0	0.0
GSE205335	P1062	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	188	85	103	1934	0.0	0.0		False	0.3901374292724273	0.14353435595058697	0.0	0.7058823529411765	0.36893203883495146	0.0	1.0	1.0
GSE205335	P1062	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	188	85	103	1934				False								
GSE205335	P1063	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	131	32	32	3144	-0.0037318120403977886	-0.03441799858927803		False	-0.036369811510667205	-0.33543386100791395	0.10260740667581558	0.21875	0.03125	0.07665394402035623	0.0	1.0
GSE205335	P1063	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	131	32	32	3144	-3.810718568909765e-05	-0.0003514574284799491		False	-0.036369811510667205	-0.33543386100791395	0.001047769677825272	0.21875	0.03125	0.0009541984732824427	0.0	0.7942350332594236
GSE205335	P1063	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	131	32	32	3144	0.12267040391157458	0.09029897592677044	0.032371427984804135	True	0.5086021767929196	0.3743874174542725	0.24119126796722412	0.875	0.84375	0.17270992366412213	0.0	0.0
GSE205335	P1063	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	131	32	32	3144	0.5779306394757262	0.4254208288005611	0.15250981067516511	True	0.5086021767929196	0.3743874174542725	1.1363117694854736	0.875	0.84375	0.6870229007633588	0.0	0.0
GSE205335	P1063	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	131	32	32	3144	0.0	0.0		False	0.5839348896406591	0.15180321014486253	0.0	0.65625	0.40625	0.0	1.0	1.0
GSE205335	P1063	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	131	32	32	3144				False								
GSE205335	P1063	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	-0.0024100457464650005	-0.026769918769133243		False	-0.02348802902776262	-0.26089655353742486	0.10260740667581558	0.2826086956521739	0.08235294117647059	0.07824427480916031	0.0	1.0
GSE205335	P1063	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	-2.4610044607169476e-05	-0.0002733594978456315		False	-0.02348802902776262	-0.26089655353742486	0.001047769677825272	0.2826086956521739	0.08235294117647059	0.0009541984732824427	0.0	0.0
GSE205335	P1063	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	0.12235616112259919	0.10119794574455276	0.02115821537804642	True	0.5072992988254714	0.4195754954043557	0.24119126796722412	0.8695652173913043	0.8941176470588236	0.17557251908396945	0.0	0.0
GSE205335	P1063	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	0.5764501639071115	0.4767685736156676	0.09968159029144386	True	0.5072992988254714	0.4195754954043557	1.1363117694854736	0.8695652173913043	0.8941176470588236	0.6892493638676844	0.0	0.0
GSE205335	P1063	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	0.0	0.0		False	0.5666838783932768	0.1788514545735191	0.0	0.6521739130434783	0.43529411764705883	0.0	1.0	1.0
GSE205335	P1063	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	131	46	85	3144				False								
GSE205335	P1063	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	-0.0024100457464650005	-0.026769918769133243		False	-0.02348802902776262	-0.26089655353742486	0.10260740667581558	0.2826086956521739	0.08235294117647059	0.07824427480916031	0.0	1.0
GSE205335	P1063	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	-2.4610044607169476e-05	-0.0002733594978456315		False	-0.02348802902776262	-0.26089655353742486	0.001047769677825272	0.2826086956521739	0.08235294117647059	0.0009541984732824427	0.0	0.0
GSE205335	P1063	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	0.12235616112259919	0.10119794574455276	0.02115821537804642	True	0.5072992988254714	0.4195754954043557	0.24119126796722412	0.8695652173913043	0.8941176470588236	0.17557251908396945	0.0	0.0
GSE205335	P1063	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	0.5764501639071115	0.4767685736156676	0.09968159029144386	True	0.5072992988254714	0.4195754954043557	1.1363117694854736	0.8695652173913043	0.8941176470588236	0.6892493638676844	0.0	0.0
GSE205335	P1063	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	131	46	85	3144	0.0	0.0		False	0.5666838783932768	0.1788514545735191	0.0	0.6521739130434783	0.43529411764705883	0.0	1.0	1.0
GSE205335	P1063	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	131	46	85	3144				False								
GSE205335	P1072	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	406	101	101	586	0.013129677480468506	0.00344155601557514	0.009688121464893366	True	0.09190999118998497	0.024091481572330584	0.14285364747047424	0.44554455445544555	0.3564356435643564	0.15187713310580206	0.0	0.0
GSE205335	P1072	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	406	101	101	586	0.0001988719663782386	5.212839487005141e-05	0.0001467435715081872	True	0.09190999118998497	0.024091481572330584	0.002163768745958805	0.44554455445544555	0.3564356435643564	0.0017064846416382253	0.0	0.0
GSE205335	P1072	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	406	101	101	586	0.2552833463570619	0.24498917061305278	0.01029417574400912	True	0.5652955015106959	0.54250023764844	0.45159274339675903	0.9603960396039604	0.9108910891089109	0.3822525597269625	0.0	0.0
GSE205335	P1072	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	406	101	101	586	0.6103509642574997	0.5857388609563933	0.024612103301106414	True	0.5652955015106959	0.54250023764844	1.0797024965286255	0.9603960396039604	0.9108910891089109	0.7013651877133106	0.0	0.0
GSE205335	P1072	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	406	101	101	586	0.0	0.0		False	0.24925668187218142	0.23664392235845622	0.0	0.6138613861386139	0.4752475247524752	0.0	1.0	1.0
GSE205335	P1072	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	406	101	101	586				False								
GSE205335	P1072	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	406	203	203	586	0.012176591138868821	0.0043251875939576126	0.00785140354491121	True	0.08523822355593366	0.030277053967778918	0.14285364747047424	0.4236453201970443	0.32019704433497537	0.17235494880546076	0.0	0.0
GSE205335	P1072	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	406	203	203	586	0.00018443580409137887	6.551254309518805e-05	0.00011892326099619082	True	0.08523822355593366	0.030277053967778918	0.002163768745958805	0.4236453201970443	0.32019704433497537	0.0017064846416382253	0.0	0.0
GSE205335	P1072	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	406	203	203	586	0.2583187243466519	0.24676562534412563	0.01155309900252624	True	0.5720169956754575	0.5464339915828165	0.45159274339675903	0.9753694581280788	0.916256157635468	0.39590443686006827	0.0	0.0
GSE205335	P1072	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	406	203	203	586	0.6176081782875954	0.5899861449000688	0.027622033387526557	True	0.5720169956754575	0.5464339915828165	1.0797024965286255	0.9753694581280788	0.916256157635468	0.7150170648464164	0.0	0.0
GSE205335	P1072	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	406	203	203	586	0.0	0.0		False	0.2756443044785501	0.28019913480493236	0.0	0.6847290640394089	0.5221674876847291	0.0	1.0	1.0
GSE205335	P1072	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	406	203	203	586				False								
GSE205335	P1072	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	406	239	167	586	0.010632292649092009	0.004842773291202252	0.005789519357889757	True	0.07442786962292684	0.03390024249960564	0.14285364747047424	0.3891213389121339	0.3473053892215569	0.17235494880546076	0.0	0.0
GSE205335	P1072	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	406	239	167	586	0.00016104469811838585	7.335228520107108e-05	8.769241291731477e-05	True	0.07442786962292684	0.03390024249960564	0.002163768745958805	0.3891213389121339	0.3473053892215569	0.0017064846416382253	0.0	0.0
GSE205335	P1072	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	406	239	167	586	0.26394336627743814	0.23622549968215667	0.02771786659528147	True	0.5844721159426239	0.523094100018818	0.45159274339675903	0.9790794979079498	0.8982035928143712	0.39590443686006827	0.0	0.0
GSE205335	P1072	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	406	239	167	586	0.6310560027346194	0.5647860057097123	0.0662699970249071	True	0.5844721159426239	0.523094100018818	1.0797024965286255	0.9790794979079498	0.8982035928143712	0.7150170648464164	0.0	0.0
GSE205335	P1072	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	406	239	167	586	0.0	0.0		False	0.27863851705542647	0.27689588382215546	0.0	0.6903765690376569	0.47904191616766467	0.0	1.0	1.0
GSE205335	P1072	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	406	239	167	586				False								
GSE205335	P1076	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	212	212	2089	-0.004938945895334765	-0.013703377501055249		False	-0.048232491321439995	-0.1338237045719376	0.10239873081445694	0.1320754716981132	0.15566037735849056	0.06510292005744375	0.0	1.0
GSE205335	P1076	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	212	212	2089	-6.519896592808775e-05	-0.00018089812314707837		False	-0.048232491321439995	-0.1338237045719376	0.0013517644256353378	0.1320754716981132	0.15566037735849056	0.0009573958831977022	0.0	0.0
GSE205335	P1076	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	212	212	2089	0.059135140212466075	0.04537600096116083	0.013759139251305244	True	0.36606331963865296	0.28089033836885435	0.16154347360134125	0.8018867924528302	0.5235849056603774	0.09334609861177597	0.0	0.0
GSE205335	P1076	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	212	212	2089	0.07697311698817452	0.05906356555323871	0.017909551434935812	True	0.36606331963865296	0.28089033836885435	0.2102726846933365	0.8018867924528302	0.5235849056603774	0.12111057922450934	0.0	0.0
GSE205335	P1076	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	849	212	212	2089	0.0	0.0		False	0.22884669576613417	0.052685674701659184	0.0	0.5518867924528302	0.08962264150943396	0.0	1.0	1.0
GSE205335	P1076	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	849	212	212	2089				False								
GSE205335	P1076	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	424	425	2089	-0.004592695614170623	-0.010142709394782762		False	-0.04485109900915113	-0.09905112411169441	0.10239873081445694	0.1179245283018868	0.14352941176470588	0.06558161799904261	0.0	1.0
GSE205335	P1076	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	424	425	2089	-6.0628120091218846e-05	-0.00013389378589337916		False	-0.04485109900915113	-0.09905112411169441	0.0013517644256353378	0.1179245283018868	0.14352941176470588	0.0009573958831977022	0.0	0.0
GSE205335	P1076	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	424	425	2089	0.06317215609779876	0.045350669487051104	0.01782148661074766	True	0.3910535949827085	0.2807335293468307	0.16154347360134125	0.8867924528301887	0.5623529411764706	0.09382479655337482	0.0	0.0
GSE205335	P1076	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	424	425	2089	0.08222788927599477	0.05903059289919366	0.02319729637680111	True	0.3910535949827085	0.2807335293468307	0.2102726846933365	0.8867924528301887	0.5623529411764706	0.12111057922450934	0.0	0.0
GSE205335	P1076	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	849	424	425	2089	0.0	0.0		False	0.240251436407836	0.09115838580271773	0.0	0.6485849056603774	0.1952941176470588	0.0	1.0	1.0
GSE205335	P1076	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	849	424	425	2089				False								
GSE205335	P1076	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	504	345	2089	-0.004563087821422113	-0.011472922235345722		False	-0.04456195682435044	-0.11204164489239883	0.10239873081445694	0.1130952380952381	0.1565217391304348	0.06558161799904261	0.0	1.0
GSE205335	P1076	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	849	504	345	2089	-6.0237267971854795e-05	-0.000151453909755212		False	-0.04456195682435044	-0.11204164489239883	0.0013517644256353378	0.1130952380952381	0.1565217391304348	0.0009573958831977022	0.0	0.0
GSE205335	P1076	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	504	345	2089	0.0635890173728445	0.040609170903042786	0.022979846469801717	True	0.39363408471561145	0.25138230593740074	0.16154347360134125	0.8988095238095238	0.46956521739130436	0.09382479655337482	0.0	0.0
GSE205335	P1076	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	849	504	345	2089	0.08277049577995588	0.052858832353858916	0.02991166342609696	True	0.39363408471561145	0.25138230593740074	0.2102726846933365	0.8988095238095238	0.46956521739130436	0.12111057922450934	0.0	0.0
GSE205335	P1076	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	849	504	345	2089	0.0	0.0		False	0.23949473374892785	0.05769152809744296	0.0	0.6527777777777778	0.08405797101449275	0.0	1.0	1.0
GSE205335	P1076	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	849	504	345	2089				False								
