cell	patient	Sample	paper_group	path_response	timing	Pathology	compartment	is_malig_a3	is_leftover_epi	leiden	dpt_pseudotime	cldn4_tertile	expr_CLDN4	expr_TACSTD2	score_AT2	score_barrier_keratin	n_umi	n_genes
BD_immune12_407477	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55593026	low	0.3434734344482422	0.1864115446805954	0.03728230893611908	1.8167868529756863	48801	6421
BD_immune12_163559	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5567579	low	0.7203664779663086	0.9071534276008606	0.038295444846153257	1.9145204896728198	47386	6291
BD_immune12_298864	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.568157	low	0.19459061324596405	0.19459061324596405	0.0	1.5153692265351613	46559	6038
BD_immune12_592083	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5737014	low	0.362249493598938	0.8371055126190186	0.03948778808116913	1.8670345743497212	45815	6018
BD_immune12_92761	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5504692	mid	1.1900771856307983	1.1900771856307983	0.0	2.032414893309275	43720	6187
BD_immune12_713729	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5591755	mid	1.4269191026687622	0.644233763217926	0.0	1.9549482862154643	44225	5813
BD_immune12_60353	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55738956	low	0.6440082788467407	0.9486305713653564	0.0	1.105117956797282	44245	5569
BD_immune12_586935	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.573287	low	0.6171036958694458	1.0717520713806152	0.03868328332901001	1.7456759214401245	46867	6469
BD_immune12_250301	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55532837	low	0.0	0.7476708889007568	0.0	1.7564193159341812	44966	5934
BD_immune12_771916	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5831115	mid	1.4752649068832397	2.568293809890747	0.0	1.1744921108086903	41522	6193
BD_immune12_538621	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5611262	low	0.1989641636610031	0.36483511328697205	0.0	1.645164447526137	45427	6358
BD_immune12_295991	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5762863	high	2.3863027095794678	1.7025322914123535	0.0	1.8715863426526387	44568	6317
BD_immune12_597385	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5483173	low	0.6392372250556946	0.9424694180488586	0.0	1.8069297249118488	44694	5930
BD_immune12_724959	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5618759	low	0.3763772249221802	0.5220592021942139	0.0	1.3333844741185505	43766	5771
BD_immune12_237547	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5654137	mid	1.2166171073913574	2.2316389083862305	0.0	1.5828101833661397	42093	6018
BD_immune12_381866	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5997888	high	2.23869252204895	2.7365758419036865	0.0	1.7585450907548268	42956	6216
BD_immune12_100946	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5641404	mid	1.2216439247131348	0.7360239624977112	0.03936381042003632	2.149329831202825	45975	5982
BD_immune12_658371	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5695732	low	0.9681367874145508	1.3944553136825562	0.041937172412872314	1.7111779650052388	42871	6704
BD_immune12_303390	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56263596	mid	1.6601027250289917	1.2981204986572266	0.0	2.1263582706451416	37562	6119
BD_immune12_437844	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5609964	low	0.7835370898246765	0.0	0.0	1.4467084606488545	42047	6623
BD_immune12_561139	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5541052	low	0.3966710567474365	0.6799269318580627	0.0435752809047699	1.1697335839271545	41084	5790
BD_immune12_203154	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56150585	low	0.22650361061096191	0.0	0.0	1.3328239917755127	39341	5975
BD_immune12_406466	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5396962	low	0.21660195291042328	0.545545220375061	0.0	1.8290892119208972	41350	5727
BD_immune12_205826	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57336384	low	0.670843243598938	1.4691640138626099	0.0	1.540245180328687	41847	5805
BD_immune12_226007	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5394237	low	0.7777681946754456	0.9735223650932312	0.0	1.8547722697257996	42496	5656
BD_immune12_652313	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5474727	low	0.0	0.0	0.0	1.3958985060453415	39571	4820
BD_immune12_34739	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5556754	low	0.9116213321685791	1.6032071113586426	0.0	1.5935285637776058	40317	6102
BD_immune12_655673	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.7869075	mid	1.8860070705413818	1.963701844215393	0.047225043177604675	1.4409677982330322	37548	7515
BD_immune12_200135	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5701361	high	2.549896717071533	1.9135783910751343	0.0	1.642064521710078	39814	5952
BD_immune12_271762	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.6082049	high	2.883491039276123	2.646049737930298	0.0	2.030636787414551	39703	6447
BD_immune12_168070	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55312306	low	0.5697878003120422	0.7050045132637024	0.09116135239601135	1.8421792636315029	39069	5377
BD_immune12_733221	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5433821	mid	1.621241569519043	1.3325812816619873	0.0	2.3220746517181396	39416	5858
BD_immune12_190567	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5676772	low	0.0	0.21963970363140106	0.0	1.1849863131841023	40713	6388
BD_immune12_137867	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5647557	mid	1.413544774055481	1.5868089199066162	0.0	1.7585748781760533	38583	5389
BD_immune12_279826	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.54847956	low	0.5614001750946045	1.014249324798584	0.044795334339141846	2.114488899707794	39837	6054
BD_immune12_316636	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56132275	low	0.3986659646034241	1.5930416584014893	0.0	1.774083564678828	40835	5593
BD_immune12_177874	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5495069	low	0.0	0.5670772194862366	0.0	1.3883611758550007	39313	5637
BD_immune12_520245	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5651532	mid	1.116666316986084	1.1973968744277954	0.0	2.066943188508352	38939	5527
BD_immune12_77527	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.56178457	mid	1.623647928237915	2.184774398803711	0.0	1.849145842095216	39300	5255
BD_immune12_710717	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.55431557	low	0.41109320521354675	0.7015774846076965	0.0	1.4293028265237808	39335	5644
BD_immune12_100057	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5551199	low	0.9740229845046997	1.9522877931594849	0.0485520601272583	2.0715750555197396	36397	5320
BD_immune12_161095	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.54650337	low	0.22323858737945557	0.5598194599151611	0.0	1.7163180609544118	39983	5694
BD_immune12_491052	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55944246	low	0.5593052506446838	0.22299864888191223	0.0	1.6153175234794617	40029	6119
BD_immune12_776591	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5736913	low	0.9688197374343872	1.067226529121399	0.0	2.056171695391337	36703	5606
BD_immune12_362818	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5395019	low	0.9842098951339722	1.646587610244751	0.0	1.3484770605961482	35810	5485
BD_immune12_163264	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5503144	low	0.42441439628601074	0.9501450061798096	0.0	1.7163168489933014	37830	5447
BD_immune12_42156	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.54674	low	0.5750176310539246	0.9377874732017517	0.04607212245464325	1.116048571964105	38604	5638
BD_immune12_22125	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5738818	low	0.9249268770217896	1.0207581520080566	0.0	1.5089018940925598	39434	6398
BD_immune12_320916	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57685715	low	0.4398576319217682	0.6036213636398315	0.04878413677215576	1.7836346129576366	36202	5650
BD_immune12_823016	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5649917	mid	1.1586447954177856	0.4359317719936371	0.0	1.3746729741493862	36606	5784
BD_immune12_507503	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	1	0.43012926	high	2.993105173110962	2.6123969554901123	2.12426118850708	2.2050567468007407	39586	7134
BD_immune12_788790	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56360084	mid	1.8073670864105225	1.9313411712646484	0.0	1.513921280701955	37297	5738
BD_immune12_459044	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5525572	low	0.4138454794883728	0.2281801998615265	0.0	1.2276299099127452	39018	5518
BD_immune12_202329	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57910746	low	0.42576268315315247	1.6055665016174316	0.04707429111003876	1.7908942153056462	37690	6690
BD_immune12_841420	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5756081	low	0.0	1.2800037860870361	0.05069839358329773	1.4454861084620159	34663	5735
BD_immune12_252995	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.56298804	high	1.9695273637771606	1.5799174308776855	0.04574086368083954	1.7805668413639069	38915	5792
BD_immune12_198340	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57320744	low	0.8743804693222046	1.3336262702941895	0.0	1.5789374510447185	35784	5882
BD_immune12_337109	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55281883	low	0.4186083972454071	0.939825713634491	0.0	1.7463152979811032	38476	5859
BD_immune12_330188	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56153834	low	0.5980416536331177	0.8604636192321777	0.0	1.5058483853936195	36651	5702
BD_immune12_579089	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5731087	low	0.0	0.6247099041938782	0.0	1.526511162519455	34574	5251
BD_immune12_31901	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5706093	low	0.7471120953559875	0.7471120953559875	0.04901604056358337	1.1507514715194702	36014	5346
BD_immune12_490374	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55685043	low	0.0	0.0	0.0	1.8765687346458435	36724	5694
BD_immune12_441320	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.55133706	low	0.617120087146759	0.4504733979701996	0.0	1.3863284587860107	35147	5101
BD_immune12_580891	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5437108	mid	1.2367275953292847	1.1545932292938232	0.0	2.1379952331384025	36821	5450
BD_immune12_28766	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5583724	low	0.44412654638290405	0.7505928874015808	0.04930385947227478	1.8810782233874004	35773	5453
BD_immune12_290654	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5676795	low	0.8621833920478821	0.8621833920478821	0.0	1.6384229858716328	36542	5784
BD_immune12_174518	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5764327	high	2.585369348526001	1.3488694429397583	0.0	2.5259552597999573	35052	5430
BD_immune12_704613	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5505163	mid	1.4380840063095093	1.113301396369934	0.0	2.021464188893636	34241	4827
BD_immune12_735652	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5331216	low	0.7663547992706299	1.7241283655166626	0.050614547729492185	1.8134478628635406	34730	4943
BD_immune12_33397	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5429529	low	0.2535178065299988	0.8931251168251038	0.09111762046813965	1.7443255881468456	34656	5294
BD_immune12_404085	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5741168	mid	1.657888412475586	1.4673868417739868	0.0	1.5115764041741688	32957	5616
BD_immune12_201412	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.54869527	low	0.6163741946220398	0.2500321567058563	0.0	1.3214536905288696	35203	5514
BD_immune12_175755	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5949387	low	0.0	0.7757226228713989	0.0	1.7659236590067546	34126	5305
BD_immune12_194506	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5567393	low	0.25643298029899597	0.0	0.0	1.5323574642340343	34214	4813
BD_immune12_56876	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.59309244	low	0.0	0.4679131507873535	0.0	2.0101425449053445	33520	5642
BD_immune12_71475	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57718	mid	1.2854666709899902	1.8298113346099854	0.0	1.7227699359258015	34402	5484
BD_immune12_707733	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5581971	low	0.7754222750663757	2.0073142051696777	0.05137403011322021	1.5515681008497875	34144	5633
BD_immune12_126790	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	2	0.40497887	high	2.9015684127807617	3.336341381072998	0.0	1.5486981272697449	34297	6528
BD_immune12_590206	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5729577	mid	1.9018608331680298	2.0278964042663574	0.0	1.513459026813507	33344	5303
BD_immune12_178912	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.55642766	mid	1.0023884773254395	0.7654003500938416	0.05053483843803406	1.5900551776091258	34789	5339
BD_immune12_715014	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.60125625	low	0.0	0.784216046333313	0.0	1.8139460732539494	33595	5562
BD_immune12_866755	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.56432414	low	0.8149791955947876	1.0608041286468506	0.0	1.9091581106185913	31771	4762
BD_immune12_811419	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.570093	low	0.9502650499343872	1.2636271715164185	0.0	1.854285294810931	31519	4840
BD_immune12_382295	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55497533	low	0.9173780679702759	1.0307843685150146	0.0	1.4592102368672688	33277	4860
BD_immune12_722321	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57023233	mid	1.1796151399612427	1.3601740598678589	0.0	1.471352259318034	31073	5196
BD_immune12_559186	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55661356	low	0.2695150673389435	1.9722163677215576	0.0	2.2605156550804772	32329	5389
BD_immune12_634107	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56882465	mid	1.6249269247055054	1.9402116537094116	0.054568898677825925	1.897858093182246	31881	5241
BD_immune12_479122	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5934588	low	0.8247867822647095	1.0722994804382324	0.11115829944610596	1.5657212138175964	31216	5487
BD_immune12_410750	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56874245	mid	1.428633213043213	2.2583277225494385	0.05511670708656311	1.3629777530829112	31519	5588
BD_immune12_282576	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5623526	low	0.0	0.0	0.0	1.6618075172106426	31797	4956
BD_immune12_862176	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56702334	low	0.2716957926750183	0.0	0.0	1.5300793051719666	32034	5545
BD_immune12_649951	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55217016	low	0.28614044189453125	0.0	0.0	1.5531411170959473	30187	5036
BD_immune12_438871	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.569854	low	0.0	0.28251874446868896	0.0	1.406137575705846	30631	4673
BD_immune12_298107	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56008625	mid	1.068730354309082	1.1725730895996094	0.0	0.9517211119333903	31387	6136
BD_immune12_741106	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.55538756	mid	1.1978017091751099	1.3796809911727905	0.0	1.3403202891349792	30266	4721
BD_immune12_293163	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.56970197	mid	1.5187866687774658	1.445137858390808	0.0	2.397849977016449	30842	5243
BD_immune12_340504	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.57205105	low	0.7307226657867432	0.30664628744125366	0.0	1.4075859189033508	27868	4251
BD_immune12_66411	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55106384	mid	1.9110774993896484	2.0511584281921387	0.0	1.6649015347162883	29512	4897
BD_immune12_826403	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	1	0.4399913	mid	1.9002716541290283	1.7948495149612427	3.4297603368759155	0.5288881858189901	29890	5736
BD_immune12_247982	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.55102473	low	0.0	0.2890048325061798	0.0	1.6811187167962391	29842	5002
BD_immune12_347497	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.77647793	high	2.3200252056121826	2.2101593017578125	0.0	1.3144822716712952	28337	6370
BD_immune12_653652	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.59900486	mid	1.4913147687911987	1.4106552600860596	0.0	1.981900115807851	29046	5290
BD_immune12_664229	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56471586	low	0.9983917474746704	0.863366961479187	0.058948826789855954	1.1561502714951832	29173	5635
BD_immune12_140489	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5741863	low	0.5370986461639404	0.8846228122711182	0.0	1.6838120420773823	28130	4688
BD_immune12_584608	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5751991	low	0.3047719895839691	0.0	0.0	1.6414180795351665	28067	5139
BD_immune12_326243	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5640789	low	0.0	0.30189770460128784	0.0	1.105211655298869	28375	3933
BD_immune12_738628	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57028335	low	0.7446312308311462	1.1666849851608276	0.0	1.9296561578909557	27135	4858
BD_immune12_770597	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.84502774	high	2.0020644664764404	1.788611650466919	0.10748476982116699	0.845094641049703	28110	6270
BD_immune12_435307	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.82140124	mid	1.8054612874984741	1.9182287454605103	0.14735302925109864	0.8435708284378052	27545	6481
BD_immune12_794646	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8112524	high	3.389608383178711	2.6431682109832764	0.0	1.7127102315425873	27571	6164
BD_immune12_668902	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.56964904	mid	1.720784306526184	2.0150303840637207	0.0	1.561250478029251	26155	5066
BD_immune12_419699	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5876123	mid	1.7204076051712036	1.907096028327942	0.0	1.4458427329858143	26165	5291
BD_immune12_492140	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.59862185	mid	1.2455775737762451	2.5620386600494385	0.0	1.6348437468210857	24245	4811
BD_immune12_90973	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.57877356	low	0.0	0.5784828066825867	0.0	1.2545780390501022	25535	4553
BD_immune12_487429	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8202336	high	2.2269234657287598	1.423342227935791	0.06641700267791747	0.9120789070924123	25390	6260
BD_immune12_552175	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	2	0.4652268	high	2.6011602878570557	2.47394061088562	0.0	2.108284463485082	24842	5474
BD_immune12_14151	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	2	0.46658105	mid	1.292311668395996	1.292311668395996	0.0	1.5709864993890126	22717	5664
BD_immune12_570263	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5948067	low	0.9280526638031006	0.3238171637058258	0.0	1.2344917108615239	26156	5836
BD_immune12_465026	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5576124	low	0.348196417093277	1.2524951696395874	0.0	1.921142816543579	24009	4239
BD_immune12_112581	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.58652115	low	0.9967008829116821	0.9967008829116821	0.0	1.488620365659396	23401	4317
BD_immune12_373941	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8372552	high	2.120370626449585	2.0110790729522705	0.2005450487136841	0.8725739866495132	23180	6054
BD_immune12_752670	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.53748196	low	0.4144805669784546	0.7066400647163391	0.0	1.3076991438865662	19473	3854
BD_immune12_16473	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	16	0.5533039	low	0.8586831092834473	0.8586831092834473	0.0	1.4544509798288345	22063	3869
BD_immune12_332934	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5746095	low	0.36417680978775024	0.36417680978775024	0.0	1.325637052456538	22764	4277
BD_immune12_156369	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	2	0.47213277	high	3.203157901763916	3.1848907470703125	0.07368745803833007	2.0300543308258057	22448	4844
BD_immune12_707488	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8409246	high	2.836897134780884	2.433046340942383	0.07738329768180847	0.9991413156191508	21171	5416
BD_immune12_609137	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5532842	low	0.6823740005493164	1.0842220783233643	0.0	2.045094052950541	20439	4155
BD_immune12_853340	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5640635	low	0.6635681390762329	1.9630627632141113	0.0	1.680319791038831	21239	4018
BD_immune12_772414	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8595361	high	2.32060170173645	1.6254687309265137	0.0	0.6726356943448385	19606	5373
BD_immune12_304374	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5564927	low	0.0	0.40553179383277893	0.0	1.4274519085884094	19999	3565
BD_immune12_334769	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.54587525	low	0.9783360958099365	0.9783360958099365	0.0	1.722948024670283	18072	3563
BD_immune12_279818	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.56027615	low	0.9100662469863892	0.4020118713378906	0.0	1.3284619847933452	20210	4620
BD_immune12_605279	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8252068	mid	1.7452161312103271	1.1317087411880493	0.14361432790756226	1.1102807621161144	19039	5534
BD_immune12_592078	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	2	0.47167316	mid	1.8751521110534668	1.7866849899291992	0.0	1.4619900087515514	18113	4243
BD_immune12_809503	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.82576907	mid	1.701615333557129	1.887599229812622	0.0	1.0556683739026387	17848	5551
BD_immune12_345386	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8398113	high	2.3413615226745605	2.0323543548583984	0.0879951298236847	1.1900746424992878	18094	5385
BD_immune12_309610	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.5546638	low	0.44316619634628296	0.7491788864135742	0.0	1.5019528567790985	17934	4076
BD_immune12_115619	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8273944	mid	1.7850779294967651	1.5805882215499878	0.0877949357032776	0.8895212709903717	18145	5056
BD_immune12_75933	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	1	0.43650863	high	1.9698237180709839	2.2656280994415283	2.120361351966858	1.5471735000610352	16210	4504
BD_immune12_157214	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	1	0.4306763	mid	1.6559507846832275	1.9536470174789429	1.8665766835212707	1.560806045929591	16519	4831
BD_immune12_161584	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.83803374	high	2.198209762573242	1.8786407709121704	0.09599908590316772	0.6625470121701559	16232	5227
BD_immune12_876968	P12	BD_immune12	NMPR	NMPR	post	Adeno	A3_malignant	True	False	16	0.55895734	low	0.49509620666503906	1.701942801475525	0.0	1.9927576780319214	15610	3844
BD_immune12_483787	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	2	0.45875698	high	2.3543875217437744	1.805590271949768	0.0	1.3813561002413433	15737	4372
BD_immune12_219382	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	1	0.42826152	high	2.2953593730926514	2.791480779647827	1.5921074867248535	2.5580193996429443	15682	4328
BD_immune12_65192	P12	BD_immune12	NMPR	NMPR	post	Adeno	leftover_epi	False	True	7	0.8123216	high	2.0460376739501953	1.3069461584091187	0.0	0.7261944015820821	14846	4730
