sample	TACSTD2	CD8	CD8B	CYT	GEP18_zmean	GEP18_ssGSEA	GEP18_logmean	ABSOLUTE_purity	ESTIMATE_ImmuneScore	ESTIMATE_StromalScore	ESTIMATE_Score	ESTIMATE_TumorPurity	KRT_EPCAM	KRT_EPCAM_CDH1	all_KRT_EPCAM	xCell_T_cell_CD8
TCGA-J2-8194-01	11.8649	6.1273	3.5732	6.2676	-0.8397471468456437	2076.678312425544	8.009011111111112	0.44	630.25	119.69	749.95	0.7550465840039227	13.86012	13.575083333333334	3.013982142857143	1.51541954447883e-18
TCGA-78-7150-01	12.5137	7.0977	4.973	6.94135	-0.7876053968407614	1985.8171759030554	8.007405555555557	0.46	-407.19	-67.35	-474.54	0.8601002152872232	14.06292	13.905633333333332	3.1280874999999995	1.08935658796068e-18
TCGA-44-A47G-01	13.1484	9.829	7.1494	8.5293	0.8784074761344799	5596.4495241537525	10.374083333333333	0.24	2129.05	848.83	2977.88	0.5044033941468442	14.081300000000002	13.89396666666667	3.352098214285714	0.129063727863502
TCGA-99-8025-01	12.6583	6.3394	3.9382	5.8807	-0.6226886675114062	2317.9481068531923	8.284127777777778	0.43	124.59	-12.83	111.77	0.8130678537579988	15.08924	14.694433333333334	3.7949321428571428	0.0
TCGA-50-6592-01	13.2669	9.8472	7.187	9.7015	0.7295014186644998	5381.876339300405	10.122472222222221	0.28	1411.86	298.71	1710.57	0.6554039193033231	14.332340000000002	14.254516666666667	3.2940285714285715	0.0336940839507296
TCGA-05-4249-01	12.3143	6.9276	5.3773	6.61195	-0.17254211108960535	3084.4234398299777	8.896772222222221	0.49	1033.35	-0.14	1033.21	0.7271395208445183	13.093	13.292766666666667	2.6866339285714287	0.0104209552324392
TCGA-97-7553-01	12.6811	9.4124	7.3806	8.709050000000001	0.6715212685411397	5053.156903019577	10.041716666666666	0.29	2375.74	807.24	3182.98	0.47818291399457447	12.619439999999999	12.69055	3.457355357142857	0.0353266045647001
TCGA-75-5125-01	11.9758	8.9893	6.0545	8.5932	0.8207184180480989	5985.573989906738	10.4017	0.31	1493.59	255.7	1749.29	0.651100619807081	13.79644	13.698450000000001	3.0324053571428573	0.0310420959738616
TCGA-67-3772-01	14.1049	7.3361	5.8839	8.3317	0.0736248312498234	3674.711697572467	9.199044444444445	0.45	1171.82	771.41	1943.23	0.6292326427407546	13.8368	13.7811	3.661353571428571	0.0
TCGA-78-7147-01	14.1194	8.2209	6.7576	7.369400000000001	0.18246170432474637	4390.260195580475	9.395372222222223	0.62	401.51	-1030.99	-629.49	0.8714794725482773	13.870560000000001	13.85945	3.8936535714285716	0.0147419984570375
TCGA-38-4628-01	13.3303	5.1348	8.9957	4.4119	-1.1171555584419135	1808.3363181521772	7.443644444444445	0.5	720.64	336.32	1056.96	0.724741849722725	13.876900000000001	13.692466666666668	3.4395142857142855	1.28804022886792e-18
TCGA-99-8032-01	11.0996	7.2177	5.6293	6.980700000000001	-0.48327154704366865	2270.2886846304013	8.4082	0.31	341.74	507.44	849.18	0.7454164433786162	13.2764	13.21575	2.9965339285714285	0.0073424411856588
TCGA-78-8648-01	10.7487	10.1817	8.0137	9.70575	1.0348413516476418	6107.710534585061	10.504566666666665		2471.95	1939.43	4411.38	0.31292364084536384	11.978800000000001	11.906433333333334	2.9224803571428573	0.112026102344024
TCGA-62-A46S-01	11.7863	7.4544	5.552	7.3145	-0.3539515290859566	3319.5108058318524	8.720111111111112	0.45	641.82	-464.19	177.64	0.8074009720565795	13.52824	13.4724	2.560832142857143	0.0301681848558897
TCGA-NJ-A55O-01	12.3804	6.8426	4.6393	6.614050000000001	-0.26625091850132226	3236.0701457537857	8.799983333333335		922.95	-339.44	583.51	0.770838663695736	13.5755	13.43715	2.7994339285714287	9.22990370109645e-19
TCGA-44-6779-01	13.8397	9.9315	7.6456	9.6995	1.0431633144842565	6332.03006319478	10.482055555555554	0.6	1886.98	612.95	2499.92	0.563692855302609	14.58244	14.33325	3.9131410714285715	0.100542159980744
TCGA-97-7938-01	13.0081	8.1363	6.0889	6.47335	-0.4823949293807851	2707.79495839869	8.508194444444445	0.61	385.76	-103.95	281.81	0.7982852283413157	13.19732	13.255483333333332	3.1800285714285716	0.0087625281898771
TCGA-MP-A4SW-01	13.1321	7.4089	5.3278	7.97545	-0.07167698156452977	3311.3012506005343	9.022966666666667	0.46	1282.55	-55.39	1227.16	0.7073034063533896	13.99502	13.936950000000001	3.2573499999999997	0.0133293672355845
TCGA-49-AARN-01	12.8839	7.667	5.9587	6.68435	-0.09793572656071073	3667.1006357696956	9.044522222222222	0.43	559.96	-334.94	225.02	0.8032781044111692	14.1143	14.018566666666667	3.473866071428571	0.0063020117044942
TCGA-55-8097-01	12.7093	6.9669	5.2717	6.5954999999999995	-0.45203525729035693	2715.734369902765	8.531283333333333	0.64	660.76	-64.86	595.9	0.7696788169885019	13.50758	13.624850000000002	2.8038982142857143	0.0242455567453032
TCGA-93-A4JQ-01	13.455	8.2785	6.0623	8.41355	0.7166023601863067	5001.197537228452	10.128066666666665	0.2	1754.53	805.11	2559.64	0.5564305414669249	13.265640000000001	13.194700000000003	3.5742714285714285	0.0420213227537951
TCGA-55-8299-01	11.6779	10.4172	8.273	10.39685	1.1759483521973007	6546.236593076901	10.74946111111111		2096.41	1285.57	3381.98	0.45232780020606916	13.611700000000003	13.33296666666667	4.036205357142857	0.0837722769829665
TCGA-4B-A93V-01	10.5247	7.1542	5.632	8.2585	-0.012477815257165516	4562.714392559619	9.292827777777777	0.62	386.93	-899.27	-512.34	0.8629174417701926	12.61342	12.6514	2.003005357142857	8.40736470607712e-19
TCGA-75-6207-01	13.5965	7.0102	4.654	5.72645	-0.9111651367687545	2084.269749891394	7.875405555555556	0.64	241.76	-644.98	-403.22	0.8547127067388139	13.18614	13.294133333333335	2.8126214285714286	8.09049066023063e-19
TCGA-05-4417-01	11.3582	8.8367	6.858	8.4228	0.5057555434643484	4854.935077698692	9.864527777777775	0.4	1580.98	1292.02	2873.0	0.5176363320431341	12.937199999999999	12.916533333333332	2.4821625000000003	0.0382903967643902
TCGA-78-7143-01	13.7315	6.7614	5.0717	5.7764500000000005	-0.5285330280220715	2690.8626270864693	8.519244444444446	0.52	728.44	-856.84	-128.39	0.8330814621901536	13.344220000000002	13.286266666666668	2.957975	7.097940531885599e-19
TCGA-44-3396-01	12.9135	9.4379	7.1876	8.30235	0.765040356890729	5431.179592269894	10.197361111111112	0.24	1885.83	1133.45	3019.28	0.4991467823873311	14.089400000000001	14.025266666666667	3.0033785714285712	0.0718076893772058
TCGA-53-7624-01	12.8674	7.4323	6.5013	7.45235	0.36632730017360254	4402.3587277560855	9.496466666666667	0.69	134.43	-962.99	-828.56	0.8854363864096151	15.12364	14.916466666666667	3.8079910714285714	0.002308504339303
TCGA-75-5147-01	12.9557	7.9549	6.0091	7.3020499999999995	0.211313422048037	3562.2291244444086	9.337944444444444	0.4	1108.3	56.27	1164.56	0.7137692181965298	13.752319999999997	13.582283333333331	3.797791071428571	1.1434512876802e-20
TCGA-55-1596-01	14.2265	7.5734	5.5048	7.1197	-0.146624441215248	2968.81353939408	8.766449999999999	0.63	115.69	-776.21	-660.52	0.8737042659158393	13.861839999999997	13.84485	3.605339285714286	1.1218376389155801e-19
TCGA-44-5645-01	13.5647	7.8521	5.6536	7.2918	0.2889282723458253	4022.2664851128693	9.555327777777778	0.54	1680.22	204.95	1885.17	0.6358335697678422	12.397400000000001	12.831783333333334	2.565885714285714	0.0461287534897265
TCGA-05-4244-01	12.9704	7.15	5.63	6.2591	-0.44867774351171064	2653.9335914223607	8.55158888888889	0.44	933.74	-470.99	462.76	0.782008163028133	13.790799999999999	13.684633333333332	3.3516464285714287	6.9488025238515e-20
TCGA-55-6971-01	11.0112	10.3594	7.6881	9.670200000000001	1.0641078651056544	6496.547676892325	10.657233333333332	0.23	2188.12	590.76	2778.88	0.5294072989348496	12.36568	12.24815	2.7768321428571427	0.108087692745337
TCGA-73-7498-01	12.2025	7.0778	4.9533	6.6139	-0.40797551153047545	2886.0291470801303	8.611544444444444	0.62	685.92	186.29	872.21	0.7431587256178674	13.371559999999999	13.267850000000001	2.7369321428571425	0.0125469221123031
TCGA-49-AARO-01	14.1131	8.2409	6.4509	7.7650500000000005	0.3795096898341985	4197.205208906273	9.621316666666665	0.28	1748.28	574.25	2322.53	0.5850069785804712	14.369060000000001	14.367133333333335	4.0003714285714285	0.0139640971457116
TCGA-05-4396-01	12.5302	6.1447	3.7958	6.2004	-0.7889127108465307	2218.986390947258	8.018755555555554	0.82	-204.96	-714.18	-919.14	0.8915374392163	13.711099999999998	13.69375	2.634966071428571	6.52674158049203e-20
TCGA-69-8254-01	12.172	7.9095	5.1377	7.76395	0.24926986066928927	4373.78180571699	9.537322222222222	0.41	1026.02	-565.74	460.27	0.782235917252299	14.153479999999998	14.008000000000001	3.410858928571429	0.0461422153263894
TCGA-J2-A4AG-01	12.5697	8.3625	5.5764	7.739850000000001	0.007541954375526547	3698.2603100921688	9.232661111111112	0.31	1381.48	334.08	1715.55	0.6548516309044211	13.868959999999998	13.761916666666664	3.0305500000000003	0.05425159240165
TCGA-78-7146-01	12.2421	7.8162	4.8757	6.75065	-0.42163645915953474	3017.6176919020354	8.529205555555556	0.68	239.26	-724.67	-485.41	0.8609130705389615	14.333099999999998	14.171899999999999	3.2893232142857136	0.0
TCGA-73-4677-01	12.3872	8.1632	5.7982	6.95975	-0.3279567099081907	3223.421310826859	8.705866666666667	0.47	605.39	-462.7	142.7	0.8104163397966053	14.065459999999998	13.915999999999999	3.4952839285714288	0.0082661107142117
TCGA-97-7554-01	11.5565	7.9549	5.9196	7.17995	0.1230778705909428	3963.6445857083186	9.298066666666665	0.29	837.9	1054.4	1892.29	0.6350265613139646	13.649800000000003	13.634833333333335	2.6443125000000003	0.0146201226114193
TCGA-L9-A443-01	11.6673	8.6529	5.8082	7.13365	-0.41066471193421195	2955.1482273715146	8.656794444444445	0.48	473.85	190.21	664.06	0.7632528334374684	13.144619999999998	12.974283333333332	3.155726785714285	0.0257629687668482
TCGA-55-6987-01	12.0301	10.7359	8.1703	10.2771	1.2848313503611404	6961.9218807081015	11.031744444444444	0.16	2592.94	512.27	3105.21	0.4881775239189544	12.55866	12.456116666666667	3.0928160714285715	0.1526409261815
TCGA-78-7220-01	11.1167	8.0585	7.0016	7.4958	-0.6475683695189092	2178.8707169282798	8.231950000000001	0.61	-429.82	-881.72	-1311.53	0.9161335366931912	14.30844	14.199866666666665	3.406289285714286	5.53398005090755e-18
TCGA-64-1677-01	11.7776	8.4603	6.7284	8.370149999999999	0.35300947009916045	4797.6925684180715	9.701522222222222	0.32	802.42	-888.39	-85.97	0.8296209976732984	14.328420000000003	14.170750000000004	3.4538035714285713	0.0279475785723772
TCGA-73-4666-01	12.3287	10.1458	8.24	9.76845	1.0817020916763864	6522.82656802141	10.69595	0.45	1814.71	-87.83	1726.88	0.6535938161061897	14.046299999999999	13.907499999999999	3.009560714285714	0.0933911196069864
TCGA-49-4486-01	12.8275	6.9813	5.1394	6.0493500000000004	-1.1216354608902142	1952.3557564406258	7.622766666666667	0.73	-260.68	-1555.62	-1816.3	0.9432951940513615	14.763020000000001	14.454183333333333	3.317875	0.0136360813272735
TCGA-MN-A4N5-01	14.4471	9.329	6.9384	8.5726	0.5951407020407777	4825.111420607538	9.905738888888887	0.38	911.88	-654.03	257.85	0.8003985341689358	14.594060000000002	14.52115	3.1792285714285713	0.0558617304746072
TCGA-78-7152-01	11.3077	8.7102	6.2163	7.95885	-0.06660582463156868	3902.4210679945	9.077783333333334	0.55	980.35	-289.63	690.72	0.7607185617576607	14.337799999999998	13.933316666666665	3.4444464285714287	0.0334325236287948
TCGA-83-5908-01	12.2372	10.6927	8.759	10.7671	1.3981585996197188	6955.319045533955	11.095833333333333	0.4	1830.63	212.01	2042.64	0.6178247209783401	14.238920000000002	14.203616666666669	3.3618392857142854	0.145736132496822
TCGA-50-6593-01	13.0819	6.3544	4.1953	5.316	-0.5070037034383454	2402.3369009505936	8.427394444444445	0.31	1117.37	767.06	1884.43	0.635917404414159	13.989619999999999	13.820566666666666	3.643107142857143	0.0
TCGA-MP-A4TC-01	13.6289	8.0955	5.5808	8.3174	0.5837973452721578	4914.886359130474	9.933955555555556	0.45	1139.87	876.36	2016.23	0.6208683670274588	13.669979999999999	13.553999999999997	3.1436	0.0070420145481698
TCGA-78-7542-01	13.7613	7.7211	5.6382	7.0926	0.2915723530576408	4372.807011879186	9.462333333333333	0.35	335.17	-1411.15	-1075.98	0.9017281381460166	14.7219	14.607083333333334	4.2754875	9.89558851873243e-20
TCGA-55-8615-01	11.5145	4.5846	2.9913	5.3016000000000005	-1.4655646876810182	1030.3291699544016	7.1335999999999995	0.57	-272.08	-727.37	-999.45	0.8968149679854718	13.735059999999999	13.588583333333332	2.9464125	0.0
TCGA-55-A493-01	11.9355	8.8862	6.6282	8.931	0.7148175327647442	5266.433215081856	10.102777777777776	0.26	1603.38	84.21	1687.58	0.657948994838147	14.276779999999999	14.19855	3.0852535714285714	0.0457502133422407
TCGA-71-6725-01	13.325	2.8561	1.3562	4.5958499999999995	-1.704509494608751	1261.93350185141	6.722822222222224	0.63	141.19	-953.41	-812.22	0.8843191018510004	13.965340000000001	14.019233333333334	3.0302000000000002	1.72142308360735e-18
TCGA-73-4668-01	13.6097	7.3968	4.8105	5.590350000000001	-0.6702745279008783	2392.601550604529	8.221772222222222	0.53	191.44	-31.24	160.2	0.8089087266213886	14.98132	14.83905	3.4958910714285714	0.0041158954617984
TCGA-78-7158-01	12.2912	5.7015	4.2673	6.81645	-1.127741075574689	1620.7131732316616	7.563122222222223	0.9	69.42	-790.49	-721.07	0.8779933512786423	12.66234	12.78275	2.8294232142857143	0.0156647711655121
TCGA-44-7659-01	12.0081	7.1749	4.4546	6.480650000000001	-0.6085698064985691	2481.082905492245	8.353055555555555	0.56	614.81	-593.67	21.15	0.82073968405601	12.71774	12.714366666666665	3.079805357142857	0.0268771121349973
TCGA-05-5425-01	11.8696	9.807	8.9088	9.1402	1.0067338352159965	5790.068729997373	10.511888888888889	0.71	1753.64	165.33	1918.97	0.6319963842081189	14.20296	13.975566666666666	3.269867857142857	0.0986966222312703
TCGA-64-1679-01	13.9183	5.1273	3.553	4.8896	-0.4192089880308672	2625.0785986455003	8.518305555555555	0.26	877.76	1064.08	1941.84	0.6293912097955421	14.37794	14.25135	4.2276875	0.0
TCGA-55-8506-01	7.32	7.5058	5.296	7.50155	-0.13037390600186327	3627.8777970684064	8.985	0.45	812.03	-78.06	733.97	0.7565824991871717	13.036859999999999	12.963233333333333	2.757866071428571	2.20248681839571e-18
TCGA-78-7166-01	14.2586	6.8966	4.5959	7.0487	-0.5849627530624841	2703.1850774477207	8.314866666666667	0.63	187.51	-1109.82	-922.31	0.8917481076432986	15.13916	14.7707	3.7183839285714293	1.28937646961818e-19
TCGA-91-8496-01	14.1392	7.7095	6.0455	8.73955	-0.07503349544542043	3263.0389230322708	8.953783333333334	0.5	1772.54	-7.83	1764.71	0.6493809936431557	13.115379999999998	13.131533333333332	2.9232517857142857	0.0111947141926558
TCGA-55-7283-01	12.4981	8.4172	5.8984	8.0328	-0.0008864024202365823	3889.77296711718	9.16666111111111	0.47	769.03	-340.51	428.52	0.7851308403037311	13.4364	13.434600000000001	2.5955875	0.0046697028005024
TCGA-55-A4DG-01	12.7888	8.7333	6.5108	7.2081	-0.16319225751344818	3439.0978086438454	9.080211111111112	0.41	904.58	-512.14	392.44	0.7883998629738271	13.122499999999999	12.9748	3.0527482142857147	0.053724111349129
TCGA-44-8119-01	11.4041	7.9341	5.7158	9.1121	0.02813331122078115	3849.821625367842	9.23007777777778	0.55	726.62	941.34	1667.96	0.660115074471623	14.043879999999998	13.851016666666666	2.947596428571429	0.0
TCGA-71-8520-01	12.3248	6.0734	4.3377	6.482	-0.6140362305613206	2343.3558213997753	8.241472222222223		309.91	432.86	742.77	0.7557372030444427	13.773739999999998	13.879283333333332	2.9053553571428568	7.36061177841676e-19
TCGA-44-A47B-01	11.8509	9.0348	6.2941	8.3363	-0.1849202004355424	3739.6438052790336	8.965683333333335	0.5	800.34	-220.14	580.2	0.7711480864152458	14.47286	14.338799999999999	2.5397910714285716	0.0448312993121259
TCGA-73-4670-01	13.1045	6.4401	4.2301	6.0495	-0.7918346547496709	2167.6693399218743	7.969950000000001	0.62	182.59	-34.45	148.14	0.8099482598136104	15.26688	14.707066666666668	4.697366071428571	2.96827374280811e-18
TCGA-MP-A4T7-01	12.729	7.2508	4.9945	7.16135	-0.2198361210630152	3309.8806317777944	8.850894444444444	0.34	760.09	-689.28	70.82	0.8165525525742705	14.126159999999999	13.944449999999998	3.6657875	0.0
TCGA-55-8203-01	12.2377	8.7978	6.9722	8.066849999999999	0.16004891511320868	4340.804668194543	9.474388888888889	0.38	935.04	-70.47	864.57	0.7439086462883026	13.61282	13.441083333333333	2.9557857142857142	0.0597540539641183
TCGA-64-5774-01	10.7484	6.8882	9.0682	6.4503	-0.9906758242060951	1561.4543438132923	7.822577777777776	0.76	-529.23	-692.62	-1221.85	0.910777223033963	13.559980000000001	13.406783333333335	2.6605482142857144	0.0241226499127837
TCGA-50-5933-01	12.5679	7.5837	5.0728	7.084149999999999	0.10562709636217181	4266.485964434287	9.269094444444443	0.3	1453.04	1425.35	2878.39	0.5169592277967479	13.583359999999999	13.437516666666665	3.3866446428571426	0.0071358563839122
TCGA-50-5946-01	13.4889	6.8598	6.8438	5.95125	-0.9851421220464387	1468.6313750430622	7.84253888888889	0.75	-559.22	-1100.38	-1659.61	0.9354113126868343	14.03746	14.008799999999999	3.566575	0.0
TCGA-50-8460-01	13.0472	7.9626	6.3495	9.26195	0.13032729743962607	3883.8894133397644	9.37075	0.42	1476.01	89.89	1565.9	0.6712939413059319	13.6316	13.63605	3.576796428571428	0.0439159004628464
TCGA-05-4250-01	12.5866	9.9113	7.5674	9.01585	0.585442340372282	5164.955731539165	9.918333333333333	0.5	1184.84	263.1	1447.95	0.6840254444072377	15.674959999999999	15.352649999999999	4.090423214285714	0.0340869719614987
TCGA-L9-A50W-01	13.6248	6.0827	3.8953	8.956900000000001	-0.33045525590844305	2954.7586305805517	8.67686111111111	0.76	673.3	-443.11	230.19	0.8028258715281575	13.35976	13.472216666666666	3.0357875	0.0
TCGA-44-7662-01	13.1898	7.9429	5.7933	8.40765	0.27688296640483334	4158.419050484155	9.445172222222222	0.33	1013.44	1127.28	2140.72	0.6064404895140897	14.56862	14.463516666666665	4.186142857142857	0.0170404296032871
TCGA-97-A4M6-01	12.7254	7.842	6.3792	7.7791999999999994	0.5755318858204697	4884.204360277061	9.994250000000001	0.43	1743.83	323.17	2067.0	0.6150090961658046	13.403200000000002	13.286866666666668	3.822275	0.0493794756963451
TCGA-44-7669-01	10.1087	8.3189	5.7149	8.193999999999999	0.06284980076558441	3746.95456941431	9.29145	0.5	737.61	-163.71	573.9	0.7717365148294221	12.83348	12.732750000000001	2.455833928571429	0.0
TCGA-78-8640-01	15.2657	7.9667	5.4267	7.700049999999999	-0.17295289685207652	3667.988991926273	8.931694444444446	0.35	495.31	-842.08	-346.77	0.8503820332163816	14.06566	14.140066666666668	2.7398571428571428	0.0
TCGA-50-5931-01	12.6065	5.8216	7.2104	4.8559	-1.4358006096914953	989.9581702930557	7.1716388888888885	0.86	-703.47	-593.62	-1297.09	0.9152817786155535	12.4553	12.354349999999998	4.941901785714286	5.43353472169874e-18
TCGA-44-3918-01	9.5339	10.0747	8.4112	10.29055	1.3757890221541829	6877.380294973254	11.112322222222222	0.45	2304.0	1092.2	3396.2	0.45046522630513136	13.24144	13.0934	2.8670642857142856	0.130408373949385
TCGA-93-7347-01	12.9182	10.0839	7.9319	8.7582	0.9006534209310308	5655.098776558832	10.438238888888888	0.3	2212.91	874.0	3086.91	0.4905201498728014	13.16576	13.119	3.1200857142857146	0.137802984974534
TCGA-38-7271-01	12.7628	10.4978	8.2833	9.824200000000001	1.0788872902770072	6475.095913579962	10.662438888888888	0.26	2743.79	1191.36	3935.15	0.37849959502464203	13.188400000000001	13.060766666666668	3.0498821428571428	0.189561173577678
TCGA-55-7724-01	12.8846	8.6359	6.1526	8.297999999999998	0.0983889024153783	4464.0647069418565	9.471916666666667	0.28	1534.79	673.85	2208.64	0.5984831514636034	11.811139999999998	12.121516666666665	5.0529	0.0141024598888943
TCGA-73-A9RS-01	12.5357	7.9665	5.213	6.73365	-0.443347200275378	3259.8554843100637	8.576116666666667	0.61	-104.38	-1064.24	-1168.62	0.9075232552379316	13.280100000000001	13.1858	2.5306214285714286	0.013899685901083
TCGA-49-4494-01	12.6963	8.7417	7.171	8.16215	0.19127170615314723	4198.853616693106	9.313622222222223	0.46	896.17	-441.17	455.0	0.7827176066173596	14.72008	14.384349999999998	3.716707142857143	8.92915648161615e-19
TCGA-49-4512-01	12.242	5.5345	2.9851	5.74865	-0.5001497962566483	3070.5697849016506	8.450177777777776	0.32	946.42	741.51	1687.93	0.657910304676321	13.93696	13.91195	3.3534571428571427	0.0
TCGA-62-8395-01	11.7416	6.9314	4.9866	6.807650000000001	-0.6622815814572611	2511.160211218504	8.196355555555556	0.65	175.31	286.13	461.43	0.7821298278826802	13.623680000000002	13.59816666666667	3.1772107142857147	0.0
TCGA-55-A57B-01	13.9708	6.4896	4.6827	7.042	-0.3823947576143193	2367.503283651711	8.529538888888888	0.21	918.24	248.14	1166.37	0.713583110884802	13.67368	13.692766666666666	3.353214285714286	4.926912599815581e-19
TCGA-97-A4M5-01	11.4288	7.1122	4.9417	8.21445	0.020811914375899333	3453.6333104818495	9.128722222222223	0.25	1140.02	455.52	1595.54	0.6680628169719238	13.89858	13.700250000000002	3.948935714285714	0.0
TCGA-67-3774-01	12.2719	7.9773	5.6118	7.875900000000001	0.287835642829642	4366.773606122781	9.536894444444446	0.48	1124.26	-6.81	1117.45	0.7185953889885918	13.82584	13.626833333333332	3.3780589285714293	0.0374665535774546
TCGA-J2-8192-01	13.0322	7.5743	5.4894	7.1157	0.09534562061773966	3573.7910743885773	9.28422222222222	0.41	1558.13	1487.82	3045.95	0.4957506831756341	13.058060000000001	13.182316666666667	4.042608928571428	7.622975758613661e-20
TCGA-78-7535-01	13.6261	6.4312	4.0868	6.661099999999999	-0.9592837355781548	2276.8924279166295	7.827472222222222	0.6	1204.4	-226.0	978.4	0.7326390615056098	14.30772	14.02885	2.831889285714286	5.921852241054209e-18
TCGA-95-A4VK-01	13.3084	8.4828	6.175	7.2748	-0.1724733930166492	3423.1206988128074	8.910405555555554	0.57	707.03	-519.51	187.52	0.8065444598087439	14.942420000000002	14.645266666666666	3.401332142857143	0.0262012232821852
TCGA-38-4629-01	13.5799	9.4195	7.3781	8.8524	1.1599097892283967	6127.819017242856	10.65627777777778	0.4	1883.89	918.97	2802.86	0.5264177827363489	14.137120000000001	14.089466666666668	3.691135714285714	0.0117672479936873
TCGA-35-5375-01	13.8649	9.3886	7.4533	8.56705	0.3485579494721658	5054.248367438815	9.75228888888889	0.58	1039.07	-225.2	813.87	0.7488614639063901	13.86404	13.553400000000002	3.942096428571429	0.0593097059449582
TCGA-38-4625-01	8.2507	8.5807	5.7758	7.8438	0.39513248614640445	4745.730054351583	9.684722222222224	0.35	964.93	-138.22	826.71	0.7476110519869194	14.03238	13.800716666666666	2.882283928571429	1.20147639855316e-17
TCGA-91-6836-01	12.366	7.7654	5.2666	7.07095	-0.5387256535687878	2781.393986783199	8.460033333333335	0.67	-40.84	-1044.37	-1085.21	0.9023130198141625	12.741060000000001	12.875133333333332	2.3515535714285716	0.0
TCGA-73-4675-01	11.876	6.1437	4.7561	5.556150000000001	-0.9707015537483072	1900.9731117530764	7.74216111111111	0.57	381.76	174.63	556.39	0.7733685043348973	13.8382	13.65555	3.342232142857143	2.54943551250074e-18
TCGA-62-8394-01	12.469	6.6672	7.5556	6.44785	-0.06674407481366702	3351.0982252134613	9.074505555555554	0.53	375.35	-517.26	-141.91	0.8341775915050768	14.041899999999998	13.882466666666666	3.869110714285714	0.0
TCGA-86-7711-01	12.7475	7.9031	5.8082	8.0072	-0.10801716928170384	3728.1314243256334	9.01891111111111	0.33	1246.27	540.5	1786.76	0.6469162171072217	13.729919999999998	13.428283333333333	2.759083928571428	9.75117792533438e-19
TCGA-78-7160-01	13.1854	9.8597	7.3994	8.5705	0.5356472908488225	5167.117874521003	9.939416666666666	0.29	1564.1	555.45	2119.55	0.6089084287368187	13.604239999999999	13.450849999999997	3.329775	0.073364387441698
TCGA-55-6982-01	12.2599	7.4147	5.7674	7.3069999999999995	0.3910171255714271	4450.05334027432	9.676155555555555	0.25	1098.55	904.48	2003.03	0.6223861193884731	14.09542	14.108950000000002	3.6043732142857143	5.4157757650932295e-18
TCGA-55-6712-01	14.1244	10.2819	8.2561	9.227	1.0867733746546713	6137.685056476066	10.667277777777777	0.29	1724.57	344.08	2068.65	0.6148180979036805	14.886779999999998	14.745166666666664	3.5094142857142856	0.147667274016546
TCGA-55-7995-01	13.0846	10.0194	8.4575	9.403500000000001	1.0957275012991443	6451.078077382015	10.683977777777777	0.49	1934.22	-69.72	1864.5	0.6381724498553135	13.09582	12.886216666666668	3.105825	0.0815626361484048
TCGA-69-A59K-01	13.8621	8.7898	6.0486	7.2454	0.253593484940407	4611.950072017199	9.61913333333333		761.1	-349.33	411.77	0.7866512156528529	12.73368	12.87335	2.6466089285714283	0.049235781156512
TCGA-50-5936-01	13.6587	6.5963	4.0944	6.4502500000000005	-0.45238137107278015	2770.4991474635917	8.456666666666667	0.6	577.59	147.12	724.71	0.7574706181044705	14.495880000000003	14.281233333333335	3.359078571428572	0.0
TCGA-73-4676-01	13.6673	7.9386	5.4683	6.186	-0.7107999481689787	2456.1828216704525	8.12588888888889	0.77	537.66	-284.68	252.98	0.800826865201457	14.138259999999999	14.0055	3.652053571428571	3.47887506523335e-19
TCGA-86-6562-01	12.9459	6.1432	3.9007	6.45105	-0.5453886271990459	2554.353025505123	8.379672222222222	0.46	577.68	700.02	1277.7	0.7020396467698337	13.749040000000003	13.697183333333335	3.2568142857142854	0.0
TCGA-35-4122-01	13.2624	9.7812	8.3269	9.819749999999999	1.131983017739743	6247.429062649551	10.648477777777778	0.21	2295.05	744.23	3039.28	0.49660074083788275	14.595099999999999	14.259916666666667	3.987339285714286	0.0352945684805774
TCGA-75-6205-01	13.0741	9.7921	6.9528	8.314499999999999	1.1323453243961294	6233.056011067769	10.720155555555555	0.27	2536.32	1321.03	3857.35	0.3890451795798691	14.00736	13.802016666666667	3.4314839285714283	0.0811667448342834
TCGA-80-5611-01	13.1563	7.0922	5.261	7.4563500000000005	0.45048922161117766	4949.770540332756	9.853844444444443	0.51	1564.17	-350.78	1213.39	0.7087308211279014	13.91772	13.6316	3.4549017857142865	0.0
TCGA-93-A4JP-01	13.0413	7.0287	4.3276	6.5328	0.0692969511911603	3921.5337769227617	9.335111111111111	0.27	1175.01	370.73	1545.74	0.6734843720128656	13.60138	13.460666666666667	4.013335714285715	0.0
TCGA-50-5935-01	11.9592	7.9981	5.5883	7.398899999999999	0.253119280511956	4238.065224710637	9.526400000000002	0.39	938.7	35.0	973.7	0.7331084487653768	12.806480000000002	12.904766666666669	2.655419642857143	0.0128408349588747
TCGA-05-4389-01	12.4865	10.2236	8.4345	8.8371	0.6367822016633519	5377.404825714839	10.019083333333334	0.48	1456.58	-397.74	1058.84	0.7245516785208518	13.32544	13.206283333333333	3.0587500000000003	0.0728548094092338
TCGA-44-A479-01	9.3411	9.968	7.1472	9.5803	0.9032679814418257	6145.299268569535	10.500161111111112	0.36	2044.8	945.27	2990.07	0.5028575402606624	12.996960000000001	13.066883333333335	2.7204767857142858	0.148113844123771
