test_ligand	auroc	aupr	aupr_corrected	pearson	geneset	rank_aupr	rank_pearson	n_geneset	n_background	n_potential	spearman	mean_delta	p_sender	family	receptor_frac	z_activity	z_sender	z_receptor	priority
EDN1	0.402087994034305	0.0099906294807961	0.0079069860814807	0.0468511871477146	a_priori_cytotoxicity	110.0	63.0	14.0	6719.0	286.0		0.13844288830314724	5.4253667582425466e-11	other	0.22033898305084745	-0.3050067508300874	0.44969051191651266	-1.316702801924929	-1.1720190408385036
EFNB2	0.436763609246833	0.0079196978011799	0.0058360544018645	0.0190250035551576	a_priori_cytotoxicity	135.0	125.0	14.0	6719.0	286.0		0.13306997747720506	1.5136603342501792e-09	other	0.3389830508474576	-0.37564666801011104	0.4086478806516404	-0.9662290054869573	-0.933227792845428
ENG	0.465910301480777	0.0051841552484015	0.0031005118490861	0.0119458994694653	a_priori_cytotoxicity	199.0	168.0	14.0	6719.0	286.0		-0.01016325188371907	0.6946926891830486	other	0.1864406779661017	-0.46895660250611965	-0.6854831793974349	-1.4168381723357777	-2.5712779542393323
EXOC3-AS1	0.320187493341849	0.001784503107689	-0.0002991402916262	-0.0159440834597976	a_priori_cytotoxicity	282.0	282.0	14.0	6719.0	286.0		0.01642780016915635	8.195087378481958e-06	other	0.13559322033898305	-0.5849194553730541	-0.482359252776187	-1.5670412279520514	-2.6343199361012926
EZR	0.456493022264833	0.0080058858586797	0.0059222424593643	0.0171348648647494	a_priori_cytotoxicity	134.0	137.0	14.0	6719.0	286.0		0.4307782598221809	2.3900953516978203e-11	other	0.1016949152542373	-0.3727067751572375	2.6827841268344805	-1.6671765983629003	0.6429007533143427
F11R	0.414530733993821	0.0083713985503535	0.0062877551510381	0.0123018976070864	a_priori_cytotoxicity	127.0	166.0	14.0	6719.0	286.0		0.3500440173817793	2.516350662927767e-11	core_barrier	0.9830508474576272	-0.3602390600113328	2.0660707939179352	0.9363430323191737	2.642174766225776
F8	0.416917012890165	0.0064675698631951	0.0043839264638797	0.013867899249643	a_priori_cytotoxicity	161.0	161.0	14.0	6719.0	286.0		0.004969065515690204	0.028031158167612622	other	0.288135593220339	-0.42517905880972223	-0.5698903204562008	-1.1164320611032308	-2.111501440369154
FAM200A	0.390316395014379	0.0113512118482157	0.0092675684489002	0.0265723885056402	a_priori_cytotoxicity	100.0	89.0	14.0	6719.0	286.0		0.017428206766213497	8.163376814017563e-06	other	0.5254237288135594	-0.2585969987860576	-0.47471733940593075	-0.4154844682272877	-1.148798806419276
FAM3C	0.405678065409611	0.0062140316107326	0.0041303882114172	0.0092539351276293	a_priori_cytotoxicity	170.0	185.0	14.0	6719.0	286.0		0.24183601727341011	4.111783575627619e-10	other	0.9661016949152542	-0.4338273021739061	1.2394907161482174	0.886275347113749	1.6919387610880603
FAP	0.368179397038447	0.0142588038991957	0.0121751604998803	0.0143066634650102	a_priori_cytotoxicity	78.0	157.0	14.0	6719.0	286.0		0.000443216326978423	0.9628961195248849	other	0.13559322033898305	-0.15941841955229258	-0.6044624109729171	-1.5670412279520514	-2.330922058477261
FBLN1	0.379301161180356	0.0018957301600451	-0.0001879132392701	-0.0116313882868277	a_priori_cytotoxicity	281.0	279.0	14.0	6719.0	286.0		0.013377087338480259	0.009915556661071844	other	0.9661016949152542	-0.5811254771148873	-0.5056630606860264	0.886275347113749	-0.20051319068716467
FGA	0.449270267391078	0.0110931896890929	0.0090095462897775	0.0246695856732269	a_priori_cytotoxicity	104.0	95.0	14.0	6719.0	286.0		0.03953147289944427	0.0342672256520018	other	0.9830508474576272	-0.2673981891538713	-0.3058747453179399	0.9363430323191737	0.36307009784736244
FGB	0.421945243421753	0.0109955220025339	0.0089118786032185	0.0228782558492791	a_priori_cytotoxicity	106.0	106.0	14.0	6719.0	286.0		0.044599667559346315	0.38837623596191406	other	0.9830508474576272	-0.2707296545796023	-0.26715978217345526	0.9363430323191737	0.39845359556611615
FGG	0.411665068712043	0.0140864726338107	0.0120028292344953	0.0245201412801167	a_priori_cytotoxicity	80.0	96.0	14.0	6719.0	286.0		0.04877306953226542	0.3974188358988613	other	0.9830508474576272	-0.16529667542820886	-0.2352799680757455	0.9363430323191737	0.5357663888152193
FGL1	0.390113987429427	0.0038124304170199	0.0017287870177045	0.0018023999069557	a_priori_cytotoxicity	235.0	235.0	14.0	6719.0	286.0		0.03945604721524995	0.018677421496249735	other	0.5423728813559322	-0.5157464263503018	-0.30645090759655824	-0.3654167830218633	-1.1876141169687233
FN1	0.40633855331842	0.0041940666787796	0.0021104232794642	0.0033101723173431	a_priori_cytotoxicity	223.0	223.0	14.0	6719.0	286.0		0.055648590075958584	0.0031398321902643355	other	1.0	-0.5027287328218532	-0.18275919049902706	0.9864107175245981	0.3009227942037179
FST	0.391978267817185	0.0027221103421211	0.0006384669428058	-0.0037889644531282	a_priori_cytotoxicity	269.0	259.0	14.0	6719.0	286.0		-0.0021095441408057877	0.6155919205411919	other	0.1864406779661017	-0.5529374744899658	-0.6239624566615477	-1.4168381723357777	-2.593738103487291
FURIN	0.456620858634271	0.0123748400735945	0.0102911966742791	0.0222825832029033	a_priori_cytotoxicity	93.0	108.0	14.0	6719.0	286.0		0.07115998036915643	1.957747193133451e-08	other	0.2033898305084746	-0.2236808237255163	-0.06427066671125344	-1.3667704871303532	-1.654721977567123
GDF11	0.355033557046975	0.0020461175382095	-3.75258611058243e-05	-0.0063555210539355	a_priori_cytotoxicity	276.0	269.0	14.0	6719.0	286.0		0.007159818612312561	0.010979163182924235	other	0.22033898305084745	-0.575995731868818	-0.5531555793726688	-1.316702801924929	-2.4458541131664155
GGT1	0.413806327900282	0.0119480132140467	0.0098643698147313	0.0213112069955472	a_priori_cytotoxicity	97.0	113.0	14.0	6719.0	286.0		0.01142669175953309	0.015876221947110025	other	1.0	-0.2382399780933002	-0.5205617569720062	0.9864107175245981	0.22760898245929162
GNAS	0.393160754234574	0.0068331530670012	0.0047495096676858	0.0072505835162802	a_priori_cytotoxicity	152.0	201.0	14.0	6719.0	286.0		0.24135423159763433	8.365470889196474e-08	other	0.3050847457627119	-0.41270893848008555	1.2358104481370513	-1.0663643758978063	-0.24326286624084048
GPC3	0.421955896452536	0.0064909392447054	0.0044072958453901	0.0118002480094894	a_priori_cytotoxicity	159.0	171.0	14.0	6719.0	286.0		0.057415398352388354	4.011768559349753e-06	other	0.6779661016949152	-0.42438192426844706	-0.16926288226790814	0.03512469862153257	-0.5585201079148226
GPI	0.368839884947262	0.0035420088793004	0.0014583654799851	-0.0018891887857155	a_priori_cytotoxicity	249.0	251.0	14.0	6719.0	286.0		0.05018110093897079	0.00038883384655350074	other	0.2033898305084746	-0.5249705621420403	-0.22452428727126575	-1.3667704871303532	-2.116265336543659
GRN	0.334899328859056	0.0027315535924505	0.0006479101931352	-0.0068839704740761	a_priori_cytotoxicity	267.0	270.0	14.0	6719.0	286.0		0.29769043437055126	4.986392776779576e-10	other	0.9152542372881356	-0.552615363225869	1.6661518537877655	0.7360722914974757	1.8496087820593723
GSTP1	0.37910940662618	0.0058464203825305	0.0037627769832151	0.0046706569134482	a_priori_cytotoxicity	180.0	215.0	14.0	6719.0	286.0		0.4219861191295288	5.39075264674096e-07	other	0.13559322033898305	-0.4463665988442123	2.6156226569781267	-1.5670412279520514	0.6022148301818631
GZMB	0.539235112389459	0.0135712413796062	0.0114875979802908	0.0377424837869264	a_priori_cytotoxicity	82.0	70.0	14.0	6719.0	286.0		-0.033817987703609866	0.004389737037380374	other	1.0	-0.1828713223776006	-0.8661771516919583	0.9864107175245981	-0.06263775654496084
HBEGF	0.517172685629061	0.0123922569834053	0.0103086135840899	0.0397120421771304	a_priori_cytotoxicity	92.0	68.0	14.0	6719.0	286.0		0.17176186718380257	1.2312477915085185e-09	other	1.0	-0.22308672925167308	0.7042077761372525	0.9864107175245981	1.4675317644101775
HHLA2	0.328337061894114	0.0014480356328133	-0.000635607766502	-0.0231562824539346	a_priori_cytotoxicity	286.0	286.0	14.0	6719.0	286.0		0.04149091897001522	6.523350748466328e-10	other	0.3050847457627119	-0.5963964320367184	-0.2909069140690853	-1.0663643758978063	-1.95366772200361
HLA-A	0.562064557366562	0.116270970542193	0.114187327142877	0.123680693439565	a_priori_cytotoxicity	8.0	17.0	14.0	6719.0	286.0		0.3290058792597191	4.139244353437418e-06	mhci	0.8813559322033898	3.3202381398333607	1.9053645076207388	0.6359369210866266	5.861539568540726
HLA-B	0.488547991903687	0.0184926178935487	0.0164089744942333	0.0389080830503927	a_priori_cytotoxicity	68.0	69.0	14.0	6719.0	286.0		0.27980259901605486	5.9314058690081164e-05	mhci	0.8813559322033898	-0.01500212959909235	1.5295101237526132	0.6359369210866266	2.1504449152401475
HLA-DMA	0.480686055182697	0.0077849776052164	0.005701334205901	0.0162186425451432	a_priori_cytotoxicity	140.0	145.0	14.0	6719.0	286.0		0.10371981418055355	0.003750446574130063	other	1.0	-0.3802420023608328	0.1844476344960539	0.9864107175245981	0.7906163496598192
HLA-DMB	0.391051454138706	0.0093037477402845	0.0072201043409691	0.01353247400693	a_priori_cytotoxicity	117.0	163.0	14.0	6719.0	286.0		0.0062429721165783315	0.8681132961899829	other	1.0	-0.3284364321371995	-0.5601591932181139	0.9864107175245981	0.09781509216928475
HLA-DOA	0.409087035261532	0.0204810065492319	0.0183973631499165	0.0252954310793844	a_priori_cytotoxicity	63.0	93.0	14.0	6719.0	286.0		0.01245716416488991	0.2695104487517437	other	0.5932203389830508	0.05282222759321772	-0.5126901766812111	-0.21521372740558992	-0.6750816764935833
HLA-DPB1	0.425087887503989	0.051744273355671	0.0496606299563556	0.0698220682272466	a_priori_cytotoxicity	30.0	43.0	14.0	6719.0	286.0		-0.012209888998882009	0.6835741912120773	other	0.5932203389830508	1.1192188642959424	-0.7011170462476081	-0.21521372740558992	0.20288809064274443
HLA-DQA1	0.449291573452638	0.0312982033819348	0.0292145599826194	0.0467617023399431	a_priori_cytotoxicity	39.0	64.0	14.0	6719.0	286.0		-0.009971494651578065	0.867794580200532	other	0.5932203389830508	0.42179909723276104	-0.6840183828232697	-0.21521372740558992	-0.4774330129960985
HLA-DQA2	0.461787578566097	0.0245891071870303	0.0225054637877149	0.0561481618540254	a_priori_cytotoxicity	49.0	50.0	14.0	6719.0	286.0		0.008154159985554927	0.5858378921466283	other	0.5932203389830508	0.19295040839108094	-0.5455599970792968	-0.21521372740558992	-0.5678233160938058
HLA-DQB1	0.462277617982318	0.0969353842652649	0.0948517408659495	0.12031169462053	a_priori_cytotoxicity	12.0	19.0	14.0	6719.0	286.0		0.08232254451576058	0.025469858005369734	other	0.5932203389830508	2.6606972063137713	0.020998011493398968	-0.21521372740558992	2.46648149040158
HLA-DRA	0.459625013316287	0.128427704666905	0.126344061267589	0.183296781925051	a_priori_cytotoxicity	6.0	5.0	14.0	6719.0	286.0		0.07450576271032368	0.1390325610622949	other	1.0	3.7349069095478558	-0.03871287962533652	0.9864107175245981	4.682604747447117
HLA-DRB1	0.467561521252794	0.0260621234743768	0.0239784800750614	0.0846291689424069	a_priori_cytotoxicity	46.0	31.0	14.0	6719.0	286.0		0.16832201615299833	0.003164818180631265	other	1.0	0.24319530520113253	0.6779314164437837	0.9864107175245981	1.9075374391695143
HLA-DRB5	0.528997549802926	0.106002250719022	0.103918607319707	0.0773443570965162	a_priori_cytotoxicity	9.0	36.0	14.0	6719.0	286.0		0.08783550390794995	0.6194884297995049	other	0.5932203389830508	2.9699699368822965	0.06311044678998967	-0.21521372740558992	2.817866656266696
HLA-E	0.550676467455001	0.0257365523328999	0.0236529089335845	0.0507657330240913	a_priori_cytotoxicity	47.0	58.0	14.0	6719.0	286.0		0.1862586135643969	0.00011128794542942364	ext_barrier	0.8813559322033898	0.23209000477210234	0.8149456304426548	0.6359369210866266	1.6829725563013838
HLA-F	0.506093533610303	0.0267757668062856	0.0246921234069702	0.049941785147604	a_priori_cytotoxicity	45.0	59.0	14.0	6719.0	286.0		0.09117916320368363	0.0004117237851596015	other	0.8813559322033898	0.26753783004553316	0.08865201634062428	0.6359369210866266	0.992126767472784
HLA-G	0.495280707361239	0.0304856268194715	0.0284019834201561	0.0480615510493604	a_priori_cytotoxicity	41.0	61.0	14.0	6719.0	286.0		0.022396778077916995	0.0005035850576369495	other	0.8813559322033898	0.3940819389895332	-0.4367633798362203	0.6359369210866266	0.5932554802399395
HMGB1	0.419409822094395	0.0031120006139476	0.0010283572146322	0.0208138366832876	a_priori_cytotoxicity	259.0	118.0	14.0	6719.0	286.0		0.01424085254546508	0.17188132752698382	other	1.0	-0.5396382349340678	-0.49906492458472845	0.9864107175245981	-0.05229244199419825
HP	0.348812187067212	0.008268525834278	0.0061848824349626	0.0080850853614937	a_priori_cytotoxicity	130.0	192.0	14.0	6719.0	286.0		0.05511231495926914	0.1480435673665852	other	0.9830508474576272	-0.3637480700936955	-0.18685569285758827	0.9363430323191737	0.38573926936788994
HSPG2	0.416693299243637	0.0085256901253655	0.0064420467260502	0.0174888002447518	a_priori_cytotoxicity	125.0	136.0	14.0	6719.0	286.0		0.10535526416959044	3.615332131498987e-08	other	0.9661016949152542	-0.35497614178582676	0.1969405220623406	0.886275347113749	0.7282397273902629
ICAM1	0.461286886119104	0.0234846270854438	0.0214009836861284	0.108081330802675	a_priori_cytotoxicity	54.0	21.0	14.0	6719.0	286.0		0.34259154599817937	2.8607578097701024e-10	ext_ifn_recruit	0.9830508474576272	0.1552763587490793	2.009142799964961	0.9363430323191737	3.1007621910332146
ICAM2	0.406935123042498	0.0248813522789004	0.022797708879585	0.0360107683747344	a_priori_cytotoxicity	48.0	72.0	14.0	6719.0	286.0		-0.015595178764261931	0.6674136553700956	other	0.9830508474576272	0.20291895022622156	-0.7269766229400744	0.9363430323191737	0.41228535960532087
ICAM3	0.443805262597204	0.093277705414372	0.0911940620150566	0.0588368488997775	a_priori_cytotoxicity	13.0	48.0	14.0	6719.0	286.0		-0.0373281845388869	0.02449361670719914	other	0.9830508474576272	2.5359330078414763	-0.8929908694409651	0.9363430323191737	2.579285170719685
ICAM4	0.391903696601681	0.0357215569431724	0.033637913543857	0.045161215474418	a_priori_cytotoxicity	38.0	66.0	14.0	6719.0	286.0		0.08330911207419588	1.0634546189857878e-09	other	0.9830508474576272	0.5726806218621467	0.028534211112279568	0.9363430323191737	1.5375578652936
ICAM5	0.452061361457326	0.0074166493733011	0.0053330059739857	0.0153533455203493	a_priori_cytotoxicity	144.0	149.0	14.0	6719.0	286.0		0.022092488474242833	1.8060861966378462e-07	other	0.9830508474576272	-0.39280575617929936	-0.43908778952882727	0.9363430323191737	0.10444948661104703
IFITM1	0.647981250665841	0.0070554270474613	0.0049717836481459	0.0375910870030113	a_priori_cytotoxicity	151.0	71.0	14.0	6719.0	286.0		0.004077857132934413	0.24507777358222183	other	0.6779661016949152	-0.405127126040051	-0.5766980896931292	0.03512469862153257	-0.9467005171116476
IGF2	0.42089059337381	0.0031750602493167	0.0010914168500013	0.011000463717291	a_priori_cytotoxicity	256.0	176.0	14.0	6719.0	286.0		0.013022701230768057	0.08840414276346564	other	0.4745762711864407	-0.5374872574471132	-0.5083701479270797	-0.5656875238435612	-1.6115449292177542
IGFL2	0.389272397997233	0.0036882767825487	0.0016046333832333	-0.0047196565259996	a_priori_cytotoxicity	242.0	262.0	14.0	6719.0	286.0		0.00144395251741464	0.893285383383045	other	0.3220338983050847	-0.5199813330558044	-0.5968179799023002	-1.0162966906923818	-2.1330960036504862
IL15	0.864333652924186	0.0539249002666476	0.0518412568673322	0.152042952811412	a_priori_cytotoxicity	28.0	10.0	14.0	6719.0	286.0		0.010264051940529045	0.062440982848689895	ext_ifn_recruit	0.9830508474576272	1.1936005089962958	-0.5294429386872962	0.9363430323191737	1.6005006026281734
IL18	0.608320017044847	0.0394901655837603	0.0374065221844449	0.0517599270526261	a_priori_cytotoxicity	35.0	56.0	14.0	6719.0	286.0		0.03279866575754445	0.08945217446921307	ext_ifn_recruit	0.2033898305084746	0.7012286589004268	-0.35730536269730706	-1.3667704871303532	-1.0228471909272334
IL1B	0.494130180036217	0.0054408742973145	0.0033572308979991	0.0237242755165857	a_priori_cytotoxicity	190.0	99.0	14.0	6719.0	286.0		-0.014116855318528767	0.40088329231987074	other	0.3050847457627119	-0.46019986150290626	-0.7156839947839385	-1.0663643758978063	-2.242248232184651
IL37	0.514040694577627	0.0034599585768323	0.0013763151775169	0.0089206444996261	a_priori_cytotoxicity	250.0	189.0	14.0	6719.0	286.0		0.005354197885603781	0.1080420114521985	other	0.9661016949152542	-0.5277693152964774	-0.5669483684382726	0.886275347113749	-0.20844233662100087
IL6	0.488185788856931	0.0025518114176216	0.0004681680183062	-0.0034175180189353	a_priori_cytotoxicity	272.0	255.0	14.0	6719.0	286.0		0.02933039908993596	0.00197803909377825	other	0.5932203389830508	-0.558746406788847	-0.3837987839689956	-0.21521372740558992	-1.1577589181634325
IL7	0.488910194950456	0.0052219068160498	0.0031382634167344	0.0056515256273512	a_priori_cytotoxicity	196.0	209.0	14.0	6719.0	286.0		0.01792769670522329	7.685452873514363e-09	other	0.9830508474576272	-0.4676688885567217	-0.4709018319368118	0.9363430323191737	-0.002227688174359699
ITGB2	0.43652924256951	0.0806180392779462	0.0785343958786308	0.0936528469033575	a_priori_cytotoxicity	18.0	26.0	14.0	6719.0	286.0		-0.06752223771121732	0.006145502335756402	other	0.9491525423728814	2.1041091209377796	-1.123637427868927	0.8362076619083247	1.8166793549771774
JAG1	0.411792905081485	0.0036394840596831	0.0015558406603677	-0.0009001137191065	a_priori_cytotoxicity	244.0	245.0	14.0	6719.0	286.0		0.05864032078765132	5.265885677195411e-08	other	0.711864406779661	-0.5216456631426629	-0.1599059356393083	0.13526006903238164	-0.5462915297495896
JAG2	0.471854692660059	0.0158905015670355	0.0138068581677201	0.0289322970310157	a_priori_cytotoxicity	73.0	83.0	14.0	6719.0	286.0		0.030135384709355405	2.3302580912376902e-08	other	0.2033898305084746	-0.1037608673242043	-0.377649653819313	-1.3667704871303532	-1.8481810082738706
KIAA0319L	0.388398849472674	0.0110977051982617	0.0090140617989463	0.0169459383075599	a_priori_cytotoxicity	103.0	139.0	14.0	6719.0	286.0		0.1383153974733331	2.935576933991171e-11	other	0.1016949152542373	-0.2672441641819955	0.44871663401545947	-1.6671765983629003	-1.4857041285294363
LAMA3	0.430414402897615	0.0128050841894627	0.0107214407901474	0.0235936455944505	a_priori_cytotoxicity	86.0	100.0	14.0	6719.0	286.0		0.05933662128801727	3.488186653991905e-05	other	0.9661016949152542	-0.2090051060225732	-0.15458703018714975	0.886275347113749	0.522683210904026
LAMA4	0.538681154788537	0.0072879201016503	0.005204276702335	0.0230633270048124	a_priori_cytotoxicity	146.0	103.0	14.0	6719.0	286.0		-0.005071993407888491	0.7598807895190127	other	0.9661016949152542	-0.39719673883582785	-0.6465920362039265	0.886275347113749	-0.1575134279260053
