sample,patient,fov,bandwidth,outcome,n_points,usable,rho_marginal,rho_partial,beta_tacstd2,beta_cldn4,rho_tac_cld_field
LUSC-6,Lung6,1,20,cd8_density,233,True,-0.17232374337097242,-0.17753518332654677,0.04517051166125779,-0.007137984182047844,0.15007987917563173
LUSC-6,Lung6,2,20,imm_frac,243,True,0.20090616036781347,0.18102552934881883,-0.09172612002258564,0.12438600514880666,0.28782108215789287
LUSC-6,Lung6,2,20,cd8_density,243,True,-0.09049529212111385,-0.11012466691014755,0.07759340762343817,0.06279073711408205,0.28782108215789287
LUSC-6,Lung6,3,20,imm_frac,242,True,0.16908152024933262,0.14707549696805028,0.10433390273959187,0.044773205804053244,0.5185893298612058
LUSC-6,Lung6,3,20,cd8_density,242,True,0.07320660015865785,0.06496041204875955,0.02170822384533965,-0.005586226887149751,0.5185893298612058
LUSC-6,Lung6,4,20,imm_frac,240,True,0.00475104075390326,0.07253216857872226,0.0960899203465965,0.0751029653661577,0.5397923575062066
LUSC-6,Lung6,4,20,cd8_density,240,True,-0.06868885212639066,-0.0823449676718827,-0.012202938801661723,0.11612551035985973,0.5397923575062066
LUSC-6,Lung6,5,20,imm_frac,229,True,0.09098512467387271,0.05334047359360676,0.04289993785413553,0.0887397130112585,0.6780020584972971
LUSC-6,Lung6,5,20,cd8_density,229,True,0.29477204332412554,0.10131636294335122,0.1155604669328742,0.0012272769406105508,0.6780020584972971
LUSC-6,Lung6,6,20,imm_frac,245,True,0.2014767277174721,0.22681283831925428,0.011002651802477724,-0.020048439038779408,0.26278468204554917
LUSC-6,Lung6,6,20,cd8_density,245,True,0.247370893746933,0.24976169206519006,0.08160030992936618,-0.0613137647901241,0.26278468204554917
LUSC-6,Lung6,7,20,imm_frac,247,True,0.04769800061222904,0.014046134404699774,0.13689484493517756,0.07202230744028856,0.34209331808611276
LUSC-6,Lung6,7,20,cd8_density,247,True,-0.08097226416294533,-0.08086757434785474,-0.07766607241317756,-0.04532413747111083,0.34209331808611276
LUSC-6,Lung6,8,20,imm_frac,244,True,0.03767635029093163,-0.022235333241608247,-0.07877321903516313,0.1661491939422822,0.5294425238219148
LUSC-6,Lung6,8,20,cd8_density,244,True,-0.01132010496112216,-0.049738228447693066,-0.16731836614272802,0.16687371735241283,0.5294425238219148
LUSC-6,Lung6,9,20,imm_frac,238,True,0.1338202054354166,0.07456384138549332,-0.052435117504485894,0.17900962864618486,0.2741856448103313
LUSC-6,Lung6,9,20,cd8_density,238,True,-0.008902918875651877,-0.025433099556952717,0.1367522606991267,0.1566310245078444,0.2741856448103313
LUSC-6,Lung6,10,20,imm_frac,197,True,0.22993793733460163,0.2537318663548961,0.1468238620184388,-0.011130695987563763,0.2141570056725967
LUSC-6,Lung6,10,20,cd8_density,197,True,0.09081265337463972,0.10779885938219261,0.3447107092810526,-0.20661274118905648,0.2141570056725967
LUSC-6,Lung6,11,20,imm_frac,235,True,0.04896413147099352,0.06763083994353124,0.2297391013346489,-0.17386469914628594,0.09886358382571869
LUSC-6,Lung6,11,20,cd8_density,235,True,0.09814995537097404,0.12060346431003137,0.034883288386526504,-0.10367889817023143,0.09886358382571869
LUSC-6,Lung6,12,20,imm_frac,247,True,0.30784455370281405,0.2553980383584412,0.1550337144137513,-0.04722804638057997,0.4852852642409145
LUSC-6,Lung6,12,20,cd8_density,247,True,0.13462487571854662,0.014280595658255004,0.020899149416126434,-0.0277579722315561,0.4852852642409145
LUSC-6,Lung6,13,20,imm_frac,216,True,-0.003913290310493071,0.01277221010017661,0.13426315082925852,0.00897634506876578,0.40206242036699646
LUSC-6,Lung6,13,20,cd8_density,216,True,-0.14740022486034843,-0.12299758886011647,-0.0016859398260509234,0.04092978638098442,0.40206242036699646
LUSC-6,Lung6,14,20,imm_frac,207,True,-0.11108360121656873,-0.17988968137149594,-0.42858269622741785,0.27471164691639777,0.4689715448474418
LUSC-6,Lung6,14,20,cd8_density,207,True,0.30480144359076766,0.1681236852985367,0.05216431674832654,0.28567091955916124,0.4689715448474418
LUSC-6,Lung6,16,20,imm_frac,236,True,0.27178658386712884,0.21358278720187476,0.1786455548959975,0.09814631192672517,0.28442622576654625
LUSC-6,Lung6,16,20,cd8_density,236,True,0.2914229626973852,0.28877770339700454,0.05766684139931895,-0.11896949783020706,0.28442622576654625
LUSC-6,Lung6,17,20,imm_frac,242,True,0.09328180465413889,0.08836340091887401,-0.033728343708314255,0.08621353689324733,0.2710609172321734
LUSC-6,Lung6,17,20,cd8_density,242,True,0.12104205774100367,0.17129497091334722,0.09713698721596291,-0.07928733110486856,0.2710609172321734
LUSC-6,Lung6,18,20,imm_frac,249,True,0.1617360940349759,0.07026293437575101,-0.08358314869474558,0.3031302003599422,0.4310423630003887
LUSC-6,Lung6,18,20,cd8_density,249,True,-0.017880122119677305,-0.06583286488153185,-0.1739794732108472,0.3226895938466272,0.4310423630003887
LUSC-6,Lung6,19,20,imm_frac,228,True,0.172224327355542,0.036526401402728004,0.10446784582837562,0.3059426992593617,0.5115802028395923
LUSC-6,Lung6,19,20,cd8_density,228,True,0.16931885923882514,-0.0648160629153528,-0.03473902088799003,0.41576233836219356,0.5115802028395923
LUSC-6,Lung6,20,20,imm_frac,219,True,0.16448295954391218,0.16399370272201247,-0.09068411856961392,0.06660478466418328,0.17161610593402904
LUSC-6,Lung6,20,20,cd8_density,219,True,-0.00325041892370895,0.05188555630193621,0.11030028119041342,-0.22327012431414972,0.17161610593402904
LUSC-6,Lung6,21,20,imm_frac,234,True,0.1041437288874489,0.13968608109668282,0.18196083205466737,-0.0929437620512532,0.5137603637649297
LUSC-6,Lung6,21,20,cd8_density,234,True,-0.16737727518237608,-0.05912001663338931,-0.10881040484187629,0.015734825962390373,0.5137603637649297
LUSC-6,Lung6,22,20,imm_frac,248,True,-0.16206281231485595,-0.08135885840849771,-0.32347279106494775,0.1127152601094736,0.6268828743208434
LUSC-6,Lung6,22,20,cd8_density,248,True,-0.09973981011577467,-0.17575302800676837,-0.1388360119579249,0.10691665214554728,0.6268828743208434
LUSC-6,Lung6,23,20,imm_frac,248,True,-0.26293954937449326,-0.22072343595695737,-0.14866632227849563,0.009242458988258893,0.3916323515296657
LUSC-6,Lung6,23,20,cd8_density,248,True,-0.12207894531746141,-0.12624856571818036,-0.20250707851636274,0.14443685816653087,0.3916323515296657
LUSC-6,Lung6,24,20,imm_frac,242,True,-0.3005095767908017,-0.28011430605966464,-0.10740318298307663,0.01930887439856128,0.48703261289706656
LUSC-6,Lung6,24,20,cd8_density,242,True,-0.16024210078893494,-0.22063712165862612,-0.05913889046906475,-0.034889156512431296,0.48703261289706656
LUSC-6,Lung6,25,20,imm_frac,139,True,-0.2789506639300725,-0.3825208904438354,-0.4625124888605372,0.24537192408840305,0.5003753518923991
LUSC-6,Lung6,25,20,cd8_density,139,True,-0.05421683565327278,-0.342656159970678,-0.03508470957528645,0.28781405612548633,0.5003753518923991
LUSC-6,Lung6,26,20,imm_frac,229,True,-0.1189871235388477,-0.11864620047757739,0.11998342396633982,0.20933890049455692,0.24537987269293424
LUSC-6,Lung6,26,20,cd8_density,229,True,-0.011863918836196249,-0.027616163860877875,0.16462210675454025,-0.02611728516628366,0.24537987269293424
LUSC-6,Lung6,27,20,imm_frac,237,True,-0.08403303929163294,-0.056050086695594185,-0.2667587582235105,0.03266253336739046,0.5861439190565735
LUSC-6,Lung6,27,20,cd8_density,237,True,-0.1072155692139994,0.03788456550077503,0.1109048908076276,-0.18921962807074905,0.5861439190565735
LUSC-6,Lung6,28,20,imm_frac,245,True,-0.07347345659835533,-0.11662357284917291,-0.0730798564515696,0.06850302834438156,0.28671878187500516
LUSC-6,Lung6,28,20,cd8_density,245,True,-0.1713543419669909,-0.20225288407740374,-0.0193279112936921,0.12632087525846433,0.28671878187500516
LUSC-6,Lung6,29,20,imm_frac,243,True,-0.15940027762078096,-0.15516037480970726,-0.08022245047145933,-0.00595605906758675,0.6929461864881636
LUSC-6,Lung6,29,20,cd8_density,243,True,-0.002024194609098787,0.05428329904420709,0.07408341923269644,-0.0927204973023814,0.6929461864881636
LUSC-6,Lung6,30,20,imm_frac,201,True,-0.0330987355563154,-0.0837842241970533,0.07696460365567119,-0.04988664991140449,0.5275173636766661
LUSC-6,Lung6,30,20,cd8_density,201,True,0.029428855358601506,-0.02054912922472766,0.007367558684690433,0.1157615304670642,0.5275173636766661
LUSC-6,Lung6,1,50,imm_frac,233,True,-0.03763902961031865,-0.0885714612523373,-0.10147668948185172,0.24196093018559234,0.23101019645344054
LUSC-6,Lung6,1,50,cd8_density,233,True,-0.24141735039623288,-0.28813390677360645,-0.19900297407542172,0.32735697739525643,0.23101019645344054
LUSC-6,Lung6,2,50,imm_frac,232,True,0.23042386058517472,0.1324219384265184,-0.14650394207399287,0.2924239970789167,0.583392114766985
LUSC-6,Lung6,2,50,cd8_density,232,True,0.17310979532551232,0.08204177821370624,-0.013693725138929028,0.24600046731169897,0.583392114766985
LUSC-6,Lung6,3,50,imm_frac,239,True,0.28015277240603353,0.289713624188484,0.37089521916061347,-0.05635917188986628,0.6262367708589712
LUSC-6,Lung6,3,50,cd8_density,239,True,0.21971311003226515,0.29076087863271194,0.26674064636642597,-0.17606397571994375,0.6262367708589712
LUSC-6,Lung6,4,50,imm_frac,235,True,-0.12903732882095667,-0.16717204082959902,-0.08530922245867736,0.17693687941090017,0.5044328552803129
LUSC-6,Lung6,4,50,cd8_density,235,True,-0.23254616022394953,-0.2693596362963974,-0.049912105950686,0.04253028864144681,0.5044328552803129
LUSC-6,Lung6,5,50,imm_frac,224,True,0.18362267777065988,0.030113175372965994,0.056514815136666834,0.23429724847929326,0.7398622677770661
LUSC-6,Lung6,5,50,cd8_density,224,True,0.2876135161305539,0.014091874280861715,-0.10252676201475658,0.3642974000501868,0.7398622677770661
LUSC-6,Lung6,6,50,imm_frac,242,True,0.2429157664917756,0.31278845085271834,0.2748110654645667,-0.1905538723248296,0.5486691382579727
LUSC-6,Lung6,6,50,cd8_density,242,True,0.5691491104012307,0.5344572171580179,0.4188430034885854,-0.09679067786553441,0.5486691382579727
LUSC-6,Lung6,7,50,imm_frac,250,True,0.2001512984207747,0.11333500960946492,0.25777386223438903,0.3127082402432048,0.2926937070993136
LUSC-6,Lung6,7,50,cd8_density,250,True,0.047396757719179304,0.0869442758216792,0.09820445744609044,-0.06407450293678595,0.2926937070993136
LUSC-6,Lung6,8,50,imm_frac,250,True,0.07003312052992848,-0.14041536534474106,-0.22104082461812533,0.29648287619938396,0.7609100945615129
LUSC-6,Lung6,8,50,cd8_density,250,True,0.009011084813618883,-0.10639348988832036,-0.17351955223878582,0.18772230049744143,0.7609100945615129
LUSC-6,Lung6,9,50,imm_frac,250,True,0.05478577257236116,-0.10084069244280981,-0.054842622102275605,0.2694533299293362,0.6190605289684635
LUSC-6,Lung6,9,50,cd8_density,250,True,-0.1219469111505784,-0.2027496973236402,-0.016882119614458797,0.011766973716866733,0.6190605289684635
LUSC-6,Lung6,10,50,imm_frac,233,True,-0.19839634491107036,-0.15389980749965204,-0.43841523984954217,0.2611323861039997,0.6467983819249173
LUSC-6,Lung6,10,50,cd8_density,233,True,-0.11764438018692866,0.03689336759531819,-0.11970003355966853,-0.11181483071172914,0.6467983819249173
LUSC-6,Lung6,11,50,imm_frac,235,True,0.22059604057440335,0.3307818911682343,0.3002551447292871,-0.2737657791825665,0.3884777201401795
LUSC-6,Lung6,11,50,cd8_density,235,True,0.23995091204825397,0.3104452983434876,0.1131845421660293,-0.20328988630273362,0.3884777201401795
LUSC-6,Lung6,12,50,imm_frac,250,True,0.517589977439639,0.21501283351656286,0.12749216932071006,0.5150848927357344,0.6511726587625402
LUSC-6,Lung6,12,50,cd8_density,250,True,0.31005185051839473,-0.13108520699857484,-0.08091711859961351,0.5657521985077373,0.6511726587625402
LUSC-6,Lung6,13,50,imm_frac,249,True,-0.07658841818888458,-0.1376790122006779,-0.1769771450812077,0.3110835303775629,0.6323015934706568
LUSC-6,Lung6,13,50,cd8_density,249,True,0.08618732996502138,-0.0461593035216363,-0.02656709386342195,0.4676780645029697,0.6323015934706568
LUSC-6,Lung6,14,50,imm_frac,236,True,-0.4856222069047369,-0.5787601686501029,-0.6968723697518708,0.45249567287077985,0.2590248645391592
LUSC-6,Lung6,14,50,cd8_density,236,True,-0.07077286857445439,-0.16760749231511965,-0.26286486241730245,0.5368414412531298,0.2590248645391592
LUSC-6,Lung6,16,50,imm_frac,247,True,0.25863310154585156,0.12607203771794426,0.026141027989258686,0.22960473076282997,0.47054424932390887
LUSC-6,Lung6,16,50,cd8_density,247,True,0.12919471104075023,0.0024283889603415156,-0.02252869342011962,0.2316876120662719,0.47054424932390887
LUSC-6,Lung6,17,50,imm_frac,250,True,0.2848937743003888,0.4252977293099883,0.3424591263938974,-0.1413132349722951,0.4369586713387414
LUSC-6,Lung6,17,50,cd8_density,250,True,0.12494897472786186,0.2788953478950695,0.3312031160263464,0.19192290686394264,0.4369586713387414
LUSC-6,Lung6,18,50,imm_frac,249,True,0.37120559657986785,0.2186695234948732,0.325523897830355,0.14210698795197238,0.6287306645938593
LUSC-6,Lung6,18,50,cd8_density,249,True,0.06432126909505337,-0.10601033596090707,-0.08499711270172285,0.2844482227582951,0.6287306645938593
LUSC-6,Lung6,19,50,imm_frac,250,True,0.19054039264628234,-0.10622550868741841,-0.10152628112126512,0.19564614211787815,0.7765422166754667
LUSC-6,Lung6,19,50,cd8_density,250,True,0.18603366972370436,-0.2250006333602851,-0.14879945643446998,0.4193601918758448,0.7765422166754667
LUSC-6,Lung6,20,50,imm_frac,244,True,-0.5097456104481864,-0.47350014456240785,-0.8053339650827898,0.3988228316198764,0.5294350891540587
LUSC-6,Lung6,20,50,cd8_density,244,True,-0.36263418542887704,-0.19373168303405375,0.02690530698370117,-0.31016930247180374,0.5294350891540587
LUSC-6,Lung6,21,50,imm_frac,244,True,0.3232362283103891,0.31344769359088714,0.6037254742930622,-0.2352787883450612,0.7975069080455497
LUSC-6,Lung6,21,50,cd8_density,244,True,0.015062400347401592,-0.07778139697605464,0.30787655107471384,0.03520388591537261,0.7975069080455497
LUSC-6,Lung6,22,50,imm_frac,250,True,-0.3097051792828685,-0.11167596897051105,-0.24915340234292957,0.09483235570726575,0.7328907022512359
LUSC-6,Lung6,22,50,cd8_density,250,True,-0.340356085700218,-0.40628929249118634,-0.3381047568260369,0.25223493173496975,0.7328907022512359
LUSC-6,Lung6,23,50,imm_frac,250,True,-0.21878942063073006,0.03070612758626926,0.29208152806577065,-0.5151091075675358,0.5756125378006048
LUSC-6,Lung6,23,50,cd8_density,250,True,-0.4627827839417893,-0.22417196869506725,-0.22911388849155517,-0.06426171896568009,0.5756125378006048
LUSC-6,Lung6,24,50,imm_frac,250,True,-0.4427049392790285,-0.49516098590895447,-0.5884390997430866,0.5684987365252987,0.7515211443383093
LUSC-6,Lung6,24,50,cd8_density,250,True,-0.15544509257291556,-0.4186960846447163,-0.5737651294917756,0.5696317115187431,0.7515211443383093
LUSC-6,Lung6,25,50,imm_frac,244,True,-0.44039998513066425,-0.6083264336582971,-0.6107659599562449,0.3417235696251658,0.4161076209475897
LUSC-6,Lung6,25,50,cd8_density,244,True,-0.28548876745598056,-0.5347995260303153,-0.3866984652343033,0.41605214421667075,0.4161076209475897
LUSC-6,Lung6,26,50,imm_frac,227,True,0.05383087557887352,0.1425875450159928,0.29575971101615045,-0.26619122894665037,0.5267210265732947
LUSC-6,Lung6,26,50,cd8_density,227,True,-0.05026889276913386,-0.07388733300754184,0.13406632654007844,-0.06786146557410112,0.5267210265732947
LUSC-6,Lung6,27,50,imm_frac,233,True,-0.28956865245158864,-0.22336528445472162,-0.32927270001381975,0.014801112258325571,0.5784751236134986
LUSC-6,Lung6,27,50,cd8_density,233,True,-0.10922982460742786,0.004064299323984469,0.00781691353794759,-0.384893270004446,0.5784751236134986
LUSC-6,Lung6,28,50,imm_frac,235,True,-0.1603567366639851,-0.18903852968937346,-0.17789901712305226,0.20643543663350186,0.35963087279351247
LUSC-6,Lung6,28,50,cd8_density,235,True,-0.19859806637352095,-0.4233034293016422,-0.17058646628486637,0.3580164184149152,0.35963087279351247
LUSC-6,Lung6,29,50,imm_frac,241,True,-0.21486403072596966,-0.06809859483428517,-0.015978425337631174,-0.13500585267956056,0.8371540756489834
LUSC-6,Lung6,29,50,cd8_density,241,True,-0.11894432466640426,-0.35562936351670205,-0.2445817515580649,0.17031478108321926,0.8371540756489834
LUSC-6,Lung6,30,50,imm_frac,237,True,0.3559267946612243,0.1238923960463209,-0.07714636297496374,0.21013003722225798,0.5593616979080841
LUSC-6,Lung6,30,50,cd8_density,237,True,0.33592777562725806,0.2690109936274677,-0.2131079329538449,0.15630429680769237,0.5593616979080841
LUSC-6,Lung6,1,100,imm_frac,221,True,-0.11300543653484829,-0.11907630573484197,2.6768312261739312e-05,0.16004102340070472,0.104066839360957
LUSC-6,Lung6,1,100,cd8_density,221,True,-0.4259130376777435,-0.4302791633408437,-0.45257140938506807,0.15441977144488306,0.104066839360957
LUSC-6,Lung6,2,100,imm_frac,221,True,0.20772121360356655,-0.13545352732959304,-0.38718479932034766,0.5142549528098898,0.6684369684369684
LUSC-6,Lung6,2,100,cd8_density,221,True,0.09721502662679132,-0.040418163485466944,-0.011748497036607823,0.15642303428039217,0.6684369684369684
LUSC-6,Lung6,3,100,imm_frac,224,True,0.41434870809310276,0.468208601424045,0.688325874640122,-0.4447112515219802,0.7253886397608371
LUSC-6,Lung6,3,100,cd8_density,224,True,0.40400064061499047,0.3518748044204079,0.6010745041953226,-0.389534089105462,0.7253886397608371
LUSC-6,Lung6,4,100,imm_frac,210,True,-0.3816173350221741,-0.5536897312665594,-0.5572477602994955,0.43078092193976814,0.45717589968026484
LUSC-6,Lung6,4,100,cd8_density,210,True,-0.39001791423841803,-0.5523490000811305,-0.5760263637901257,0.40438463631272176,0.45717589968026484
LUSC-6,Lung6,5,100,imm_frac,200,True,0.1441566039150979,-0.058170874069666145,-0.151782238258259,0.17414507215955363,0.8328418210455262
LUSC-6,Lung6,5,100,cd8_density,200,True,0.20209255231380788,-0.16292248923464464,-0.3042198475318991,0.49603381096392096,0.8328418210455262
LUSC-6,Lung6,6,100,imm_frac,231,True,0.09493856967620087,0.08593646024906791,0.16482666110552488,-0.052948913451440156,0.537683755524835
LUSC-6,Lung6,6,100,cd8_density,231,True,0.6394039992990518,0.5580943949630884,0.540966153343141,0.03643221523447235,0.537683755524835
LUSC-6,Lung6,7,100,imm_frac,250,True,0.2469071185138962,0.08080842800466156,0.12269266995705676,0.6077108086276978,0.30910459367349874
LUSC-6,Lung6,7,100,cd8_density,250,True,0.0780480967695483,0.08569802730706441,0.0265764831818046,0.06805548024216111,0.30910459367349874
LUSC-6,Lung6,8,100,imm_frac,250,True,0.08521441943071087,-0.19617170870245307,-0.3517818836158411,0.3048929210026244,0.8661039696635147
LUSC-6,Lung6,8,100,cd8_density,250,True,0.027970623529976472,-0.22286173178010144,0.13481089414845915,-0.004509850741894545,0.8661039696635147
LUSC-6,Lung6,9,100,imm_frac,250,True,0.1690836653386454,0.07738750810399744,-0.05218724399927356,0.3072505546405736,0.7773524696395142
LUSC-6,Lung6,9,100,cd8_density,250,True,0.024633610137762205,0.15602124819662733,0.3495495252231828,-0.23829546620340047,0.7773524696395142
LUSC-6,Lung6,10,100,imm_frac,247,True,-0.623300216285433,-0.5978842656070401,-0.8968386741595333,0.271183546327276,0.4995413092435743
LUSC-6,Lung6,10,100,cd8_density,247,True,-0.08293542971997565,-0.07759044253153922,-0.19840894420121974,0.07837039776556695,0.4995413092435743
LUSC-6,Lung6,11,100,imm_frac,228,True,0.6161336145318763,0.6249598885193621,0.45223693053273717,0.14423819054456016,0.4713585514292628
LUSC-6,Lung6,11,100,cd8_density,228,True,0.47550768115487146,0.4228797799350718,0.233502281009832,0.24390775633131223,0.4713585514292628
LUSC-6,Lung6,12,100,imm_frac,250,True,0.5137330197283156,-0.01980226631917831,-0.1892945682998822,0.6423992946933736,0.719191667066673
LUSC-6,Lung6,12,100,cd8_density,250,True,0.3647079153266452,-0.3913951210907337,-0.4315003994154783,0.9220403085223856,0.719191667066673
LUSC-6,Lung6,13,100,imm_frac,250,True,0.25778754860077757,0.026877541530317295,0.009904345976214932,0.3602427710892435,0.780996687947007
LUSC-6,Lung6,13,100,cd8_density,250,True,0.577601689627034,0.2471389109258846,0.271549008366141,0.401156223358662,0.780996687947007
LUSC-6,Lung6,14,100,imm_frac,250,True,-0.5222395238323813,-0.5333808415111635,-0.513645991955825,0.1776612941664318,-0.05766658666538664
LUSC-6,Lung6,14,100,cd8_density,250,True,-0.3839903998463975,-0.4434452250734254,-0.3281573427791434,0.5904818498474272,-0.05766658666538664
LUSC-6,Lung6,16,100,imm_frac,241,True,0.3526619457494599,0.15395893119607426,0.08627288020463715,0.4500914451428801,0.44971022941600086
LUSC-6,Lung6,16,100,cd8_density,241,True,0.13449127259010324,-0.2568556373499927,-0.16026415175134778,0.6945339404600094,0.44971022941600086
LUSC-6,Lung6,17,100,imm_frac,250,True,-0.05369903518456295,0.2652706134237518,0.4053384872585257,-0.6309204082118537,0.5538493735899774
LUSC-6,Lung6,17,100,cd8_density,250,True,-0.01088235011760188,0.2553681272948524,0.4492182445713083,-0.20045084712746536,0.5538493735899774
LUSC-6,Lung6,18,100,imm_frac,250,True,0.52439072625162,0.3068297263692496,0.25166223674510196,0.5292117016320053,0.6474877358037728
LUSC-6,Lung6,18,100,cd8_density,250,True,0.25033859741755865,-0.01925282060343645,-0.032602751198941515,0.48826000681852694,0.6474877358037728
LUSC-6,Lung6,19,100,imm_frac,250,True,0.3177063313013008,0.047305051849292436,-0.011706550994106902,0.30022325643218445,0.766985071761148
