target	score	n	spearman_r	p	stratum	score_short	family	p_adj	rejected_0.05
TACSTD2	tip:Step4_trafficking_of_immune_cells	502	-0.025123492654469597	0.574397982642817	LUSC	Step4_trafficking_of_immune_cells	inflamed	0.5935445820642443	False
TACSTD2	tip:Step5_infiltration_of_immune_cells	502	0.09798494136618578	0.028149294939843528	LUSC	Step5_infiltration_of_immune_cells	exclusion	0.06836257342533429	False
TACSTD2	tip:Step6_recognition_of_cancer_cells	502	-0.17441663801178622	8.555726274293207e-05	LUSC	Step6_recognition_of_cancer_cells	other	0.00042778631371466036	True
TACSTD2	tip:Step7_killing_of_cancer_cells	502	-0.14577388334894548	0.0010548004714367415	LUSC	Step7_killing_of_cancer_cells	inflamed	0.002043675913408687	True
TACSTD2	tip:Step4_B_cell	502	-0.12728126445095286	0.004286121490199354	LUSC	Step4_B_cell	other	0.011225556283855449	True
TACSTD2	tip:Step4_Basophil	502	0.20822381635581083	2.5340529504619436e-06	LUSC	Step4_Basophil	other	2.787458245508138e-05	True
TACSTD2	tip:Step4_CD4_T_cell	502	0.010635758919572677	0.8121055294795653	LUSC	Step4_CD4_T_cell	other	0.8589577715649248	False
TACSTD2	tip:Step4_CD8_T_cell	502	-0.07414401745378668	0.09704197139238092	LUSC	Step4_CD8_T_cell	other	0.16679088833065472	False
TACSTD2	tip:Step4_Dendritic_cell	502	-0.13095291509064838	0.0032884848307969555	LUSC	Step4_Dendritic_cell	other	0.009519298194412239	True
TACSTD2	tip:Step4_Eosinophil	502	0.15845135586990308	0.0003654576764872846	LUSC	Step4_Eosinophil	other	0.001256260762925041	True
TACSTD2	tip:Step4_MDSC	502	0.1999047156052506	6.379452800114322e-06	LUSC	Step4_MDSC	exclusion	0.00010845069760194348	True
TACSTD2	tip:Step4_Macrophage	502	-0.1503620000711433	0.0007255191159851077	LUSC	Step4_Macrophage	other	0.002216863965510051	True
TACSTD2	tip:Step4_Monocyte	502	-0.06817344700428052	0.12715494648375644	LUSC	Step4_Monocyte	other	0.2056918251943119	False
TACSTD2	tip:Step4_NK_cell	502	-0.166853978680769	0.00017302237416206445	LUSC	Step4_NK_cell	other	0.0007320177368395034	True
TACSTD2	tip:Step4_Neutrophil	502	0.29638739817636417	1.2272097940644968e-11	LUSC	Step4_Neutrophil	other	3.1473143516476056e-10	True
TACSTD2	tip:Step4_T_cell	502	-0.15940723525854625	0.00033627107520736894	LUSC	Step4_T_cell	other	0.0012329939424270196	True
TACSTD2	tip:Step4_TH1_cell	502	-0.19428933919869118	1.164581215153631e-05	LUSC	Step4_TH1_cell	other	7.116885203716633e-05	True
TACSTD2	tip:Step4_TH17_cell	502	-0.07316233681539547	0.1015601446929319	LUSC	Step4_TH17_cell	other	0.16926690782155318	False
TACSTD2	tip:Step4_TH22_cell	502	0.1999583575417672	6.3423561940053665e-06	LUSC	Step4_TH22_cell	other	5.813826511171586e-05	True
TACSTD2	tip:Step4_Th2_cell	502	0.19511346147005487	1.0672660847870647e-05	LUSC	Step4_Th2_cell	other	7.116885203716633e-05	True
TACSTD2	tip:Step4_Treg_cell	502	0.1279007315887453	0.004100634112335275	LUSC	Step4_Treg_cell	other	0.011225556283855449	True
TACSTD2	quantiseq_style:B.cells	502	-0.01542188520331817	0.7303259649262949	LUSC	B.cells	other	0.8368318348113796	False
TACSTD2	quantiseq_style:Macrophages.M1	502	-0.05837026793974333	0.19166825697873854	LUSC	Macrophages.M1	other	0.2763220198360403	False
TACSTD2	quantiseq_style:Macrophages.M2	502	0.002190931439191774	0.9609461636704144	LUSC	Macrophages.M2	other	0.9787414629976443	False
TACSTD2	quantiseq_style:Monocytes	502	0.3088041634818371	1.4915825820576377e-12	LUSC	Monocytes	other	8.203704201317008e-11	True
TACSTD2	quantiseq_style:Neutrophils	502	0.02705183021554702	0.545374617869154	LUSC	Neutrophils	other	0.6665689773956326	False
TACSTD2	quantiseq_style:NK.cells	502	0.05975340196319265	0.18133581435851687	LUSC	NK.cells	other	0.2763220198360403	False
TACSTD2	quantiseq_style:T.cells.CD4	502	-0.057814755925126915	0.19593743224737406	LUSC	T.cells.CD4	other	0.2763220198360403	False
TACSTD2	quantiseq_style:T.cells.CD8	502	-0.0724061518639602	0.10515307324868399	LUSC	T.cells.CD8	inflamed	0.1358227196128835	False
TACSTD2	quantiseq_style:Tregs	502	0.08741833019773773	0.05028812953425291	LUSC	Tregs	other	0.0987539978281808	False
TACSTD2	quantiseq_style:Dendritic.cells	502	-0.011526060199382281	0.7967077060607035	LUSC	Dendritic.cells	other	0.8589577715649248	False
TACSTD2	quantiseq_style:Other	502	0.08968159323658917	0.04460213904052742	LUSC	Other	other	0.09085620915662994	False
TACSTD2	mcp:T cells	502	-0.1583060815537666	0.00037009482993378805	LUSC	T cells	inflamed	0.0008825338252267253	True
TACSTD2	mcp:CD8 T cells	502	-0.22443468465797953	3.7552476151316144e-07	LUSC	CD8 T cells	inflamed	3.880422535636002e-06	True
TACSTD2	mcp:Cytotoxic lymphocytes	502	-0.22780487804878075	2.478550010848291e-07	LUSC	Cytotoxic lymphocytes	inflamed	3.841752516814851e-06	True
TACSTD2	mcp:B lineage	502	-0.07124090256945359	0.11088568692539962	LUSC	B lineage	inflamed	0.13749825178749553	False
TACSTD2	mcp:NK cells	502	-0.09936782195240534	0.02599182609061486	LUSC	NK cells	inflamed	0.042407716253108456	True
TACSTD2	mcp:Monocytic lineage	502	-0.11900238329558809	0.007604693926591256	LUSC	Monocytic lineage	other	0.019011734816478137	True
TACSTD2	mcp:Myeloid dendritic cells	502	-0.025015213370530462	0.5760490670096998	LUSC	Myeloid dendritic cells	other	0.688754319250728	False
TACSTD2	mcp:Neutrophils	502	0.2943536051792218	1.716716919080512e-11	LUSC	Neutrophils	other	3.1473143516476056e-10	True
TACSTD2	mcp:Endothelial cells	502	-0.07741740872926482	0.08312376180350399	LUSC	Endothelial cells	exclusion	0.176637993832446	False
TACSTD2	mcp:Fibroblasts	502	-0.10740733011608201	0.016063553413653613	LUSC	Fibroblasts	exclusion	0.051253993225794	False
CLDN4	ssgsea:IFNG_Ayers6	502	-0.052176727013301435	0.24324314297997632	LUSC	IFNG_Ayers6	inflamed	0.6597377891482273	False
CLDN4	ssgsea:IFNG_Ayers_preliminary10	502	-0.05758749648493597	0.19770382887515386	LUSC	IFNG_Ayers_preliminary10	inflamed	0.6597377891482273	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	502	-0.032132141119387	0.4725582386416587	LUSC	ExpandedImmune_Ayers18	inflamed	0.732465269894571	False
CLDN4	ssgsea:TcellInflamed_GEP18	502	-0.022506755873235997	0.6149090680970714	LUSC	TcellInflamed_GEP18	inflamed	0.828790483087357	False
CLDN4	ssgsea:CD8_Teffector_Mariathasan	502	-0.07309993095793402	0.10185292005941517	LUSC	CD8_Teffector_Mariathasan	inflamed	0.6597377891482273	False
CLDN4	ssgsea:Cytolytic_CYT_Rooney	502	-0.04851005587252029	0.2780038882883105	LUSC	Cytolytic_CYT_Rooney	other	0.6116085542342832	False
CLDN4	ssgsea:TLS_12chemokine_Coppola	502	-0.057263131094983925	0.20024507250101853	LUSC	TLS_12chemokine_Coppola	inflamed	0.6597377891482273	False
CLDN4	ssgsea:TLS_Cabrita9	502	0.034803519423767575	0.4365235760672928	LUSC	TLS_Cabrita9	inflamed	0.7122226767413724	False
CLDN4	ssgsea:TLS_Cabrita9_noY	502	0.041433398119459314	0.3542310326353764	LUSC	TLS_Cabrita9_noY	inflamed	0.6863226257310419	False
CLDN4	ssgsea:Bcell_follicular	502	0.011769071003579329	0.7925182156468114	LUSC	Bcell_follicular	inflamed	0.9099283216685612	False
CLDN4	ssgsea:MHC_class_I	502	-0.004939944025508801	0.912087423675226	LUSC	MHC_class_I	other	0.9922884324380407	False
CLDN4	ssgsea:Immunoproteasome	502	0.05248653176943051	0.24045227203802924	LUSC	Immunoproteasome	other	0.6011306800950731	False
CLDN4	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	502	-0.029326207381274328	0.5121026691281738	LUSC	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.7559610829987329	False
CLDN4	ssgsea:HALLMARK_ANGIOGENESIS	502	-0.0754738359875991	0.09117868707961194	LUSC	HALLMARK_ANGIOGENESIS	exclusion	0.1550037680353403	False
CLDN4	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	502	-0.15408759914452047	0.000531231574972891	LUSC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.0018061873549078294	True
CLDN4	ssgsea:HALLMARK_HYPOXIA	502	0.01119873998820087	0.8023599083932508	LUSC	HALLMARK_HYPOXIA	exclusion	0.8366234409589343	False
CLDN4	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	502	-0.003325990252343432	0.9407442798778001	LUSC	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.9922884324380407	False
CLDN4	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	502	0.022843452744601624	0.6096266717611463	LUSC	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.828790483087357	False
CLDN4	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	502	0.04157791359587163	0.3525535119824599	LUSC	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.6863226257310419	False
CLDN4	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	502	0.009008526602823587	0.8404325936482053	LUSC	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.9117895148105646	False
CLDN4	ssgsea:HALLMARK_TGF_BETA_SIGNALING	502	-0.018091990669622054	0.6859332424776864	LUSC	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.777391008141378	False
CLDN4	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	502	0.08591613444862567	0.05438703487218596	LUSC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.2719351743609298	False
CLDN4	ssgsea:CYT	502	-0.054800771400563685	0.22031492193136326	LUSC	CYT	inflamed	0.6597377891482273	False
CLDN4	estimate:StromalScore	502	-0.12226270162743048	0.006091642622290573	LUSC	StromalScore	exclusion	0.017259654096489954	True
CLDN4	estimate:ImmuneScore	502	-0.001591899392944913	0.9716187058760662	LUSC	ImmuneScore	inflamed	0.9716187058760662	False
CLDN4	estimate:ESTIMATEScore	502	-0.061620080622278015	0.1680525646988788	LUSC	ESTIMATEScore	other	0.4522379159914459	False
CLDN4	xcell:B-cells	502	-0.059826182078023586	0.18080376794139916	LUSC	B-cells	inflamed	0.6597377891482273	False
CLDN4	xcell:CD4+ T-cells	502	-0.13105257278647672	0.0032646202770856766	LUSC	CD4+ T-cells	inflamed	0.10120322858965598	False
CLDN4	xcell:CD8+ T-cells	502	-0.11784200782698309	0.00821933374650331	LUSC	CD8+ T-cells	inflamed	0.1273996730708013	False
CLDN4	xcell:Tregs	502	-0.07062675750288955	0.11400454647042552	LUSC	Tregs	other	0.3918906284920877	False
CLDN4	xcell:NK cells	502	0.03536869153997778	0.4291073622391514	LUSC	NK cells	inflamed	0.7122226767413724	False
CLDN4	xcell:Monocytes	502	0.016250947923347994	0.7164371244465169	LUSC	Monocytes	other	0.9610741913306933	False
CLDN4	xcell:Macrophages	502	0.08074141798851202	0.07068709029734963	LUSC	Macrophages	other	0.29906076664263304	False
CLDN4	xcell:Macrophages M1	502	0.06917747643537027	0.1216374683573984	LUSC	Macrophages M1	other	0.3921203460221934	False
CLDN4	xcell:Macrophages M2	502	0.08748626403399813	0.05010903753451503	LUSC	Macrophages M2	other	0.2719351743609298	False
CLDN4	xcell:DC	502	0.014044371610710371	0.7535968407802692	LUSC	DC	other	0.9639029358817397	False
CLDN4	xcell:cDC	502	-0.06412740887805117	0.15137469445707027	LUSC	cDC	other	0.4381899050073087	False
CLDN4	xcell:pDC	502	-0.022988395079985957	0.6073588972170861	LUSC	pDC	other	0.9279094263038816	False
CLDN4	xcell:Neutrophils	502	0.0024284133612225652	0.9567169358079827	LUSC	Neutrophils	other	0.9922884324380407	False
CLDN4	xcell:Mast cells	502	-0.18104601980806184	4.502542100321965e-05	LUSC	Mast cells	other	0.0008254660517256936	True
CLDN4	xcell:Eosinophils	502	0.11535403659424232	0.009688711139244303	LUSC	Eosinophils	other	0.0910642738774792	False
CLDN4	xcell:Fibroblasts	502	-0.08675339460783366	0.05206948272613594	LUSC	Fibroblasts	exclusion	0.11064765079303888	False
CLDN4	xcell:Endothelial cells	502	-0.020336652288317797	0.6494250483102372	LUSC	Endothelial cells	exclusion	0.777391008141378	False
CLDN4	xcell:Adipocytes	502	0.0247396077270395	0.5802616547849894	LUSC	Adipocytes	other	0.9191841060874987	False
CLDN4	tide:No benefits	502	-0.08346127687438473	0.0616813812526978	LUSC	No benefits	other	0.2827063307415316	False
CLDN4	tide:Responder	502	0.016717434693221168	0.7086629010905139	LUSC	Responder	other	0.9610741913306933	False
CLDN4	tide:TIDE	502	-0.10752833620285517	0.015943931639637414	LUSC	TIDE	exclusion	0.03872097683911944	True
CLDN4	tide:IFNG	502	-0.05128278946836561	0.2514231230403328	LUSC	IFNG	inflamed	0.6597377891482273	False
CLDN4	tide:MSI Score	502	0.021027404962577413	0.6383521576951336	LUSC	MSI Score	other	0.9489018560333068	False
CLDN4	tide:CD274	502	0.024434926437492958	0.5849353402374992	LUSC	CD274	other	0.9191841060874987	False
CLDN4	tide:CD8	502	-0.034912083888981815	0.4350933021307586	LUSC	CD8	inflamed	0.7122226767413724	False
CLDN4	tide:CTL.flag	502	-0.020133415731930365	0.6526978675465308	LUSC	CTL.flag	inflamed	0.8430680789142689	False
CLDN4	tide:Dysfunction	502	0.01836627127352506	0.681430660322807	LUSC	Dysfunction	exclusion	0.777391008141378	False
CLDN4	tide:Exclusion	502	-0.1892314200265284	1.973680068004542e-05	LUSC	Exclusion	exclusion	0.00013890796627819287	True
CLDN4	tide:MDSC	502	-0.07927819286124044	0.07596030026958474	LUSC	MDSC	exclusion	0.14348056717588228	False
CLDN4	tide:CAF	502	-0.18711443666923797	2.4513170519681095e-05	LUSC	CAF	exclusion	0.00013890796627819287	True
CLDN4	tide:TAM M2	502	-0.029370316141715237	0.5114679961488421	LUSC	TAM M2	exclusion	0.7245796612108596	False
CLDN4	tide:CTL	502	-0.05003066981713973	0.26319929720436225	LUSC	CTL	inflamed	0.6597377891482273	False
CLDN4	tip:Step1_release_of_cancer_antigens	502	-0.09130304724660238	0.040869611766052784	LUSC	Step1_release_of_cancer_antigens	other	0.24975873857032257	False
CLDN4	tip:Step2_cancer_antigen_presentation	502	0.01462674953485441	0.7437298604446002	LUSC	Step2_cancer_antigen_presentation	other	0.9639029358817397	False
CLDN4	tip:Step3_priming_and_activation	502	-0.0007083013208866443	0.9873698681479718	LUSC	Step3_priming_and_activation	other	0.9922884324380407	False
CLDN4	tip:Step4_trafficking_of_immune_cells	502	-0.006620060939335539	0.8823769498166755	LUSC	Step4_trafficking_of_immune_cells	inflamed	0.9117895148105646	False
CLDN4	tip:Step5_infiltration_of_immune_cells	502	0.22561849137889936	3.2477028466883314e-07	LUSC	Step5_infiltration_of_immune_cells	exclusion	5.5210948393701635e-06	True
CLDN4	tip:Step6_recognition_of_cancer_cells	502	-0.1813178341156821	4.3834068692872565e-05	LUSC	Step6_recognition_of_cancer_cells	other	0.0008254660517256936	True
CLDN4	tip:Step7_killing_of_cancer_cells	502	-0.04766236138288543	0.28649784286355756	LUSC	Step7_killing_of_cancer_cells	inflamed	0.6597377891482273	False
CLDN4	tip:Step4_B_cell	502	-0.028292544666167624	0.5270922793716932	LUSC	Step4_B_cell	other	0.8784871322861554	False
CLDN4	tip:Step4_Basophil	502	0.02842240465120764	0.5251969340642533	LUSC	Step4_Basophil	other	0.8784871322861554	False
CLDN4	tip:Step4_CD4_T_cell	502	0.10740701339725532	0.01606386753849129	LUSC	Step4_CD4_T_cell	other	0.12621610208814585	False
CLDN4	tip:Step4_CD8_T_cell	502	0.0004324555674196078	0.9922884324380407	LUSC	Step4_CD8_T_cell	other	0.9922884324380407	False
CLDN4	tip:Step4_Dendritic_cell	502	-0.03156124095871254	0.48046565841238054	LUSC	Step4_Dendritic_cell	other	0.8524390713768042	False
CLDN4	tip:Step4_Eosinophil	502	-0.035267040838594485	0.43043581554931976	LUSC	Step4_Eosinophil	other	0.8163437881107789	False
CLDN4	tip:Step4_MDSC	502	0.009226604108745429	0.8366234409589343	LUSC	Step4_MDSC	exclusion	0.8366234409589343	False
CLDN4	tip:Step4_Macrophage	502	-0.04191750362249199	0.3486313515249952	LUSC	Step4_Macrophage	other	0.7101749753286939	False
CLDN4	tip:Step4_Monocyte	502	0.01112574710398736	0.8036217762087782	LUSC	Step4_Monocyte	other	0.9822043931440622	False
CLDN4	tip:Step4_NK_cell	502	-0.04969501637881679	0.26641960449965	LUSC	Step4_NK_cell	other	0.6105449269783647	False
CLDN4	tip:Step4_Neutrophil	502	0.012306201876690433	0.783279436455552	LUSC	Step4_Neutrophil	other	0.97909929556944	False
CLDN4	tip:Step4_T_cell	502	-0.03255017833930765	0.46681370838493197	LUSC	Step4_T_cell	other	0.8524390713768042	False
CLDN4	tip:Step4_TH1_cell	502	-0.07683314466957389	0.08548237320924916	LUSC	Step4_TH1_cell	other	0.3134353684339136	False
CLDN4	tip:Step4_TH17_cell	502	-0.05048461061948379	0.2588868828761606	LUSC	Step4_TH17_cell	other	0.6105449269783647	False
CLDN4	tip:Step4_TH22_cell	502	0.044123842791256265	0.32382577636980253	LUSC	Step4_TH22_cell	other	0.6850160653976592	False
CLDN4	tip:Step4_Th2_cell	502	0.18167668022481753	4.2306866332625556e-05	LUSC	Step4_Th2_cell	other	0.0008254660517256936	True
CLDN4	tip:Step4_Treg_cell	502	0.1149714286689984	0.00993428442299773	LUSC	Step4_Treg_cell	other	0.0910642738774792	False
CLDN4	quantiseq_style:B.cells	502	0.067963953897091	0.12833029506180876	LUSC	B.cells	other	0.3921203460221934	False
CLDN4	quantiseq_style:Macrophages.M1	502	0.016599159267498085	0.7106311935278488	LUSC	Macrophages.M1	other	0.9610741913306933	False
CLDN4	quantiseq_style:Macrophages.M2	502	0.007175277893112581	0.8725928074200403	LUSC	Macrophages.M2	other	0.9922884324380407	False
CLDN4	quantiseq_style:Monocytes	502	0.09574618966847809	0.03196810090393616	LUSC	Monocytes	other	0.21978069371456113	False
CLDN4	quantiseq_style:Neutrophils	502	0.07783627530137235	0.08146541300334388	LUSC	Neutrophils	other	0.3134353684339136	False
CLDN4	quantiseq_style:NK.cells	502	0.03624065300904824	0.41780987351390453	LUSC	NK.cells	other	0.8163437881107789	False
CLDN4	quantiseq_style:T.cells.CD4	502	0.0016237266212260398	0.9710515176862186	LUSC	T.cells.CD4	other	0.9922884324380407	False
CLDN4	quantiseq_style:T.cells.CD8	502	0.008161791823929638	0.8552570368847184	LUSC	T.cells.CD8	inflamed	0.9117895148105646	False
CLDN4	quantiseq_style:Tregs	502	0.00822455091684775	0.854156448022102	LUSC	Tregs	other	0.9922884324380407	False
CLDN4	quantiseq_style:Dendritic.cells	502	0.019201863854896018	0.6677837430846189	LUSC	Dendritic.cells	other	0.9610741913306933	False
CLDN4	quantiseq_style:Other	502	-0.060958750839521056	0.17267265883309754	LUSC	Other	other	0.4522379159914459	False
CLDN4	mcp:T cells	502	-0.012561463541951713	0.7788994444379433	LUSC	T cells	inflamed	0.9099283216685612	False
CLDN4	mcp:CD8 T cells	502	-0.04654617259985702	0.2979460983250059	LUSC	CD8 T cells	inflamed	0.6597377891482273	False
CLDN4	mcp:Cytotoxic lymphocytes	502	-0.06115608491970441	0.17128426500078506	LUSC	Cytotoxic lymphocytes	inflamed	0.6597377891482273	False
CLDN4	mcp:B lineage	502	0.01396696785045277	0.7549113249715347	LUSC	B lineage	inflamed	0.9099283216685612	False
CLDN4	mcp:NK cells	502	-0.05062680208593738	0.2575461674553001	LUSC	NK cells	inflamed	0.6597377891482273	False
CLDN4	mcp:Monocytic lineage	502	-0.003121761948624543	0.944376728950682	LUSC	Monocytic lineage	other	0.9922884324380407	False
CLDN4	mcp:Myeloid dendritic cells	502	0.006117553216805817	0.8912477341913035	LUSC	Myeloid dendritic cells	other	0.9922884324380407	False
CLDN4	mcp:Neutrophils	502	0.1650340654802641	0.0002040687458527085	LUSC	Neutrophils	other	0.002805945255474742	True
CLDN4	mcp:Endothelial cells	502	-0.041210340592197366	0.35683011083886157	LUSC	Endothelial cells	exclusion	0.5514647167509679	False
CLDN4	mcp:Fibroblasts	502	-0.1597379313570013	0.0003266905690192198	LUSC	Fibroblasts	exclusion	0.0013884349183316842	True
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers6	502	-0.12171260249445437	0.006326256339707805	LUSC	IFNG_Ayers6	inflamed	0.017828540593721996	True
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers_preliminary10	502	-0.12368919635061255	0.005519230407420375	LUSC	IFNG_Ayers_preliminary10	inflamed	0.017109614263003163	True
TACSTD2_CLDN4_mean	ssgsea:ExpandedImmune_Ayers18	502	-0.0901878394965949	0.04340715483774413	LUSC	ExpandedImmune_Ayers18	inflamed	0.07757366828635391	False
TACSTD2_CLDN4_mean	ssgsea:TcellInflamed_GEP18	502	-0.09631335958563007	0.030960995781788566	LUSC	TcellInflamed_GEP18	inflamed	0.059986929327215346	False
TACSTD2_CLDN4_mean	ssgsea:CD8_Teffector_Mariathasan	502	-0.15267305802499365	0.0005984655174138284	LUSC	CD8_Teffector_Mariathasan	inflamed	0.003092071839971447	True
TACSTD2_CLDN4_mean	ssgsea:Cytolytic_CYT_Rooney	502	-0.0857455663410943	0.054869540226423534	LUSC	Cytolytic_CYT_Rooney	other	0.1257426963522206	False
TACSTD2_CLDN4_mean	ssgsea:TLS_12chemokine_Coppola	502	-0.12751333038848126	0.004215763228873939	LUSC	TLS_12chemokine_Coppola	inflamed	0.014520962232788011	True
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9	502	-0.014822817628731938	0.7404172886158672	LUSC	TLS_Cabrita9	inflamed	0.7650978649030628	False
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9_noY	502	-0.016007872795857747	0.7204997894878978	LUSC	TLS_Cabrita9_noY	inflamed	0.7650978649030628	False
TACSTD2_CLDN4_mean	ssgsea:Bcell_follicular	502	-0.018650224251509445	0.6767811876174521	LUSC	Bcell_follicular	inflamed	0.7592397276948443	False
TACSTD2_CLDN4_mean	ssgsea:MHC_class_I	502	-0.01315441589920401	0.7687522724647992	LUSC	MHC_class_I	other	0.8808619788659158	False
TACSTD2_CLDN4_mean	ssgsea:Immunoproteasome	502	0.03495319883436219	0.4345523413622286	LUSC	Immunoproteasome	other	0.609572852072713	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	502	-0.05095893733571419	0.2544332161508325	LUSC	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.34293172611633943	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ANGIOGENESIS	502	-0.06490840165269335	0.14644539792501876	LUSC	HALLMARK_ANGIOGENESIS	exclusion	0.23905019750709422	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	502	-0.1344286343021774	0.002543455737775869	LUSC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.005214078877502701	True
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_HYPOXIA	502	0.05955350416653418	0.18280309221130733	LUSC	HALLMARK_HYPOXIA	exclusion	0.23905019750709422	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	502	0.026609767323718725	0.5519635373387175	LUSC	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.6899544216733968	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	502	0.06883242067343112	0.12351221954655506	LUSC	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.18232756218777177	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	502	0.07106617330314874	0.11176611277240522	LUSC	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.1732374747972281	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	502	0.02484375719212785	0.5786680557702664	LUSC	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.7175483891551303	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_TGF_BETA_SIGNALING	502	0.03436057639326569	0.44238700825224514	LUSC	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.47003619626801046	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	502	0.16597824997383717	0.00018736317291684522	LUSC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.0013645197984741278	True
TACSTD2_CLDN4_mean	ssgsea:CYT	502	-0.10010894150588853	0.02489537988141655	LUSC	CYT	inflamed	0.05512548402313665	False
TACSTD2_CLDN4_mean	estimate:StromalScore	502	-0.15748513327519048	0.00039734667523045323	LUSC	StromalScore	exclusion	0.0033774467394588523	True
TACSTD2_CLDN4_mean	estimate:ImmuneScore	502	-0.018531178046855407	0.6787289789163007	LUSC	ImmuneScore	inflamed	0.7592397276948443	False
TACSTD2_CLDN4_mean	estimate:ESTIMATEScore	502	-0.08977554122685084	0.04437830879503006	LUSC	ESTIMATEScore	other	0.11622890398698349	False
TACSTD2_CLDN4_mean	xcell:B-cells	502	-0.11444447598457441	0.010281549996511362	LUSC	B-cells	inflamed	0.024517542299373248	True
TACSTD2_CLDN4_mean	xcell:CD4+ T-cells	502	-0.17256991230804858	0.00010189110729620448	LUSC	CD4+ T-cells	inflamed	0.0015793121630911695	True
TACSTD2_CLDN4_mean	xcell:CD8+ T-cells	502	-0.1992930220592855	6.817380239074218e-06	LUSC	CD8+ T-cells	inflamed	0.00021133878741130076	True
TACSTD2_CLDN4_mean	xcell:Tregs	502	-0.1619808586508684	0.0002681355082090202	LUSC	Tregs	other	0.0016386058834995678	True
TACSTD2_CLDN4_mean	xcell:NK cells	502	0.0618063418905065	0.16676818435187107	LUSC	NK cells	inflamed	0.2349915324958183	False
TACSTD2_CLDN4_mean	xcell:Monocytes	502	0.044708395017408864	0.3174507188477738	LUSC	Monocytes	other	0.49885112961793027	False
TACSTD2_CLDN4_mean	xcell:Macrophages	502	0.010563382369223894	0.8133605635585384	LUSC	Macrophages	other	0.8844964784866541	False
TACSTD2_CLDN4_mean	xcell:Macrophages M1	502	-0.0067442757806354114	0.8801864027341315	LUSC	Macrophages M1	other	0.9134009839693817	False
TACSTD2_CLDN4_mean	xcell:Macrophages M2	502	0.01072890876533648	0.8104909878169301	LUSC	Macrophages M2	other	0.8844964784866541	False
TACSTD2_CLDN4_mean	xcell:DC	502	0.020125306327583244	0.6528285962311763	LUSC	DC	other	0.7752180308133395	False
TACSTD2_CLDN4_mean	xcell:cDC	502	-0.010171194861415173	0.820169461869443	LUSC	cDC	other	0.8844964784866541	False
TACSTD2_CLDN4_mean	xcell:pDC	502	-0.10680351193892337	0.01667229312737331	LUSC	pDC	other	0.05393977188267836	False
TACSTD2_CLDN4_mean	xcell:Neutrophils	502	0.0597151683758216	0.18161577811994503	LUSC	Neutrophils	other	0.35674527844989207	False
TACSTD2_CLDN4_mean	xcell:Mast cells	502	-0.13107655878021374	0.003258900002067601	LUSC	Mast cells	other	0.012802821436694149	True
TACSTD2_CLDN4_mean	xcell:Eosinophils	502	0.1719329316448788	0.00010817561451786783	LUSC	Eosinophils	other	0.000991609799747122	True
