ligand	receptor	pathway	source	score	ligand_mean	receptor_mean	ligand_frac	receptor_frac	pass_expr_prop	cohort	unit	patient	q_pct	n_mal	n_tnk
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.4383048792369664	2.8716137409210205	0.004996017552912235	0.9682119205298013	0.002702702702702703	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	1.160018540918827	2.2831368446350098	0.03690023720264435	0.9086092715231788	0.021621621621621623	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.988872843561694	1.9713540077209473	0.006391679402440786	0.8741721854304636	0.002702702702702703	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	1.0114789512008429	1.9713540077209473	0.05160389468073845	0.8741721854304636	0.02702702702702703	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.47993282973766327	0.7855735421180725	0.17429211735725403	0.6198675496688741	0.07567567567567568	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.47993282973766327	0.7855735421180725	0.17429211735725403	0.6198675496688741	0.07567567567567568	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.4147804882377386	0.7855735421180725	0.04398743435740471	0.6198675496688741	0.024324324324324326	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.4147804882377386	0.7855735421180725	0.04398743435740471	0.6198675496688741	0.024324324324324326	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.39278677105903625	0.7855735421180725	0.0	0.6198675496688741	0.0	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.399768800009042	0.7855735421180725	0.01396405790001154	0.6198675496688741	0.008108108108108109	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.1007251818664372	0.19645434617996216	0.004996017552912235	0.23973509933774834	0.002702702702702703	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.11667729169130325	0.19645434617996216	0.03690023720264435	0.23973509933774834	0.021621621621621623	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.10511106112971902	0.19645434617996216	0.01376777607947588	0.23973509933774834	0.008108108108108109	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.10047969152219594	0.19645434617996216	0.004505036864429712	0.23973509933774834	0.002702702702702703	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.022554776165634394	0.03134177625179291	0.01376777607947588	0.051655629139072845	0.008108108108108109	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.01792340655811131	0.03134177625179291	0.004505036864429712	0.051655629139072845	0.002702702702702703	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-A	CD8A	MHC_I	curated_overlay	1.5575889125466347	2.8716137409210205	0.24356408417224884	0.9682119205298013	0.12162162162162163	True	GSE131907	NS_19	P3019	Q2	755	370
HLA-B	CD8A	MHC_I	curated_overlay	1.2633504644036293	2.2831368446350098	0.24356408417224884	0.9086092715231788	0.12162162162162163	True	GSE131907	NS_19	P3019	Q2	755	370
HLA-C	CD8A	MHC_I	curated_overlay	1.107459045946598	1.9713540077209473	0.24356408417224884	0.8741721854304636	0.12162162162162163	True	GSE131907	NS_19	P3019	Q2	755	370
HLA-A	CD8B	MHC_I	curated_overlay	1.5270017459988594	2.8716137409210205	0.1823897510766983	0.9682119205298013	0.08648648648648649	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-B	CD8B	MHC_I	curated_overlay	1.232763297855854	2.2831368446350098	0.1823897510766983	0.9086092715231788	0.08648648648648649	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-C	CD8B	MHC_I	curated_overlay	1.0768718793988228	1.9713540077209473	0.1823897510766983	0.8741721854304636	0.08648648648648649	False	GSE131907	NS_19	P3019	Q2	755	370
HLA-E	KLRD1	MHC_I	curated_overlay	0.57197605073452	0.7855735421180725	0.3583785593509674	0.6198675496688741	0.15675675675675677	True	GSE131907	NS_19	P3019	Q2	755	370
CCL19	CCR7	T_recruit	cellphonedb_v5	0.20132150314748287	0.009284716099500656	0.3933582901954651	0.009404388714733543	0.18776150627615062	False	GSE205335	P0031	P0031	Q2	319	3824
CCL21	CCR7	T_recruit	cellphonedb_v5	0.20860825385898352	0.023858217522501945	0.3933582901954651	0.02821316614420063	0.18776150627615062	False	GSE205335	P0031	P0031	Q2	319	3824
CCL3	CCR1	T_recruit	cellphonedb_v5	0.02279161522164941	0.0400504544377327	0.00553277600556612	0.08150470219435736	0.0031380753138075313	False	GSE205335	P0031	P0031	Q2	319	3824
CCL3	CCR5	T_recruit	cellphonedb_v5	0.0579167902469635	0.0400504544377327	0.0757831260561943	0.08150470219435736	0.040271966527196654	False	GSE205335	P0031	P0031	Q2	319	3824
CCL4	CCR5	T_recruit	cellphonedb_v5	0.10126363858580589	0.12674415111541748	0.0757831260561943	0.10344827586206896	0.040271966527196654	False	GSE205335	P0031	P0031	Q2	319	3824
CCL5	CCR1	T_recruit	cellphonedb_v5	0.17648501927033067	0.3474372625350952	0.00553277600556612	0.23510971786833856	0.0031380753138075313	False	GSE205335	P0031	P0031	Q2	319	3824
CCL5	CCR5	T_recruit	cellphonedb_v5	0.21161019429564476	0.3474372625350952	0.0757831260561943	0.23510971786833856	0.040271966527196654	False	GSE205335	P0031	P0031	Q2	319	3824
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.03501339163631201	0.06141175329685211	0.008615029975771904	0.09404388714733543	0.004707112970711297	False	GSE205335	P0031	P0031	Q2	319	3824
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.22227949742227793	0.011713730171322823	0.43284526467323303	0.009404388714733543	0.22489539748953974	False	GSE205335	P0031	P0031	Q2	319	3824
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.21715484355809167	0.0014644224429503083	0.43284526467323303	0.003134796238244514	0.22489539748953974	False	GSE205335	P0031	P0031	Q2	319	3824
CXCL12	CXCR4	T_recruit	cellphonedb_v5	1.4836614048108459	0.00953100435435772	2.957791805267334	0.0219435736677116	0.9029811715481172	False	GSE205335	P0031	P0031	Q2	319	3824
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.03589984937570989	0.06753239035606384	0.00426730839535594	0.04075235109717868	0.0020920502092050207	False	GSE205335	P0031	P0031	Q2	319	3824
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.21650420874357224	0.17336495220661163	0.25964346528053284	0.21630094043887146	0.12578451882845187	True	GSE205335	P0031	P0031	Q2	319	3824
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.22156198788434267	0.010278711095452309	0.43284526467323303	0.012539184952978056	0.22489539748953974	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.0518261127290316	2.102550745010376	0.0011014804476872087	0.8589341692789969	0.0005230125523012552	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.9093266353011131	1.7592271566390991	0.059426113963127136	0.8087774294670846	0.030073221757322174	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.9543908400228247	1.9060816764831543	0.0027000035624951124	0.8401253918495298	0.0015690376569037657	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.9710914716124535	1.9060816764831543	0.036101266741752625	0.8401253918495298	0.018305439330543932	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.5608241334557533	0.9849032759666443	0.13674499094486237	0.6520376175548589	0.06485355648535565	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.5608241334557533	0.9849032759666443	0.13674499094486237	0.6520376175548589	0.06485355648535565	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.5381133742630482	0.9849032759666443	0.09132347255945206	0.6520376175548589	0.04236401673640167	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.5381133742630482	0.9849032759666443	0.09132347255945206	0.6520376175548589	0.04236401673640167	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.5544941537082195	0.9849032759666443	0.12408503144979477	0.6520376175548589	0.06119246861924686	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.6942348182201385	0.9849032759666443	0.4035663604736328	0.6520376175548589	0.19874476987447698	True	GSE205335	P0031	P0031	Q2	319	3824
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.09982827381463721	0.19855506718158722	0.0011014804476872087	0.18495297805642633	0.0005230125523012552	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.12899059057235718	0.19855506718158722	0.059426113963127136	0.18495297805642633	0.030073221757322174	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.10498197888955474	0.19855506718158722	0.011408890597522259	0.18495297805642633	0.006276150627615063	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.09966303274268284	0.19855506718158722	0.0007709983037784696	0.18495297805642633	0.0005230125523012552	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.03541107987985015	0.05941326916217804	0.011408890597522259	0.03761755485893417	0.006276150627615063	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.030092133732978255	0.05941326916217804	0.0007709983037784696	0.03761755485893417	0.0005230125523012552	False	GSE205335	P0031	P0031	Q2	319	3824
HLA-A	CD8A	MHC_I	curated_overlay	1.3433033227920532	2.102550745010376	0.5840559005737305	0.8589341692789969	0.2680439330543933	True	GSE205335	P0031	P0031	Q2	319	3824
HLA-B	CD8A	MHC_I	curated_overlay	1.1716415286064148	1.7592271566390991	0.5840559005737305	0.8087774294670846	0.2680439330543933	True	GSE205335	P0031	P0031	Q2	319	3824
HLA-C	CD8A	MHC_I	curated_overlay	1.2450687885284424	1.9060816764831543	0.5840559005737305	0.8401253918495298	0.2680439330543933	True	GSE205335	P0031	P0031	Q2	319	3824
HLA-A	CD8B	MHC_I	curated_overlay	1.259284794330597	2.102550745010376	0.41601884365081787	0.8589341692789969	0.1969142259414226	True	GSE205335	P0031	P0031	Q2	319	3824
HLA-B	CD8B	MHC_I	curated_overlay	1.0876230001449585	1.7592271566390991	0.41601884365081787	0.8087774294670846	0.1969142259414226	True	GSE205335	P0031	P0031	Q2	319	3824
HLA-C	CD8B	MHC_I	curated_overlay	1.161050260066986	1.9060816764831543	0.41601884365081787	0.8401253918495298	0.1969142259414226	True	GSE205335	P0031	P0031	Q2	319	3824
HLA-E	KLRD1	MHC_I	curated_overlay	0.6382670253515244	0.9849032759666443	0.2916307747364044	0.6520376175548589	0.1344142259414226	True	GSE205335	P0031	P0031	Q2	319	3824
CCL19	CCR7	T_recruit	cellphonedb_v5	0.20045703649520874	0.0	0.4009140729904175	0.0	0.24049366244162776	False	GSE205335	P1006	P1006	Q3	1282	2998
CCL21	CCR7	T_recruit	cellphonedb_v5	0.20045703649520874	0.0	0.4009140729904175	0.0	0.24049366244162776	False	GSE205335	P1006	P1006	Q3	1282	2998
CCL3	CCR1	T_recruit	cellphonedb_v5	0.07023868523538113	0.10834359377622604	0.03213377669453621	0.1856474258970359	0.022348232154769845	False	GSE205335	P1006	P1006	Q3	1282	2998
CCL3	CCR5	T_recruit	cellphonedb_v5	0.08756846562027931	0.10834359377622604	0.06679333746433258	0.1856474258970359	0.04269513008672448	False	GSE205335	P1006	P1006	Q3	1282	2998
CCL4	CCR5	T_recruit	cellphonedb_v5	0.0856420136988163	0.10449068993330002	0.06679333746433258	0.16458658346333854	0.04269513008672448	False	GSE205335	P1006	P1006	Q3	1282	2998
CCL5	CCR1	T_recruit	cellphonedb_v5	0.07879993505775928	0.12546609342098236	0.03213377669453621	0.13806552262090482	0.022348232154769845	False	GSE205335	P1006	P1006	Q3	1282	2998
CCL5	CCR5	T_recruit	cellphonedb_v5	0.09612971544265747	0.12546609342098236	0.06679333746433258	0.13806552262090482	0.04269513008672448	False	GSE205335	P1006	P1006	Q3	1282	2998
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.025434906769078225	0.0011300839250907302	0.04973972961306572	0.0015600624024961	0.02601734489659773	False	GSE205335	P1006	P1006	Q3	1282	2998
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.1849816213361919	0.006716920994222164	0.3632463216781616	0.01326053042121685	0.22348232154769845	False	GSE205335	P1006	P1006	Q3	1282	2998
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.18171103331405902	0.00017574494995642453	0.3632463216781616	0.0015600624024961	0.22348232154769845	False	GSE205335	P1006	P1006	Q3	1282	2998
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.763859118684195	0.0012766632717102766	1.5264415740966797	0.0015600624024961	0.7058038692461641	False	GSE205335	P1006	P1006	Q3	1282	2998
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.008191632572561502	0.00713154673576355	0.009251718409359455	0.0070202808112324495	0.007004669779853236	False	GSE205335	P1006	P1006	Q3	1282	2998
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.11525437980890274	0.054882317781448364	0.17562644183635712	0.11232449297971919	0.10240160106737825	True	GSE205335	P1006	P1006	Q3	1282	2998
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.18275003996677697	0.002253758255392313	0.3632463216781616	0.00546021840873635	0.22348232154769845	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	0.12235407065600157	0.22176814079284668	0.022940000519156456	0.23868954758190328	0.014009339559706471	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.17385230585932732	0.2913968861103058	0.056307725608348846	0.31825273010920435	0.03268845897264843	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.14637905918061733	0.23669318854808807	0.05606492981314659	0.23712948517940718	0.03302201467645097	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.1543639525771141	0.23669318854808807	0.07203471660614014	0.23712948517940718	0.040693795863909275	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.41379599273204803	0.6375802159309387	0.19001176953315735	0.5475819032761311	0.0867244829886591	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.41379599273204803	0.6375802159309387	0.19001176953315735	0.5475819032761311	0.0867244829886591	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.322244914714247	0.6375802159309387	0.006909613497555256	0.5475819032761311	0.004002668445630421	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.322244914714247	0.6375802159309387	0.006909613497555256	0.5475819032761311	0.004002668445630421	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.4395674020051956	0.6375802159309387	0.24155458807945251	0.5475819032761311	0.1304202801867912	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.5650366544723511	0.6375802159309387	0.4924930930137634	0.5475819032761311	0.27184789859906605	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.01775207556784153	0.012564150616526604	0.022940000519156456	0.01950078003120125	0.014009339559706471	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.034435938112437725	0.012564150616526604	0.056307725608348846	0.01950078003120125	0.03268845897264843	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.019093388691544533	0.012564150616526604	0.025622626766562462	0.01950078003120125	0.015343562374916611	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.00784909341018647	0.012564150616526604	0.0031340362038463354	0.01950078003120125	0.0020013342228152103	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.033498809672892094	0.041374992579221725	0.025622626766562462	0.06708268330733229	0.015343562374916611	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.02225451439153403	0.041374992579221725	0.0031340362038463354	0.06708268330733229	0.0020013342228152103	False	GSE205335	P1006	P1006	Q3	1282	2998
HLA-A	CD8A	MHC_I	curated_overlay	0.3521884083747864	0.22176814079284668	0.4826086759567261	0.23868954758190328	0.24449633088725817	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-B	CD8A	MHC_I	curated_overlay	0.38700278103351593	0.2913968861103058	0.4826086759567261	0.31825273010920435	0.24449633088725817	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-C	CD8A	MHC_I	curated_overlay	0.3596509322524071	0.23669318854808807	0.4826086759567261	0.23712948517940718	0.24449633088725817	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-A	CD8B	MHC_I	curated_overlay	0.32224538922309875	0.22176814079284668	0.42272263765335083	0.23868954758190328	0.21514342895263508	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-B	CD8B	MHC_I	curated_overlay	0.3570597618818283	0.2913968861103058	0.42272263765335083	0.31825273010920435	0.21514342895263508	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-C	CD8B	MHC_I	curated_overlay	0.32970791310071945	0.23669318854808807	0.42272263765335083	0.23712948517940718	0.21514342895263508	True	GSE205335	P1006	P1006	Q3	1282	2998
HLA-E	KLRD1	MHC_I	curated_overlay	0.6449291706085205	0.6375802159309387	0.6522781252861023	0.5475819032761311	0.2848565710473649	True	GSE205335	P1006	P1006	Q3	1282	2998
CCL19	CCR7	T_recruit	cellphonedb_v5	0.1016370877623558	0.0	0.2032741755247116	0.0	0.13742071881606766	False	GSE205335	P1015	P1015	Q1	291	473
CCL21	CCR7	T_recruit	cellphonedb_v5	0.1016370877623558	0.0	0.2032741755247116	0.0	0.13742071881606766	False	GSE205335	P1015	P1015	Q1	291	473
CCL3	CCR1	T_recruit	cellphonedb_v5	0.10579548217356205	0.1801552027463913	0.0314357616007328	0.25773195876288657	0.02536997885835095	False	GSE205335	P1015	P1015	Q1	291	473
CCL3	CCR5	T_recruit	cellphonedb_v5	0.12752573564648628	0.1801552027463913	0.07489626854658127	0.25773195876288657	0.052854122621564484	False	GSE205335	P1015	P1015	Q1	291	473
CCL4	CCR5	T_recruit	cellphonedb_v5	0.11381799355149269	0.1527397185564041	0.07489626854658127	0.25773195876288657	0.052854122621564484	False	GSE205335	P1015	P1015	Q1	291	473
CCL5	CCR1	T_recruit	cellphonedb_v5	0.07829493470489979	0.12515410780906677	0.0314357616007328	0.14432989690721648	0.02536997885835095	False	GSE205335	P1015	P1015	Q1	291	473
CCL5	CCR5	T_recruit	cellphonedb_v5	0.10002518817782402	0.12515410780906677	0.07489626854658127	0.14432989690721648	0.052854122621564484	False	GSE205335	P1015	P1015	Q1	291	473
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.2393881380558014	0.060390859842300415	0.41838541626930237	0.13745704467353953	0.2558139534883721	True	GSE205335	P1015	P1015	Q1	291	473
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.08090768475085497	0.015218028798699379	0.14659734070301056	0.030927835051546393	0.11205073995771671	False	GSE205335	P1015	P1015	Q1	291	473
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.07491613528691232	0.003234929870814085	0.14659734070301056	0.003436426116838488	0.11205073995771671	False	GSE205335	P1015	P1015	Q1	291	473
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.6290696263313293	0.0	1.2581392526626587	0.0	0.6553911205073996	False	GSE205335	P1015	P1015	Q1	291	473
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.012372381752356887	0.017624711617827415	0.007120051886886358	0.013745704467353952	0.006342494714587738	False	GSE205335	P1015	P1015	Q1	291	473
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.1508275754749775	0.22536541521549225	0.07628973573446274	0.29896907216494845	0.05496828752642706	False	GSE205335	P1015	P1015	Q1	291	473
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.0750818660017103	0.0035663913004100323	0.14659734070301056	0.010309278350515464	0.11205073995771671	False	GSE205335	P1015	P1015	Q1	291	473
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.0381210269406438	2.059965133666992	0.016276920214295387	0.7147766323024055	0.010570824524312896	False	GSE205335	P1015	P1015	Q1	291	473
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	1.1646500304341316	2.201859712600708	0.12744034826755524	0.7319587628865979	0.08879492600422834	False	GSE205335	P1015	P1015	Q1	291	473
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.7557464670389891	1.4774879217147827	0.03400501236319542	0.6082474226804123	0.023255813953488372	False	GSE205335	P1015	P1015	Q1	291	473
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.8014760762453079	1.4774879217147827	0.12546423077583313	0.6082474226804123	0.08668076109936575	False	GSE205335	P1015	P1015	Q1	291	473
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.4166804403066635	0.6507757306098938	0.18258515000343323	0.45017182130584193	0.09936575052854123	False	GSE205335	P1015	P1015	Q1	291	473
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.4166804403066635	0.6507757306098938	0.18258515000343323	0.45017182130584193	0.09936575052854123	False	GSE205335	P1015	P1015	Q1	291	473
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.4043334200978279	0.6507757306098938	0.15789110958576202	0.45017182130584193	0.09302325581395349	False	GSE205335	P1015	P1015	Q1	291	473
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.4043334200978279	0.6507757306098938	0.15789110958576202	0.45017182130584193	0.09302325581395349	False	GSE205335	P1015	P1015	Q1	291	473
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.47839632630348206	0.6507757306098938	0.3060169219970703	0.45017182130584193	0.18181818181818182	True	GSE205335	P1015	P1015	Q1	291	473
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.6694105267524719	0.6507757306098938	0.68804532289505	0.45017182130584193	0.3974630021141649	True	GSE205335	P1015	P1015	Q1	291	473
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.25185170490294695	0.4874264895915985	0.016276920214295387	0.40893470790378006	0.010570824524312896	False	GSE205335	P1015	P1015	Q1	291	473
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.3074334189295769	0.4874264895915985	0.12744034826755524	0.40893470790378006	0.08879492600422834	False	GSE205335	P1015	P1015	Q1	291	473
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.2726458478718996	0.4874264895915985	0.0578652061522007	0.40893470790378006	0.040169133192389	False	GSE205335	P1015	P1015	Q1	291	473
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.246965418336913	0.4874264895915985	0.0065043470822274685	0.40893470790378006	0.004228329809725159	False	GSE205335	P1015	P1015	Q1	291	473
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.03022696345578879	0.0025887207593768835	0.0578652061522007	0.013745704467353952	0.040169133192389	False	GSE205335	P1015	P1015	Q1	291	473
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.004546533920802176	0.0025887207593768835	0.0065043470822274685	0.013745704467353952	0.004228329809725159	False	GSE205335	P1015	P1015	Q1	291	473
HLA-A	CD8A	MHC_I	curated_overlay	1.2545336186885834	2.059965133666992	0.44910210371017456	0.7147766323024055	0.23890063424947147	True	GSE205335	P1015	P1015	Q1	291	473
HLA-B	CD8A	MHC_I	curated_overlay	1.3254809081554413	2.201859712600708	0.44910210371017456	0.7319587628865979	0.23890063424947147	True	GSE205335	P1015	P1015	Q1	291	473
HLA-C	CD8A	MHC_I	curated_overlay	0.9632950127124786	1.4774879217147827	0.44910210371017456	0.6082474226804123	0.23890063424947147	True	GSE205335	P1015	P1015	Q1	291	473
HLA-A	CD8B	MHC_I	curated_overlay	1.2031488716602325	2.059965133666992	0.3463326096534729	0.7147766323024055	0.18604651162790697	True	GSE205335	P1015	P1015	Q1	291	473
HLA-B	CD8B	MHC_I	curated_overlay	1.2740961611270905	2.201859712600708	0.3463326096534729	0.7319587628865979	0.18604651162790697	True	GSE205335	P1015	P1015	Q1	291	473
HLA-C	CD8B	MHC_I	curated_overlay	0.9119102656841278	1.4774879217147827	0.3463326096534729	0.6082474226804123	0.18604651162790697	True	GSE205335	P1015	P1015	Q1	291	473
HLA-E	KLRD1	MHC_I	curated_overlay	0.8202926814556122	0.6507757306098938	0.9898096323013306	0.45017182130584193	0.4418604651162791	True	GSE205335	P1015	P1015	Q1	291	473
CCL19	CCR7	T_recruit	cellphonedb_v5	0.12651146078133024	7.41605763323605e-05	0.2529487609863281	0.0001874062968515742	0.16251638269986893	False	GSE205335	P1016	P1016	Q4	5336	763
CCL21	CCR7	T_recruit	cellphonedb_v5	0.12647438049316406	0.0	0.2529487609863281	0.0	0.16251638269986893	False	GSE205335	P1016	P1016	Q4	5336	763
CCL3	CCR1	T_recruit	cellphonedb_v5	0.018823677906766534	0.007226452697068453	0.030420903116464615	0.007871064467766116	0.02621231979030144	False	GSE205335	P1016	P1016	Q4	5336	763
CCL3	CCR5	T_recruit	cellphonedb_v5	0.06449286662973464	0.007226452697068453	0.12175928056240082	0.007871064467766116	0.09305373525557012	False	GSE205335	P1016	P1016	Q4	5336	763
CCL4	CCR5	T_recruit	cellphonedb_v5	0.06837673019617796	0.014994179829955101	0.12175928056240082	0.013493253373313344	0.09305373525557012	False	GSE205335	P1016	P1016	Q4	5336	763
CCL5	CCR1	T_recruit	cellphonedb_v5	0.023703021928668022	0.01698514074087143	0.030420903116464615	0.013305847076461768	0.02621231979030144	False	GSE205335	P1016	P1016	Q4	5336	763
CCL5	CCR5	T_recruit	cellphonedb_v5	0.06937221065163612	0.01698514074087143	0.12175928056240082	0.013305847076461768	0.09305373525557012	False	GSE205335	P1016	P1016	Q4	5336	763
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.09896690584719181	0.003801751881837845	0.19413205981254578	0.007308845577211395	0.11009174311926606	False	GSE205335	P1016	P1016	Q4	5336	763
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.28068474256724585	0.0004693334049079567	0.5609001517295837	0.0005622188905547226	0.36041939711664484	False	GSE205335	P1016	P1016	Q4	5336	763
