gene	T47D_WT_rep1	T47D_WT_rep2	T47D_KO_rep1	T47D_KO_rep2	MCF7_WT_rep1	MCF7_WT_rep2	MCF7_KO_rep1	MCF7_KO_rep2
SERPINF2	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.00000129788
SERPING1	0.0	0.0	0.0	0.0	1.0	0.0	1.0000003	1.00000030672
SERPINH1	508.5395	496.88802000000004	639.6513008710621	582.4585500000001	1647.9823000000001	1536.0782000000002	1315.7161199999998	1210.61214
SERPINH1P1	3.26504	4.40366	0.0	1.05923	8.42803	3.21049	5.3217	9.68094
SERPINI1	29.000001	37.999970000000005	34.99997	32.999990000000004	9.9999966974	2.9999979999999997	5.0	6.0
SERPINI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SERTAD1	162.75	181.174	173.376	160.226	252.183	269.793	271.014	255.625
SERTAD2	160.00019	126.00034000000001	160.00019	137.0	206.0	218.9999	353.999566	304.99953899999997
SERTAD3	573.00013	517.99974	588.00065	537.9992682	721.99995	742.9997000000001	845.00039	767.00039
SERTAD4	618.0004	694.0006999999999	829.99994	777.99978	600.999242	543.99966	365.00092	341.000166
SERTM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SESN1	377.99956	389.99968	511.00030000000004	522.0001	580.999980174089	612.00028	944.9997	843.9996100000001
SESN2	163.0	149.0	246.0	235.0	302.0	335.0	442.0	377.0
SESN3	956.00002	971.00042	2674.00466	2550.99908	892.00016	902.9996699999999	919.0002	862.00010198371
SESTD1	549.99977	547.99924	506.00025	526.00039	682.00039	651.99924	953.99884	846.00009
SET	18356.2532	18997.821340000002	22501.35817	20964.31068	19646.4981	19458.91795	20382.15336	19392.37731
SETBP1	2.0	5.0	30.99998	29.000004000000004	97.99996999999999	116.00005999999999	72.99999	71.00001
SETD1A	93.00002	101.00002	88.999963	113.0001334	143.00043000000002	151.00013	171.00048	165.9995776
SETD1B	109.99991949599999	63.00000749839	79.99994299999999	92.00003174516999	145.0004202	158.99970267530003	163.99967	135.9997
SETD2	780.44039	819.1837499999999	830.23231	814.6695000000001	1165.11523888	1206.9551999999999	1115.56	1099.1994
SETD3	2085.0032300203725	2377.99563	2587.0045999999998	2235.99612	3103.999232	2947.99698	3430.9986	3245.0049
SETD4	455.9095	479.483065	564.2042302302079	485.99717341165086	323.345926564279	346.21855082818	284.2087229973225	268.72574
SETD5	841.50217	816.569349	980.3100009999999	918.1834570000001	1722.7441904	1603.93482	2294.47465	2193.94647
SETD6	509.04324	528.13576	550.45642	461.8849748264	682.556376	635.09511	744.49122	728.41448
SETD6P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SETD7	2539.8306	2728.8695	3569.3827199999996	3455.94735	3870.0876000000003	3805.5202	4124.0637	4067.5842
SETD8P1	0.0	0.0	0.0	0.0	4.8703	2.24614	0.0	2.28254
SETD9	307.0003	292.99961	292.99937	285.99993	211.00002	192.00005000000002	211.99992	205.000119
SETDB1	745.0620300299734	678.20926820816	752.6371399999999	629.67293938	1622.2057499999999	1555.9162640999998	1765.94732815	1756.9435799999999
SETDB2	490.42616	425.08973000000003	483.9461	459.88730000000004	385.0286	386.4515	255.2814	233.2038
SETMAR	409.82705	425.43463	418.23859999999996	410.64628	599.4683100166802	564.1050494	711.09366	696.65483
SETP1	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
SETP10	0.0	3.0	1.00012	0.0	2.00025	1.0	1.0	2.00026
SETP11	2.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0
SETP12	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
SETP14	7.01738	5.22336	6.73398	7.58621	5.23412	3.43987	5.35088	3.499
SETP15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SETP16	0.0	1.00017	0.0	0.0	0.0	1.0	0.0	0.0
SETP17	0.0	3.0	2.0	2.0	1.0	2.0	2.0	2.0
SETP2	1.03206	0.0	1.03243	3.1007	3.09065	2.07208	1.03054	2.06337
SETP20	0.0	3.30678	3.30801	2.19582	1.10614	7.74091	3.32404	5.53928
SETP21	3.22803	0.0	2.11228	0.0	0.0	1.09137	0.0	3.24367
SETP22	1.01232	3.03332	2.01551	0.0	1.64759	1.01363	3.04711	4.05356
SETP3	6.01942	1.00124	2.00444	3.00418	2.00227	2.00248	3.00741	2.00322
SETP4	4.22487	5.26756	2.08296	4.19586	4.20529	1.06532	2.11999	2.10761
SETP5	0.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0
SETP6	8.83336	0.0	1.099	2.1825	2.19273	0.0	1.11238	1.10599
SETP7	1.0007	2.00068	1.0	0.0	1.0	2.00065	1.0003	0.0
SETP8	1.03795	0.0	3.13	3.54255	3.51737	0.0	1.03875	0.0
SETP9	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0
SETSIP	2.32594	2.33752	1.14736	6.87662	3.50527	4.65838	5.81511	0.0
SETX	3765.00046	4150.00364	4527.9974600000005	4325.000169999999	4818.0043000000005	4805.99814	5319.9983999999995	4991.99583
SEZ6	7.0	9.608198999999999	8.999998	7.999992	5.0	4.634419	3.58183	5.0
SEZ6L	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SEZ6L2	67.99998607255999	63.99998	100.0	109.0000019212181	220.9996059	230.00041012740104	154.0000962	126.9999708824936
SF1	699.9991683752	634.99986635	675.999487373	586.00023	853.99987	778.00015	888.0000300715882	956.00020123213
SF3A1	493.51500660000005	472.81109999999995	503.7617	429.81155	761.71473	722.03387	792.9702499	848.34995
SF3A2	201.38593	156.07479999999998	165.12159	155.37332	123.47206	111.03193	191.72464	146.58891
SF3A3	2518.3437	2670.3219	3065.1223	2735.324101143	2774.91877	2780.1553	3122.3766499999997	2929.1157000000003
SF3A3P1	1.16407	4.49315	1.15108	2.36288	6.804	4.66713	9.05606	5.92871
SF3B1	10035.25268	10535.4948	10877.06385	10144.80118	11669.68166	11658.16774	15320.538929999999	14276.728602000001
SF3B2	2885.37721	2785.43766	3041.8348800000003	2775.9036785196	3841.7203000000004	3813.265000283527	4129.242569999999	4039.901467598
SF3B3	8150.041499999999	8705.581900000001	11992.392340053702	11230.30204	12354.008800000001	12557.9962	11140.0591	10802.24746
SF3B4	382.9999	316.8675	360.0001	367.99989999999997	1157.598	1193.5140000000001	1173.0	1232.004
SF3B5	1656.0	1575.0	1694.0	1663.0	1440.0	1447.0	2074.0	1942.0
SF3B6	2704.98985	2967.94845	3762.9828	3456.97014	2098.86135	1996.9759999999999	2611.96655	2501.96821
SFI1	597.94998	560.9135714351	1340.22743184393	1303.6919472	441.7813802709577	467.32059030985795	475.046034557021	495.21395
SFMBT1	367.480844735	342.41134999999997	412.74833	375.921492	459.75942	519.00175	464.20866	478.48697
SFMBT2	101.97272	116.90329	184.5476	180.53005000000002	541.3256	502.48389999999995	692.5232292999999	727.61252
SFN	1066.45	957.602	1652.83	1608.02	1531.07	1526.3	1611.81	1441.16
SFPQ	4246.54788	4120.37679	4333.8847399999995	4119.3417	4739.2114	4623.76866	4563.5504	4454.30891
SFPQP1	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
SFR1	144.66707000000002	161.60959519016	135.32462	121.04903417199999	143.35447	121.32372733000001	212.95805	209.676519
SFR1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFR1P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SFRP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFRP4	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
SFRP5	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
SFSWAP	431.46588822999996	457.7474861983	526.8740700000001	464.09045000000003	909.375164	912.6044840000001	944.47278	943.4144
SFT2D1	388.20639	366.6708	383.3587	365.8589	401.3342	384.65136	483.74195999999995	461.35880000000003
SFT2D2	756.20176	846.1313	1017.81303	933.57367	1345.5775700000002	1303.2359599999997	1238.7955200000001	1259.31432
SFT2D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFTA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFTA3	0.0	0.0	1.0007	0.0	0.0	0.0	0.0	0.0
SFTPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFTPA2	0.0	0.0	0.0	0.0	0.0	0.0	2.000004	0.0
SFTPA3P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFTPB	10.5796	15.27201	12.7294	16.2017	23.718339999999998	24.075760000000002	33.35023	35.78622
SFTPC	0.0	1.0	1.9999989999999999	0.0	0.0	0.0	1.0	1.0
SFTPD	10.0	7.0	3.0	4.0	4.0	6.0	3.0	2.0
SFXN1	3662.03818	3753.3909699999995	4448.82086	4224.27736	3363.0932199999997	3287.6749	3866.78718220473	3809.69371
SFXN2	438.42807	450.90717	390.93497	333.510758189	372.054175216	367.61674	410.01804	387.53922
SFXN3	266.02561000000003	232.47956	313.69921	294.40274	278.29327	308.23966	852.876008	624.9726
SFXN4	467.0004	544.0	380.0002	351.0002	404.0004	407.00048	517.9999799999999	535.0000200000001
SFXN5	549.24777593	588.528093	768.48964	690.4691479999999	1021.0275859999999	1033.25877538448	822.351839113	782.09158038044
SGCA	4.06714	0.0	1.02361	2.09324	0.0	0.0	0.0	1.00629
SGCB	219.39	211.69774	357.31940000000003	348.30781	116.23573999999999	126.28997	246.05437	228.88469999999998
SGCD	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
SGCE	733.1707400105165	766.075684	518.002431	509.99958	88.26067289000001	70.999966	207.06059569	170.85527
SGCG	359.0	316.0	914.0	859.0	519.0	481.0	202.0	204.0
SGCZ	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SGF29	134.85352	131.7579	121.10565000000001	126.35828999999998	219.18409	262.11259	215.795187	224.21617
SGIP1	1.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0
SGK1	55.604912999999996	50.19611290119	69.51767603521999	45.560443	67.329899	67.584660357013	65.195567	73.384266
SGK2	2.0	1.0	0.0	1.0	3.0000023	0.0	1.18996	2.0
SGK3	1023.61924	1003.8337899999999	654.74811	666.95761611	530.6353300000001	592.04575	1418.8907199999999	1415.1072699279
SGK494	77.43371	90.858047	86.7149495841	100.14653112692	87.65245999999999	63.563346	78.162541	62.51976
SGMS1	1250.00021	1297.00009	1001.00068	993.00031	1135.99991	1097.00045119519	944.000100450881	885.00074961661
SGMS2	582.00027	663.99938	600.99987	515.00004	171.000381845	158.99977	381.0541	312.159378
SGO1	428.5050800000001	417.3811	445.856790155841	404.56381999999996	730.9788	704.29286852	1007.204714	1026.5348
SGO1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SGO1P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SGO2	728.51902	790.08944	822.95784	799.50783	1088.92584	1095.24746	1430.2775100000001	1397.71774
SGPL1	1024.39812	944.1542359999999	823.7463408	710.3835550000001	1332.44478975	1298.92523	1370.9814900000001	1360.4567
SGPP1	452.0	407.0	573.0	531.0	385.0	369.0	507.0	559.0
SGPP2	24.9422	21.5422	47.4524	35.5069	67.4197	57.0613	45.8638	46.4102
SGSH	110.42199600000001	120.0966100317665	93.44067148879	83.6591700536345	278.92866	251.847503	235.2441	256.08105558426
SGSM1	26.930329999999998	14.912690000000001	21.44518	13.782309999999999	29.4087	23.89974	18.743479999999998	19.66571
SGSM2	1198.11917	1143.0002	1222.39365	1102.0002499999998	1600.55484	1638.2869799999999	1674.46048546	1557.999861745
SGSM3	555.689400889	485.671195841	233.6638700196491	272.157512	674.92801	633.545980173948	702.4735	588.4911936999999
SGTA	669.77941	695.9777	769.849204	712.3068400000001	575.3531800000001	612.37158	826.78207	855.1566
SGTB	281.97479999999996	308.054	456.647	435.83	243.0076	253.185	377.9741	363.4452
SH2B1	251.9450069	217.575155258	229.69853125999998	207.46815005000002	475.69780999999995	455.8893815	594.2713096719	502.75805
SH2B2	15.000029	17.000030000000002	8.0	7.0	39.999979999999994	42.999970000000005	100.00006	74.000007
SH2B3	27.77312	26.703744999999998	39.7682	29.5569	78.44040000000001	75.12563999999999	105.50492999999999	98.27235999999999
SH2D1A	0.0	1.00203	0.0	0.0	0.0	1.00212	0.0	1.00225
SH2D1B	0.0	0.0	1.01783	0.0	2.0	0.0	0.0	1.0
SH2D2A	1.9999989999999999	1.0	5.0	1.0	4.0	0.0	3.0	2.000004
SH2D3A	285.47078	303.4031	355.23037999999997	340.6646	180.82272016368302	209.85078	236.94094	234.22208999999998
SH2D3C	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0
SH2D4A	563.99993	541.99941	471.00022	416.99982	154.99989	170.9996683	164.99995197033	149.00045
SH2D4B	0.0	1.0	3.0	1.0	3.0	3.0	3.0	2.0
SH2D5	9.000003	8.0	8.0	1.0	32.0	36.0	43.000040000000006	41.0
SH2D6	17.46651	25.55752	14.9131186	20.05275	20.1695	27.620310000000003	16.775688	16.479
SH2D7	0.0	1.0	1.0	0.0	3.0	2.0	1.0	0.0
SH3BGR	29.999957000000002	26.999996	27.000002	34.000015000000005	65.00006	45.0000409812	52.0000409	55.00002
SH3BGRL	950.9997999999999	944.9997	2965.0022	2780.0014	5881.002	5606.9980000000005	4588.004	4393.997
SH3BGRL2	234.0	231.0	258.0	266.0	397.0	409.0	517.0	470.0
SH3BGRL3	377.0	336.0	497.0	394.0	612.0	631.0	750.0	686.0
SH3BP1	216.6954	202.444605	136.342635	146.33274	204.82679	305.53176	339.8407	248.46749
SH3BP2	545.29540045	491.691370165884	638.194378105025	540.1354557925642	575.1350272	588.1822134065001	781.1028461718649	767.7607648000001
SH3BP4	502.000400470589	469.99958069859997	359.99952	311.999777	1142.00040241652	1082.999969934	1192.0005000349006	1140.999890554987
SH3BP5	1370.48087	1466.8947	1325.8302999999999	1281.87598	1947.5427399999999	1876.8719500000002	2616.80187	2544.013403
SH3BP5L	196.00029	206.00044	253.9998	212.99970000000002	327.0003	309.00010000000003	370.99979999999994	351.00010000000003
SH3D19	656.999113	746.0001584	794.999585366	687.00027	561.9995	505.99967056500003	572.99968	550.99959
SH3D21	81.0922331	47.10019	38.22067	46.7198	139.57399999999998	114.29620150365	239.55604	232.28853
SH3GL1	1023.15068	946.90796	1114.8555	1087.97343	890.19813	869.12559	934.05116	876.8384
SH3GL1P2	8.6929	4.59898	6.55526	7.71112	5.40564	3.04241	1.11934	5.0
SH3GL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH3GL3	12.0	18.999951099999997	20.99996	28.18403	5.000000999999999	2.0	23.0	19.14308
SH3GLB1	808.31781	856.30426	1100.18496	1025.21186	740.54871	721.91863	676.21706	717.43496
SH3GLB2	4133.0012669616	3761.9996455	4298.996560018643	3975.9052	3625.00047	3543.3125443999998	3859.8828	3581.86721
SH3KBP1	170.0	159.00001	224.00016672299998	193.99990144785	322.0001	348.0000785	421.00032318284	331.000437702
SH3PXD2A	9.10731	8.41117	12.07146	9.11058	17.1661	18.16237	14.11955	10.07996
SH3PXD2B	124.0003	131.99988	113.00001	99.00004999999999	221.99996000000002	220.9998	243.00037	284.00047
SH3RF1	186.00044	175.00005	179.99981125	165.000116	217.99958999999998	187.00017	179.00003	205.0001
SH3RF2	3.2424299999999997	6.97304	5.540804	9.40061	4.30625	6.41023	5.88864	5.59674
SH3RF3	0.0	3.0	0.0	1.0	0.0	1.0	2.0	0.0
SH3TC1	77.000011136579	79.99994608234451	77.0000050327115	81.000051	176.99992366248	199.0003130592591	190.99997530080688	145.9999993130692
SH3TC2	16.497353	14.6075921	14.08508	13.987559000000001	42.984392	36.266131900000005	26.381580006322	22.99161
SH3YL1	1334.15281986	1447.378267205	1258.87194	1197.36456	819.77255	827.4115105	858.596742	856.47588
SHANK1	2.0384700000000002	4.0314	4.06191	3.11959	3.04797	1.0	1.0	2.018
SHANK2	187.877953	159.83625	169.81643300000002	142.67255051809602	183.98255999999998	161.83985	243.83832999999998	182.10177
SHANK3	24.00005	16.0	13.0	16.0	39.0	50.0	58.9999	53.0000000332575
SHARPIN	529.9996199999999	457.99996999999996	515.0004700000001	400.00005	289.0002	305.99961	320.99992	276.99998
SHB	117.111	108.0	113.428	102.03	131.207	160.422	171.488	137.744
SHBG	3.0	1.0	2.0	5.0	3.0000028999999997	3.0	0.0	3.0
SHC1	744.98204	704.82698	644.22890115205	570.2474	1128.80388	1090.7547200000001	1252.2565400356868	1148.30194
SHC1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHC2	5.0	4.0	0.0	0.0	27.999996000000003	24.00002	14.000001000000001	8.0
SHC3	4.0	4.0	4.0	7.0	21.0	26.0	11.0	21.0
SHC4	39.179190000000006	28.835700000000003	64.9639	74.5817	35.941159999999996	38.53018	77.4898	67.019549
SHCBP1	550.26258	628.4960400198603	729.62026	714.312	919.2053999999999	889.04886	1210.5281	1099.2614
SHCBP1L	3.07261	2.04275	1.03539	2.35563	0.0	2.0419	2.26261	1.03421
SHD	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SHE	19.3187	18.1594	31.1888	17.30812	27.4023	22.33303	37.453	41.09572
SHF	12.062443	7.4632830000000006	5.058612	7.202586	15.861790000000001	18.4353	15.015174	13.987595
SHH	16.5235	17.8756	5.5188	6.45791	43.4567	25.4961	23.659256000000003	25.0509
SHISA2	11.7917	6.44966	49.2564	33.6925	318.481	365.41	75.5153	78.7364
SHISA3	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
SHISA4	129.0	129.0	98.0	108.00001	50.0	42.99995	24.0	25.000042
SHISA5	906.9990269	823.0002300000001	1018.00032	965.999379627	778.000315697	716.99993	891.89882	829.873187
SHISA6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SHISA7	0.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0
SHISA8	12.0	18.0	8.000004	13.0	13.0	11.0	15.000043999999999	17.00005
SHISA9	236.358251	208.04129999999998	310.36458	299.57824	559.37646	494.03216	488.6755	558.89888
SHKBP1	248.096423228471	255.275733845	254.0791744776	227.21149679860002	339.275969594	323.527333533	398.24765	383.1057738812687
SHMT1	785.89378	751.54364	776.38011	699.3485400103793	920.56394	932.6237199999999	979.34688	862.79513
SHMT1P1	2.11334	0.0	0.0	0.0	0.0	0.0	0.0	1.06862
SHMT2	1689.003700586809	1607.00239147675	1809.0031370178015	1686.00272143	3371.0006748489	3509.0001114865004	3281.0029369014774	3107.0013688006484
SHOC2	819.6901	892.4015	909.7147	837.0803999999999	1215.6644999999999	1178.8598	1603.1828999999998	1501.2414
SHOX	23.4385	28.4228	32.12374	24.931759999999997	38.2048	36.48402	33.0385	36.7472
SHOX2	20.0	25.000038099999998	13.9999979	29.000027999999997	16.0	18.99996	30.99999	26.000017
SHPK	800.49	801.103	891.393	842.446	1059.44	1115.14	1493.2	1358.65
SHPRH	823.70866652	888.73806	952.745860173529	962.48425	862.70388	901.8933200738179	823.9695800000001	855.14765
SHQ1	279.7502466	323.596472	377.90203099999997	360.19149	616.8966399999999	572.97601	800.7339999999999	789.5312
SHQ1P1	24.2461	25.9406	18.8363	19.1921	25.8686	22.0319	15.4495	14.3996
SHROOM1	140.4172	123.702861617	151.25647	128.0011	116.540784	128.37724	203.46359999999999	185.0691769
SHROOM2	194.0	159.99951000000001	181.0	174.0004	285.99980999999997	278.00017	271.0	318.00001
SHROOM2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHROOM3	578.771344	498.93289000000004	374.00959	367.7424	1000.7953	1025.83089	622.4484	612.90743
SHROOM4	21.98498	11.785350000000001	3.88844	14.91951	15.66996	8.012039999999999	8.6958	9.70021
SHTN1	857.9124999999999	858.51562	875.2435399999999	813.731771	1730.9585343550102	1677.4626	1593.46382	1574.188835154306
SI	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
SIAE	659.3958	667.3824	567.6262300000001	589.833948	490.405	522.4438	737.6747	615.5435
SIAH1	336.53071	289.6122	319.92568	301.97326	416.29665000000006	465.56906000000004	497.49658999999997	489.8846
SIAH1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIAH2	1022.00013	1039.99979	856.00034	827.0003899999999	1147.9995	1205.9973	2392.00428	2283.00487
SIAH3	3.01393	2.21861	5.13977	3.01952	7.06458	8.16184	4.05968	3.01272
SIDT1	256.19469000000004	252.67514	404.79581	349.39203	1174.41478	1175.33114	814.52562	754.83405
SIDT2	222.1204195	225.011281	170.47164	171.84710182	283.90195394	264.96664999999996	316.41939349129996	333.453295
SIGIRR	279.9997248342	276.0003	447.00002	498.00023999999996	319.99949499999997	345.00027814337	328.99998400000004	301.9998639955
SIGLEC1	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SIGLEC10	36.42357	26.3263	35.0489	30.4708	27.42433	37.5378	60.15466	36.2575
SIGLEC11	9.69551	6.06694	11.2609	8.38465	9.9308	10.8733	10.5729	8.18571
SIGLEC12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC14	4.08015	6.16406	4.13451	2.14684	8.32286	1.0	1.05162	1.05795
SIGLEC15	10.7988	14.5525	20.2509	18.7663	18.7	24.3895	44.38982	60.1833
SIGLEC16	2.0	0.0	2.20098	0.0	0.0	3.0	1.0	1.07534
SIGLEC17P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC18P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC20P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC21P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC22P	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SIGLEC29P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC30P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC31P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC5	0.0	0.0	0.0	0.0	7.0	6.0	1.0	0.0
SIGLEC6	0.0	1.0	0.0	0.0	3.000004	2.9999979999999997	0.0	0.0
SIGLEC7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC8	11.1911	12.7307	12.9874	13.1911	11.6412	4.31541	7.98405	9.889560000000001
SIGLEC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SIGLECL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGMAR1	873.9991500000001	820.00004	939.0004700000001	883.99971	277.00026	256.00003000000004	327.99994	321.00022
SIK1	0.0	35.29286	15.624080000000001	6.8866	5.91413	7.1398	7.01648	15.330707
SIK2	342.427207	307.57931	352.45914999999997	302.24652627	415.807	408.6576	446.15067	387.9563
SIK3	115.99995050286901	131.119076	108.00000800000001	92.076143776	305.9995853	237.99968	344.139210126571	342.0095680956043
SIKE1	4042.6527	4421.9404	5026.16341	4693.40253	4266.8074	4091.3252	4866.36693	4962.0273
SIL1	690.000011009	713.5473000000001	649.2986	588.19285	604.6277	628.37207	621.64888	558.835157382
SIM1	23.8992	14.290329	10.5558	9.90814	2.87818	13.002	5.60827	4.89915
SIM2	66.2555	45.296	68.74629	65.67771	126.56156	104.39231000000001	76.9585	72.15337
SIMC1	302.32753	311.36440000000005	340.11933	359.87829	278.63375	249.46978	360.57545000000005	326.55422999999996
SIN3A	1214.0302	1263.15266	1330.23757	1159.09729	1149.72262	1178.72346	1247.04964	1239.6882600000001
SIN3B	235.794964	214.50707999999997	318.244588	301.17397	377.49559999999997	364.9883967	515.88236	531.5014699999999
SIPA1	57.47849	46.4122	36.6184	26.88308	12.343841000000001	21.802239999999998	6.9005920000000005	13.758676
SIPA1L1	1010.4884681032	1073.86716	928.55293	889.15085	1285.019656469	1290.4924211897	1274.08841	1155.92315
SIPA1L2	187.99956001941487	194.00016	187.99992	174.00028	462.9999	481.99988	653.9996799999999	624.99963
SIPA1L3	183.25265000000002	162.4068	147.134499	134.47872	371.0650606	348.35449	338.14095000000003	345.24677779999996
SIRPA	9.58954	15.9156	1.69344	13.1856	9.58954	10.6716	13.0	6.85181
SIRPAP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRPB1	2.594608	3.4143511	7.7449770000000004	5.814379	8.238738	4.32844	0.0	0.148194
SIRPB2	0.0	0.0	3.70359	5.44429	8.14744	3.47585	4.65745	4.74228
SIRPB3P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRPD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRPG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRT1	396.9999290514	462.0009146124	344.99994494182005	359.999600551463	515.0004270706	455.0000744719	542.0004168373	491.999805105919
SIRT2	261.177200674	241.48503399999998	258.98864	274.90322	276.78598	283.5894600274042	348.621042	336.265188
SIRT3	143.08736	133.00001	174.071300038726	142.19930365	122.00001005969001	122.00007699999999	191.10398271492	171.07574657
SIRT4	17.0	12.0	14.99998	20.0	10.999996	11.0	17.999972	21.00003
SIRT5	619.162900253421	700.8725	620.368	589.3799	546.8281	543.3268	638.0077	609.6016999999999
SIRT6	156.0000200196698	168.00041757134	176.99963	143.000150147068	175.9998107	131.0000167677	205.00033598	179.99976
SIRT7	220.93588999999997	225.24136	193.84721000000002	208.43847937595	460.92220000000003	490.66359	660.4593848	666.42832
SIT1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SIVA1	1928.28962	1934.970706	1758.10851	1722.5355	2122.77209	2125.56158	2234.1220000000003	2043.8993
SIX1	83.00004	97.0	107.0	80.99998000000001	257.9998	188.0	237.0001	251.99970000000002
SIX2	5.0	7.0	7.0	9.0	8.0	15.0	16.0	12.0
SIX3	2.53446	3.0	1.0	1.0046	0.0	1.0	0.0	4.00719
SIX4	678.933	662.9929999999999	906.107	815.424	1047.8600000000001	1032.978	1168.41	1097.364
SIX5	59.00008	58.0	78.0	66.0001	87.00003	97.9999	97.9999	105.0
SIX6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SKA1	169.97666460055999	138.543736	188.1779	161.05434799999998	241.23903	240.69472	250.63025399999998	252.906542
SKA2	5700.75578	5951.27	6314.253000000001	5852.311000000001	3395.4559	3329.9775854932	4359.2522	4241.0785
SKA2P1	1.01314	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKA3	1076.9996754	1099.9994	1172.00019	1090.0004999999999	1133.0001	1051.9997509999998	910.9998	868.99967
SKAP1	5.1124670000000005	1.06945	1.0	1.05793	4.000001	1.0	4.78133	1.03973
SKAP2	375.78493414	391.8915	429.70612	347.99845999999997	363.52068	366.889	493.25572085	469.25176
SKI	65.99996800000001	66.00004	66.999966	68.999956	114.99983	121.0001	118.000249	129.00045
SKIDA1	196.1258	194.64959	161.159	127.64217000000001	126.4522	135.99443	101.690183	101.21511000000001
SKIL	1638.2624	1622.34753	2190.1005099999998	2009.1595160599998	1829.42886	1752.29288158	1589.89517	1539.445630732025
