gene,group,cell_line,is_lung,GSE_ID,treatments,n_baseline,n_icb,mean_baseline,mean_icb,delta_mean,median_baseline,median_icb,delta_median,direction_mean,direction_median,tismo_deseq2_p
Epcam,T11_GSE124821_UV_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,0.2503807416049174,0.4888370936661149,0.23845635206119747,0.288106853822041,0.401117077241161,0.11301022341912004,up,up,0.294158399066088
Epcam,KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,7.262293293707648,7.498979650776566,0.23668635706891816,7.14593185016504,7.31877740876722,0.1728455586021802,up,up,0.94400987744014
Epcam,p53-2336R_GSE124821_end_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,7.5877957246928975,7.807088616171081,0.2192928914781831,7.705719725531525,7.85386921874934,0.14814949321781512,up,up,0.405317198268689
Epcam,402230_GSE148856_antiPD1,402230,False,GSE148856,antiPD1;isotype,4,4,1.3340736843190248,1.53803679226728,0.20396310794825512,1.2808471422118148,1.4950566259831048,0.21420948377129,up,up,0.99949700181637
Epcam,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,1.0923051500098662,1.2644273813206253,0.1721222313107591,0.889727823701454,0.420613018363237,-0.469114805338217,up,down,0.762263051109796
Epcam,E0771_GSE174053_high.fat.diet_antiPD1,E0771,False,GSE174053,antiPD1; high.fat.diet;;isotype; high.fat.diet;,8,8,1.3879462755412477,1.5440456016718123,0.15609932613056454,0.90756511516279,1.3522722884751999,0.44470717331240983,up,up,0.755652806742751
Epcam,MC38_GSE172162_antiPD1,MC38,False,GSE172162,antiPD1;isotype,4,4,0.06641674173760158,0.21886609489381698,0.15244935315621538,0.051446481240921854,0.21234869381510352,0.16090221257418166,up,up,0.327601561622155
Epcam,4T1_GSE137818_Brca2_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,3,7.572283616594264,7.719869150698936,0.1475855341046719,7.56020287690799,7.81789056785201,0.25768769094402,up,up,0.973717575177457
Epcam,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,6,0.24396465432866554,0.3844726967978002,0.14050804246913468,0.264729606662539,0.39672234641348403,0.13199273975094505,up,up,0.379738492203317
Epcam,B16_GSE152925_swainsonine_antiPDL1,B16,False,GSE152925,antiPDL1; swainsonine;swainsonine,3,3,0.21312346585115505,0.353184094888285,0.14006062903712996,0.0625839135710702,0.485666354774092,0.4230824412030218,up,up,0.840316643588906
Epcam,4T1_GSE130472_old_antiCTLA4,4T1,False,GSE130472,antiCTLA4; old;;isotype; old;,7,8,6.7191967380758415,6.849164974898149,0.1299682368223074,6.80107594390026,6.862334622368936,0.0612586784686755,up,up,0.441837271649386
Epcam,4T1_GSE130472_young_antiPDL1,4T1,False,GSE130472,antiPDL1; young;;isotype; young;,7,10,6.159472624548463,6.281387875923521,0.1219152513750581,6.26070073485074,6.330571055970825,0.06987032112008507,up,up,0.855801812080135
Epcam,B16_GSE150401_MDK_knockdown_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.0,0.11136578987330076,0.11136578987330076,0.0,0.0532580990877135,0.0532580990877135,up,up,
Epcam,KPB25L_GSE124821_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,8.590455675143307,8.686050968032342,0.09559529288903512,8.680689420475598,8.74307494776765,0.062385527292050824,up,up,0.999910030472736
Epcam,B16_GSE149825_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4;;vehicle,3,3,0.0,0.08700912082815127,0.08700912082815127,0.0,0.0473618674320478,0.0473618674320478,up,up,0.0002645922977687
Epcam,B16_GSE151829_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,3,6,0.08272020455450096,0.1507472020643194,0.06802699750981844,0.082411234639057,0.11439031476575225,0.031979080126695245,up,up,0.379738492203317
Epcam,B16_GSE109485_intracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intracranial;;isotype; intracranial;,3,3,0.0114279157509534,0.06837976854210967,0.05695185279115627,0.003195505874517,0.0,-0.003195505874517,up,down,
Epcam,4T1_GSE130472_old_antiPDL1,4T1,False,GSE130472,antiPDL1; old;;isotype; old;,7,8,6.7191967380758415,6.761996568690119,0.04279983061427739,6.80107594390026,6.7013091708714,-0.09976677302886028,up,down,0.343951952496252
Epcam,B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intra&extracranial;;isotype; intra&extracranial;,3,3,0.055350204924875364,0.09571637932917858,0.040366174404303214,0.0743488431294803,0.118997960937272,0.0446491178077917,up,up,
Epcam,MC38_GSE172162_exercise_antiPD1,MC38,False,GSE172162,antiPD1; exercise;exercise,4,4,0.09384917959707108,0.13222713380159296,0.03837795420452188,0.0736561026253914,0.0926305161181309,0.018974413492739498,up,up,
Epcam,CT26_GSE153239_FcS_antiPD1,CT26,False,GSE153239,antiPD1_FcS;isotype,5,5,0.5829625616194936,0.6084188960675532,0.025456334448059614,0.723497710551056,0.289392698982704,-0.4341050115683521,up,down,0.999953620793337
Epcam,B16_GSE152925_antiPDL1,B16,False,GSE152925,antiPDL1;isotype;isotype; PBS,6,6,0.02544422366179183,0.04271678174615625,0.01727255808436442,0.0,0.0,0.0,up,tie,
Epcam,B16_GSE152925_Man2a1_KO_antiPDL1,B16,False,GSE152925,antiPDL1;isotype,3,3,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Epcam,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,3,5,7.762318005192057,7.7380588115570275,-0.024259193635029597,7.79268387901194,7.71342907853878,-0.07925480047316036,down,down,0.99965767764384
Epcam,B16_GSE150401_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.08571209229005675,0.04991134048348175,-0.03580075180657499,0.0,0.0,0.0,down,tie,0.987188231334236
Epcam,D4M.3A.3_GSE159344_antiPD1,D4M.3A.3,False,GSE159344,antiPD1;isotype,3,3,0.34098772635378133,0.29222787685335,-0.04875984950043133,0.325926316794668,0.297583518023174,-0.028342798771493982,down,down,0.999991667614612
Epcam,MC38_GSE93017_antiPDL1,MC38,False,GSE93017,antiPDL1;isotype,3,3,0.180897701763298,0.10990710076074367,-0.07099060100255433,0.26834839225516,0.103157805880562,-0.165190586374598,down,down,
Epcam,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,0.9783543544944842,0.8786362889178008,-0.09971806557668339,0.959333072223043,0.8124951567615575,-0.1468379154614855,down,down,0.998184898293456
Epcam,4T1_GSE137818_Brca1_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,5,8.005412447029732,7.882084009207953,-0.12332843782177871,8.1078848048783,7.96266519021888,-0.14521961465941935,down,down,0.768471203506276
Epcam,4T1_GSE132529_antiPD1,4T1,False,GSE132529,antiPD1;vehicle,3,3,7.352856361248397,7.140868436569896,-0.21198792467850058,7.12877255799121,7.10271224845582,-0.026060309535390402,down,down,0.999994158740348
Epcam,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,8.03702697487662,7.812562157769805,-0.22446481710681443,7.963043909607766,8.04191256839737,0.07886865878960414,down,up,0.999861192789984
Epcam,T11_GSE124821_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,1.1216765087356735,0.8724316201533158,-0.24924488858235772,0.944739278022879,0.796626823603698,-0.14811245441918108,down,down,0.879703668439138
Epcam,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.9445768294671972,0.6395127416868052,-0.30506408778039207,0.6490054533358864,0.6378097003343239,-0.011195753001562503,down,down,0.563596015055293
Epcam,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,6.159472624548463,5.828765854582884,-0.3307067699655786,6.26070073485074,5.8188251415675705,-0.4418755932831697,down,down,0.36193259094057
Epcam,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,1.0595109258488515,0.6951548303307169,-0.36435609551813464,1.065820711831095,0.680600282414349,-0.38522042941674595,down,down,0.526761767675022
Epcam,T11_GSE124821_UV_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,5,1.018134336217438,0.6454819232633828,-0.37265241295405516,1.1243149158544439,0.567734290100301,-0.5565806257541429,down,down,0.231580199156962
Epcam,CT26_GSE139475_antiPD1,CT26,False,GSE139475,antiPD1;isotype,5,9,1.5492972127391376,1.1500162856447562,-0.39928092709438134,1.60796146837833,1.207626865632,-0.40033460274633015,down,down,0.55889783024067
Epcam,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2,YUMM1.7,False,GSE103725,BRAFi;BRAFi; antiPDL2;,3,4,1.1217924115484617,0.6156182350669513,-0.5061741764815103,1.13136763602501,0.533702166605539,-0.597665469419471,down,down,0.915211114628412
Epcam,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,8.62200844216787,7.898589083643773,-0.7234193585240964,8.73252168974589,8.16421542352591,-0.5683062662199809,down,down,0.110769866798232
Epcam,YTN16_GSE146027_anti_IL17_day10_antiPD1,YTN16,False,GSE146027,antiPD1; antiIL17;anti_IL17,4,4,5.764286510151525,4.99002873733233,-0.7742577728191948,5.80270317877652,4.86669581731095,-0.9360073614655704,down,down,0.0239900686460265
Epcam,YTN16_GSE146027_day10_antiPD1,YTN16,False,GSE146027,antiPD1;no_treatment,4,4,5.638113613473295,4.4395086939948305,-1.1986049194784645,5.529223066955176,4.534039371815085,-0.9951836951400903,down,down,0.293678158874342
Epcam,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,8.207373130391423,6.994884135720122,-1.2124889946713004,8.44355687979293,6.52587737888324,-1.9176795009096894,down,down,0.34038813230183
Epcam,YTN16_GSE146027_day21_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,5,5,8.182473485108215,6.288963575196516,-1.8935099099116988,8.29054850915496,5.92219037795745,-2.3683581311975095,down,down,0.161140265756298
Krt8,LLC_GSE155972_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,6,6.53504969407598,5.863648494482553,-0.6714011995934266,6.587694730992505,5.869839015929605,-0.7178557150628997,down,down,0.312967463894993
Krt8,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,7,7.195648710821056,4.410557917586019,-2.785090793235037,7.216469553335875,6.39341408786856,-0.8230554654673146,down,down,0.304245534707913
Krt8,p53-2336R_GSE124821_end_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,5.813888710322653,8.065448720810563,2.2515600104879105,5.5361721547671,8.108946759619,2.5727746048519,up,up,0.0507408979091151
Krt8,BNL-MEA_GSE148947_regorafenib_5_antiPD1,BNL-MEA,False,GSE148947,antiPD1; regorafenib_5;;regorafenib_5,3,3,2.8811986950590303,4.708861383246887,1.827662688187857,3.01904837323364,4.48201210354056,1.46296373030692,up,up,0.558937790193
Krt8,T11_GSE124821_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,1.6241240979520306,2.69175810879269,1.0676340108406595,1.4870915960757585,2.66492258316078,1.1778309870850214,up,up,0.753180644423603
Krt8,EMT6_GSE107801_antiPDL1,EMT6,False,GSE107801,antiPDL1;;isotype,10,10,6.428284170734022,7.4096965486458775,0.9814123779118553,6.96348423724198,7.336007543805945,0.3725233065639646,up,up,3.54292668404132e-08
Krt8,KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,8.404924153446318,9.38060992444807,0.9756857710017517,8.4267013784811,9.54213976946633,1.1154383909852292,up,up,0.767666861294061
Krt8,CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1,CT26,False,GSE153239,antiGARP:TGFb WT;antiGARP:TGFb WT; antiPD1 FcS;,5,5,1.097154558973601,2.038905237744496,0.9417506787708949,0.384089702560458,1.65239594487163,1.2683062423111722,up,up,0.404661285746384
Krt8,YTN16_GSE146027_day7_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,10.079383602866475,10.9764761692414,0.8970925663749245,10.0239388962638,11.0183770351503,0.9944381388864993,up,up,8.60644734696751e-05
Krt8,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,8.867404769708806,9.55584398903259,0.6884392193237847,8.795814315991565,9.8550686967517,1.0592543807601338,up,up,0.350162127332641
Krt8,CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1,CT26,False,GSE153239,antiGARP:TGFb FcD;antiGARP:TGFb FcD; antiPD1 FcS;,5,5,1.2503786314276826,1.9238359219841172,0.6734572905564347,1.46836535603278,0.133398450318839,-1.334966905713941,up,down,
Krt8,CT26_GSE153239_FcS_antiTGFb_antiPD1,CT26,False,GSE153239,antiTGFb;antiTGFb; antiPD1 FcS;,5,5,1.1758666011128565,1.7763666397045246,0.6005000385916681,0.316776509788542,1.84721951789557,1.530443008107028,up,up,0.989431937816084
Krt8,4T1_GSE130472_old_antiCTLA4,4T1,False,GSE130472,antiCTLA4; old;;isotype; old;,7,8,8.547219767584979,9.036449608398588,0.4892298408136089,8.63185973275911,9.117869842475995,0.48601010971688474,up,up,0.359677583242277
Krt8,BNL-MEA_GSE148947_antiPD1,BNL-MEA,False,GSE148947,antiPD1;vehicle,3,3,3.893432368939203,4.35909702590238,0.46566465696317705,4.48630550860546,4.25460598482238,-0.2316995237830799,up,down,0.802012159979768
Krt8,4T1_GSE130472_old_antiPDL1,4T1,False,GSE130472,antiPDL1; old;;isotype; old;,7,8,8.547219767584979,8.918642507894047,0.3714227403090682,8.63185973275911,8.913492328990255,0.28163259623114456,up,up,0.719260667782755
Krt8,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,3,5,5.513452045494144,5.855161276780268,0.3417092312861243,5.51326576489491,5.79360120253672,0.2803354376418099,up,up,0.99965767764384
Krt8,KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,4,8.37166364492383,8.647938812449514,0.27627516752568404,9.539484400294324,8.686754447684294,-0.85272995261003,up,down,0.866090581901198
Krt8,CT26_ERP114266_day14_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.32017453605757507,0.5256162390018844,0.2054417029443093,0.0780469519685256,0.203009288809011,0.12496233684048541,up,up,
Krt8,B16_GSE152925_swainsonine_antiPDL1,B16,False,GSE152925,antiPDL1; swainsonine;swainsonine,3,3,0.2676241109213863,0.47045842240400665,0.20283431148262032,0.0,0.0,0.0,up,tie,
Krt8,4T1_GSE130472_young_antiPDL1,4T1,False,GSE130472,antiPDL1; young;;isotype; young;,7,10,8.486437302821232,8.688081025735913,0.2016437229146817,8.55427875925768,8.74657162402612,0.1922928647684401,up,up,0.696516507600552
Krt8,B16_GSE150401_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.0,0.19773642445787526,0.19773642445787526,0.0,0.0,0.0,up,tie,0.987188231334236
Krt8,CT26_GSE153239_FcS_antiPD1,CT26,False,GSE153239,antiPD1_FcS;isotype,5,5,1.0088771554249198,1.132479827629833,0.12360267220491306,1.04516891977017,0.214609107704636,-0.8305598120655339,up,down,0.999953620793337
Krt8,402230_GSE148856_antiPD1,402230,False,GSE148856,antiPD1;isotype,4,4,5.536800229670788,5.641531200184994,0.10473097051420677,5.63341871042745,5.05252621591651,-0.5808924945109402,up,down,
Krt8,D3UV2_GSE159344_antiPD1,D3UV2,False,GSE159344,antiPD1;isotype,3,3,0.0,0.06155456414985933,0.06155456414985933,0.0,0.0,0.0,up,tie,
Krt8,MC38_GSE172162_exercise_antiPD1,MC38,False,GSE172162,antiPD1; exercise;exercise,4,4,0.023126120290414873,0.07381448200178616,0.05068836171137128,0.0266605786529308,0.08247910255819679,0.055818523905265996,up,up,
Krt8,B16_GSE149825_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4;;vehicle,3,3,0.0,0.0302997874289163,0.0302997874289163,0.0,0.0420246808871116,0.0420246808871116,up,up,
Krt8,B16_GSE152925_antiPDL1,B16,False,GSE152925,antiPDL1;isotype;isotype; PBS,6,6,0.045446586705480546,0.06776096518972634,0.022314378484245792,0.0105588695781386,0.0,-0.0105588695781386,up,down,
Krt8,p53-2225L_GSE124821_end_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,9.250183510273837,9.272047612074417,0.021864101800579405,9.349490445838924,9.20947554445774,-0.14001490138118378,up,down,0.997707392100415
Krt8,B16_GSE109485_intracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intracranial;;isotype; intracranial;,3,3,0.388207437585683,0.407531232898845,0.01932379531316203,0.402230362903254,0.423875127640093,0.021644764736839017,up,up,0.684872320525972
Krt8,B16_GSE151829_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,3,6,0.0,0.014395226599311266,0.014395226599311266,0.0,0.0,0.0,up,tie,
Krt8,4T1_GSE132529_antiPD1,4T1,False,GSE132529,antiPD1;vehicle,3,3,8.90227410757415,8.915604439538994,0.013330331964843012,8.89346873062863,9.00208742079987,0.10861869017123915,up,up,0.999994158740348
Krt8,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,6,0.0,0.0034442187188887165,0.0034442187188887165,0.0,0.0,0.0,up,tie,
Krt8,4T1_GSE137818_Brca1_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,5,9.406234741970742,9.409425520717244,0.0031907787465019766,9.39407819266877,9.4319179852102,0.03783979254142977,up,up,0.948696055691727
Krt8,B16_GSE152925_Man2a1_KO_antiPDL1,B16,False,GSE152925,antiPDL1;isotype,3,3,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Krt8,D4M.3A.3_GSE159344_antiPD1,D4M.3A.3,False,GSE159344,antiPD1;isotype,3,3,0.0,0.0,0.0,0.0,0.0,0.0,tie,tie,
Krt8,4T1_GSE137818_Brca2_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,3,9.205159693411707,9.193160231992477,-0.011999461419229362,9.13578702739644,9.18514089717348,0.049353869777039705,down,up,0.656319274578007
Krt8,YTN16_GSE146027_anti_IL17_day10_antiPD1,YTN16,False,GSE146027,antiPD1; antiIL17;anti_IL17,4,4,10.43979390159025,10.42139458077435,-0.01839932081589879,10.37491752157575,10.464887125306749,0.08996960373099938,down,up,0.816620436770087
Krt8,B16_GSE149825_birinapant_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4; birinapant;birinapant,3,3,0.06708404511544235,0.04423281020340333,-0.022851234912039012,0.05675043354027,0.0607470372314166,0.0039966036911466,down,up,
Krt8,MC38_GSE172162_antiPD1,MC38,False,GSE172162,antiPD1;isotype,4,4,0.07302929744844135,0.03345753449385898,-0.03957176295458237,0.0719958487296756,0.03022466838954595,-0.04177118034012965,down,down,
Krt8,MC38_GSE93017_antiPDL1,MC38,False,GSE93017,antiPDL1;isotype,3,3,0.051927059032593,0.0,-0.051927059032593,0.0,0.0,0.0,down,tie,
Krt8,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2,YUMM1.7,False,GSE103725,BRAFi;BRAFi; antiPDL2;,3,4,0.10315754634339515,0.04745891121275598,-0.05569863513063917,0.0813296952072165,0.01384961043008045,-0.06748008477713605,down,down,
Krt8,KPB25L_GSE124821_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,9.98887284457165,9.871916593162014,-0.11695625140963628,10.061863133823,9.87036711174243,-0.19149602208056926,down,down,0.999910030472736
Krt8,EMT6_GSE107801_antiTGFb_trap_antiPDL1,EMT6,False,GSE107801,M7824 (anti_PDL1_TGFb_Trap);anti_PDL1(mut)_TGFb_Trap_control,10,10,7.082039934599834,6.961118805300545,-0.12092112929928867,7.092543867695969,7.13929683620348,0.04675296850751032,down,up,0.842879164978059
Krt8,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,9.582957474890872,9.454076222361477,-0.12888125252939453,9.413931600919259,9.451336917958379,0.03740531703911998,down,up,0.999861192789984
Krt8,E0771_GSE174053_high.fat.diet_antiPD1,E0771,False,GSE174053,antiPD1; high.fat.diet;;isotype; high.fat.diet;,8,8,5.251774405658622,5.120291866043793,-0.13148253961482936,5.165883828852315,5.0858596371864095,-0.08002419166590524,down,down,0.984854741801914
Krt8,T11_GSE124821_UV_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,1.8661144813068395,1.6847950646387528,-0.1813194166680867,1.543541396986165,1.770270972370545,0.22672957538437988,down,up,0.977289041229078
Krt8,B16_GSE150401_MDK_knockdown_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.1918198443288645,0.0,-0.1918198443288645,0.0,0.0,0.0,down,tie,
Krt8,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,5.640735946069664,5.4439581245339435,-0.19677782153572032,5.72305478620322,5.47230118383596,-0.2507536023672605,down,down,0.570690547826503
Krt8,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,6.283460437898937,6.064064105567681,-0.21939633233125644,6.52502303493444,7.740501078976701,1.2154780440422606,down,up,0.778435630627348
Krt8,B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intra&extracranial;;isotype; intra&extracranial;,3,3,0.34724850774799804,0.09126632344952157,-0.25598218429847647,0.221819682865659,0.0834951273045604,-0.13832455556109863,down,down,0.660237143906295
Krt8,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,8.486437302821232,8.165815262456233,-0.32062204036499864,8.55427875925768,8.269488427055808,-0.28479033220187233,down,down,0.358225556182752
Krt8,YTN16_GSE146027_day10_antiPD1,YTN16,False,GSE146027,antiPD1;no_treatment,4,4,10.36237530522995,10.008459847114727,-0.35391545811522285,10.3719744577812,10.04792933312565,-0.3240451246555498,down,down,0.284584225757591
Krt8,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.48153673764218824,0.048806606240235584,-0.43273013140195266,0.139236548491637,0.0472328451009217,-0.0920037033907153,down,down,
Krt8,YTN16_GSE146027_day14_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,9.914948996199868,9.467736954128357,-0.4472120420715111,9.855846722028245,9.6468615921173,-0.20898512991094442,down,down,0.087200036155652
Krt8,T11_GSE124821_UV_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,2.395789881140995,1.9380349038081792,-0.4577549773328158,2.35334037763567,2.34167469482705,-0.011665682808620126,down,down,0.702139381062145
Krt8,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,2.561909391289452,1.8722390164284926,-0.6896703748609594,2.6727422007977646,1.9859550098694752,-0.6867871909282894,down,down,0.267828951412829
Krt8,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,3.91818286220496,3.091586069082005,-0.8265967931229552,3.9892231270637897,2.6777450333037702,-1.3114780937600194,down,down,0.951804806275325
Krt8,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,4.878686251769795,3.8223357801962825,-1.0563504715735128,4.946926033220385,3.750894422193015,-1.19603161102737,down,down,0.999300924725397
Krt8,CT26_GSE139475_antiPD1,CT26,False,GSE139475,antiPD1;isotype,5,9,2.7363223918045123,1.634266853409252,-1.1020555383952604,2.67935166335092,1.49467392224843,-1.18467774110249,down,down,0.0897612844841265
Krt8,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,2.287426379158745,1.0321634477958774,-1.2552629313628674,2.24065531423391,1.053541353898015,-1.187113960335895,down,down,0.148832864399976
Krt8,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,3.233652821252895,1.9073392381938685,-1.3263135830590267,3.178250344053975,1.9912280759218248,-1.18702226813215,down,down,0.0971589917609366
Krt8,T11_GSE124821_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,4.38324333458801,3.050493139599683,-1.3327501949883271,3.9724126337231,3.12886168847608,-0.8435509452470202,down,down,0.671321239336926
Krt8,YTN16_GSE146027_day21_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,5,5,10.594041653042542,9.1784217347972,-1.4156199182453424,10.5623299794132,9.54656890834003,-1.01576107107317,down,down,0.340956635377121
Krt8,T11_GSE124821_UV_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,5,2.85637767708206,1.4172220927720098,-1.43915558431005,2.71963114309038,1.52094165095677,-1.1986894921336102,down,down,0.028223028238155
Krt8,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,9.830341559929568,8.290278464603455,-1.5400630953261132,9.87526631093134,7.50239568034623,-2.3728706305851093,down,down,0.265899604669176
Cldn3,LLC_GSE155972_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,6,0.025867487433742658,0.03409400366562488,0.008226516231882221,0.0,0.0,0.0,up,tie,
Cldn3,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,7,0.14717686577905434,0.13362510326618815,-0.013551762512866189,0.0,0.0,0.0,down,tie,0.267386093260479
Cldn3,BNL-MEA_GSE148947_regorafenib_5_antiPD1,BNL-MEA,False,GSE148947,antiPD1; regorafenib_5;;regorafenib_5,3,3,1.3780940590986586,2.968872410813814,1.5907783517151552,1.27540641605157,2.49143446167561,1.2160280456240402,up,up,0.257495739584692
Cldn3,YTN16_GSE146027_day7_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,3.9690097160885998,5.144626947159279,1.175617231070679,4.275499982437345,5.01858446047525,0.7430844780379049,up,up,0.0166686611053412
