ligand	n	auroc_high	auroc_low	aupr_high	aupr_low	aupr_corrected_high	aupr_corrected_low	delta_auroc	delta_aupr_corrected
MMP12	50	0.6364902331442974	0.4304914933837429	0.015222126196360467	0.00730226648920298	0.007407184026932521	-0.0005126756802249655	0.20599873976055455	0.007919859707157487
MMP13	50	0.5993320730938879	0.4222432262129805	0.014245292554063795	0.007409690381910364	0.006430350384635849	-0.0004052517875175821	0.17708884688090742	0.006835602172153431
MMP14	50	0.6579332073093889	0.36673913043478257	0.01686689122510882	0.005896548101357594	0.009051949055680873	-0.0019183940680703518	0.2911940768746063	0.010970343123751225
MMP15	50	0.6230403276622559	0.36209829867674864	0.013547602331633825	0.005803819415126383	0.0057326601622058795	-0.002011122754301563	0.2609420289855073	0.007743782916507442
MMP16	50	0.6456490233144297	0.40532136105860106	0.01689589780567075	0.006526902270401966	0.009080955636242803	-0.00128803989902598	0.2403276622558287	0.010368995535268783
MMP2	50	0.6769281663516068	0.389247006931317	0.016218948762572464	0.006132589288119709	0.008404006593144518	-0.0016823528813082371	0.2876811594202898	0.010086359474452754
MMP25	50	0.667608695652174	0.3797290485192187	0.015663108629739395	0.00634014940748188	0.007848166460311449	-0.001474792761946066	0.2878796471329553	0.009322959222257515
MMP26	50	0.6745526149968494	0.37073724007561437	0.016315557480740234	0.005867074177588256	0.008500615311312288	-0.00194786799183969	0.303815374921235	0.010448483303151977
MMP7	50	0.628062381852552	0.3553654694391934	0.014748044348386826	0.005855007266383681	0.006933102178958881	-0.0019599349030442643	0.27269691241335864	0.008893037082003145
MMP9	50	0.6668367989918086	0.3929836168872085	0.016173536002790288	0.006154201360733659	0.008358593833362342	-0.0016607408086942868	0.2738531821046001	0.010019334642056628
MMRN2	50	0.5567044738500315	0.35864524259609326	0.011870373933721147	0.006566187984037938	0.004055431764293202	-0.0012487541853900075	0.19805923125393826	0.005304185949683209
MPDZ	50	0.666723377441714	0.3838689350976686	0.018420925807414903	0.005995279422882572	0.010605983637986958	-0.0018196627465453738	0.28285444234404533	0.012425646384532332
MPIG6B	50	0.6767422810333964	0.3479867674858223	0.016234336432421313	0.005596307917483339	0.008419394262993367	-0.0022186342519446064	0.3287555135475741	0.010638028514937973
MPZ	50	0.6535412728418399	0.36594202898550726	0.016348368548775742	0.005816378315686195	0.008533426379347796	-0.001998563853741751	0.2875992438563327	0.010531990233089547
MPZL3	50	0.6611657214870825	0.36694076874606174	0.015331767475770261	0.005964368444796903	0.007516825306342316	-0.001850573724631043	0.2942249527410208	0.009367399030973358
MSMB	50	0.6667296786389414	0.36498739760554505	0.015733441849831237	0.00581912805665495	0.007918499680403292	-0.001995814112772996	0.30174228103339634	0.009914313793176288
MSMP	50	0.5147983616887208	0.4795494643982357	0.009545163468578283	0.0077546317330087836	0.001730221299150337	-6.0310436419162144e-05	0.03524889729048514	0.0017905317355694991
MSN	50	0.672523629489603	0.3530781348456207	0.016011878630813586	0.005641681945008376	0.00819693646138564	-0.0021732602244195695	0.3194454946439823	0.01037019668580521
MST1	50	0.6324228103339634	0.4043572778827977	0.01612067412739011	0.006316792945071839	0.008305731957962165	-0.0014981492243561064	0.22806553245116573	0.009803881182318272
MSTN	50	0.6320415879017013	0.4058065532451166	0.015230079797530334	0.008877808575304812	0.007415137628102388	0.001062866405876866	0.22623503465658468	0.006352271222225522
MUC1	50	0.6578071833648393	0.3601323251417769	0.015813955751163924	0.005937229194365666	0.007999013581735978	-0.0018777129750622793	0.29767485822306244	0.009876726556798257
MUC4	50	0.603122243226213	0.4353969754253308	0.01290649043811081	0.00741554554595075	0.005091548268682864	-0.00039939662347719587	0.1677252678008822	0.00549094489216006
MUC7	50	0.645526149968494	0.41483301827347197	0.01557654320419956	0.006723306780794002	0.007761601034771614	-0.0010916353886339441	0.23069313169502204	0.008853236423405558
MXRA5	50	0.6641398865784499	0.36288594833018273	0.015314279531651084	0.005991419908986152	0.007499337362223139	-0.0018235222604417933	0.3012539382482672	0.009322859622664933
MXRA8	50	0.6789981096408318	0.3797542533081285	0.01745369131042391	0.005994631815895707	0.009638749140995963	-0.0018203103535322385	0.29924385633270334	0.011459059494528202
MYEOV	50	0.6623377441713926	0.3765532451165722	0.014113697819135991	0.005951500415374444	0.006298755649708046	-0.0018634417540535015	0.2857844990548204	0.008162197403761548
MYOC	50	0.6563516068052929	0.36183994959042226	0.014153845799665134	0.00616689788550117	0.006338903630237189	-0.0016480442839267757	0.29451165721487066	0.007986947914163964
NAALADL1	50	0.699952741020794	0.377690611216131	0.018527297189625945	0.005904652976842936	0.010712355020198	-0.0019102891925850095	0.32226212980466296	0.012622644212783009
NAMPT	50	0.6655419029615627	0.3711688720856963	0.01628115133977041	0.005913303808572332	0.008466209170342465	-0.0019016383608556134	0.29437303087586636	0.010367847531198078
NCAM1	50	0.6539319470699433	0.38095463137996216	0.01584657874995687	0.00612963450178927	0.008031636580528925	-0.0016853076676386757	0.2729773156899811	0.009716944248167601
NCAN	50	0.649319470699433	0.38355072463768114	0.014915881870002604	0.006527649608623124	0.007100939700574658	-0.0012872925608048216	0.2657687460617518	0.00838823226137948
NCR2	50	0.6537051039697541	0.3648235664776307	0.015110080507608616	0.005912927456015171	0.007295138338180671	-0.0019020147134127747	0.2888815374921234	0.009197153051593444
NCR3LG1	50	0.6491776937618148	0.3767328292375552	0.014763024937985866	0.005987409220022104	0.00694808276855792	-0.001827532949405842	0.2724448645242596	0.008775615717963762
NDP	50	0.6729489603024575	0.39593257718966607	0.01574762012322759	0.006269864078240248	0.007932677953799646	-0.001545078091187698	0.2770163831127915	0.009477756044987344
NECTIN1	50	0.6417958412098298	0.36484877126654064	0.014966900814683194	0.02584719272062535	0.0071519586452552485	0.018032250551197403	0.27694706994328916	-0.010880291905942155
NECTIN2	50	0.6393604284814115	0.38617202268431006	0.014714621158772239	0.006070549845544735	0.006899678989344293	-0.001744392323883211	0.25318840579710145	0.008644071313227504
NECTIN3	50	0.6671676118462507	0.3573724007561436	0.015260160506249263	0.005727219738824049	0.007445218336821317	-0.0020877224306038965	0.3097952110901071	0.009532940767425214
NECTIN4	50	0.6528764965343415	0.3513358538122244	0.015313438859349757	0.00602172424181832	0.007498496689921811	-0.001793217927609626	0.30154064272211717	0.009291714617531437
NEGR1	50	0.6465689981096407	0.3529174543163201	0.015546173497777075	0.005678312508759872	0.007731231328349129	-0.0021366296606680733	0.29365154379332065	0.009867860989017202
NELL2	50	0.5860144927536232	0.41226843100189037	0.011898522889615971	0.006732065433973994	0.004083580720188025	-0.001082876735453952	0.1737460617517328	0.0051664574556419774
NEO1	50	0.6276559546313799	0.3840611216131065	0.01545291991106271	0.0059491907245701825	0.007637977741634765	-0.0018657514448577632	0.2435948330182734	0.009503729186492529
NETO2	50	0.6534467548834278	0.355945179584121	0.017206036324811887	0.005674680628986637	0.009391094155383941	-0.002140261540441309	0.2975015752993069	0.01153135569582525
NFASC	50	0.6507813484562067	0.36968809073724007	0.015423166369052612	0.005857242563143336	0.007608224199624666	-0.0019576996062846096	0.28109325771896665	0.009565923805909276
NGF	50	0.6013453056080655	0.4113862633900441	0.011111960473934297	0.006559281874749679	0.003297018304506351	-0.0012556602946782666	0.18995904221802146	0.004552678599184618
NID1	50	0.6132986767485824	0.3993698802772527	0.017469556696258826	0.006809436342848151	0.00965461452683088	-0.0010055058265797945	0.21392879647132973	0.010660120353410674
NID2	50	0.6210680529300568	0.40692501575299306	0.017855311088301556	0.00651367156615072	0.01004036891887361	-0.0013012706032772261	0.2141430371770638	0.011341639522150837
NLGN1	50	0.6357876496534343	0.4207876496534341	0.013540491361844922	0.007733591512697223	0.005725549192416976	-8.135065673072275e-05	0.21500000000000014	0.005806899849147699
NLGN2	50	0.6463516068052931	0.41790485192186516	0.01459246783115917	0.0067619103619756486	0.006777525661731225	-0.0010530318074522971	0.22844675488342797	0.007830557469183522
NLGN3	50	0.6455828607435412	0.4259640831758034	0.013090579228205985	0.007533123728919194	0.005275637058778039	-0.0002818184405087515	0.2196187775677378	0.005557455499286791
NLGN4X	50	0.6426654064272213	0.41758349086326396	0.013533511148663196	0.007151107332245004	0.0057185689792352504	-0.0006638348371829413	0.2250819155639573	0.006382403816418192
NLGN4Y	50	0.6407340894770007	0.42728733459357277	0.013697315983060248	0.007018472536463709	0.005882373813632302	-0.0007964696329642367	0.21344675488342796	0.006678843446596539
NMB	50	0.6524039067422811	0.36843415248897293	0.015528186323942976	0.005872564300817526	0.00771324415451503	-0.00194237786861042	0.28396975425330817	0.00965562202312545
NMS	50	0.6530497794580971	0.37538122243226213	0.015238528300568516	0.005958062445843803	0.00742358613114057	-0.0018568797235841428	0.27766855702583493	0.009280465854724713
NMU	50	0.6397952110901071	0.39356017643352237	0.012764891700297681	0.00950656021183375	0.004949949530869736	0.0016916180424058035	0.2462350346565847	0.0032583314884639322
NODAL	50	0.6307246376811595	0.39391304347826084	0.028422518634354743	0.006181297744983185	0.020607576464926797	-0.0016336444244447607	0.23681159420289866	0.022241220889371558
NOG	50	0.6737649653434152	0.36268431001890356	0.018110488538619414	0.005952859542587535	0.010295546369191468	-0.0018620826268404105	0.3110806553245117	0.012157628996031879
NPB	50	0.6514996849401385	0.37312224322621296	0.014896882017337854	0.005929760971267463	0.007081939847909908	-0.0018851811981604825	0.2783774417139256	0.00896712104607039
NPFF	50	0.6620258349086325	0.3770951480781349	0.016340853999503177	0.005956418755354636	0.008525911830075231	-0.0018585234140733094	0.28493068683049766	0.01038443524414854
NPHS1	50	0.635119722747322	0.3724795211090107	0.014448943869964169	0.005883344335981446	0.006634001700536223	-0.0019315978334464995	0.26264020163831125	0.008565599533982723
NPNT	50	0.6299653434152489	0.3454599873976056	0.013903273385843129	0.005727744663828095	0.006088331216415183	-0.002087197505599851	0.2845053560176433	0.008175528722015034
NPPA	50	0.6528134845620668	0.3930560806553246	0.014276082576771716	0.006259566025607733	0.0064611404073437705	-0.0015553761438202125	0.2597574039067422	0.008016516551163984
NPPB	50	0.6267737870195338	0.4037712665406427	0.014266019083471701	0.0063865284428390985	0.006451076914043756	-0.0014284137265888472	0.22300252047889108	0.007879490640632602
NPPC	50	0.6605639571518588	0.3578323881537492	0.015132793945066381	0.005708879589737249	0.007317851775638436	-0.002106062579690697	0.3027315689981096	0.009423914355329133
NPS	50	0.6596030245746692	0.37281663516068053	0.01612590954378777	0.005916124292536762	0.008310967374359823	-0.0018988178768911835	0.2867863894139887	0.010209785251251007
NPTX2	50	0.5911625708884688	0.3822621298046629	0.011362296916168744	0.006072173936646747	0.0035473547467407985	-0.0017427682327811984	0.2089004410838059	0.005290122979521997
NPVF	50	0.633408947700063	0.3513862633900441	0.01482022744895273	0.00570758039253091	0.0070052852795247835	-0.0021073617768970357	0.28202268431001887	0.00911264705642182
NPW	50	0.6508947700063011	0.3737208569628229	0.014861349375317065	0.005931916846825137	0.007046407205889119	-0.001883025322602809	0.2771739130434782	0.008929432528491928
NPY	50	0.6531600504095777	0.38528355387523633	0.015218179374883404	0.006042529321010998	0.007403237205455458	-0.001772412848416948	0.26787649653434137	0.009175650053872407
NRG1	50	0.617952110901071	0.3684152488972905	0.011979991363665607	0.006137821687016214	0.004165049194237661	-0.001677120482411732	0.24953686200378056	0.005842169676649393
NRG2	50	0.6668998109640831	0.3513799621928166	0.015583567191969938	0.006019360090601296	0.007768625022541992	-0.0017955820788266496	0.31551984877126654	0.00956420710136864
NRG3	50	0.6538059231253939	0.3584751102709514	0.015293844749266495	0.006240301191730135	0.0074789025798385495	-0.0015746409776978103	0.29533081285444246	0.00905354355753636
NRG4	50	0.656099558916194	0.3629615626969124	0.015319928851440809	0.006435948682661358	0.007504986682012863	-0.0013789934867665873	0.2931379962192816	0.00888398016877945
NRP1	50	0.6561751732829236	0.37317580340264656	0.0159020484678421	0.005925340413114025	0.008087106298414155	-0.0018896017563139206	0.2829993698802771	0.009976708054728075
NRTN	50	0.63236925015753	0.38457151858853184	0.014305307033350229	0.006104702746698091	0.006490364863922283	-0.0017102394227298543	0.24779773156899815	0.008200604286652136
NRXN1	50	0.6559420289855072	0.42243226212980467	0.014572546081755856	0.006996265420898235	0.00675760391232791	-0.0008186767485297104	0.23350976685570257	0.007576280660857621
NRXN2	50	0.638002520478891	0.40902331442974166	0.01356266231772202	0.006485647583518995	0.0057477201482940745	-0.0013292945859089507	0.2289792060491494	0.007077014734203025
NRXN3	50	0.6488941398865784	0.4237271581600504	0.014770534442747701	0.006593377288364883	0.006955592273319756	-0.0012215648810630624	0.225166981726528	0.008177157154382818
NT5E	50	0.6516918714555765	0.36432262129804655	0.0164451768488668	0.0058126859704346	0.008630234679438853	-0.002002256198993346	0.28736925015752995	0.0106324908784322
NTF3	50	0.6156710775047258	0.4204505356017643	0.011886791648944399	0.007088117035358407	0.004071849479516453	-0.0007268251340695388	0.1952205419029615	0.004798674613585992
NTF4	50	0.641411468178954	0.386950220541903	0.014133110062268976	0.006049131383686531	0.00631816789284103	-0.0017658107857414151	0.254461247637051	0.008083978678582446
NTM	50	0.6652993068683051	0.3613484562066793	0.01681555981246857	0.005798982271254679	0.009000617643040623	-0.002015959898173267	0.30395085066162575	0.01101657754121389
NTN1	50	0.6225929426591053	0.3640705734089477	0.013988969129508894	0.005780942812574791	0.006174026960080948	-0.0020339993568531545	0.25852236925015754	0.008208026316934102
NTN3	50	0.6400945179584121	0.3667139256458727	0.014704447484723137	0.005810339464578991	0.006889505315295192	-0.0020046027048489547	0.2733805923125394	0.008894108020144146
NTN4	50	0.6513011972274733	0.3775015752993069	0.0130658353614802	0.005943643796156901	0.005250893192052254	-0.0018712983732710447	0.27379962192816637	0.0071221915653232985
NTNG1	50	0.5982325141776937	0.38368935097668555	0.010276554490929454	0.006073395871914548	0.002461612321501508	-0.0017415462975133977	0.2145431632010082	0.0042031586190149055
NTNG2	50	0.5934782608695652	0.39012602394454954	0.00980347047393325	0.006124635377167404	0.0019885283045053045	-0.0016903067922605418	0.2033522369250157	0.0036788350967658463
NTS	50	0.6442627599243856	0.3681442974165091	0.01516235375745614	0.006338306597921077	0.007347411588028194	-0.0014766355715068683	0.2761184625078765	0.008824047159535062
NUCB2	50	0.63854127284184	0.3276339004410838	0.014604284076094166	0.005417669172922298	0.00678934190666622	-0.0023972729965056477	0.3109073724007562	0.009186614903171868
NXPH1	50	0.6657435412728417	0.40661310649023313	0.016934940268504547	0.0062431655013709016	0.009119998099076602	-0.0015717766680570441	0.2591304347826086	0.010691774767133646
NXPH2	50	0.5672085696282293	0.4251512287334593	0.013354147179746569	0.006709778732648629	0.005539205010318623	-0.0011051634367793169	0.14205734089477	0.00664436844709794
NXPH3	50	0.6313736609955892	0.36486452425960936	0.014453462288295433	0.0057902536713531245	0.006638520118867487	-0.002024688498074821	0.26650913673597987	0.008663208616942308
NYX	50	0.6326275992438563	0.4058160050409578	0.014644091150041045	0.006678524772848956	0.0068291489806130996	-0.00113641739657899	0.22681159420289848	0.00796556637719209
OBP2A	50	0.6644675488342785	0.36802457466918714	0.016621003399434998	0.005848098397829031	0.008806061230007052	-0.0019668437715989143	0.29644297416509136	0.010772905001605966
OCLN	50	0.6682860743541273	0.44217391304347825	0.0155039205335302	0.006897233578656045	0.007688978364102254	-0.0009177085907719007	0.2261121613106491	0.008606686954874154
OGN	50	0.6773188405797101	0.35529615626969124	0.017028082620725103	0.005670182686015293	0.009213140451297158	-0.0021447594834126523	0.3220226843100189	0.01135789993470981
OLFM2	50	0.6811751732829238	0.3612602394454946	0.015655452910610972	0.005776060422805666	0.007840510741183027	-0.00203888174662228	0.31991493383742914	0.009879392487805307
OMG	50	0.6698834278512917	0.37423125393824824	0.025415429436915674	0.005851126317731872	0.017600487267487728	-0.0019638158516960737	0.2956521739130435	0.0195643031191838
OPCML	50	0.6222085696282293	0.4012161310649023	0.013920857840825349	0.00663579192910679	0.006105915671397403	-0.0011791502403211557	0.22099243856332706	0.007285065911718559
ORM1	50	0.6679111531190927	0.3909766855702584	0.015965712174311374	0.006167821344663502	0.008150770004883429	-0.0016471208247644436	0.2769344675488343	0.009797890829647871
OSM	50	0.5617895400126024	0.41637366099558915	0.010073473914590335	0.0070011698561126285	0.0022585317451623895	-0.0008137723133153172	0.14541587901701325	0.0030723040584777067
OSTN	50	0.6099590422180214	0.44610270951480785	0.015304702051759107	0.0075475439755423	0.007489759882331162	-0.0002673981938856457	0.1638563327032136	0.007757158076216807
OXT	50	0.6381442974165092	0.38704158790170134	0.015903722493636904	0.006061897313480647	0.008088780324208959	-0.0017530448559472988	0.2511027095148079	0.009841825180156256
PAEP	50	0.6566351606805293	0.3700063011972275	0.016735924541464595	0.005862228419413031	0.008920982372036649	-0.0019527137500149148	0.2866288594833018	0.010873696122051564
PAM	50	0.595154379332073	0.3696628859483302	0.012560710574590194	0.005928596727204026	0.004745768405162248	-0.00188634544222392	0.22549149338374286	0.006632113847386168
PAPLN	50	0.6453875236294896	0.3508034026465028	0.017807423805241158	0.007623905007698291	0.009992481635813212	-0.00019103716172965465	0.2945841209829868	0.010183518797542868
PATJ	50	0.6805545053560177	0.36471329552614995	0.01773571007228519	0.005772690250642496	0.009920767902857244	-0.0020422519187854498	0.31584120982986774	0.011963019821642693
PCDH15	50	0.6521991178323882	0.3563421550094519	0.016790199529717383	0.005696468658367901	0.008975257360289438	-0.002118473511060045	0.2958569628229363	0.011093730871349482
PCDHA1	50	0.5713579080025205	0.37200378071833645	0.0125665523408198	0.005776325436260533	0.004751610171391854	-0.002038616733167413	0.19935412728418406	0.006790226904559267
PCDHA10	50	0.5829962192816636	0.36589161940768744	0.01361239475247562	0.005723029490288099	0.005797452583047674	-0.0020919126791398464	0.21710459987397612	0.00788936526218752
PCDHA11	50	0.5715942028985507	0.37203528670447383	0.012585525118953864	0.005776960120811695	0.004770582949525919	-0.0020379820486162506	0.19955891619407684	0.006808564998142169
PCDHA12	50	0.602416509136736	0.37794896030245756	0.014504607452699807	0.005938425700615145	0.006689665283271862	-0.001876516468812801	0.22446754883427839	0.008566181752084663
PCDHA13	50	0.571184625078765	0.3708884688090738	0.012636116183570195	0.005753837233000876	0.004821174014142249	-0.00206110493642707	0.20029615626969122	0.006882278950569319
PCDHA2	50	0.5906647763074985	0.3645022054190296	0.01439603372882979	0.005747440570307346	0.006581091559401845	-0.0020675015991205997	0.22616257088846886	0.008648593158522445
PCDHA3	50	0.5895652173913044	0.3562224322621298	0.013543964408091524	0.005629850652105556	0.005729022238663579	-0.00218509151732239	0.2333427851291746	0.007914113755985969
PCDHA4	50	0.5764146187775677	0.3601764335223693	0.01482729052997051	0.005636762333224828	0.007012348360542564	-0.0021781798362031177	0.21623818525519845	0.009190528196745682
PCDHA5	50	0.5716603654694392	0.3723724007561437	0.012584714046964122	0.005779913039358002	0.0047697718775361764	-0.0020350291300699434	0.19928796471329552	0.00680480100760612
PCDHA6	50	0.5809136735979836	0.3611184625078765	0.01318215173346986	0.005725238690705094	0.005367209564041915	-0.0020897034787228513	0.21979521109010713	0.0074569130427647665
PCDHA7	50	0.585154379332073	0.3862476370510397	0.014462936482075818	0.005967009073041013	0.006647994312647872	-0.0018479330963869327	0.19890674228103333	0.008495927409034805
PCDHA8	50	0.571830497794581	0.3721644612476371	0.012600093610823745	0.005777440077018115	0.0047851514413958	-0.0020375020924098307	0.19966603654694387	0.0068226535338056305
PCDHA9	50	0.6518336483931947	0.3679363579080025	0.01442004756606552	0.0058867260098842775	0.0066051053966375735	-0.0019282161595436682	0.2838972904851922	0.008533321556181242
PCDHB3	50	0.5912822936357908	0.3628040327662255	0.01398378301169756	0.005721794591429269	0.0061688408422696135	-0.0020931475779986768	0.22847826086956524	0.00826198842026829
PCDHGB6	50	0.570059861373661	0.3717265280403277	0.011863538946286133	0.0061526750015346125	0.004048596776858187	-0.0016622671678933332	0.19833333333333336	0.00571086394475152
PCSK9	50	0.6737870195337115	0.3699747952110901	0.01648708080369447	0.005946762228252914	0.008672138634266524	-0.0018681799411750313	0.30381222432262134	0.010540318575441555
PDCD1LG2	50	0.6528040327662256	0.35665721487082547	0.015267314139879726	0.005793462063065965	0.007452371970451781	-0.002021480106361981	0.2961468178954001	0.009473852076813762
PDGFA	50	0.6135948330182733	0.3859703843730309	0.01093089797644254	0.00698547360555454	0.003115955807014594	-0.0008294685638734053	0.22762444864524245	0.0039454243708879995
PDGFB	50	0.6381663516068052	0.3627788279773157	0.016575318280678337	0.005919751971544898	0.008760376111250391	-0.0018951901978830473	0.27538752362948954	0.01065556630913344
PDGFC	50	0.6107876496534341	0.35354127284183995	0.012462344714379778	0.006068464018248291	0.004647402544951832	-0.0017464781511796548	0.2572463768115942	0.006393880696131487
PDGFD	50	0.5927599243856334	0.36608695652173917	0.01171336445153059	0.005950863875638029	0.0038984222821026437	-0.0018640782937899168	0.22667296786389424	0.0057625005758925605
PDPN	50	0.663780718336484	0.36247952110901077	0.015668328378898567	0.005812645864476766	0.007853386209470622	-0.0020022963049511795	0.3013011972274732	0.009855682514421801
PDYN	50	0.6409199747952111	0.37063642091997473	0.014138704978994353	0.005893977018563928	0.006323762809566407	-0.0019209651508640176	0.2702835538752364	0.008244727960430425
PECAM1	50	0.6221266540642723	0.36703843730308755	0.014341951181477526	0.005915703612770109	0.00652700901204958	-0.0018992385566578363	0.2550882167611847	0.008426247568707416
PENK	50	0.6477882797731569	0.37987397605545054	0.013684484273313278	0.005930909291615026	0.005869542103885333	-0.0018840328778129195	0.26791430371770636	0.007753574981698252
PF4	50	0.655359168241966	0.3728670447385003	0.014427511622956135	0.005977504878829177	0.006612569453528189	-0.001837437290598769	0.28249212350346575	0.008450006744126957
PF4V1	50	0.6636137366099558	0.3439666036546944	0.016671771013854485	0.005572009691710622	0.00885682884442654	-0.0022429324777173236	0.3196471329552614	0.011099761322143863
PGF	50	0.6234719596723378	0.3845526149968494	0.013967293968708083	0.0063464369152252224	0.006152351799280137	-0.0014685052542027233	0.23891934467548842	0.0076208570534828605
PGLYRP1	50	0.66619722747322	0.3695526149968494	0.015264322787810517	0.0058746063430594195	0.007449380618382571	-0.0019403358263685262	0.2966446124763706	0.009389716444751096
PI16	50	0.6223062381852551	0.3988626339004411	0.013749787545582644	0.006360608672330473	0.005934845376154699	-0.001454333497097473	0.22344360428481402	0.007389178873252172
PIGA	50	0.6643383742911153	0.37626654064272214	0.01657368742160395	0.00594071784790841	0.008758745252176004	-0.0018742243215195357	0.28807183364839317	0.01063296957369554
PIP	50	0.6441650913673598	0.40568052930056714	0.013584607494705535	0.006521487281525981	0.00576966532527759	-0.001293454887901965	0.23848456206679264	0.007063120213179555
PLA2G10	50	0.6620951480781349	0.37140201638311277	0.015556513030887033	0.00587775521044297	0.007741570861459088	-0.001937186958984976	0.2906931316950221	0.009678757820444063
PLA2G2A	50	0.6559514807813484	0.36686830497794576	0.015270247112274324	0.005944376048244817	0.0074553049428463785	-0.0018705661211831284	0.2890831758034026	0.009325871064029507
PLAT	50	0.6563232514177694	0.35501575299306865	0.020469088168282565	0.005663288684913044	0.012654145998854619	-0.002151653484514902	0.3013074984247007	0.014805799483369521
PLAU	50	0.6487051039697542	0.3402457466918715	0.012248524805982885	0.005694330841732947	0.004433582636554939	-0.0021206113276949984	0.3084593572778827	0.0065541939642499375
PLB1	50	0.6211027095148078	0.4303497164461248	0.014190003825373877	0.006592222186257236	0.006375061655945931	-0.0012227199831707095	0.19075299306868304	0.00759778163911664
PLEKHO2	50	0.6544990548204158	0.38060806553245113	0.015315536704402444	0.005961233030742329	0.007500594534974498	-0.001853709138685617	0.2738909892879647	0.009354303673660115
PLG	50	0.6574133585381222	0.3799716446124764	0.015379002638941933	0.006079243151321529	0.007564060469513988	-0.0017356990181064168	0.2774417139256458	0.009299759487620404
PLTP	50	0.6315217391304347	0.36993383742911157	0.012714021844255826	0.005794664979915413	0.00489907967482788	-0.0020202771895125324	0.2615879017013232	0.006919356864340412
PLXNA1	50	0.6441808443604284	0.36967233774417135	0.015205269348291566	0.005887949478508349	0.0073903271788636204	-0.0019269926909195965	0.2745085066162571	0.009317319869783217
PLXNA2	50	0.6455040957781978	0.40238185255198494	0.015524462132850261	0.006464176121669834	0.007709519963422316	-0.0013507660477581115	0.24312224322621284	0.009060286011180427
PMCH	50	0.6434278512917454	0.37382797731568995	0.014652667272565055	0.0059541688101774235	0.006837725103137109	-0.0018607733592505222	0.26959987397605545	0.00869849846238763
PNOC	50	0.6453182104599874	0.3725708884688091	0.013644723092221294	0.005900950540356737	0.005829780922793348	-0.0019139916290712086	0.2727473219911783	0.007743772551864557
PODXL	50	0.6898046628859483	0.3376339004410838	0.018826809816061333	0.0054507182377480316	0.011011867646633387	-0.002364223931679914	0.3521707624448645	0.013376091578313301
PODXL2	50	0.6532797731568999	0.36693446754883424	0.015380554336916742	0.005809314676625219	0.0075656121674887965	-0.002005627492802727	0.28634530560806565	0.009571239660291523
POMC	50	0.6594171392564588	0.3746691871455577	0.015907890063954103	0.005961916639789238	0.008092947894526158	-0.0018530255296387074	0.28474795211090115	0.009945973424164865
POMZP3	50	0.6532230623818526	0.3646061751732829	0.03897469597918567	0.006013656497019986	0.03115975380975772	-0.0018012856724079597	0.28861688720856965	0.03296103948216568
POSTN	50	0.5925677378701953	0.3976086956521739	0.011131987171818243	0.006697002104791538	0.0033170450023902974	-0.0011179400646364078	0.19495904221802146	0.004434985067026705
PPBP	50	0.6562633900441084	0.3652205419029616	0.015192533235699142	0.015928062666901766	0.007377591066271196	0.00811312049747382	0.2910428481411468	-0.0007355294312026243
PPY	50	0.6507529930686831	0.3700378071833648	0.014899515495381847	0.005913355819449551	0.007084573325953901	-0.0019015863499783946	0.28071518588531824	0.008986159675932297
PRG4	50	0.6362539382482671	0.36527725267800887	0.014701732017603128	0.005878209083560074	0.006886789848175182	-0.0019367330858678714	0.2709766855702583	0.008823522934043053
PRL	50	0.6517233774417139	0.3887271581600504	0.014858589078478115	0.006944003147051927	0.007043646909050169	-0.0008709390223760188	0.26299621928166356	0.007914585931426188
PRLH	50	0.6596439823566478	0.4097069943289225	0.017032495854404285	0.006248337723405657	0.00921755368497634	-0.0015666044460222886	0.2499369880277253	0.010784158130998627
PRND	50	0.6626685570258349	0.36630119722747323	0.01647649744926145	0.005791758233956349	0.008661555279833505	-0.0020231839354715965	0.2963673597983617	0.010684739215305102
PRNP	50	0.6522810333963452	0.39911153119092624	0.013363606379592479	0.0075058183441871415	0.005548664210164533	-0.0003091238252408042	0.253169502205419	0.005857788035405338
PROC	50	0.6448928796471329	0.37183364839319477	0.01571950583704975	0.005952400229579891	0.007904563667621805	-0.001862541939848055	0.27305923125393816	0.00976710560746986
PROK1	50	0.6482136105860112	0.3714398235664776	0.015482548936009729	0.005919726606370905	0.007667606766581783	-0.0018952155630570407	0.27677378701953365	0.009562822329638824
PROK2	50	0.6741808443604285	0.3843604284814115	0.017852019633961384	0.00725965887219445	0.010037077464533438	-0.0005552832972334958	0.28982041587901697	0.010592360761766933
PROS1	50	0.6592564587271581	0.41263074984247006	0.015486641652207537	0.006412779555936975	0.007671699482779591	-0.001402162613490971	0.24662570888468804	0.009073862096270563
PRRG4	50	0.5648834278512918	0.38102394454946437	0.011683919271662256	0.00597078404073539	0.0038689771022343104	-0.001844158128692556	0.1838594833018274	0.005713135230926866
PRSS1	50	0.6727189666036547	0.3908632640201638	0.018652869751263415	0.006200613278953766	0.01083792758183547	-0.0016143288904741796	0.2818557025834909	0.012452256472309648
PRSS2	50	0.6610333963453057	0.3844171392564587	0.015630612655676907	0.0060646946593197176	0.007815670486248961	-0.0017502475101082281	0.27661625708884696	0.00956591799635719
PRSS3	50	0.6673219911783238	0.3747857592942659	0.016149055919213586	0.006044620117449813	0.00833411374978564	-0.0017703220519781331	0.2925362318840579	0.010104435801763774
