ligand	n	auroc_high	auroc_low	aupr_high	aupr_low	aupr_corrected_high	aupr_corrected_low	delta_auroc	delta_aupr_corrected	mean_rp_all	mean_z_top25	mean_rp_top25	mean_z_top50	mean_rp_top50	mean_z_top100	mean_rp_top100	mean_z_top200	mean_rp_top200	bg_mean_z	bg_sd_z	centered_z_top25	cohen_d_top25	centered_z_top50	cohen_d_top50	centered_z_top100	cohen_d_top100	centered_z_top200	cohen_d_top200	target_auroc_k25	target_auroc_k50	target_auroc_k100	target_auroc_k200	family	n_patients	mean_delta	p_wilcoxon	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	potential	best_receptor	best_receptor_frac	frac_patients_pct10	target_auroc	centered_z	outgoing_expr	outgoing_lr	activity_delta_auroc	activity_delta_aupr	realized_activity_delta
HBEGF	200	0.5650242013552759	0.45651218134882227	0.03864471973570759	0.03062054853745317	0.00738495105799581	-0.0006392201402586131	0.1085120200064536	0.008024171198254423	0.0047688401168874	-0.179125869965209	0.069272972429696	-0.145271571333013	0.0678579470907622	-0.10608354531733	0.0438334846619827	-0.0836176840124788	0.026525659829735	-0.097225294741582	0.167982404080547	-0.081900575223627	-0.4875544892449328	-0.048046276591431	-0.2860196986369654	-0.008858250575748003	-0.052733205148680344	0.0136076107291032	0.08100616730415644	0.3742350541346305	0.43042533081285445	0.49301841854557005	0.5251863504356244	other	59.0	0.1717618671838025	1.2312477915085183e-09	0.2214408996929015	0.0698734859476534	0.142559924584132	0.39979850196035	True	CD44	1.0	0.711864406779661	0.43042533081285445	-0.048046276591431	0.1717618671838025	0.1717618671838025	0.1085120200064536	0.008024171198254423	-0.023900550176558982
HCRT	200	0.565729267505647	0.44558526944175536	0.04950650127719439	0.02699810935774622	0.018246732599482604	-0.004261659319965562	0.12014399806389164	0.022508391919448166	0.0025472650294124	-0.0148999624316883	0.0086651064326152	-0.0382904929346854	0.0075201054913586	-0.0394415769406986	0.0065389330352895	-0.038175406806144	0.0057102840543199	-0.097225294741582	0.167982404080547	0.0823253323098937	0.4900830700721427	0.05893480180689659	0.3508391377625335	0.05778371780088339	0.34398672954565107	0.05904988793543799	0.3515242459985498	0.6507327789110309	0.6010428481411468	0.592054620514449	0.5937778315585672	other	59.0	-8.566329663588135e-05	0.7509929537773132	0.0008233915591163	-0.0001049605397932	0.0002132582641355	-0.0017524692648284	False		0.0	0.0	0.6010428481411468	0.05893480180689659	-8.566329663588135e-05	-0.0	0.12014399806389164	0.022508391919448166	-1.7311326946498748e-05
HDC	200	0.5206558567279767	0.44140045175863185	0.04542139214971348	0.026763310077040005	0.0141616234720017	-0.004496458600671778	0.0792554049693448	0.018658082072673478	0.0037131793659168	-0.0409442293117401	0.0168915033463608	-0.0498888000061887	0.0144598524099421	-0.0582876487142018	0.0122353986802487	-0.0606439235501093	0.0103336553359799	-0.097225294741582	0.167982404080547	0.056281065429841896	0.33504143328521074	0.047336494735393295	0.28179436408527414	0.038937646027380195	0.2317959803022567	0.03658137119147269	0.21776906570483448	0.6095214184842304	0.5788059231253938	0.5623404255319149	0.5551540819619232	other	59.0	-0.0470680797256051	0.0054652392864227	-0.0183019922848894	0.000905761075129	-0.0001052258601186	-0.2898884998140856	False	HRH2	0.0338983050847457	0.0677966101694915	0.5788059231253938	0.047336494735393295	-0.0470680797256051	-0.0015955281262916956	0.0792554049693448	0.018658082072673478	-0.007418486945031885
HEBP1	200	0.5661503710874475	0.43976968376895775	0.043324865992228984	0.02798175062191291	0.0120650973145172	-0.003278018055798873	0.12638068731848973	0.015343115370316074	0.0022372810513979	-0.0730087721733142	0.0168699145483051	-0.0229385052927537	0.0112714757801097	-0.0306459850375504	0.0080525838637413	-0.0376470340963487	0.0061260075637067	-0.097225294741582	0.167982404080547	0.024216522568267798	0.14416106675468257	0.0742867894488283	0.44222958860148254	0.06657930970403159	0.3963469273371456	0.05957826064523329	0.35466965109432363	0.5515895182802448	0.6344549464398236	0.6062654811051127	0.5964133591481123	other	59.0	0.0771510339338155	1.5050923187330563e-08	0.0589157270451618	0.0755980017803603	0.0780625564400491	0.0985642236195134	False	FPR3	0.0338983050847457	1.0	0.6344549464398236	0.0742867894488283	0.0771510339338155	0.0026152892858920464	0.12638068731848973	0.015343115370316074	0.020746676270696353
HGF	200	0.5594611164891901	0.4457288641497258	0.04026745908619443	0.02815050517533224	0.00900769040848265	-0.0031092635023795417	0.11373225233946427	0.012116953910862191	0.0081923119185774	-0.0932227538297305	0.156783842368787	-0.0907177989947484	0.127027256962022	-0.106588133893457	0.101308488050444	-0.10036317977452	0.0789740683294898	-0.097225294741582	0.167982404080547	0.004002540911851496	0.023827143883071774	0.006507495746833597	0.03873915117748449	-0.00936283915187501	-0.05573702319074777	-0.0031378850329380065	-0.018679843583101725	0.4919002039855641	0.5136294896030246	0.4727818355033344	0.48365359793481766	other	59.0	-0.0041293810248949	0.0115160942077636	-0.0055647025101903	-0.0002857417662114	0.0005248708621204	-0.0215088499903789	False	CD44	1.0	0.0	0.5136294896030246	0.006507495746833597	-0.0041293810248949	-0.0041293810248949	0.11373225233946427	0.012116953910862191	-0.00011256271149146395
HHIPL2	200	0.5585616327847693	0.42521982897708943	0.049068987571587605	0.02553763320032179	0.017809218893875822	-0.005722135477389992	0.1333418038076799	0.023531354371265814	0.0038837097739308	-0.0092343439993454	0.0131357577739846	-0.0273114128781445	0.0114553388067669	-0.0317920383301154	0.0099466134200921	-0.0448088016080161	0.0086364004426518	-0.097225294741582	0.167982404080547	0.08799095074223659	0.5238105218451644	0.0699138818634375	0.4161976502605239	0.06543325641146659	0.3895244669798366	0.052416493133565896	0.3120356171854307	0.6483539934096971	0.6232451165721488	0.6023737694506193	0.5899064214262666	other	59.0	0.0064619740498397	0.0004041981883347	0.0134259502136784	0.0066684495535251	0.0043857951672301	0.0031327474194392	False		0.0	0.0508474576271186	0.6232451165721488	0.0699138818634375	0.0064619740498397	0.0	0.1333418038076799	0.023531354371265814	0.001592813490117388
HHLA2	200	0.5900887383026783	0.4207175701839303	0.05319018139749801	0.026171596469155796	0.021930412719786227	-0.005088172208555987	0.16937116811874797	0.027018584928342214	0.0035474128998659	-0.0059829292719122	0.011822372646832	-0.0040849891897171	0.0106122753945729	-0.0308663963180695	0.0095969984128718	-0.0539411475367855	0.0086256636070084	-0.097225294741582	0.167982404080547	0.0912423654696698	0.5431662082054701	0.0931403055518649	0.5544646539717603	0.0663588984235125	0.3950348180020905	0.043284147204796494	0.2576707211788795	0.6675160834771693	0.6534562066792691	0.6056605271514767	0.567350758309132	other	59.0	0.0414909189700152	6.523350748466328e-10	0.0531078947417473	0.0190332742764448	0.051083605262459	0.0536108166721479	True	TMIGD2	0.3050847457627119	0.1864406779661017	0.6534562066792691	0.0931403055518649	0.0414909189700152	0.012658246465428367	0.16937116811874797	0.027018584928342214	0.012734078073550916
HJV	200	0.5516997418522104	0.4453480961600518	0.045136223180025394	0.02635956520841065	0.01387645450231361	-0.0049002034693011315	0.1063516456921586	0.018776657971614742	0.0058424086708034	-0.0282173243070647	0.0232346628273158	-0.0274131961497812	0.0197152519868902	-0.0462696673315886	0.0170070685172743	-0.0733281314111041	0.0146226192388505	-0.097225294741582	0.167982404080547	0.0690079704345173	0.41080475548753437	0.06981209859180079	0.41559173399093713	0.0509556274099934	0.3033390770235694	0.023897163330477894	0.1422599197890946	0.6223254354307234	0.6192123503465659	0.5928691648142267	0.5396127783155856	other	40.0	1.361669438688e-05		0.0		0.0	6.051864171946667e-05	False	NEO1	0.0169491525423728	0.0	0.6192123503465659	0.06981209859180079	1.361669438688e-05	2.3079143028610061e-07	0.1063516456921586	0.018776657971614742	3.2465562836217106e-06
HLA-A	200	0.5595490480800258	0.4447567763794772	0.04314328637413425	0.029929812936377035	0.011883517696422465	-0.0013299557413347478	0.11479227170054862	0.013213473437757212	0.003960004942822	-0.0439365364434674	0.0164976955012843	-0.065120197347684	0.0135696180154636	-0.058810360769878	0.0112773907271771	-0.0572184168366215	0.0095085277832144	-0.097225294741582	0.167982404080547	0.053288758298114594	0.3172282155966932	0.032105097393898	0.19112178784215822	0.03841493397170399	0.22868427310567696	0.04000687790496049	0.23816112243385523	0.5968052722422721	0.5431379962192817	0.5621959352175294	0.5646055179090029	other	59.0	0.3290058792597191	4.139244353437418e-06	0.4602731364880424	0.3913750020907877	0.3443060824261924	0.0157847489742218	True	CD8A	0.8813559322033898	1.0	0.5431379962192817	0.032105097393898	0.3290058792597191	0.2899712834153456	0.11479227170054862	0.013213473437757212	0.028385308751254435
HLA-B	200	0.5776427879961278	0.435815989028719	0.04895466026486918	0.026627285771161337	0.017694891587157396	-0.004632482906550446	0.1418267989674088	0.022327374493707842	0.0033372695933316	-0.0291461058116171	0.0110318874827899	-0.0269208339688732	0.0096932874530034	-0.0514649457383365	0.008438733226138	-0.0494484653955256	0.0073651315408981	-0.097225294741582	0.167982404080547	0.0680791889299649	0.4052757150524001	0.0703044607727088	0.41852276824778656	0.04576034900324549	0.2724115615186907	0.04777682934605639	0.2844156779846273	0.6203546210575867	0.606351606805293	0.5714210860590664	0.572391900613101	other	59.0	0.2798025990160548	5.931405869008117e-05	0.3695736780503296	0.4460363344029328	0.2633746433568032	-0.1325490336338499	True	CD8A	0.8813559322033898	1.0	0.606351606805293	0.0703044607727088	0.2798025990160548	0.24660568048872628	0.1418267989674088	0.022327374493707842	0.05951491198730904
HLA-C	200	0.5777670216198774	0.4504223136495644	0.04533218323304991	0.027865496704416293	0.014072414555338128	-0.00339427197329549	0.12734470797031294	0.017466686528633618	0.003414822234052	-0.0243849601828457	0.0119755869241881	-0.0179476577566263	0.0104076915667428	-0.0697299863641178	0.0089988151711542	-0.0608294743248647	0.0077916831443418	-0.097225294741582	0.167982404080547	0.07284033455873629	0.4336188361955434	0.0792776369849557	0.47194012622263903	0.027495308377464195	0.16367969328668666	0.036395820416717295	0.21666448111592465	0.6275349129138553	0.6217044738500315	0.5390695458875834	0.5548394643433365	other	59.0	0.2575822819183423	0.0001014040137101	0.2677759776132516	0.4099677857382356	0.3098162250231803	-0.1973259774959536	False	KIR2DL3	0.0169491525423728	1.0	0.6217044738500315	0.0792776369849557	0.2575822819183423	0.00436580138844646	0.12734470797031294	0.017466686528633618	0.06269783218792466
HLA-DMA	200	0.5725717973539852	0.44920982575024204	0.04591965955040143	0.02683367954328249	0.014659890872689645	-0.004426089134429292	0.12336197160374318	0.019085980007118936	0.0045105185333007	-0.0051174297644003	0.013738877422205	-0.0273601146272731	0.0123290119208776	-0.0377350982191379	0.0110572290127534	-0.0460978539978861	0.0098605916173845	-0.097225294741582	0.167982404080547	0.0921078649771817	0.5483185306302456	0.0698651801143089	0.4159077285309524	0.0594901965224441	0.3541454049789569	0.05112744074369589	0.304361882564679	0.6454103248077828	0.6170762444864524	0.5898904414099714	0.5797967086156824	other	59.0	0.1037198141805535	0.00375044657413	0.1508423865963088	0.1236481880178939	-0.016078701831295	0.288820259645198	True	CD74	1.0	0.8813559322033898	0.6170762444864524	0.0698651801143089	0.1037198141805535	0.1037198141805535	0.12336197160374318	0.019085980007118936	0.02428625264618378
HLA-DMB	200	0.5463996450467894	0.45817078089706353	0.04041629027476719	0.02840603841956568	0.009156521597055406	-0.002853730258146104	0.08822886414972586	0.01201025185520151	0.0031373143270401	-0.0655121205093407	0.0149292967719862	-0.050171545103403	0.0113387887025452	-0.055919654336113	0.0090090703754969	-0.0644201720051184	0.0074809746030741	-0.097225294741582	0.167982404080547	0.03171317423224129	0.18878866751445547	0.047053749638178995	0.2801111812616807	0.041305640405468996	0.245892661386505	0.03280512273646359	0.19528904182567625	0.5487211674250745	0.5914051669817265	0.5643569387107018	0.5480735721200387	other	59.0	0.0062429721165783	0.8681132961899829	-0.0157634482512317	0.0654073532649249	-0.0383219536829743	0.0097767947443695	True	CD74	1.0	0.6779661016949152	0.5914051669817265	0.047053749638178995	0.0062429721165783	0.0062429721165783	0.08822886414972586	0.01201025185520151	0.0011412798175562042
HLA-DOA	200	0.5891497257179735	0.4435434817683124	0.048773623815056406	0.027391371518688437	0.017513855137344624	-0.0038683971590233457	0.14560624394966115	0.02138225229636797	0.0029296055869408	-0.018836493488084	0.0099288794871987	-0.0287759014198014	0.0087077035339771	-0.0520700835144706	0.0075667318836024	-0.0668399095918202	0.0066277058159445	-0.097225294741582	0.167982404080547	0.078388801253498	0.4666488831527309	0.0684493933217806	0.4074795434464633	0.04515521122711139	0.2688091736409465	0.030385385149761787	0.1808843331899935	0.6539149537109682	0.6188090737240075	0.5780835185773261	0.5524741852210391	other	59.0	0.0124571641648899	0.2695104487517437	0.0295675291689569	0.0011393699862931	-0.0114344700521116	0.0730859150437455	True	CD4	0.5932203389830508	0.2711864406779661	0.6188090737240075	0.0684493933217806	0.0124571641648899	0.0073898431486635	0.14560624394966115	0.02138225229636797	0.002960048271316937
HLA-DOB	200	0.5711673120361407	0.4353069538560826	0.04325744941238317	0.02631039571857044	0.01199768073467139	-0.004949372959141343	0.1358603581800581	0.016947053693812733	0.0030229042236908	-0.0291387584934823	0.0114033120701397	-0.0205758331863935	0.0093623972513884	-0.0492721843420806	0.0078568799680596	-0.0418329789053453	0.0067449415531316	-0.097225294741582	0.167982404080547	0.0680865362480997	0.40531945366999533	0.0766494615551885	0.4562945861784151	0.0479531103995014	0.2854650798812716	0.055392315836236695	0.32975070299432235	0.6160112976620116	0.6326780088216761	0.5859193394728486	0.5992368505969667	other	59.0	-0.002849755218521	0.8626267324654091	0.0008126209716968	0.0025559833809736	-0.0146651861397982	0.009238161898617	False	CD4	0.5932203389830508	0.0169491525423728	0.6326780088216761	0.0766494615551885	-0.002849755218521	-0.0016905327567497458	0.1358603581800581	0.016947053693812733	-0.0007561996960450937
HLA-DPB1	200	0.5494119070667958	0.4392501613423685	0.042306537878351244	0.027032458764065195	0.011046769200639461	-0.0042273099136465875	0.11016174572442727	0.015274079114286049	0.0030000901232955	-0.0280456218441361	0.0105612302774635	-0.039086740988346	0.0089712759773697	-0.0528349653599627	0.0076841852131734	-0.0548664585284265	0.0066716411374184	-0.097225294741582	0.167982404080547	0.06917967289744589	0.4118269010144329	0.058138553753236	0.3460990695511106	0.04439032938161929	0.26425582860651453	0.0423588362131555	0.25216234072257104	0.6217919347246195	0.5982923755513547	0.5690330263575738	0.5708163923846402	other	59.0	-0.012209888998882	0.6835741912120773	-0.0739243755533261	0.1055576486898301	-0.1473470491638493	0.1230614457703651	True	CD4	0.5932203389830508	0.847457627118644	0.5982923755513547	0.058138553753236	-0.012209888998882	-0.007243154490862203	0.11016174572442727	0.015274079114286049	-0.0024002779898369283
HLA-DQA1	200	0.544814456276218	0.4368332526621491	0.04176016415729497	0.026760110405630255	0.010500395479583188	-0.004499658272081528	0.10798120361406893	0.015000053751664716	0.0043050256051299	-0.0043155013843046	0.0136250063728126	0.0031475672240644	0.0118219770739274	-0.040018095219964	0.010248106731522	-0.041062674972661	0.0090545510130368	-0.097225294741582	0.167982404080547	0.09290979335727739	0.5530924138502474	0.10037286196564639	0.5975200945303649	0.05720719952161799	0.3405547136602911	0.05616261976892099	0.3343363257379696	0.6541597363878864	0.6597763074984248	0.5893077167354716	0.5903146176185866	other	59.0	-0.009971494651578	0.867794580200532	0.0107768619837778	0.0564028619000204	-0.0858534736209009	0.0039090850730719	True	CD4	0.5932203389830508	0.6779661016949152	0.6597763074984248	0.10037286196564639	-0.009971494651578	-0.00591529343737678	0.10798120361406893	0.015000053751664716	-0.003186417191338849
HLA-DQA2	200	0.5507986447241046	0.4544252178121976	0.0386509151022077	0.027715465699768117	0.007391146424495919	-0.003544302977943666	0.09637342691190698	0.010935449402439585	0.0029716165900431	-0.0724199719404884	0.0140707444583227	-0.0586714933910167	0.0107671783966502	-0.0534143457724586	0.0086152739325553	-0.0553270116062829	0.0071061997945055	-0.097225294741582	0.167982404080547	0.0248053228010936	0.1476661971643145	0.03855380135056529	0.2295109512308139	0.043810948969123395	0.2608067744292801	0.04189828313529909	0.24942066619792516	0.5391307076729954	0.5694013862633901	0.5666290885995554	0.5666247176508551	other	59.0	0.0081541599855549	0.5858378921466283	0.0371619771580257	-0.0003150987102772	-0.0187871388419784	0.0566658287493665	True	CD4	0.5932203389830508	0.2711864406779661	0.5694013862633901	0.03855380135056529	0.0081541599855549	0.004837213550752906	0.09637342691190698	0.010935449402439585	0.0011318200136219499
HLA-DQB1	200	0.5652395934172314	0.4520167796063246	0.04105308328873935	0.02744931693610656	0.009793314611027566	-0.003810451741605221	0.11322281381090682	0.013603766352632787	0.0032579457063946	-0.0560560498676487	0.0247911929719785	-0.0519179024735459	0.0166043822930556	-0.0536583834846944	0.011805905881869	-0.0582903853263377	0.0089867984223919	-0.097225294741582	0.167982404080547	0.041169244873933294	0.2450806981795116	0.045307392268036095	0.26971510805567084	0.043566911256887594	0.25935401684093895	0.038934909415244294	0.23177968923801767	0.5734693237093991	0.5864650283553875	0.5650285805017465	0.5656816715069377	other	59.0	0.0823225445157605	0.0254698580053697	0.070323611565204	0.157580843478524	-0.0217258044051919	0.1795555419105452	True	CD4	0.5932203389830508	0.7627118644067796	0.5864650283553875	0.045307392268036095	0.0823225445157605	0.04883540776358673	0.11322281381090682	0.013603766352632787	0.014236042291685763
HLA-DQB2	200	0.5649749919328816	0.44790214585350113	0.04046295316871302	0.027105767374449495	0.009203184491001236	-0.004154001303262288	0.11707284607938045	0.013357185794263524	0.003269834835763	-0.0674552477831641	0.0275283188143293	-0.0476809437615065	0.0180784121027982	-0.0598140394296343	0.0125541025934726	-0.0579724467928935	0.0093417924564208	-0.097225294741582	0.167982404080547	0.029770046958417895	0.1772212221950536	0.049544350980075494	0.2949377421477975	0.037411255311947694	0.22270936957188162	0.039252847948688496	0.23367237874430521	0.5439698729013024	0.5903497164461248	0.5552635757383296	0.5656687641174573	other	59.0	-0.003369541350738	0.6305816320977442	-0.0215672266973116	0.0050616585175555	0.0006833214172119	-0.0104057704794926	False	LAG3	0.5423728813559322	0.0847457627118644	0.5903497164461248	0.049544350980075494	-0.003369541350738	-0.0018275478512477289	0.11707284607938045	0.013357185794263524	-0.0006088742111853412
HLA-DRA	200	0.5514093255888997	0.44670014520813167	0.03983715486024474	0.027385194443073854	0.00857738618253296	-0.0038745742346379293	0.10470918038076799	0.01245196041717089	0.00360005538756	-0.0252653483397373	0.0173301418904205	-0.0219365110094833	0.0130588815054976	-0.0484125692921937	0.0103280323254293	-0.0580793779187038	0.0085114416752797	-0.097225294741582	0.167982404080547	0.0719599464018447	0.42837788157466866	0.0752887837320987	0.44819446503455196	0.04881272544938829	0.29058237210358506	0.03914591682287819	0.2330358172758848	0.6284010670014122	0.6176874606175173	0.5754064782470626	0.563565666343982	other	59.0	0.0745057627103236	0.1390325610622949	0.1367081130584939	0.1188687971533662	-0.0705450932617035	0.2501887424339972	True	CD53	1.0	0.9152542372881356	0.6176874606175173	0.0752887837320987	0.0745057627103236	0.0745057627103236	0.10470918038076799	0.01245196041717089	0.0175367880294986
HLA-DRB1	200	0.5628444659567602	0.43856848983543084	0.04494502132005494	0.026337694106358042	0.01368525264234316	-0.004922074571353741	0.12427597612132935	0.0186073272136969	0.0038651625001878	-0.0756496235396315	0.0252738976449394	-0.0494069685299081	0.0192052891474948	-0.0428374225298088	0.013982556156144	-0.0455431424783367	0.0106612502854309	-0.097225294741582	0.167982404080547	0.02157567120195049	0.1284400668036935	0.047818326211673895	0.2846627090105531	0.05438787221177319	0.32377124562221643	0.051682152263245296	0.30766408271228146	0.5220084732465087	0.5777221172022684	0.581657669101302	0.5834261051952243	other	59.0	0.1683220161529983	0.0031648181806312	0.2554338960781027	0.2155512589378639	-0.0035341698012107	0.3728226264724314	True	CD53	1.0	0.864406779661017	0.5777221172022684	0.047818326211673895	0.1683220161529983	0.1683220161529983	0.12427597612132935	0.0186073272136969	0.026164686934330897
HLA-DRB3	200	0.5614803162310422	0.4479836237495966	0.041252541784060924	0.02726317848854516	0.009992773106349141	-0.003996590189166621	0.11349669248144562	0.013989363295515762	0.002930973331939	-0.071387725616764	0.0130155129686881	-0.033369172103142	0.010252246043882	-0.0489098488206395	0.0083241523491231	-0.056084457109003	0.0069330120119659	-0.097225294741582	0.167982404080547	0.025837569124817994	0.15381116412900583	0.06385612263844	0.38013578260149916	0.048315445920942494	0.2876220648549321	0.041140837632578996	0.24491158974515037	0.5451624038914169	0.6072306238185256	0.5753588440774849	0.5656090674411101	other	19.0	0.0		0.0			0.0	False	CD4	0.5932203389830508	0.0	0.6072306238185256	0.06385612263844	0.0	0.0	0.11349669248144562	0.013989363295515762	0.0
HLA-DRB4	200	0.5678920619554695	0.4442590351726364	0.04114174659683405	0.027083708657742404	0.009881977919122265	-0.004176060019969379	0.12363302678283311	0.014058037939091644	0.0028598980031263	-0.0495597245256011	0.01592080495621	-0.0326059921006754	0.011733381082818	-0.0395709139962829	0.0089833623143896	-0.0511621672939147	0.0072060013444736	-0.097225294741582	0.167982404080547	0.0476655702159809	0.28375335188753115	0.0646193026409066	0.3846789965568171	0.05765438074529909	0.34321678547744805	0.046063127447667294	0.27421400294747644	0.5756033265338145	0.6080214240705734	0.589845982851699	0.5783462407228138	other	19.0	0.0		0.0			0.0	False	CD4	0.5932203389830508	0.0	0.6080214240705734	0.0646193026409066	0.0	0.0	0.12363302678283311	0.014058037939091644	0.0
HLA-DRB5	200	0.5463964181994192	0.4610023394643433	0.03958685184452478	0.02926500413960352	0.008327083166813	-0.0019947645381082624	0.08539407873507587	0.010321847704921262	0.0033001332977946	-0.0513355663108217	0.0124475976017153	-0.0665711101166464	0.0107441832974457	-0.0804908155184801	0.0091704573800275	-0.0789344397489949	0.0078323334393698	-0.097225294741582	0.167982404080547	0.04588972843076029	0.27318175782718485	0.03065418462493559	0.18248449766343988	0.016734479223101895	0.09962042938186412	0.01829085499258709	0.10888554127262454	0.5719817982112035	0.5420195337114052	0.5207732613528104	0.5244756373023556	other	59.0	0.0878355039079499	0.6194884297995049	0.1047240786810922	0.1291467139525637	-0.0632318040329575	0.3343482514835023	True	CD4	0.5932203389830508	0.5932203389830508	0.5420195337114052	0.03065418462493559	0.0878355039079499	0.05210580740302113	0.08539407873507587	0.010321847704921262	0.00738161383503673
HLA-E	200	0.5637786382704097	0.4460120200064537	0.04241538060736577	0.027417258650999976	0.011155611929653989	-0.0038425100267118067	0.11776661826395607	0.014998121956365795	0.0036446369621935	-0.0393569219568774	0.0144515259677547	-0.0360600529632667	0.0118139258211097	-0.0555855833591571	0.0098087592985462	-0.0639290662642298	0.0082813728845884	-0.097225294741582	0.167982404080547	0.057868372784704594	0.3444906810415507	0.061165241778315296	0.3641169568509495	0.04163971138242489	0.2478813874009018	0.0332962284773522	0.19821259648949166	0.593698415189079	0.5966005040957783	0.5645395363607495	0.5543998063891578	ext_barrier	59.0	0.1862586135643969	0.0001112879454294	0.0911704172945575	0.3393261559483985	0.2769492618645895	-0.2428419372024565	True	CD8A	0.8813559322033898	1.0	0.5966005040957783	0.061165241778315296	0.1862586135643969	0.16416013398895998	0.11776661826395607	0.014998121956365795	0.035985351925003004
HLA-F	200	0.5672055501774765	0.4438040496934495	0.045739067240478486	0.02712256803159869	0.014479298562766703	-0.004137200646113094	0.12340150048402704	0.018616499208879797	0.0038430325623406	-0.0440095604974612	0.0122739405645615	-0.0527968382141013	0.010893792151713	-0.0509026289146395	0.0095514419359428	-0.0654895525028147	0.008395562732906	-0.097225294741582	0.167982404080547	0.053215734244120794	0.31679350307788207	0.044428456527480696	0.26448279967571725	0.04632266582694249	0.2757590360757722	0.031735742238767295	0.18892301495786495	0.5879805429154245	0.5720352867044739	0.5757415052397586	0.5459825750242013	other	59.0	0.0911791632036836	0.0004117237851596	0.1016350176723688	0.11141559781997	0.1038358127400286	0.0073080029081793	True	CD8A	0.8813559322033898	0.847457627118644	0.5720352867044739	0.044428456527480696	0.0911791632036836	0.08036129638290758	0.12340150048402704	0.018616499208879797	0.01313623432570273
HLA-G	200	0.5559962891255243	0.4476504517586319	0.04402802784270109	0.02740698917773932	0.012768259164989304	-0.0038527794999724634	0.10834583736689246	0.016621038664961767	0.0038179016831508	-0.0607319267753127	0.0175662585428628	-0.0546254923996029	0.0135508669546077	-0.0624607922154571	0.0109278161485928	-0.0727847371470116	0.0090646991197909	-0.097225294741582	0.167982404080547	0.03649336796626929	0.21724518211306731	0.0425998023419791	0.2535968131611728	0.034764502526124896	0.20695323844428037	0.024440557594570395	0.1454947482645339	0.5511187823630943	0.5608223062381853	0.5524182280088917	0.5361366569861246	other	59.0	0.0223967780779169	0.0005035850576369	0.0572621335598502	0.0007336877920836	0.0322505550393067	0.0063985385692853	True	CD8A	0.8813559322033898	0.2542372881355932	0.5608223062381853	0.0425998023419791	0.0223967780779169	0.019739533221214897	0.10834583736689246	0.016621038664961767	0.002724447390007474
HMGB1	200	0.5557010325911583	0.45107090997095833	0.03907518312792943	0.026603959584229522	0.007815414450217648	-0.0046558090934822605	0.1046301226202	0.012471223543699908	0.0126698474809216	-0.0886489014823739	0.152469962304683	-0.0973152815310208	0.149012319642908	-0.0883652568052953	0.121092750961218	-0.0871560968870675	0.098036595417947	-0.097225294741582	0.167982404080547	0.008576393259208087	0.05105530728739741	-8.998678943880623e-05	-0.0005356917584990501	0.008860037936286688	0.05274384531393139	0.010069197854514489	0.05994197969500629	0.5096500863015848	0.5012098298676748	0.5104922197523023	0.508500322684737	other	59.0	0.014240852545465	0.1718813275269838	0.1886229561549326	0.0581602478265506	-0.1899630016105457	0.2042398959722345	True	CXCR4	1.0	1.0	0.5012098298676748	-8.998678943880623e-05	0.014240852545465	0.014240852545465	0.1046301226202	0.012471223543699908	3.445801750131299e-05
HP	200	0.5681647305582446	0.43431469828977093	0.04975135129555914	0.02636963342520508	0.018491582617847356	-0.004890135252506703	0.13385003226847364	0.02338171787035406	0.0037794725672255	-0.0146025262456939	0.0134056629301909	-0.0205787147676584	0.0114853905758122	-0.0470222437062761	0.009882483403246	-0.0438955608938827	0.0085885329949161	-0.097225294741582	0.167982404080547	0.0826227684958881	0.49185370901270564	0.0766465799739236	0.4562774321123052	0.050203051035305896	0.2988589865116688	0.0533297338476993	0.31747214322595285	0.6518939275066687	0.6144675488342786	0.576387742140362	0.5817973539851565	other	59.0	0.0551123149592691	0.1480435673665852	0.051840696583084	0.1406714965576863	-0.0009952524739952	0.0090401649026555	True	ITGB2	0.9830508474576272	0.135593220338983	0.6144675488342786	0.0766465799739236	0.0551123149592691	0.05417820792606115	0.13385003226847364	0.02338171787035406	0.012617143207940553
HPX	200	0.5891085834140044	0.4353109874152953	0.0547404083625432	0.02658166260834836	0.02348063968483142	-0.004678106069363423	0.15379759599870912	0.02815874575419484	0.0037525607323859	0.0136414369631984	0.0123904610729308	-0.0150089703103752	0.010798795341187	-0.0256839836609445	0.0094700501354211	-0.0353588064116209	0.0083667032263938	-0.097225294741582	0.167982404080547	0.1108667317047804	0.6599901478467958	0.0822163244312068	0.48943414568459415	0.07154131108063749	0.4258857436421358	0.0618664883299611	0.36829148069756357	0.6762278361839008	0.6335318210459987	0.6061575103207367	0.5919127137786383	other	59.0	0.0039548990008938	1.0014340659836307e-05	0.0011858868910942	0.0073358070100424	0.0026542653451803	0.0029289185224665	False	LRP1	0.0677966101694915	0.0	0.6335318210459987	0.0822163244312068	0.0039548990008938	0.0002681287458233084	0.15379759599870912	0.02815874575419484	0.0010562097312847
