dataset	graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	GSE131907_mBrain	976	31	0	31	0.0	1.0	2.038017511367798	2.038017511367798	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	977	31	0	31	0.0	1.0	1.7667489051818848	1.7667489051818848	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	978	31	0	31	0.0	1.0	1.252129077911377	1.252129077911377	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	979	31	0	31	0.0	1.0	1.1783596277236938	1.1783596277236938	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	980	31	0	29	0.0	0.935483870967742	0.8477236032485962	0.6858835816383362	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	981	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	982	31	31	0	1.0	0.0	0.0660447776317596		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	983	31	0	0	0.0	0.0	0.1102286428213119		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	984	31	0	31	0.0	1.0	2.346078395843506	2.346078395843506	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	985	31	0	31	0.0	1.0	1.270940184593201	1.270940184593201	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	986	31	0	0	0.0	0.0	0.1364278197288513		MAST cells	1	31			False		
GSE131907	GSE131907_mBrain	987	31	31	0	1.0	0.0	0.0941073670983314		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	988	31	0	31	0.0	1.0	1.4392824172973633	1.4392824172973633	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	989	31	31	0	1.0	0.0	0.2802882790565491		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	990	31	0	31	0.0	1.0	1.808301568031311	1.808301568031311	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	991	31	0	0	0.0	0.0	0.0293665155768394		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	992	31	31	0	1.0	0.0	0.2109660655260086		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	993	31	0	31	0.0	1.0	1.6655827760696411	1.6655827760696411	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	994	31	0	31	0.0	1.0	1.5579341650009155	1.5579341650009155	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	995	31	0	31	0.0	1.0	1.3896138668060305	1.3896138668060305	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	996	31	0	31	0.0	1.0	1.60269296169281	1.60269296169281	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	997	31	0	31	0.0	1.0	2.2875046730041504	2.2875046730041504	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	998	31	0	31	0.0	1.0	1.8453640937805176	1.8453640937805176	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	999	31	0	31	0.0	1.0	2.197080612182617	2.197080612182617	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1000	31	0	31	0.0	1.0	1.3756356239318848	1.3756356239318848	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1001	31	0	0	0.0	0.0	0.0336280204355716		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1002	31	0	31	0.0	1.0	1.5200507640838623	1.5200507640838623	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1003	31	0	31	0.0	1.0	1.5763126611709597	1.5763126611709597	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1004	31	0	31	0.0	1.0	1.3596144914627075	1.3596144914627075	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1005	31	31	0	1.0	0.0	0.1356151551008224		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1006	31	0	31	0.0	1.0	2.229909658432007	2.229909658432007	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1007	31	0	31	0.0	1.0	1.2951042652130127	1.2951042652130127	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1008	31	0	31	0.0	1.0	2.2348296642303467	2.2348296642303467	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1009	31	0	31	0.0	1.0	1.1768229007720947	1.1768229007720947	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1010	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1011	31	31	0	1.0	0.0	0.1934764683246612		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1012	31	0	31	0.0	1.0	1.733292579650879	1.733292579650879	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1013	31	0	0	0.0	0.0	0.062023501843214		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1014	31	0	31	0.0	1.0	1.9630475044250488	1.9630475044250488	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1015	31	0	31	0.0	1.0	1.7885674238204956	1.7885674238204956	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1016	31	0	31	0.0	1.0	1.8383820056915283	1.8383820056915283	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1017	31	0	31	0.0	1.0	1.9146007299423216	1.9146007299423216	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1018	31	0	31	0.0	1.0	1.3946707248687744	1.3946707248687744	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1019	31	0	0	0.0	0.0	0.0856815949082374		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1020	31	31	0	1.0	0.0	0.1267067939043045		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1021	31	0	0	0.0	0.0	0.08844505995512		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1022	31	0	31	0.0	1.0	2.1572930812835693	2.1572930812835693	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1023	31	0	31	0.0	1.0	2.122596263885498	2.122596263885498	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1024	31	0	31	0.0	1.0	0.8348444104194641	0.8348444104194641	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1025	31	0	31	0.0	1.0	1.5668309926986694	1.5668309926986694	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1026	31	31	0	1.0	0.0	0.0628821477293968		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1027	31	0	31	0.0	1.0	0.8048794865608215	0.8048794865608215	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1028	31	0	0	0.0	0.0	0.0698199346661567		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1029	31	0	31	0.0	1.0	1.664343237876892	1.664343237876892	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1030	31	0	31	0.0	1.0	1.229835867881775	1.229835867881775	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1031	31	0	0	0.0	0.0	0.0443833991885185		Myeloid cells	4	31			False		
GSE131907	GSE131907_mBrain	1032	31	0	31	0.0	1.0	1.8289532661437988	1.8289532661437988	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1033	31	0	31	0.0	1.0	2.17578387260437	2.17578387260437	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1034	31	0	31	0.0	1.0	2.0191476345062256	2.0191476345062256	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1035	31	0	31	0.0	1.0	1.0730586051940918	1.0730586051940918	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1036	31	0	31	0.0	1.0	1.9052518606185915	1.9052518606185915	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1037	31	0	0	0.0	0.0	0.2765161991119385		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1038	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_mBrain	1039	31	0	0	0.0	0.0	0.1156952232122421		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1040	31	0	31	0.0	1.0	1.6168427467346191	1.6168427467346191	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1041	31	0	31	0.0	1.0	1.597843050956726	1.597843050956726	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1042	31	0	31	0.0	1.0	1.798736572265625	1.798736572265625	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1043	31	0	31	0.0	1.0	2.2516567707061768	2.2516567707061768	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1044	31	31	0	1.0	0.0	0.1272700130939483		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1045	31	0	31	0.0	1.0	2.618633985519409	2.618633985519409	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1046	31	0	31	0.0	1.0	2.164412260055542	2.164412260055542	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1047	31	0	31	0.0	1.0	2.0625455379486084	2.0625455379486084	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1048	31	0	31	0.0	1.0	2.2626919746398926	2.2626919746398926	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1049	31	0	31	0.0	1.0	1.3420876264572144	1.3420876264572144	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1050	31	0	31	0.0	1.0	0.8786113262176514	0.8786113262176514	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1051	31	0	0	0.0	0.0	0.0148276854306459		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1052	31	0	31	0.0	1.0	2.2403576374053955	2.2403576374053955	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1053	31	0	31	0.0	1.0	1.865919589996338	1.865919589996338	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1054	31	31	0	1.0	0.0	0.3982713222503662		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	1055	31	0	31	0.0	1.0	2.0850064754486084	2.0850064754486084	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1056	31	31	0	1.0	0.0	0.0288165360689163		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1057	31	31	0	1.0	0.0	0.5738848447799683		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1058	31	0	31	0.0	1.0	2.238778591156006	2.238778591156006	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1059	31	0	31	0.0	1.0	2.1152172088623047	2.1152172088623047	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1060	31	0	0	0.0	0.0	0.0685401260852813		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1061	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1062	31	0	31	0.0	1.0	1.3853284120559692	1.3853284120559692	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1063	31	0	0	0.0	0.0	0.0874557346105575		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1064	31	0	0	0.0	0.0	0.0454237312078475		MAST cells	1	31			False		
GSE131907	GSE131907_mBrain	1065	31	0	31	0.0	1.0	2.2079803943634038	2.2079803943634038	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1066	31	31	0	1.0	0.0	0.0422023981809616		NK cells	2	31			False		
GSE131907	GSE131907_mBrain	1067	31	1	0	0.032258064516129	0.0	0.1806293874979019		B lymphocytes	5	31	0.7	0.1881204043741873	True	0.4916363636363636	0.4758521052619837
GSE131907	GSE131907_mBrain	1068	31	0	31	0.0	1.0	1.69902503490448	1.69902503490448	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1069	31	0	0	0.0	0.0	0.0837346091866493		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1070	31	0	0	0.0	0.0	0.0798924565315246		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1071	31	0	31	0.0	1.0	1.9762321710586548	1.9762321710586548	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1072	31	0	31	0.0	1.0	1.7434813976287842	1.7434813976287842	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1073	31	31	0	1.0	0.0	0.2005403786897659		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1074	31	0	0	0.0	0.0	0.1174028292298317		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1075	31	0	31	0.0	1.0	2.032400608062744	2.032400608062744	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1076	31	31	0	1.0	0.0	0.2937544584274292		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1077	31	0	31	0.0	1.0	2.212769031524658	2.212769031524658	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1078	31	0	31	0.0	1.0	2.456331253051758	2.456331253051758	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1079	31	0	31	0.0	1.0	2.2339959144592285	2.2339959144592285	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1080	31	0	31	0.0	1.0	0.9093652367591858	0.9093652367591858	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1081	31	0	31	0.0	1.0	2.390947103500366	2.390947103500366	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1082	31	0	0	0.0	0.0	0.0434887632727623		B lymphocytes	2	31			False		
GSE131907	GSE131907_mBrain	1083	31	0	31	0.0	1.0	1.4466733932495115	1.4466733932495115	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1084	31	0	31	0.0	1.0	1.521545171737671	1.521545171737671	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1085	31	0	0	0.0	0.0	0.0912997499108314		Myeloid cells	4	31			False		
GSE131907	GSE131907_mBrain	1086	31	0	31	0.0	1.0	2.149064302444458	2.149064302444458	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1087	31	0	31	0.0	1.0	1.219600796699524	1.219600796699524	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1088	31	31	0	1.0	0.0	0.0672885030508041		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1089	31	0	0	0.0	0.0	0.4738866984844208		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1090	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1091	31	0	31	0.0	1.0	1.704240083694458	1.704240083694458	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1092	31	0	31	0.0	1.0	1.23682963848114	1.23682963848114	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1093	31	0	0	0.0	0.0	0.0386084951460361		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1094	31	0	31	0.0	1.0	1.9167636632919312	1.9167636632919312	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1095	31	0	31	0.0	1.0	1.4642225503921509	1.4642225503921509	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1096	31	0	0	0.0	0.0	0.4988754987716675		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1097	31	0	0	0.0	0.0	0.0292410627007484		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1098	31	24	4	0.7741935483870968	0.1290322580645161	0.4624730944633484	1.1839953660964966	T lymphocytes	3	31			False		
GSE131907	GSE131907_mBrain	1099	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1100	31	0	31	0.0	1.0	1.5360121726989746	1.5360121726989746	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1101	31	0	31	0.0	1.0	0.8760640621185303	0.8760640621185303	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1102	31	0	31	0.0	1.0	2.0277252197265625	2.0277252197265625	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1103	31	1	30	0.032258064516129	0.967741935483871	0.7870904207229614	0.7663694620132446	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1104	31	0	31	0.0	1.0	2.083174705505371	2.083174705505371	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1105	31	30	0	0.967741935483871	0.0	0.1230915561318397		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1106	31	0	31	0.0	1.0	2.0285823345184326	2.0285823345184326	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1107	31	0	3	0.0	0.0967741935483871	0.1502595543861389	1.0943483114242554	Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1108	31	0	31	0.0	1.0	1.8606947660446167	1.8606947660446167	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1109	31	0	0	0.0	0.0	0.0511732585728168		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1110	31	1	0	0.032258064516129	0.0	0.1103820651769638		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1111	31	0	31	0.0	1.0	1.7244210243225098	1.7244210243225098	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1112	31	0	31	0.0	1.0	1.7911458015441897	1.7911458015441897	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1113	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1114	31	0	31	0.0	1.0	1.6651028394699097	1.6651028394699097	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1115	31	0	31	0.0	1.0	2.049698829650879	2.049698829650879	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1116	31	0	31	0.0	1.0	1.5479835271835327	1.5479835271835327	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1117	31	0	31	0.0	1.0	1.799804925918579	1.799804925918579	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1118	31	0	31	0.0	1.0	1.951793074607849	1.951793074607849	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1119	31	31	0	1.0	0.0	0.4970397353172302		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1120	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	GSE131907_mBrain	1121	31	0	31	0.0	1.0	2.0763707160949707	2.0763707160949707	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1122	31	0	0	0.0	0.0	0.1746234446763992		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1123	31	0	0	0.0	0.0	0.5806899666786194		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1124	31	0	31	0.0	1.0	1.8480689525604248	1.8480689525604248	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1125	31	0	0	0.0	0.0	0.0828388631343841		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1126	31	0	30	0.0	0.967741935483871	1.0870312452316284	1.1232656240463257	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1127	31	0	0	0.0	0.0	0.0277503263205289		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1128	31	0	31	0.0	1.0	2.3133673667907715	2.3133673667907715	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1129	31	0	30	0.0	0.967741935483871	1.5885679721832275	1.6415201425552368	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1130	31	0	31	0.0	1.0	1.1824274063110352	1.1824274063110352	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1131	31	0	0	0.0	0.0	0.39708012342453		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1132	31	0	31	0.0	1.0	1.3263227939605713	1.3263227939605713	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1133	31	0	0	0.0	0.0	0.0816296264529228		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	1134	31	0	31	0.0	1.0	1.5266798734664917	1.5266798734664917	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1135	31	31	0	1.0	0.0	0.108393095433712		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1136	31	0	31	0.0	1.0	2.121823787689209	2.121823787689209	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1137	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1138	31	0	31	0.0	1.0	1.996009349822998	1.996009349822998	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1139	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	1140	31	0	0	0.0	0.0	0.6290929317474365		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1141	31	0	31	0.0	1.0	2.133873462677002	2.133873462677002	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1142	31	31	0	1.0	0.0	0.0598050355911254		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1143	31	0	31	0.0	1.0	1.522049069404602	1.522049069404602	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1144	31	0	31	0.0	1.0	1.0870741605758667	1.0870741605758667	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1145	31	0	31	0.0	1.0	2.093986988067627	2.093986988067627	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1146	31	31	0	1.0	0.0	0.1405885964632034		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1147	31	0	31	0.0	1.0	1.2566697597503662	1.2566697597503662	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1148	31	0	31	0.0	1.0	2.532743215560913	2.532743215560913	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1149	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	1150	31	31	0	1.0	0.0	0.0997276380658149		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1151	31	31	0	1.0	0.0	0.3376463949680328		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	1152	31	0	31	0.0	1.0	1.921159029006958	1.921159029006958	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1153	31	31	0	1.0	0.0	0.183328166604042		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1154	31	0	0	0.0	0.0	0.0502882115542888		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1155	31	31	0	1.0	0.0	0.0538824796676635		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1156	31	0	31	0.0	1.0	1.6109521389007568	1.6109521389007568	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1157	31	22	0	0.7096774193548387	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1158	31	0	31	0.0	1.0	2.1816885471343994	2.1816885471343994	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1159	31	0	31	0.0	1.0	1.3449126482009888	1.3449126482009888	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1160	31	0	31	0.0	1.0	1.793412208557129	1.793412208557129	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1161	31	31	0	1.0	0.0	0.1275670826435089		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1162	31	0	31	0.0	1.0	1.641217589378357	1.641217589378357	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1163	31	0	0	0.0	0.0	0.0936062410473823		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1164	31	0	31	0.0	1.0	2.0908243656158447	2.0908243656158447	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1165	31	31	0	1.0	0.0	0.3217819035053253		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1166	31	0	31	0.0	1.0	1.5887980461120603	1.5887980461120603	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1167	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1168	31	0	31	0.0	1.0	1.2545603513717651	1.2545603513717651	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1169	31	0	31	0.0	1.0	1.6779546737670898	1.6779546737670898	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1170	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_mBrain	1171	31	0	0	0.0	0.0	0.0747716203331947		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1172	31	0	31	0.0	1.0	1.849634289741516	1.849634289741516	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1173	31	31	0	1.0	0.0	0.270752876996994		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1174	31	31	0	1.0	0.0	0.1319420486688614		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1175	31	0	31	0.0	1.0	1.086277723312378	1.086277723312378	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1176	31	0	0	0.0	0.0	0.1869858801364898		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1177	31	0	31	0.0	1.0	1.7657110691070557	1.7657110691070557	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1178	31	0	0	0.0	0.0	0.0465189069509506		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1179	31	0	0	0.0	0.0	0.2281706929206848		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1180	31	29	0	0.935483870967742	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1181	31	0	31	0.0	1.0	1.316319227218628	1.316319227218628	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1182	31	0	31	0.0	1.0	1.219887614250183	1.219887614250183	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1183	31	0	0	0.0	0.0	0.4589839279651642		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1184	31	0	31	0.0	1.0	1.2593597173690796	1.2593597173690796	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1185	31	0	0	0.0	0.0	0.1769484579563141		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1186	31	0	31	0.0	1.0	1.8403294086456297	1.8403294086456297	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1187	31	0	31	0.0	1.0	1.8851017951965328	1.8851017951965328	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1188	31	0	31	0.0	1.0	2.226189613342285	2.226189613342285	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	1189	31	0	0	0.0	0.0	0.4672110676765442		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	1190	31	0	31	0.0	1.0	2.1074578762054443	2.1074578762054443	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	1191	31	0	31	0.0	1.0	1.290058970451355	1.290058970451355	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1192	31	0	0	0.0	0.0	0.0570154711604118		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	1193	31	0	31	0.0	1.0	1.1158961057662964	1.1158961057662964	Epithelial cells	5	31	0.7	0.1881204043741873	True	0.4916363636363636	0.4758521052619837
GSE131907	GSE131907_mBrain	1194	31	0	31	0.0	1.0	1.7163304090499878	1.7163304090499878	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	1195	31	0	31	0.0	1.0	1.8020750284194944	1.8020750284194944	Epithelial cells	3	31			False		
