donor,sample,fov,n_tumor,n_high,n_low,delta_cd8nk_count_20,spearman_cd8nk_count_20,mean_high_cd8nk_count_20,mean_low_cd8nk_count_20,delta_cd8nk_count_40,spearman_cd8nk_count_40,mean_high_cd8nk_count_40,mean_low_cd8nk_count_40,delta_cd8nk_count_50,spearman_cd8nk_count_50,mean_high_cd8nk_count_50,mean_low_cd8nk_count_50,delta_cd8nk_count_80,spearman_cd8nk_count_80,mean_high_cd8nk_count_80,mean_low_cd8nk_count_80,delta_cd8nk_count_100,spearman_cd8nk_count_100,mean_high_cd8nk_count_100,mean_low_cd8nk_count_100,delta_cd8nk_contact_20,spearman_cd8nk_contact_20,mean_high_cd8nk_contact_20,mean_low_cd8nk_contact_20
Lung9,Lung9_Rep2,27,2076,1002,1074,-0.14062378037221646,-0.1072789151741883,0.2634730538922156,0.40409683426443205,-0.516174355200214,-0.13381054018725655,1.1337325349301397,1.6499068901303537,-0.7450183432018644,-0.1419687353730103,1.8173652694610778,2.5623836126629422,-1.5714046766801593,-0.13933448970802462,4.893213572854291,6.464618249534451,-2.0081401442924216,-0.10309368553046586,7.934131736526946,9.942271880819368,-0.09322137847210604,-0.10363447993163966,0.22055888223552894,0.313780260707635
Lung9,Lung9_Rep2,28,2051,1019,1032,-0.11052407360917757,-0.1160942037056787,0.1491658488714426,0.2596899224806202,-0.22229290762337306,-0.11014461332945447,0.7379784102060843,0.9602713178294574,-0.309988132460004,-0.10833739886210378,1.1609421000981355,1.4709302325581395,-0.40434363374945814,-0.08619234883749986,3.2090284592737977,3.613372093023256,-0.33325155381092575,-0.07014322639796695,5.083415112855741,5.416666666666667,-0.07693075746856243,-0.11492188130437367,0.12365063788027478,0.2005813953488372
Lung9,Lung9_Rep2,29,1749,861,888,-0.02172991807138147,-0.009825963077957542,0.17421602787456447,0.19594594594594594,-0.10729980851932064,-0.044996760402897025,0.6562137049941928,0.7635135135135135,-0.14372037542769234,-0.046981619445033256,1.0139372822299653,1.1576576576576576,-0.19914775402580265,-0.04108914678511069,2.672473867595819,2.8716216216216215,-0.26663292212072776,-0.03287719567498704,4.119628339140534,4.386261261261262,-0.008816743572841124,-0.007196792858696673,0.15447154471544716,0.16328828828828829
Lung9,Lung9_Rep2,30,1556,754,802,-0.08200321477473421,-0.06729799411167657,0.33819628647214856,0.42019950124688277,-0.17446436958002876,-0.06087767614607511,1.376657824933687,1.5511221945137157,-0.3006442778994156,-0.0737126394050188,2.080901856763926,2.3815461346633415,-0.2745490385442224,-0.046601007877777954,5.141909814323608,5.41645885286783,-0.22396594720096363,-0.026663398672175157,7.862068965517241,8.086034912718205,-0.04591306878691864,-0.05993008834234777,0.27453580901856767,0.3204488778054863
Lung9,Lung9_Rep2,31,1384,537,847,-0.07392725777692766,-0.039285026117338966,0.3947858472998138,0.46871310507674147,-0.1748376898199142,-0.05633080875114644,1.74487895716946,1.9197166469893743,-0.28627932081461793,-0.07555655308224553,2.711359404096834,2.997638724911452,-0.4837184146478206,-0.07921260961179218,6.910614525139665,7.3943329397874855,-0.4617326130784747,-0.07225250018529654,10.74487895716946,11.206611570247935,-0.04483564514036836,-0.03497925345002562,0.3258845437616387,0.3707201889020071
Lung9,Lung9_Rep2,32,2095,1042,1053,-0.2756961646916861,-0.18840459753933494,0.24472168905950095,0.5204178537511871,-0.8035637143122747,-0.2289834072438968,1.1679462571976968,1.9715099715099715,-1.1228707668247018,-0.2307595509582654,1.8742802303262955,2.9971509971509973,-1.867837619597056,-0.1879996566114558,5.287907869481766,7.155745489078822,-2.260362951661735,-0.15989979149220213,8.530710172744723,10.791073124406457,-0.17461306968664614,-0.18326146305180652,0.19385796545105566,0.3684710351377018
Lung9,Lung9_Rep2,33,1800,899,901,-0.12568163664399584,-0.08360094767575255,0.3804226918798665,0.5061043285238623,-0.3128065590204434,-0.08589645385451616,1.5806451612903225,1.893451720310766,-0.40519803110868047,-0.08516447330955629,2.4582869855394884,2.863485016648169,-0.5123290275667012,-0.07470274389917145,6.1957730812013345,6.708102108768036,-0.3601090865544272,-0.039124727318696984,9.770856507230256,10.130965593784683,-0.07813960264148478,-0.08252224102562943,0.29810901001112344,0.3762486126526082
Lung9,Lung9_Rep2,34,2032,1009,1023,-0.04116809903439911,-0.05209153395989689,0.27750247770069375,0.31867057673509286,-0.0022689247408707036,-0.020734390210957004,1.1199207135777998,1.1221896383186705,0.009249113792097807,-0.02331869049385369,1.747274529236868,1.7380254154447703,-0.07794657466961574,-0.0321877368474311,4.232903865213082,4.310850439882698,-0.031465587813297446,-0.02139731552370442,6.629335976214073,6.660801564027371,-0.027034306103330047,-0.050800451711631466,0.23885034687809711,0.26588465298142716
Lung9,Lung9_Rep2,35,1964,955,1009,-0.14809645130993832,-0.13078350494604032,0.2513089005235602,0.3994053518334985,-0.37749884546931023,-0.1395382546244692,1.168586387434555,1.5460852329038652,-0.5507510935610915,-0.1433913669765917,1.8387434554973823,2.389494549058474,-1.2405574956283498,-0.16267159170231463,4.7643979057591626,6.004955401387512,-1.492698696028934,-0.15243075140821402,7.682722513089005,9.175421209117939,-0.0873956382089986,-0.12304776978247706,0.218848167539267,0.3062438057482656
Lung9,Lung9_Rep2,36,1065,113,952,0.21252881683646907,0.0673511402689151,0.9026548672566371,0.6901260504201681,0.045381869561983645,0.016916172978934108,2.8584070796460175,2.813025210084034,0.14597122034654575,0.029812178003610825,4.415929203539823,4.269957983193278,-0.06933702684613685,0.013772124936913793,10.353982300884956,10.423319327731093,0.30443593366550203,0.03317739770578189,16.079646017699115,15.775210084033613,0.08273220792741875,0.052784838241589575,0.5575221238938053,0.47478991596638653
Lung9,Lung9_Rep2,37,1487,665,822,-0.1432724146131753,-0.09065177073342559,0.4345864661654135,0.5778588807785888,-0.41113916177304577,-0.11229945926574861,1.8601503759398497,2.2712895377128954,-0.5037502515412617,-0.09669636331789765,2.954887218045113,3.4586374695863746,-0.430536194500851,-0.04700827654313655,7.8541353383458645,8.284671532846716,0.1705083877577156,0.014620724048245855,12.631578947368421,12.461070559610706,-0.08543438889193788,-0.08575032077126021,0.34887218045112783,0.4343065693430657
Lung9,Lung9_Rep2,38,1406,407,999,-0.29238329238329236,-0.1535741256205344,0.4914004914004914,0.7837837837837838,-1.0575120575120573,-0.23391877187051993,2.0515970515970516,3.109109109109109,-1.5406315406315412,-0.23737381005073246,3.248157248157248,4.788788788788789,-3.466739466739467,-0.24039607267010976,8.176904176904177,11.643643643643644,-5.074711074711075,-0.24205626083319534,12.574938574938574,17.64964964964965,-0.1728091728091728,-0.15283518967338133,0.35872235872235875,0.5315315315315315
Lung9,Lung9_Rep2,39,2066,1027,1039,-0.04978196959288811,-0.04330271016712681,0.3563777994157741,0.4061597690086622,-0.2416674710628246,-0.06117685747101751,1.4089581304771177,1.6506256015399423,-0.38194260266359814,-0.0808541630933551,2.1801363193768255,2.5620789220404236,-0.7558162528009387,-0.08946442814712083,5.558909444985394,6.314725697786333,-0.7904396501392146,-0.06993502196773442,8.81110029211295,9.601539942252165,-0.03316611264857511,-0.042454417189305683,0.29503407984420643,0.32820019249278154
Lung9,Lung9_Rep2,40,2277,1133,1144,-0.14578382782266275,-0.10120260048503928,0.29302736098852605,0.4388111888111888,-0.39793943920157515,-0.10921417034964125,1.3415710503089144,1.7395104895104896,-0.5240851381628078,-0.09913713835881045,2.1315092674315976,2.6555944055944054,-0.6676284880168373,-0.07460271250776845,5.657546337157988,6.325174825174825,-0.6227255753954779,-0.05861329710754408,8.963812886142984,9.586538461538462,-0.10431801208500235,-0.10209227384911519,0.2418358340688438,0.34615384615384615
Lung9,Lung9_Rep2,41,1596,114,1482,0.27732793522267185,0.06738964209364304,1.394736842105263,1.1174089068825912,1.0856950067476383,0.1163433316722785,5.780701754385965,4.695006747638327,1.356950067476383,0.1170876849604477,8.68421052631579,7.327260458839406,2.23076923076923,0.09296210284939556,20.43859649122807,18.20782726045884,3.398785425101213,0.0971216501221234,31.342105263157894,27.94331983805668,0.09244264507422406,0.05096070195044557,0.7543859649122807,0.6619433198380567
Lung9,Lung9_Rep2,42,1462,457,1005,-0.129377184101375,-0.0686861332051013,0.5601750547045952,0.6895522388059702,-0.3466322653689975,-0.07527657874494674,2.413566739606127,2.7601990049751244,-0.3762347997430786,-0.06793803059506427,3.789934354485777,4.1661691542288555,-0.039067245827753894,0.012219816403283412,9.656455142231948,9.695522388059702,0.23349554198373568,0.036012781260717934,14.842450765864333,14.608955223880598,-0.05510304059570853,-0.05574295297956091,0.44638949671772427,0.5014925373134328
Lung9,Lung9_Rep2,43,1017,313,704,0.03064642027301767,0.012802831097781466,0.6996805111821086,0.6690340909090909,0.14608898489689226,0.04649470519068932,2.6134185303514377,2.4673295454545454,0.2116658800464708,0.05137796899086135,3.94888178913738,3.737215909090909,0.40441203165843653,0.05030231808417998,9.175718849840255,8.771306818181818,0.28922360586697593,0.02331822079805875,13.54632587859425,13.257102272727273,0.008336661341853069,0.006417028197244815,0.5239616613418531,0.515625
Lung9,Lung9_Rep2,44,1616,452,1164,-0.2971368184168111,-0.15221992271435508,0.3274336283185841,0.6245704467353952,-0.918194811908889,-0.21163801885366823,1.4623893805309736,2.3805841924398625,-1.518238907642247,-0.2537783083531265,2.1991150442477876,3.7173539518900345,-3.7228583158470947,-0.31815189890071377,5.179203539823009,8.902061855670103,-5.495172277468601,-0.3316278553109025,7.9446902654867255,13.439862542955327,-0.1611014810084238,-0.13712877257955633,0.27876106194690264,0.43986254295532645
Lung9,Lung9_Rep2,45,1897,922,975,-0.05826909171811556,-0.04058863051623057,0.324295010845987,0.38256410256410256,-0.18208910395461375,-0.06495083850187316,1.29175704989154,1.4738461538461538,-0.32772234273318857,-0.07862145214996798,1.9522776572668112,2.28,-0.6769030535624898,-0.0810012471982902,4.698481561822126,5.375384615384616,-0.8960431614661539,-0.07605804271573366,7.13882863340564,8.034871794871794,-0.0473296623838923,-0.043002365419297264,0.2613882863340564,0.3087179487179487
Lung12,Lung12,1,2032,734,1298,-0.32109134572996395,-0.12694471895327689,0.3869209809264305,0.7080123266563945,-0.8731080723645264,-0.12986233077527629,1.978201634877384,2.8513097072419105,-1.1033847923655338,-0.11415200335303045,3.189373297002725,4.292758089368259,-1.5857953758244712,-0.07221357637786716,8.713896457765667,10.299691833590138,-1.6712884630725107,-0.051958660531701915,13.790190735694823,15.461479198767334,-0.14609145069127516,-0.1161971135158282,0.2683923705722071,0.41448382126348227
Lung12,Lung12,2,1663,496,1167,-0.3943510379522901,-0.1602085430926208,0.530241935483871,0.9245929734361611,-1.2948869447438978,-0.19287418574169965,2.2620967741935485,3.5569837189374462,-1.874720126046936,-0.18934154689143484,3.5725806451612905,5.447300771208226,-4.001881374906709,-0.1682305973903838,9.324596774193548,13.326478149100257,-5.444704162865909,-0.1563173082142536,14.485887096774194,19.930591259640103,-0.19110553666694313,-0.15464074348962786,0.34274193548387094,0.5338474721508141
Lung12,Lung12,3,1245,526,719,-0.39295969793280694,-0.2281207301332685,0.21482889733840305,0.60778859527121,-1.457088161102503,-0.30585715977898026,1.1520912547528517,2.6091794158553547,-1.9763957122534994,-0.29043087196167305,2.036121673003802,4.0125173852573015,-3.639113788161632,-0.26402934944867607,6.328897338403042,9.968011126564674,-4.892883017710487,-0.23794079343782013,10.37832699619772,15.271210013908206,-0.21281405839331136,-0.22212553309493646,0.15019011406844107,0.36300417246175243
Lung12,Lung12,4,1520,680,840,-0.5653361344537815,-0.2596893828863622,0.26323529411764707,0.8285714285714286,-1.8757002801120448,-0.2885434168524199,1.3588235294117648,3.2345238095238096,-2.7331932773109244,-0.29696621473135176,2.3132352941176473,5.046428571428572,-5.77766106442577,-0.281746624810833,6.648529411764706,12.426190476190476,-8.165336134453781,-0.2789371031444959,10.563235294117646,18.728571428571428,-0.2743697478991597,-0.25327097419616035,0.17205882352941176,0.44642857142857145
Lung12,Lung12,5,1322,330,992,-0.13558162267839685,-0.10315324792599911,0.2515151515151515,0.3870967741935484,-0.4898949169110458,-0.14940518901507813,1.0121212121212122,1.502016129032258,-0.7520039100684264,-0.1587960462849553,1.506060606060606,2.2580645161290325,-1.1438294232649073,-0.14053844906087615,3.6606060606060606,4.804435483870968,-1.3849462365591396,-0.1504200165559383,5.566666666666666,6.951612903225806,-0.11352028347996088,-0.10718420304649602,0.19393939393939394,0.3074596774193548
Lung12,Lung12,6,1312,400,912,-0.3378070175438597,-0.18724951957752356,0.41,0.7478070175438597,-0.7820175438596491,-0.18032289032791077,2.0875,2.869517543859649,-1.1955263157894733,-0.193989325505557,3.265,4.4605263157894735,-2.0783771929824546,-0.17348235946028903,8.6475,10.725877192982455,-2.731096491228069,-0.17371588908704938,13.5825,16.31359649122807,-0.19539473684210523,-0.18719131248775922,0.275,0.47039473684210525
Lung12,Lung12,7,1023,288,735,-0.5115079365079365,-0.21690601070019294,0.4027777777777778,0.9142857142857143,-1.7538690476190477,-0.26478831098527766,2.09375,3.8476190476190477,-2.3810941043083895,-0.25089302323532486,3.6597222222222223,6.040816326530612,-4.754492630385487,-0.2369629262120607,10.663194444444445,15.417687074829932,-6.488378684807255,-0.2296841315136036,17.40277777777778,23.891156462585034,-0.2716978458049887,-0.22002027317846298,0.2534722222222222,0.5251700680272109
Lung12,Lung12,8,1034,437,597,-0.5033711655148357,-0.23117341313714543,0.19679633867276888,0.7001675041876047,-1.8320818432360122,-0.30829994759242246,1.2265446224256293,3.0586264656616415,-2.4781803755620206,-0.2841983077270193,2.3157894736842106,4.793969849246231,-4.613782106566394,-0.23969559030612944,7.691075514874142,12.304857621440537,-5.913986408012603,-0.20900047629230367,13.070938215102975,18.984924623115578,-0.2371315003698891,-0.2234877701697723,0.14645308924485126,0.38358458961474035
Lung12,Lung12,9,1646,218,1428,-0.17154292909824476,-0.0833589870070527,0.3669724770642202,0.538515406162465,-0.41465577056510683,-0.08023696001620503,1.7155963302752293,2.130252100840336,-0.49252177935394315,-0.0690570256991753,2.7889908256880735,3.2815126050420167,-0.5520070413486495,-0.03566890515409865,7.339449541284404,7.891456582633054,-0.41225939917251253,-0.009933128419892532,11.435779816513762,11.848039215686274,-0.12491326805951736,-0.08599147676172457,0.23853211009174313,0.3634453781512605
Lung12,Lung12,10,1013,167,846,-0.2242040741212611,-0.0840227815191391,0.5748502994011976,0.7990543735224587,-0.9256805537860449,-0.14174314929757825,2.44311377245509,3.368794326241135,-1.3648306224430575,-0.15360583984263523,3.8502994011976046,5.215130023640662,-2.7344176894438075,-0.1521133282036297,9.880239520958083,12.61465721040189,-3.2327543494571156,-0.12423049507083489,15.826347305389222,19.059101654846337,-0.10368624453221215,-0.07791421428861563,0.38922155688622756,0.4929078014184397
Lung12,Lung12,11,575,117,458,-0.42554025305117016,-0.12688447897130617,0.5897435897435898,1.01528384279476,-1.3858283880117939,-0.1524046352265364,3.1709401709401708,4.556768558951965,-1.8870040682267764,-0.152296115754016,5.3247863247863245,7.211790393013101,-2.72455492106147,-0.12001060619622066,15.384615384615385,18.109170305676855,-2.931325346172507,-0.09423346351941943,24.854700854700855,27.786026200873362,-0.14451535848915759,-0.096981938251994,0.4188034188034188,0.5633187772925764
Lung12,Lung12,12,402,72,330,-0.2426767676767676,-0.07552538348342762,1.0694444444444444,1.312121212121212,-1.097474747474748,-0.12453186515003924,4.805555555555555,5.903030303030303,-1.8368686868686872,-0.13893940560616644,7.638888888888889,9.475757575757576,-3.048484848484847,-0.09175730098671771,21.0,24.048484848484847,-3.8270202020202007,-0.07853027941559437,33.09722222222222,36.92424242424242,-0.10858585858585856,-0.07434297634006093,0.5277777777777778,0.6363636363636364
Lung12,Lung12,13,1425,263,1162,-0.19037257121915147,-0.1112696483310552,0.2889733840304182,0.4793459552495697,-0.39404658285504857,-0.10735503482066105,1.4828897338403042,1.8769363166953528,-0.560659803799664,-0.11419161050777844,2.2319391634980987,2.7925989672977627,-1.2709272723703071,-0.1271952335195729,5.038022813688213,6.30895008605852,-1.6967696969300334,-0.12027378920790407,7.448669201520913,9.145438898450946,-0.14235322604922676,-0.11375995775828715,0.20532319391634982,0.3476764199655766
Lung12,Lung12,14,938,134,804,-0.3233830845771145,-0.14851110201416268,0.21641791044776118,0.5398009950248757,-0.794776119402985,-0.12833630038492674,1.164179104477612,1.958955223880597,-1.0223880597014927,-0.1282860945449958,1.9328358208955223,2.955223880597015,-2.2412935323383083,-0.17304876536490132,4.641791044776119,6.883084577114428,-2.8793532338308454,-0.16632308229625092,7.246268656716418,10.125621890547263,-0.19776119402985073,-0.14154534679861558,0.1791044776119403,0.376865671641791
Lung12,Lung12,15,469,76,393,-0.48704298915227,-0.20380207835132857,0.27631578947368424,0.7633587786259542,-1.4694656488549618,-0.24660392013008411,1.5,2.969465648854962,-2.0691040578545605,-0.24536999488712122,2.526315789473684,4.595419847328245,-4.396544797107272,-0.2418428285168129,6.473684210526316,10.870229007633588,-6.273704298915229,-0.24303847886998114,9.802631578947368,16.076335877862597,-0.28398285790812916,-0.21015705925072803,0.18421052631578946,0.4681933842239186
Lung12,Lung12,16,295,31,264,-0.27944770283479964,-0.10942849638990525,0.45161290322580644,0.7310606060606061,-0.23191593352883677,-0.06077175797195336,2.5483870967741935,2.7803030303030303,-0.5478983382209193,-0.06573781239055541,3.7096774193548385,4.257575757575758,-0.8151270772238508,-0.055416227035688485,9.612903225806452,10.428030303030303,-1.308406647116323,-0.06961189934471787,14.161290322580646,15.469696969696969,-0.2060117302052786,-0.12863626360063402,0.22580645161290322,0.4318181818181818
Lung12,Lung12,17,1500,314,1186,-0.1173617898841044,-0.0758239815328994,0.35987261146496813,0.4772344013490725,-0.4383894909829109,-0.10535221990156657,1.6847133757961783,2.123102866779089,-0.5173682344980182,-0.09092794563394185,2.694267515923567,3.211635750421585,-0.5035821312338209,-0.04047293909578543,7.117834394904459,7.62141652613828,-0.4595170835973832,-0.03155950468346905,10.94267515923567,11.402192242833053,-0.09458007969839205,-0.08080815683576421,0.27388535031847133,0.3684654300168634
Lung12,Lung12,18,966,251,715,-0.10343521020811858,-0.06638807684089522,0.44621513944223107,0.5496503496503496,-0.399492937341543,-0.10490735565892252,1.9641434262948207,2.3636363636363638,-0.45610564734070724,-0.08457820799455765,3.187250996015936,3.6433566433566433,-0.6038001838798657,-0.053799185304399984,8.334661354581673,8.938461538461539,-0.8954057894296952,-0.06536178006014344,12.900398406374501,13.795804195804196,-0.085047223692642,-0.06784245445627522,0.3107569721115538,0.3958041958041958
Lung12,Lung12,19,1056,400,656,-0.3734756097560976,-0.19935841912350194,0.25,0.6234756097560976,-1.1235365853658539,-0.21413164692004028,1.4725,2.596036585365854,-1.5701829268292684,-0.21084441378317423,2.535,4.1051829268292686,-2.326219512195122,-0.1542571762639151,8.25,10.576219512195122,-2.970975609756099,-0.13619713651301762,13.465,16.4359756097561,-0.20067073170731708,-0.19529671278423982,0.185,0.3856707317073171
Lung12,Lung12,20,343,53,290,-0.3536109303838647,-0.13349433128167504,0.6981132075471698,1.0517241379310345,-0.9573194534808072,-0.12373025113502421,3.4150943396226414,4.372413793103449,-1.364216005204944,-0.11194213404104336,5.415094339622642,6.779310344827586,-2.534612882238127,-0.10506790781103817,14.358490566037736,16.893103448275863,-3.3848405985686405,-0.0927431891249228,22.735849056603772,26.120689655172413,-0.20559531554977228,-0.14299997630203587,0.41509433962264153,0.6206896551724138
Lung12,Lung12,21,1511,553,958,-0.16826797842098706,-0.12441442391985087,0.2513562386980108,0.4196242171189979,-0.402280972641164,-0.11812464933523856,1.3471971066907775,1.7494780793319415,-0.5147628988965107,-0.11767832317140728,2.142857142857143,2.6576200417536535,-0.948289270519127,-0.0829205380047086,5.739602169981917,6.687891440501044,-1.4388833729099577,-0.09817305921006048,8.969258589511755,10.408141962421713,-0.12126491673808076,-0.1235316554394264,0.19710669077757687,0.31837160751565763
Lung12,Lung12,22,1087,380,707,-0.42557135412789404,-0.27187971195620786,0.20526315789473684,0.6308345120226309,-1.2680748901957866,-0.32318072576341494,1.2552631578947369,2.5233380480905234,-1.6830305962927121,-0.3100220677127116,2.1868421052631577,3.86987270155587,-2.6304436834660905,-0.25825402141016085,6.881578947368421,9.512022630834512,-2.996136380555349,-0.21758319392599343,11.457894736842105,14.454031117397454,-0.28459018834214245,-0.2668096044415454,0.1736842105263158,0.4582743988684583
Lung12,Lung12,23,720,158,562,-0.8189107617460246,-0.28505730587273814,0.47468354430379744,1.293594306049822,-2.8895445740799133,-0.3273588925315952,2.8417721518987342,5.7313167259786475,-4.07750349114825,-0.31705142002934206,4.993670886075949,9.0711743772242,-7.204581287445382,-0.27322097925972766,16.11392405063291,23.318505338078293,-7.457790891481601,-0.20061759752364156,28.246835443037973,35.704626334519574,-0.36465606558853997,-0.2913104898817512,0.2848101265822785,0.6494661921708185
Lung12,Lung12,24,710,256,454,-0.5680582323788547,-0.25747282258815685,0.30859375,0.8766519823788547,-2.2300385462555066,-0.37067596619161414,1.59375,3.8237885462555066,-3.258982654185022,-0.3530015958582281,2.8203125,6.079295154185022,-7.459440390969164,-0.35631023348059604,8.02734375,15.486784140969164,-10.48232723017621,-0.3466910415273014,13.37890625,23.86123348017621,-0.29346778634361237,-0.24997740389673023,0.2109375,0.5044052863436124
Lung12,Lung12,25,1058,358,700,-0.4503032721468475,-0.21862184090073392,0.388268156424581,0.8385714285714285,-0.9518595371109337,-0.17729142974363754,2.393854748603352,3.3457142857142856,-0.944429369513168,-0.12785391715601765,4.131284916201118,5.075714285714286,-0.949856344772547,-0.07094980050577503,11.368715083798882,12.31857142857143,-0.9640383080606547,-0.05113766721666251,17.80167597765363,18.765714285714285,-0.250415003990423,-0.2228508178773119,0.2681564245810056,0.5185714285714286
Lung12,Lung12,26,1211,423,788,-0.3603280891864973,-0.19660926442292495,0.37825059101654845,0.7385786802030457,-1.1109911077510173,-0.22660395381328333,2.1631205673758864,3.2741116751269037,-1.4749132975723316,-0.2058047249083069,3.728132387706856,5.2030456852791875,-1.9574888096866712,-0.14873644879557624,11.146572104018913,13.104060913705585,-2.078344193637424,-0.10802885537752376,18.167848699763592,20.246192893401016,-0.1943904429324021,-0.19131432325689968,0.2789598108747045,0.4733502538071066
Lung12,Lung12,27,839,247,592,-0.7940351789036,-0.287952393874353,0.3360323886639676,1.1300675675675675,-3.0769435933909617,-0.36140094261478295,1.688259109311741,4.765202702702703,-4.5831190502243135,-0.36014187145157367,3.0080971659919027,7.591216216216216,-8.586456395666922,-0.3087296497860558,10.477732793522268,19.06418918918919,-10.600564886749098,-0.26711080050514674,18.668016194331983,29.26858108108108,-0.3553247072983915,-0.2917230320287367,0.1902834008097166,0.5456081081081081
Lung12,Lung12,28,1209,483,726,-0.6453895248361652,-0.27664202179484204,0.2981366459627329,0.9435261707988981,-2.226665297811543,-0.33500293017976956,1.6273291925465838,3.8539944903581267,-3.1573327857912834,-0.3349027846670476,2.8509316770186337,6.008264462809917,-5.687276491624319,-0.282928764027871,9.024844720496894,14.712121212121213,-6.669849254829494,-0.22668318619072972,15.459627329192546,22.12947658402204,-0.2909159351847099,-0.26858541997699237,0.19668737060041408,0.48760330578512395
Lung13,Lung13,1,1551,775,776,-0.35287828400399074,-0.24122020696714336,0.1664516129032258,0.5193298969072165,-1.0111273694712337,-0.2160768297373358,1.3651612903225807,2.3762886597938144,-1.2634635849684073,-0.18165683451840506,2.552258064516129,3.8157216494845363,-1.5787296308613232,-0.1036783529963828,8.905806451612904,10.484536082474227,-1.5643648154306629,-0.06346313029513193,15.052903225806451,16.617268041237114,-0.2201812437645494,-0.2358264657832194,0.1393548387096774,0.3595360824742268
Lung13,Lung13,2,2048,1022,1026,-0.48683352216156833,-0.3478043088021059,0.12720156555772993,0.6140350877192983,-1.4537656927707396,-0.3228985948134926,1.3590998043052838,2.8128654970760234,-1.8658346780192492,-0.2747064899211474,2.663405088062622,4.529239766081871,-2.725161457677679,-0.16285803733898702,9.496086105675147,12.221247563352826,-2.8139278943172243,-0.11743053981425904,16.477495107632095,19.29142300194932,-0.26958377679358214,-0.3392041680188102,0.10176125244618395,0.3713450292397661
Lung13,Lung13,3,1462,730,732,-0.28096788681787555,-0.21746443602289908,0.16575342465753426,0.44672131147540983,-0.6601579459540388,-0.1854517761932079,1.3821917808219177,2.0423497267759565,-0.8265326746013923,-0.1488994116238208,2.489041095890411,3.3155737704918034,-1.0971891608653346,-0.10532130584447442,7.928767123287671,9.025956284153006,-1.103533198592709,-0.08018403311099036,13.106849315068493,14.210382513661202,-0.1785762407365821,-0.2099850951878604,0.1410958904109589,0.319672131147541
Lung13,Lung13,4,1596,798,798,-0.14285714285714288,-0.14651506736613434,0.10902255639097744,0.2518796992481203,-0.2957393483709274,-0.1046569030165144,0.9197994987468672,1.2155388471177946,-0.38471177944862145,-0.09385210122044726,1.5488721804511278,1.9335839598997493,-0.23433583959899718,-0.02671766448217051,4.786967418546366,5.021303258145363,0.21052631578947345,0.04068079746410682,7.8997493734335835,7.68922305764411,-0.10526315789473684,-0.14419450247674567,0.10025062656641603,0.20551378446115287
Lung13,Lung13,5,1899,948,951,-0.3534287691836707,-0.2223520872725923,0.29641350210970463,0.6498422712933754,-0.8314765270401576,-0.17191483423491336,2.088607594936709,2.9200841219768665,-0.8302120352992857,-0.13530762130679924,3.8227848101265822,4.652996845425868,-0.2119521090391192,-0.026995902258098385,12.477848101265822,12.689800210304941,0.39369617591076533,0.01731181527988177,20.80168776371308,20.407991587802314,-0.20014242170134036,-0.21177394360233942,0.22151898734177214,0.4216614090431125
Lung13,Lung13,6,2213,1106,1107,-0.2781412383141312,-0.24610643425790102,0.09764918625678119,0.3757904245709124,-0.8268024783924753,-0.24356508800370016,0.7296564195298373,1.5564588979223126,-1.0873179226065917,-0.2266792583587898,1.3390596745027126,2.4263775971093042,-1.6895409942646742,-0.15403767653136588,4.678119349005425,6.367660343270099,-1.6999457667873852,-0.11017215736475366,8.16003616636528,9.859981933152666,-0.16975812313879618,-0.24324832844504868,0.07775768535262206,0.24751580849141824
Lung13,Lung13,7,1097,300,797,-0.32263069845253034,-0.1952125253589324,0.15666666666666668,0.479297365119197,-0.9219866164784609,-0.21078711653037388,1.1633333333333333,2.0853199498117942,-1.2923295692179009,-0.21634525008123962,2.1066666666666665,3.3989962358845673,-1.886424090338771,-0.15230709864291817,7.16,9.046424090338771,-2.3453994144709327,-0.1473000104995618,11.983333333333333,14.328732747804265,-0.1907737348389795,-0.19020971891390645,0.12666666666666668,0.3174404015056462
Lung13,Lung13,8,1250,625,625,-0.45920000000000005,-0.24972131134068112,0.2944,0.7536,-0.8735999999999997,-0.15998313654368868,2.2448,3.1184,-0.9135999999999997,-0.1188555494382371,4.0224,4.936,-0.9984000000000002,-0.06274304347855235,12.5264,13.5248,-1.0528000000000013,-0.054839841117764104,20.4912,21.544,-0.2288,-0.23518202710826777,0.2288,0.4576
Lung13,Lung13,9,2195,1093,1102,-0.3320852214139476,-0.23123814103363396,0.22689844464775846,0.558983666061706,-1.257159485456867,-0.2826743783757057,1.2900274473924978,2.547186932849365,-1.6570570351170542,-0.24997602268142824,2.324794144556267,3.9818511796733214,-3.0674520085746115,-0.2120185269061507,7.296431838975297,10.363883847549909,-3.6572205903597066,-0.17979968823713757,12.526989935956085,16.18421052631579,-0.19822480294499065,-0.2249947581242494,0.1729185727355901,0.37114337568058076
Lung13,Lung13,10,2538,1258,1280,-0.2970078994435612,-0.20184171398877093,0.1740858505564388,0.47109375,-0.8863784280604132,-0.17959422525130048,1.2925278219395866,2.17890625,-1.1498584062003183,-0.15974904584609984,2.417329093799682,3.5671875,-1.661746075119237,-0.09265177080247129,7.998410174880763,9.66015625,-1.680068809618442,-0.04290015058999861,13.705087440381558,15.38515625,-0.13738448926868044,-0.19137634789720995,0.14308426073131955,0.28046875
