sample	histology	TACSTD2	CD8	CYT	GEP18	GEP18_common	ESTIMATE	ESTIMATE_Score	ESTIMATE_StromalScore	CD8_AB	purity
TCGA-21-5787-01	LUSC	12.0967	11.329	10.63805	1.2240508624753497	1.2240508624753497	1544.64	1554.66	10.02	9.974	0.5
TCGA-21-A5DI-01	LUSC	14.2457	6.7634	7.3926	-0.8293482256897976	-0.8293482256897976	-426.13	-1332.5	-906.37	6.3012999999999995	0.3
TCGA-22-0940-01	LUSC	13.5749	10.1812	10.93235	1.3316012753869606	1.3316012753869606	1647.35	1829.91	182.55	9.054	0.4
TCGA-22-0944-01	LUSC	13.15	6.3586	5.15685	-1.0529641794506324	-1.0529641794506324	-480.48	-1637.54	-1157.06	5.20485	0.66
TCGA-22-1000-01	LUSC	14.6463	9.1834	8.2454	0.784363914098672	0.784363914098672	1908.01	3386.5	1478.49	8.0186	0.18
TCGA-22-1002-01	LUSC	13.3604	8.042	8.1421	0.019016970834110854	0.019016970834110854	807.73	1232.44	424.72	7.3538	0.38
TCGA-22-1005-01	LUSC	12.3967	10.6428	10.08685	1.3099221695785037	1.3099221695785037	2466.57	3194.16	727.59	9.5436	0.12
TCGA-22-1011-01	LUSC	15.4278	8.5867	7.905849999999999	0.39954962917326636	0.39954962917326636	1388.79	1438.38	49.59	7.4061	0.36
TCGA-22-1012-01	LUSC	13.109	7.761	7.3213	-0.39794524846267415	-0.39794524846267415	263.89	-354.84	-618.73	6.847049999999999	0.32
TCGA-22-1016-01	LUSC	13.1593	6.983	7.0802	-0.22422878483284248	-0.22422878483284248	1194.96	1897.54	702.58	7.28505	0.33
TCGA-22-1017-01	LUSC	12.2597	8.2717	8.77335	0.30260830235787534	0.30260830235787534	694.66	-40.33	-735.0	6.8095	0.34
TCGA-22-4591-01	LUSC	12.7419	7.1499	6.9232	-0.6282695312586823	-0.6282695312586823	-305.47	-1478.46	-1172.99	6.8419	0.73
TCGA-22-4593-01	LUSC	11.1126	7.1886	6.63605	-0.9046554938937855	-0.9046554938937855	-342.52	38.24	380.75	6.67495	0.77
TCGA-22-4594-01	LUSC	11.1644	8.4509	7.77025	0.38347415696678816	0.38347415696678816	1356.24	1773.01	416.76	7.975950000000001	0.24
TCGA-22-4595-01	LUSC	11.798	7.8504	8.118549999999999	0.10175511991731884	0.10175511991731884	836.38	1178.65	342.27	6.833399999999999	0.46
TCGA-22-4596-01	LUSC	11.8719	8.6637	8.600999999999999	0.8903663755130616	0.8903663755130616	2378.09	3595.66	1217.57	8.03055	0.69
TCGA-22-4599-01	LUSC	9.1335	10.196	9.71105	0.9392976670789085	0.9392976670789085	1598.79	1599.54	0.75	9.426400000000001	0.47
TCGA-22-4601-01	LUSC	14.3815	7.3971	6.67295	-0.17472484983665842	-0.17472484983665842	-227.57	-1042.87	-815.3	6.35665	0.78
TCGA-22-4604-01	LUSC	12.4751	8.5634	7.834849999999999	0.7000706172788171	0.7000706172788171	1230.68	2229.29	998.61	7.59305	0.84
TCGA-22-4605-01	LUSC	14.2588	6.6309	6.55345	-0.16213667596204884	-0.16213667596204884	847.86	1362.34	514.48	5.4906	0.24
TCGA-22-4607-01	LUSC	15.6019	6.3879	6.7444500000000005	-0.39414895412883	-0.39414895412883	450.67	341.13	-109.53	5.70915	0.63
TCGA-22-4609-01	LUSC	12.657	9.3932	8.674199999999999	0.602373668579809	0.602373668579809	1560.81	2211.93	651.12	8.38915	0.42
TCGA-22-4613-01	LUSC	13.2131	8.6538	7.77125	0.4542967879362887	0.4542967879362887	974.47	541.85	-432.62	8.484950000000001	0.62
TCGA-22-5471-01	LUSC	13.1133	10.6918	9.72485	1.0097052794706167	1.0097052794706167	1119.17	735.69	-383.48	9.566400000000002	0.44
TCGA-22-5472-01	LUSC	15.1452	7.1296	6.94785	-0.5901030161362818	-0.5901030161362818	583.24	218.69	-364.56	6.307449999999999	0.65
TCGA-22-5473-01	LUSC	11.8703	7.1088	8.02065	-0.17462074629194888	-0.17462074629194888	-103.42	-599.76	-496.35	5.62355	0.58
TCGA-22-5474-01	LUSC	13.3459	9.639	9.34535	1.1704527802437583	1.1704527802437583	1516.32	1499.55	-16.77	8.46975	0.55
TCGA-22-5477-01	LUSC	11.3383	8.1594	7.50985	-0.049889522874605574	-0.049889522874605574	-226.87	-1207.3	-980.43	7.0078	0.73
TCGA-22-5478-01	LUSC	12.3821	6.8016	6.938000000000001	-0.2712601154842486	-0.2712601154842486	171.5	202.51	31.01	5.6578	0.4
TCGA-22-5479-01	LUSC	12.0168	7.812	7.50475	0.07238562173573627	0.07238562173573627	166.34	-265.16	-431.5	6.5994	0.28
TCGA-22-5480-01	LUSC	9.6659	7.6445	7.98475	0.8035558193447085	0.8035558193447085	1286.04	1162.15	-123.9	6.757	0.71
TCGA-22-5481-01	LUSC	7.2839	9.1047	8.1323	0.42671502753157087	0.42671502753157087	731.58	7.72	-723.86	8.34565	0.7
TCGA-22-5482-01	LUSC	13.5215	6.0015	6.6264	-0.8128554053766003	-0.8128554053766003	-404.88	-913.98	-509.1	4.8075	0.66
TCGA-22-5483-01	LUSC	11.4251	8.2561	7.663600000000001	-0.028398597202629654	-0.028398597202629654	257.15	508.94	251.79	10.5609	0.7
TCGA-22-5485-01	LUSC	11.2074	6.4603	6.42895	-0.5773772387850857	-0.5773772387850857	-153.44	-891.52	-738.08	5.62945	0.72
TCGA-22-5489-01	LUSC	9.7585	8.9258	8.06785	0.9545844486257499	0.9545844486257499	1659.65	2706.87	1047.23	7.794600000000001	0.43
TCGA-22-5491-01	LUSC	14.7166	7.5019	6.7924500000000005	-0.485936828870128	-0.485936828870128	-165.84	-1681.25	-1515.4	7.003550000000001	0.67
TCGA-22-5492-01	LUSC	13.3011	8.8061	9.1515	0.5553858347021963	0.5553858347021963	1356.21	1341.81	-14.39	7.9803	0.56
TCGA-22-A5C4-01	LUSC	11.3341	6.7729	6.66315	-0.5701998679401464	-0.5701998679401464	-270.0	-1295.71	-1025.71	5.754099999999999	0.68
TCGA-33-4532-01	LUSC	12.8848	6.4073	6.8067	-0.998187034411045	-0.998187034411045	-715.94	-2282.53	-1566.59	5.4671	0.56
TCGA-33-4533-01	LUSC	10.307	7.6225	6.1015	-0.7139640620860827	-0.7139640620860827	-592.04	-674.71	-82.67	7.891349999999999	0.7
TCGA-33-4538-01	LUSC	13.4112	7.6436	7.0939	-0.24193976815577534	-0.24193976815577534	-99.03	-1120.17	-1021.14	6.6238	0.59
TCGA-33-4547-01	LUSC	13.7327	5.4883	6.1793499999999995	-0.5627176712550032	-0.5627176712550032	342.96	232.97	-109.98	6.71585	0.49
TCGA-33-4566-01	LUSC	13.0351	9.2865	9.2319	0.7944173972003856	0.7944173972003856	1248.54	932.29	-316.24	8.21655	0.53
TCGA-33-4579-01	LUSC	6.6637	7.3201	6.79045	-0.6514189247078512	-0.6514189247078512				6.4860500000000005	
TCGA-33-4582-01	LUSC	12.5074	6.7079	6.6591000000000005	-0.7098267259640076	-0.7098267259640076	-611.53	-1966.91	-1355.39	7.494800000000001	0.54
TCGA-33-4583-01	LUSC	14.3513	8.669	9.287199999999999	0.03868193509964696	0.03868193509964696	179.46	-1175.15	-1354.61	7.87665	0.52
TCGA-33-4586-01	LUSC	11.2103	5.3793	6.4161	-0.9851890147393983	-0.9851890147393983	-415.86	-1183.99	-768.14	4.51485	0.42
TCGA-33-4587-01	LUSC	11.1967	6.409	5.298349999999999	-0.7502614060793626	-0.7502614060793626	-701.82	-1640.91	-939.1	6.30415	0.88
TCGA-33-4589-01	LUSC	14.0204	9.4903	9.8606	1.2061297849621933	1.2061297849621933	1337.28	940.09	-397.19	8.64415	0.2
TCGA-33-6737-01	LUSC	12.2107	7.8792	8.24435	-0.31082842069570327	-0.31082842069570327	499.82	409.91	-89.91	6.49555	0.48
TCGA-33-6738-01	LUSC	14.8558	6.8716	5.9733	-0.5127884860809562	-0.5127884860809562	-63.54	-1407.65	-1344.11	5.58775	0.53
TCGA-33-A4WN-01	LUSC	14.4578	6.5141	5.559150000000001	-0.5463769999072083	-0.5463769999072083	-166.63	-1255.41	-1088.78	5.567349999999999	0.39
TCGA-33-A5GW-01	LUSC	14.3119	4.574	3.6481	-1.4966188972739554	-1.4966188972739554	-817.66	-2545.3	-1727.64	3.43105	0.82
TCGA-33-AAS8-01	LUSC	9.8479	6.0519	6.7616499999999995	-0.8652939845046784	-0.8652939845046784	-652.86	-2427.73	-1774.87	4.76575	0.64
TCGA-33-AASB-01	LUSC	12.9559	5.3059	5.2119	-1.6128775963108088	-1.6128775963108088	-900.19	-3008.68	-2108.49	4.549	0.44
TCGA-33-AASD-01	LUSC	13.4395	6.0051	6.8567	-0.8376829421620324	-0.8376829421620324	-511.35	-1440.96	-929.6	4.8336	0.69
TCGA-33-AASI-01	LUSC	13.7169	8.689	7.767950000000001	0.4040464134678079	0.4040464134678079	544.69	-597.6	-1142.29	7.260400000000001	0.52
TCGA-33-AASJ-01	LUSC	14.9252	7.274	7.51515	-0.6672327665542107	-0.6672327665542107	-637.23	-2453.58	-1816.35	5.91075	0.6
TCGA-33-AASL-01	LUSC	13.5518	7.2615	7.59105	0.00719246831669674	0.00719246831669674	163.36	-1372.34	-1535.7	5.9575	0.43
TCGA-34-2596-01	LUSC	10.2267	7.3797	7.8186	0.05627597421301736	0.05627597421301736	365.99	25.8	-340.19	6.108549999999999	0.65
TCGA-34-2600-01	LUSC	15.2687	6.0705	6.25885	-1.0098990518578557	-1.0098990518578557	-460.42	-1980.25	-1519.82	6.78115	0.86
TCGA-34-2608-01	LUSC	13.6554	8.3454	8.03905	0.3469383543272616	0.3469383543272616	1478.26	2588.93	1110.66	7.39725	0.29
TCGA-34-5231-01	LUSC	9.4651	8.7475	8.225950000000001	-0.04694917713684018	-0.04694917713684018	125.1	-548.24	-673.34	7.749700000000001	0.67
TCGA-34-5232-01	LUSC	15.5441	8.5036	8.1288	0.5652229496719424	0.5652229496719424	1645.28	937.51	-707.77	7.4215	0.29
TCGA-34-5234-01	LUSC	13.5057	9.8372	9.34225	0.7890338384653938	0.7890338384653938	2107.92	3426.09	1318.16	9.35765	0.18
TCGA-34-5236-01	LUSC	12.4123	7.0082	6.5825	-0.35807508537697924	-0.35807508537697924	567.65	1346.23	778.57	6.184100000000001	0.18
TCGA-34-5239-01	LUSC	12.5677	9.7752	8.580649999999999	0.7617198703388911	0.7617198703388911	1290.56	2327.75	1037.19	8.872399999999999	0.45
TCGA-34-5240-01	LUSC	14.5377	7.2997	6.549149999999999	-0.5123136142196829	-0.5123136142196829	26.54	-22.96	-49.51	6.2249	0.64
TCGA-34-5241-01	LUSC	14.4162	8.7906	9.20785	0.49623629785481743	0.49623629785481743	1325.64	1984.71	659.07	7.9841999999999995	0.88
TCGA-34-5927-01	LUSC	11.844	6.2788	6.64095	-0.8146995307869583	-0.8146995307869583	-790.44	-1752.09	-961.66	5.19845	0.77
TCGA-34-5928-01	LUSC	12.118	7.8539	7.29	0.10159903637158665	0.10159903637158665	505.4	1557.84	1052.44	6.82425	0.4
TCGA-34-5929-01	LUSC	9.4893	6.4309	5.9731	-0.3593164608225747	-0.3593164608225747	105.62	-430.26	-535.88	5.4668	0.75
TCGA-34-7107-01	LUSC	12.5842	7.0395	6.5179	-0.031156370971854738	-0.031156370971854738	71.84	589.01	517.17	5.89265	0.59
TCGA-34-8454-01	LUSC	14.2974	8.8276	9.562899999999999	0.7136075697013121	0.7136075697013121	1478.61	1836.2	357.59	7.7091	0.45
TCGA-34-8455-01	LUSC	13.9164	7.2571	7.0691500000000005	-0.42552546959788506	-0.42552546959788506	-30.34	-208.57	-178.23	6.68355	0.46
TCGA-34-8456-01	LUSC	12.4055	7.4813	6.09415	-0.5749282456586379	-0.5749282456586379	-73.06	-649.67	-576.61	6.24435	0.64
TCGA-34-A5IX-01	LUSC	14.563	7.3601	7.24695	-0.5757357471896247	-0.5757357471896247	195.53	-912.04	-1107.57	5.94055	0.36
TCGA-37-3783-01	LUSC	13.7986	10.2384	9.42715	0.691252392345056	0.691252392345056	1659.91	1804.8	144.89	9.48525	0.36
TCGA-37-3789-01	LUSC	13.548	9.066	9.013	0.4955400419674059	0.4955400419674059	952.57	586.89	-365.68	8.6362	0.62
TCGA-37-3792-01	LUSC	14.6427	9.3907	10.013349999999999	1.3569209932009458	1.3569209932009458	2540.27	3116.85	576.58	8.2688	0.4
TCGA-37-4129-01	LUSC	4.7682	7.8615	3.3754	-2.0101051062077007	-2.0101051062077007	-1336.39	-2651.23	-1314.84	7.03545	0.45
TCGA-37-4130-01	LUSC	5.7891	11.9444	11.63405	1.5183478766725529	1.5183478766725529	2523.93	2324.1	-199.83	11.591000000000001	0.4
TCGA-37-4132-01	LUSC	10.9051	9.794	8.750499999999999	0.511624313094564	0.511624313094564	848.97	569.23	-279.74	11.6419	0.62
TCGA-37-4133-01	LUSC	15.6711	8.5694	7.8210500000000005	0.14825454264091498	0.14825454264091498	592.12	54.47	-537.65	7.50045	0.67
TCGA-37-4135-01	LUSC	13.0046	7.7678	6.8161000000000005	-0.100604741992286	-0.100604741992286	393.85	-330.77	-724.63	8.38645	0.91
TCGA-37-4141-01	LUSC	12.1227	9.6507	7.3742	0.18188999464571054	0.18188999464571054	437.08	20.35	-416.73	10.68725	0.76
TCGA-37-5819-01	LUSC	8.5663	8.3172	7.6091	-0.11959628029735057	-0.11959628029735057	-31.24	-699.17	-667.93	7.4272	0.71
TCGA-37-A5EL-01	LUSC	12.7036	6.9624	7.5965	-0.6636879809192882	-0.6636879809192882	-446.87	-2213.31	-1766.44	5.48145	0.77
TCGA-37-A5EM-01	LUSC	13.9888	8.5897	7.60825	0.27483821857772384	0.27483821857772384	949.82	1639.11	689.3	7.3361	
TCGA-37-A5EN-01	LUSC	13.0092	7.9879	6.7075	-0.1682044721650609	-0.1682044721650609	-122.62	-1164.23	-1041.61	9.1603	0.54
TCGA-39-5011-01	LUSC	12.8673	9.3851	9.963149999999999	0.9523760553254333	0.9523760553254333	1986.79	1837.54	-149.24	8.3349	0.43
TCGA-39-5016-01	LUSC	14.6014	9.1254	8.34195	0.7969651027738673	0.7969651027738673	980.11	43.31	-936.8	8.11955	0.51
TCGA-39-5019-01	LUSC	12.6364	8.329	7.3598	0.08688416028011386	0.08688416028011386	492.87	418.14	-74.73	7.732200000000001	0.55
TCGA-39-5021-01	LUSC	10.9455	8.9484	7.92385	0.4548806240075129	0.4548806240075129	643.45	427.84	-215.61	7.6217	0.4
TCGA-39-5022-01	LUSC	12.8722	10.2854	9.90775	1.704497075294378	1.704497075294378	2160.62	2954.58	793.96	9.42765	0.26
TCGA-39-5024-01	LUSC	14.286	7.6201	6.79795	0.024200408618131188	0.024200408618131188	324.13	-796.5	-1120.63	6.8848	0.32
TCGA-39-5027-01	LUSC	12.0401	6.2213	5.804550000000001	-0.9877439912840624	-0.9877439912840624	-949.53	-2854.04	-1904.52	5.95485	0.68
TCGA-39-5028-01	LUSC	14.6785	8.0632	7.9337	0.20062166102641646	0.20062166102641646	785.03	1034.0	248.97	7.19465	0.19
TCGA-39-5029-01	LUSC	13.9072	9.072	8.731950000000001	0.4720410421389475	0.4720410421389475	736.42	452.47	-283.95	7.96345	0.54
TCGA-39-5030-01	LUSC	11.3339	9.925	9.619599999999998	1.304548441251549	1.304548441251549	2258.76	3239.56	980.8	9.395900000000001	0.3
TCGA-39-5031-01	LUSC	12.6704	8.4527	7.314299999999999	0.011922896650046215	0.011922896650046215	635.53	624.85	-10.68	7.68835	0.4
TCGA-39-5034-01	LUSC	11.3988	7.8152	8.54295	0.056413063167785236	0.056413063167785236	319.33	680.1	360.76	7.03665	0.51
TCGA-39-5035-01	LUSC	14.4912	10.1121	9.4606	1.0152871043607892	1.0152871043607892	1314.96	1062.59	-252.37	9.068349999999999	0.44
TCGA-39-5036-01	LUSC	15.011	8.094	7.4083000000000006	-0.12468470688490285	-0.12468470688490285	-140.12	-1957.51	-1817.39	6.96385	0.64
TCGA-39-5037-01	LUSC	12.5492	5.5253	3.7558499999999997	-1.6230670881262164	-1.6230670881262164	-991.7	-3201.26	-2209.56	5.23085	0.49
TCGA-39-5039-01	LUSC	13.9018	8.2966	7.4246	-0.23491640681631065	-0.23491640681631065	484.51	909.49	424.98	7.3406	0.28
TCGA-39-5040-01	LUSC	10.9254	7.0339	6.18035	-0.3342602320455281	-0.3342602320455281	-280.47	-1144.82	-864.34	6.196400000000001	0.59
TCGA-43-2576-01	LUSC	13.8337	8.5003	8.5683	0.568091661392816	0.568091661392816	1458.09	2286.95	828.86	7.79945	0.27
TCGA-43-2578-01	LUSC	11.3005	8.4275	7.74045	-0.07266587149540021	-0.07266587149540021	97.29	-488.85	-586.14	9.252500000000001	0.59
TCGA-43-2581-01	LUSC	12.161	8.3233	8.15555	0.44773629578249596	0.44773629578249596	1730.12	2446.51	716.39	7.0135000000000005	0.29
TCGA-43-3394-01	LUSC	13.2874	6.6151	5.6029	-0.7312111861223275	-0.7312111861223275	-327.66	-956.12	-628.47	7.09575	0.6
TCGA-43-3920-01	LUSC	12.451	9.4678	8.91375	0.4387026995375407	0.4387026995375407	749.64	1329.45	579.81	8.844850000000001	0.52
TCGA-43-5668-01	LUSC	13.0084	9.7419	9.225	1.0020716020771463	1.0020716020771463	1698.37	1868.29	169.93	8.65425	0.34
TCGA-43-5670-01	LUSC	14.6683	4.4221	4.6175	-1.4645054238373285	-1.4645054238373285	-856.23	-2183.87	-1327.64	3.7573	0.62
TCGA-43-6143-01	LUSC	12.4979	5.9463	6.98005	-0.6791105087415106	-0.6791105087415106	-488.4	-835.79	-347.4	6.772600000000001	0.86
TCGA-43-6647-01	LUSC	11.5215	7.648	6.9979	0.6924324565472881	0.6924324565472881	1303.22	2638.65	1335.43	6.4633	0.25
TCGA-43-6770-01	LUSC	12.5122	6.0424	6.0435	-0.5473658211601401	-0.5473658211601401	0.76	-19.55	-20.31	5.0642499999999995	0.69
TCGA-43-6771-01	LUSC	14.0953	7.6876	7.3770500000000006	0.18683483858318067	0.18683483858318067	545.55	654.58	109.02	6.6723	0.48
TCGA-43-6773-01	LUSC	13.1004	9.4635	8.850249999999999	0.8055268864359895	0.8055268864359895	1947.08	3092.28	1145.2	8.7074	0.21
TCGA-43-7656-01	LUSC	11.4213	9.3399	8.7472	0.5139026594171419	0.5139026594171419	1281.76	1340.21	58.45	8.29805	0.59
TCGA-43-7657-01	LUSC	12.531	5.904	4.57315	-0.9435694948284392	-0.9435694948284392	-662.25	-922.26	-260.02	5.44665	0.44
TCGA-43-7658-01	LUSC	9.6546	9.8759	8.57	0.48941399205519165	0.48941399205519165	487.19	-896.88	-1384.07	8.8387	0.75
TCGA-43-8115-01	LUSC	12.5355	9.3603	8.3652	0.6817390897848656	0.6817390897848656	1514.12	2822.35	1308.23	8.289100000000001	0.42
TCGA-43-8116-01	LUSC	12.5309	7.584	7.7993	-0.010587060326859632	-0.010587060326859632	445.94	-215.32	-661.26	6.7745999999999995	0.58
TCGA-43-8118-01	LUSC	13.5298	6.972	6.8896	-0.42591526234633864	-0.42591526234633864	675.11	562.56	-112.55	5.8075	0.33
TCGA-43-A474-01	LUSC	13.0417	2.9344	5.0785	-2.082590165864594	-2.082590165864594	-1100.6	-1837.24	-736.63	1.90335	0.61
TCGA-43-A475-01	LUSC	13.0762	10.8665	10.16	1.5499543116443917	1.5499543116443917	2055.85	2006.01	-49.85	9.847249999999999	0.34
TCGA-43-A56U-01	LUSC	13.4418	9.4092	8.75695	0.5904251068894045	0.5904251068894045	2186.0	2433.62	247.62	8.1019	0.17
TCGA-43-A56V-01	LUSC	13.3852	6.2234	6.0024999999999995	-0.8546304662052887	-0.8546304662052887	-181.9	-1044.91	-863.01	5.7280999999999995	0.57
TCGA-46-3765-01	LUSC	13.3267	7.8365	7.2371	-0.016848580655573306	-0.016848580655573306	471.53	214.36	-257.17	7.0944	0.36
TCGA-46-3766-01	LUSC	12.4551	9.4286	8.87845	0.9715664467418645	0.9715664467418645	2064.49	3824.72	1760.23	8.45415	0.17
TCGA-46-3767-01	LUSC	12.9585	8.0218	7.89105	0.3604039319823321	0.3604039319823321	1486.76	2964.92	1478.16	7.811	0.23
TCGA-46-3768-01	LUSC	12.5486	6.8378	6.01295	-0.633863288449158	-0.633863288449158	-102.51	-880.31	-777.8	6.09905	0.75
TCGA-46-3769-01	LUSC	13.3793	9.0356	7.8347999999999995	0.6288839169078786	0.6288839169078786	1195.48	1412.45	216.97	8.16255	0.47
TCGA-46-6025-01	LUSC	12.9714	6.7695	6.7661	-0.17128901515888392	-0.17128901515888392	-236.55	-969.97	-733.42	5.36875	0.54
TCGA-46-6026-01	LUSC	11.9363	6.5124	5.885	-1.2140419683902233	-1.2140419683902233	-691.45	-2264.5	-1573.05	7.5305	0.9
TCGA-51-4079-01	LUSC	14.8208	8.1253	7.7911	0.2182564003223729	0.2182564003223729	379.82	70.81	-309.01	6.9071	0.62
TCGA-51-4080-01	LUSC	13.0123	6.7055	5.56385	-0.8305470608652435	-0.8305470608652435	-528.72	-1764.29	-1235.57	5.1414	0.96
TCGA-51-4081-01	LUSC	12.0058	4.7989	4.5106	-1.4906344718952715	-1.4906344718952715	-849.48	-1048.04	-198.56	3.75385	0.63
TCGA-51-6867-01	LUSC	13.5721	9.0976	9.100100000000001	0.5647699708830497	0.5647699708830497	90.09	-349.24	-439.33	7.73775	
TCGA-52-7622-01	LUSC	12.8627	8.898	9.29685	0.7938313682876352	0.7938313682876352	1285.55	1377.69	92.14	7.49775	0.39
TCGA-52-7809-01	LUSC	11.5816	7.5346	6.788	-0.6405965254747552	-0.6405965254747552	-397.97	-1288.78	-890.8	7.57885	0.52
TCGA-52-7810-01	LUSC	13.9165	3.6767	5.00465	-1.8152783476792729	-1.8152783476792729	-554.38	-1398.56	-844.19	3.28835	0.51
TCGA-52-7811-01	LUSC	13.7244	7.4104	7.464	-0.11972473405759995	-0.11972473405759995	522.69	450.53	-72.15	6.14855	0.22
TCGA-52-7812-01	LUSC	12.455	9.7713	9.115950000000002	0.9845308914878077	0.9845308914878077	1180.65	550.33	-630.33	8.4466	0.56
TCGA-56-1622-01	LUSC	13.9094	5.6988	6.1592	-0.6470323766613548	-0.6470323766613548	-762.91	-1653.37	-890.47	4.4925	0.9
TCGA-56-5897-01	LUSC	13.4036	8.5499	7.9567	0.4008133987106434	0.4008133987106434	1489.38	2774.37	1284.99	7.57475	0.32
TCGA-56-5898-01	LUSC	13.8991	7.0749	7.09295	-0.16117887716961016	-0.16117887716961016	431.28	360.63	-70.65	6.197	0.36
TCGA-56-6545-01	LUSC	11.9646	7.852	8.0	0.6375193300872537	0.6375193300872537	1341.0	2677.86	1336.86	6.83525	0.32
TCGA-56-6546-01	LUSC	10.1647	9.7892	9.5659	0.9760041344308978	0.9760041344308978	1428.92	1588.84	159.91	8.7387	0.41
TCGA-56-7221-01	LUSC	12.7333	5.3975	5.04835	-1.5937801194685899	-1.5937801194685899	-643.44	-2061.88	-1418.44	4.2053	0.58
TCGA-56-7222-01	LUSC	13.5324	3.565	3.6093	-1.4072602056301469	-1.4072602056301469	-432.98	-1776.8	-1343.81	2.1649	0.53
TCGA-56-7223-01	LUSC	10.5889	5.1916	4.5926	-2.0706856054593357	-2.0706856054593357	-1651.61	-2992.86	-1341.26	6.133	0.94
TCGA-56-7579-01	LUSC	14.5631	4.1807	4.86055	-1.3852500616132857	-1.3852500616132857	-5.69	-498.38	-492.69	2.92865	0.66
TCGA-56-7580-01	LUSC	13.4408	6.9519	7.1251999999999995	-0.780160376951446	-0.780160376951446	-137.84	-891.92	-754.08	5.43475	0.37
TCGA-56-7582-01	LUSC	12.6604	7.5704	6.63655	-0.23039405507271318	-0.23039405507271318	219.87	-111.37	-331.24	6.38295	0.62
TCGA-56-7730-01	LUSC	12.601	5.5724	4.7379	-1.3259220335766768	-1.3259220335766768	-1161.77	-3035.98	-1874.22	4.39905	0.8
TCGA-56-7731-01	LUSC	14.1915	7.3994	6.9731000000000005	0.016967506368149678	0.016967506368149678	1123.57	1659.05	535.49	6.58875	0.17
TCGA-56-7822-01	LUSC	15.0865	6.1779	7.006550000000001	-0.68410339855482	-0.68410339855482	188.45	-369.78	-558.24	5.849600000000001	0.31
TCGA-56-7823-01	LUSC	13.1235	6.1501	6.6001	-1.0059801172719274	-1.0059801172719274	-401.86	-1649.15	-1247.3	4.6897	0.92
TCGA-56-8082-01	LUSC	12.9953	4.5437	4.75925	-0.9011598424317059	-0.9011598424317059	-573.82	-1733.61	-1159.79	3.32525	0.81
TCGA-56-8083-01	LUSC	10.848	6.7377	3.33075	-1.8796832844366307	-1.8796832844366307	-1336.82	-2234.53	-897.71	7.44275	0.91
TCGA-56-8201-01	LUSC	12.2553	9.8947	9.20915	1.1948825320864942	1.1948825320864942	2188.86	3242.59	1053.73	8.76725	0.22
TCGA-56-8304-01	LUSC	14.6659	7.4711	7.87315	-0.08313582818244497	-0.08313582818244497	234.79	-1047.19	-1281.98	6.68845	0.54
TCGA-56-8305-01	LUSC	12.905	5.1374	5.2776499999999995	-1.1399056009964044	-1.1399056009964044	-295.8	-744.06	-448.26	4.13515	0.41
TCGA-56-8307-01	LUSC	11.3879	7.616	7.94495	0.24996999400507924	0.24996999400507924	924.18	150.28	-773.9	7.1377500000000005	0.52
TCGA-56-8308-01	LUSC	15.3878	7.1285	6.55415	-0.3729765816383066	-0.3729765816383066	227.15	19.31	-207.84	6.20485	0.44
TCGA-56-8309-01	LUSC	12.288	9.9157	9.0248	1.0812463624246356	1.0812463624246356	2326.0	2959.82	633.81	8.77535	0.31
TCGA-56-8503-01	LUSC	13.2689	7.9051	7.71635	0.5341281414687508	0.5341281414687508	1432.3	2715.53	1283.23	7.2191	0.22
TCGA-56-8504-01	LUSC	12.8169	8.3233	7.3819	0.11377846630823973	0.11377846630823973	483.67	276.61	-207.06	7.33275	0.35
TCGA-56-8622-01	LUSC	14.8218	4.8956	6.57255	-0.8765530203834991	-0.8765530203834991	263.79	372.64	108.86	3.7459	0.47
TCGA-56-8623-01	LUSC	12.5296	8.9293	9.35265	0.6596643515524363	0.6596643515524363	2536.5	3560.92	1024.42	7.97425	0.96
TCGA-56-8624-01	LUSC	13.8082	6.8549	5.94245	-0.9233252191553224	-0.9233252191553224	205.13	210.83	5.7	6.0819	0.28
TCGA-56-8625-01	LUSC	12.1195	9.5819	9.51715	1.216419296381797	1.216419296381797	2168.04	3427.48	1259.44	8.4133	0.37
TCGA-56-8626-01	LUSC	13.4423	6.2504	5.88835	-0.7836534165685294	-0.7836534165685294	158.49	-112.42	-270.91	5.657299999999999	0.4
TCGA-56-8628-01	LUSC	13.2108	8.2547	8.00835	0.32299456331050846	0.32299456331050846	1273.93	1845.04	571.12	7.857799999999999	0.41
TCGA-56-8629-01	LUSC	13.6912	7.3859	6.7292000000000005	-0.3286489217142131	-0.3286489217142131	-108.78	-860.41	-751.64	6.2273	0.62
TCGA-56-A49D-01	LUSC	13.5247	9.1322	9.10125	0.4547463938697009	0.4547463938697009	1039.8	528.91	-510.88	8.5058	0.56
TCGA-56-A4BW-01	LUSC	13.7086	7.9497	7.26595	-0.1505041219535489	-0.1505041219535489	317.91	61.54	-256.37	7.2179	0.58
TCGA-56-A4BX-01	LUSC	13.8011	6.4944	1.08565	-2.315214805116891	-2.315214805116891	-1330.52	-3324.97	-1994.46	6.4460999999999995	0.87
TCGA-56-A4BY-01	LUSC	14.7084	7.9756	6.6581	-0.10984197220139708	-0.10984197220139708	-189.3	-985.61	-796.31	6.6076999999999995	0.45
TCGA-56-A4ZJ-01	LUSC	13.9799	7.2275	7.76755	0.06269169123088313	0.06269169123088313	1345.46	2371.77	1026.31	6.27275	0.16
