k	d	contrast	rule	n_high	n_low	n_nhoods_sampled	median_ncells_graph	n_samples	rank	n_coef	singular	n_tested	n_tnk_tested	n_tnk_down_sfdr05	n_tnk_up_sfdr05	frac_tnk_down_sfdr05	median_logfc_tnk	median_abs_logfc_tnk_down	median_logfc_tnk_down	median_ncells_tnk_down	median_ncells_tnk	n_mal_tested	n_mal_up_sfdr05	n_mal_down_sfdr05	median_logfc_mal	min_spatial_fdr	n_tnk_down_sfdr001	median_abs_logfc_down_sfdr001	n_tnk_down_sfdr010	median_abs_logfc_down_sfdr010	n_tnk_down_sfdr020	median_abs_logfc_down_sfdr020	status	n65	joint_score	pareto	selected_count	selected_abs_logfc	selected_joint
40	15	top15	within-cohort top 0.150 vs rest	12	53	1636	81.0	65	5	5	False	1516	602	3	0	0.0049833887043189366	-0.5393552669745295	2.92404548190942	-2.92404548190942	89.0	95.0	410	115	16	0.8177215944272336	1.7841055966481247e-12	0		6	2.89450979800176	12	2.511990709423825	fit	True	8.77213644572826	False	False	False	False
50	8	top20	within-cohort top 0.200 vs rest	15	50	1844	87.0	65	5	5	False	1784	711	3	0	0.004219409282700422	-0.690665009825824	2.87721890999191	-2.87721890999191	79.0	91.0	522	171	12	1.1032166678498951	7.230628781393969e-09	1	2.91651936706876	11	2.27848978609305	48	1.9055690122923399	fit	True	8.63165672997573	False	False	False	False
60	5	top15	within-cohort top 0.150 vs rest	12	53	1993	89.0	65	5	5	False	1960	767	3	0	0.003911342894393742	-0.561323852007794	2.75015247870713	-2.75015247870713	83.0	87.0	597	136	1	1.1955250718891	7.393568473671748e-08	1	3.7231988169129	5	2.76916930055636	22	2.277391241766175	fit	True	8.25045743612139	False	False	False	False
10	15	top15	within-cohort top 0.150 vs rest	12	53	1886	21.0	65	5	5	False	1508	702	3	0	0.004273504273504274	-0.461347357318838	2.63108404396089	-2.63108404396089	36.0	23.0	253	50	0	0.561828174405538	8.274819265051397e-08	0		29	2.05953925743239	72	1.779398093000795	fit	True	7.8932521318826705	False	False	False	False
60	3	top20	within-cohort top 0.200 vs rest	15	50	2091	76.0	65	5	5	False	2071	738	3	0	0.0040650406504065045	-0.670301833241708	2.42930168325675	-2.42930168325675	74.0	74.0	653	177	1	1.18893728651381	2.8662641017760098e-06	0		29	1.93111839483742	101	1.63006675408657	fit	True	7.28790504977025	False	False	False	False
50	8	top25	within-cohort top 0.250 vs rest	19	46	1844	87.0	65	5	5	False	1784	711	3	0	0.004219409282700422	-0.695140614043709	2.31978229944426	-2.31978229944426	76.0	91.0	522	154	4	1.12658471200646	9.617562071853177e-08	0		16	2.117645479920015	51	1.74081445590052	fit	True	6.959346898332781	False	False	False	False
40	15	top25	within-cohort top 0.250 vs rest	19	46	1636	81.0	65	5	5	False	1516	602	3	0	0.0049833887043189366	-0.7540525319170011	2.25632918925303	-2.25632918925303	103.0	95.0	410	102	12	0.947940594185947	4.291969033430894e-09	0		19	1.99386633028895	51	1.79941066839456	fit	True	6.7689875677590905	False	False	False	False
60	30	top15	within-cohort top 0.150 vs rest	12	53	1268	132.0	65	5	5	False	1159	434	2	0	0.004608294930875576	-0.48769755844128304	4.032845036947655	-4.032845036947655	108.5	171.0	311	85	14	0.170613221144845	1.3994071346635362e-07	0		15	2.95130077379617	28	2.737151852992125	fit	True	8.06569007389531	True	False	False	False
60	15	top20	within-cohort top 0.200 vs rest	15	50	1535	119.0	65	5	5	False	1449	558	2	0	0.0035842293906810036	-0.5861710848155065	3.555612719397595	-3.555612719397595	122.5	144.0	419	126	13	1.33233066870888	1.6417803193588462e-09	1	3.73972485718202	8	2.4708936004463	24	2.1384706068249253	fit	True	7.11122543879519	False	False	False	False
50	5	top15	within-cohort top 0.150 vs rest	12	53	1995	74.0	65	5	5	False	1956	765	2	0	0.00261437908496732	-0.43574199659182	3.4392798038325054	-3.4392798038325054	74.5	72.0	582	147	1	1.167332613747375	9.798957451009232e-08	2	3.4392798038325054	7	2.58525951514993	14	2.487881886232605	fit	True	6.878559607665011	False	False	False	False
50	10	top15	within-cohort top 0.150 vs rest	12	53	1745	94.0	65	5	5	False	1667	660	2	0	0.0030303030303030303	-0.6080690211707165	3.2940148088386954	-3.2940148088386954	99.5	101.5	487	137	4	1.12979312917338	4.4515767528948683e-07	0		6	2.96005126657789	11	2.68068506999183	fit	True	6.588029617677391	False	False	False	False
50	15	top15	within-cohort top 0.150 vs rest	12	53	1586	100.5	65	5	5	False	1490	577	2	0	0.0034662045060658577	-0.673634462798032	3.230920295322105	-3.230920295322105	100.5	119.0	413	131	15	1.17503456534255	4.272375072239442e-11	0		4	2.992968948801905	11	2.34330284218854	fit	True	6.46184059064421	False	False	False	False
60	15	top25	within-cohort top 0.250 vs rest	19	46	1535	119.0	65	5	5	False	1449	558	2	0	0.0035842293906810036	-0.6279988227811979	2.5229809437070196	-2.5229809437070196	172.0	144.0	419	107	9	1.15900571177158	2.3768329108947465e-07	0		5	2.22253026264313	13	2.10987232055108	fit	True	5.045961887414039	False	False	False	False
50	3	top20	within-cohort top 0.200 vs rest	15	50	2086	63.0	65	5	5	False	2063	727	2	0	0.002751031636863824	-0.64871627336924	2.5027867933762904	-2.5027867933762904	65.0	61.0	644	177	0	1.318517048931575	7.254755420073136e-07	0		22	2.095360181202105	89	1.70090591032257	fit	True	5.005573586752581	False	False	False	False
60	10	top25	within-cohort top 0.250 vs rest	19	46	1680	113.0	65	5	5	False	1627	645	2	0	0.0031007751937984496	-0.555367732621406	2.255329749938875	-2.255329749938875	113.5	123.0	490	180	6	1.63965345897548	7.1537122215129056e-09	0		6	2.09702522419123	22	1.84790865560991	fit	True	4.51065949987775	False	False	False	False
60	3	top25	within-cohort top 0.250 vs rest	19	46	2091	76.0	65	5	5	False	2071	738	2	0	0.0027100271002710027	-0.6873935943856785	2.207147633740955	-2.207147633740955	74.5	74.0	653	185	1	1.21928181160351	7.918138400834845e-05	0		16	1.778366906178355	117	1.39716679742308	fit	True	4.41429526748191	False	False	False	False
5	3	half	within-cohort top 0.500 vs rest	34	31	2090	7.0	65	5	5	False	1745	707	2	0	0.002828854314002829	-0.390683385012736	1.7435492524503249	-1.7435492524503249	10.0	7.0	422	7	0	0.5755351913114535	0.04345409408732084	0		18	1.407946749615975	26	1.32557252604072	fit	True	3.4870985049006498	False	False	False	False
5	3	q34	locked Q3+Q4 vs Q1+Q2	31	34	2090	7.0	65	5	5	False	1745	707	2	1	0.002828854314002829	-0.330463228713462	1.639346323770575	-1.639346323770575	10.0	7.0	422	31	0	0.5720009291469845	0.03710833882640365	0		15	1.35979660573171	30	1.2731266607600449	fit	True	3.27869264754115	False	False	False	False
50	20	top15	within-cohort top 0.150 vs rest	12	53	1449	105.0	65	5	5	False	1336	515	1	0	0.001941747572815534	-0.532397861208335	3.62527596261233	-3.62527596261233	81.0	128.0	353	106	4	0.950319340392642	3.3780701352368794e-10	0		2	3.3892417783621402	6	2.532133668393165	fit	True	3.62527596261233	False	False	False	False
60	3	top15	within-cohort top 0.150 vs rest	12	53	2091	76.0	65	5	5	False	2071	738	1	0	0.0013550135501355014	-0.508640102914249	3.54694443307312	-3.54694443307312	75.0	74.0	653	143	3	1.03534069216534	1.7134017567292316e-06	1	3.54694443307312	1	3.54694443307312	9	2.15560998936269	fit	True	3.54694443307312	False	False	False	False
40	10	top15	within-cohort top 0.150 vs rest	12	53	1777	75.0	65	5	5	False	1679	679	1	0	0.0014727540500736377	-0.519097082435489	3.52339490949473	-3.52339490949473	97.0	80.0	467	139	5	0.962402283159408	1.0616132170144412e-06	1	3.52339490949473	8	2.5210744564675	16	2.44207779563114	fit	True	3.52339490949473	False	False	False	False
60	15	top15	within-cohort top 0.150 vs rest	12	53	1535	119.0	65	5	5	False	1449	558	1	0	0.0017921146953405018	-0.4164393609159635	3.49236400490345	-3.49236400490345	140.0	144.0	419	118	5	1.12080591599911	4.322817397036332e-11	0		2	3.30835855754722	3	3.12435311019099	fit	True	3.49236400490345	False	False	False	False
60	20	top15	within-cohort top 0.150 vs rest	12	53	1391	123.0	65	5	5	False	1297	490	1	0	0.0020408163265306124	-0.5479493420256755	3.40727885389652	-3.40727885389652	129.0	153.5	360	98	2	0.927552886192311	1.393612967497238e-08	0		2	3.15804085104633	3	2.90880284819614	fit	True	3.40727885389652	False	False	False	False
60	10	top15	within-cohort top 0.150 vs rest	12	53	1680	113.0	65	5	5	False	1627	645	1	1	0.0015503875968992248	-0.374244249238496	3.23523117039433	-3.23523117039433	142.0	123.0	490	163	3	1.4609882412136148	2.067765485288531e-11	0		2	3.017432462572415	3	2.7996337547505	fit	True	3.23523117039433	False	False	False	False
60	8	top15	within-cohort top 0.150 vs rest	12	53	1815	106.0	65	5	5	False	1764	695	1	0	0.0014388489208633094	-0.602532787853479	3.22449134870786	-3.22449134870786	112.0	112.0	517	125	2	1.17469242963563	1.4345694385016644e-09	0		2	3.119149341722565	2	3.119149341722565	fit	True	3.22449134870786	False	False	False	False
50	8	top15	within-cohort top 0.150 vs rest	12	53	1844	87.0	65	5	5	False	1784	711	1	0	0.0014064697609001407	-0.476053642164282	3.09202139563943	-3.09202139563943	109.0	91.0	522	134	1	0.978041013076677	6.766744223759789e-10	0		2	2.8988528028640452	5	2.70568421008866	fit	True	3.09202139563943	False	False	False	False
40	8	top15	within-cohort top 0.150 vs rest	12	53	1899	70.0	65	5	5	False	1809	726	1	0	0.0013774104683195593	-0.511744840424849	2.88313531149689	-2.88313531149689	51.0	73.0	509	135	2	1.13076198095456	6.9484601410661e-08	0		5	2.70450973347806	13	2.3337341623468	fit	True	2.88313531149689	False	False	False	False
60	10	top20	within-cohort top 0.200 vs rest	15	50	1680	113.0	65	5	5	False	1627	645	1	0	0.0015503875968992248	-0.608956264070435	2.71425347667691	-2.71425347667691	97.0	123.0	490	197	8	1.73884578963807	7.293985365340495e-10	0		7	2.30532936478239	18	2.130832466946405	fit	True	2.71425347667691	False	False	False	False
12	10	top15	within-cohort top 0.150 vs rest	12	53	2003	22.0	65	5	5	False	1702	743	1	0	0.0013458950201884253	-0.511514436198246	2.46055284755181	-2.46055284755181	31.0	23.0	367	61	0	0.555017171717241	1.6026306884494315e-07	0		57	1.83738796168139	85	1.75219557821626	fit	True	2.46055284755181	False	False	False	False
60	20	top25	within-cohort top 0.250 vs rest	19	46	1391	123.0	65	5	5	False	1297	490	1	0	0.0020408163265306124	-0.7118509841801325	2.2719703522385	-2.2719703522385	94.0	153.5	360	105	9	1.3564798447117	2.0230552464555684e-08	0		5	2.05033339437398	31	1.65934484217002	fit	True	2.2719703522385	False	False	False	False
40	20	top25	within-cohort top 0.250 vs rest	19	46	1503	84.0	65	5	5	False	1370	538	1	0	0.0018587360594795538	-0.6636701200251105	2.19374193190881	-2.19374193190881	81.0	100.0	351	110	16	1.19001537830719	4.8940607354924955e-09	0		13	2.001212318201	39	1.74206673690092	fit	True	2.19374193190881	False	False	False	False
5	15	top25	within-cohort top 0.250 vs rest	19	46	2016	11.0	65	5	5	False	1335	676	1	0	0.0014792899408284023	-0.5608003907346035	1.9680350223831	-1.9680350223831	23.0	12.0	133	9	0	0.0582677580080785	0.01825116691564899	0		49	1.47695181556816	111	1.31504065379734	fit	True	1.9680350223831	False	False	False	False
5	8	top33	within-cohort top 0.333 vs rest	23	42	2067	9.0	65	5	5	False	1446	695	1	1	0.0014388489208633094	-0.44203310598655	1.8362728091319	-1.8362728091319	15.0	9.0	219	17	0	0.209462737594787	0.0001650910064615709	0		12	1.569396672386955	76	1.29164149432937	fit	True	1.8362728091319	False	False	False	False
50	20	top25	within-cohort top 0.250 vs rest	19	46	1449	105.0	65	5	5	False	1336	515	0	0	0.0	-0.706499796942356				128.0	353	102	6	1.4363735285136	1.504751849026199e-08	0		9	1.97154452656724	34	1.66955888822938	fit	True		False	False	False	False
10	3	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	2092	13.0	65	5	5	False	1985	738	0	0	0.0	-0.6644154657318395				13.0	569	78	0	0.663327467464255	9.380915801018365e-05	0		130	1.574262330751755	134	1.5669701545388648	fit	True		False	False	False	False
10	3	top20	within-cohort top 0.200 vs rest	15	50	2092	13.0	65	5	5	False	1985	738	0	0	0.0	-0.6472039082156535				13.0	569	70	0	0.689549351083399	7.905873990058007e-05	0		141	1.52263504719626	142	1.52165972460251	fit	True		False	False	False	False
8	5	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	2100	12.0	65	5	5	False	1831	777	0	0	0.0	-0.635428657993773				12.0	430	37	0	0.337485878238457	1.751479424756592e-05	0		163	1.46279630843881	176	1.4537906137073948	fit	True		False	False	False	False
8	3	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	2084	11.0	65	5	5	False	1948	733	0	0	0.0	-0.624819226864561				11.0	540	45	0	0.5271885607251755	0.0003442574378402017	0		0		177	1.37515782712857	fit	True		False	False	False	False
10	5	top20	within-cohort top 0.200 vs rest	15	50	2102	15.0	65	5	5	False	1870	780	0	0	0.0	-0.6235681304407605				15.0	468	64	0	0.4905862694733125	3.5364965702995365e-07	0		138	1.6218388931419	143	1.60916383454535	fit	True		False	False	False	False
8	3	top25	within-cohort top 0.250 vs rest	19	46	2084	11.0	65	5	5	False	1948	733	0	0	0.0	-0.613017880324574				11.0	540	24	0	0.5431877427507675	0.000814604259789818	0		109	1.41585307163055	112	1.40995491677087	fit	True		False	False	False	False
8	5	top20	within-cohort top 0.200 vs rest	15	50	2100	12.0	65	5	5	False	1831	777	0	0	0.0	-0.59613872749963				12.0	430	41	0	0.40396498715464446	8.80200886601509e-06	0		141	1.46868651855739	186	1.43230164507344	fit	True		False	False	False	False
8	3	top20	within-cohort top 0.200 vs rest	15	50	2084	11.0	65	5	5	False	1948	733	0	0	0.0	-0.594376660373542				11.0	540	56	0	0.579781031027147	8.50596313819854e-05	0		0		189	1.33843088052471	fit	True		False	False	False	False
8	20	top15	within-cohort top 0.150 vs rest	12	53	1841	18.0	65	5	5	False	1357	672	0	0	0.0	-0.5916674980119121				20.0	164	12	0	0.2612661739410015	8.939325849136156e-08	0		35	1.99914838696499	105	1.62941792384276	fit	True		False	False	False	False
8	5	top25	within-cohort top 0.250 vs rest	19	46	2100	12.0	65	5	5	False	1831	777	0	0	0.0	-0.591206700048606				12.0	430	23	0	0.35775340401595646	4.370287873388166e-06	0		127	1.51324342990188	147	1.45653363121908	fit	True		False	False	False	False
5	15	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	2016	11.0	65	5	5	False	1335	676	0	0	0.0	-0.58358467014407				12.0	133	9	0	-0.132864404331271	0.002017522046057532	0		4	2.03340794517947	144	1.3193155836004702	fit	True		False	False	False	False
5	15	top20	within-cohort top 0.200 vs rest	15	50	2016	11.0	65	5	5	False	1335	676	0	0	0.0	-0.577931846690436				12.0	133	9	0	-0.0525871215156852	0.0010265897568634413	0		0		129	1.31787125836399	fit	True		False	False	False	False
8	8	top20	within-cohort top 0.200 vs rest	15	50	2057	14.0	65	5	5	False	1676	750	0	0	0.0	-0.574178336363752				14.0	333	39	0	0.289607364623559	6.832876412584292e-06	0		101	1.51348766600736	147	1.43262589560167	fit	True		False	False	False	False
10	10	top15	within-cohort top 0.150 vs rest	12	53	1995	19.0	65	5	5	False	1660	742	0	0	0.0	-0.5564485979870886				19.0	331	43	0	0.437949003706214	4.107896300311766e-07	0		69	1.75454744672271	119	1.6161785299377	fit	True		False	False	False	False
5	20	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1927	12.0	65	5	5	False	1232	651	0	0	0.0	-0.544792440366771				13.0	104	4	0	-0.160745585403548	0.0011946055352545454	0		48	1.624718704136575	133	1.36906995159305	fit	True		False	False	False	False
10	3	top15	within-cohort top 0.150 vs rest	12	53	2092	13.0	65	5	5	False	1985	738	0	0	0.0	-0.536743238362744				13.0	569	58	0	0.563960021269178	0.000709909031213209	0		0		168	1.466486005034	fit	True		False	False	False	False
5	20	top20	within-cohort top 0.200 vs rest	15	50	1927	12.0	65	5	5	False	1232	651	0	1	0.0	-0.525827694499801				13.0	104	6	0	-0.11052949095583929	0.0006803721372666183	0		38	1.6735917755379202	136	1.363538817626405	fit	True		False	False	False	False
10	8	top15	within-cohort top 0.150 vs rest	12	53	2024	18.0	65	5	5	False	1717	758	0	0	0.0	-0.5234248540058475				18.0	361	27	0	0.53374139873517	3.2014380150598496e-06	0		33	1.91663798102847	106	1.657356317557535	fit	True		False	False	False	False
12	8	top15	within-cohort top 0.150 vs rest	12	53	2009	21.0	65	5	5	False	1752	747	0	0	0.0	-0.518508084819672				21.0	392	45	0	0.5414866994962355	5.021881728035205e-06	0		74	1.876288351375845	85	1.84267238193807	fit	True		False	False	False	False
5	5	top25	within-cohort top 0.250 vs rest	19	46	2103	8.0	65	5	5	False	1584	744	0	0	0.0	-0.5095039538314099				8.0	291	2	0	0.17193340266239	0.003157158131939861	0		0		199	1.16780242132865	fit	True		False	False	False	False
5	5	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	2103	8.0	65	5	5	False	1584	744	0	0	0.0	-0.5058878631991359				8.0	291	9	0	0.115796465640077	0.00039879130102788053	0		0		230	1.1491049195715748	fit	True		False	False	False	False
15	3	top15	within-cohort top 0.150 vs rest	12	53	2105	19.0	65	5	5	False	2033	722	0	0	0.0	-0.5022106436670355				19.0	616	93	0	0.5803315441135171	2.710463496962139e-06	0		88	1.8180689830205798	90	1.8150851772179148	fit	True		False	False	False	False
10	5	top15	within-cohort top 0.150 vs rest	12	53	2102	15.0	65	5	5	False	1870	780	0	0	0.0	-0.49176288685102554				15.0	468	39	0	0.45113271897093854	0.00027891689053377073	0		0		157	1.53947688627465	fit	True		False	False	False	False
15	5	top15	within-cohort top 0.150 vs rest	12	53	2089	22.0	65	5	5	False	1940	781	0	0	0.0	-0.490958288267988				21.0	530	91	1	0.7990760932361105	1.1366874342434478e-07	0		80	1.92608986126675	83	1.91612705277428	fit	True		False	False	False	False
8	10	top15	within-cohort top 0.150 vs rest	12	53	2024	15.0	65	5	5	False	1625	741	0	0	0.0	-0.482195784320455				15.0	299	35	0	0.452769746584473	1.427906394760521e-06	0		2	2.1727463911889	111	1.54228971044692	fit	True		False	False	False	False
5	5	top33	within-cohort top 0.333 vs rest	23	42	2103	8.0	65	5	5	False	1584	744	0	0	0.0	-0.481508369791603				8.0	291	9	0	0.23604522872728	0.007122517048559073	0		112	1.291760976092855	137	1.23630750261138	fit	True		False	False	False	False
5	10	top25	within-cohort top 0.250 vs rest	19	46	2057	10.0	65	5	5	False	1426	696	0	0	0.0	-0.48117362466943747				10.0	188	9	0	0.295890647325484	0.0007847559195497319	0		16	1.640622898718485	112	1.252605177334925	fit	True		False	False	False	False
12	3	top15	within-cohort top 0.150 vs rest	12	53	2100	16.0	65	5	5	False	2016	725	0	0	0.0	-0.478485922127233				15.0	591	72	0	0.621530300928592	5.444729900339133e-05	0		0		121	1.64462040967749	fit	True		False	False	False	False
8	5	top15	within-cohort top 0.150 vs rest	12	53	2100	12.0	65	5	5	False	1831	777	0	0	0.0	-0.478448982573753				12.0	430	16	0	0.3957028855308935	7.493928492291634e-05	0		0		184	1.369990862603105	fit	True		False	False	False	False
5	10	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	2057	10.0	65	5	5	False	1426	696	0	0	0.0	-0.47177164212148304				10.0	188	15	0	0.14316950196384	0.0001002429133672545	0		0		133	1.26845293948389	fit	True		False	False	False	False
8	15	top15	within-cohort top 0.150 vs rest	12	53	1929	17.0	65	5	5	False	1462	703	0	0	0.0	-0.466281528672806				18.0	203	29	0	0.137039394076582	2.580738183145474e-07	0		3	2.46450650168688	101	1.59388989878783	fit	True		False	False	False	False
50	3	top15	within-cohort top 0.150 vs rest	12	53	2086	63.0	65	5	5	False	2063	727	0	0	0.0	-0.464861210472253				61.0	644	148	2	1.13082785076903	1.731633077585462e-07	0		2	2.48001663741979	7	2.31641995860922	fit	True		False	False	False	False
5	5	top20	within-cohort top 0.200 vs rest	15	50	2103	8.0	65	5	5	False	1584	744	0	0	0.0	-0.46354286535636				8.0	291	13	0	0.191155850624584	0.0002736454649852951	0		0		226	1.1396532667084949	fit	True		False	False	False	False
5	3	top25	within-cohort top 0.250 vs rest	19	46	2090	7.0	65	5	5	False	1745	707	0	0	0.0	-0.461500842629182				7.0	422	2	0	0.393846718525667	0.022983678401933882	0		0		184	1.108154698318425	fit	True		False	False	False	False
5	15	top15	within-cohort top 0.150 vs rest	12	53	2016	11.0	65	5	5	False	1335	676	0	0	0.0	-0.4553537770448465				12.0	133	11	0	0.0005533605192916	0.00917597820774261	0		0		0		fit	True		False	False	False	False
