unit_key	dataset	n_focal	n_other	mean_focal	mean_other	delta	spec	target	comparison	gene_set
GSE205335|P0031	GSE205335	103	81	0.07834892671839812	0.10664631603606142	-0.028297389317663305	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1006	GSE205335	72	89	0.09860316269825747	0.11252020674048029	-0.013917044042222812	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1015	GSE205335	46	77	0.11068802188815167	0.1299354110368258	-0.01924738914867412	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1017	GSE205335	12	111	0.1847243971450608	0.1817895899929444	0.0029348071521164143	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1018	GSE205335	17	140	0.2107290204325254	0.21455885286253093	-0.0038298324300055364	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1027	GSE205335	52	144	0.231148953547216	0.22271521737708155	0.00843373617013446	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1030	GSE205335	7	36	0.15600258385755048	0.14097366734941766	0.015028916508132817	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1037	GSE205335	1	3	0.19633590430886372	0.11399050391101745	0.08234540039784627	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1056	GSE205335	32	52	0.09069077701800143	0.09263888036443088	-0.0019481033464294473	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1062	GSE205335	41	172	0.24339980974778685	0.2400085295108469	0.003391280236939964	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1063	GSE205335	77	176	0.22773694370445552	0.23374253953870258	-0.006005595834247063	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1072	GSE205335	29	109	0.2627738331009128	0.2741903168471801	-0.011416483746267303	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1076	GSE205335	27	60	0.12927997487566853	0.14733434805421064	-0.01805437317854211	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1079	GSE205335	29	92	0.25933851136599906	0.2152190338792727	0.04411947748672637	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1084	GSE205335	6	214	0.1930054645276212	0.20368559178298098	-0.010680127255359773	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1089	GSE205335	1	35	0.0	0.11844005879332857	-0.11844005879332857	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1090	GSE205335	15	60	0.1875392673372163	0.15868649188234576	0.028852775454870527	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1119	GSE205335	40	50	0.17574286998760164	0.1625905645670164	0.013152305420585236	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P4001	GSE205335	46	222	0.14466987023733566	0.16370580477610633	-0.01903593453877067	countmax_k15_d10_q4_vs_rest	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX255B	GSE123902	8	20	0.21359204118448033	0.1693552861418211	0.044236755042659226	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX653	GSE123902	125	12	0.25690045868502487	0.17529319178809	0.08160726689693487	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX661	GSE123902	5	1	0.27540221230272066	0.3443797315096817	-0.06897751920696105	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX666	GSE123902	1	227	0.27566186866098147	0.3601828787419742	-0.08452101008099272	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX675	GSE123902	10	15	0.3100870917244896	0.326759643610164	-0.016672551885674403	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX679	GSE123902	3	18	0.32458359337686155	0.1830290199045364	0.14155457347232514	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX680	GSE123902	34	73	0.24636503092463985	0.2465848098034484	-0.0002197788788085575	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX681	GSE123902	56	225	0.17210800885826605	0.2781689683830033	-0.10606095952473726	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX682	GSE123902	1	9	0.46657314346071743	0.388329281532917	0.07824386192780042	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX684	GSE123902	168	18	0.28360498152634406	0.2470916564707146	0.03651332505562946	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX701	GSE123902	13	18	0.20321277607574986	0.2035612782969853	-0.00034850222123544716	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|BRONCHO_11	GSE131907	11	11	0.27969687794822395	0.2903412979357726	-0.01064441998754867	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|BRONCHO_58	GSE131907	7	47	0.3827736736518292	0.33350813817125385	0.04926553548057533	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|EBUS_06	GSE131907	1	182	0.18089284034237907	0.12267274346338239	0.05822009687899668	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|EBUS_10	GSE131907	5	23	0.308425898263109	0.2883958608086185	0.0200300374544905	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|EBUS_12	GSE131907	21	14	0.4691075992030108	0.3687058324059456	0.1004017667970652	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|EBUS_15	GSE131907	3	48	0.3214881678368579	0.2359930508934721	0.0854951169433858	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|EBUS_19	GSE131907	27	4	0.3407283984584274	0.2737144204022014	0.067013978056226	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|EBUS_28	GSE131907	278	44	0.25597073179139296	0.2817942591660574	-0.025823527374664423	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|EBUS_51	GSE131907	129	18	0.337397841001866	0.2784846123911074	0.058913228610758595	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_02	GSE131907	1	29	0.11939538926182677	0.2265986221152205	-0.10720323285339373	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_03	GSE131907	84	218	0.22788614769085638	0.2383088647723772	-0.010422717081520816	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_04	GSE131907	27	197	0.19797131674557045	0.2956923106199687	-0.09772099387439825	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_07	GSE131907	51	253	0.13718159499449778	0.18233590455998408	-0.0451543095654863	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_12	GSE131907	206	115	0.2515852162983197	0.2415579766936582	0.010027239604661509	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_13	GSE131907	45	61	0.21820596172057985	0.26869167212948336	-0.05048571040890351	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_17	GSE131907	91	126	0.24591328579306118	0.24661659442408487	-0.0007033086310236913	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE131907|NS_19	GSE131907	13	70	0.32928385979513525	0.3493951672560974	-0.02011130746096218	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD1	GSE189357	14	24	0.4165175289169328	0.3180978262139738	0.09841970270295897	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD2	GSE189357	10	15	0.2807898962899942	0.21523618510174858	0.0655537111882456	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD3	GSE189357	4	12	0.33696809952396595	0.2713852238499386	0.06558287567402737	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD4	GSE189357	7	4	0.31772286022293983	0.2645911199237936	0.053131740299146246	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD5	GSE189357	6	14	0.33455832003959257	0.3135552709765271	0.021003049063065493	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD6	GSE189357	23	17	0.30252113770330585	0.23230510512778899	0.07021603257551687	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD7	GSE189357	30	48	0.24963427317996761	0.2252164294983622	0.024417843681605406	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD8	GSE189357	14	3	0.2983171006027146	0.19523790671139615	0.10307919389131845	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE189357|TD9	GSE189357	98	11	0.29157149234903335	0.2759918598938239	0.015579632455209436	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P0031	GSE205335	10	11	0.2001693377175814	0.2255812806135187	-0.02541194289593729	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1015	GSE205335	5	70	0.28960263455421675	0.19992237950586433	0.08968025504835242	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1016	GSE205335	2	292	0.20252845130847752	0.21230488160894312	-0.0097764303004656	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1017	GSE205335	14	99	0.44689660081058025	0.29059349964922687	0.15630310116135337	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1018	GSE205335	40	30	0.398573684362907	0.4312255148763169	-0.03265183051340986	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1025	GSE205335	104	168	0.21685461158408642	0.23521394862060524	-0.01835933703651882	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1027	GSE205335	57	34	0.4156254210039598	0.3335176960762085	0.08210772492775131	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1030	GSE205335	136	109	0.1763655376244986	0.2679179751119938	-0.09155243748749517	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1056	GSE205335	5	187	0.22929183905048417	0.13123514898141989	0.09805669006906428	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1062	GSE205335	3	7	0.326869089201367	0.2796080980063823	0.04726099119498467	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1076	GSE205335	12	25	0.3074901796578256	0.29235731967678474	0.015132859981040858	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1079	GSE205335	1	50	0.5417186131859425	0.33586203077713606	0.20585658240880644	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1084	GSE205335	19	5	0.4604392542970273	0.3656374702702191	0.09480178402680822	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1089	GSE205335	162	80	0.17770472132270052	0.12805158013705514	0.04965314118564537	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1090	GSE205335	4	193	0.2352109146587535	0.30309583716066535	-0.06788492250191186	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1115	GSE205335	1	337	0.26338056476075095	0.15093109815658606	0.11244946660416488	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE205335|P1119	GSE205335	4	95	0.19185792190969225	0.2566445947426412	-0.06478667283294892	malignant_only_k30_d30_q34	malignant	up_vs_other	IFN
GSE123902|LX666	GSE123902	1	227	0.5418416057596346	0.3601828787419742	0.1816587270176604	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE123902|LX679	GSE123902	84	18	0.23534891100293412	0.1830290199045364	0.052319891098397714	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE123902|LX680	GSE123902	1	73	0.3965351232202838	0.2465848098034484	0.14995031341683537	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE123902|LX682	GSE123902	1	9	0.5452558499214826	0.388329281532917	0.15692656838856556	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|EBUS_10	GSE131907	4	23	0.29195266947986054	0.2883958608086185	0.003556808671242029	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|EBUS_12	GSE131907	2	14	0.40552012291335493	0.3687058324059456	0.03681429050740931	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|EBUS_15	GSE131907	28	48	0.3292569080403251	0.2359930508934721	0.09326385714685298	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|EBUS_28	GSE131907	1	44	0.28120567053428486	0.2817942591660574	-0.0005885886317725242	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|EBUS_49	GSE131907	3	25	0.22193776415303892	0.12257765055073352	0.0993601136023054	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|EBUS_51	GSE131907	1	18	0.14632663490149236	0.2784846123911074	-0.13215797748961503	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|NS_02	GSE131907	8	29	0.2687199810752686	0.2265986221152205	0.04212135896004812	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|NS_06	GSE131907	3	30	0.26080854086488964	0.2462856785629626	0.014522862301927036	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|NS_07	GSE131907	3	253	0.17489866735072615	0.18233590455998408	-0.00743723720925793	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|NS_16	GSE131907	13	6	0.32312607064512566	0.4316780457258471	-0.10855197508072145	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE131907|NS_19	GSE131907	10	70	0.34871199751178616	0.3493951672560974	-0.0006831697443112628	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE189357|TD1	GSE189357	2	24	0.36132648451932414	0.3180978262139738	0.04322865830535033	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1015	GSE205335	19	70	0.358880316958483	0.19992237950586433	0.15895793745261866	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1016	GSE205335	2	292	0.08072782412169563	0.21230488160894312	-0.1315770574872475	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1017	GSE205335	3	99	0.25122836008715255	0.29059349964922687	-0.039365139562074325	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1018	GSE205335	13	30	0.5158832460108328	0.4312255148763169	0.08465773113451591	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1030	GSE205335	3	109	0.16659130887433002	0.2679179751119938	-0.10132666623766376	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1037	GSE205335	5	325	0.17862790620023944	0.1510890029664015	0.027538903233837952	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1056	GSE205335	2	187	0.12641511930809288	0.13123514898141989	-0.004820029673327009	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1062	GSE205335	1	7	0.4862009226769181	0.2796080980063823	0.2065928246705358	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1072	GSE205335	19	98	0.11705952146744503	0.1621598908801777	-0.04510036941273268	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1079	GSE205335	103	50	0.35066010325344676	0.33586203077713606	0.014798072476310709	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1089	GSE205335	1	80	0.1215195987701954	0.12805158013705514	-0.006531981366859743	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1090	GSE205335	1	193	0.2674534480750695	0.30309583716066535	-0.03564238908559586	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE205335|P1119	GSE205335	101	95	0.32682320937369613	0.2566445947426412	0.07017861463105496	malignant_only_k30_d30_q34	malignant	down_vs_other	IFN
GSE123902|LX255B	GSE123902	8	20	0.08872671602863265	0.09526614857883536	-0.0065394325502027145	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX653	GSE123902	125	12	0.13154869074490524	0.07660704911491943	0.05494164162998581	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX661	GSE123902	5	1	0.12898409948940243	0.1729878098696702	-0.04400371038026776	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX666	GSE123902	1	227	0.0486658785436839	0.16535398731567252	-0.11668810877198862	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX675	GSE123902	10	15	0.16837463632784305	0.1473083395148973	0.02106629681294575	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX679	GSE123902	3	18	0.12568456257781438	0.13462895404144756	-0.008944391463633183	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX680	GSE123902	34	73	0.1947889671332313	0.2078379996476347	-0.013049032514403397	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX681	GSE123902	56	225	0.1064971324727089	0.16569943113535063	-0.059202298662641734	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX682	GSE123902	1	9	0.17191230259187246	0.14759833425155214	0.02431396834032032	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX684	GSE123902	168	18	0.14874950182391147	0.12440050989080337	0.024348991933108105	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX701	GSE123902	13	18	0.12849619082989766	0.11311685620500755	0.015379334624890106	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|BRONCHO_11	GSE131907	11	11	0.1677172713051841	0.1939988240893616	-0.026281552784177487	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|BRONCHO_58	GSE131907	7	47	0.15116024447272705	0.11508527497792871	0.03607496949479834	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|EBUS_06	GSE131907	1	182	0.3700518663128305	0.2111659634953972	0.15888590281743328	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|EBUS_10	GSE131907	5	23	0.17089189163054694	0.14480449671552825	0.026087394915018686	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|EBUS_12	GSE131907	21	14	0.19072552989178984	0.195632542489589	-0.00490701259779916	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|EBUS_15	GSE131907	3	48	0.13070009640617478	0.13242097060423486	-0.0017208741980600795	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|EBUS_19	GSE131907	27	4	0.21366333037582624	0.17411141196996546	0.03955191840586078	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|EBUS_28	GSE131907	278	44	0.15899011271006647	0.17064871644761848	-0.011658603737552009	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|EBUS_51	GSE131907	129	18	0.16831584282878984	0.12205756764473781	0.046258275184052025	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_02	GSE131907	1	29	0.061780658721695456	0.11653836936349254	-0.05475771064179709	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_03	GSE131907	84	218	0.1849488809592665	0.18278750886712558	0.0021613720921409285	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_04	GSE131907	27	197	0.10918834734433344	0.17269072500764684	-0.0635023776633134	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_07	GSE131907	51	253	0.12292985495568243	0.15029974887504344	-0.02736989391936101	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_12	GSE131907	206	115	0.1508058108543822	0.16405621256864966	-0.013250401714267473	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_13	GSE131907	45	61	0.11336074690880484	0.13190935040076604	-0.018548603491961205	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_17	GSE131907	91	126	0.1229587947190372	0.14218270894478696	-0.01922391422574976	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE131907|NS_19	GSE131907	13	70	0.18874088655253907	0.1863751698401032	0.002365716712435878	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD1	GSE189357	14	24	0.21627732298035546	0.17874580857147157	0.03753151440888389	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD2	GSE189357	10	15	0.15607807517024766	0.12462117879917513	0.03145689637107253	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD3	GSE189357	4	12	0.21324430644506134	0.19531018241970097	0.017934124025360376	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD4	GSE189357	7	4	0.17825276916286786	0.18661402710433936	-0.008361257941471495	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD5	GSE189357	6	14	0.16410183259950392	0.13952569374184032	0.024576138857663604	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD6	GSE189357	23	17	0.18002215514919062	0.13000031378129653	0.05002184136789409	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD7	GSE189357	30	48	0.10619455749806857	0.09211370031803458	0.01408085718003399	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD8	GSE189357	14	3	0.18216643791598633	0.08165892582792723	0.1005075120880591	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE189357|TD9	GSE189357	98	11	0.1270620765679926	0.12464203543621037	0.002420041131782222	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P0031	GSE205335	10	11	0.15364031561254585	0.08916149897656951	0.06447881663597634	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1015	GSE205335	5	70	0.15343229593873123	0.1174405045462272	0.035991791392504024	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1016	GSE205335	2	292	0.29980786107820734	0.3974528526797649	-0.09764499160155754	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1017	GSE205335	14	99	0.19790519850488314	0.20433118833894914	-0.006425989834066004	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1018	GSE205335	40	30	0.24552310056156035	0.1879217802152595	0.05760132034630086	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1025	GSE205335	104	168	0.2689721285492484	0.278766994600453	-0.00979486605120461	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1027	GSE205335	57	34	0.21483433882194686	0.19748506551664508	0.017349273305301782	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1030	GSE205335	136	109	0.10982204925542831	0.16617924280157145	-0.056357193546143144	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1056	GSE205335	5	187	0.09707465091669605	0.12246991726840571	-0.02539526635170966	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1062	GSE205335	3	7	0.21382690987160025	0.19289435850907197	0.02093255136252828	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1076	GSE205335	12	25	0.11754570717942787	0.17442208279150456	-0.05687637561207669	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1079	GSE205335	1	50	0.2155735597133848	0.18336166854241803	0.03221189117096676	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1084	GSE205335	19	5	0.24849747733992109	0.20797986615666217	0.04051761118325892	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1089	GSE205335	162	80	0.21102227913016303	0.1989211897308209	0.012101089399342124	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1090	GSE205335	4	193	0.13950485694148484	0.1597230523042594	-0.020218195362774555	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1115	GSE205335	1	337	0.1517676037778881	0.32248506202563043	-0.17071745824774234	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE205335|P1119	GSE205335	4	95	0.14456570817696787	0.12461590083101062	0.01994980734595725	malignant_only_k30_d30_q34	malignant	up_vs_other	NHEJ
GSE123902|LX666	GSE123902	1	227	0.21111621816767373	0.16535398731567252	0.04576223085200121	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE123902|LX679	GSE123902	84	18	0.1307782821403226	0.13462895404144756	-0.0038506719011249524	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE123902|LX680	GSE123902	1	73	0.16297700745853008	0.2078379996476347	-0.04486099218910461	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE123902|LX682	GSE123902	1	9	0.10019264105898092	0.14759833425155214	-0.04740569319257122	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|EBUS_10	GSE131907	4	23	0.14956947826124012	0.14480449671552825	0.004764981545711866	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|EBUS_12	GSE131907	2	14	0.21554453803501095	0.195632542489589	0.019911995545421945	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|EBUS_15	GSE131907	28	48	0.20260675757228966	0.13242097060423486	0.0701857869680548	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|EBUS_28	GSE131907	1	44	0.1312514702546302	0.17064871644761848	-0.03939724619298829	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|EBUS_49	GSE131907	3	25	0.1939034539004707	0.1348154429739998	0.059088010926470896	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|EBUS_51	GSE131907	1	18	0.022307011454043603	0.12205756764473781	-0.0997505561906942	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|NS_02	GSE131907	8	29	0.13776902006808314	0.11653836936349254	0.021230650704590598	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|NS_06	GSE131907	3	30	0.1908273062221977	0.11215500161874656	0.07867230460345115	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|NS_07	GSE131907	3	253	0.16244439133420654	0.15029974887504344	0.012144642459163107	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|NS_16	GSE131907	13	6	0.15023074295499936	0.19428029019028947	-0.044049547235290115	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE131907|NS_19	GSE131907	10	70	0.1666599393107449	0.1863751698401032	-0.01971523052935828	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE189357|TD1	GSE189357	2	24	0.2802226744305477	0.17874580857147157	0.10147686585907614	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
GSE205335|P1015	GSE205335	19	70	0.22433231192708794	0.1174405045462272	0.10689180738086074	malignant_only_k30_d30_q34	malignant	down_vs_other	NHEJ
