set	set_class	symbol	in_rank	logFC	logCPM	FDR	ifn_overlap	expressed_logCPM_ge_0
HALLMARK_INFLAMMATORY_RESPONSE	output	Csf1	yes	0.396876514	6.117290734	0.106974681	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Csf3	yes	3.169925001	-1.749370016	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Csf3r	yes	-0.065380242	5.04634499	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Cx3cl1	yes	0.970255834	6.70431217	8.46758e-07	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcl10	yes	2.542898441	0.761591903	0.093900892	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcl11	yes	5.044394119	-1.071298111	0.167807069	yes	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcl5	yes	2.132450296	-0.427441921	0.255110874	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcl9	yes	2.883303775	1.338092825	0.06232753	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcr6	yes	0.41024608	2.755250376	0.887803209	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Cybb	yes	-0.438824098	7.10830002	0.619998204	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Dcbld2	yes	-0.142329897	6.044395841	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ebi3	yes	-0.460552159	1.195488429	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Edn1	yes	0.432206631	6.096747157	0.25438986	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Eif2ak2	yes	-0.140057489	4.977188763	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Emp3	yes	0.07813456	4.73283291	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ereg	yes	0.214124805	-0.678980688	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	F3	yes	-0.671651224	5.568042597	0.030426784	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ffar2	yes	0.797811149	0.629141607	0.689804798	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Fpr1	yes	0.609827849	3.088573226	0.667243292	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Fzd5	yes	0.006098588	5.820485592	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gabbr1	yes	-0.343004621	5.707600365	0.408695579	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gch1	yes	0.379999705	4.070808946	0.405939787	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gna15	yes	0.623796895	2.4678607	0.313071419	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gnai3	yes	0.011153023	7.194023913	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gp1ba	yes	-0.151007788	1.321019312	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gpc3	yes	-0.556991192	8.075588724	0.072139911	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gpr132	yes	-0.571415969	3.814398262	0.486919525	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Gpr183	yes	-0.573185333	2.817445138	0.435610325	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Has2	yes	-1.222392421	-1.164407516	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Hbegf	yes	-0.407261731	5.421556509	0.27049947	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Hif1a	yes	-0.136041735	6.679408875	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Hpn	yes	0.109081522	3.490944313	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Hrh1	yes	1.343954401	-0.823370598	0.878022873	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Icam1	yes	-0.122942399	9.117677009	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Icam4	yes	-0.344445531	0.786682884	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Icosl	yes	-0.062478081	5.324236024	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ifitm1	yes	0.528215404	5.62480006	0.014365759	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ifnar1	yes	-0.261075757	7.03067756	0.53602588	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ifngr2	yes	-0.193704801	6.19841301	0.864466962	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il10	yes	0.0	-2.071298111	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Il10ra	yes	-0.469645895	4.74248308	0.507153855	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il12b	yes	0.0	-1.486335611	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Il15	yes	0.384765825	2.428547776	0.843223601	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il15ra	yes	-0.235034926	3.388133507	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il18	yes	-0.224123309	3.771052232	0.954333447	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il18r1	yes	-0.462744159	6.781621474	0.055917752	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il18rap	yes	0.862175842	2.30374132	0.183942045	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il1a	yes	0.08374467	3.865339828	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il1b	yes	0.005943139	3.874145725	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il1r1	yes	-0.217598343	6.074634035	0.648847103	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il2rb	yes	0.811975899	3.975825801	0.04876312	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il4ra	yes	0.318341959	7.198997215	0.296824345	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Il6	yes	-0.956931278	-0.749370016	1.0	yes	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Il7r	yes	-0.579633692	4.844581268	0.136553962	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Inhba	yes	-0.10496956	0.057984906	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Irak2	yes	-0.14902829	5.342329818	0.970934316	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Irf1	yes	0.381826817	7.037226346	0.20707363	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Irf7	yes	0.227316665	3.975825801	0.983132036	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Itga5	yes	0.253384236	5.890151583	0.530769791	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Itgb3	yes	0.0	5.120994703	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Itgb8	yes	-0.985202998	0.388133507	0.578674217	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Kcna3	yes	-0.231842966	2.786682884	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Kcnj2	yes	0.290784469	5.230198084	0.859964037	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Kcnmb2	yes	-0.552658751	3.384029109	0.204754792	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Kif1b	yes	-0.028214242	8.220735874	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Klf6	yes	-0.231427336	8.255973826	0.721961526	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Lamp3	yes	-0.069085563	9.121148829	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Lck	yes	0.554921398	4.859439226	0.079454538	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Lcp2	yes	0.179168846	4.128374234	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ldlr	yes	0.264362716	6.52395937	0.47714471	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Lif	yes	-0.482107742	2.78045093	0.466024078	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Lpar1	yes	0.393459247	5.187267923	0.17701417	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Lta	yes	0.351472371	-0.486335611	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Ly6e	yes	0.547656164	9.878437425	0.049627144	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Lyn	yes	0.083922912	6.98939782	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Marco	yes	1.61818392	4.202497488	1.03729e-06	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Mefv	yes	-0.383786565	1.01616473	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Mep1a	yes	0.847996907	-1.611866493	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Met	yes	0.305004328	6.519288939	0.402330723	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Mmp14	yes	0.087198442	5.476560395	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Msr1	yes	0.331205908	1.951069702	0.988964624	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Mxd1	yes	0.262434657	5.888703821	0.469842565	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Myc	yes	0.214431387	3.412517666	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Nampt	yes	-0.057540774	6.388133507	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ndp	yes	0.351472371	-0.486335611	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Nfkb1	yes	0.035143205	6.963156984	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Nfkbia	yes	-0.095192127	6.930461917	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Nlrp3	yes	-0.14548286	2.615202416	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Nmi	yes	0.365496439	4.086048824	0.447158332	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Nmur1	yes	0.691877705	-1.071298111	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Nod2	yes	0.224391999	2.379913001	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Npffr2	yes	-1.378511623	-1.486335611	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Olr1	yes	-0.102634912	4.083519998	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Oprk1	yes	0.0	-2.071298111	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Osm	yes	0.251538767	0.951069702	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Osmr	yes	0.215874299	6.396816775	0.706923782	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	P2rx4	yes	0.001106573	6.28129712	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	P2rx7	yes	0.234138546	5.304827278	0.724364717	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	P2ry2	yes	-0.054809822	3.98939782	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Pcdh7	yes	-0.40882449	4.116053962	0.406765223	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Pde4b	yes	0.546643568	7.275769546	0.081218925	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Pdpn	yes	-0.324340414	6.558969014	0.846015633	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Pik3r5	yes	-0.051884631	4.825034293	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Plaur	yes	0.310971932	5.69357348	0.384589137	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Prok2	yes	0.0	-1.486335611	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Psen1	yes	0.015913284	6.242718593	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptafr	yes	0.609048119	2.536032203	0.312626004	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptger2	yes	0.253384236	3.379913001	0.967196558	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptger4	yes	0.222086149	3.4678607	0.995302523	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptgir	yes	-0.823462175	2.967620878	0.124525142	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptpre	yes	-0.275790809	5.72717369	0.744188629	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Pvr	yes	0.086616575	5.48616559	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Raf1	yes	-0.039582594	6.900604635	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Rasgrp1	yes	-0.400414165	4.620445408	0.613328	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Rela	yes	0.188103354	7.129600494	0.783786536	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Rgs1	yes	0.630354404	0.683589391	0.864525943	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Rgs16	yes	-0.449971289	1.543411733	0.888817422	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Rhog	yes	0.269099612	6.121611108	0.468591389	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ripk2	yes	-0.006334566	3.783570272	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Rnf144b	yes	0.006577149	6.032645319	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Ros1	yes	0.867692708	1.176629402	0.487277687	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Rtp4	yes	0.665907312	4.361243789	0.050188958	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Scarf1	yes	0.017714542	5.981949015	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Scn1b	yes	0.307383777	4.042444055	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Sele	yes	0.896495424	0.683589391	0.543999342	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Sell	yes	-0.57455815	5.402407638	0.057691261	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Sema4d	yes	-0.203040249	5.352868178	0.903607519	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Serpine1	yes	-0.289594963	5.623059776	0.623983002	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Sgms2	yes	-0.01622542	4.008186673	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slamf1	yes	0.817135943	1.250629984	0.419323196	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc11a2	yes	-0.189252876	6.240450204	0.815822883	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc1a2	yes	-0.286264605	3.615202416	0.853979531	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc28a2	yes	-0.151338104	1.859439226	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc31a1	yes	0.148419478	6.871949285	0.961422135	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc31a2	yes	0.122292309	5.40443532	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc4a4	yes	-0.55003376	5.687757828	0.046998014	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc7a1	yes	-0.009945374	5.118526448	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc7a2	yes	-0.405968833	6.647234765	0.150755066	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Sphk1	yes	-0.428903767	5.16591185	0.582192721	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Sri	yes	-0.059754338	7.016827581	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Stab1	yes	0.495384812	7.417546235	0.024503928	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tacr1	yes	0.652076697	-0.678980688	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Tacr3	yes	0.0	-2.071298111	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Tapbp	yes	0.104827622	8.105498367	1.0	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Timp1	yes	0.488618632	1.338092825	0.87425432	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tlr1	yes	-0.830872729	1.354966643	0.390257772	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tlr2	yes	0.250508477	4.8785286	0.760252287	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tlr3	yes	-0.045239385	5.324236024	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfaip6	yes	1.427010141	0.543411733	0.188163883	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfrsf1b	yes	-0.241170932	6.05669621	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfrsf9	yes	1.856264523	0.286253893	0.073108829	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfsf10	yes	0.281203528	8.031661775	0.433932384	yes	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfsf15	yes	-0.115188938	2.629141607	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfsf9	yes	0.250172255	1.572558079	1.0	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Tpbg	yes	0.88718017	1.388133507	0.305023809	no	yes
HALLMARK_INFLAMMATORY_RESPONSE	output	Vip	yes	3.169925001	-1.749370016	1.0	no	no
HALLMARK_INFLAMMATORY_RESPONSE	output	Adgre1	no					
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcl15	no					
HALLMARK_INFLAMMATORY_RESPONSE	output	Selenos	no					
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Abca1	yes	-0.300984894	7.252319652	0.519607722	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Areg	yes	0.981574526	2.195488429	0.200223881	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Atf3	yes	-0.792482725	4.344443657	0.070816072	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Atp2b1	yes	-0.089991779	8.062486298	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	B4galt1	yes	0.165913805	7.409996793	0.881625129	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	B4galt5	yes	-0.056572433	6.249502438	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bcl2a1d	yes	-0.099108145	1.882898199	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bcl3	yes	0.337749659	3.98126994	0.671818038	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bcl6	yes	-0.099509658	5.83709451	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bhlhe40	yes	-0.151020631	7.040163629	0.960303867	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Birc2	yes	-0.116389065	5.676055718	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Birc3	yes	-0.202362172	5.327445581	0.770905725	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bmp2	yes	0.426360886	2.656622343	0.783786536	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Btg1	yes	-0.232030689	7.294750839	0.617591986	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Btg2	yes	-1.403299602	8.374104782	4.59985e-15	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Btg3	yes	-0.56137568	1.859439226	0.668009405	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccl20	yes	2.22650853	0.354966643	0.026807208	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccl5	yes	2.710310881	4.955225331	0.001144781	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccnd1	yes	0.668954326	8.304827278	0.000395945	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccnl1	yes	-0.401949713	6.269664653	0.36182383	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccrl2	yes	0.265447228	5.840093877	0.445290422	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd44	yes	0.083326806	7.74488557	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd69	yes	-0.601554054	2.622188846	0.309376169	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd80	yes	0.179168846	1.09862689	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd83	yes	-0.393971152	4.286253893	0.492130804	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cdkn1a	yes	0.920669029	5.315642134	1.95148e-06	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cebpb	yes	-0.064208394	6.422557338	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cebpd	yes	0.004302542	6.322092346	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cflar	yes	0.209099705	8.290508622	0.730130046	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Clcf1	yes	-0.672564412	4.31024484	0.039211714	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Csf1	yes	0.396876514	6.117290734	0.106974681	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Csf2	yes	0.562732553	1.157520579	0.892512656	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cxcl1	yes	1.631807364	1.723117755	0.021288622	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cxcl10	yes	2.542898441	0.761591903	0.093900892	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cxcl11	yes	5.044394119	-1.071298111	0.167807069	yes	no
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cxcl2	yes	2.639410285	-0.117101801	0.037438062	no	no
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cxcl5	yes	2.132450296	-0.427441921	0.255110874	no	no
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dennd5a	yes	0.152141408	8.282262272	0.930224362	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dnajb4	yes	-0.147047077	6.686925104	0.998701006	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dram1	yes	0.097819955	8.734345011	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp1	yes	-1.066796887	8.489154146	2.50748e-05	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp2	yes	-0.14980888	2.428547776	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp4	yes	0.260703091	3.945510176	0.975064793	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp5	yes	-0.204981738	2.703488948	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Edn1	yes	0.432206631	6.096747157	0.25438986	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Efna1	yes	0.054882808	6.87670402	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Egr1	yes	-2.141375745	7.868281103	3.28028e-05	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Egr2	yes	-0.432059027	3.539726686	0.426959094	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Egr3	yes	-1.737374232	3.536032203	1.93255e-06	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ehd1	yes	0.296753922	7.74808268	0.350277214	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Eif1	yes	0.004751014	7.983645305	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ets2	yes	-0.049894984	8.405574639	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	F2rl1	yes	-0.068568644	4.426553726	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	F3	yes	-0.671651224	5.568042597	0.030426784	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fjx1	yes	-0.696131877	1.452263845	0.563201726	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fos	yes	-2.015025079	6.809050697	0.001212252	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fosb	yes	-1.442304648	4.292836544	8.18797e-05	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fosl1	yes	0.139837712	2.670168875	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fosl2	yes	-0.432641538	6.983306207	0.268569696	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fut4	yes	0.212003083	3.428547776	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	G0s2	yes	-0.403046364	5.88652945	0.167907818	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gadd45a	yes	0.0	3.811344938	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gadd45b	yes	-0.250453371	5.385056304	0.864466962	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gch1	yes	0.379999705	4.070808946	0.405939787	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gem	yes	0.390822191	4.716604448	0.313504019	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gfpt2	yes	0.584264366	3.703488948	0.116432826	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gpr183	yes	-0.573185333	2.817445138	0.435610325	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Hbegf	yes	-0.407261731	5.421556509	0.27049947	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Hes1	yes	0.007787846	6.273552573	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Icam1	yes	-0.122942399	9.117677009	1.0	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Icosl	yes	-0.062478081	5.324236024	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Id2	yes	0.030193055	5.971729172	1.0	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ier2	yes	-0.624394877	6.644234952	0.039481031	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ier3	yes	-0.582417276	7.024098912	0.107862735	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ier5	yes	0.460475057	6.363851227	0.044302158	no	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ifih1	yes	0.055694069	5.759217096	1.0	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ifit2	yes	-0.369023039	5.378882136	0.19255841	yes	yes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ifngr2	yes	-0.193704801	6.19841301	0.864466962	no	yes
