set	set_class	left_out	left_out_logFC	left_out_FDR	mean_without	delta_vs_full
HALLMARK_P53_PATHWAY	damage_signal	Pitpnc1	0.367762369	0.23027596	0.00976101828654971	-0.002081403201822386
HALLMARK_P53_PATHWAY	damage_signal	Plk2	-0.238942093	0.726442462	0.01330899759649123	0.0014665761081191324
HALLMARK_P53_PATHWAY	damage_signal	Plk3	0.078533403	1.0	0.011452415748538017	-0.00039000573983408
HALLMARK_P53_PATHWAY	damage_signal	Plxnb2	0.013674276	1.0	0.01183170888888889	-1.0712599483207394e-05
HALLMARK_P53_PATHWAY	damage_signal	Pmm1	0.126131451	1.0	0.011174064590643273	-0.0006683568977288237
HALLMARK_P53_PATHWAY	damage_signal	Polh	0.754999517	0.040578312	0.007496473561403513	-0.004345947926968584
HALLMARK_P53_PATHWAY	damage_signal	Pom121	0.122037288	1.0	0.011198007064327487	-0.0006444144240446096
HALLMARK_P53_PATHWAY	damage_signal	Ppm1d	0.199678849	0.951938302	0.010743962847953223	-0.0010984586404188743
HALLMARK_P53_PATHWAY	damage_signal	Ppp1r15a	-0.35783865	0.215026705	0.014004299099415212	0.002161877611043115
HALLMARK_P53_PATHWAY	damage_signal	Prkab1	-0.048717877	1.0	0.012196575280701762	0.00035415379232966483
HALLMARK_P53_PATHWAY	damage_signal	Prmt2	0.052118955	1.0	0.011606886204678372	-0.00023553528369372502
HALLMARK_P53_PATHWAY	damage_signal	Ptpn14	-0.130573159	1.0	0.012675261140350886	0.0008328396519787888
HALLMARK_P53_PATHWAY	damage_signal	Ptpre	-0.275790809	0.744188629	0.0135244871637427	0.0016820656753706031
HALLMARK_P53_PATHWAY	damage_signal	Pvt1	0.086804828	1.0	0.011404044842105273	-0.0004383766462668238
HALLMARK_P53_PATHWAY	damage_signal	Rab40c	0.130405795	1.0	0.011149068426900596	-0.0006933530614715005
HALLMARK_P53_PATHWAY	damage_signal	Rad51c	0.291603558	1.0	0.010206391450292404	-0.0016360300380796923
HALLMARK_P53_PATHWAY	damage_signal	Rad9a	0.109375043	1.0	0.011272055280701758	-0.0005703662076703385
HALLMARK_P53_PATHWAY	damage_signal	Ralgds	0.030940389	1.0	0.011730737467836264	-0.0001116840205358325
HALLMARK_P53_PATHWAY	damage_signal	Rap2b	0.402813923	0.203128403	0.009556038438596495	-0.0022863830497756015
HALLMARK_P53_PATHWAY	damage_signal	Rb1	0.019894657	1.0	0.011795332391812869	-4.7089096559227786e-05
HALLMARK_P53_PATHWAY	damage_signal	Rchy1	-0.085518071	1.0	0.012411781093567257	0.0005693596051951598
HALLMARK_P53_PATHWAY	damage_signal	Retsat	0.10346332	1.0	0.011306626760233925	-0.0005357947281381722
HALLMARK_P53_PATHWAY	damage_signal	Rgs16	-0.449971289	0.888817422	0.01454308646198831	0.002700664973616214
HALLMARK_P53_PATHWAY	damage_signal	Rhbdf2	0.462536575	0.047170004	0.009206783163742696	-0.0026356383246294007
HALLMARK_P53_PATHWAY	damage_signal	Rnf19b	-0.088702168	1.0	0.012430401543859654	0.0005879800554875574
HALLMARK_P53_PATHWAY	damage_signal	Rpl18	0.045898914	1.0	0.0116432607134503	-0.00019916077492179718
HALLMARK_P53_PATHWAY	damage_signal	Rpl36	-0.127392705	1.0	0.012656661994152052	0.0008142405057799552
HALLMARK_P53_PATHWAY	damage_signal	Rps12	-0.399325135	0.629892864	0.014246910122807025	0.002404488634434928
HALLMARK_P53_PATHWAY	damage_signal	Rps27l	-0.037256946	1.0	0.012129552292397667	0.0002871308040255701
HALLMARK_P53_PATHWAY	damage_signal	Rrad	-0.563112804	0.309779979	0.015204732748538017	0.00336231126016592
HALLMARK_P53_PATHWAY	damage_signal	Rrp8	0.123420135	1.0	0.011189920239766086	-0.0006525012486060106
HALLMARK_P53_PATHWAY	damage_signal	Rxra	0.18643392	0.794743178	0.01082141857309942	-0.0010210029152726771
HALLMARK_P53_PATHWAY	damage_signal	S100a10	0.352061139	0.244438358	0.009852838345029244	-0.001989583143342853
HALLMARK_P53_PATHWAY	damage_signal	S100a4	-0.318306381	0.631516101	0.013773116239766087	0.0019306947513939906
HALLMARK_P53_PATHWAY	damage_signal	Sat1	-0.339401873	0.286529787	0.013896481690058488	0.0020540602016863915
HALLMARK_P53_PATHWAY	damage_signal	Sdc1	-0.068322801	1.0	0.012311223959064336	0.00046880247069223946
HALLMARK_P53_PATHWAY	damage_signal	Sec61a1	0.088755421	1.0	0.011392637865497084	-0.00044978362287501246
HALLMARK_P53_PATHWAY	damage_signal	Sertad3	0.048382332	1.0	0.0116287378011696	-0.00021368368720249727
HALLMARK_P53_PATHWAY	damage_signal	Sesn1	-0.280235683	0.405338225	0.013550480578947376	0.0017080590905752795
HALLMARK_P53_PATHWAY	damage_signal	Sfn	1.254364811	0.008960124	0.004576208684210532	-0.007266212804161565
HALLMARK_P53_PATHWAY	damage_signal	Slc19a2	0.176619654	1.0	0.01087881194152047	-0.0009636095468516272
HALLMARK_P53_PATHWAY	damage_signal	Slc35d1	0.234896102	0.967196558	0.010538014000000002	-0.001304407488372095
HALLMARK_P53_PATHWAY	damage_signal	Slc3a2	-0.046052388	1.0	0.012180987625730996	0.0003385661373588988
HALLMARK_P53_PATHWAY	damage_signal	Slc7a11	-0.619070355	0.425730738	0.015531969888888893	0.003689548400516796
HALLMARK_P53_PATHWAY	damage_signal	Sp1	-0.117449189	1.0	0.012598512777777777	0.0007560912894056804
HALLMARK_P53_PATHWAY	damage_signal	Sphk1	-0.428903767	0.582192721	0.01441988457894737	0.0025774630905752733
HALLMARK_P53_PATHWAY	damage_signal	St14	0.114850095	1.0	0.01124003743274854	-0.0006023840556235571
HALLMARK_P53_PATHWAY	damage_signal	Steap3	0.540909548	0.052356531	0.00874846168421053	-0.0030939598041615675
HALLMARK_P53_PATHWAY	damage_signal	Stom	0.11461995	1.0	0.011241383309941526	-0.0006010381784305706
HALLMARK_P53_PATHWAY	damage_signal	Tax1bp3	0.184724432	0.790011637	0.010831415578947375	-0.0010110059094247219
HALLMARK_P53_PATHWAY	damage_signal	Tchh	-0.36193509	0.673004569	0.014028254888888893	0.0021858334005167967
HALLMARK_P53_PATHWAY	damage_signal	Tcn2	0.494154516	0.02428483	0.009021882923976612	-0.0028205385643954844
HALLMARK_P53_PATHWAY	damage_signal	Tgfa	0.038064178	1.0	0.01168907788304094	-0.00015334360533115696
HALLMARK_P53_PATHWAY	damage_signal	Tgfb1	0.267552029	0.499817419	0.01034704366666667	-0.0014953778217054268
HALLMARK_P53_PATHWAY	damage_signal	Tm4sf1	-0.136381855	1.0	0.012709230122807025	0.0008668086344349284
HALLMARK_P53_PATHWAY	damage_signal	Tm7sf3	-0.062558903	1.0	0.01227751695321638	0.0004350954648442828
HALLMARK_P53_PATHWAY	damage_signal	Tnfsf9	0.250172255	1.0	0.01044867977192983	-0.001393741716442267
HALLMARK_P53_PATHWAY	damage_signal	Tob1	-0.336859012	0.282885776	0.013881611157894744	0.0020391896695226477
HALLMARK_P53_PATHWAY	damage_signal	Tpd52l1	-0.465663572	1.0	0.014634854198830415	0.002792432710458318
HALLMARK_P53_PATHWAY	damage_signal	Tprkb	-0.08065066	1.0	0.012383316701754389	0.0005408952133822923
HALLMARK_P53_PATHWAY	damage_signal	Traf4	0.142494267	1.0	0.01107837560818714	-0.0007640458801849576
HALLMARK_P53_PATHWAY	damage_signal	Triap1	0.270111252	0.76695962	0.010332077450292399	-0.0015103440380796977
HALLMARK_P53_PATHWAY	damage_signal	Trib3	0.054835866	1.0	0.011590997836257312	-0.00025142365211478467
HALLMARK_P53_PATHWAY	damage_signal	Trp53	0.038219322	1.0	0.011688170608187139	-0.00015425088018495778
HALLMARK_P53_PATHWAY	damage_signal	Tsc22d1	0.131835935	1.0	0.011140705035087725	-0.0007017164532843716
HALLMARK_P53_PATHWAY	damage_signal	Tspyl2	-0.360931161	0.232227128	0.014022383959064336	0.0021799624706922392
HALLMARK_P53_PATHWAY	damage_signal	Vdr	-0.006845541	1.0	0.011951707818713457	0.00010928633034136027
HALLMARK_P53_PATHWAY	damage_signal	Vwa5a	0.10529361	1.0	0.011295923309941527	-0.0005464981784305701
HALLMARK_P53_PATHWAY	damage_signal	Wrap73	0.206081618	1.0	0.01070651975438597	-0.001135901733986127
HALLMARK_P53_PATHWAY	damage_signal	Wwp1	-0.658304349	0.005178479	0.0157614084502924	0.003918986961920305
HALLMARK_P53_PATHWAY	damage_signal	Xpc	-0.07592803	1.0	0.012355698982456144	0.0005132774940840475
HALLMARK_P53_PATHWAY	damage_signal	Zbtb16	0.225245156	0.934177548	0.01059445228070176	-0.0012479692076703373
HALLMARK_P53_PATHWAY	damage_signal	Zfp365	0.021138767	1.0	0.011788056894736845	-5.436459363525152e-05
HALLMARK_P53_PATHWAY	damage_signal	Zfp36l1	0.011953204	1.0	0.011841773637426905	-6.478509451922354e-07
HALLMARK_P53_PATHWAY	damage_signal	Zmat3	0.442825088	0.096900541	0.009322055017543865	-0.002520366470828232
HALLMARK_UV_RESPONSE_UP	damage_signal	Abcb1a	0.157620165	0.968632622	-0.005747640837209295	-0.0012566754295169928
HALLMARK_UV_RESPONSE_UP	damage_signal	Acaa1a	0.005632235	1.0	-0.004569439829457355	-7.847442176505282e-05
HALLMARK_UV_RESPONSE_UP	damage_signal	Ago2	0.205236018	0.804221018	-0.0061167559767441775	-0.0016257905690518753
HALLMARK_UV_RESPONSE_UP	damage_signal	Alas1	0.015462988	1.0	-0.004645647217054258	-0.0001546818093619562
HALLMARK_UV_RESPONSE_UP	damage_signal	Aldoa	-0.015803299	1.0	-0.004403272899224799	8.76925084675028e-05
HALLMARK_UV_RESPONSE_UP	damage_signal	Amd1	0.103565306	1.0	-0.005328610922480614	-0.0008376455147883115
HALLMARK_UV_RESPONSE_UP	damage_signal	Ap2s1	0.366158875	0.381663857	-0.0073642199844961235	-0.0028732545768038213
HALLMARK_UV_RESPONSE_UP	damage_signal	Aqp3	0.135883428	1.0	-0.005579139	-0.0010881735923076981
HALLMARK_UV_RESPONSE_UP	damage_signal	Arrb2	0.076872812	1.0	-0.005121692364341084	-0.0006307269566487817
HALLMARK_UV_RESPONSE_UP	damage_signal	Asns	0.046408897	1.0	-0.004885537984496124	-0.00039457257680382187
HALLMARK_UV_RESPONSE_UP	damage_signal	Atf3	-0.792482725	0.070816072	0.0016174978449612423	0.0061084632526535445
HALLMARK_UV_RESPONSE_UP	damage_signal	Atp6v1c1	-0.088838998	1.0	-0.0038371046899224803	0.0006538607177698219
HALLMARK_UV_RESPONSE_UP	damage_signal	Atp6v1f	0.155448662	0.944822435	-0.005730807480620152	-0.00123984207292785
HALLMARK_UV_RESPONSE_UP	damage_signal	Bak1	0.377839622	0.236300655	-0.007454768410852711	-0.0029638030031604087
HALLMARK_UV_RESPONSE_UP	damage_signal	Bcl2l11	-0.012083667	1.0	-0.004432107255813946	5.885815187835642e-05
HALLMARK_UV_RESPONSE_UP	damage_signal	Bid	0.33458134	0.695502055	-0.007119432891472862	-0.0026284674837805597
HALLMARK_UV_RESPONSE_UP	damage_signal	Bmp2	0.426360886	0.783786536	-0.007830902240310073	-0.0033399368326177707
HALLMARK_UV_RESPONSE_UP	damage_signal	Bsg	-0.021020543	1.0	-0.004362829147286813	0.0001281362604054889
HALLMARK_UV_RESPONSE_UP	damage_signal	Btg2	-1.403299602	4.59985e-15	0.006352512395348846	0.010843477803041148
HALLMARK_UV_RESPONSE_UP	damage_signal	Btg3	-0.56137568	0.668009405	-0.00017402963565890165	0.004316935772033401
HALLMARK_UV_RESPONSE_UP	damage_signal	Car2	0.06238449	1.0	-0.005009379790697662	-0.0005184143830053601
HALLMARK_UV_RESPONSE_UP	damage_signal	Ccnd3	0.264304841	0.479772343	-0.006574653829457353	-0.002083688421765051
HALLMARK_UV_RESPONSE_UP	damage_signal	Ccne1	0.908207524	0.47735823	-0.011566147496124026	-0.007075182088431724
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdc34	0.309763478	0.539172807	-0.0069270463643410765	-0.0024360809566487743
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdc5l	0.09169822	1.0	-0.005236618007751931	-0.000745652600059629
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdk2	0.148293977	1.0	-0.0056753448062015445	-0.0011843793985092423
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdkn1c	0.368848136	0.421200101	-0.007385066968992244	-0.002894101561299942
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdkn2b	-0.165691834	1.0	-0.0032413462713178254	0.0012496191363744768
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdo1	-0.173082294	0.876066987	-0.003184055883720927	0.0013069095239713752
HALLMARK_UV_RESPONSE_UP	damage_signal	Cebpg	0.060445851	1.0	-0.0049943515813953435	-0.0005033861737030413
HALLMARK_UV_RESPONSE_UP	damage_signal	Chka	-0.116735721	1.0	-0.0036208510232558066	0.0008701143844364956
HALLMARK_UV_RESPONSE_UP	damage_signal	Clcn2	-0.104023065	1.0	-0.0037193987441860405	0.0007715666635062617
HALLMARK_UV_RESPONSE_UP	damage_signal	Cltb	0.176296843	0.851993208	-0.0058924212868217	-0.001401455879129398
HALLMARK_UV_RESPONSE_UP	damage_signal	Creg1	-0.078210379	1.0	-0.003919497085271313	0.0005714683224209895
HALLMARK_UV_RESPONSE_UP	damage_signal	Ctsl	-0.123305436	1.0	-0.0035699229999999935	0.0009210424076923087
HALLMARK_UV_RESPONSE_UP	damage_signal	Cxcl1	1.631807364	0.021288622	-0.01717544858139534	-0.012684483173703038
HALLMARK_UV_RESPONSE_UP	damage_signal	Cyb5b	0.139180152	0.974183257	-0.005604694999999997	-0.001113729592307695
HALLMARK_UV_RESPONSE_UP	damage_signal	Cyb5r1	-0.093514351	1.0	-0.0038008616434108515	0.0006901037642814507
HALLMARK_UV_RESPONSE_UP	damage_signal	Cyp1a1	-1.098703609	0.024999197	0.003991303147286824	0.008482268554979126
HALLMARK_UV_RESPONSE_UP	damage_signal	Ddx21	0.142504272	0.976031665	-0.005630463372093019	-0.001139497964400717
HALLMARK_UV_RESPONSE_UP	damage_signal	Dgat1	-0.058357604	1.0	-0.004073394565891468	0.0004175708418008338
HALLMARK_UV_RESPONSE_UP	damage_signal	Dlg4	0.04920153	1.0	-0.004907186302325575	-0.000416220894633273
HALLMARK_UV_RESPONSE_UP	damage_signal	Dnaja1	0.888660868	7.67675e-06	-0.011414623031007747	-0.006923657623315445
HALLMARK_UV_RESPONSE_UP	damage_signal	Dnajb1	0.936420317	1.12445e-05	-0.011784851317829453	-0.0072938859101371505
HALLMARK_UV_RESPONSE_UP	damage_signal	E2f5	-0.169752441	1.0	-0.0032098686976744094	0.0012810967100178928
HALLMARK_UV_RESPONSE_UP	damage_signal	Eif2s3x	-0.212498513	0.964849215	-0.002878503798449604	0.0016124616092426983
HALLMARK_UV_RESPONSE_UP	damage_signal	Eif5	-0.330812829	0.239754907	-0.001961338558139525	0.002529626849552777
HALLMARK_UV_RESPONSE_UP	damage_signal	Eno2	0.476237656	0.782607973	-0.008217543868217044	-0.003726578460524742
HALLMARK_UV_RESPONSE_UP	damage_signal	Epcam	-0.088099852	1.0	-0.0038428345038759577	0.0006481309038163445
HALLMARK_UV_RESPONSE_UP	damage_signal	Ephx1	-0.143607691	0.957267854	-0.0034125411782945647	0.0010784242293977375
HALLMARK_UV_RESPONSE_UP	damage_signal	Fen1	0.315187267	0.67130573	-0.006969091240310068	-0.002478125832617766
HALLMARK_UV_RESPONSE_UP	damage_signal	Fgf18	-0.349527546	1.0	-0.0018162632325581284	0.002674702175134174
HALLMARK_UV_RESPONSE_UP	damage_signal	Fkbp4	0.98545265	1.01013e-08	-0.01216494692248061	-0.007673981514788308
HALLMARK_UV_RESPONSE_UP	damage_signal	Fmo1	-0.018599012	1.0	-0.004381600705426348	0.0001093647022659544
HALLMARK_UV_RESPONSE_UP	damage_signal	Fos	-2.015025079	0.001212252	0.011094570356589154	0.015585535764281455
HALLMARK_UV_RESPONSE_UP	damage_signal	Fosb	-1.442304648	8.18797e-05	0.006654877093023263	0.011145842500715566
HALLMARK_UV_RESPONSE_UP	damage_signal	Furin	0.23148202	0.592121174	-0.00632021335658914	-0.0018292479488968378
HALLMARK_UV_RESPONSE_UP	damage_signal	Ggh	-0.112401667	1.0	-0.003654448341085265	0.0008365170666070373
HALLMARK_UV_RESPONSE_UP	damage_signal	Gls	-0.208710324	0.695502055	-0.002907869604651156	0.0015830958030411462
HALLMARK_UV_RESPONSE_UP	damage_signal	Gpx3	0.114428588	1.0	-0.0054128224108527054	-0.0009218570031604032
HALLMARK_UV_RESPONSE_UP	damage_signal	Grina	0.081527899	1.0	-0.005157778310077511	-0.0006668129023852092
HALLMARK_UV_RESPONSE_UP	damage_signal	Grpel1	-0.045353677	1.0	-0.00417420020155038	0.0003167652061419222
HALLMARK_UV_RESPONSE_UP	damage_signal	H2afx	0.500512179	0.223636169	-0.008405718465116271	-0.003914753057423969
HALLMARK_UV_RESPONSE_UP	damage_signal	Hmox1	0.347756096	0.298205218	-0.00722156278294573	-0.0027305973752534277
HALLMARK_UV_RESPONSE_UP	damage_signal	Hnrnpu	-0.120542291	1.0	-0.003591342728682161	0.0008996226790101412
HALLMARK_UV_RESPONSE_UP	damage_signal	Hspa13	0.183217928	0.843962042	-0.005946073108527122	-0.0014551077008348196
HALLMARK_UV_RESPONSE_UP	damage_signal	Hspa2	-0.087123193	1.0	-0.003850405503875956	0.0006405599038163462
HALLMARK_UV_RESPONSE_UP	damage_signal	Hyal2	0.513303652	0.017547236	-0.008504877170542621	-0.004013911762850319
HALLMARK_UV_RESPONSE_UP	damage_signal	Igfbp2	-0.13116838	1.0	-0.003508969945736421	0.0009819954619558814
HALLMARK_UV_RESPONSE_UP	damage_signal	Il6st	0.201188855	0.750869547	-0.006085382620155028	-0.0015944172124627261
HALLMARK_UV_RESPONSE_UP	damage_signal	Junb	-1.045743748	0.000664164	0.0035807615891472982	0.0080717269968396
HALLMARK_UV_RESPONSE_UP	damage_signal	Kcnh2	-0.065242241	1.0	-0.004020025286821693	0.0004709401208706091
HALLMARK_UV_RESPONSE_UP	damage_signal	Klhdc3	0.176466679	0.854322115	-0.005893737844961229	-0.0014027724372689268
HALLMARK_UV_RESPONSE_UP	damage_signal	Lyn	0.083922912	1.0	-0.00517634430232557	-0.000685378894633268
HALLMARK_UV_RESPONSE_UP	damage_signal	Maoa	-0.174752312	0.82889986	-0.0031711100077519263	0.001319855399940376
HALLMARK_UV_RESPONSE_UP	damage_signal	Mark2	0.111193195	1.0	-0.005387741844961229	-0.000896776437268927
HALLMARK_UV_RESPONSE_UP	damage_signal	Mgat1	0.244838724	0.539172807	-0.0064237536976744095	-0.0019327882899821073
HALLMARK_UV_RESPONSE_UP	damage_signal	Mmp14	0.087198442	1.0	-0.005201736007751929	-0.0007107706000596264
HALLMARK_UV_RESPONSE_UP	damage_signal	Mrpl23	-0.108805941	1.0	-0.0036823221860465024	0.0008086432216457998
HALLMARK_UV_RESPONSE_UP	damage_signal	Msx1	0.46756655	0.81349275	-0.008150325992248053	-0.0036593605845557505
HALLMARK_UV_RESPONSE_UP	damage_signal	Nat2	-0.212153237	1.0	-0.0028811803565891407	0.0016097850511031615
HALLMARK_UV_RESPONSE_UP	damage_signal	Nptx2	-0.275634443	1.0	-0.002389077984496117	0.0021018874231961853
HALLMARK_UV_RESPONSE_UP	damage_signal	Nr4a1	-2.160501611	8.37061e-05	0.01222229541085272	0.01671326081854502
HALLMARK_UV_RESPONSE_UP	damage_signal	Ntrk3	-0.769486736	0.237471488	0.0014392343643410941	0.005930199772033396
HALLMARK_UV_RESPONSE_UP	damage_signal	Nxf1	-0.141025041	1.0	-0.0034325617209302215	0.0010584036867620807
HALLMARK_UV_RESPONSE_UP	damage_signal	Olfm1	0.161032861	0.93573655	-0.005774095844961229	-0.0012831304372689272
HALLMARK_UV_RESPONSE_UP	damage_signal	Parp2	-0.099461056	1.0	-0.0037547631550387504	0.0007362022526535518
HALLMARK_UV_RESPONSE_UP	damage_signal	Pdap1	-0.016079242	1.0	-0.004401133806201541	8.983160149076113e-05
HALLMARK_UV_RESPONSE_UP	damage_signal	Pdlim3	-0.759759577	0.003601633	0.0013638300310077618	0.005854795438700064
HALLMARK_UV_RESPONSE_UP	damage_signal	Plcl1	-0.18556899	0.907857498	-0.0030872597906976655	0.0014037056169946367
HALLMARK_UV_RESPONSE_UP	damage_signal	Pole3	-0.051119432	1.0	-0.0041295044263565785	0.0003614609813357237
HALLMARK_UV_RESPONSE_UP	damage_signal	Polg2	0.346756232	0.896414272	-0.007213811899224795	-0.0027228464915324928
HALLMARK_UV_RESPONSE_UP	damage_signal	Polr2h	0.229720657	1.0	-0.0063065593798449565	-0.0018155939721526543
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppat	-0.250662481	0.668009405	-0.00258265908527131	0.001908306322420992
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppif	-0.177656638	1.0	-0.003148595852713171	0.0013423695549791312
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppp1r2	-0.108514248	1.0	-0.0036845833720930165	0.0008063820355992857
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppt1	-0.031824546	1.0	-0.004279077186046505	0.00021188822164579756
HALLMARK_UV_RESPONSE_UP	damage_signal	Prkaca	0.150461847	0.974287965	-0.00569214999999999	-0.0012011845923076874
HALLMARK_UV_RESPONSE_UP	damage_signal	Prkcd	-0.205157809	0.878230695	-0.0029354084806201466	0.0015555569270721556
HALLMARK_UV_RESPONSE_UP	damage_signal	Prpf3	0.258687626	0.677120225	-0.006531109527131777	-0.0020401441194394746
HALLMARK_UV_RESPONSE_UP	damage_signal	Psmc3	0.194726862	0.864329174	-0.006035289651162782	-0.0015443242434704796
HALLMARK_UV_RESPONSE_UP	damage_signal	Ptprd	-0.101084117	1.0	-0.0037421812868216955	0.0007487841208706067
HALLMARK_UV_RESPONSE_UP	damage_signal	Rab27a	0.449505716	0.046195806	-0.008010319527131774	-0.003519354119439472
HALLMARK_UV_RESPONSE_UP	damage_signal	Rasgrp1	-0.400414165	0.613328	-0.0014217933178294502	0.0030691720898628518
HALLMARK_UV_RESPONSE_UP	damage_signal	Ret	-0.391647679	0.649463839	-0.0014897505736434027	0.0030012148340488997
HALLMARK_UV_RESPONSE_UP	damage_signal	Rfc4	0.507861532	0.673313295	-0.008462690193798441	-0.003971724786106139
HALLMARK_UV_RESPONSE_UP	damage_signal	Rhob	-0.01858377	1.0	-0.004381718860465105	0.00010924654722719706
HALLMARK_UV_RESPONSE_UP	damage_signal	Rpn1	0.228240157	0.648233013	-0.006295082635658906	-0.001804117227966604
HALLMARK_UV_RESPONSE_UP	damage_signal	Rrad	-0.563112804	0.309779979	-0.0001605635581395293	0.004330401849552773
HALLMARK_UV_RESPONSE_UP	damage_signal	Rxrb	0.135441224	1.0	-0.005575711062015495	-0.0010847456543231927
HALLMARK_UV_RESPONSE_UP	damage_signal	Sigmar1	0.365472887	0.311780199	-0.007358902248062007	-0.002867936840369705
HALLMARK_UV_RESPONSE_UP	damage_signal	Slc25a4	-0.228193755	0.730199287	-0.00275683525581395	0.0017341301518783523
HALLMARK_UV_RESPONSE_UP	damage_signal	Slc6a8	0.09810333	1.0	-0.0052862700232558105	-0.0007953046155635083
HALLMARK_UV_RESPONSE_UP	damage_signal	Spr	0.077782404	1.0	-0.005128743465116274	-0.0006377780574239721
HALLMARK_UV_RESPONSE_UP	damage_signal	Sqstm1	-0.015803109	1.0	-0.00440327437209302	8.769103559928219e-05
HALLMARK_UV_RESPONSE_UP	damage_signal	Stard3	0.215959785	0.748713879	-0.006199885953488369	-0.0017089205457960664
HALLMARK_UV_RESPONSE_UP	damage_signal	Stip1	0.672028083	0.001144781	-0.009735299116279066	-0.005244333708586763
HALLMARK_UV_RESPONSE_UP	damage_signal	Stk25	-0.07627308	1.0	-0.003934514906976739	0.0005564505007155636
HALLMARK_UV_RESPONSE_UP	damage_signal	Sult1a1	-0.001926805	1.0	-0.0045108426201550325	-1.987721246273031e-05
HALLMARK_UV_RESPONSE_UP	damage_signal	Tars	0.217295523	0.683571603	-0.0062102405116278995	-0.0017192751039355973
HALLMARK_UV_RESPONSE_UP	damage_signal	Tchh	-0.36193509	0.673004569	-0.0017200807209302267	0.0027708846867620755
HALLMARK_UV_RESPONSE_UP	damage_signal	Tfrc	0.268573335	0.684923243	-0.00660774293023255	-0.0021167775225402474
HALLMARK_UV_RESPONSE_UP	damage_signal	Tgfbrap1	0.086619617	1.0	-0.005197248992248054	-0.0007062835845557522
HALLMARK_UV_RESPONSE_UP	damage_signal	Tmbim6	-0.049025436	1.0	-0.004145736953488363	0.0003452284542039396
HALLMARK_UV_RESPONSE_UP	damage_signal	Tst	0.079244357	1.0	-0.00514007643410852	-0.0006491110264162181
HALLMARK_UV_RESPONSE_UP	damage_signal	Tuba4a	0.001679994	1.0	-0.004538802302325574	-4.783689463327186e-05
