sampleId,TACSTD2,immune_tcell_effector,cytotoxic,exhaustion,ESTIMATE_Aran,ABSOLUTE_Aran,CPE_Aran,ABSOLUTE_GDC,ESTIMATE_or_ABSOLUTE
TCGA-97-7938-01,0.4297,-0.411,-0.6070875,-0.06716666666666667,0.7983,0.61,0.7431,0.61,0.7983
TCGA-97-7941-01,0.3292,-0.27688749999999995,-0.24408749999999999,-0.2685,0.7595,0.36,0.6706,0.36,0.7595
TCGA-97-8171-01,-1.2328,-2.1869,-2.0755250000000003,-1.97065,0.9358,0.88,0.9309,0.82,0.9358
TCGA-97-8172-01,-0.6074,0.30203749999999996,0.12381249999999999,0.5001166666666667,0.5708,0.49,0.6107,0.32,0.5708
TCGA-97-8174-01,-1.1632,0.05794999999999999,-0.05492499999999999,0.35975833333333324,0.6418,0.3,0.5242,0.3,0.6418
TCGA-97-8175-01,0.8555,-0.5734375,-0.42658749999999995,0.046425,0.7536,0.42,0.6338,0.43,0.7536
TCGA-97-8176-01,0.5239,-1.0236375,-0.6515875,-0.8297500000000001,0.8175,,0.7626,0.53,0.8175
TCGA-97-8177-01,-0.1779,-0.16770000000000002,0.32263749999999997,0.4213833333333333,0.5548,0.2,0.406,0.25,0.5548
TCGA-97-8179-01,-0.1396,-0.9713625,-1.1906375,-0.7266416666666666,0.8196,0.65,0.765,0.48,0.8196
TCGA-97-8547-01,0.1989,-1.4044000000000003,-1.453325,-0.2918416666666667,0.6511,,0.6947,0.48,0.6511
TCGA-97-8552-01,0.1776,-0.5282749999999999,-0.3527625,0.24199166666666672,0.6925,,0.6412,0.27,0.6925
TCGA-97-A4LX-01,0.2927,1.24705,0.7787,1.208,0.4519,,0.3896,0.2,0.4519
TCGA-97-A4M0-01,0.0087,0.2855875,0.4268125,0.44208333333333333,0.7104,,0.7152,0.55,0.7104
TCGA-97-A4M1-01,0.4234,-0.43491250000000004,-0.14991250000000003,-0.16944166666666668,0.7218,,0.7475,0.36,0.7218
TCGA-97-A4M2-01,-0.6291,0.44290000000000007,0.6771625,0.6474583333333334,0.5762,,0.5034,0.37,0.5762
TCGA-97-A4M3-01,0.1362,-1.3518124999999999,-1.460525,-1.0276333333333334,0.8345,,0.7858,0.69,0.8345
TCGA-97-A4M5-01,-0.8442,-0.06994999999999998,0.336775,0.13355833333333333,0.6681,,0.6407,0.25,0.6681
TCGA-97-A4M6-01,0.2017,0.25621249999999995,0.085475,0.5643666666666667,0.615,,0.5034,0.43,0.615
TCGA-97-A4M7-01,-0.5033,0.135825,-0.129175,0.7069749999999999,0.6183,,0.5507,0.37,0.6183
TCGA-99-7458-01,0.7084,0.797225,0.547075,0.7157749999999999,0.5831,0.33,0.4759,0.36,0.5831
TCGA-99-8025-01,0.1476,-0.7752,-1.0095750000000001,-0.42665,0.8131,0.43,0.6365,0.43,0.8131
TCGA-99-8028-01,0.3262,1.6821374999999998,1.8075249999999998,1.5513666666666666,0.3612,0.17,0.3242,0.18,0.3612
TCGA-99-8032-01,-1.1098,-0.57035,-0.394125,0.007899999999999999,0.7454,0.49,0.6462,0.31,0.7454
TCGA-99-8033-01,-0.1043,1.0734125,1.3481500000000002,0.5201499999999999,0.753,0.45,0.5896,0.29,0.753
TCGA-99-AA5R-01,-0.4462,0.913375,1.360275,1.0869916666666666,0.4774,,0.4704,0.96,0.4774
TCGA-J2-8192-01,0.4493,-0.42804999999999993,-0.53765,0.37034166666666674,0.4958,0.4,0.5494,0.41,0.4958
TCGA-J2-8194-01,-0.4924,-0.9438624999999999,-0.8633750000000001,-0.440675,0.755,0.44,0.6495,0.44,0.755
TCGA-J2-A4AD-01,2.1288,-1.6073625,-1.5305499999999999,-1.0941333333333332,0.8857,,0.8129,0.57,0.8857
TCGA-J2-A4AE-01,0.1026,-0.021400000000000002,-0.1888375,0.37252500000000016,0.783,,0.7158,0.52,0.783
TCGA-J2-A4AG-01,0.0762,0.01608750000000001,0.1818375,0.3408083333333334,0.6549,,0.5169,0.31,0.6549
TCGA-L4-A4E5-01,0.7171,-0.05867499999999999,-0.36116249999999994,-0.17537499999999998,0.8751,,0.6887,0.66,0.8751
TCGA-L4-A4E6-01,-0.9279,0.21234999999999998,0.3343,0.48735,0.4704,,0.5016,,0.4704
TCGA-L9-A443-01,-0.6518,0.22644999999999998,0.24308749999999998,-0.08293333333333332,0.7633,,0.7366,0.48,0.7633
TCGA-L9-A444-01,-0.2646,1.8878,1.8340375000000002,1.1928916666666665,0.521,,0.5395,0.37,0.521
TCGA-L9-A50W-01,0.9272,-0.7658125,-0.5808375,-0.5910833333333334,0.8028,,0.7251,0.76,0.8028
TCGA-L9-A5IP-01,1.1057,-0.31589999999999996,0.10512500000000001,-0.4546916666666667,0.8397,,0.7466,0.53,0.8397
TCGA-L9-A743-01,-0.0365,0.7117125000000001,0.6088250000000001,0.8633666666666667,0.5602,,0.3926,0.09,0.5602
TCGA-L9-A7SV-01,-0.7419,-0.48427499999999996,-0.7048625,-0.4819,0.9153,,0.8126,0.83,0.9153
TCGA-L9-A8F4-01,1.0649,1.1613375,0.8524750000000001,0.7542916666666667,0.6684,,0.4757,0.32,0.6684
TCGA-MN-A4N1-01,1.3032,-1.8274749999999997,-2.0339375000000004,-1.1592666666666667,0.8915,,0.8378,0.48,0.8915
TCGA-MN-A4N4-01,1.7063,-0.4382125,-0.3453625,-0.5615916666666667,0.7247,,0.6214,0.34,0.7247
TCGA-MN-A4N5-01,1.5906,0.7925249999999999,0.9447625000000002,0.36373333333333324,0.8004,,0.6829,0.38,0.8004
TCGA-MP-A4SV-01,0.18,0.8349125000000001,0.784525,0.4999833333333333,0.7193,,0.6126,0.36,0.7193
TCGA-MP-A4SW-01,0.5298,-0.3825875,-0.2539625,0.023149999999999993,0.7073,,0.5685,0.46,0.7073
TCGA-MP-A4SY-01,-0.1391,-1.1678625,-1.3848124999999998,-0.6258916666666667,0.733,,0.6857,0.35,0.733
TCGA-MP-A4T4-01,0.6163,1.617825,1.39345,1.0877916666666667,0.5453,,0.393,,0.5453
TCGA-MP-A4T6-01,0.7617,-0.1434375,-0.1211875,-0.003733333333333283,0.8484,,0.8047,,0.8484
TCGA-MP-A4T7-01,0.2047,-0.28112499999999996,-0.15429999999999996,-0.36906666666666665,0.8166,,0.7243,0.34,0.8166
TCGA-MP-A4T8-01,0.2265,-1.4003875,-1.115325,-1.2128249999999998,0.8477,,0.7574,0.59,0.8477
TCGA-MP-A4T9-01,0.1386,-0.0843875,-0.07028750000000003,0.22421666666666665,0.6922,,0.5925,0.18,0.6922
TCGA-MP-A4TA-01,0.017,0.16589999999999996,0.49554999999999993,-0.07284166666666664,0.8094,,0.5554,0.33,0.8094
TCGA-MP-A4TC-01,0.9306,0.7046875,0.5823375,0.3621083333333333,0.6209,,0.5243,0.45,0.6209
TCGA-MP-A4TD-01,-0.846,-0.5255375,-0.4804500000000001,0.04850833333333334,0.6772,,0.5888,,0.6772
TCGA-MP-A4TE-01,-0.758,-1.864025,-1.3353875,-1.5720583333333333,,,0.7516,0.68,0.68
TCGA-MP-A4TF-01,-0.2674,0.11609999999999998,-0.006337500000000006,-0.20277500000000007,0.9013,,0.7019,0.29,0.9013
TCGA-MP-A4TH-01,-1.0064,0.4702375,0.4499875,0.7130666666666667,0.6406,,0.5225,0.4,0.6406
TCGA-MP-A4TI-01,0.4433,1.6108000000000002,1.5813625,1.3044833333333334,0.401,,0.3025,0.22,0.401
TCGA-MP-A4TJ-01,-0.854,1.5522125000000002,1.6798625,1.3600750000000001,0.4553,,0.418,,0.4553
TCGA-MP-A4TK-01,0.4442,0.14879999999999996,-0.08178750000000001,0.5234166666666668,0.5346,,0.5836,0.34,0.5346
TCGA-MP-A5C7-01,0.3829,-1.0594625,-0.6577375000000001,-1.1880333333333333,0.9392,,0.8071,0.87,0.9392
TCGA-NJ-A4YF-01,-0.5407,-0.6017375,-0.9379,-1.0387333333333333,0.895,,0.7913,0.55,0.895
TCGA-NJ-A4YG-01,0.1529,-0.4224125,-0.41859999999999997,0.10895833333333334,,,0.632,0.32,0.32
TCGA-NJ-A4YI-01,0.1412,-1.8279125,-1.3786625,-0.42871666666666663,0.7288,,0.6935,0.58,0.7288
TCGA-NJ-A4YP-01,-0.8135,0.47773750000000004,0.49216249999999995,-0.15843333333333334,0.6954,,0.614,0.23,0.6954
TCGA-NJ-A4YQ-01,2.2698,1.3589250000000002,1.262725,0.8952499999999999,0.6275,,0.4331,0.29,0.6275
TCGA-NJ-A55A-01,0.0018,0.264,0.1537125,0.5645333333333333,0.6658,,0.5566,0.21,0.6658
TCGA-NJ-A55O-01,-0.0766,-0.6019374999999999,-0.7843,-0.12547499999999998,0.7708,,0.6928,,0.7708
TCGA-NJ-A55R-01,-1.2441,-1.1294125,-1.2063249999999999,-0.0291833333333333,0.8713,,0.7913,0.23,0.8713
TCGA-NJ-A7XG-01,0.6537,-1.599575,-1.4793749999999999,-1.4567250000000003,0.9516,,0.773,0.62,0.9516
TCGA-O1-A52J-01,-0.9357,-0.9433625000000001,-0.6408375,0.04740833333333332,0.7337,,0.6489,0.5,0.7337
TCGA-S2-AA1A-01,-2.0068,0.5463749999999999,0.45183749999999995,0.8545666666666666,0.5451,,0.43,0.32,0.5451
