gene	present_treat	present_ctrl	n_treat	n_ctrl	mean_log1p_treat	mean_log1p_ctrl	pct_pos_treat	pct_pos_ctrl	cpm_treat	cpm_ctrl	log2FC_pseudobulk	delta_mean_log1p	mwu_U	mwu_p	rank_biserial	welch_t	welch_p	contrast	model	kind	n_library_treat	n_library_ctrl	compartment	mwu_q_focal
IFIT1	True	True	1401	88	0.041306668536361155	0.06646321307709978	0.022840827980014276	0.06818181818181818	11.507360360287032	15.90887396990041	-0.4350032427634332	-0.025156544540738623	58883.0	0.009801193358947238	-0.04478943611705921	-0.6982996786710232	0.48665138748528175	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.022052685057631288
MX1	True	True	1401	88	0.06477348349622397	0.15662532539815696	0.046395431834404	0.13636363636363635	34.80274840672176	71.58993286455184	-1.0196991413423668	-0.09185184190193299	56096.0	0.00021998086494612963	-0.09000064888715853	-1.9520990844693242	0.053853747281926045	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.0013198851896767778
ISG15	True	True	1401	88	0.20123332742101316	0.3112296255322878	0.10421127765881513	0.22727272727272727	83.91953043233714	111.36211778930287	-0.403987422687848	-0.10999629811127462	54542.5	0.000895049473850531	-0.11520180390630075	-1.4525430337952216	0.1495552618063433	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.00402772263232739
HLA-A	True	True	1401	88	1.0261034135768499	1.2247765815978915	0.3740185581727338	0.4659090909090909	786.4298470615674	1678.3862038244934	-1.0927107378919036	-0.19867316802104162	56766.0	0.15300475874506703	-0.0791317889818961	-1.2693803212821895	0.20732720771416996	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.22950713811760054
CXCL9	True	True	1401	88	0.02008519283497948	0.0	0.008565310492505354	0.0	5.052011865491868	0.0	2.5974148160856307	0.02008519283497948	62172.0	0.3839843323892942	0.008565310492505418	3.186534811901412	0.0014716738216452331	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.4936941416433782
CXCL10	True	True	1401	88	0.01641801156582196	0.0	0.006423982869379015	0.0	3.368007910327912	0.0	2.1269754689364553	0.01641801156582196	62040.0	0.45148343232317	0.0064239828693790635	2.930220682327431	0.0034421206634707713	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.541780118787804
EPCAM	True	True	1401	88	0.9239967680207611	0.13851189188464053	0.3590292648108494	0.10227272727272728	460.8557490632026	31.81774793980082	3.814894181564812	0.7854848761361206	79207.0	1.1632310031107591e-07	0.2849101291285445	12.716332689505029	6.714200647921312e-27	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	2.0938158055993667e-06
CD274	True	True	1401	88	0.0026314894528975366	0.0	0.0028551034975017845	0.0	1.4033366293032967	0.0	1.2650387372787533	0.0026314894528975366	61820.0	0.6168444199532102	0.002855103497501732	1.4384147483300451	0.15053991281372628	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.6531293858328108
HLA-B	True	True	1401	88	1.2722752984726482	1.3620638360095325	0.44967880085653106	0.4772727272727273	1007.0343651880457	2479.1328603094807	-1.298872584612639	-0.08978853753688432	59625.5	0.5724136046157975	-0.032744468236973634	-0.5269358220527041	0.5994409685169719	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
HLA-C	True	True	1401	88	1.3241723836455501	1.4540862780998358	0.4753747323340471	0.5113636363636364	851.5446666612404	2333.3015155853936	-1.4531435950573512	-0.1299138944542857	58028.5	0.3183524871979322	-0.05865128804100972	-0.7702551269132338	0.4430193033904065	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
B2M	True	True	1401	88	2.89919518128553	2.9286731462826068	0.8515346181299072	0.8409090909090909	2806.9539259324542	7434.747101933459	-1.4049584399209036	-0.02947796499707689	60113.5	0.6952825939652014	-0.024828044902991397	-0.17648767787239109	0.8602828641865304	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
NLRC5	True	True	1401	88	0.008919195612093218	0.04839991470819527	0.009992862241256246	0.06818181818181818	4.21000988790989	23.863310954850615	-2.254660411864593	-0.039480719096102054	58052.0	4.1503301405821915e-06	-0.05827006683537728	-1.843210449526431	0.0685409565510666	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
TAP1	True	True	1401	88	0.024353210507983766	0.07759736394655942	0.023554603854389723	0.09090909090909091	15.156035596475604	42.42366391973443	-1.4264082302440797	-0.05324415343857565	57460.0	0.00016190735702582384	-0.06787359678151972	-1.7514767131769158	0.08312118027472441	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
TAP2	True	True	1401	88	0.016090206550954576	0.07899395788912641	0.018558172733761598	0.09090909090909091	10.104023730983736	45.07514291471783	-2.0529060844877343	-0.06290375133817183	57159.0	9.435877170090468e-06	-0.07275647264940632	-2.1590764273903464	0.03347538815542551	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
TAPBP	True	True	1401	88	0.1702609402887187	0.2132634594784391	0.092790863668808	0.18181818181818182	150.99902131303472	103.40768080435267	0.5418341861058519	-0.04300251918972042	56637.5	0.013153891797542415	-0.08121633897865166	-0.7599366507593781	0.44904829680468406	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
PSMB8	True	True	1401	88	0.2709677601964551	0.560774769513831	0.1349036402569593	0.32954545454545453	95.42689079262418	182.9520506538547	-0.9318223238043002	-0.2898070093173759	50335.5	2.5950101264128767e-06	-0.18344851080397118	-2.9530720918312467	0.003966972437221247	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
PSMB9	True	True	1401	88	0.18667650143203998	0.5191005637906625	0.099214846538187	0.3181818181818182	65.11481959967297	106.05915979933607	-0.695362643157562	-0.33242406235862254	48535.5	9.643757804150912e-10	-0.21264843293751212	-3.54769379702615	0.0006109851676149155	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
PSMB10	True	True	1401	88	0.1965771735651833	0.35627339467696845	0.10421127765881513	0.23863636363636365	69.0441621617222	71.58993286455184	-0.05150466782772688	-0.15969622111178514	53701.5	0.00021127896197284914	-0.12884465641424958	-1.893083214519135	0.06139110508447693	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
ERAP1	True	True	1401	88	0.026866996739457746	0.019024433452311106	0.028551034975017844	0.03409090909090909	16.5593722257789	7.954436984950205	0.9715666373092928	0.00784256328714664	61309.5	0.7685562315434988	-0.005426318863149704	0.5336628592143072	0.5945196800744074	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
ERAP2	True	True	1401	88	0.006454409196322182	0.08725448568101876	0.004996431120628123	0.07954545454545454	2.2453386068852748	23.863310954850615	-2.937577510758385	-0.08080007648469659	57048.0	2.118197491553805e-12	-0.07455713451430801	-1.9633951886196395	0.05274826731031178	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
CALR	True	True	1401	88	0.532194345147466	0.4587676591551803	0.22698072805139186	0.2727272727272727	348.86948604479954	222.72423557860574	0.6450952960540756	0.07342668599228569	60918.0	0.8013046767152886	-0.011777301927194839	0.8083971671888475	0.4206818768150214	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
CANX	True	True	1401	88	0.5464293551946747	0.307757980927651	0.22055674518201285	0.20454545454545456	497.06183409922767	259.8449415083734	0.9331324073349688	0.23867137426702373	64725.0	0.2770832648326549	0.04998053338524433	3.1539229338196653	0.002042993035229496	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
PDIA3	True	True	1401	88	0.3674177390344427	0.45012883204293047	0.1670235546038544	0.2727272727272727	211.34249637307647	233.33015155853934	-0.14214947102314787	-0.08271109300848778	56351.5	0.04027908121050318	-0.08585588216209206	-0.9320965991682801	0.3535207866453658	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
MX2	True	True	1401	88	0.054951286150719994	0.08659722289083877	0.03354746609564597	0.06818181818181818	36.48675236188571	18.560352964883812	0.9384484403488224	-0.03164593674011877	59532.0	0.09269958939694829	-0.03426124197002145	-0.8032720273069652	0.42376641404807963	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
OAS1	True	True	1401	88	0.04231584821686695	0.005329639549558622	0.02212705210563883	0.011363636363636364	8.981354427541099	2.651478994983402	1.4507546649165322	0.036986208667308326	62317.0	0.4938077185673878	0.010917526442151715	3.660989108675054	0.00026791575657700815	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
OAS3	True	True	1401	88	0.011578455152238229	0.004837584525189982	0.006423982869379015	0.011363636363636364	2.526005932745934	2.651478994983402	-0.05044602944608651	0.006740870627048247	61341.0	0.5847059182348481	-0.004915320225812758	1.007836224137244	0.3143390949383394	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
OASL	True	True	1401	88	0.0032888269770045627	0.0	0.0035688793718772305	0.0	1.4033366293032967	0.0	1.2650387372787533	0.0032888269770045627	61864.0	0.5755543535259866	0.0035688793718773315	1.7369832535622762	0.08261006770163823	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
RSAD2	True	True	1401	88	0.009978794146101918	0.016428886100879978	0.01284796573875803	0.03409090909090909	6.736015820655824	10.605915979933608	-0.5851977394349277	-0.00645009195477806	60332.5	0.10089318941068279	-0.021275387710077198	-0.587015645816188	0.5583976292365429	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFIT2	True	True	1401	88	0.02312995005954876	0.018012103345460294	0.014275517487508922	0.03409090909090909	7.016683146516484	7.954436984950205	-0.1595972709303319	0.005117846714088468	60435.5	0.14834413308595262	-0.019604503276880125	0.3653056317387457	0.7154552723703093	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFIT3	True	True	1401	88	0.02336308379062109	0.07911642312472687	0.01641684511063526	0.09090909090909091	7.2973504723771425	29.166268944817418	-1.8622136399848113	-0.055753339334105784	57073.0	2.320776265696357e-06	-0.07415158004023104	-1.6267315633808117	0.10720296328123645	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFIT5	True	True	1401	88	0.019142099829084113	0.016609345217526827	0.017130620985010708	0.022727272727272728	7.578017798237802	5.302957989966804	0.4446152623610832	0.0025327546115572856	61295.0	0.6946200945061496	-0.005661540458114289	0.18608287408914082	0.8526823832982106	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFITM1	True	True	1401	88	0.02607452606478495	0.1692204642794959	0.017844396859386154	0.10227272727272728	8.981354427541099	66.28697487458504	-2.7530197595451544	-0.14314593821471097	56424.0	2.5264066003287984e-07	-0.0846797741872688	-2.336196415770314	0.021729260069076828	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFITM2	True	True	1401	88	0.5677788017179202	0.4697983674259568	0.2426837972876517	0.2727272727272727	253.72326257803604	249.23902552843975	0.025623919938662882	0.09798043429196335	61745.5	0.9726932637813908	0.001646551164752541	1.0417952314155987	0.29989135871724	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFITM3	True	True	1401	88	0.8454751375344542	0.8140461515251391	0.3390435403283369	0.3181818181818182	412.0196343634479	580.673899901365	-0.4940002039861187	0.031428986009315096	63027.5	0.6747729202592468	0.022443384595418836	0.23077011025941102	0.8179731776802704	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFI6	True	True	1401	88	0.19908076566759753	0.11727636990458143	0.10706638115631692	0.10227272727272728	130.22963919934594	135.22542874415348	-0.05390243126935752	0.0818043957630161	62253.5	0.7715382023959101	0.009887418077996202	1.8477778329779642	0.0670796774263876	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFI35	True	True	1401	88	0.09377187953180258	0.17528260207122195	0.05710206995003569	0.11363636363636363	32.83807712569714	26.514789949834018	0.298440273494338	-0.08151072253941938	58183.0	0.03224149105954245	-0.056144961391214054	-1.2553695667508944	0.21247603160452547	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFI44	True	True	1401	88	0.031179339155142035	0.05210680001131516	0.027123483226266953	0.06818181818181818	12.91069698959033	37.120705929767624	-1.4543801284046114	-0.020927460856173124	59109.0	0.02723047613802927	-0.04112322367140353	-0.8990356111262433	0.37073262942853596	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFI44L	True	True	1401	88	0.008750133101004464	0.07045721867226472	0.008565310492505354	0.07954545454545454	5.332679191352527	66.28697487458504	-3.409439360562445	-0.061707085571260256	57255.5	7.980765444288253e-09	-0.07119103237946922	-2.2526643502895505	0.026706851071526722	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFI16	True	True	1401	88	0.16933792247982024	0.5141234355753729	0.08065667380442541	0.29545454545454547	51.64278795836132	257.19346251339	-2.294144670674556	-0.3447855130955526	48806.0	7.97680202804331e-11	-0.20826033352799944	-3.5786797808470774	0.0005519289248188848	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
DDX58	True	True	1401	88	0.019777337048570577	0.04363598186039409	0.018558172733761598	0.056818181818181816	10.946025708565713	15.90887396990041	-0.5012498564045487	-0.02385864481182351	59283.5	0.014732627511733256	-0.03829245344234633	-1.1528757792922382	0.25173671930511116	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFIH1	True	True	1401	88	0.044632783818817905	0.07278924673311445	0.02926481084939329	0.07954545454545454	16.278704899918242	39.77218492475102	-1.2385901844664566	-0.02815646291429654	58566.0	0.01015149993440541	-0.049931866848355044	-0.884914109104474	0.37830961095553306	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
DDX60	True	True	1401	88	0.0365343260294834	0.05254367950560488	0.034261241970021415	0.056818181818181816	22.453386068852748	34.469226934784224	-0.5967716605038166	-0.01600935347612148	60230.5	0.26053359425927947	-0.02293004996431125	-0.629464132083883	0.5304578309426895	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
XAF1	True	True	1401	88	0.023380997802849125	0.09423223598522146	0.023554603854389723	0.09090909090909091	12.63002966372967	103.40768080435267	-2.937367241339137	-0.07085123818237234	57461.0	0.00016249357159956552	-0.06785737460255659	-2.090786787811665	0.039308894136309995	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
HERC5	True	True	1401	88	0.016752854721881986	0.03208131041076921	0.014989293361884369	0.045454545454545456	7.578017798237802	13.257394974917009	-0.7329941908496971	-0.015328455688887226	59775.0	0.031883552916997196	-0.03031925248199341	-0.8382781389385286	0.4038862638265271	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
USP18	True	True	1401	88	0.02210157843356218	0.032110436638592095	0.02426837972876517	0.03409090909090909	16.5593722257789	7.954436984950205	0.9715666373092928	-0.010008858205029916	61022.5	0.5561183253131028	-0.010082084225553123	-0.4266322310560767	0.670589107875961	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
CMPK2	True	True	1401	88	0.009331159714804325	0.016597793967808114	0.007851534618129907	0.03409090909090909	3.929342562049231	13.257394974917009	-1.5322432564048112	-0.007266634253003789	60029.0	0.013566013783436377	-0.026198819025371467	-0.6256067725220393	0.5328541522363159	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
BST2	True	True	1401	88	0.24569786252497827	0.49525130027690883	0.11705924339757316	0.2727272727272727	92.33955020815692	222.72423557860574	-1.2611611287385303	-0.24955343775193056	52545.5	5.582572902910098e-05	-0.1475974952955681	-2.5544290297327388	0.012234166289730222	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
GBP1	True	True	1401	88	0.04177928064143092	0.03682294194347229	0.02426837972876517	0.056818181818181816	16.84003955163956	18.560352964883812	-0.1328135900940804	0.004956338697958626	59677.5	0.06932453757012623	-0.03190091493089353	0.2421945099245224	0.80901992484685	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
GBP2	True	True	1401	88	0.07090551628108874	0.13939782658766783	0.042826552462526764	0.11363636363636363	21.892051417131427	66.28697487458504	-1.555480508717498	-0.0684923103065791	57330.0	0.002646854624439858	-0.06998248004671992	-1.3984719928894256	0.1651948541914224	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
GBP4	True	True	1401	88	0.019215360491189146	0.08090365283749369	0.01641684511063526	0.10227272727272728	8.139352449959121	37.120705929767624	-2.0604109808967066	-0.061688292346304546	56349.0	7.159333017659899e-08	-0.08589643760949972	-2.0960224835254193	0.038785761939047966	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
GBP5	True	True	1401	88	0.008809173283170773	0.020761200611790563	0.006423982869379015	0.011363636363636364	2.526005932745934	5.302957989966804	-0.8379941449213042	-0.01195202732861979	61339.0	0.5822252725340067	-0.004947764583738912	-0.5660527303519027	0.5727202531318788	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
EIF2AK2	True	True	1401	88	0.13208848621051777	0.1761211120293033	0.07566024268379729	0.13636363636363635	70.4474987910255	114.01359678428628	-0.6868490131592382	-0.04403262581878553	58020.0	0.048021144909925845	-0.058789176562195844	-0.8364485864908431	0.4048650641365891	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
ZBP1	True	True	1401	88	0.009885941119940232	0.002211947690682873	0.005710206995003569	0.011363636363636364	2.2453386068852748	2.651478994983402	-0.1701119198821956	0.007673993429257359	61299.5	0.512532363904448	-0.0055885406527804715	1.8159917941304595	0.06974264695513344	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
STAT1	True	True	1401	88	0.12207644350178551	0.14647179038956795	0.06852248394004283	0.13636363636363635	45.748774115287475	74.24141185953525	-0.6865983864508097	-0.024395346887782443	57684.0	0.024412781224376803	-0.06423982869379019	-0.5075311521487984	0.6128600736974111	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
STAT2	True	True	1401	88	0.03772088629818574	0.04506932917936843	0.034261241970021415	0.06818181818181818	19.366045484385495	29.166268944817418	-0.5667703941143233	-0.007348442881182686	59554.0	0.09917002155002888	-0.03390435403283365	-0.35825730927039634	0.720813475095834	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IRF1	True	True	1401	88	0.10642793046798099	0.171424358037635	0.0649536045681656	0.14772727272727273	71.0088334427468	53.029579899668036	0.41442443068704304	-0.06499642756965401	56715.0	0.004361096096657938	-0.07995912010901307	-1.2262675387784125	0.22305061020653977	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IRF7	True	True	1401	88	0.05566994537838736	0.04921960576309183	0.03997144896502498	0.045454545454545456	30.03140386709055	15.90887396990041	0.875948378096703	0.006450339615295529	61319.0	0.8076733808001323	-0.005272208163000447	0.22020550811004846	0.8261327393691552	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IRF9	True	True	1401	88	0.0782650089840287	0.13088479619518628	0.054960742326909354	0.11363636363636363	41.81943155323824	50.378100904684636	-0.26288792126273947	-0.05261978721115758	58066.0	0.024490966847490275	-0.0580429563298942	-1.1163211126981352	0.2670618201308986	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
JAK2	True	True	1401	88	0.01092535385639797	0.016550384793535912	0.01284796573875803	0.022727272727272728	5.332679191352527	5.302957989966804	0.006786948424023473	-0.0056250309371379415	61030.0	0.4316299797576887	-0.00996041788333013	-0.4267899059483932	0.6704195747449465	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
SOCS1	True	True	1401	88	0.03875544798763999	0.07260799603524247	0.029978586723768737	0.056818181818181816	19.366045484385495	15.90887396990041	0.2683852884610026	-0.03385254804760248	59979.5	0.16026947578252326	-0.027001816884043905	-1.0235054300922932	0.3086147321775254	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
SOCS3	True	True	1401	88	0.290155813315779	0.12107174730155101	0.1363311920057102	0.07954545454545454	195.06379147315823	34.469226934784224	2.466683335495155	0.16908406601422798	65431.0	0.10100649685989103	0.06143339173317752	3.1616705730028505	0.0019818318384090304	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
CXCL11	True	True	1401	88	0.0012836955159972751	0.0	0.0007137758743754461	0.0	0.28066732586065934	0.0	0.35689576087650005	0.0012836955159972751	61688.0	0.8043078968048443	0.0007137758743753775	0.9999999999999997	0.3174833132274272	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
CCL5	True	True	1401	88	0.04708607579738271	0.04643799117658958	0.019271948608137045	0.022727272727272728	9.823356405123077	7.954436984950205	0.2734733293037666	0.0006480846207931254	61432.0	0.8213350929565818	-0.0034391019401726064	0.01689789915191048	0.9865521667890879	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFNB1	True	True	1401	88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61644.0		0.0			patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFNG	True	True	1401	88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61644.0		0.0			patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFNAR1	True	True	1401	88	0.15895223174801368	0.14107717258576652	0.08922198429693076	0.13636363636363635	94.02355416332088	53.029579899668036	0.8145357043282537	0.01787505916224716	59068.0	0.1892384736571684	-0.04178833300888973	0.39257889145342867	0.6953807658682194	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFNAR2	True	True	1401	88	0.06943802572347452	0.1839041306688734	0.04853675945753034	0.14772727272727273	47.71344539631209	74.24141185953525	-0.6272068949365734	-0.11446610494539888	55534.5	7.110291567821209e-05	-0.09910940237492705	-2.017115066233686	0.04656881550946401	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFNGR1	True	True	1401	88	0.10921409240134859	0.16427992169505698	0.0728051391862955	0.14772727272727273	59.78214040832044	87.49880683445225	-0.5420105250749337	-0.05506582929370839	57117.5	0.012452466988854776	-0.07342969307637404	-1.1989698194136342	0.23334217612656033	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
IFNGR2	True	True	1401	88	0.1889454176228905	0.04868091889309658	0.099214846538187	0.056818181818181816	102.44357393914066	15.90887396990041	2.612991532549514	0.1402644987297939	64487.0	0.15656766689651844	0.04611965479203173	4.456185132817063	1.504863113256474e-05	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	
