universe	split	receiver	mean_id	pop	metric	family	filter	n	n_gse123902	n_gse131907	n_gse205335	n_gse189357	mean_delta	median_delta	cohort_mean_123902	cohort_mean_131907	cohort_mean_205335	cohort_mean_189357	n_cohorts_positive	all4_positive	p_signflip_greater	p_signflip_less	p_signflip_two	p_wilcox	cliff	cliff_notie	cohen_d	n_pos	n_neg	n_zero	median_expr_max	eligible	eligible_fold
edges14	top20	CD8	trunc10	TRUE	edge_sum	ifn_recruit	min_arm_30_detected	49	6	14	20	9	0.00885693537766307	0.00670561526146499	0.019611955481491	0.0102180976046587	0.010536049625775	-0.00416180648490853	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000236196982984536	0.673469387755102	0.673469387755102	0.615952362121368	41	8	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trunc10	TRUE	edge_sum	ifn_recruit	both_arms_positive	55	8	17	21	9	0.00790395893597228	0.00583219957484074	0.0140507993102448	0.00995392671229221	0.00907385005960599	-0.00416180648490853	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000491975792686219	0.636363636363636	0.636363636363636	0.549625950272346	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.075134688764591	0.08529313740009	0.118863332360512	0.104144278570303	0.0834394997173034	-0.0379090007322348	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000396211380106363	0.636363636363636	0.636363636363636	0.599530493787393	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	drop_zero_delta	55	8	17	21	9	0.075134688764591	0.08529313740009	0.118863332360512	0.104144278570303	0.0834394997173034	-0.0379090007322348	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000396211380106363	0.636363636363636	0.636363636363636	0.599530493787393	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	detected_ge3	55	8	17	21	9	0.075134688764591	0.08529313740009	0.118863332360512	0.104144278570303	0.0834394997173034	-0.0379090007322348	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000396211380106363	0.636363636363636	0.636363636363636	0.599530493787393	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.0828944306042948	0.0860333020952125	0.164432093877011	0.102094271370518	0.0993547871875623	-0.0379090007322348	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000172944724187788	0.673469387755102	0.673469387755102	0.68889974000681	41	8	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.0768910931641296	0.0743015636702661	0.147480353512152	0.0832597672363991	0.110791044749252	-0.0379090007322348	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000436288379065307	0.674418604651163	0.674418604651163	0.661039882550833	36	7	0	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.0696473602289637	0.0895168768118936	0.125229299316262	0.111278210983443	0.0694180522570223	-0.0379090007322348	3	FALSE	0.0002999700029997	0.999800019998	0.0007999200079992	0.000433882981472743	0.574468085106383	0.574468085106383	0.551204978456771	37	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	min_arm_30_detected	49	6	14	20	9	0.0828944306042948	0.0860333020952125	0.164432093877011	0.102094271370518	0.0993547871875623	-0.0379090007322348	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000172944724187788	0.673469387755102	0.673469387755102	0.68889974000681	41	8	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trunc05	FALSE	edge_sum	ifn_recruit	both_arms_positive	55	8	17	21	9	0.075134688764591	0.08529313740009	0.118863332360512	0.104144278570303	0.0834394997173034	-0.0379090007322348	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000396211380106363	0.636363636363636	0.636363636363636	0.599530493787393	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.00746792065053192	0.00648338343645342	0.0133714972269834	0.00983378018811317	0.0084515406359432	-0.00454366206548257	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000654139272955837	0.636363636363636	0.636363636363636	0.554431452940031	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	drop_zero_delta	55	8	17	21	9	0.00746792065053192	0.00648338343645342	0.0133714972269834	0.00983378018811317	0.0084515406359432	-0.00454366206548257	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000654139272955837	0.636363636363636	0.636363636363636	0.554431452940031	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	detected_ge3	55	8	17	21	9	0.00746792065053192	0.00648338343645342	0.0133714972269834	0.00983378018811317	0.0084515406359432	-0.00454366206548257	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000654139272955837	0.636363636363636	0.636363636363636	0.554431452940031	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.0083637902721194	0.00794480369965667	0.0185050007976886	0.0102124566811218	0.0098357141800679	-0.00454366206548257	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000321089367159608	0.673469387755102	0.673469387755102	0.622179085650041	41	8	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.00747120476210755	0.00559974848801557	0.0161702377395476	0.00765610153842939	0.0109492476521948	-0.00454366206548257	3	FALSE	0.0000999900009999	1	0.0003999600039996	0.000108825418994627	0.674418604651163	0.674418604651163	0.578745165512049	36	7	0	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.00770099393000298	0.00970464795561605	0.0147497828941282	0.010940426836581	0.00861324807814418	-0.00454366206548257	3	FALSE	0.0004999500049995	0.999600039996	0.0008999100089991	0.000416896869837594	0.574468085106383	0.574468085106383	0.542129792213759	37	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	min_arm_30_detected	49	6	14	20	9	0.0083637902721194	0.00794480369965667	0.0185050007976886	0.0102124566811218	0.0098357141800679	-0.00454366206548257	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000321089367159608	0.673469387755102	0.673469387755102	0.622179085650041	41	8	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trunc05	TRUE	edge_sum	ifn_recruit	both_arms_positive	55	8	17	21	9	0.00746792065053192	0.00648338343645342	0.0133714972269834	0.00983378018811317	0.0084515406359432	-0.00454366206548257	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000654139272955837	0.636363636363636	0.636363636363636	0.554431452940031	45	10	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.0807694460213963	0.0590383467454704	0.126436045653638	0.10612605764903	0.0954687089104298	-0.0420171890227602	3	FALSE	0.0001999800019998	0.999900009999	0.0001999800019998	0.000135884586458137	0.527272727272727	0.547169811320755	0.51841962638942	41	12	2	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	drop_zero_delta	53	8	17	19	9	0.0838173496448452	0.0638893242126574	0.126436045653638	0.10612605764903	0.105518046690475	-0.0420171890227602	3	FALSE	0.0002999700029997	0.999800019998	0.0002999700029997	0.000135884586458137	0.547169811320755	0.547169811320755	0.530673949162365	41	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	detected_ge3	51	8	16	18	9	0.0868176971812265	0.0742475657622064	0.126436045653638	0.112629248444473	0.110683384283706	-0.0420171890227602	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.000180609445849766	0.529411764705882	0.529411764705882	0.541552876342692	39	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.0908343605125501	0.0638893242126574	0.184844911116659	0.10246428327222	0.114273446690438	-0.0420171890227602	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000592120239533802	0.551020408163265	0.574468085106383	0.598316928816203	37	10	2	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.0846308090404674	0.0590383467454704	0.164520234566086	0.0752349354663469	0.131505223721372	-0.0420171890227602	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.00016267131478041	0.534883720930233	0.560975609756098	0.577623893328696	32	9	2	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.0744962791975926	0.0590383467454704	0.137067973874001	0.11777908062972	0.0747704045622122	-0.0420171890227602	3	FALSE	0.0010998900109989	0.999000099990001	0.001999800019998	0.00108814014111432	0.468085106382979	0.478260869565217	0.491024489364319	34	12	1	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	min_arm_30_detected	47	6	14	18	9	0.0946996524492543	0.0742475657622064	0.184844911116659	0.10246428327222	0.126970496322709	-0.0420171890227602	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000592120239533802	0.574468085106383	0.574468085106383	0.615447667321416	37	10	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trimean	FALSE	edge_sum	ifn_recruit	both_arms_positive	52	8	16	19	9	0.0853893178125935	0.0690684449874319	0.126436045653638	0.112629248444473	0.105518046690475	-0.0420171890227602	3	FALSE	0.0001999800019998	0.999900009999	0.0001999800019998	0.000148819683073472	0.538461538461538	0.538461538461538	0.536813969584122	40	12	0	5.11125511839485	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.00812973988803994	0.0048999227192265	0.0148746919416239	0.00998041110321487	0.00970544580044668	-0.0050381324727586	3	FALSE	0.0001999800019998	0.999900009999	0.0001999800019998	0.000162413787453177	0.527272727272727	0.547169811320755	0.493485492488887	41	12	2	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	drop_zero_delta	53	8	17	19	9	0.00843652252532447	0.0049550720929569	0.0148746919416239	0.00998041110321487	0.0107270716741779	-0.0050381324727586	3	FALSE	0.0002999700029997	0.999800019998	0.0004999500049995	0.000162413787453177	0.547169811320755	0.547169811320755	0.504903117999306	41	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	detected_ge3	51	8	16	18	9	0.00874832341719805	0.00568611002236065	0.0148746919416239	0.0105906152814406	0.0112811281386604	-0.0050381324727586	3	FALSE	0.0001999800019998	0.999900009999	0.0003999600039996	0.000217448138016549	0.529411764705882	0.529411764705882	0.515737943015964	39	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.00923861251650277	0.0049550720929569	0.0213424472898644	0.0102276576310146	0.0113396657495036	-0.0050381324727586	3	FALSE	0.0001999800019998	0.999900009999	0.0002999700029997	0.000080854150806132	0.551020408163265	0.574468085106383	0.558718457174856	37	10	2	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.00826971905972341	0.00463617272581541	0.0186722583496136	0.00663546690478418	0.0130327602290134	-0.0050381324727586	3	FALSE	0.0003999600039996	0.999700029997	0.0007999200079992	0.000210483015862887	0.534883720930233	0.560975609756098	0.524978760061679	32	9	2	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.00835947564967656	0.00676818136457313	0.0166272877716158	0.0114313607905434	0.00951814601886513	-0.0050381324727586	3	FALSE	0.0008999100089991	0.999200079992001	0.0016998300169983	0.00104689145728994	0.468085106382979	0.478260869565217	0.486828168710461	34	12	1	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	min_arm_30_detected	47	6	14	18	9	0.00963174496401352	0.00568611002236065	0.0213424472898644	0.0102276576310146	0.0125996286105595	-0.0050381324727586	3	FALSE	0.0001999800019998	0.999900009999	0.0001999800019998	0.000080854150806132	0.574468085106383	0.574468085106383	0.574135355903371	37	10	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	trimean	TRUE	edge_sum	ifn_recruit	both_arms_positive	52	8	16	19	9	0.00859458749212681	0.00532059105765877	0.0148746919416239	0.0105906152814406	0.0107270716741779	-0.0050381324727586	3	FALSE	0.0004999500049995	0.999600039996	0.0008999100089991	0.000178608522687127	0.538461538461538	0.538461538461538	0.510605366514222	40	12	0	5.11125511839485	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.0699436425098116	0.0804582914101758	0.112132990071609	0.103580948605263	0.0741324883251023	-0.0408691070722074	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000528505907096286	0.6	0.6	0.587711164428203	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	drop_zero_delta	55	8	17	21	9	0.0699436425098116	0.0804582914101758	0.112132990071609	0.103580948605263	0.0741324883251023	-0.0408691070722074	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000528505907096286	0.6	0.6	0.587711164428203	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	detected_ge3	55	8	17	21	9	0.0699436425098116	0.0804582914101758	0.112132990071609	0.103580948605263	0.0741324883251023	-0.0408691070722074	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000528505907096286	0.6	0.6	0.587711164428203	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.0766139453150804	0.0806864568398217	0.155799668940755	0.10042010044225	0.0890612932126391	-0.0408691070722074	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000257976622835108	0.63265306122449	0.63265306122449	0.67320278556986	40	9	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.0703874427849143	0.0667805553712851	0.142073980404049	0.0818562861254841	0.099094053000034	-0.0408691070722074	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.000076679823016055	0.627906976744186	0.627906976744186	0.639007291328482	35	8	0	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.0641801862808367	0.0804582914101758	0.116625351961865	0.110565978547817	0.0599993856145115	-0.0408691070722074	3	FALSE	0.0006999300069993	0.999400059994001	0.0012998700129987	0.000550140138255126	0.531914893617021	0.531914893617021	0.532810065034458	36	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	min_arm_30_detected	49	6	14	20	9	0.0766139453150804	0.0806864568398217	0.155799668940755	0.10042010044225	0.0890612932126391	-0.0408691070722074	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000257976622835108	0.63265306122449	0.63265306122449	0.67320278556986	40	9	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh10	FALSE	edge_sum	ifn_recruit	both_arms_positive	55	8	17	21	9	0.0699436425098116	0.0804582914101758	0.112132990071609	0.103580948605263	0.0741324883251023	-0.0408691070722074	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000528505907096286	0.6	0.6	0.587711164428203	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.0068879517145706	0.00611587250457415	0.0125434411526966	0.00976667968502821	0.00744341983599873	-0.00487283956907144	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.0000836382921232127	0.6	0.6	0.539042113035549	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	drop_zero_delta	55	8	17	21	9	0.0068879517145706	0.00611587250457415	0.0125434411526966	0.00976667968502821	0.00744341983599873	-0.00487283956907144	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.0000836382921232127	0.6	0.6	0.539042113035549	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	detected_ge3	55	8	17	21	9	0.0068879517145706	0.00611587250457415	0.0125434411526966	0.00976667968502821	0.00744341983599873	-0.00487283956907144	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.0000836382921232127	0.6	0.6	0.539042113035549	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.00767669874081501	0.00637900601772175	0.0174217090011241	0.0100566605286054	0.00873451465071792	-0.00487283956907144	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000416221907108048	0.63265306122449	0.63265306122449	0.602380401069094	40	9	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.00677149629252013	0.00517837180718056	0.0154700757793074	0.00755103008970111	0.00970101037870886	-0.00487283956907144	3	FALSE	0.0001999800019998	0.999900009999	0.0005999400059994	0.00016900032358801	0.627906976744186	0.627906976744186	0.552416780229133	35	8	0	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.00706024500255947	0.00737510722618434	0.0137577233587509	0.0108552063865828	0.00749471284226602	-0.00487283956907144	3	FALSE	0.0006999300069993	0.999400059994001	0.0012998700129987	0.000528937650906623	0.531914893617021	0.531914893617021	0.52293406084525	36	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	min_arm_30_detected	49	6	14	20	9	0.00767669874081501	0.00637900601772175	0.0174217090011241	0.0100566605286054	0.00873451465071792	-0.00487283956907144	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000416221907108048	0.63265306122449	0.63265306122449	0.602380401069094	40	9	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh10	TRUE	edge_sum	ifn_recruit	both_arms_positive	55	8	17	21	9	0.0068879517145706	0.00611587250457415	0.0125434411526966	0.00976667968502821	0.00744341983599873	-0.00487283956907144	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.0000836382921232127	0.6	0.6	0.539042113035549	44	11	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.0687720672657181	0.0784237501037153	0.111689934832008	0.102000420583093	0.0728522509938564	-0.0416622444250142	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000779928284687887	0.563636363636364	0.563636363636364	0.576546711330033	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	drop_zero_delta	55	8	17	21	9	0.0687720672657181	0.0784237501037153	0.111689934832008	0.102000420583093	0.0728522509938564	-0.0416622444250142	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000779928284687887	0.563636363636364	0.563636363636364	0.576546711330033	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	detected_ge3	55	8	17	21	9	0.0687720672657181	0.0784237501037153	0.111689934832008	0.102000420583093	0.0728522509938564	-0.0416622444250142	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000779928284687887	0.563636363636364	0.563636363636364	0.576546711330033	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.0754983547237034	0.0806864568398217	0.155548018839029	0.0990536134254145	0.0877170440148309	-0.0416622444250142	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000381876415425966	0.591836734693878	0.591836734693878	0.660500673710429	39	10	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.0692447657858258	0.0664894691572356	0.141772000281978	0.0802979129027943	0.0977971158486117	-0.0416622444250142	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.000108825418994627	0.581395348837209	0.581395348837209	0.627484281402152	34	9	0	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.062784551609805	0.0784237501037153	0.116119003116606	0.108650506721864	0.0583467064449191	-0.0416622444250142	3	FALSE	0.0008999100089991	0.999200079992001	0.0015998400159984	0.000841801788123725	0.48936170212766	0.48936170212766	0.52044230575972	35	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	min_arm_30_detected	49	6	14	20	9	0.0754983547237034	0.0806864568398217	0.155548018839029	0.0990536134254145	0.0877170440148309	-0.0416622444250142	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000381876415425966	0.591836734693878	0.591836734693878	0.660500673710429	39	10	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh05	FALSE	edge_sum	ifn_recruit	both_arms_positive	55	8	17	21	9	0.0687720672657181	0.0784237501037153	0.111689934832008	0.102000420583093	0.0728522509938564	-0.0416622444250142	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000779928284687887	0.563636363636364	0.563636363636364	0.576546711330033	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.00676607333521433	0.00600318300954399	0.0125077008424256	0.00961563595022704	0.00729841934903463	-0.00496224342068928	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.000114168426071293	0.563636363636364	0.563636363636364	0.529021827667875	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	drop_zero_delta	55	8	17	21	9	0.00676607333521433	0.00600318300954399	0.0125077008424256	0.00961563595022704	0.00729841934903463	-0.00496224342068928	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.000114168426071293	0.563636363636364	0.563636363636364	0.529021827667875	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	detected_ge3	55	8	17	21	9	0.00676607333521433	0.00600318300954399	0.0125077008424256	0.00961563595022704	0.00729841934903463	-0.00496224342068928	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.000114168426071293	0.563636363636364	0.563636363636364	0.529021827667875	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.00755493007096314	0.00645419857990856	0.0173998305036436	0.00991482131810166	0.00858226413940562	-0.00496224342068928	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000636611026855974	0.591836734693878	0.591836734693878	0.591682226651161	39	10	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.00664607927177201	0.005155800077492	0.0154438215823308	0.00739158913111871	0.00955083395102445	-0.00496224342068928	3	FALSE	0.0003999600039996	0.999700029997	0.0008999100089991	0.000259524524114644	0.581395348837209	0.581395348837209	0.542507516377823	34	9	0	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.00691603815349771	0.00734033073740845	0.0137168772898697	0.0106721415813484	0.00731093299015468	-0.00496224342068928	3	FALSE	0.0008999100089991	0.999200079992001	0.0017998200179982	0.000694904000410489	0.48936170212766	0.48936170212766	0.51178005702497	35	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	min_arm_30_detected	49	6	14	20	9	0.00755493007096314	0.00645419857990856	0.0173998305036436	0.00991482131810166	0.00858226413940562	-0.00496224342068928	3	FALSE	0.0000999900009999	1	0.0000999900009999	0.0000636611026855974	0.591836734693878	0.591836734693878	0.591682226651161	39	10	0	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	thresh05	TRUE	edge_sum	ifn_recruit	both_arms_positive	55	8	17	21	9	0.00676607333521433	0.00600318300954399	0.0125077008424256	0.00961563595022704	0.00729841934903463	-0.00496224342068928	3	FALSE	0.0000999900009999	1	0.0001999800019998	0.000114168426071293	0.563636363636364	0.563636363636364	0.529021827667875	43	12	0	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	median	FALSE	edge_sum	ifn_recruit	all	55	8	17	21	9	0.0792300741447786	0.0413227638127933	0.126737909722225	0.10593320980025	0.101641535572195	-0.0657317792705926	3	FALSE	0.0013998600139986	0.998700129987001	0.0027997200279972	0.00252313929753823	0.363636363636364	0.416666666666667	0.393716428451407	34	14	7	5.11270246695251	FALSE	FALSE
edges14	top20	CD8	median	FALSE	edge_sum	ifn_recruit	drop_zero_delta	48	8	14	17	9	0.0907844599575588	0.0654338687276306	0.126737909722225	0.128633183328875	0.125557191000947	-0.0657317792705926	3	FALSE	0.0016998300169983	0.998400159984002	0.002999700029997	0.00252313929753823	0.416666666666667	0.416666666666667	0.425809387873663	34	14	0	5.11334010485719	FALSE	FALSE
edges14	top20	CD8	median	FALSE	edge_sum	ifn_recruit	detected_ge3	47	8	14	16	9	0.0902787409534714	0.0512733804753626	0.126737909722225	0.128633183328875	0.126244937116652	-0.0657317792705926	3	FALSE	0.0024997500249975	0.997600239976002	0.003999600039996	0.00355250318636459	0.404255319148936	0.404255319148936	0.418965102278232	33	14	0	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	median	FALSE	edge_sum	ifn_recruit	min_arm_30	49	6	14	20	9	0.0900710911357821	0.0450242578172246	0.195800954085477	0.0984060450017123	0.122628956227591	-0.0657317792705926	3	FALSE	0.0002999700029997	0.999800019998	0.0008999100089991	0.00125557377233511	0.408163265306122	0.476190476190476	0.448835031168699	31	11	7	5.10980776983718	FALSE	FALSE
edges14	top20	CD8	median	FALSE	edge_sum	ifn_recruit	min_arm_50	43	5	11	18	9	0.081529524510049	0.037539280862782	0.191930409976807	0.0513838200303993	0.142915638730501	-0.0657317792705926	3	FALSE	0.001999800019998	0.998100189981002	0.0047995200479952	0.0037483147211487	0.372093023255814	0.444444444444444	0.414583067270064	26	10	7	5.11397774276186	FALSE	FALSE
edges14	top20	CD8	median	FALSE	edge_sum	ifn_recruit	min_recv_50	47	7	14	17	9	0.0669301048423945	0.037539280862782	0.137518556757491	0.120336047555199	0.0641156692913327	-0.0657317792705926	3	FALSE	0.0075992400759924	0.992500749925007	0.0148985101489851	0.0147600158396393	0.297872340425532	0.333333333333333	0.359921627983091	28	14	5	5.11270246695251	FALSE	FALSE
