split	cohort	patient	method	family	n_ligands	n_ligands_detected	family_sum	family_mean
q4q1	GSE131907	EBUS_10	expr_prop_pp	barrier	4	4	80.21978021978023	20.05494505494506
q4q1	GSE131907	EBUS_10	expr_prop_pp	ifn_recruit	5	1	13.186813186813184	2.637362637362637
q4q1	GSE131907	EBUS_10	expr_prop_pp	mhc_cd8	3	3	26.37362637362638	8.791208791208794
q4q1	GSE131907	EBUS_10	conn_z	barrier	4	4	4.24371595023446	1.060928987558615
q4q1	GSE131907	EBUS_10	conn_z	ifn_recruit	5	1	0.6110247363156679	0.12220494726313358
q4q1	GSE131907	EBUS_10	conn_z	mhc_cd8	3	3	1.7521403321410403	0.5840467773803467
decile	GSE131907	EBUS_10	cellchat_hill	barrier	4	4	0.24082802383635862	0.060207005959089656
decile	GSE131907	EBUS_10	cellchat_hill	ifn_recruit	5	1	0.015069096295041565	0.003013819259008313
decile	GSE131907	EBUS_10	cellchat_hill	mhc_cd8	3	3	0.029280415632652823	0.009760138544217608
decile	GSE131907	EBUS_10	cellchat_hill_pop	barrier	4	4	0.005168635784898493	0.0012921589462246232
decile	GSE131907	EBUS_10	cellchat_hill_pop	ifn_recruit	5	1	0.00032341198966760076	6.468239793352015e-05
decile	GSE131907	EBUS_10	cellchat_hill_pop	mhc_cd8	3	3	0.0006284144246371639	0.00020947147487905462
decile	GSE131907	EBUS_10	cellchat_prod	barrier	4	4	0.28183652384334434	0.07045913096083609
decile	GSE131907	EBUS_10	cellchat_prod	ifn_recruit	5	1	0.011270441857448183	0.0022540883714896364
decile	GSE131907	EBUS_10	cellchat_prod	mhc_cd8	3	3	0.14940386607341594	0.049801288691138645
decile	GSE131907	EBUS_10	cpdb_means	barrier	4	4	0.26537340410083304	0.06634335102520826
decile	GSE131907	EBUS_10	cpdb_means	ifn_recruit	5	1	0.08015304671685408	0.016030609343370816
decile	GSE131907	EBUS_10	cpdb_means	mhc_cd8	3	3	0.6110009682649951	0.20366698942166503
decile	GSE131907	EBUS_10	conn_prod	barrier	4	4	0.23987338850946063	0.05996834712736516
decile	GSE131907	EBUS_10	conn_prod	ifn_recruit	5	1	0.03673638834203663	0.007347277668407326
decile	GSE131907	EBUS_10	conn_prod	mhc_cd8	3	3	0.576340523463821	0.19211350782127368
decile	GSE131907	EBUS_10	natmi_spec	barrier	4	4	1.420947914039039	0.35523697850975977
decile	GSE131907	EBUS_10	natmi_spec	ifn_recruit	5	1	0.4139986465677029	0.08279972931354058
decile	GSE131907	EBUS_10	natmi_spec	mhc_cd8	3	3	0.15008388876234718	0.0500279629207824
decile	GSE131907	EBUS_10	sca_lrscore	barrier	4	4	0.3453124604068235	0.08632811510170588
decile	GSE131907	EBUS_10	sca_lrscore	ifn_recruit	5	1	0.08086360681074353	0.016172721362148708
decile	GSE131907	EBUS_10	sca_lrscore	mhc_cd8	3	3	0.06303039351654738	0.02101013117218246
decile	GSE131907	EBUS_10	liana_logfc	barrier	4	4	0.7657057881601894	0.19142644704004735
decile	GSE131907	EBUS_10	liana_logfc	ifn_recruit	5	1	0.2312728060210936	0.04625456120421872
decile	GSE131907	EBUS_10	liana_logfc	mhc_cd8	3	3	1.7629761337885266	0.5876587112628422
decile	GSE131907	EBUS_10	cp10k_log2fc	barrier	4	4	0.4930121699568123	0.12325304248920307
decile	GSE131907	EBUS_10	cp10k_log2fc	ifn_recruit	5	1	0.32735584860848843	0.06547116972169768
decile	GSE131907	EBUS_10	cp10k_log2fc	mhc_cd8	3	3	0.966692003836288	0.3222306679454293
decile	GSE131907	EBUS_10	cp10k_log2fc_trim	barrier	4	4	1.1094209212990105	0.2773552303247526
decile	GSE131907	EBUS_10	cp10k_log2fc_trim	ifn_recruit	5	1	0.27328431773054485	0.05465686354610897
decile	GSE131907	EBUS_10	cp10k_log2fc_trim	mhc_cd8	3	3	1.3885040000720845	0.46283466669069484
decile	GSE131907	EBUS_10	cp10k_delta	barrier	4	4	0.43045843133852324	0.10761460783463081
decile	GSE131907	EBUS_10	cp10k_delta	ifn_recruit	5	1	0.3023387313532502	0.06046774627065003
decile	GSE131907	EBUS_10	cp10k_delta	mhc_cd8	3	3	10.490661185749213	3.496887061916404
decile	GSE131907	EBUS_10	cp10k_delta_trim	barrier	4	4	0.9100118732286081	0.22750296830715203
decile	GSE131907	EBUS_10	cp10k_delta_trim	ifn_recruit	5	1	0.21434078086197683	0.042868156172395366
decile	GSE131907	EBUS_10	cp10k_delta_trim	mhc_cd8	3	3	13.618640064559223	4.539546688186408
decile	GSE131907	EBUS_10	expr_prop_pp	barrier	4	4	122.22222222222223	30.555555555555557
decile	GSE131907	EBUS_10	expr_prop_pp	ifn_recruit	5	1	30.555555555555557	6.111111111111112
decile	GSE131907	EBUS_10	expr_prop_pp	mhc_cd8	3	3	30.555555555555536	10.185185185185178
decile	GSE131907	EBUS_10	conn_z	barrier	4	4	3.2753930106149776	0.8188482526537444
decile	GSE131907	EBUS_10	conn_z	ifn_recruit	5	1	1.4381870714605856	0.2876374142921171
decile	GSE131907	EBUS_10	conn_z	mhc_cd8	3	3	1.9330974034680921	0.6443658011560307
q4q1	GSE131907	EBUS_12	cellchat_hill	barrier	4	4	0.22021975170250535	0.05505493792562634
q4q1	GSE131907	EBUS_12	cellchat_hill	ifn_recruit	5	3	0.002462628763198544	0.0004925257526397088
q4q1	GSE131907	EBUS_12	cellchat_hill	mhc_cd8	3	3	0.00519800270118527	0.0017326675670617565
q4q1	GSE131907	EBUS_12	cellchat_hill_pop	barrier	4	4	0.0222320955858485	0.005558023896462125
q4q1	GSE131907	EBUS_12	cellchat_hill_pop	ifn_recruit	5	3	0.00024861256827612293	4.9722513655224585e-05
q4q1	GSE131907	EBUS_12	cellchat_hill_pop	mhc_cd8	3	3	0.0005247598910399394	0.0001749199636799798
q4q1	GSE131907	EBUS_12	cellchat_prod	barrier	4	4	0.3937178570048639	0.09842946425121597
q4q1	GSE131907	EBUS_12	cellchat_prod	ifn_recruit	5	3	0.010875579066953427	0.0021751158133906856
q4q1	GSE131907	EBUS_12	cellchat_prod	mhc_cd8	3	3	0.07350415760632703	0.024501385868775677
q4q1	GSE131907	EBUS_12	cpdb_means	barrier	4	4	0.52839157834472	0.13209789458618
q4q1	GSE131907	EBUS_12	cpdb_means	ifn_recruit	5	3	0.01663118238430735	0.0033262364768614702
q4q1	GSE131907	EBUS_12	cpdb_means	mhc_cd8	3	3	0.6984606425474604	0.2328202141824868
q4q1	GSE131907	EBUS_12	conn_prod	barrier	4	4	0.6882849833690465	0.17207124584226163
q4q1	GSE131907	EBUS_12	conn_prod	ifn_recruit	5	3	-0.008172051014384053	-0.0016344102028768106
q4q1	GSE131907	EBUS_12	conn_prod	mhc_cd8	3	3	0.3852100650215542	0.12840335500718472
q4q1	GSE131907	EBUS_12	natmi_spec	barrier	4	4	0.6772135373526804	0.1693033843381701
q4q1	GSE131907	EBUS_12	natmi_spec	ifn_recruit	5	3	-0.3503207396062099	-0.07006414792124198
q4q1	GSE131907	EBUS_12	natmi_spec	mhc_cd8	3	3	0.14778063452831425	0.04926021150943808
q4q1	GSE131907	EBUS_12	sca_lrscore	barrier	4	4	0.20609080926451284	0.05152270231612821
q4q1	GSE131907	EBUS_12	sca_lrscore	ifn_recruit	5	3	-0.023972809575074173	-0.004794561915014835
q4q1	GSE131907	EBUS_12	sca_lrscore	mhc_cd8	3	3	0.059646963298108036	0.019882321099369344
q4q1	GSE131907	EBUS_12	liana_logfc	barrier	4	4	1.5246158194508397	0.3811539548627099
q4q1	GSE131907	EBUS_12	liana_logfc	ifn_recruit	5	3	0.04798744869992021	0.009597489739984042
q4q1	GSE131907	EBUS_12	liana_logfc	mhc_cd8	3	3	2.0153314105186784	0.6717771368395594
q4q1	GSE131907	EBUS_12	cp10k_log2fc	barrier	4	4	1.1931081793968712	0.2982770448492178
q4q1	GSE131907	EBUS_12	cp10k_log2fc	ifn_recruit	5	3	-0.1551592482209083	-0.03103184964418166
q4q1	GSE131907	EBUS_12	cp10k_log2fc	mhc_cd8	3	3	0.43951240194136276	0.14650413398045425
q4q1	GSE131907	EBUS_12	cp10k_log2fc_trim	barrier	4	4	1.5553251860462163	0.38883129651155407
q4q1	GSE131907	EBUS_12	cp10k_log2fc_trim	ifn_recruit	5	3	0.13732613368150712	0.027465226736301425
q4q1	GSE131907	EBUS_12	cp10k_log2fc_trim	mhc_cd8	3	3	1.0211608375312609	0.3403869458437536
q4q1	GSE131907	EBUS_12	cp10k_delta	barrier	4	4	1.8317820076251732	0.4579455019062933
q4q1	GSE131907	EBUS_12	cp10k_delta	ifn_recruit	5	3	-0.12018215686555173	-0.024036431373110345
q4q1	GSE131907	EBUS_12	cp10k_delta	mhc_cd8	3	3	8.160345870076345	2.7201152900254484
q4q1	GSE131907	EBUS_12	cp10k_delta_trim	barrier	4	4	2.241074243810849	0.5602685609527123
q4q1	GSE131907	EBUS_12	cp10k_delta_trim	ifn_recruit	5	3	0.1551629804124367	0.03103259608248734
q4q1	GSE131907	EBUS_12	cp10k_delta_trim	mhc_cd8	3	3	16.63188938700597	5.54396312900199
q4q1	GSE131907	EBUS_12	expr_prop_pp	barrier	4	4	118.75	29.6875
q4q1	GSE131907	EBUS_12	expr_prop_pp	ifn_recruit	5	3	28.125	5.625
q4q1	GSE131907	EBUS_12	expr_prop_pp	mhc_cd8	3	3	34.375	11.458333333333334
q4q1	GSE131907	EBUS_12	conn_z	barrier	4	4	3.487844402303924	0.871961100575981
q4q1	GSE131907	EBUS_12	conn_z	ifn_recruit	5	3	-1.489531501416676	-0.2979063002833352
q4q1	GSE131907	EBUS_12	conn_z	mhc_cd8	3	3	3.264480403225745	1.0881601344085816
decile	GSE131907	EBUS_12	cellchat_hill	barrier	4	4	0.48310283855639	0.1207757096390975
decile	GSE131907	EBUS_12	cellchat_hill	ifn_recruit	5	3	0.035138942370449885	0.0070277884740899774
decile	GSE131907	EBUS_12	cellchat_hill	mhc_cd8	3	3	0.019891666886000775	0.006630555628666925
decile	GSE131907	EBUS_12	cellchat_hill_pop	barrier	4	4	0.027724890653693886	0.0069312226634234714
decile	GSE131907	EBUS_12	cellchat_hill_pop	ifn_recruit	5	3	0.0020165961719834907	0.00040331923439669814
decile	GSE131907	EBUS_12	cellchat_hill_pop	mhc_cd8	3	3	0.0011415670646482906	0.00038052235488276353
decile	GSE131907	EBUS_12	cellchat_prod	barrier	4	4	0.766092062032322	0.1915230155080805
decile	GSE131907	EBUS_12	cellchat_prod	ifn_recruit	5	3	0.04331951183629113	0.008663902367258227
decile	GSE131907	EBUS_12	cellchat_prod	mhc_cd8	3	3	0.21318458613730062	0.07106152871243354
decile	GSE131907	EBUS_12	cpdb_means	barrier	4	4	0.8301178527431432	0.2075294631857858
decile	GSE131907	EBUS_12	cpdb_means	ifn_recruit	5	3	0.12206481316728121	0.024412962633456242
decile	GSE131907	EBUS_12	cpdb_means	mhc_cd8	3	3	1.4109335821869429	0.4703111940623143
decile	GSE131907	EBUS_12	conn_prod	barrier	4	4	1.1110967237894436	0.2777741809473609
decile	GSE131907	EBUS_12	conn_prod	ifn_recruit	5	3	0.05652781286163199	0.011305562572326398
decile	GSE131907	EBUS_12	conn_prod	mhc_cd8	3	3	0.7781480928589264	0.2593826976196421
decile	GSE131907	EBUS_12	natmi_spec	barrier	4	4	1.3182758956845397	0.32956897392113493
decile	GSE131907	EBUS_12	natmi_spec	ifn_recruit	5	3	0.23928318138165808	0.04785663627633162
decile	GSE131907	EBUS_12	natmi_spec	mhc_cd8	3	3	0.3322793132635168	0.11075977108783892
decile	GSE131907	EBUS_12	sca_lrscore	barrier	4	4	0.4074484406682507	0.10186211016706267
decile	GSE131907	EBUS_12	sca_lrscore	ifn_recruit	5	3	0.15412368563325393	0.030824737126650785
decile	GSE131907	EBUS_12	sca_lrscore	mhc_cd8	3	3	0.14773456216619602	0.04924485405539867
decile	GSE131907	EBUS_12	liana_logfc	barrier	4	4	2.3952138190118553	0.5988034547529638
decile	GSE131907	EBUS_12	liana_logfc	ifn_recruit	5	3	0.35220460124694886	0.07044092024938978
decile	GSE131907	EBUS_12	liana_logfc	mhc_cd8	3	3	4.071093764089607	1.3570312546965357
decile	GSE131907	EBUS_12	cp10k_log2fc	barrier	4	4	1.8578146824900652	0.4644536706225163
decile	GSE131907	EBUS_12	cp10k_log2fc	ifn_recruit	5	3	0.3002486889093204	0.06004973778186408
decile	GSE131907	EBUS_12	cp10k_log2fc	mhc_cd8	3	3	1.0555720931898667	0.35185736439662224
decile	GSE131907	EBUS_12	cp10k_log2fc_trim	barrier	4	4	2.5379385496938665	0.6344846374234666
decile	GSE131907	EBUS_12	cp10k_log2fc_trim	ifn_recruit	5	3	0.4023004263890816	0.08046008527781631
decile	GSE131907	EBUS_12	cp10k_log2fc_trim	mhc_cd8	3	3	2.630781641695194	0.876927213898398
decile	GSE131907	EBUS_12	cp10k_delta	barrier	4	4	2.622485546338633	0.6556213865846583
decile	GSE131907	EBUS_12	cp10k_delta	ifn_recruit	5	3	0.30251959588495275	0.06050391917699055
decile	GSE131907	EBUS_12	cp10k_delta	mhc_cd8	3	3	14.439687027880147	4.813229009293383
decile	GSE131907	EBUS_12	cp10k_delta_trim	barrier	4	4	3.19656428299386	0.799141070748465
decile	GSE131907	EBUS_12	cp10k_delta_trim	ifn_recruit	5	3	0.39423264673825953	0.0788465293476519
decile	GSE131907	EBUS_12	cp10k_delta_trim	mhc_cd8	3	3	27.90892554842435	9.302975182808117
decile	GSE131907	EBUS_12	expr_prop_pp	barrier	4	4	224.0	56.0
decile	GSE131907	EBUS_12	expr_prop_pp	ifn_recruit	5	3	63.99999999999999	12.799999999999999
decile	GSE131907	EBUS_12	expr_prop_pp	mhc_cd8	3	3	76.0	25.333333333333332
decile	GSE131907	EBUS_12	conn_z	barrier	4	4	5.780826271872771	1.4452065679681927
decile	GSE131907	EBUS_12	conn_z	ifn_recruit	5	3	0.5812668699540239	0.11625337399080478
decile	GSE131907	EBUS_12	conn_z	mhc_cd8	3	3	3.7829033413462847	1.2609677804487616
q4q1	GSE131907	EBUS_13	cellchat_hill	barrier	4	3	0.02659270267968883	0.006648175669922207
q4q1	GSE131907	EBUS_13	cellchat_hill	ifn_recruit	5	1	-0.0020951253450509563	-0.0004190250690101913
q4q1	GSE131907	EBUS_13	cellchat_hill	mhc_cd8	3	3	0.022355465345417797	0.0074518217818059325
q4q1	GSE131907	EBUS_13	cellchat_hill_pop	barrier	4	3	0.001605742658360739	0.00040143566459018476
q4q1	GSE131907	EBUS_13	cellchat_hill_pop	ifn_recruit	5	1	-0.00012650959857986305	-2.530191971597261e-05
q4q1	GSE131907	EBUS_13	cellchat_hill_pop	mhc_cd8	3	3	0.0013498862746305334	0.00044996209154351115
q4q1	GSE131907	EBUS_13	cellchat_prod	barrier	4	3	0.04120120549662195	0.010300301374155487
q4q1	GSE131907	EBUS_13	cellchat_prod	ifn_recruit	5	1	-0.001376225630752351	-0.0002752451261504702
q4q1	GSE131907	EBUS_13	cellchat_prod	mhc_cd8	3	3	0.07794123130441281	0.02598041043480427
q4q1	GSE131907	EBUS_13	cpdb_means	barrier	4	3	0.003253453451396382	0.0008133633628490955
q4q1	GSE131907	EBUS_13	cpdb_means	ifn_recruit	5	1	0.0615628844610851	0.01231257689221702
q4q1	GSE131907	EBUS_13	cpdb_means	mhc_cd8	3	3	0.28347003734707354	0.09449001244902451
q4q1	GSE131907	EBUS_13	conn_prod	barrier	4	3	0.0056650925886927335	0.0014162731471731834
q4q1	GSE131907	EBUS_13	conn_prod	ifn_recruit	5	1	0.03396952274609731	0.006793904549219462
q4q1	GSE131907	EBUS_13	conn_prod	mhc_cd8	3	3	0.17864053002253014	0.059546843340843376
q4q1	GSE131907	EBUS_13	natmi_spec	barrier	4	3	-0.10378389037455993	-0.025945972593639982
q4q1	GSE131907	EBUS_13	natmi_spec	ifn_recruit	5	1	0.3662771588942078	0.07325543177884156
q4q1	GSE131907	EBUS_13	natmi_spec	mhc_cd8	3	3	0.09922754363133887	0.03307584787711296
q4q1	GSE131907	EBUS_13	sca_lrscore	barrier	4	3	-0.021316410110206435	-0.005329102527551609
q4q1	GSE131907	EBUS_13	sca_lrscore	ifn_recruit	5	1	0.09134789908034724	0.01826957981606945
q4q1	GSE131907	EBUS_13	sca_lrscore	mhc_cd8	3	3	0.06969672531843418	0.023232241772811395
q4q1	GSE131907	EBUS_13	liana_logfc	barrier	4	3	0.009387482320185252	0.002346870580046313
q4q1	GSE131907	EBUS_13	liana_logfc	ifn_recruit	5	1	0.17763293622965537	0.03552658724593107
q4q1	GSE131907	EBUS_13	liana_logfc	mhc_cd8	3	3	0.8179216342424647	0.2726405447474882
q4q1	GSE131907	EBUS_13	cp10k_log2fc	barrier	4	3	-0.11099174753189417	-0.027747936882973542
q4q1	GSE131907	EBUS_13	cp10k_log2fc	ifn_recruit	5	1	2.4637613253048127	0.49275226506096254
q4q1	GSE131907	EBUS_13	cp10k_log2fc	mhc_cd8	3	3	1.2328956068421588	0.4109652022807196
q4q1	GSE131907	EBUS_13	cp10k_log2fc_trim	barrier	4	3	0.11213472143484855	0.028033680358712138
q4q1	GSE131907	EBUS_13	cp10k_log2fc_trim	ifn_recruit	5	1	-0.008085795393716231	-0.0016171590787432463
q4q1	GSE131907	EBUS_13	cp10k_log2fc_trim	mhc_cd8	3	3	1.078906492165579	0.35963549738852635
q4q1	GSE131907	EBUS_13	cp10k_delta	barrier	4	3	-0.06803663597739265	-0.017009158994348163
q4q1	GSE131907	EBUS_13	cp10k_delta	ifn_recruit	5	1	5.275489751094059	1.0550979502188118
q4q1	GSE131907	EBUS_13	cp10k_delta	mhc_cd8	3	3	3.9793000438089545	1.3264333479363182
q4q1	GSE131907	EBUS_13	cp10k_delta_trim	barrier	4	3	0.1021517859225671	0.025537946480641775
q4q1	GSE131907	EBUS_13	cp10k_delta_trim	ifn_recruit	5	1	-0.005682110858237895	-0.001136422171647579
q4q1	GSE131907	EBUS_13	cp10k_delta_trim	mhc_cd8	3	3	2.5039313422263296	0.8346437807421099
q4q1	GSE131907	EBUS_13	expr_prop_pp	barrier	4	3	5.319148936170215	1.3297872340425538
q4q1	GSE131907	EBUS_13	expr_prop_pp	ifn_recruit	5	1	-3.1914893617021267	-0.6382978723404253
q4q1	GSE131907	EBUS_13	expr_prop_pp	mhc_cd8	3	3	21.27659574468084	7.09219858156028
q4q1	GSE131907	EBUS_13	conn_z	barrier	4	3	-0.7549699223303341	-0.18874248058258353
q4q1	GSE131907	EBUS_13	conn_z	ifn_recruit	5	1	1.5640923512341642	0.31281847024683285
q4q1	GSE131907	EBUS_13	conn_z	mhc_cd8	3	3	0.5571965964379978	0.18573219881266592
decile	GSE131907	EBUS_13	cellchat_hill	barrier	4	3	0.04745244366236842	0.011863110915592105
decile	GSE131907	EBUS_13	cellchat_hill	ifn_recruit	5	1	-0.0018091688328151032	-0.0003618337665630206
decile	GSE131907	EBUS_13	cellchat_hill	mhc_cd8	3	3	0.02989310176593464	0.009964367255311546
decile	GSE131907	EBUS_13	cellchat_hill_pop	barrier	4	3	0.0013477064629481292	0.0003369266157370323
decile	GSE131907	EBUS_13	cellchat_hill_pop	ifn_recruit	5	1	-5.138257042983107e-05	-1.0276514085966215e-05
decile	GSE131907	EBUS_13	cellchat_hill_pop	mhc_cd8	3	3	0.0008490000374725792	0.00028300001249085974
decile	GSE131907	EBUS_13	cellchat_prod	barrier	4	3	0.062463736747520135	0.015615934186880034
decile	GSE131907	EBUS_13	cellchat_prod	ifn_recruit	5	1	-0.0012241650712188365	-0.0002448330142437673
decile	GSE131907	EBUS_13	cellchat_prod	mhc_cd8	3	3	0.0754208922402867	0.025140297413428898
decile	GSE131907	EBUS_13	cpdb_means	barrier	4	3	0.0601056404576264	0.0150264101144066
decile	GSE131907	EBUS_13	cpdb_means	ifn_recruit	5	1	0.08245723350749998	0.016491446701499997
decile	GSE131907	EBUS_13	cpdb_means	mhc_cd8	3	3	0.2977105611407294	0.09923685371357648
decile	GSE131907	EBUS_13	conn_prod	barrier	4	3	0.07465955260122956	0.01866488815030739
decile	GSE131907	EBUS_13	conn_prod	ifn_recruit	5	1	0.04549872693154684	0.00909974538630937
decile	GSE131907	EBUS_13	conn_prod	mhc_cd8	3	3	0.1876147932007666	0.06253826440025553
decile	GSE131907	EBUS_13	natmi_spec	barrier	4	3	0.28469664635573716	0.07117416158893429
decile	GSE131907	EBUS_13	natmi_spec	ifn_recruit	5	1	0.48337790583740436	0.09667558116748087
decile	GSE131907	EBUS_13	natmi_spec	mhc_cd8	3	3	0.1157319543623744	0.038577318120791466
decile	GSE131907	EBUS_13	sca_lrscore	barrier	4	3	0.1295851043113206	0.03239627607783015
decile	GSE131907	EBUS_13	sca_lrscore	ifn_recruit	5	1	0.12147595405317727	0.024295190810635452
decile	GSE131907	EBUS_13	sca_lrscore	mhc_cd8	3	3	0.09835643459026033	0.03278547819675345
decile	GSE131907	EBUS_13	liana_logfc	barrier	4	3	0.17342821883534543	0.04335705470883636
decile	GSE131907	EBUS_13	liana_logfc	ifn_recruit	5	1	0.23792128373338706	0.04758425674667741
decile	GSE131907	EBUS_13	liana_logfc	mhc_cd8	3	3	0.8590111003560019	0.2863370334520006
decile	GSE131907	EBUS_13	cp10k_log2fc	barrier	4	3	0.28669438742659237	0.07167359685664809
decile	GSE131907	EBUS_13	cp10k_log2fc	ifn_recruit	5	1	1.384530122956394	0.2769060245912788
decile	GSE131907	EBUS_13	cp10k_log2fc	mhc_cd8	3	3	1.7084490934004093	0.5694830311334698
decile	GSE131907	EBUS_13	cp10k_log2fc_trim	barrier	4	3	0.15670111979002696	0.03917527994750674
decile	GSE131907	EBUS_13	cp10k_log2fc_trim	ifn_recruit	5	1	-0.004222666838649644	-0.0008445333677299287
decile	GSE131907	EBUS_13	cp10k_log2fc_trim	mhc_cd8	3	3	1.4449430895235034	0.48164769650783446
decile	GSE131907	EBUS_13	cp10k_delta	barrier	4	3	0.2665771875077594	0.06664429687693985
decile	GSE131907	EBUS_13	cp10k_delta	ifn_recruit	5	1	1.7526645233430218	0.3505329046686044
decile	GSE131907	EBUS_13	cp10k_delta	mhc_cd8	3	3	4.006199138183705	1.3353997127279016
decile	GSE131907	EBUS_13	cp10k_delta_trim	barrier	4	3	0.12878477307047922	0.032196193267619806
decile	GSE131907	EBUS_13	cp10k_delta_trim	ifn_recruit	5	1	-0.0029992643209958043	-0.0005998528641991609
decile	GSE131907	EBUS_13	cp10k_delta_trim	mhc_cd8	3	3	2.830858725885881	0.9436195752952936
decile	GSE131907	EBUS_13	expr_prop_pp	barrier	4	3	10.81081081081081	2.7027027027027026
decile	GSE131907	EBUS_13	expr_prop_pp	ifn_recruit	5	1	-5.405405405405405	-1.0810810810810811
decile	GSE131907	EBUS_13	expr_prop_pp	mhc_cd8	3	3	5.405405405405416	1.8018018018018054
decile	GSE131907	EBUS_13	conn_z	barrier	4	3	1.4599917976094603	0.3649979494023651
decile	GSE131907	EBUS_13	conn_z	ifn_recruit	5	1	1.7755129027150116	0.3551025805430023
decile	GSE131907	EBUS_13	conn_z	mhc_cd8	3	3	0.595992621296886	0.19866420709896201
q4q1	GSE131907	EBUS_15	cellchat_hill	barrier	4	4	0.6230569245114231	0.15576423112785578
q4q1	GSE131907	EBUS_15	cellchat_hill	ifn_recruit	5	1	0.0005554011759696396	0.00011108023519392793
q4q1	GSE131907	EBUS_15	cellchat_hill	mhc_cd8	3	3	0.0473078772193648	0.015769292406454933
q4q1	GSE131907	EBUS_15	cellchat_hill_pop	barrier	4	4	0.05184010019791665	0.012960025049479162
q4q1	GSE131907	EBUS_15	cellchat_hill_pop	ifn_recruit	5	1	4.6210950363619594e-05	9.242190072723918e-06
q4q1	GSE131907	EBUS_15	cellchat_hill_pop	mhc_cd8	3	3	0.0039361493287723565	0.0013120497762574522
q4q1	GSE131907	EBUS_15	cellchat_prod	barrier	4	4	0.9287299610174203	0.23218249025435508
q4q1	GSE131907	EBUS_15	cellchat_prod	ifn_recruit	5	1	0.00029800160628782425	5.960032125756485e-05
q4q1	GSE131907	EBUS_15	cellchat_prod	mhc_cd8	3	3	0.21461041418116578	0.07153680472705526
q4q1	GSE131907	EBUS_15	cpdb_means	barrier	4	4	0.9511624580842306	0.23779061452105765
q4q1	GSE131907	EBUS_15	cpdb_means	ifn_recruit	5	1	0.008877894263403824	0.0017755788526807648
q4q1	GSE131907	EBUS_15	cpdb_means	mhc_cd8	3	3	1.0179215067650058	0.3393071689216686
q4q1	GSE131907	EBUS_15	conn_prod	barrier	4	4	0.9161028892160342	0.22902572230400856
q4q1	GSE131907	EBUS_15	conn_prod	ifn_recruit	5	1	0.0029082748727389694	0.0005816549745477938
q4q1	GSE131907	EBUS_15	conn_prod	mhc_cd8	3	3	0.9974446854934932	0.3324815618311644
q4q1	GSE131907	EBUS_15	natmi_spec	barrier	4	4	2.1010492354376153	0.5252623088594038
q4q1	GSE131907	EBUS_15	natmi_spec	ifn_recruit	5	1	0.36271755101343456	0.07254351020268691
q4q1	GSE131907	EBUS_15	natmi_spec	mhc_cd8	3	3	0.23814776879494773	0.07938258959831591
q4q1	GSE131907	EBUS_15	sca_lrscore	barrier	4	4	0.7037258625917716	0.1759314656479429
q4q1	GSE131907	EBUS_15	sca_lrscore	ifn_recruit	5	1	0.042003339726030105	0.008400667945206022
q4q1	GSE131907	EBUS_15	sca_lrscore	mhc_cd8	3	3	0.09967118367022154	0.03322372789007385
q4q1	GSE131907	EBUS_15	liana_logfc	barrier	4	4	2.7444747227157524	0.6861186806789381
q4q1	GSE131907	EBUS_15	liana_logfc	ifn_recruit	5	1	0.025616188054698563	0.005123237610939713
q4q1	GSE131907	EBUS_15	liana_logfc	mhc_cd8	3	3	2.937100619648191	0.9790335398827303
q4q1	GSE131907	EBUS_15	cp10k_log2fc	barrier	4	4	2.7599189153554047	0.6899797288388512
q4q1	GSE131907	EBUS_15	cp10k_log2fc	ifn_recruit	5	1	0.028341658310749914	0.005668331662149983
q4q1	GSE131907	EBUS_15	cp10k_log2fc	mhc_cd8	3	3	1.2905174260425623	0.43017247534752073
q4q1	GSE131907	EBUS_15	cp10k_log2fc_trim	barrier	4	4	3.1966119878715977	0.7991529969678994
q4q1	GSE131907	EBUS_15	cp10k_log2fc_trim	ifn_recruit	5	1	0.007048912003821682	0.0014097824007643363
q4q1	GSE131907	EBUS_15	cp10k_log2fc_trim	mhc_cd8	3	3	1.6864687751632388	0.5621562583877463
q4q1	GSE131907	EBUS_15	cp10k_delta	barrier	4	4	3.780045318690676	0.945011329672669
q4q1	GSE131907	EBUS_15	cp10k_delta	ifn_recruit	5	1	0.01992292758769177	0.003984585517538354
q4q1	GSE131907	EBUS_15	cp10k_delta	mhc_cd8	3	3	20.718096012424454	6.906032004141484
q4q1	GSE131907	EBUS_15	cp10k_delta_trim	barrier	4	4	3.6890304357737405	0.9222576089434351
q4q1	GSE131907	EBUS_15	cp10k_delta_trim	ifn_recruit	5	1	0.004897889118007779	0.0009795778236015558
q4q1	GSE131907	EBUS_15	cp10k_delta_trim	mhc_cd8	3	3	21.508589879810373	7.169529959936791
q4q1	GSE131907	EBUS_15	expr_prop_pp	barrier	4	4	226.5625	56.640625
q4q1	GSE131907	EBUS_15	expr_prop_pp	ifn_recruit	5	1	12.5	2.5
q4q1	GSE131907	EBUS_15	expr_prop_pp	mhc_cd8	3	3	57.8125	19.270833333333332
q4q1	GSE131907	EBUS_15	conn_z	barrier	4	4	6.882698701758968	1.720674675439742
q4q1	GSE131907	EBUS_15	conn_z	ifn_recruit	5	1	2.087821739205954	0.41756434784119084
q4q1	GSE131907	EBUS_15	conn_z	mhc_cd8	3	3	3.8897716526117327	1.2965905508705775
