cohort	patient	split	family	ligand	receptor	axis	detected	n_high	n_low	n_tnk	lig_prop_high	lig_prop_low	rec_prop	d_cellchat_hill	d_cellchat_hill_pop	d_cellchat_prod	d_cpdb_means	d_conn_prod	d_natmi_spec	d_sca_lrscore	d_liana_logfc	d_cp10k_log2fc	d_cp10k_log2fc_trim	d_cp10k_delta	d_cp10k_delta_trim	d_expr_prop_pp	d_conn_z
GSE131907	NS_12	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	702	702	22	0.37464387464387466	0.47293447293447294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	False	702	702	22	0.37464387464387466	0.47293447293447294	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	True	702	702	22	0.08974358974358974	0.10541310541310542	0.13636363636363635	-0.0003168246372158013	-2.4062441342611544e-06	-0.00019388816683425013	0.003416020256690716	0.0018861112409488002	0.025333677841918867	0.010008938467602702	0.0098565509678079	0.017531693091150328	-0.0013416169279145953	0.01319543350708581	-0.0009303705173729828	-1.5669515669515675	0.12315902327199779
GSE131907	NS_12	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	702	702	22	0.08974358974358974	0.10541310541310542	0.3181818181818182	-0.0009109291070404277	-6.91839447779682e-06	-0.0009544614808544903	0.0034160202566906883	0.00471421160836924	0.020694034829823155	0.012898412914530755	0.0098565509678079	0.017531693091150328	-0.0013416169279145953	0.01319543350708581	-0.0009303705173729828	-1.5669515669515675	0.12287577368926672
GSE131907	NS_12	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	702	702	22	0.08974358974358974	0.10541310541310542	0.3181818181818182	-0.0009447588576138184	-7.175327270637967e-06	-0.0010317467720266527	0.0034160202566906883	0.00488625729188686	0.025644440044311018	0.013006998825403016	0.0098565509678079	0.017531693091150328	-0.0013416169279145953	0.01319543350708581	-0.0009303705173729828	-1.5669515669515675	0.12315858518629108
GSE131907	NS_12	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	702	702	22	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	702	702	22	0.0014245014245014246	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	702	702	22	0.0	0.0014245014245014246	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	702	702	22	0.0014245014245014246	0.0014245014245014246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	702	702	22	0.0014245014245014246	0.0014245014245014246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	702	702	22	0.4444444444444444	0.452991452991453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	702	702	22	0.9401709401709402	0.9188034188034188	0.13636363636363635	0.0028987468350548107	2.2015625520333893e-05	0.03030840055638323	0.18269192445871818	0.0997448075693782	0.03927609151320849	0.01596263557728861	0.5271374668541077	0.4889785039112839	0.5327696137043536	7.111537192041453	6.917815269232229	2.1367521367521403	0.8496942323120761
GSE131907	NS_12	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	702	702	22	0.9088319088319088	0.8717948717948718	0.13636363636363635	0.004531951394870032	3.441961318568446e-05	0.04083600613050098	0.1966795462201929	0.10738166751863565	0.046929942117120926	0.020508457817767445	0.5674972119523279	0.5244378745504356	0.5511001764710725	5.2372023133957715	4.951006153462284	3.703703703703698	0.680994885817997
GSE131907	NS_12	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	702	702	22	0.8632478632478633	0.8247863247863247	0.13636363636363635	0.00557658370800021	4.235346706150207e-05	0.04299630422792339	0.17511890741205627	0.09561014682683622	0.04986468786409076	0.021409553921022173	0.5052863585785339	0.41561091078386114	0.5096486754648063	3.1225713640486	3.432690617068853	3.8461538461538547	0.8749993524788855
GSE131907	NS_12	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	281	281	22	0.22419928825622776	0.08896797153024912	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	F11R	F11R	F11R-F11R	False	281	281	22	0.22419928825622776	0.08896797153024912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	False	281	281	22	0.31316725978647686	0.1494661921708185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	False	281	281	22	0.31316725978647686	0.1494661921708185	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	281	281	22	0.26334519572953735	0.1708185053380783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	False	281	281	22	0.26334519572953735	0.1708185053380783	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	281	281	22	0.05693950177935943	0.017793594306049824	0.13636363636363635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	LGALS9	CD44	LGALS9-CD44	False	281	281	22	0.05693950177935943	0.017793594306049824	0.3181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	False	281	281	22	0.05693950177935943	0.017793594306049824	0.3181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	281	281	22	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	281	281	22	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	281	281	22	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	281	281	22	0.0035587188612099642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	281	281	22	0.0035587188612099642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	281	281	22	0.3238434163701068	0.19217081850533807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_12	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	281	281	22	0.9359430604982206	0.8505338078291815	0.13636363636363635	0.0031454369567847085	5.701436499238547e-05	0.03293349119103178	0.2021204636002112	0.11035225999927623	0.042345286177742636	0.017505579026810936	0.5831963809964058	0.4023176422709718	0.4207963751199786	6.23823152823725	5.850035534638533	8.540925266903908	0.9226732258236603
GSE131907	NS_12	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	281	281	22	0.8896797153024911	0.7758007117437722	0.13636363636363635	0.005703917731019331	0.00010338952961731068	0.050180285853316964	0.22801066278135784	0.12448760255975089	0.053466237852444004	0.024008886300054377	0.6578997049289415	0.45947727229753554	0.479891154071892	4.894319740795954	4.56339462872474	11.387900355871894	0.7554827263041006
GSE131907	NS_12	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	281	281	22	0.8398576512455516	0.6654804270462633	0.13636363636363635	0.00935591850325121	0.00016958589846564464	0.06879374793616228	0.27000948129199165	0.14741781188835756	0.07603434838384174	0.03385623833674967	0.7790826793059157	0.46477187538477777	0.5592716824926873	3.791313782312816	4.0745054462071275	17.437722419928825	1.173463011273558
GSE131907	NS_13	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	338	338	1780	0.3875739644970414	0.22485207100591717	0.044382022471910115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	barrier	F11R	F11R	F11R-F11R	False	338	338	1780	0.3875739644970414	0.22485207100591717	0.014606741573033709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	338	338	1780	0.28994082840236685	0.16568047337278108	0.1601123595505618	0.025928638849968606	0.0025861856421711227	0.025781082077448714	0.032432080814243425	0.022374926785284993	0.09664035470662774	0.024179844239824444	0.093579204312838	-0.02085780321424959	0.16333308403336033	-0.026827322935545572	0.14528101651271488	12.426035502958577	0.4261556293338163
GSE131907	NS_13	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	338	338	1780	0.28994082840236685	0.16568047337278108	0.1662921348314607	0.027038805911775196	0.0026969164110428935	0.027077523222795333	0.03243208081424337	0.021735383919785897	0.04729217963989926	0.024093468106828997	0.093579204312838	-0.02085780321424959	0.16333308403336033	-0.026827322935545572	0.14528101651271488	12.426035502958577	0.42463360851432985
GSE131907	NS_13	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	338	338	1780	0.5532544378698225	0.363905325443787	0.06685393258426967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	True	338	338	1780	0.5532544378698225	0.363905325443787	0.10168539325842697	0.0003954076130703852	3.943891916752211e-05	0.001103687540800528	0.10651163748651632	0.04586038513567184	0.12260925180600596	0.03275790620561514	0.3073276223975202	0.170266182654326	0.21130325126158225	0.43282890695192755	0.4162486482513412	18.93491124260355	0.5416470579720736
GSE131907	NS_13	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	338	338	1780	0.06804733727810651	0.04142011834319527	0.048314606741573035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	False	338	338	1780	0.06804733727810651	0.04142011834319527	0.30786516853932583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	False	338	338	1780	0.06804733727810651	0.04142011834319527	0.43764044943820224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	338	338	1780	0.005917159763313609	0.0	0.17808988764044945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	338	338	1780	0.005917159763313609	0.0029585798816568047	0.17808988764044945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	338	338	1780	0.0	0.0	0.17808988764044945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	338	338	1780	0.08579881656804733	0.0621301775147929	0.03707865168539326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	338	338	1780	0.08579881656804733	0.0621301775147929	0.012359550561797753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	338	338	1780	0.28402366863905326	0.15680473372781065	0.09831460674157304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	338	338	1780	0.8431952662721893	0.7218934911242604	0.21910112359550563	0.014383316793200485	0.0014346270775189157	0.060377931010662134	0.20674958851849823	0.2126826665874355	0.053948863581817996	0.023774269033625894	0.5965532121229423	0.37566035905449946	0.4341322839369974	3.044789962411162	3.1258965800606626	12.130177514792894	0.6057988229491624
GSE131907	NS_13	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	338	338	1780	0.7869822485207101	0.6952662721893491	0.21910112359550563	0.007752216779047527	0.0007732249982337625	0.03003195401325237	0.08642658303973416	0.08890676047602608	0.024881430371919117	0.01170352931598262	0.24937440550480536	0.12337690488193602	0.15864713063695837	0.7664554530872092	0.8647569391366101	9.171597633136097	0.23791444590875255
GSE131907	NS_13	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	338	338	1780	0.7455621301775148	0.6390532544378699	0.21910112359550563	0.011978261873605456	0.0011947410373114031	0.04412875227614588	0.11798665437834033	0.12137250891152496	0.03586446256366377	0.017449646629196014	0.3404375223254234	0.22107551900201083	0.24975768547337085	1.246153944106112	1.2315484426495233	10.650887573964496	0.31626325494505525
GSE131907	NS_13	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	135	135	1780	0.3925925925925926	0.2962962962962963	0.044382022471910115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	barrier	F11R	F11R	F11R-F11R	False	135	135	1780	0.3925925925925926	0.2962962962962963	0.014606741573033709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	135	135	1780	0.2518518518518518	0.17777777777777778	0.1601123595505618	0.015382645949794521	0.0008795835387830158	0.015774384308407552	0.024571491856415828	0.01695189816655482	0.06920851914716314	0.0174436789857203	0.07089833889698925	0.045135205028936365	0.10774416701760917	0.06032632455448783	0.10009733117462666	7.407407407407404	0.311771980354862
GSE131907	NS_13	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	135	135	1780	0.2518518518518518	0.17777777777777778	0.1662921348314607	0.016041273151774123	0.0009172440067510583	0.016562706269602955	0.024571491856415828	0.01646736180882169	0.038308297836298855	0.017377790969303086	0.07089833889698925	0.045135205028936365	0.10774416701760917	0.06032632455448783	0.10009733117462666	7.407407407407404	0.28970783778273773
GSE131907	NS_13	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	135	135	1780	0.4740740740740741	0.3333333333333333	0.06685393258426967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	True	135	135	1780	0.4740740740740741	0.3333333333333333	0.10168539325842697	0.00043978487981323955	2.514700930853575e-05	0.0010655379765270893	0.1097815472399023	0.047268300028240756	0.13259242532583482	0.03631013338212913	0.31676258756824904	0.3174292476755276	0.33913558441652225	0.7741311494893481	0.6295466826221516	14.074074074074078	0.606807930846172
GSE131907	NS_13	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	135	135	1780	0.044444444444444446	0.05925925925925926	0.048314606741573035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	barrier	LGALS9	CD44	LGALS9-CD44	False	135	135	1780	0.044444444444444446	0.05925925925925926	0.30786516853932583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	False	135	135	1780	0.044444444444444446	0.05925925925925926	0.43764044943820224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	135	135	1780	0.014814814814814815	0.0	0.17808988764044945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	135	135	1780	0.0	0.007407407407407408	0.17808988764044945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	135	135	1780	0.0	0.0	0.17808988764044945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	135	135	1780	0.08148148148148149	0.06666666666666667	0.03707865168539326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	135	135	1780	0.08148148148148149	0.06666666666666667	0.012359550561797753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	135	135	1780	0.2222222222222222	0.14074074074074075	0.09831460674157304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_13	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	135	135	1780	0.8296296296296296	0.7481481481481481	0.21910112359550563	0.013128505172953109	0.000750691205963265	0.055781487518272166	0.21157714742116673	0.2176487616006576	0.05503839608229055	0.024094879109549217	0.6104826026999007	0.5856236529350785	0.5560950457885162	4.992227661803151	4.211321490559658	8.148148148148149	0.637828285574497
GSE131907	NS_13	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	135	135	1780	0.762962962962963	0.725925925925926	0.21910112359550563	0.00278803835166358	0.0001594207295430687	0.010985649742581982	0.036217399030527675	0.037256727125165034	0.010369217034577938	0.0048159422375319005	0.10450132395047838	0.07611834786351795	0.03815682044667354	0.49536976896993856	0.21884422797853542	3.703703703703698	0.10343522042534425
GSE131907	NS_13	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	135	135	1780	0.7407407407407407	0.6814814814814815	0.21910112359550563	0.007336655179606633	0.00041951177624258845	0.02814148403164568	0.08964073499130731	0.09221314871493969	0.02662985617246405	0.012519391207045372	0.25864848766720167	0.24339272393965064	0.19872801996397865	1.5117327925297221	1.0936105423092366	5.925925925925924	0.25840558398187485
GSE131907	NS_16	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	19	19	385	0.5263157894736842	0.631578947368421	0.06493506493506493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	barrier	F11R	F11R	F11R-F11R	False	19	19	385	0.5263157894736842	0.631578947368421	0.015584415584415584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	19	19	385	0.7368421052631579	0.8421052631578947	0.15844155844155844	-0.006224032465606336	-0.00025445175173342653	-0.019291815135991264	-0.039124705738799115	-0.02338399444634423	-0.04055246609659169	-0.011139412820867556	-0.11289003789121091	0.03864786457909207	-0.10089533676234412	0.07894625261344301	-0.1896073489839285	-10.526315789473683	-0.18034571681269174
GSE131907	NS_16	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	19	19	385	0.7368421052631579	0.8421052631578947	0.2077922077922078	-0.009844354140897849	-0.0004024582406466689	-0.027408669500785215	-0.039124705738799115	-0.02955038354380407	-0.04072972589422397	-0.011263002643178865	-0.11289003789121091	0.03864786457909207	-0.10089533676234412	0.07894625261344301	-0.1896073489839285	-10.526315789473683	-0.18042979255927138
GSE131907	NS_16	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	19	19	385	0.631578947368421	0.3157894736842105	0.04935064935064935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	False	19	19	385	0.631578947368421	0.3157894736842105	0.04155844155844156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	True	19	19	385	0.3684210526315789	0.15789473684210525	0.15064935064935064	0.04349005271699723	0.0017779663197404264	0.03673165539259079	0.09593661146363841	0.05687477141842371	0.4392314728817853	0.1320557948419936	0.2768145471965648	0.35823118702353934	0.34549554489451967	0.301193637954877	0.27608633473833966	21.052631578947366	2.162687847955895
GSE131907	NS_16	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	19	19	385	0.3684210526315789	0.15789473684210525	0.5584415584415584	0.17648003981203642	0.007214881272600005	0.2717703216510903	0.09593661146363852	0.21965937635214544	0.40938638119030557	0.17530556117132318	0.2768145471965648	0.35823118702353934	0.34549554489451967	0.301193637954877	0.27608633473833966	21.052631578947366	2.1463518164536506
GSE131907	NS_16	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	19	19	385	0.3684210526315789	0.15789473684210525	0.4155844155844156	0.15024530931903876	0.0061423494104855475	0.19957885720068935	0.09593661146363847	0.15514335934319368	0.49105666865808395	0.1658927636777719	0.2768145471965648	0.35823118702353934	0.34549554489451967	0.301193637954877	0.27608633473833966	21.052631578947366	2.1710303275801706
GSE131907	NS_16	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	19	19	385	0.0	0.0	0.12467532467532468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	19	19	385	0.0	0.0	0.12467532467532468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	19	19	385	0.0	0.0	0.12467532467532468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	19	19	385	0.05263157894736842	0.0	0.01818181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	19	19	385	0.05263157894736842	0.0	0.007792207792207792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_16	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	19	19	385	0.631578947368421	0.5789473684210527	0.17662337662337663	0.007419415875694765	0.00030332158079856945	0.011829593581202849	0.018811012722671827	0.012788425482014976	0.04488494336290966	0.010657813592361898	0.05427710953819561	0.0763033294679555	0.11551832783379062	0.08885159223231442	0.12494229593401157	5.263157894736836	0.19304987372175164
GSE131907	NS_16	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	19	19	385	0.9473684210526315	1.0	0.38961038961038963	-0.00015907499328243757	-6.503325765308543e-06	-0.000333479463367925	-0.029072737021241135	-0.04939630070842904	-0.006553303591012916	-0.0023310942544784163	-0.08388618705122648	0.10407104361502119	0.0073367021830251225	1.2677677945537553	0.08347612653521175	-5.263157894736848	-0.1200663449552567
GSE131907	NS_16	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	19	19	385	1.0	0.9473684210526315	0.38961038961038963	0.006434256980868025	0.00026304617929485963	0.013355906935137662	0.0927955755350447	0.1576651744275701	0.022374918707184277	0.008282007046373163	0.26775143328169243	-0.1585463465497864	0.09024562634490589	-1.6819537006195677	0.8572077324944534	5.263157894736848	0.3445174621226822
GSE131907	NS_16	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	19	19	385	1.0	0.9473684210526315	0.38961038961038963	0.012816458746639003	0.0005239642301229225	0.026578236151963974	0.18535174022395617	0.31492357565935136	0.04485095838238029	0.016638359284366744	0.534812072882482	0.2625888651610862	0.49616780365341395	2.723897750012819	4.551568901282815	5.263157894736848	0.6695663859836021
GSE131907	NS_17	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	278	278	410	0.420863309352518	0.2589928057553957	0.036585365853658534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
