split	cohort	patient	family	ligand	n_edges	n_detected	n_high	n_low	n_tnk	cellchat_hill	cellchat_hill_pop	cellchat_prod	cpdb_means	conn_prod	natmi_spec	sca_lrscore	liana_logfc	cp10k_log2fc	cp10k_log2fc_trim	cp10k_delta	cp10k_delta_trim	expr_prop_pp	conn_z
decile	GSE205335	P1115	ifn_recruit	CXCL11	1	0	376	376	271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1115	ifn_recruit	CCL5	2	0	376	376	271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1115	ifn_recruit	CXCL16	1	0	376	376	271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1115	mhc_cd8	HLA-A	1	0	376	376	271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1115	mhc_cd8	HLA-B	1	0	376	376	271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1115	mhc_cd8	HLA-C	1	0	376	376	271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P1119	barrier	F11R	2	1	305	305	621	0.3552921496016533	0.04440797248662275	0.5425149781662514	0.4274613909453863	0.6665086092196051	0.662038195576203	0.23365319882765434	1.2333928577768147	1.2003186473417997	1.5128630102857266	1.7601996263347397	1.9116357030657913	68.1967213114754	1.8841345418606352
q4q1	GSE205335	P1119	barrier	NECTIN2	2	2	305	305	621	0.24590053629345726	0.030735112673918805	0.3555875858826716	0.16188878847427687	0.2965423390199685	0.541453387714615	0.1542358212792596	0.46711230461472325	0.3973727692954862	0.6025653867735683	0.41102307444184555	0.5311803508865242	55.73770491803278	1.640694750377683
q4q1	GSE205335	P1119	barrier	CDH1	2	2	305	305	621	0.11567876793761785	0.014458691388536797	0.14036447276448114	0.22650512150821134	0.15890703041998525	0.7588235193978181	0.22542384235352664	0.6535556310716972	0.7984777441062066	0.6811381511713087	0.782992723629283	0.6034041919817276	70.1639344262295	1.9235635703043974
q4q1	GSE205335	P1119	barrier	LGALS9	3	3	305	305	621	0.06137708543792994	0.007671523067685602	0.10326353522781206	0.04684311298459313	0.11397685237096171	0.23914655842983312	0.1615927766002553	0.13516065360534793	0.2723299851566434	0.07679394903990155	0.21521304143146444	0.05467167426096182	31.147540983606557	1.1147121297306148
q4q1	GSE205335	P1119	ifn_recruit	CXCL9	1	0	305	305	621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P1119	ifn_recruit	CXCL10	1	0	305	305	621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P1119	ifn_recruit	CXCL11	1	0	305	305	621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P1119	ifn_recruit	CCL5	2	2	305	305	621	-0.0013364133798261725	-0.0001670383335759441	-0.0008392655861822482	-0.11455779029624794	-0.05606412210054319	-0.05422980688011174	-0.15274676507580875	-0.33054391191118937	-2.051285582182174	-0.005971601505673771	-3.3359575758633295	-0.00414777706191893	-2.622950819672132	-0.12950435044373576
q4q1	GSE205335	P1119	ifn_recruit	CXCL16	1	1	305	305	621	0.16459959676153327	0.020573306706862728	0.22398947528495536	0.08270136356099117	0.1437518659330428	0.46434482919179243	0.12045291722837742	0.23862569416839433	0.1851761137333232	0.30869494453224994	0.16236317060236763	0.24109814672701158	47.21311475409836	1.5178303678365999
q4q1	GSE205335	P1119	mhc_cd8	HLA-A	1	1	305	305	621	0.008180511671638802	0.00102248230828611	0.007463858987962868	0.18941218267068027	0.5998823713048589	0.03560207410130506	0.011381628527151966	0.546528033245891	0.11422437805504558	0.22650310026841555	2.569594327838363	4.570531626356079	8.196721311475418	1.10708876958993
q4q1	GSE205335	P1119	mhc_cd8	HLA-B	1	1	305	305	621	0.008730559145652461	0.0010912327524479626	0.007964752741942638	0.19328299874151655	0.6121415316752108	0.03640807166777815	0.011678270830473458	0.557696847545068	0.09953006791671014	0.17030356502600832	2.2077278782333636	3.4794524939920883	8.852459016393443	1.098082087777449
q4q1	GSE205335	P1119	mhc_cd8	HLA-C	1	1	305	305	621	0.015115575088986755	0.0018892960157543548	0.014203887483212885	0.1519867168421829	0.48135315701761305	0.03792492918462809	0.013059604158963234	0.43854096533842474	0.015189841300136932	0.15178304026246311	0.15534071348637113	1.4325918758259526	13.11475409836066	1.0971131464344377
decile	GSE205335	P1119	barrier	F11R	2	1	122	122	621	0.37103527060829017	0.03756941317361126	0.5651170318317482	0.45451020135860176	0.7086837983511549	0.6548679648196525	0.24268079305415136	1.3114392270669981	1.3673353321030366	1.6475627779294628	2.0712159836276784	2.1716587011701733	63.114754098360656	1.8982609538072048
decile	GSE205335	P1119	barrier	NECTIN2	2	2	122	122	621	0.25233962154027234	0.025550809458564083	0.36479938112311305	0.1640136529230942	0.3004345929536175	0.503868319975693	0.14520486419113462	0.4732433674204633	0.3818116040640734	0.6248374938810876	0.41058790589892075	0.5528090834736814	52.459016393442624	1.6145378076303938
decile	GSE205335	P1119	barrier	CDH1	2	2	122	122	621	0.12037653523154312	0.012188802916518656	0.1486101382993583	0.2564403472489324	0.1799084002598166	0.7906711840021097	0.2382308825394738	0.739930434519757	0.9775547413033562	0.7551394270685117	0.999551725187372	0.6877946987305738	66.39344262295081	1.9401668577641635
decile	GSE205335	P1119	barrier	LGALS9	3	3	122	122	621	0.06525337267376824	0.006607271904186615	0.10958422214521657	0.06913497950963805	0.16821656058236698	0.31957983851864835	0.21304461323904914	0.19948138418102976	0.5229479114275678	0.08288928712324667	0.44344027147173604	0.0591370530504752	29.508196721311474	1.5395758686086027
decile	GSE205335	P1119	ifn_recruit	CXCL9	1	0	122	122	621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1119	ifn_recruit	CXCL10	1	0	122	122	621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1119	ifn_recruit	CXCL11	1	0	122	122	621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE205335	P1119	ifn_recruit	CCL5	2	2	122	122	621	-0.025740473871347275	-0.002606368113122407	-0.01842707351830182	-0.2202073131086972	-0.10776857390171658	-0.09466265259051304	-0.20325829561088815	-0.6353839971788013	-2.870567003651471	-0.3732772751092942	-6.532565288415445	-0.2952919202741439	-10.655737704918032	-0.2537952968580091
decile	GSE205335	P1119	ifn_recruit	CXCL16	1	1	122	122	621	0.17842108569034296	0.018066140925619655	0.2432995201411499	0.09844518687937392	0.17111784735689917	0.4971607861629399	0.13028146678843797	0.2840527658205201	0.2939390518760291	0.35098878492733687	0.2635527525322606	0.2770597795338209	42.62295081967212	1.5970184046650955
decile	GSE205335	P1119	mhc_cd8	HLA-A	1	1	122	122	621	0.011248645938848334	0.0011389888250446512	0.010258062572952698	0.2257231202830754	0.714881792419698	0.04044307683363457	0.014364853279536738	0.6512992524927511	0.14846901597528875	0.3344714031814639	3.6818030917767786	7.240219637168721	10.655737704918034	1.2933713130049844
decile	GSE205335	P1119	mhc_cd8	HLA-B	1	1	122	122	621	0.012140546349465597	0.0012292987704610459	0.011094360330879516	0.20287645896378992	0.6425247287114955	0.037214864164377526	0.013532393627178063	0.5853777225203454	0.15740732439864516	0.2880376640852887	3.4749705392457706	5.832648526459042	9.016393442622961	1.0334693997079831
decile	GSE205335	P1119	mhc_cd8	HLA-C	1	1	122	122	621	0.014592762157184413	0.0014775994474290621	0.013727249778877626	0.10694343879973744	0.338697768845325	0.025844480729008357	0.009940567716473003	0.30857353762398715	-0.08305191746832252	0.15724453335438102	-0.8869264323100285	1.517238767428612	8.196721311475407	0.762578993325608
q4q1	GSE189357	TD1	barrier	F11R	2	1	546	546	9915	0.13683587219739546	0.006114309141819091	0.1522215822244068	0.20395200774317823	0.16490665106699748	0.46099132742577165	0.1622438967452795	0.5884811003008613	0.7011207620584087	0.8049782816876179	0.8570159962310799	0.7471194905213318	37.362637362637365	1.8262310361623282
q4q1	GSE189357	TD1	barrier	NECTIN2	2	2	546	546	9915	0.14935199855723655	0.006673573789262876	0.16691043927689214	0.1413991125862345	0.1520038994579464	0.4672045905460964	0.14498676440637603	0.40799159702852145	0.48379880274857023	0.5235610007375671	0.5195259724768565	0.4374990481209059	30.219780219780223	1.7535467860955467
q4q1	GSE189357	TD1	barrier	CDH1	2	1	546	546	9915	0.0783791562565771	0.003502257002727521	0.0881576080320726	0.26721693310918676	0.14259350850940247	0.37391618528883513	0.17883514465988307	0.7710250884763632	0.9163538406286172	1.0578872157742205	1.2129202226909541	1.0818804357796081	43.58974358974359	1.6810204855079347
q4q1	GSE189357	TD1	barrier	LGALS9	3	2	546	546	9915	0.3169982015316447	0.014164597122376787	0.5383363452393299	0.14300674443117845	0.47272748159163486	0.30749085763084427	0.11862634820637824	0.41263024200907333	0.3112246469995722	0.695273502979646	0.398826727294348	0.6191913667681953	31.5018315018315	1.704921383585412
q4q1	GSE189357	TD1	ifn_recruit	CXCL9	1	0	546	546	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD1	ifn_recruit	CXCL10	1	0	546	546	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD1	ifn_recruit	CXCL11	1	0	546	546	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD1	ifn_recruit	CCL5	2	0	546	546	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD1	ifn_recruit	CXCL16	1	1	546	546	9915	0.06958200693467205	0.0031091693594282707	0.10972258661806748	0.31085573029967273	0.1726999561072002	0.4003167505753936	0.12984941181705262	0.8969400410705098	0.8209100588510579	1.3792364905924444	1.6259883747981168	1.8723062686034224	41.57509157509157	1.692143846462467
q4q1	GSE189357	TD1	mhc_cd8	HLA-A	1	1	546	546	9915	0.023411679698378568	0.0010461163794727602	0.12159797091881092	0.41602101120675594	0.3441967806808319	0.09923350333501688	0.04961227837159565	1.2003828995471975	0.6057933314071053	0.8075909446687393	6.047439933876758	6.961610865933224	25.457875457875456	1.4758562336970835
q4q1	GSE189357	TD1	mhc_cd8	HLA-B	1	1	546	546	9915	0.013344837786561259	0.0005962943953524008	0.08417452848502283	0.42043673304982754	0.347850147222004	0.07670279860368037	0.03661186860546961	1.2131239795570863	0.4860806267452938	0.7200223180697841	9.504494657912375	12.221107321118005	18.864468864468865	1.3462408226446758
q4q1	GSE189357	TD1	mhc_cd8	HLA-C	1	1	546	546	9915	0.012782522079450964	0.0005711681472906852	0.0752575017746469	0.3196759157666522	0.2644852497928156	0.0664157505702142	0.03170515479889269	0.9223897167363749	0.3440762481881448	0.4695969096529047	4.776520630830028	5.683575184321446	19.23076923076924	1.2942903730247979
decile	GSE189357	TD1	barrier	F11R	2	1	218	218	9915	0.11346147504653109	0.0022889326824277498	0.11527095094778124	0.1374955204715942	0.11117284928244499	0.35034084343539307	0.11426734396081834	0.39672821105763195	0.37284091221263194	0.6225482565120807	0.44853062574506797	0.5395921886073443	26.605504587155966	1.633905077801215
decile	GSE189357	TD1	barrier	NECTIN2	2	2	218	218	9915	0.16205175398367405	0.003269176218499314	0.185563345291335	0.1479230113160939	0.15901708382996707	0.4451413367162829	0.1355376780871139	0.4268155897181813	0.5285990823890461	0.6320697323959651	0.5992908047982766	0.5497867687627002	26.605504587155966	1.6949782116602101
decile	GSE189357	TD1	barrier	CDH1	2	1	218	218	9915	0.07171756213423357	0.0014468053742979158	0.07485896092792511	0.20946246280160627	0.11177430683143486	0.33013559694366806	0.13775035016728476	0.6043809126725326	0.6664152277358089	0.946794660642953	0.8884737220724845	0.9275852419843282	33.94495412844037	1.5664262266115394
decile	GSE189357	TD1	barrier	LGALS9	3	2	218	218	9915	0.25285856812863655	0.005101081581956881	0.43053016072902883	0.10640182778194807	0.3517251461403167	0.24156622323919888	0.08980401188047182	0.30701077856507625	0.23633501117843292	0.5723542387456064	0.30219773837442376	0.50082100782971	22.01834862385321	1.5307247130729498
decile	GSE189357	TD1	ifn_recruit	CXCL9	1	0	218	218	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD1	ifn_recruit	CXCL10	1	0	218	218	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD1	ifn_recruit	CXCL11	1	0	218	218	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD1	ifn_recruit	CCL5	2	0	218	218	9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD1	ifn_recruit	CXCL16	1	1	218	218	9915	0.07849525779837503	0.0015835362700564984	0.11441396989565886	0.3310456330016906	0.18391671993228967	0.45299429706223304	0.14658948994450688	0.9551957860789738	0.9558387959243583	1.5035381266467227	1.8600152558566376	1.973733711966106	41.28440366972477	1.789488233754042
decile	GSE189357	TD1	mhc_cd8	HLA-A	1	1	218	218	9915	0.020014671770660603	0.0004037690883636168	0.10717292782005228	0.38604007278608	0.3193919217717748	0.09296379832087845	0.044361810006424696	1.1138761971857842	0.5932035832910447	0.753521154087532	6.286027409733094	6.990089866241963	22.477064220183486	1.4924088441132102
decile	GSE189357	TD1	mhc_cd8	HLA-B	1	1	218	218	9915	0.010795297896118772	0.00021778061814229244	0.07030228833222141	0.3798130559425048	0.3142399724878029	0.06962107123549166	0.03162560401373493	1.0959088245462683	0.5217185344505694	0.695651268569267	11.081122314002048	13.310709083183816	16.51376146788991	1.3705434490561983
decile	GSE189357	TD1	mhc_cd8	HLA-C	1	1	218	218	9915	0.009556819717584236	0.000192795986326438	0.05745552317248759	0.25074271373829315	0.2074530673283802	0.052889482864765164	0.02423343739724626	0.7234905392985537	0.253199941560918	0.30802147310416983	3.751164791588174	3.995698976828807	17.431192660550465	1.1526723801869627
q4q1	GSE189357	TD2	barrier	F11R	2	1	301	301	11334	0.09455238385220247	0.0022641467202091313	0.10119924176931153	0.22557540291904576	0.15634914429122054	0.4837972851816357	0.18976830875917491	0.6508730302756742	0.716197229591015	0.8447550732218368	0.8695338035452388	0.7959598192372798	42.85714285714286	1.8982827430208062
q4q1	GSE189357	TD2	barrier	NECTIN2	2	2	301	301	11334	0.1491317610662009	0.0035711017950097452	0.16796905286146552	0.15084908696693466	0.15508623652497155	0.47742486481670154	0.15696137365095725	0.43525845937964924	0.5706609930365744	0.5635926277721717	0.6114426628945226	0.4779450466148259	29.900332225913623	1.7686279873087167
q4q1	GSE189357	TD2	barrier	CDH1	2	0	301	301	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD2	barrier	LGALS9	3	2	301	301	11334	0.039967298160737345	0.0009570549504886547	0.0875545320576256	0.001826709832346174	0.0063279211534071345	0.007533429895262192	0.003206130903880472	0.00527077043253791	-0.11687634196705854	0.049864431616013505	-0.11067788982376142	0.03516764576477342	4.651162790697676	0.154241919762995
q4q1	GSE189357	TD2	ifn_recruit	CXCL9	1	0	301	301	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD2	ifn_recruit	CXCL10	1	0	301	301	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD2	ifn_recruit	CXCL11	1	0	301	301	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD2	ifn_recruit	CCL5	2	0	301	301	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD2	ifn_recruit	CXCL16	1	0	301	301	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD2	mhc_cd8	HLA-A	1	1	301	301	11334	0.007229765785710746	0.00017312361491788903	0.02969319689431299	0.05467750564039853	0.039893608249140955	0.016835217219786508	0.010278951167341455	0.15776593247116258	-0.25036810813340293	-0.11135812753960192	-1.1550748228400183	-0.39677033625592717	19.269102990033225	0.16185017129818158
q4q1	GSE189357	TD2	mhc_cd8	HLA-B	1	1	301	301	11334	-0.0017026842835844713	-4.07723938748647e-05	-0.00929277651712429	-0.05687787829044888	-0.04149903635847252	-0.013287755059222112	-0.007816294476818308	-0.16411486589183327	-0.7160669831809171	-0.7441771018572106	-5.718714144899713	-4.604300679216954	20.26578073089701	-0.13494560025285218
q4q1	GSE189357	TD2	mhc_cd8	HLA-C	1	1	301	301	11334	0.004078808987203086	9.76709588324182e-05	0.019017591551444613	0.036832948056687353	0.026873925268250942	0.010457749533908434	0.006042272719547492	0.10627742300540725	-0.278182585754683	-0.27720361451916153	-1.5895081203701418	-1.2167810855834746	20.26578073089701	0.11770694157383699
decile	GSE189357	TD2	barrier	F11R	2	1	120	120	11334	0.08545990587720804	0.0008676806420678838	0.0855798059635219	0.19447871541362244	0.1347956397031814	0.3878324666166425	0.16959392311146887	0.5611469565713781	0.7573059360434587	0.7724741619244011	0.9016341105909115	0.7081967593143261	31.66666666666667	1.8381199010690743
decile	GSE189357	TD2	barrier	NECTIN2	2	2	120	120	11334	0.1275788278683409	0.0012953171214361574	0.13768169191587626	0.1175080137958206	0.12080865709921618	0.39065129452474845	0.11834846103728511	0.33905645753588454	0.5035264914486048	0.501171776691061	0.5585283922207052	0.4153626726152091	18.333333333333332	1.594348618191468
decile	GSE189357	TD2	barrier	CDH1	2	0	120	120	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD2	barrier	LGALS9	3	2	120	120	11334	-0.0379210047634268	-0.0003850147203329027	-0.07391562464306542	-0.03812038261176448	-0.13205314343501237	-0.11760986435640093	-0.045297044711327034	-0.10999217390156489	-0.39516980892166353	-0.07400778386611051	-0.44324496270036734	-0.055983662516862306	-1.6666666666666663	-1.1192389250025203
decile	GSE189357	TD2	ifn_recruit	CXCL9	1	0	120	120	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD2	ifn_recruit	CXCL10	1	0	120	120	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD2	ifn_recruit	CXCL11	1	0	120	120	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD2	ifn_recruit	CCL5	2	0	120	120	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD2	ifn_recruit	CXCL16	1	0	120	120	11334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD2	mhc_cd8	HLA-A	1	1	120	120	11334	0.003501719493102823	3.5553212783579835e-05	0.01336670150171032	0.026871126215980423	0.01960561605578265	0.00810275536340374	0.005415633851128754	0.07753368106979275	-0.04228129408342859	-0.011862785613094376	-0.1912153395222731	-0.04142610381425893	7.499999999999996	0.07461696691893016
decile	GSE189357	TD2	mhc_cd8	HLA-B	1	1	120	120	11334	-0.002545690413212065	-2.5846579978869343e-05	-0.01314015358000098	-0.05297830238862167	-0.038653841583341064	-0.012012866317948123	-0.0076712978894550865	-0.15286306826156082	-0.43669311766504953	-0.5856872009504361	-3.5279476077863485	-3.4525528484037924	13.333333333333341	-0.1193789497173916
decile	GSE189357	TD2	mhc_cd8	HLA-C	1	1	120	120	11334	0.0056893099640301925	5.7763977994614935e-05	0.025536825428141063	0.07668881669100847	0.05595342315507601	0.020980828769331772	0.013032139737756299	0.22127715106352136	0.17901825839634816	0.006317425305566191	1.0327480834553002	0.02729934982465121	11.66666666666667	0.2342572969708312
q4q1	GSE189357	TD3	barrier	F11R	2	1	166	166	6525	0.1121130085441854	0.002582713972650064	0.1898454685279486	0.15291702374561367	0.19340529456762995	0.21292976731605467	0.06482498715446317	0.44122526365059334	0.17965327964866168	0.5699014495415216	0.34287456622317425	0.7439621371192321	34.33734939759036	1.0497783154613378
q4q1	GSE189357	TD3	barrier	NECTIN2	2	2	166	166	6525	0.06321469402883018	0.0014562580708973915	0.06165557312321769	0.05866184986443182	0.0411504020213925	0.21269236075953843	0.05334146735846587	0.16926231977757755	0.05624494104569292	0.31269734011550016	0.058217698129012396	0.2550777355494543	21.686746987951807	1.0909065224961014
q4q1	GSE189357	TD3	barrier	CDH1	2	2	166	166	6525	0.04299490543276892	0.0009904608256963911	0.055864279594413604	0.34797100918946877	0.1403809938144056	0.5341696051371979	0.17945955070864264	1.004032098661549	1.1155596693895766	1.3540009066346474	1.668444791676778	1.5562003328017675	59.036144578313255	1.8004303350356492
q4q1	GSE189357	TD3	barrier	LGALS9	3	0	166	166	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD3	ifn_recruit	CXCL9	1	0	166	166	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD3	ifn_recruit	CXCL10	1	0	166	166	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD3	ifn_recruit	CXCL11	1	0	166	166	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD3	ifn_recruit	CCL5	2	0	166	166	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD3	ifn_recruit	CXCL16	1	0	166	166	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE189357	TD3	mhc_cd8	HLA-A	1	1	166	166	6525	-0.01610949258314462	-0.00037110958065488496	-0.08670569123266492	-0.3242498194795609	-0.22515830879980525	-0.10077070882262043	-0.04591694105677524	-0.9355872131446082	-1.5482376317618045	-1.4943039847493353	-10.554171842273599	-8.786296665826404	10.843373493975905	-1.2348926161299667
q4q1	GSE189357	TD3	mhc_cd8	HLA-B	1	1	166	166	6525	-0.015393756725347846	-0.0003546213869594153	-0.09838729128974488	-0.42828766158664866	-0.2974019406316176	-0.10435203307927307	-0.04882574734408285	-1.2357769708899768	-1.9816945117352902	-2.021343711536224	-22.86503004023845	-20.322683842997613	9.638554216867467	-1.0963747179755925
q4q1	GSE189357	TD3	mhc_cd8	HLA-C	1	1	166	166	6525	-0.02988057907218722	-0.0006883499968712188	-0.1501595640062131	-0.5164822190774421	-0.35864403304618564	-0.15557443563659953	-0.07742872278234603	-1.4902526723407057	-2.075954972232505	-2.077127377148932	-14.596924778148898	-12.518244538539953	-1.2048192771084265	-1.3310691759068483
decile	GSE189357	TD3	barrier	F11R	2	1	66	66	6525	0.12584537714543173	0.0012229384628369127	0.20586231243081615	0.15122525447795732	0.1912655907888286	0.21672120133548617	0.067115732302101	0.43634384938504106	0.09089388521663175	0.6315756916357551	0.17638529681703474	0.7974879770444991	34.84848484848485	1.0855430081523727
decile	GSE189357	TD3	barrier	NECTIN2	2	2	66	66	6525	0.037543662522729476	0.0003648412836154887	0.03590005949209747	0.03359113337124339	0.023563672911361667	0.13230342946932808	0.031198373534591428	0.09692352306506515	0.00979906792127265	0.15935464267829486	0.010058754445900597	0.12911040644033112	15.151515151515154	0.7134562480897155
decile	GSE189357	TD3	barrier	CDH1	2	2	66	66	6525	0.04372835191006049	0.00042494277247451685	0.05822166672345346	0.3887504417595006	0.1568325289141344	0.6352975383333699	0.2115594188323956	1.1216966689396506	1.4510778973558645	1.454268330225948	2.1353343891284924	1.7401755642024492	56.060606060606055	1.8279768378206245
decile	GSE189357	TD3	barrier	LGALS9	3	0	66	66	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD3	ifn_recruit	CXCL9	1	0	66	66	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD3	ifn_recruit	CXCL10	1	0	66	66	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD3	ifn_recruit	CXCL11	1	0	66	66	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD3	ifn_recruit	CCL5	2	0	66	66	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD3	ifn_recruit	CXCL16	1	0	66	66	6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE189357	TD3	mhc_cd8	HLA-A	1	1	66	66	6525	-0.02141188309869263	-0.00020807610098301792	-0.1155202169873461	-0.4141027228753992	-0.28755195269398326	-0.13168442620000223	-0.05751245119736803	-1.1948478894219103	-1.6398889306564821	-1.664950260867716	-12.599528746294293	-10.94135770922659	3.0303030303030387	-1.4991541974235303
decile	GSE189357	TD3	mhc_cd8	HLA-B	1	1	66	66	6525	-0.015044338187885725	-0.0001461976612508369	-0.09954445210258944	-0.43884246745237077	-0.3047311728953416	-0.10849497559683527	-0.04790629780726452	-1.2662317030500234	-1.8975797412355573	-2.0091834716366384	-23.46175873596991	-22.264534001820564	10.606060606060607	-1.1782221084054634
decile	GSE189357	TD3	mhc_cd8	HLA-C	1	1	66	66	6525	-0.030361004320636403	-0.000295041747232046	-0.1547310280077988	-0.5355100724194519	-0.3718569294649228	-0.1655262946028565	-0.07859401250090359	-1.545155451651266	-2.117847076997525	-2.18046922168187	-16.183452343048028	-14.408507801241246	-1.5151515151515138	-1.3913984245425361
q4q1	GSE189357	TD4	barrier	F11R	2	1	122	122	7096	0.21508655935367793	0.003456165972558843	0.35221674000957676	0.31997664499183626	0.3694534983692431	0.3660356848912946	0.13676102115685929	0.9232574378600211	0.7061709905352804	1.1703715449375758	1.3521596203481792	1.541677936453567	63.114754098360656	1.6065527437842535
