cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	n_mal_high	n_mal_low	n_tnk	n_mal
GSE131907	NS_12	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0012890943754295852	-0.0012890943754295852	True	False	True	703	703	22	2811
GSE131907	NS_12	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	703	703	22	2811
GSE131907	NS_12	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	703	703	22	2811
GSE131907	NS_12	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	703	703	22	2811
GSE131907	NS_12	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.38722799000794506	0.35688383062665224	0.030344159381292812	True	True	True	703	703	22	2811
GSE131907	NS_12	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.3575882127986217	0.316732333488251	0.04085587931037066	True	True	True	703	703	22	2811
GSE131907	NS_12	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.32463951589107465	0.28168496290814427	0.04295455298293038	True	True	True	703	703	22	2811
GSE131907	NS_12	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	703	703	22	2811
GSE131907	NS_13	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0006393066042425864	-0.0006393066042425864	True	False	True	676	676	1780	1352
GSE131907	NS_13	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0003662972821550899	-0.0003662972821550899	True	False	True	676	676	1780	1352
GSE131907	NS_13	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	median	CDH1_KLRG1	CDH1	KLRG1	0.0034861894314529795	0.002925538970021007	0.0005606504614319723	True	True	True	676	676	1780	1352
GSE131907	NS_13	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	median	HLA-A_CD8A	HLA-A	CD8A	0.5897032433480353	0.5673467936768319	0.022356449671203316	True	True	True	676	676	1780	1352
GSE131907	NS_13	median	HLA-B_CD8A	HLA-B	CD8A	0.548064250025196	0.5480485333532188	1.5716671977195062e-05	True	True	True	676	676	1780	1352
GSE131907	NS_13	median	HLA-C_CD8A	HLA-C	CD8A	0.5273666267227783	0.518326663672122	0.009039963050656352	True	True	True	676	676	1780	1352
GSE131907	NS_13	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	676	676	1780	1352
GSE131907	NS_13	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	CDH1_KLRG1	CDH1	KLRG1	0.003533310912306919	0.0025423184655753387	0.0009909924467315801	True	True	True	451	451	1780	1352
GSE131907	NS_13	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	tertile	HLA-A_CD8A	HLA-A	CD8A	0.5786187313926751	0.5390138173431331	0.03960491404954192	True	True	True	451	451	1780	1352
GSE131907	NS_13	tertile	HLA-B_CD8A	HLA-B	CD8A	0.5299659310612955	0.5164658472413447	0.013500083819950826	True	True	True	451	451	1780	1352
GSE131907	NS_13	tertile	HLA-C_CD8A	HLA-C	CD8A	0.510379215409044	0.484030564313545	0.026348651095498943	True	True	True	451	451	1780	1352
GSE131907	NS_13	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	451	451	1780	1352
GSE131907	NS_13	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.003509554588937868	0.0023682388897384634	0.0011413156991994045	True	True	True	338	373	1780	1352
GSE131907	NS_13	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_13	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.5759333769726405	0.5166199893508431	0.05931338762179739	True	True	True	338	373	1780	1352
GSE131907	NS_13	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.5224103017315591	0.4930772644050108	0.029333037326548295	True	True	True	338	373	1780	1352
GSE131907	NS_13	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.5065760202927325	0.4574643158619735	0.04911170443075902	True	True	True	338	373	1780	1352
GSE131907	NS_13	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	338	373	1780	1352
GSE131907	NS_16	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	tertile	LGALS9_CD45	LGALS9	PTPRC	0.1374459958861387	0.12562344545895626	0.011822550427182443	True	True	True	79	70	385	79
GSE131907	NS_16	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.022652774464094343	0.02046994530949401	0.0021828291546003332	True	True	True	79	70	385	79
GSE131907	NS_16	tertile	LGALS9_CD44	LGALS9	CD44	0.1983020393858229	0.18235153633706402	0.015950503048758863	True	True	True	79	70	385	79
GSE131907	NS_16	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	tertile	HLA-A_CD8A	HLA-A	CD8A	0.7884724221508089	0.7859693865267363	0.0025030356240726137	True	True	True	79	70	385	79
GSE131907	NS_16	tertile	HLA-B_CD8A	HLA-B	CD8A	0.7751799040827763	0.7737133455185297	0.0014665585642466006	True	True	True	79	70	385	79
GSE131907	NS_16	tertile	HLA-C_CD8A	HLA-C	CD8A	0.7685903928900656	0.7663615328906654	0.0022288599994001457	True	True	True	79	70	385	79
GSE131907	NS_16	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.1374459958861387	0.12562344545895626	0.011822550427182443	True	True	True	79	70	385	79
GSE131907	NS_16	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.022652774464094343	0.02046994530949401	0.0021828291546003332	True	True	True	79	70	385	79
GSE131907	NS_16	q4q1	LGALS9_CD44	LGALS9	CD44	0.1983020393858229	0.18235153633706402	0.015950503048758863	True	True	True	79	70	385	79
GSE131907	NS_16	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_16	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.7884724221508089	0.7859693865267363	0.0025030356240726137	True	True	True	79	70	385	79
GSE131907	NS_16	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.7751799040827763	0.7737133455185297	0.0014665585642466006	True	True	True	79	70	385	79
GSE131907	NS_16	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.7685903928900656	0.7663615328906654	0.0022288599994001457	True	True	True	79	70	385	79
GSE131907	NS_16	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	79	70	385	79
GSE131907	NS_17	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	median	LGALS9_CD45	LGALS9	PTPRC	0.15538296934358056	0.13316046484519825	0.02222250449838231	True	True	True	556	556	410	1112
GSE131907	NS_17	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	median	LGALS9_CD44	LGALS9	CD44	0.13024797874728455	0.11114717127881692	0.019100807468467637	True	True	True	556	556	410	1112
GSE131907	NS_17	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.007286844926563624	0.006122713683511787	0.001164131243051837	True	True	True	556	556	410	1112
GSE131907	NS_17	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	median	HLA-A_CD8A	HLA-A	CD8A	0.5216123645723909	0.4538300811218922	0.06778228345049869	True	True	True	556	556	410	1112
GSE131907	NS_17	median	HLA-B_CD8A	HLA-B	CD8A	0.5119811165459426	0.44828427658520537	0.06369683996073722	True	True	True	556	556	410	1112
GSE131907	NS_17	median	HLA-C_CD8A	HLA-C	CD8A	0.5604874821575073	0.5038830088182844	0.056604473339222916	True	True	True	556	556	410	1112
GSE131907	NS_17	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	556	556	410	1112
GSE131907	NS_17	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	tertile	LGALS9_CD45	LGALS9	PTPRC	0.13339021048748356	0.1059259668579653	0.027464243629518256	True	True	True	371	371	410	1112
GSE131907	NS_17	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	tertile	LGALS9_CD44	LGALS9	CD44	0.11134381522073879	0.08795807592099275	0.023385739299746036	True	True	True	371	371	410	1112
GSE131907	NS_17	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.007176415185666439	0.004829919851747845	0.002346495333918594	True	True	True	371	371	410	1112
GSE131907	NS_17	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	tertile	HLA-A_CD8A	HLA-A	CD8A	0.5264084305826251	0.43311808546570424	0.09329034511692086	True	True	True	371	371	410	1112
GSE131907	NS_17	tertile	HLA-B_CD8A	HLA-B	CD8A	0.5102804942644108	0.42857494347326386	0.08170555079114694	True	True	True	371	371	410	1112
GSE131907	NS_17	tertile	HLA-C_CD8A	HLA-C	CD8A	0.5670376234543852	0.48460845610152703	0.08242916735285821	True	True	True	371	371	410	1112
GSE131907	NS_17	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	371	371	410	1112
GSE131907	NS_17	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_17	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_17	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_17	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_17	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.12013808091035855	0.08630080311432059	0.03383727779603796	True	True	True	278	278	410	1112
GSE131907	NS_17	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_17	q4q1	LGALS9_CD44	LGALS9	CD44	0.10002914928744212	0.07139603461174693	0.028633114675695195	True	True	True	278	278	410	1112
GSE131907	NS_17	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.006527644990947525	0.003025646330998828	0.0035019986599486973	True	True	True	278	278	410	1112
GSE131907	NS_17	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_17	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_17	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.5279720148562875	0.42116439056472604	0.10680762429156149	True	True	True	278	278	410	1112
GSE131907	NS_17	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.5111800067431399	0.4118494381332228	0.09933056860991712	True	True	True	278	278	410	1112
GSE131907	NS_17	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.5694530330869417	0.4719699414587112	0.09748309162823054	True	True	True	278	278	410	1112
GSE131907	NS_17	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	278	278	410	1112
GSE131907	NS_19	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	377	378	370	755
GSE131907	NS_19	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	377	378	370	755
GSE131907	NS_19	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	377	378	370	755
GSE131907	NS_19	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	377	378	370	755
GSE131907	NS_19	median	LGALS9_CD45	LGALS9	PTPRC	0.16693667726941833	0.058586092683897584	0.10835058458552074	True	True	True	377	378	370	755
GSE131907	NS_19	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	377	378	370	755
GSE131907	NS_19	median	LGALS9_CD44	LGALS9	CD44	0.1498755379332358	0.05190852145564664	0.09796701647758915	True	True	True	377	378	370	755
GSE131907	NS_19	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.006746624883317354	0.004448471727123972	0.002298153156193382	True	True	True	377	378	370	755
GSE131907	NS_19	median	CDH1_KLRG1	CDH1	KLRG1	0.0021162481565131733	0.0013931624294593594	0.0007230857270538139	True	True	True	377	378	370	755
GSE131907	NS_19	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	377	378	370	755
GSE131907	NS_19	median	HLA-A_CD8A	HLA-A	CD8A	0.17122787137357917	0.1699786541900766	0.0012492171835025712	True	True	True	377	378	370	755
GSE131907	NS_19	median	HLA-B_CD8A	HLA-B	CD8A	0.14769974112717066	0.13694585767838097	0.010753883448789692	True	True	True	377	378	370	755
GSE131907	NS_19	median	HLA-C_CD8A	HLA-C	CD8A	0.12963813927152232	0.11682533354694688	0.012812805724575438	True	True	True	377	378	370	755
GSE131907	NS_19	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	377	378	370	755
GSE131907	NS_19	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	252	252	370	755
GSE131907	NS_19	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	252	252	370	755
GSE131907	NS_19	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	252	252	370	755
GSE131907	NS_19	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	252	252	370	755
GSE131907	NS_19	tertile	LGALS9_CD45	LGALS9	PTPRC	0.13999681756372925	0.0036855452335898967	0.13631127233013934	True	True	True	252	252	370	755
GSE131907	NS_19	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	252	252	370	755
GSE131907	NS_19	tertile	LGALS9_CD44	LGALS9	CD44	0.1252749302648343	0.0032439093068774836	0.12203102095795682	True	True	True	252	252	370	755
GSE131907	NS_19	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.005892995536502103	0.0019164732665255717	0.003976522269976531	True	True	True	252	252	370	755
GSE131907	NS_19	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0018473962154090231	0.0005991502150332412	0.001248246000375782	True	True	True	252	252	370	755
GSE131907	NS_19	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	252	252	370	755
GSE131907	NS_19	tertile	HLA-A_CD8A	HLA-A	CD8A	0.1695211493764466	0.16597625816432549	0.0035448912121211207	True	True	True	252	252	370	755
GSE131907	NS_19	tertile	HLA-B_CD8A	HLA-B	CD8A	0.14523042622762064	0.12666029744234392	0.018570128785276724	True	True	True	252	252	370	755
GSE131907	NS_19	tertile	HLA-C_CD8A	HLA-C	CD8A	0.12710076799501455	0.10679628728957878	0.020304480705435765	True	True	True	252	252	370	755
GSE131907	NS_19	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	252	252	370	755
GSE131907	NS_19	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	189	248	370	755
GSE131907	NS_19	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	189	248	370	755
GSE131907	NS_19	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	189	248	370	755
GSE131907	NS_19	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	189	248	370	755
GSE131907	NS_19	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.12903132919388494	0.0	0.12903132919388494	True	True	False	189	248	370	755
GSE131907	NS_19	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	189	248	370	755
GSE131907	NS_19	q4q1	LGALS9_CD44	LGALS9	CD44	0.11530795051597593	0.0	0.11530795051597593	True	True	False	189	248	370	755
GSE131907	NS_19	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.005583691910962725	0.0018923283528702807	0.0036913635580924447	True	True	True	189	248	370	755
GSE131907	NS_19	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0017500587567085867	0.0005915919134644516	0.001158466843244135	True	True	True	189	248	370	755
GSE131907	NS_19	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	189	248	370	755
GSE131907	NS_19	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.17175249820867336	0.1658508697666891	0.005901628441984247	True	True	True	189	248	370	755
GSE131907	NS_19	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.14452845166680772	0.12626604543068606	0.01826240623612166	True	True	True	189	248	370	755
GSE131907	NS_19	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.12962588880142775	0.10644775146024413	0.023178137341183624	True	True	True	189	248	370	755
GSE131907	NS_19	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	189	248	370	755
GSE205335	P0031	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	LGALS9_CD45	LGALS9	PTPRC	0.16658262263859772	0.0	0.16658262263859772	True	True	False	158	161	5182	319
GSE205335	P0031	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	LGALS9_CD44	LGALS9	CD44	0.13726762906164397	0.0	0.13726762906164397	True	True	False	158	161	5182	319
GSE205335	P0031	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	158	161	5182	319
GSE205335	P0031	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.15133675450444917	0.03230703762877768	0.11902971687567149	True	True	True	158	161	5182	319
GSE205335	P0031	median	HLA-A_CD8A	HLA-A	CD8A	0.5888877038268632	0.5964309688974844	-0.007543265070621197	True	True	True	158	161	5182	319
GSE205335	P0031	median	HLA-B_CD8A	HLA-B	CD8A	0.5346826094758917	0.5501473816231837	-0.015464772147291916	True	True	True	158	161	5182	319
GSE205335	P0031	median	HLA-C_CD8A	HLA-C	CD8A	0.5519612716058828	0.5804238369386402	-0.028462565332757372	True	True	True	158	161	5182	319
GSE205335	P0031	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.1123339555442673	0.01597439808967133	0.09635955745459597	True	True	True	158	161	5182	319
GSE205335	P0031	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	107	130	5182	319
GSE205335	P0031	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	107	130	5182	319
GSE205335	P0031	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	107	130	5182	319
GSE205335	P0031	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	107	130	5182	319
GSE205335	P0031	tertile	LGALS9_CD45	LGALS9	PTPRC	0.18046390903818074	0.0	0.18046390903818074	True	True	False	107	130	5182	319
GSE205335	P0031	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	107	130	5182	319
GSE205335	P0031	tertile	LGALS9_CD44	LGALS9	CD44	0.14914325511816767	0.0	0.14914325511816767	True	True	False	107	130	5182	319
GSE205335	P0031	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	107	130	5182	319
GSE205335	P0031	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	107	130	5182	319
GSE205335	P0031	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.15120214112214833	0.00549480660281849	0.14570733451932985	True	True	True	107	130	5182	319
GSE205335	P0031	tertile	HLA-A_CD8A	HLA-A	CD8A	0.5768495496529668	0.5987136789568248	-0.02186412930385806	True	True	True	107	130	5182	319
GSE205335	P0031	tertile	HLA-B_CD8A	HLA-B	CD8A	0.5114912646519019	0.5476718511808265	-0.03618058652892464	True	True	True	107	130	5182	319
GSE205335	P0031	tertile	HLA-C_CD8A	HLA-C	CD8A	0.5370745330500701	0.5898861196516682	-0.052811586601598015	True	True	True	107	130	5182	319
GSE205335	P0031	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.11200323352920026	0.0	0.11200323352920026	True	True	False	107	130	5182	319
GSE205335	P0031	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	80	130	5182	319
GSE205335	P0031	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	80	130	5182	319
GSE205335	P0031	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	80	130	5182	319
