subset	eligible	method	alpha	size	purity	endpoint	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
high_tumor	True	ssGSEA	1.0	84	partial	ImmuneScore	-0.39360982588486076	2.6164892701920127e-06	0.2593540430692211	DL random	213	4	-0.5296165494956239	-0.23787170291918966	-0.4628724471381031	8.854041727830755e-08	0.0	fixed	126	0.39360982588486076	0.4628724471381031
high_tumor	True	ssGSEA	1.0	85	partial	CD8A	-0.34749780345494496	0.0034140998834148724	0.5870893447917405	DL random	213	4	-0.5408321294533772	-0.1192884626468914	-0.4459853111760616	3.0302722949840455e-07	0.0	fixed	126	0.34749780345494496	0.4459853111760616
high_tumor	True	ssGSEA	1.0	85	partial	ImmuneScore	-0.3987737951988544	2.451643953320521e-06	0.272746541430949	DL random	213	4	-0.5354797585827836	-0.24170443885082715	-0.46939074536395214	5.396835666067541e-08	0.0	fixed	126	0.3987737951988544	0.46939074536395214
high_tumor	True	ssGSEA	1.0	86	partial	CD8A	-0.3429784148777638	0.0024618198358387204	0.5479800634645741	DL random	213	4	-0.5290636101888808	-0.12542045316956238	-0.4401394532732304	4.5615727860294225e-07	0.0	fixed	126	0.3429784148777638	0.4401394532732304
high_tumor	True	ssGSEA	1.0	86	partial	ImmuneScore	-0.40037423966518976	2.549822562595551e-06	0.279746246349326	DL random	213	4	-0.5376138956700822	-0.24246898830601576	-0.4678641810944003	6.066550356668548e-08	0.0	fixed	126	0.40037423966518976	0.4678641810944003
high_tumor	True	ssGSEA	1.0	87	partial	CD8A	-0.3480838629454839	0.002597536450711869	0.5658441193371797	DL random	213	4	-0.5368098778460638	-0.12618416195560586	-0.4461586615291224	2.993352031147673e-07	0.0	fixed	126	0.3480838629454839	0.4461586615291224
high_tumor	True	ssGSEA	1.0	87	partial	ImmuneScore	-0.40562324597466076	2.7840808239154967e-06	0.3004427388531979	DL random	213	4	-0.5443795818959104	-0.245260742727767	-0.4742277075167013	3.709584548064614e-08	0.0	fixed	126	0.40562324597466076	0.4742277075167013
high_tumor	True	ssGSEA	1.0	88	partial	CD8A	-0.3426900297661235	0.002692700472828379	0.5547894956012962	DL random	213	4	-0.5301835524128088	-0.12324447038638267	-0.44065389440032676	4.4017969618207743e-07	0.0	fixed	126	0.3426900297661235	0.44065389440032676
high_tumor	True	ssGSEA	1.0	88	partial	ImmuneScore	-0.3985764437476453	3.6469923857911806e-06	0.2917569896598154	DL random	213	4	-0.5374448585830922	-0.2386622239265849	-0.46628509518619826	6.842290883111967e-08	0.0	fixed	126	0.3985764437476453	0.46628509518619826
high_tumor	True	ssGSEA	1.0	89	partial	CD8A	-0.35726382700258247	0.002332808164141928	0.5801768567219096	DL random	213	4	-0.5471992712910196	-0.13233621817459285	-0.4495936825270571	2.3441464224993803e-07	0.0	fixed	126	0.35726382700258247	0.4495936825270571
high_tumor	True	ssGSEA	1.0	89	partial	ImmuneScore	-0.3935142541289519	1.7677144125687183e-06	0.23982205514726257	DL random	213	4	-0.527421323097565	-0.2405302813876898	-0.46580959704580904	7.093824836042227e-08	0.0	fixed	126	0.3935142541289519	0.46580959704580904
high_tumor	True	ssGSEA	1.0	90	partial	CD8A	-0.35917894251158333	0.0019832511181165973	0.5721799643815436	DL random	213	4	-0.5470700178881667	-0.13683185154546415	-0.453937095347041	1.7134317148665578e-07	0.0	fixed	126	0.35917894251158333	0.453937095347041
high_tumor	True	ssGSEA	1.0	90	partial	ImmuneScore	-0.3913313175537532	1.2139435269654632e-06	0.21455330029521644	DL random	213	4	-0.5228877292163533	-0.24156588054475578	-0.4638137699383847	8.248989582456447e-08	0.0	fixed	126	0.3913313175537532	0.4638137699383847
high_tumor	True	ssGSEA	1.0	91	partial	CD8A	-0.3513999102332623	0.002107805939638642	0.5573336056923315	DL random	213	4	-0.5377723732148709	-0.13228382189441243	-0.44978751525784144	2.3118246344734615e-07	0.0	fixed	126	0.3513999102332623	0.44978751525784144
high_tumor	True	ssGSEA	1.0	91	partial	ImmuneScore	-0.40660446299433967	2.893254517031796e-06	0.3053364580246507	DL random	213	4	-0.5457646846932153	-0.2456173378561185	-0.4756248932210021	3.324819604343936e-08	0.0	fixed	126	0.40660446299433967	0.4756248932210021
high_tumor	True	ssGSEA	1.0	92	partial	CD8A	-0.3547342230935196	0.002196597729585896	0.5691368244967375	DL random	213	4	-0.5428626562792006	-0.13270545039535556	-0.4533563597832582	1.787262439162446e-07	0.0	fixed	126	0.3547342230935196	0.4533563597832582
high_tumor	True	ssGSEA	1.0	92	partial	ImmuneScore	-0.4015940674507681	1.0021893623917083e-06	0.23919745403286616	DL random	213	4	-0.5342472637939593	-0.24963733824931336	-0.47343929126378126	3.945084916310383e-08	0.0	fixed	126	0.4015940674507681	0.47343929126378126
high_tumor	True	ssGSEA	1.0	93	partial	CD8A	-0.3555431712166301	0.0019995600988629357	0.5637230961464108	DL random	213	4	-0.5424115743732427	-0.13515151304040388	-0.4553465450860017	1.5461181438398703e-07	0.0	fixed	126	0.3555431712166301	0.4553465450860017
high_tumor	True	ssGSEA	1.0	93	partial	ImmuneScore	-0.40400700407836854	8.68517633952675e-07	0.2403694242233929	DL random	213	4	-0.5364259198889142	-0.2521736067353037	-0.47670518973106524	3.0537498677151765e-08	0.0	fixed	126	0.40400700407836854	0.47670518973106524
high_tumor	True	ssGSEA	1.0	94	partial	CD8A	-0.348974258812141	0.0023948965995503513	0.5614527875264912	DL random	213	4	-0.5366351421085376	-0.12841979282693813	-0.4528623909059513	1.852433943557256e-07	0.0	fixed	126	0.348974258812141	0.4528623909059513
high_tumor	True	ssGSEA	1.0	94	partial	ImmuneScore	-0.3958426075619581	1.277750782884978e-07	0.12948523933108785	DL random	213	4	-0.5183474649680169	-0.2574181510922345	-0.4754658205041155	3.366623898636305e-08	0.0	fixed	126	0.3958426075619581	0.4754658205041155
high_tumor	True	ssGSEA	1.0	95	partial	CD8A	-0.35831410855347795	0.002336996317815219	0.5828792745029425	DL random	213	4	-0.54861478162233	-0.13271563122113397	-0.4612551520741416	9.99349254698523e-08	0.0	fixed	126	0.35831410855347795	0.4612551520741416
high_tumor	True	ssGSEA	1.0	95	partial	ImmuneScore	-0.3976985905557393	3.059075918207964e-07	0.17297389455573642	DL random	213	4	-0.5241515248572239	-0.2540873692533668	-0.47907154924041284	2.5317869413983485e-08	0.0	fixed	126	0.3976985905557393	0.47907154924041284
high_tumor	True	ssGSEA	1.0	96	partial	CD8A	-0.36366978338888484	0.0014343534359614453	0.5585854406818279	DL random	213	4	-0.5479435665446258	-0.1457342175336825	-0.46413119293125643	8.053995245226295e-08	0.0	fixed	126	0.36366978338888484	0.46413119293125643
high_tumor	True	ssGSEA	1.0	96	partial	ImmuneScore	-0.4020237531255804	2.070090437999374e-07	0.1705653288518501	DL random	213	4	-0.5276394304877322	-0.2592020550410269	-0.484179043873215	1.6801357382216124e-08	0.0	fixed	126	0.4020237531255804	0.484179043873215
high_tumor	True	ssGSEA	1.0	97	partial	CD8A	-0.3735314564017109	0.0017898909586732304	0.5985649751311898	DL random	213	4	-0.5641224745499417	-0.14514993351325828	-0.4779470031331633	2.768212679066071e-08	0.0	fixed	126	0.3735314564017109	0.4779470031331633
high_tumor	True	ssGSEA	1.0	97	partial	ImmuneScore	-0.41380636097474877	6.008196693639767e-07	0.25486423932099134	DL random	213	4	-0.5462786010953604	-0.2611378881093625	-0.49770406165607883	5.4652351676976625e-09	0.0	fixed	126	0.41380636097474877	0.49770406165607883
high_tumor	True	ssGSEA	1.0	98	partial	CD8A	-0.37518524794296887	0.0017803186495832554	0.6019291639815915	DL random	213	4	-0.5661679652519742	-0.14597340225287198	-0.47836050388820744	2.678927115255021e-08	0.0	fixed	126	0.37518524794296887	0.47836050388820744
high_tumor	True	ssGSEA	1.0	98	partial	ImmuneScore	-0.40889490381639	7.458312107908062e-07	0.2490430097888732	DL random	213	4	-0.5414980529999582	-0.2564402769809688	-0.4939953461588354	7.47713290521807e-09	0.0	fixed	126	0.40889490381639	0.4939953461588354
high_tumor	True	ssGSEA	1.0	99	partial	CD8A	-0.37256450357444787	0.0016058886185060148	0.5884579600826498	DL random	213	4	-0.5611815727692012	-0.1471626618281793	-0.47671240320147723	3.0520128375960906e-08	0.0	fixed	126	0.37256450357444787	0.47671240320147723
high_tumor	True	ssGSEA	1.0	99	partial	ImmuneScore	-0.4083872019295655	1.1466989083774464e-07	0.16696301277312298	DL random	213	4	-0.5327623537336351	-0.2667427072520006	-0.49313118893595265	8.038804991270411e-09	0.0	fixed	126	0.4083872019295655	0.49313118893595265
high_tumor	True	ssGSEA	1.0	100	partial	CD8A	-0.3639850175690349	0.0023323202278189127	0.5962409847916684	DL random	213	4	-0.55603132946872	-0.13504378864940456	-0.47282483159993266	4.1384450762076436e-08	0.0	fixed	126	0.3639850175690349	0.47282483159993266
high_tumor	True	ssGSEA	1.0	100	partial	ImmuneScore	-0.4073334032953489	2.6289886202395944e-07	0.19821719242053293	DL random	213	4	-0.5349327593781357	-0.26156727951157466	-0.49346873662886054	7.814767358680056e-09	0.0	fixed	126	0.4073334032953489	0.49346873662886054
high_tumor	True	ssGSEA	1.0	101	partial	CD8A	-0.3673629983344619	0.0022544837361940244	0.6014953266676645	DL random	213	4	-0.5598753731957764	-0.13721979299308495	-0.474364605991281	3.670084486995808e-08	0.0	fixed	126	0.3673629983344619	0.474364605991281
high_tumor	True	ssGSEA	1.0	101	partial	ImmuneScore	-0.4077715928306098	5.72560680189778e-07	0.23361561693447291	DL random	213	4	-0.538921609127867	-0.2573201077608722	-0.4935929858343599	7.733814689925263e-09	0.0	fixed	126	0.4077715928306098	0.4935929858343599
high_tumor	True	ssGSEA	1.0	102	partial	CD8A	-0.36156008423937674	0.0029616170678354666	0.6090633424495815	DL random	213	4	-0.5569738708746742	-0.12821397909410645	-0.46942569034967074	5.382363308287071e-08	0.0	fixed	126	0.36156008423937674	0.46942569034967074
high_tumor	True	ssGSEA	1.0	102	partial	ImmuneScore	-0.40396621664562543	9.529165821201862e-07	0.24449866644243975	DL random	213	4	-0.5368283034626938	-0.25155303370433174	-0.49030235052737287	1.0173709061333481e-08	0.0	fixed	126	0.40396621664562543	0.49030235052737287
high_tumor	True	ssGSEA	1.0	103	partial	CD8A	-0.35829636299000084	0.002979612657889899	0.6019825904605269	DL random	213	4	-0.5527745034210065	-0.12680580715854345	-0.46627487701551307	6.847605686551734e-08	0.0	fixed	126	0.35829636299000084	0.46627487701551307
high_tumor	True	ssGSEA	1.0	103	partial	ImmuneScore	-0.4023165180830397	1.1002058018141395e-06	0.24585813896397193	DL random	213	4	-0.5355693534600934	-0.2495166936148595	-0.48884905707389176	1.1471587757130345e-08	0.0	fixed	126	0.4023165180830397	0.48884905707389176
high_tumor	True	ssGSEA	1.0	104	partial	CD8A	-0.366962052614293	0.0025323922972029806	0.6093447740592834	DL random	213	4	-0.5613190971882666	-0.1342434395983122	-0.47217802050362234	4.3517386899480244e-08	0.0	fixed	126	0.366962052614293	0.47217802050362234
high_tumor	True	ssGSEA	1.0	104	partial	ImmuneScore	-0.4088403560363218	7.94913463977651e-07	0.2517487135979783	DL random	213	4	-0.5417391861614919	-0.255999049309199	-0.49331042049992907	7.919090951319445e-09	0.0	fixed	126	0.4088403560363218	0.49331042049992907
high_tumor	True	ssGSEA	1.0	105	partial	CD8A	-0.37412427342259014	0.002303611464394617	0.6182440739698131	DL random	213	4	-0.569008936943029	-0.1394494234015276	-0.47694180003113473	2.997262546296194e-08	0.0	fixed	126	0.37412427342259014	0.47694180003113473
high_tumor	True	ssGSEA	1.0	105	partial	ImmuneScore	-0.41465999929542635	1.1166894640469673e-06	0.2853319282957986	DL random	213	4	-0.5502952047035669	-0.25770349785968366	-0.4990354182893528	4.878581312365956e-09	0.0	fixed	126	0.41465999929542635	0.4990354182893528
high_tumor	True	ssGSEA	1.0	106	partial	CD8A	-0.37774036814062145	0.002581202725710612	0.6342180924289751	DL random	213	4	-0.5756207656094596	-0.13806656936845785	-0.4803544699307997	2.2856131326423696e-08	0.0	fixed	126	0.37774036814062145	0.4803544699307997
high_tumor	True	ssGSEA	1.0	106	partial	ImmuneScore	-0.4191283390821227	1.96228811579191e-06	0.32474479862264277	DL random	213	4	-0.5584958281315975	-0.2567480202204187	-0.5032761286683725	3.385405699527645e-09	0.0	fixed	126	0.4191283390821227	0.5032761286683725
high_tumor	True	ssGSEA	1.0	107	partial	CD8A	-0.38204456545481164	0.0027595616605829813	0.6478076763527699	DL random	213	4	-0.5823213439575168	-0.13804786610713576	-0.4857481817175038	1.4790153760241403e-08	0.0	fixed	126	0.38204456545481164	0.4857481817175038
high_tumor	True	ssGSEA	1.0	107	partial	ImmuneScore	-0.4221004320443296	4.6353536356906725e-06	0.37391003991885435	DL random	213	4	-0.5668678599801428	-0.25204431816836015	-0.5077403330663932	2.290306127586886e-09	0.0	fixed	126	0.4221004320443296	0.5077403330663932
high_tumor	True	ssGSEA	1.0	108	partial	CD8A	-0.3853857643913568	0.0016419231642794136	0.6186346097136973	DL random	213	4	-0.5779301459837539	-0.15219810314956847	-0.48639562214982995	1.4029248914592071e-08	0.0	fixed	126	0.3853857643913568	0.48639562214982995
high_tumor	True	ssGSEA	1.0	108	partial	ImmuneScore	-0.42496568715586824	8.149155709370885e-07	0.30244708759738703	DL random	213	4	-0.5608409242061745	-0.26679883832062085	-0.5089931631970711	2.0500511978851845e-09	0.0	fixed	126	0.42496568715586824	0.5089931631970711
high_tumor	True	ssGSEA	1.0	109	partial	CD8A	-0.3870360243563958	0.0020083638342647853	0.6358823280417788	DL random	213	4	-0.5832544672705223	-0.14813908579697208	-0.4890619395869102	1.127203689192905e-08	0.0	fixed	126	0.3870360243563958	0.4890619395869102
high_tumor	True	ssGSEA	1.0	109	partial	ImmuneScore	-0.4225936322186722	1.9096346746683e-06	0.33370819086531	DL random	213	4	-0.5624273591223587	-0.25925924436413594	-0.5081806480503179	2.2029441628721313e-09	0.0	fixed	126	0.4225936322186722	0.5081806480503179
high_tumor	True	ssGSEA	1.0	110	partial	CD8A	-0.3859248931295541	0.002251564154301011	0.6414644535546004	DL random	213	4	-0.5837486605277445	-0.14484943735487785	-0.4876104073394336	1.2701377384337918e-08	0.0	fixed	126	0.3859248931295541	0.4876104073394336
high_tumor	True	ssGSEA	1.0	110	partial	ImmuneScore	-0.42156619392144695	1.771710074391946e-06	0.3272435546141417	DL random	213	4	-0.5608190410066896	-0.25911842877197366	-0.5067110747532239	2.5076617905927786e-09	0.0	fixed	126	0.42156619392144695	0.5067110747532239
high_tumor	True	ssGSEA	1.0	111	partial	CD8A	-0.3861340050526576	0.002386644147332543	0.6459003147633166	DL random	213	4	-0.5850066056639505	-0.14346007066098665	-0.49043532360033376	1.0062237151572101e-08	0.0	fixed	126	0.3861340050526576	0.49043532360033376
high_tumor	True	ssGSEA	1.0	111	partial	ImmuneScore	-0.42189191474563814	6.662894192159537e-06	0.39085468621691594	DL random	213	4	-0.5688371331102363	-0.24884456430608376	-0.5078783353776314	2.262574193299063e-09	0.0	fixed	126	0.42189191474563814	0.5078783353776314
high_tumor	True	ssGSEA	1.0	112	partial	CD8A	-0.39223350149947034	0.0022217799974273045	0.6530875697196749	DL random	213	4	-0.5915108999683171	-0.147796408120906	-0.49328707447431097	7.934587269343231e-09	0.0	fixed	126	0.39223350149947034	0.49328707447431097
high_tumor	True	ssGSEA	1.0	112	partial	ImmuneScore	-0.4249495233826996	4.380349380828676e-06	0.3792546512151219	DL random	213	4	-0.5698855278754209	-0.2543708717716863	-0.5098276398884236	1.903639582619693e-09	0.0	fixed	126	0.4249495233826996	0.5098276398884236
high_tumor	True	ssGSEA	1.0	113	partial	CD8A	-0.4002680695718395	0.00206417928724016	0.6635807108667697	DL random	213	4	-0.600345702691159	-0.15303688932358123	-0.4989692328510038	4.906262574923659e-09	0.0	fixed	126	0.4002680695718395	0.4989692328510038
high_tumor	True	ssGSEA	1.0	113	partial	ImmuneScore	-0.42770568746255483	3.6875324950072566e-06	0.3788716924903305	DL random	213	4	-0.5721078618463312	-0.25758486693875665	-0.5116465471608975	1.6184536666032425e-09	0.0	fixed	126	0.42770568746255483	0.5116465471608975
high_tumor	True	ssGSEA	1.0	114	partial	CD8A	-0.406041341879454	0.0017560858354099362	0.6640645595931145	DL random	213	4	-0.6048612594706074	-0.15957049305820967	-0.5050209515007034	2.9080790938190445e-09	0.0	fixed	126	0.406041341879454	0.5050209515007034
high_tumor	True	ssGSEA	1.0	114	partial	ImmuneScore	-0.4331001605179168	2.574431383377948e-06	0.3773487303328296	DL random	213	4	-0.576356787497637	-0.26401809341049765	-0.5162081600925985	1.0721357164858625e-09	0.0	fixed	126	0.4331001605179168	0.5162081600925985
high_tumor	True	ssGSEA	1.0	115	partial	CD8A	-0.39880870977136595	0.0015748033520841024	0.6433762120465952	DL random	213	4	-0.5941608487024254	-0.1590287921757843	-0.4994873699022675	4.693516178052142e-09	0.0	fixed	126	0.39880870977136595	0.4994873699022675
high_tumor	True	ssGSEA	1.0	115	partial	ImmuneScore	-0.4256574578950252	1.622471535840129e-06	0.3352218957041324	DL random	213	4	-0.5651524753224944	-0.26249935268042635	-0.5103031129398836	1.8247568498294517e-09	0.0	fixed	126	0.4256574578950252	0.5103031129398836
high_tumor	True	ssGSEA	1.0	116	partial	CD8A	-0.3924529548745627	0.002031757470369066	0.6475494199166091	DL random	213	4	-0.5902921709042603	-0.15013466537423886	-0.4911541972264148	9.479544764765716e-09	0.0	fixed	126	0.3924529548745627	0.4911541972264148
high_tumor	True	ssGSEA	1.0	116	partial	ImmuneScore	-0.42520983048233285	1.7955121968227892e-06	0.3385239307931695	DL random	213	4	-0.5651667684460835	-0.2614617178032171	-0.5075312376763607	2.332946117009365e-09	0.0	fixed	126	0.42520983048233285	0.5075312376763607
high_tumor	True	ssGSEA	1.0	117	partial	CD8A	-0.381253363760868	0.0020735531697557465	0.6260532476841204	DL random	213	4	-0.5764162956849602	-0.14494359100660723	-0.4848561240032118	1.5903399956550464e-08	0.0	fixed	126	0.381253363760868	0.4848561240032118
high_tumor	True	ssGSEA	1.0	117	partial	ImmuneScore	-0.4240968105195793	2.5131401948364717e-06	0.350759204354202	DL random	213	4	-0.5656929141525008	-0.2582080989320486	-0.5061108828938179	2.643392837593372e-09	0.0	fixed	126	0.4240968105195793	0.5061108828938179
high_tumor	True	ssGSEA	1.0	118	partial	CD8A	-0.38928684962703547	0.0017466788776623035	0.6310263803612985	DL random	213	4	-0.583845522880158	-0.15244358156190818	-0.48877390194268416	1.154283968907516e-08	0.0	fixed	126	0.38928684962703547	0.48877390194268416
high_tumor	True	ssGSEA	1.0	118	partial	ImmuneScore	-0.42722266464317954	1.4092820876408627e-06	0.33342641979222015	DL random	213	4	-0.5662444199080989	-0.2645655281548109	-0.507888754954879	2.260493471859072e-09	0.0	fixed	126	0.42722266464317954	0.507888754954879
high_tumor	True	ssGSEA	1.0	119	partial	CD8A	-0.38375558423615824	0.001921482548532945	0.6260210056064859	DL random	213	4	-0.5783626482524935	-0.14782294042013164	-0.4865625874222188	1.3839177891389895e-08	0.0	fixed	126	0.38375558423615824	0.4865625874222188
high_tumor	True	ssGSEA	1.0	119	partial	ImmuneScore	-0.42488743042703797	2.378728165021084e-06	0.3504938677740002	DL random	213	4	-0.5663166155291548	-0.25915154176534927	-0.5079565997629035	2.2469900943150287e-09	0.0	fixed	126	0.42488743042703797	0.5079565997629035
high_tumor	True	ssGSEA	1.0	120	partial	CD8A	-0.38617248131409726	0.002087578990776279	0.6367657038726571	DL random	213	4	-0.5827971345711545	-0.14683044461435404	-0.4897410643010218	1.0657387044550264e-08	0.0	fixed	126	0.38617248131409726	0.4897410643010218
high_tumor	True	ssGSEA	1.0	120	partial	ImmuneScore	-0.42562205933644454	2.9047852603616907e-06	0.3618592730184399	DL random	213	4	-0.5682948499407365	-0.2581032573577259	-0.50875239891104	2.0942622276730077e-09	0.0	fixed	126	0.42562205933644454	0.50875239891104
high_tumor	True	ssGSEA	1.0	121	partial	CD8A	-0.3777865138369737	0.0020711286794323574	0.6185402189800598	DL random	213	4	-0.571954295450725	-0.14352981967683562	-0.4800623620075795	2.33956828040595e-08	0.0	fixed	126	0.3777865138369737	0.4800623620075795
high_tumor	True	ssGSEA	1.0	121	partial	ImmuneScore	-0.41688205600496614	1.4144905911227995e-06	0.30291314982028333	DL random	213	4	-0.554122121616527	-0.2575793691510627	-0.49995164407299386	4.510414014876292e-09	0.0	fixed	126	0.41688205600496614	0.49995164407299386
high_tumor	True	ssGSEA	1.0	122	partial	CD8A	-0.38622284831611603	0.0016735292780851645	0.6217197696253256	DL random	213	4	-0.5792909852029189	-0.15212113334220437	-0.48471976562210445	1.6080470037158326e-08	0.0	fixed	126	0.38622284831611603	0.48471976562210445
high_tumor	True	ssGSEA	1.0	122	partial	ImmuneScore	-0.4257490294084381	1.0964780782593065e-06	0.3178964570154092	DL random	213	4	-0.563233501937683	-0.2653264244525561	-0.5078334700580904	2.271554495036491e-09	0.0	fixed	126	0.4257490294084381	0.5078334700580904
high_tumor	True	ssGSEA	1.0	123	partial	CD8A	-0.3839479822357888	0.0019517806468317244	0.6275107112352725	DL random	213	4	-0.5788620511625104	-0.14753001380506992	-0.48352916181409633	1.7708667771968728e-08	0.0	fixed	126	0.3839479822357888	0.48352916181409633
high_tumor	True	ssGSEA	1.0	123	partial	ImmuneScore	-0.42432125274020405	3.020270931071765e-06	0.35996316621658225	DL random	213	4	-0.5669884899205311	-0.2569383723523191	-0.5073448473549312	2.3715965518062983e-09	0.0	fixed	126	0.42432125274020405	0.5073448473549312
high_tumor	True	ssGSEA	1.0	124	partial	CD8A	-0.37765530314614865	0.0019416218721069907	0.6136425728262545	DL random	213	4	-0.5707314799096955	-0.14500774504291447	-0.47828834994327674	2.694306395030961e-08	0.0	fixed	126	0.37765530314614865	0.47828834994327674
high_tumor	True	ssGSEA	1.0	124	partial	ImmuneScore	-0.416752144453321	2.1149322954130037e-06	0.3211590906994406	DL random	213	4	-0.5560958195205533	-0.25461987540608005	-0.5012517452633692	4.033355659541198e-09	0.0	fixed	126	0.416752144453321	0.5012517452633692
high_tumor	True	ssGSEA	1.0	125	partial	CD8A	-0.375741041678048	0.0018557583941911505	0.6061645816975961	DL random	213	4	-0.5675433962980599	-0.14525629978703322	-0.47822308692977905	2.7082894765732155e-08	0.0	fixed	126	0.375741041678048	0.47822308692977905
high_tumor	True	ssGSEA	1.0	125	partial	ImmuneScore	-0.41654649977728914	1.5275829952521484e-06	0.30543482907967145	DL random	213	4	-0.55412537978245	-0.2568165606623678	-0.5006424039944348	4.250596123529258e-09	0.0	fixed	126	0.41654649977728914	0.5006424039944348
high_tumor	True	ssGSEA	1.0	126	partial	CD8A	-0.3819834926849205	0.00200487494848847	0.6252368572553991	DL random	213	4	-0.5767954329076311	-0.14606062547960866	-0.4827936501474034	1.8791985321909047e-08	0.0	fixed	126	0.3819834926849205	0.4827936501474034
high_tumor	True	ssGSEA	1.0	126	partial	ImmuneScore	-0.4281915802680959	1.2229538403133928e-05	0.4376633994954329	DL random	213	4	-0.5802168237156837	-0.24733370892487533	-0.5094909692851296	1.9614606944547613e-09	0.0	fixed	126	0.4281915802680959	0.5094909692851296
high_tumor	True	ssGSEA	1.0	127	partial	CD8A	-0.3819713278805974	0.0016043226216214286	0.6096487857093191	DL random	213	4	-0.5732268426405727	-0.15124629908462275	-0.48030414844799757	2.2948224783730046e-08	0.0	fixed	126	0.3819713278805974	0.48030414844799757
high_tumor	True	ssGSEA	1.0	127	partial	ImmuneScore	-0.4295029388196072	5.596462624301605e-06	0.4034717945845286	DL random	213	4	-0.5767095307445897	-0.2552826767724964	-0.5083843267765694	2.1636219051877035e-09	0.0	fixed	126	0.4295029388196072	0.5083843267765694
high_tumor	True	ssGSEA	1.0	128	partial	CD8A	-0.3861766327529285	0.0015601192766258143	0.6168286814527214	DL random	213	4	-0.5781383434454596	-0.15370757927020307	-0.4835525963910029	1.767515209749558e-08	0.0	fixed	126	0.3861766327529285	0.4835525963910029
high_tumor	True	ssGSEA	1.0	128	partial	ImmuneScore	-0.4357498715113828	9.660017404144036e-06	0.4459514589984541	DL random	213	4	-0.5874902915428117	-0.2544077410301493	-0.5132351739531003	1.4033099797456917e-09	0.0	fixed	126	0.4357498715113828	0.5132351739531003
high_tumor	True	ssGSEA	1.0	129	partial	CD8A	-0.3861021331652732	0.0019167342827141438	0.6307584932143099	DL random	213	4	-0.581306205530177	-0.14887424820192696	-0.48275886778949995	1.884475223612569e-08	0.0	fixed	126	0.3861021331652732	0.48275886778949995
high_tumor	True	ssGSEA	1.0	129	partial	ImmuneScore	-0.4333021763863314	1.4810441034461419e-05	0.4602517766458547	DL random	213	4	-0.5875335214458444	-0.24869293925758865	-0.5100571945554391	1.8651558904289654e-09	0.0	fixed	126	0.4333021763863314	0.5100571945554391
high_tumor	True	ssGSEA	1.0	130	partial	CD8A	-0.3801151097583527	0.0019102125626084166	0.6178392151145579	DL random	213	4	-0.5736202276783371	-0.1464263775718004	-0.4795287531102311	2.4412866293260014e-08	0.0	fixed	126	0.3801151097583527	0.4795287531102311
high_tumor	True	ssGSEA	1.0	130	partial	ImmuneScore	-0.42997761546548835	8.30225291706589e-06	0.4235760445393723	DL random	213	4	-0.5797497909259162	-0.2520987132688172	-0.507119558470889	2.4191326740883267e-09	0.0	fixed	126	0.42997761546548835	0.507119558470889
high_tumor	True	ssGSEA	1.0	131	partial	CD8A	-0.3755226600824207	0.001828607872557861	0.6046151990458238	DL random	213	4	-0.5670271413836249	-0.14550367198701064	-0.4757206601015153	3.299891475567096e-08	0.0	fixed	126	0.3755226600824207	0.4757206601015153
high_tumor	True	ssGSEA	1.0	131	partial	ImmuneScore	-0.4261685586551544	8.584050678980067e-06	0.41495660169541787	DL random	213	4	-0.5754903431372818	-0.2493480900907588	-0.5032653338550368	3.388580208519883e-09	0.0	fixed	126	0.4261685586551544	0.5032653338550368
high_tumor	True	ssGSEA	1.0	132	partial	CD8A	-0.37582597575282106	0.0022068515337136147	0.618841858543735	DL random	213	4	-0.5704845012072507	-0.14118994093856926	-0.47721002378049704	2.934434267422123e-08	0.0	fixed	126	0.37582597575282106	0.47721002378049704
high_tumor	True	ssGSEA	1.0	132	partial	ImmuneScore	-0.4338781977070426	2.0526007495061053e-05	0.47767515237506164	DL random	213	4	-0.5905403649657329	-0.24570195205131373	-0.5104345009639281	1.803517929363411e-09	0.0	fixed	126	0.4338781977070426	0.5104345009639281
high_tumor	True	ssGSEA	1.0	133	partial	CD8A	-0.3767410365994934	0.0020229219893154278	0.6145745826156235	DL random	213	4	-0.5702243814268928	-0.14365639823821297	-0.4813146415787258	2.1165085833383976e-08	0.0	fixed	126	0.3767410365994934	0.4813146415787258
high_tumor	True	ssGSEA	1.0	133	partial	ImmuneScore	-0.428566176834357	9.966438456653431e-06	0.4286543046759981	DL random	213	4	-0.5792866349259611	-0.24950931308466748	-0.5103216952543881	1.8217385173684955e-09	0.0	fixed	126	0.428566176834357	0.5103216952543881
high_tumor	True	ssGSEA	1.0	134	partial	CD8A	-0.38402476826863263	0.0022224191454585946	0.6366844876698295	DL random	213	4	-0.5811098371076567	-0.14439128942148233	-0.49100689800425007	9.596246575619827e-09	0.0	fixed	126	0.38402476826863263	0.49100689800425007
high_tumor	True	ssGSEA	1.0	134	partial	ImmuneScore	-0.43468880128805826	1.1473782675008775e-05	0.45144757510356953	DL random	213	4	-0.5874015200892764	-0.2520844625517307	-0.5174217887783524	9.597512885780026e-10	0.0	fixed	126	0.43468880128805826	0.5174217887783524
