cohort	study	subset	method	alpha	size	purity	endpoint	n	rho	p	k	n_genes_present
GSE282774	GSE282774	high_tumor	z-mean	0.25	48	residual	ImmuneScore	29	-0.35221674876847286	0.06094861599375507	0	48
GSE282774	GSE282774	high_tumor	z-mean	0.25	49	residual	CD8A	29	-0.34117502414224676	0.07010205659679258	0	49
GSE282774	GSE282774	high_tumor	z-mean	0.25	49	residual	ImmuneScore	29	-0.35960591133004915	0.055364238515998046	0	49
GSE282774	GSE282774	high_tumor	z-mean	0.25	50	residual	CD8A	29	-0.34536273201980505	0.06651301485005261	0	50
GSE282774	GSE282774	high_tumor	z-mean	0.25	50	residual	ImmuneScore	29	-0.36798029556650236	0.049530029540472344	0	50
GSE282774	GSE282774	high_tumor	z-mean	0.25	51	residual	CD8A	29	-0.3276265574795583	0.08274672769259006	0	51
GSE282774	GSE282774	high_tumor	z-mean	0.25	51	residual	ImmuneScore	29	-0.35320197044334967	0.060179601562147265	0	51
GSE282774	GSE282774	high_tumor	z-mean	0.25	52	residual	CD8A	29	-0.30939771142430467	0.10242133035693289	0	52
GSE282774	GSE282774	high_tumor	z-mean	0.25	52	residual	ImmuneScore	29	-0.3458128078817733	0.06613593742132956	0	52
GSE282774	GSE282774	high_tumor	z-mean	0.25	53	residual	CD8A	29	-0.3054563393042498	0.10710188595191582	0	53
GSE282774	GSE282774	high_tumor	z-mean	0.25	53	residual	ImmuneScore	29	-0.3394088669950738	0.07165990106979668	0	53
GSE282774	GSE282774	high_tumor	z-mean	0.25	54	residual	CD8A	29	-0.31186106899933896	0.09957495722875637	0	54
GSE282774	GSE282774	high_tumor	z-mean	0.25	54	residual	ImmuneScore	29	-0.3502463054187191	0.06250965546803654	0	54
GSE282774	GSE282774	high_tumor	z-mean	0.25	55	residual	CD8A	29	-0.29461756597409905	0.12079623346968443	0	55
GSE282774	GSE282774	high_tumor	z-mean	0.25	55	residual	ImmuneScore	29	-0.3359605911330048	0.07477841180306716	0	55
GSE282774	GSE282774	high_tumor	z-mean	0.25	56	residual	CD8A	29	-0.30003695263917446	0.11379615664823164	0	56
GSE282774	GSE282774	high_tumor	z-mean	0.25	56	residual	ImmuneScore	29	-0.33694581280788166	0.0738769383264565	0	56
GSE282774	GSE282774	high_tumor	z-mean	0.25	57	residual	CD8A	29	-0.29609558051911955	0.11885639374163942	0	57
GSE282774	GSE282774	high_tumor	z-mean	0.25	57	residual	ImmuneScore	29	-0.34039408866995063	0.07078761908875617	0	57
GSE282774	GSE282774	high_tumor	z-mean	0.25	58	residual	CD8A	29	-0.2963419162766231	0.11853533905761282	0	58
GSE282774	GSE282774	high_tumor	z-mean	0.25	58	residual	ImmuneScore	29	-0.32807881773399006	0.08229832339683513	0	58
GSE282774	GSE282774	high_tumor	z-mean	0.25	59	residual	CD8A	29	-0.301514967184195	0.11194041553048768	0	59
GSE282774	GSE282774	high_tumor	z-mean	0.25	59	residual	ImmuneScore	29	-0.33645320197044326	0.07432662204807479	0	59
GSE282774	GSE282774	high_tumor	z-mean	0.25	60	residual	CD8A	29	-0.31186106899933896	0.09957495722875637	0	60
GSE282774	GSE282774	high_tumor	z-mean	0.25	60	residual	ImmuneScore	29	-0.34827586206896544	0.06410169789413864	0	60
GSE282774	GSE282774	high_tumor	z-mean	0.25	61	residual	CD8A	29	-0.32861190050957195	0.08177217372173552	0	61
GSE282774	GSE282774	high_tumor	z-mean	0.25	61	residual	ImmuneScore	29	-0.35320197044334967	0.060179601562147265	0	61
GSE282774	GSE282774	high_tumor	z-mean	0.25	62	residual	CD8A	29	-0.32787289323706176	0.08250226125981576	0	62
GSE282774	GSE282774	high_tumor	z-mean	0.25	62	residual	ImmuneScore	29	-0.34827586206896544	0.06410169789413864	0	62
GSE282774	GSE282774	high_tumor	z-mean	0.25	63	residual	CD8A	29	-0.33526296596216454	0.07542184178696129	0	63
GSE282774	GSE282774	high_tumor	z-mean	0.25	63	residual	ImmuneScore	29	-0.35665024630541864	0.057547629239035385	0	63
GSE282774	GSE282774	high_tumor	z-mean	0.25	64	residual	CD8A	29	-0.3305825865695994	0.07984943031031988	0	64
GSE282774	GSE282774	high_tumor	z-mean	0.25	64	residual	ImmuneScore	29	-0.35320197044334967	0.060179601562147265	0	64
GSE282774	GSE282774	high_tumor	z-mean	0.25	65	residual	CD8A	29	-0.33698731626468853	0.07383914756980357	0	65
GSE282774	GSE282774	high_tumor	z-mean	0.25	65	residual	ImmuneScore	29	-0.3517241379310344	0.06133599047433284	0	65
GSE282774	GSE282774	high_tumor	z-mean	0.25	66	residual	CD8A	29	-0.3355093017196679	0.07519415785294399	0	66
GSE282774	GSE282774	high_tumor	z-mean	0.25	66	residual	ImmuneScore	29	-0.34827586206896544	0.06410169789413864	0	66
GSE282774	GSE282774	high_tumor	z-mean	0.25	67	residual	CD8A	29	-0.3426530386872673	0.06881862071804011	0	67
GSE282774	GSE282774	high_tumor	z-mean	0.25	67	residual	ImmuneScore	29	-0.351231527093596	0.06172528451981176	0	67
GSE282774	GSE282774	high_tumor	z-mean	0.25	68	residual	CD8A	29	-0.34289937444477075	0.06860649634373381	0	68
GSE282774	GSE282774	high_tumor	z-mean	0.25	68	residual	ImmuneScore	29	-0.35369458128078807	0.05979794952786733	0	68
GSE282774	GSE282774	high_tumor	z-mean	0.25	69	residual	CD8A	29	-0.3483187611098462	0.06406670426661491	0	69
GSE282774	GSE282774	high_tumor	z-mean	0.25	69	residual	ImmuneScore	29	-0.3527093596059112	0.06056315503686846	0	69
GSE282774	GSE282774	high_tumor	z-mean	0.25	70	residual	CD8A	29	-0.3517674617148942	0.061301845043205246	0	70
GSE282774	GSE282774	high_tumor	z-mean	0.25	70	residual	ImmuneScore	29	-0.3527093596059112	0.06056315503686846	0	70
GSE282774	GSE282774	high_tumor	z-mean	0.25	71	residual	CD8A	29	-0.34191403141475707	0.06945804351255094	0	71
GSE282774	GSE282774	high_tumor	z-mean	0.25	71	residual	ImmuneScore	29	-0.3453201970443349	0.06654873718463239	0	71
GSE282774	GSE282774	high_tumor	z-mean	0.25	72	residual	CD8A	29	-0.32861190050957195	0.08177217372173552	0	72
GSE282774	GSE282774	high_tumor	z-mean	0.25	72	residual	ImmuneScore	29	-0.3389162561576354	0.07209914427967051	0	72
GSE282774	GSE282774	high_tumor	z-mean	0.25	73	residual	CD8A	29	-0.3197438132394486	0.09086572280528114	0	73
GSE282774	GSE282774	high_tumor	z-mean	0.25	73	residual	ImmuneScore	29	-0.3325123152709359	0.078000409720941	0	73
GSE282774	GSE282774	high_tumor	z-mean	0.25	74	residual	CD8A	29	-0.3409286883847434	0.07031775119479003	0	74
GSE282774	GSE282774	high_tumor	z-mean	0.25	74	residual	ImmuneScore	29	-0.34433497536945806	0.06738033679038283	0	74
GSE282774	GSE282774	high_tumor	z-mean	0.25	75	residual	CD8A	29	-0.34881143262485304	0.06366588731534695	0	75
GSE282774	GSE282774	high_tumor	z-mean	0.25	75	residual	ImmuneScore	29	-0.3413793103448275	0.06992356971345333	0	75
GSE282774	GSE282774	high_tumor	z-mean	0.25	76	residual	CD8A	29	-0.34634807504981874	0.0656896503557671	0	76
GSE282774	GSE282774	high_tumor	z-mean	0.25	76	residual	ImmuneScore	29	-0.3379310344827586	0.07298386509258915	0	76
GSE282774	GSE282774	high_tumor	z-mean	0.25	77	residual	CD8A	29	-0.33895800232471596	0.07206184030549156	0	77
GSE282774	GSE282774	high_tumor	z-mean	0.25	77	residual	ImmuneScore	29	-0.33152709359605903	0.07894027422731098	0	77
GSE282774	GSE282774	high_tumor	z-mean	0.25	78	residual	CD8A	29	-0.3295972435395857	0.08080642364543472	0	78
GSE282774	GSE282774	high_tumor	z-mean	0.25	78	residual	ImmuneScore	29	-0.33300492610837434	0.07753371089749286	0	78
GSE282774	GSE282774	high_tumor	z-mean	0.25	79	residual	CD8A	29	-0.33452395868965423	0.07610807801916904	0	79
GSE282774	GSE282774	high_tumor	z-mean	0.25	79	residual	ImmuneScore	29	-0.334975369458128	0.07568833327853153	0	79
GSE282774	GSE282774	high_tumor	z-mean	0.25	80	residual	CD8A	29	-0.33206060111461994	0.07843025581251652	0	80
GSE282774	GSE282774	high_tumor	z-mean	0.25	80	residual	ImmuneScore	29	-0.33300492610837434	0.07753371089749286	0	80
GSE282774	GSE282774	high_tumor	z-mean	0.25	81	residual	CD8A	29	-0.32467052838951715	0.08572368296726489	0	81
GSE282774	GSE282774	high_tumor	z-mean	0.25	81	residual	ImmuneScore	29	-0.3266009852216748	0.08377047144718368	0	81
GSE282774	GSE282774	high_tumor	z-mean	0.25	82	residual	CD8A	29	-0.32467052838951715	0.08572368296726489	0	82
GSE282774	GSE282774	high_tumor	z-mean	0.25	82	residual	ImmuneScore	29	-0.3266009852216748	0.08377047144718368	0	82
GSE282774	GSE282774	high_tumor	z-mean	0.25	83	residual	CD8A	29	-0.32171449929947604	0.08878156064341011	0	83
GSE282774	GSE282774	high_tumor	z-mean	0.25	83	residual	ImmuneScore	29	-0.33694581280788166	0.0738769383264565	0	83
GSE282774	GSE282774	high_tumor	z-mean	0.25	84	residual	CD8A	29	-0.32171449929947604	0.08878156064341011	0	84
GSE282774	GSE282774	high_tumor	z-mean	0.25	84	residual	ImmuneScore	29	-0.334975369458128	0.07568833327853153	0	84
GSE282774	GSE282774	high_tumor	z-mean	0.25	85	residual	CD8A	29	-0.31186106899933896	0.09957495722875637	0	85
GSE282774	GSE282774	high_tumor	z-mean	0.25	85	residual	ImmuneScore	29	-0.3344827586206896	0.07614647692065202	0	85
GSE282774	GSE282774	high_tumor	z-mean	0.25	86	residual	CD8A	29	-0.3108757259693253	0.1007062774891107	0	86
GSE282774	GSE282774	high_tumor	z-mean	0.25	86	residual	ImmuneScore	29	-0.33201970443349743	0.07846926218790098	0	86
GSE282774	GSE282774	high_tumor	z-mean	0.25	87	residual	CD8A	29	-0.2931395514290785	0.12275933622555336	0	87
GSE282774	GSE282774	high_tumor	z-mean	0.25	87	residual	ImmuneScore	29	-0.3216748768472905	0.08882310360948316	0	87
GSE282774	GSE282774	high_tumor	z-mean	0.25	88	residual	CD8A	29	-0.27540337688883165	0.148179846693116	0	88
GSE282774	GSE282774	high_tumor	z-mean	0.25	88	residual	ImmuneScore	29	-0.31034482758620685	0.1013198175152838	0	88
GSE282774	GSE282774	high_tumor	z-mean	0.25	89	residual	CD8A	29	-0.27096933325377	0.15508777609630273	0	89
GSE282774	GSE282774	high_tumor	z-mean	0.25	89	residual	ImmuneScore	29	-0.3068965517241379	0.10537340066290135	0	89
GSE282774	GSE282774	high_tumor	z-mean	0.25	90	residual	CD8A	29	-0.27983742052389343	0.14149637921909272	0	90
GSE282774	GSE282774	high_tumor	z-mean	0.25	90	residual	ImmuneScore	29	-0.3113300492610837	0.10018345290825881	0	90
GSE282774	GSE282774	high_tumor	z-mean	0.25	91	residual	CD8A	29	-0.27737406294885913	0.14518189694497424	0	91
GSE282774	GSE282774	high_tumor	z-mean	0.25	91	residual	ImmuneScore	29	-0.3147783251231526	0.09628154802949025	0	91
GSE282774	GSE282774	high_tumor	z-mean	0.25	92	residual	CD8A	29	-0.27096933325377	0.15508777609630273	0	92
GSE282774	GSE282774	high_tumor	z-mean	0.25	92	residual	ImmuneScore	29	-0.3068965517241379	0.10537340066290135	0	92
GSE282774	GSE282774	high_tumor	z-mean	0.25	93	residual	CD8A	29	-0.2611159029536329	0.17125793176995982	0	93
GSE282774	GSE282774	high_tumor	z-mean	0.25	93	residual	ImmuneScore	29	-0.29655172413793096	0.11826239800434293	0	93
GSE282774	GSE282774	high_tumor	z-mean	0.25	94	residual	CD8A	29	-0.2734326908288043	0.15122213645209556	0	94
GSE282774	GSE282774	high_tumor	z-mean	0.25	94	residual	ImmuneScore	29	-0.3098522167487684	0.10189161686078801	0	94
GSE282774	GSE282774	high_tumor	z-mean	0.25	95	residual	CD8A	29	-0.2734326908288043	0.15122213645209556	0	95
GSE282774	GSE282774	high_tumor	z-mean	0.25	95	residual	ImmuneScore	29	-0.3098522167487684	0.10189161686078801	0	95
GSE282774	GSE282774	high_tumor	z-mean	0.25	96	residual	CD8A	29	-0.2670279611337152	0.16141913334805777	0	96
GSE282774	GSE282774	high_tumor	z-mean	0.25	96	residual	ImmuneScore	29	-0.30197044334975365	0.11137309913684668	0	96
GSE282774	GSE282774	high_tumor	z-mean	0.25	97	residual	CD8A	29	-0.2808227635539072	0.14004131979190929	0	97
GSE282774	GSE282774	high_tumor	z-mean	0.25	97	residual	ImmuneScore	29	-0.31970443349753686	0.0909077448622432	0	97
GSE282774	GSE282774	high_tumor	z-mean	0.25	98	residual	CD8A	29	-0.27441803385881797	0.14969543151212725	0	98
GSE282774	GSE282774	high_tumor	z-mean	0.25	98	residual	ImmuneScore	29	-0.3118226600985221	0.09961887650569688	0	98
GSE282774	GSE282774	high_tumor	z-mean	0.25	99	residual	CD8A	29	-0.2788520774938797	0.1429623619203685	0	99
GSE282774	GSE282774	high_tumor	z-mean	0.25	99	residual	ImmuneScore	29	-0.3147783251231526	0.09628154802949025	0	99
GSE282774	GSE282774	high_tumor	z-mean	0.25	100	residual	CD8A	29	-0.2635792605286672	0.16710824635968813	0	100
GSE282774	GSE282774	high_tumor	z-mean	0.25	100	residual	ImmuneScore	29	-0.31724137931034474	0.09356546746283317	0	100
GSE282774	GSE282774	high_tumor	z-mean	0.25	101	residual	CD8A	29	-0.25914521689360553	0.17462966525185086	0	101
GSE282774	GSE282774	high_tumor	z-mean	0.25	101	residual	ImmuneScore	29	-0.3216748768472905	0.08882310360948316	0	101
GSE282774	GSE282774	high_tumor	z-mean	0.25	102	residual	CD8A	29	-0.26259391749865346	0.1687594825683166	0	102
GSE282774	GSE282774	high_tumor	z-mean	0.25	102	residual	ImmuneScore	29	-0.33152709359605903	0.07894027422731098	0	102
GSE282774	GSE282774	high_tumor	z-mean	0.25	103	residual	CD8A	29	-0.2552038447735507	0.1815127527233614	0	103
GSE282774	GSE282774	high_tumor	z-mean	0.25	103	residual	ImmuneScore	29	-0.3251231527093595	0.08526263910954714	0	103
GSE282774	GSE282774	high_tumor	z-mean	0.25	104	residual	CD8A	29	-0.25914521689360553	0.17462966525185086	0	104
GSE282774	GSE282774	high_tumor	z-mean	0.25	104	residual	ImmuneScore	29	-0.3216748768472905	0.08882310360948316	0	104
GSE282774	GSE282774	high_tumor	z-mean	0.25	105	residual	CD8A	29	-0.2665352896187083	0.1622233033164183	0	105
GSE282774	GSE282774	high_tumor	z-mean	0.25	105	residual	ImmuneScore	29	-0.3270935960591132	0.08327753884324401	0	105
GSE282774	GSE282774	high_tumor	z-mean	0.25	106	residual	CD8A	29	-0.26801330416372887	0.1598193180402426	0	106
GSE282774	GSE282774	high_tumor	z-mean	0.25	106	residual	ImmuneScore	29	-0.33349753694581274	0.0770691597833538	0	106
GSE282774	GSE282774	high_tumor	z-mean	0.25	107	residual	CD8A	29	-0.2581598738635918	0.17633294157927723	0	107
GSE282774	GSE282774	high_tumor	z-mean	0.25	107	residual	ImmuneScore	29	-0.32561576354679794	0.08476301572829047	0	107
GSE282774	GSE282774	high_tumor	z-mean	0.25	108	residual	CD8A	29	-0.26259391749865346	0.1687594825683166	0	108
GSE282774	GSE282774	high_tumor	z-mean	0.25	108	residual	ImmuneScore	29	-0.3305418719211822	0.07988880071213168	0	108
GSE282774	GSE282774	high_tumor	z-mean	0.25	109	residual	CD8A	29	-0.2547111732585438	0.18238629702141781	0	109
GSE282774	GSE282774	high_tumor	z-mean	0.25	109	residual	ImmuneScore	29	-0.3226600985221674	0.08779450185978555	0	109
GSE282774	GSE282774	high_tumor	z-mean	0.25	110	residual	CD8A	29	-0.26259391749865346	0.1687594825683166	0	110
GSE282774	GSE282774	high_tumor	z-mean	0.25	110	residual	ImmuneScore	29	-0.3305418719211822	0.07988880071213168	0	110
GSE282774	GSE282774	high_tumor	z-mean	0.25	111	residual	CD8A	29	-0.26259391749865346	0.1687594825683166	0	111
GSE282774	GSE282774	high_tumor	z-mean	0.25	111	residual	ImmuneScore	29	-0.3305418719211822	0.07988880071213168	0	111
GSE282774	GSE282774	high_tumor	z-mean	0.25	112	residual	CD8A	29	-0.26801330416372887	0.1598193180402426	0	112
GSE282774	GSE282774	high_tumor	z-mean	0.25	112	residual	ImmuneScore	29	-0.33349753694581274	0.0770691597833538	0	112
GSE282774	GSE282774	high_tumor	z-mean	0.25	113	residual	CD8A	29	-0.27195467628378367	0.15353311986954427	0	113
GSE282774	GSE282774	high_tumor	z-mean	0.25	113	residual	ImmuneScore	29	-0.3300492610837438	0.08036632698792502	0	113
GSE282774	GSE282774	high_tumor	z-mean	0.25	114	residual	CD8A	29	-0.26801330416372887	0.1598193180402426	0	114
GSE282774	GSE282774	high_tumor	z-mean	0.25	114	residual	ImmuneScore	29	-0.33349753694581274	0.0770691597833538	0	114
GSE282774	GSE282774	high_tumor	z-mean	0.25	115	residual	CD8A	29	-0.27195467628378367	0.15353311986954427	0	115
GSE282774	GSE282774	high_tumor	z-mean	0.25	115	residual	ImmuneScore	29	-0.3300492610837438	0.08036632698792502	0	115
GSE282774	GSE282774	high_tumor	z-mean	0.25	116	residual	CD8A	29	-0.2724473477987906	0.1527599961994234	0	116
GSE282774	GSE282774	high_tumor	z-mean	0.25	116	residual	ImmuneScore	29	-0.33694581280788166	0.0738769383264565	0	116
GSE282774	GSE282774	high_tumor	z-mean	0.25	117	residual	CD8A	29	-0.27983742052389343	0.14149637921909272	0	117
GSE282774	GSE282774	high_tumor	z-mean	0.25	117	residual	ImmuneScore	29	-0.3433497536945812	0.06821997665337344	0	117
GSE282774	GSE282774	high_tumor	z-mean	0.25	118	residual	CD8A	29	-0.26554994658869463	0.16384018790904364	0	118
GSE282774	GSE282774	high_tumor	z-mean	0.25	118	residual	ImmuneScore	29	-0.34778325123152704	0.0645045979966984	0	118
GSE282774	GSE282774	high_tumor	z-mean	0.25	119	residual	CD8A	29	-0.25914521689360553	0.17462966525185086	0	119
GSE282774	GSE282774	high_tumor	z-mean	0.25	119	residual	ImmuneScore	29	-0.34187192118226595	0.06949461724867359	0	119
GSE282774	GSE282774	high_tumor	z-mean	0.25	120	residual	CD8A	29	-0.25963788840861235	0.17378238494461645	0	120
GSE282774	GSE282774	high_tumor	z-mean	0.25	120	residual	ImmuneScore	29	-0.3438423645320196	0.0677991486794349	0	120
GSE282774	GSE282774	high_tumor	z-mean	0.25	121	residual	CD8A	29	-0.2758960484038386	0.1474262133946367	0	121
GSE282774	GSE282774	high_tumor	z-mean	0.25	121	residual	ImmuneScore	29	-0.34482758620689646	0.0669635349661982	0	121
GSE282774	GSE282774	high_tumor	z-mean	0.25	122	residual	CD8A	29	-0.2734326908288043	0.15122213645209556	0	122
GSE282774	GSE282774	high_tumor	z-mean	0.25	122	residual	ImmuneScore	29	-0.3379310344827586	0.07298386509258915	0	122
GSE282774	GSE282774	high_tumor	z-mean	0.25	123	residual	CD8A	29	-0.28033009203890025	0.140767486392371	0	123
GSE282774	GSE282774	high_tumor	z-mean	0.25	123	residual	ImmuneScore	29	-0.3458128078817733	0.06613593742132956	0	123
GSE282774	GSE282774	high_tumor	z-mean	0.25	124	residual	CD8A	29	-0.2685059756787357	0.15902366461892786	0	124
GSE282774	GSE282774	high_tumor	z-mean	0.25	124	residual	ImmuneScore	29	-0.33990147783251223	0.07122272800428853	0	124
GSE282774	GSE282774	high_tumor	z-mean	0.25	125	residual	CD8A	29	-0.2685059756787357	0.15902366461892786	0	125
GSE282774	GSE282774	high_tumor	z-mean	0.25	125	residual	ImmuneScore	29	-0.33990147783251223	0.07122272800428853	0	125
GSE282774	GSE282774	high_tumor	z-mean	0.25	126	residual	CD8A	29	-0.25914521689360553	0.17462966525185086	0	126
GSE282774	GSE282774	high_tumor	z-mean	0.25	126	residual	ImmuneScore	29	-0.32216748768472897	0.08830766431301199	0	126
GSE282774	GSE282774	high_tumor	z-mean	0.25	127	residual	CD8A	29	-0.2428870568983793	0.20423942535767645	0	127
GSE282774	GSE282774	high_tumor	z-mean	0.25	127	residual	ImmuneScore	29	-0.3261083743842364	0.08426562845702124	0	127
GSE282774	GSE282774	high_tumor	z-mean	0.25	128	residual	CD8A	29	-0.24978445810847533	0.19128374248833815	0	128
GSE282774	GSE282774	high_tumor	z-mean	0.25	128	residual	ImmuneScore	29	-0.3270935960591132	0.08327753884324401	0	128
GSE282774	GSE282774	high_tumor	z-mean	0.25	129	residual	CD8A	29	-0.27096933325377	0.15508777609630273	0	129
GSE282774	GSE282774	high_tumor	z-mean	0.25	129	residual	ImmuneScore	29	-0.33349753694581274	0.0770691597833538	0	129
GSE282774	GSE282774	high_tumor	z-mean	0.25	130	residual	CD8A	29	-0.2532331587135233	0.18502455670619028	0	130
GSE282774	GSE282774	high_tumor	z-mean	0.25	130	residual	ImmuneScore	29	-0.3359605911330048	0.07477841180306716	0	130
GSE282774	GSE282774	high_tumor	z-mean	0.25	131	residual	CD8A	29	-0.24436507144339983	0.20141382700667756	0	131
GSE282774	GSE282774	high_tumor	z-mean	0.25	131	residual	ImmuneScore	29	-0.32807881773399006	0.08229832339683513	0	131
GSE282774	GSE282774	high_tumor	z-mean	0.25	132	residual	CD8A	29	-0.24978445810847533	0.19128374248833815	0	132
GSE282774	GSE282774	high_tumor	z-mean	0.25	132	residual	ImmuneScore	29	-0.3359605911330048	0.07477841180306716	0	132
GSE282774	GSE282774	high_tumor	z-mean	0.25	133	residual	CD8A	29	-0.24682842901843413	0.19676446696928693	0	133
GSE282774	GSE282774	high_tumor	z-mean	0.25	133	residual	ImmuneScore	29	-0.3251231527093595	0.08526263910954714	0	133
GSE282774	GSE282774	high_tumor	z-mean	0.25	134	residual	CD8A	29	-0.2616085744686398	0.17042223101143486	0	134
GSE282774	GSE282774	high_tumor	z-mean	0.25	134	residual	ImmuneScore	29	-0.33990147783251223	0.07122272800428853	0	134
GSE282774	GSE282774	high_tumor	z-mean	0.25	135	residual	CD8A	29	-0.2606232314386261	0.17209652187570781	0	135
GSE282774	GSE282774	high_tumor	z-mean	0.25	135	residual	ImmuneScore	29	-0.33694581280788166	0.0738769383264565	0	135
GSE282774	GSE282774	high_tumor	z-mean	0.25	136	residual	CD8A	29	-0.26505727507368776	0.16465291047247538	0	136
GSE282774	GSE282774	high_tumor	z-mean	0.25	136	residual	ImmuneScore	29	-0.3463054187192117	0.06572512964994857	0	136
GSE282774	GSE282774	high_tumor	z-mean	0.25	137	residual	CD8A	29	-0.2601305599236192	0.17293800503898127	0	137
GSE282774	GSE282774	high_tumor	z-mean	0.25	137	residual	ImmuneScore	29	-0.3374384236453201	0.07342935466655043	0	137
GSE282774	GSE282774	high_tumor	z-mean	0.25	138	residual	CD8A	29	-0.25618918780356437	0.17977445718731094	0	138
GSE282774	GSE282774	high_tumor	z-mean	0.25	138	residual	ImmuneScore	29	-0.33645320197044326	0.07432662204807479	0	138
GSE282774	GSE282774	high_tumor	z-mean	0.25	139	residual	CD8A	29	-0.2685059756787357	0.15902366461892786	0	139
GSE282774	GSE282774	high_tumor	z-mean	0.25	139	residual	ImmuneScore	29	-0.35073891625615755	0.06211650417097	0	139
GSE282774	GSE282774	high_tumor	z-mean	0.25	140	residual	CD8A	29	-0.26210124598364665	0.16958941586449836	0	140
GSE282774	GSE282774	high_tumor	z-mean	0.25	140	residual	ImmuneScore	29	-0.35320197044334967	0.060179601562147265	0	140
GSE282774	GSE282774	high_tumor	z-mean	0.25	141	residual	CD8A	29	-0.2606232314386261	0.17209652187570781	0	141
