	mean_delta
4933424M12Rik	-0.008497463538212015
Gm28727	-0.008503484964448643
Eps15l1	-0.008513729721829209
Tox2	-0.008520486189709034
Acaa1b	-0.00852192880411159
Arhgap9	-0.008527791949523026
P4htm	-0.008530857527094711
Slc5a8	-0.008530982271523513
Agbl2	-0.008533324857139755
Gm31881	-0.008537708515481152
Bank1	-0.008541023420575094
Rdh12	-0.008546299778096499
Rhpn1	-0.008550110953435702
Ttll10	-0.008550673857131147
Cldn10	-0.008557293895729639
Tex26	-0.008560820998294463
Mettl20	-0.008566464705654808
Gm20508	-0.008581626361436815
Adig	-0.00858422099639217
Gm21188	-0.008588248318199236
Ace2	-0.008596534773910031
Mcoln3	-0.008597968996369828
Atg2a	-0.008600855314208376
Spata17	-0.008602037557833035
Ncf4	-0.008611411980854097
Hsph1	-0.00861153835041468
Plxnb3	-0.008612732322634337
Plxdc2	-0.00862152377494011
Natd1	-0.008629470866690105
Prim2	-0.008632057182317753
Upk3a	-0.008635677683397255
E2f1	-0.008645041550609871
Lrrc25	-0.008649580814545633
Ndc80	-0.008651807520927505
Cdkl1	-0.008660015475304646
Spag8	-0.008662601293549914
Tex11	-0.008670393841508583
Gfpt2	-0.00867574548451312
Csf3	-0.008678015774208441
Pon1	-0.008689833384271354
Cd3e	-0.008692872958010679
Nxpe4	-0.00869487867733774
Kbtbd8	-0.008699742582879094
Bcas1	-0.008706340272555365
E430024P14Rik	-0.00871560263877424
Ephb4	-0.008716282808266486
Ccbl1	-0.008731997866672045
Dscaml1	-0.008738167272223308
Wfdc15b	-0.008749955676198386
Spink1	-0.008753908003044677
Pigr	-0.008757686374806114
D630045J12Rik	-0.008759656279334392
Zfp866	-0.0087618510769358
Plekho2	-0.008765148465147437
Gm29340	-0.008782444172561524
Ptcd1	-0.008783002625922574
Tnni3	-0.008788955267467164
Klrb1c	-0.00879538508630312
Abhd18	-0.00879680339017294
Lef1	-0.008800093875580225
Podxl	-0.008823240737105066
Gla	-0.00882937971366249
Gm2682	-0.008846220285935744
Slco1a5	-0.008866316466756329
Pglyrp2	-0.008867810516568906
Zap70	-0.00886862365188914
Zfp512b	-0.00887083021732926
Obsl1	-0.008877978854647481
Tyw1	-0.008889714804438788
Ttc21b	-0.008909804807245352
Meis2	-0.008919361084880286
Fam161b	-0.008919756565122814
F2	-0.008955716931951376
Zfp366	-0.008956111663767112
Hoxb4	-0.00897550694866006
Acat1	-0.008992100243305481
Snrk	-0.009010737612213738
Arhgap18	-0.009039859257027596
2410016O06Rik	-0.009053651233820476
Snx21	-0.009057567780731515
Fam72a	-0.009061000058606005
Adra2a	-0.009067345436947713
Vhl	-0.009067627749128324
Lrrc8b	-0.00906846296449181
Clip2	-0.009069378350079852
Eif3j2	-0.009071065446612892
Stxbp4	-0.009087491244354281
Ttll8	-0.00910005441705264
Med26	-0.009102536225150967
Pclo	-0.009107236064678089
Tmem150c	-0.009116135522020076
Grtp1	-0.009116972118425503
Zfp931	-0.009122503032425065
Tmod2	-0.009139577031708123
Rcc1	-0.009140565290826854
1700031A10Rik	-0.009149724523366992
Ticam1	-0.009153920557487547
Coil	-0.009165877375663498
Gm34788	-0.009167200870591577
Pik3ap1	-0.009170545201658666
Lrrc45	-0.009182776164306202
E230032D23Rik	-0.009190190498283157
Fsip1	-0.009195128244174544
Gm8730	-0.00919970127897296
Nek3	-0.009199820952441968
Serpina3i	-0.00920154120053207
Rap1gapos	-0.009214736641172562
Slc6a2	-0.009217685492572772
Htr1b	-0.009221834661102914
Ranbp6	-0.00922428779257602
Ncapd3	-0.009231853708029935
Zfp521	-0.009234658972556773
Kctd6	-0.009249164975981997
Nrros	-0.009253520049534928
Cep85l	-0.009262381294053587
Gm26766	-0.009289173178713205
Map3k1	-0.009292444852622508
Pla2g6	-0.009295479274614545
Ugt2b34	-0.009309985619590433
Gimap5	-0.009313381545868058
Cep85	-0.00932120324833988
Ptger2	-0.009332548096152096
1700056N10Rik	-0.009339286222162532
6430531B16Rik	-0.009350529390924203
Tespa1	-0.009358965797560102
Hyal2	-0.009369006866232335
AC110166.2	-0.00937404982553538
Chst2	-0.009374816893606244
Mir142hg	-0.009378895355732011
Kcnn2	-0.009387677502934582
6430548M08Rik	-0.009390259874767711
Ncoa4	-0.009405529337042192
Tmprss11g	-0.009410270183287635
Rasgrp2	-0.009417078839769524
Fn3k	-0.009418738029574289
Zfp976	-0.009429456529673077
1700012B09Rik	-0.009438354452711264
Gjc1	-0.009441990786359971
Hist1h4k	-0.009457139371647565
Mfsd6l	-0.009458278250137132
Prtg	-0.009474102963887626
Tmem158	-0.009483346104238177
Me2	-0.009497059189556558
Lcorl	-0.00950073012882631
Rnasel	-0.009502115828549538
Slfn4	-0.009511410742756415
Rabl2	-0.009522404011840707
Cdk1	-0.009533842493870006
Fam195a	-0.009535387579524289
Vit	-0.009540566257859543
1810010D01Rik	-0.009544520694832201
Mxra7	-0.009552493743757952
Noxo1	-0.009561582568606397
Cep128	-0.009580687702328299
Gpr179	-0.00958188415602222
Ppp2r2c	-0.009590851375656323
Thbs3	-0.009597159067191222
Pnma1	-0.009601238434306126
Hnf1aos1	-0.009626639079333884
Whsc1	-0.009628949031188369
Serpina3n	-0.009660147041986459
Fdxr	-0.009671319841171061
Gm6483	-0.009676344887360203
Ddx19b	-0.009680395646258702
Scn3b	-0.009684068312008659
Prr5	-0.009698909626780772
Cenpe	-0.009702872951015577
Thtpa	-0.00970292222269597
4732465J04Rik	-0.00970818922892736
Tcte1	-0.009710970107778882
2810459M11Rik	-0.009714544176454856
4933406B17Rik	-0.009715574322213831
Gm16973	-0.009724251414269533
P2rx6	-0.009725637891976495
Siglec1	-0.009728300039363539
Slc13a4	-0.00973712992475589
Rybp	-0.00974312679426338
Fbn1	-0.009747673091150837
Chd1l	-0.009749849185648111
Gm45330	-0.009768344574076286
Igfals	-0.00977039769776721
Kcnh3	-0.009782348613530265
U90926	-0.009787140663062674
Ccr6	-0.00978893411708623
Lilrb4a	-0.009800622278510283
Fes	-0.009800640898848186
Sfi1	-0.009806195967289778
Sec14l5	-0.009818461254598494
Apom	-0.009835549631167997
Ptprt	-0.009836530656488873
Amz1	-0.009841501192671446
Ddx60	-0.009844300390955987
Hoxa7	-0.009845835950464857
Rarres2	-0.009849348343163858
Arhgap39	-0.009857979580419238
Glra1	-0.00985910027764554
Efcab1	-0.00986086795273981
Fmo4	-0.009864109616979807
Ccl3	-0.00986714793169438
Tulp2	-0.009869988074119972
Myo7a	-0.009877711085543786
Cep83	-0.009891529664016959
Gm5239	-0.009898626551248312
Gm45495	-0.009902078321149343
Elmod2	-0.009912309650029205
AC130815.2	-0.00993322112662045
Lrrc18	-0.009934566683319445
Rdh11	-0.009940838033221131
Gm9530	-0.009976607477006016
9530077C05Rik	-0.009986567231299634
Acsm1	-0.010001647394298128
2010109I03Rik	-0.010011928326538395
Lama4	-0.010025932291802889
Tmem47	-0.010026543973336497
Zfp784	-0.010034238997944605
Slc29a1	-0.01004608072937585
B230118H07Rik	-0.010050356812078947
Macrod1	-0.010061291206323422
Stab1	-0.010065860904457392
Gm10602	-0.010080884332052257
AI464131	-0.01009061078395632
Sh2d2a	-0.01009797625721664
Lfng	-0.010101444420670338
Hmgcl	-0.010111996634874752
Ckap2	-0.010122833443286313
Spag5	-0.010123181183754052
Raver2	-0.01012374005770904
Hic2	-0.010134952331245107
Wdr93	-0.010139895018631601
Zfp512	-0.010149034345445502
Csrp2bp	-0.010194266669195675
Abcc10	-0.010209198358434488
Mapkbp1	-0.010209689255648526
Nphp1	-0.01021445312920726
Ttc25	-0.010224244555726902
Wdr91	-0.010232458808725618
Ryr2	-0.010249099709373127
Muc16	-0.010260576414992973
Trp53i13	-0.01026356661601233
Gm10353	-0.01026458415962823
Zc3h6	-0.010264724372864775
8430432A02Rik	-0.01028218915662268
Nr1i2	-0.01029330043447085
Nsg1	-0.010298398194539414
Mettl6	-0.010315103864888297
Tnfsf12	-0.010315795045114264
Card11	-0.010332643251351257
She	-0.010355967268235459
Sept9	-0.010357704532634836
Fam84a	-0.010358101022054167
4930439D14Rik	-0.010359707220091424
Fndc7	-0.010364235048081535
4631405J19Rik	-0.010366223905883562
Gm12195	-0.010366356912702709
Coro2b	-0.010376547744905684
Notch4	-0.010377901939075266
Gm26740	-0.010378116872590493
Spag1	-0.01038381630576569
Cc2d2a	-0.010384124623900566
Gng2	-0.010387417523952775
Kcnmb4	-0.01039546288884144
Klhdc8b	-0.01039812130684883
Fam122b	-0.010399055902381387
Pcdhgc4	-0.010400287194344078
Tsnaxip1	-0.010411464810371219
Tnni2	-0.010418553000177341
Runx3	-0.010424516914140267
4930427A07Rik	-0.010446566101391075
Nr1h3	-0.010448729964486142
Gimap8	-0.010448965149941198
Poln	-0.01045385774467255
Lrp4	-0.010453925593789246
Sorbs1	-0.010470633970871104
Mreg	-0.010475848615396582
Thsd1	-0.010479418082850897
Dnah7a	-0.010481964310705463
Pus3	-0.010494935461704316
Gm16536	-0.010494949036676119
Fbxw17	-0.010499304481846912
Vsig1	-0.010504326782189752
Spata7	-0.010507244826783937
2810405F17Rik	-0.010507848156987604
Arhgap4	-0.010526332733637869
4930503L19Rik	-0.010531429962294702
Acsl1	-0.010537325257164684
Ccna2	-0.010545600260808941
Lrguk	-0.010548064465490342
Car2	-0.01055641104589415
Bicc1	-0.010560364194878182
Fignl1	-0.010561897557850709
Mttp	-0.010562678444727424
Stk36	-0.010581546578294158
Ap4m1	-0.010582475361805998
2810454H06Rik	-0.010614354590687752
Map3k15	-0.01061508986360273
Srcin1	-0.010631691690192988
Mnd1	-0.010633742075428313
Samd14	-0.010651328068058236
Vnn3	-0.01067269013541536
Tmem97	-0.010673424923340637
Mtss1l	-0.01067957947811898
Osm	-0.010686143025160508
Kctd12b	-0.010702885992187137
Scarf2	-0.010712084451367333
Npbwr1	-0.010719815159656336
Fnbp1	-0.010727638020389837
Map2k6	-0.01073217154306863
Gm26894	-0.01073857484860902
Agbl4	-0.010750848924181924
AU022754	-0.010756173534403751
Bmx	-0.01076671521594888
Polr3gl	-0.010796474819981377
Fgd5	-0.010801190682074364
Scn8a	-0.010819925063656958
Tlr13	-0.01082826373762269
Cd79b	-0.010838097175524367
Insig1	-0.010838705240959664
Slc2a10	-0.010841426791421185
Bin2	-0.01084351428966319
Prrt1	-0.010871488439831614
Caps2	-0.010901390801007846
Myl4	-0.01090368135332199
Itga4	-0.010923966368504503
Myo1g	-0.01094278892997774
Gm45767	-0.010955169772370389
Gm8444	-0.010956197198600637
Tnfaip2	-0.010960668066762812
Itga8	-0.010969632555779157
Fmn1	-0.010971014698811007
Repin1	-0.010987243827708909
Cacna2d1	-0.010987637784252852
Gstm5	-0.01099354411067317
Gm5547	-0.011002435439847198
Clca3b	-0.011007347594672581
Bpifb5	-0.01100826528430606
Rnf144a	-0.01102005806881677
Prss27	-0.011026852254897116
Sash3	-0.011031160622193692
Fat3	-0.011042823308504
Gm36839	-0.011043844395263265
Cxcl13	-0.011053372577620253
Sgsh	-0.011069064477740044
Gm30928	-0.011074087305081989
Lrp12	-0.011085784815911008
Tbata	-0.011090609249201099
Ccdc71l	-0.01110307958184342
Cd80	-0.011122188091135913
Fam13c	-0.011126369611404336
Lair1	-0.011127882329714026
Parvb	-0.011130333908376413
Trp53rka	-0.0111426470726621
Awat1	-0.011156340288436505
C530008M17Rik	-0.011167341783699368
Agmo	-0.01117219774964312
Gnmt	-0.011182843124035202
Dcdc2a	-0.011184523106179213
Rnase6	-0.011184657939650072
Ldlrad3	-0.011193758704039197
Gm44731	-0.011209560307197788
Greb1	-0.011220816775788336
Arrb2	-0.011239695847789541
Pirb	-0.011243628973523314
Vipr1	-0.01127027299113415
Ogfr	-0.011279698367084994
Ch25h	-0.011282003490137405
Mypopos	-0.011284597844818948
Gm33424	-0.011286771402649193
St8sia4	-0.011290036059761336
Dll4	-0.011291571015582905
Prrg1	-0.01129299678151686
Slc16a3	-0.01129496014018307
Ccnf	-0.011295376069036587
Dcdc2b	-0.011302855310945529
Gm14221	-0.011314277388773716
Zkscan14	-0.011314344258477904
Ppp1r3b	-0.0113177015086932
Sapcd2	-0.011321004091224843
Mcc	-0.011323289766990855
2810408A11Rik	-0.01133221879080591
Fhdc1	-0.011332448396179732
C330011M18Rik	-0.011367394757112721
Gpr183	-0.011396220521989091
Gzmm	-0.011415869424244468
Wfdc13	-0.011433814133892958
Tfap4	-0.011445702981773736
Dzip1	-0.011458700370287999
Pld4	-0.011464382397390071
Cys1	-0.01147131147122415
Foxo4	-0.01147239631895885
Slc13a2	-0.011479349584696544
Armc2	-0.011485035097099807
Bend6	-0.011491925442536147
Slc4a8	-0.011495270640470167
Slc2a6	-0.011506636539265437
Ly75	-0.011536830327726497
Hist1h4b	-0.011547760288427257
Gm4673	-0.01154839511223926
Prf1	-0.011557616906832267
Kif6	-0.011581589520076683
Ankub1	-0.011594644038989363
Mirt1	-0.011598270348972086
Rbpjl	-0.011611863799164842
Itih2	-0.01161266889678653
Ece2	-0.011617122088933892
Vmac	-0.011618086952502743
Arhgap30	-0.011618387336751244
Camk1d	-0.011630241050988378
Gm44066	-0.011630628418057955
Ccdc155	-0.011639623752719616
Vstm2a	-0.011641511129977805
Vav1	-0.011649881277478584
Meis1	-0.011651724613077548
Nphp4	-0.011654047798679418
Gas2l3	-0.011655523253422539
BC026585	-0.011659131208623996
Gm35339	-0.011666175591927381
Chchd6	-0.0116735447090388
Fam214a	-0.011682377722453868
Etfbkmt	-0.011686493549855606
Alkbh1	-0.01169148062963147
Pik3r5	-0.011701199089293677
Gm26908	-0.011701455663153646
Grip1	-0.011716065017446682
Ppp1r3d	-0.011723767350466614
Zcchc24	-0.011733030804890207
Cnr2	-0.011738083176377296
Eno4	-0.011745121231314649
Fkbp10	-0.011751224036078747
Abcb1a	-0.011766286767843383
K230010J24Rik	-0.011772081557229478
Matn2	-0.011805697779866802
Tlr2	-0.011820887977781505
Lyrm5	-0.01182277476947289
Cog2	-0.011835873369267268
Lifr	-0.011837840718280434
Ccdc80	-0.011840823149881904
Qsox2	-0.011845131868404982
Bcl6b	-0.011846510785231685
Prcp	-0.011849358543279046
Add3	-0.011885154462107425
Stx16	-0.01189191803611711
Ttc12	-0.011896928245981996
Plin5	-0.011923826901788935
Abcd2	-0.011932139749646532
Ccnb2	-0.011952763909466308
Gal3st1	-0.01196151297848272
Oit1	-0.01200004362688184
Gm46404	-0.012065329917605056
6820408C15Rik	-0.012115683685365456
Nusap1	-0.01212920409157131
Flt3l	-0.012135209985740247
Rassf5	-0.012135354940021102
Kctd17	-0.012143942653054752
Gpr137c	-0.012147824787604762
Tti2	-0.012149559196358458
Sgpp1	-0.012152757603573483
Gm13203	-0.012156403587468946
Atg4a	-0.012156571294570316
5430425K12Rik	-0.01215847953695604
Prkch	-0.012174276114141607
Fam111a	-0.012181399052031139
Elp3	-0.012184425996064749
Gm17518	-0.012191839409289912
Blk	-0.012193256981011757
Capsl	-0.012199003176796357
AC151836.1	-0.012199501664630815
Mia	-0.01220247749717048
Aass	-0.012202788359391365
Pgc	-0.012216085636153869
Irf4	-0.012238058753869355
Colgalt2	-0.0122643903542982
Odf3b	-0.012268244810777458
Spc24	-0.01228380201818657
Jhy	-0.012297764750289342
Pigs	-0.01233212131807873
Tdrkh	-0.012344605743000194
Klra3	-0.012346763815751277
Tpcn1	-0.012347121316082602
Slc24a4	-0.012350422658722854
Ric1	-0.012352317923160935
Cep135	-0.01236008037120748
Fmo5	-0.012360387649692663
Rasal2	-0.012366582023088662
Osgepl1	-0.012412528682273315
Anln	-0.012421070954180007
Megf11	-0.012422626617186405
Tmcc3	-0.012432123215917997
Insl6	-0.012433449277110367
1600014C10Rik	-0.012435494519419688
Rad51	-0.012448399500585728
Ugt8a	-0.012456474972410649
Dach1	-0.012471042309681003
Mllt6	-0.012517628706426568
Aqp9	-0.012521656586828278
Stoml3	-0.012521791126077608
Rpl39l	-0.012551625380951814
Hpse	-0.012551702838936649
Zfp975	-0.0125528091510401
Lipn	-0.012576794817017133
Trim39	-0.012588925874247524
Trim30b	-0.012590579891456401
Ttyh3	-0.012592657413784783
Rgs19	-0.012594244671857852
Ces1f	-0.01259723651971594
Gpr182	-0.012598833198353629
Mmp19	-0.012599538323034207
Efhb	-0.01261385636488371
Cfap58	-0.012623482545614222
Gm17430	-0.012631675926785296
L3mbtl2	-0.012632863733777323
Gpsm3	-0.01263956305535316
Klk12	-0.012647185974037078
Tm4sf5	-0.012673030274564618
Hotairm1	-0.012679338247512459
Iglc2	-0.012680492832041942
Alox12e	-0.012708546887142133
Mbd4	-0.01271213154993034
Lysmd1	-0.01271740632651959
Prkar2b	-0.012721566435557153
Bbs10	-0.012726800046707615
Lbr	-0.012726897220179107
Gm40634	-0.012735925225379793
Gm10126	-0.012750670384225171
Smarcal1	-0.012763343005717053
Cd22	-0.012777289672769287
Oscp1	-0.012791122167270364
Fem1c	-0.01280548116256747
Zfp820	-0.012829895839559445
Zbtb33	-0.012830106302749982
Rassf4	-0.012864365640551448
Prr7	-0.012864874348543276
Kif11	-0.012872134058390525
Clnk	-0.012873891107661743
Gm4262	-0.012875999820642529
Cd200r4	-0.01289299654481631
Got1l1	-0.012905208120687614
Ntrk2	-0.012915156665317798
Cyp2d22	-0.01291992248109881
Cd300lg	-0.01292333066261911
Cd3g	-0.012966885436088324
Gm43194	-0.012982614664501551
Abi3bp	-0.012985530844288471
Gm26526	-0.012997596058018717
Fam189b	-0.01299871342636082
Sipa1	-0.013026708626081974
S100a3	-0.013035529668975204
4931406B18Rik	-0.013047426805818491
Clec4b1	-0.013047819455686057
Idh1	-0.013057174906064315
Stac	-0.013058487310596592
Atp7a	-0.013073957986373811
Pced1a	-0.013097355887014649
Ushbp1	-0.01313515039892627
Rwdd3	-0.013143768967354018
Panx1	-0.013159161798558928
Mndal	-0.01316235812994374
Slc36a4	-0.013179627486051027
Tnip2	-0.013184340134176395
Slc35g1	-0.013190849551553011
Cyp4f18	-0.013199181500009097
Ccdc151	-0.01319963336398842
Slc16a9	-0.013199700046319776
Slc2a12	-0.013203085565765372
Satb1	-0.013230060141872413
Col15a1	-0.013237570819813051
Mios	-0.0132376601393374
Chd7	-0.01324369352489466
Ano8	-0.01325324488324252
Gm7173	-0.013256831455063687
Knstrn	-0.013257352278972873
Nin	-0.013257549026845014
1700007G11Rik	-0.013289108620628504
Ctla2b	-0.013293839401484764
Togaram2	-0.013311261386505138
Gm28856	-0.013334608882521767
Zbtb10	-0.013351750015889919
Klkb1	-0.013365346420269474
Tm4sf4	-0.013383698623707923
Zfp956	-0.013386104993982753
Med24	-0.013405205414372586
Afg1l	-0.013417521389173114
Adam19	-0.013445940032151302
Csf2ra	-0.013446532707827185
Hspa12b	-0.013483065235440253
Tmem8	-0.013494923939042064
Disp2	-0.013497318360469749
Wbscr27	-0.013497332738695397
Ripor2	-0.013499875448556393
B3gnt4	-0.013508443767445765
Zfp943	-0.013511262076139313
Nfkbid	-0.013514391434635727
Grrp1	-0.013517786210162459
Gm28723	-0.013534708414033146
Cfp	-0.013557861106682157
Slc4a5	-0.013561817136593898
Scimp	-0.013567801382427441
Slc38a11	-0.013583499443793964
Arhgdig	-0.013589473249192128
2310040G24Rik	-0.013593822044420676
1810044D09Rik	-0.013600386035112972
Igsf6	-0.013610873070481323
Il4i1	-0.013678881882121047
Abhd3	-0.013679240467089723
6230400D17Rik	-0.013704328637198563
Zmynd10	-0.013730850786350588
Sprr2h	-0.013731081080509614
Nol4l	-0.013732428644226496
Ffar2	-0.013744643249497588
Arl15	-0.013746228005803825
Iqce	-0.013747411330861891
Atg4c	-0.013748816052118378
Ttll3	-0.013775658107112596
Shisa8	-0.013800156132537239
Jsrp1	-0.013844875638022799
Adgrl3	-0.013858505231981302
Tmprss11f	-0.01387651961840134
Dnal1	-0.013900706030710327
Cenpa	-0.013903732657875492
C5ar1	-0.013919349381385475
1700029J07Rik	-0.013923640992563243
Rcbtb1	-0.013923975097838357
Gm20661	-0.013929072522033986
Gm3417	-0.013930860692906744
Kif26b	-0.013934918865230838
AC127341.3	-0.013937983839494178
Nek1	-0.01393891320646082
Abhd14a	-0.013943675278527334
Dock8	-0.013969245783803031
Sema3e	-0.013976772173790241
Pik3r1	-0.013977960581927875
Scgb1c1	-0.0139922453515407
Cd46	-0.014004776766782814
Gpd1	-0.014009763246758474
Syngap1	-0.014011819461120933
9530036O11Rik	-0.01401491754181239
Apln	-0.014016952455347268
Adcyap1r1	-0.014019598537900697
Kbtbd11	-0.01402066459551146
Smoc1	-0.014031261449547902
Cpn1	-0.014036143721972389
Nim1k	-0.014049451127269685
Oas2	-0.014058075265573464
Steap1	-0.014075351849561043
Greb1l	-0.014079126062928616
Cars2	-0.014095083311928675
Rev3l	-0.014104286674370085
Cep97	-0.014106446224557962
Lrrc6	-0.014108647594875687
Gm31597	-0.014118463730565975
Bmp6	-0.01415229870422856
Slamf7	-0.014161000034361725
Hist4h4	-0.014167717547434894
Ppt1	-0.014170412205173974
Sox6	-0.01417677046417637
Baz1a	-0.014189267948108684
Kyat3	-0.014202797716520771
Gm10366	-0.014222805347030866
Bub1b	-0.014231311155264896
Nckap1l	-0.01423416428043087
Mirg	-0.014234319689882566
Cubn	-0.0142492569283803
Ncapd2	-0.014249537991419923
Lgals4	-0.014267855248607972
Clasrp	-0.014275040147294377
Cd302	-0.014287327777771813
Ppox	-0.014319528013337773
D430036J16Rik	-0.014366447072328148
Trim37	-0.014380895598508516
Cyth4	-0.014400169431326836
Gm19951	-0.014400235470806856
Gimap3	-0.014400904220439251
Cd69	-0.014412119889452424
Wdr34	-0.014412399570977561
Stard9	-0.014418127718068585
Gm6329	-0.01442717621238531
Ankrd42	-0.014433826231839975
Dtl	-0.01444676506346511
Rbp2	-0.014446881955523757
Cspg5	-0.014452480347628015
Ipcef1	-0.014458188001482058
Bpifa3	-0.014463309737746847
Gm29538	-0.01447077075405952
Esm1	-0.014476893782414582
Slc1a4	-0.014494349412118785
Rbmx	-0.01449515844810175
Lpin1	-0.01449633222810153
A530020G20Rik	-0.014522478551975032
Sox17	-0.014539867606424534
Npr1	-0.01455587196669916
Gpr141	-0.01458208856535754
Gm47689	-0.014589679057312564
Tgm2	-0.014598966561007301
March1	-0.014621200726091113
Tsga10	-0.014622968334876472
Tgif2	-0.014624983101745034
Zmym3	-0.014628500155896536
Ncald	-0.014639730628562234
