ligand	receptor	pathway	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	delta_high_minus_low	cohort	patient	sample	n_malig_high	n_malig_low	n_tnk	cldn4_threshold
IFNG	IFNGR1	IFN	425	2089	0.004064697306603193	0.1436455398797989	0.01411764705882353	0.0880804212541886	0.07385511859320104	False	424	2089	0.007341098040342331	0.1436455398797989	0.0047169811320754715	0.0880804212541886	0.07549331896007061	False	-0.0016382003668695688	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
IFNG	IFNGR2	IFN	425	2089	0.004064697306603193	0.04440641403198242	0.01411764705882353	0.028721876495931067	0.024235555669292808	False	424	2089	0.007341098040342331	0.04440641403198242	0.0047169811320754715	0.028721876495931067	0.025873756036162376	False	-0.0016382003668695688	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
IFNG	IFNGR1+IFNGR2	IFN	425	2089	0.004064697306603193	0.04440641403198242	0.01411764705882353	0.028721876495931067	0.024235555669292808	False	424	2089	0.007341098040342331	0.04440641403198242	0.0047169811320754715	0.028721876495931067	0.025873756036162376	False	-0.0016382003668695688	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
IFNB1	IFNAR1	IFN	425	2089	0.0	0.10320033133029938	0.0	0.06558161799904261	0.05160016566514969	False	424	2089	0.0009639336494728923	0.10320033133029938	0.0023584905660377358	0.06558161799904261	0.052082132489886135	False	-0.00048196682473644614	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
IFNB1	IFNAR2	IFN	425	2089	0.0	0.17214009165763855	0.0	0.10818573480134036	0.08607004582881927	False	424	2089	0.0009639336494728923	0.17214009165763855	0.0023584905660377358	0.10818573480134036	0.08655201265355572	False	-0.00048196682473644614	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-A	CD8A	MHC_I	425	2089	2.2261552810668945	0.40523919463157654	0.9623529411764706	0.1977022498803255	1.3156972378492355	True	424	2089	1.7220126390457153	0.40523919463157654	0.6650943396226415	0.1977022498803255	1.063625916838646	True	0.2520713210105896	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-B	CD8A	MHC_I	425	2089	1.6540974378585815	0.40523919463157654	0.9011764705882352	0.1977022498803255	1.029668316245079	True	424	2089	1.249053716659546	0.40523919463157654	0.5566037735849056	0.1977022498803255	0.8271464556455612	True	0.20252186059951782	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-C	CD8A	MHC_I	425	2089	2.0929372310638428	0.40523919463157654	0.9552941176470588	0.1977022498803255	1.2490882128477097	True	424	2089	1.578521966934204	0.40523919463157654	0.6273584905660378	0.1977022498803255	0.9918805807828903	True	0.25720763206481934	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-A	CD8B	MHC_I	425	2089	2.2261552810668945	0.36129340529441833	0.9623529411764706	0.1761608425083772	1.2937243431806564	True	424	2089	1.7220126390457153	0.36129340529441833	0.6650943396226415	0.1761608425083772	1.0416530221700668	True	0.2520713210105896	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-B	CD8B	MHC_I	425	2089	1.6540974378585815	0.36129340529441833	0.9011764705882352	0.1761608425083772	1.0076954215765	True	424	2089	1.249053716659546	0.36129340529441833	0.5566037735849056	0.1761608425083772	0.8051735609769821	True	0.20252186059951782	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-C	CD8B	MHC_I	425	2089	2.0929372310638428	0.36129340529441833	0.9552941176470588	0.1761608425083772	1.2271153181791306	True	424	2089	1.578521966934204	0.36129340529441833	0.6273584905660378	0.1761608425083772	0.9699076861143112	True	0.25720763206481934	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-E	KLRC1	MHC_I	425	2089	0.7844745516777039	0.1382962316274643	0.8023529411764706	0.062230732407850646	0.4613853916525841	False	424	2089	0.5005131363868713	0.1382962316274643	0.33962264150943394	0.062230732407850646	0.3194046840071678	False	0.14198070764541626	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-E	KLRD1	MHC_I	425	2089	0.7844745516777039	0.4049755334854126	0.8023529411764706	0.16419339396840593	0.5947250425815582	True	424	2089	0.5005131363868713	0.4049755334854126	0.33962264150943394	0.16419339396840593	0.45274433493614197	True	0.14198070764541626	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-E	KLRC1+KLRD1	MHC_I	425	2089	0.7844745516777039	0.1382962316274643	0.8023529411764706	0.062230732407850646	0.4613853916525841	False	424	2089	0.5005131363868713	0.1382962316274643	0.33962264150943394	0.062230732407850646	0.3194046840071678	False	0.14198070764541626	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-G	LILRB2	MHC_I	425	2089	0.007839381694793701	0.0	0.023529411764705882	0.0	0.003919690847396851	False	424	2089	0.0	0.0	0.0	0.0	0.0	False	0.003919690847396851	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-A	KIR3DL1	MHC_I	425	2089	2.2261552810668945	0.0120458472520113	0.9623529411764706	0.007180469123982767	1.119100564159453	False	424	2089	1.7220126390457153	0.0120458472520113	0.6650943396226415	0.007180469123982767	0.8670292431488633	False	0.2520713210105896	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-C	KIR2DL1	MHC_I	425	2089	2.0929372310638428	0.02539844438433647	0.9552941176470588	0.014839636189564385	1.0591678377240896	False	424	2089	1.578521966934204	0.02539844438433647	0.6273584905660378	0.014839636189564385	0.8019602056592703	False	0.25720763206481934	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
HLA-C	KIR2DL3	MHC_I	425	2089	2.0929372310638428	0.011581605300307274	0.9552941176470588	0.006701771182383916	1.052259418182075	False	424	2089	1.578521966934204	0.011581605300307274	0.6273584905660378	0.006701771182383916	0.7950517861172557	False	0.25720763206481934	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
CXCL9	CXCR3	T_recruit	272	501	0.0076968055218458176	0.41787225008010864	0.011029411764705883	0.26746506986027946	0.21278452780097723	False	271	501	0.011130595579743385	0.41787225008010864	0.0036900369003690036	0.26746506986027946	0.21450142282992601	False	-0.0017168950289487839	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CXCL10	CXCR3	T_recruit	272	501	0.1698046177625656	0.41787225008010864	0.11029411764705882	0.26746506986027946	0.2938384339213371	True	271	501	0.05271071940660477	0.41787225008010864	0.025830258302583026	0.26746506986027946	0.2352914847433567	False	0.05854694917798042	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CXCL11	CXCR3	T_recruit	272	501	0.051308050751686096	0.41787225008010864	0.08088235294117647	0.26746506986027946	0.23459015041589737	False	271	501	0.0009146283846348524	0.41787225008010864	0.0036900369003690036	0.26746506986027946	0.20939343923237175	False	0.025196711183525622	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CCL5	CCR5	T_recruit	272	501	0.05312824249267578	0.09724409878253937	0.05514705882352941	0.06986027944111776	0.07518617063760757	False	271	501	0.1780713051557541	0.09724409878253937	0.06273062730627306	0.06986027944111776	0.13765770196914673	False	-0.062471531331539154	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CCL3	CCR5	T_recruit	272	501	0.007769965101033449	0.09724409878253937	0.014705882352941176	0.06986027944111776	0.05250703194178641	False	271	501	0.07142803817987442	0.09724409878253937	0.02952029520295203	0.06986027944111776	0.0843360684812069	False	-0.031829036539420485	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CCL4	CCR5	T_recruit	272	501	0.02470794878900051	0.09724409878253937	0.022058823529411766	0.06986027944111776	0.06097602378576994	False	271	501	0.1196533739566803	0.09724409878253937	0.04059040590405904	0.06986027944111776	0.10844873636960983	False	-0.04747271258383989	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CCL5	CCR1	T_recruit	272	501	0.05312824249267578	0.033911317586898804	0.05514705882352941	0.023952095808383235	0.04351978003978729	False	271	501	0.1780713051557541	0.033911317586898804	0.06273062730627306	0.023952095808383235	0.10599131137132645	False	-0.062471531331539154	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CXCL16	CXCR6	T_recruit	272	501	0.31033819913864136	0.3897250294685364	0.5514705882352942	0.2275449101796407	0.35003161430358887	True	271	501	0.07544049620628357	0.3897250294685364	0.07749077490774908	0.2275449101796407	0.23258276283740997	False	0.1174488514661789	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CCL19	CCR7	T_recruit	272	501	0.0	0.2400030940771103	0.0	0.17365269461077845	0.12000154703855515	False	271	501	0.0	0.2400030940771103	0.0	0.17365269461077845	0.12000154703855515	False	0.0	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CCL21	CCR7	T_recruit	272	501	0.0	0.2400030940771103	0.0	0.17365269461077845	0.12000154703855515	False	271	501	0.0	0.2400030940771103	0.0	0.17365269461077845	0.12000154703855515	False	0.0	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CXCL13	CXCR5	T_recruit	272	501	0.0	0.0474572479724884	0.0	0.03992015968063872	0.0237286239862442	False	271	501	0.0596439465880394	0.0474572479724884	0.02214022140221402	0.03992015968063872	0.0535505972802639	False	-0.0298219732940197	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CX3CL1	CX3CR1	T_recruit	272	501	0.004183199256658554	0.2243729680776596	0.003676470588235294	0.12375249500998003	0.11427808366715908	False	271	501	0.0	0.2243729680776596	0.0	0.12375249500998003	0.1121864840388298	False	0.002091599628329277	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CXCL12	CXCR4	T_recruit	272	501	0.0	1.1276243925094604	0.0	0.5808383233532934	0.5638121962547302	False	271	501	0.0	1.1276243925094604	0.0	0.5808383233532934	0.5638121962547302	False	0.0	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
IFNG	IFNGR1	IFN	272	501	0.014587445184588432	0.18197181820869446	0.014705882352941176	0.1437125748502994	0.09827963169664145	False	271	501	0.0780910775065422	0.18197181820869446	0.033210332103321034	0.1437125748502994	0.13003144785761833	False	-0.03175181616097689	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
IFNG	IFNGR2	IFN	272	501	0.014587445184588432	0.06274748593568802	0.014705882352941176	0.059880239520958084	0.038667465560138226	False	271	501	0.0780910775065422	0.06274748593568802	0.033210332103321034	0.059880239520958084	0.07041928172111511	False	-0.03175181616097689	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
IFNG	IFNGR1+IFNGR2	IFN	272	501	0.014587445184588432	0.06274748593568802	0.014705882352941176	0.059880239520958084	0.038667465560138226	False	271	501	0.0780910775065422	0.06274748593568802	0.033210332103321034	0.059880239520958084	0.07041928172111511	False	-0.03175181616097689	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
IFNB1	IFNAR1	IFN	272	501	0.0	0.22317837178707123	0.0	0.18962075848303392	0.11158918589353561	False	271	501	0.0	0.22317837178707123	0.0	0.18962075848303392	0.11158918589353561	False	0.0	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
IFNB1	IFNAR2	IFN	272	501	0.0	0.24715664982795715	0.0	0.1936127744510978	0.12357832491397858	False	271	501	0.0	0.24715664982795715	0.0	0.1936127744510978	0.12357832491397858	False	0.0	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-A	CD8A	MHC_I	272	501	3.243971824645996	0.9557441473007202	0.9742647058823529	0.41916167664670656	2.099857985973358	True	271	501	2.2738444805145264	0.9557441473007202	0.7822878228782287	0.41916167664670656	1.6147943139076233	True	0.48506367206573486	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-B	CD8A	MHC_I	272	501	3.6286401748657227	0.9557441473007202	0.9816176470588235	0.41916167664670656	2.2921921610832214	True	271	501	2.590269088745117	0.9557441473007202	0.8154981549815498	0.41916167664670656	1.7730066180229187	True	0.5191855430603027	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-C	CD8A	MHC_I	272	501	2.8196940422058105	0.9557441473007202	0.9558823529411765	0.41916167664670656	1.8877190947532654	True	271	501	1.8456459045410156	0.9557441473007202	0.7047970479704797	0.41916167664670656	1.400695025920868	True	0.48702406883239746	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-A	CD8B	MHC_I	272	501	3.243971824645996	0.8682709336280823	0.9742647058823529	0.38922155688622756	2.056121379137039	True	271	501	2.2738444805145264	0.8682709336280823	0.7822878228782287	0.38922155688622756	1.5710577070713043	True	0.48506367206573486	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-B	CD8B	MHC_I	272	501	3.6286401748657227	0.8682709336280823	0.9816176470588235	0.38922155688622756	2.2484555542469025	True	271	501	2.590269088745117	0.8682709336280823	0.8154981549815498	0.38922155688622756	1.7292700111865997	True	0.5191855430603027	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-C	CD8B	MHC_I	272	501	2.8196940422058105	0.8682709336280823	0.9558823529411765	0.38922155688622756	1.8439824879169464	True	271	501	1.8456459045410156	0.8682709336280823	0.7047970479704797	0.38922155688622756	1.356958419084549	True	0.48702406883239746	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-E	KLRC1	MHC_I	272	501	1.4453449249267578	0.44526201486587524	0.8860294117647058	0.2215568862275449	0.9453034698963165	True	271	501	0.6655463576316833	0.44526201486587524	0.35793357933579334	0.2215568862275449	0.5554041862487793	True	0.38989928364753723	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-E	KLRD1	MHC_I	272	501	1.4453449249267578	0.8148911595344543	0.8860294117647058	0.3992015968063872	1.130118042230606	True	271	501	0.6655463576316833	0.8148911595344543	0.35793357933579334	0.3992015968063872	0.7402187585830688	True	0.38989928364753723	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-E	KLRC1+KLRD1	MHC_I	272	501	1.4453449249267578	0.44526201486587524	0.8860294117647058	0.2215568862275449	0.9453034698963165	True	271	501	0.6655463576316833	0.44526201486587524	0.35793357933579334	0.2215568862275449	0.5554041862487793	True	0.38989928364753723	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-G	LILRB2	MHC_I	272	501	0.023539356887340546	0.0	0.07352941176470588	0.0	0.011769678443670273	False	271	501	0.0016265081940218806	0.0	0.0036900369003690036	0.0	0.0008132540970109403	False	0.010956424346659333	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-A	KIR3DL1	MHC_I	272	501	3.243971824645996	0.01971924677491188	0.9742647058823529	0.00998003992015968	1.631845535710454	False	271	501	2.2738444805145264	0.01971924677491188	0.7822878228782287	0.00998003992015968	1.1467818636447191	False	0.48506367206573486	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-C	KIR2DL1	MHC_I	272	501	2.8196940422058105	0.03512314707040787	0.9558823529411765	0.023952095808383235	1.4274085946381092	False	271	501	1.8456459045410156	0.03512314707040787	0.7047970479704797	0.023952095808383235	0.9403845258057117	False	0.48702406883239746	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
HLA-C	KIR2DL3	MHC_I	272	501	2.8196940422058105	0.12208005040884018	0.9558823529411765	0.06786427145708583	1.4708870463073254	False	271	501	1.8456459045410156	0.12208005040884018	0.7047970479704797	0.06786427145708583	0.9838629774749279	False	0.48702406883239746	GSE205335	P1079	P1079	272	271	501	0.5031065940856934
CXCL9	CXCR3	T_recruit	98	2350	0.04009808227419853	0.4970983564853668	0.061224489795918366	0.3668085106382979	0.2685982193797827	False	98	2350	0.004853513091802597	0.4970983564853668	0.01020408163265306	0.3668085106382979	0.2509759347885847	False	0.017622284591197968	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CXCL10	CXCR3	T_recruit	98	2350	0.0	0.4970983564853668	0.0	0.3668085106382979	0.2485491782426834	False	98	2350	0.002672696253284812	0.4970983564853668	0.01020408163265306	0.3668085106382979	0.24988552636932582	False	-0.001336348126642406	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CXCL11	CXCR3	T_recruit	98	2350	0.008907189592719078	0.4970983564853668	0.05102040816326531	0.3668085106382979	0.25300277303904295	False	98	2350	0.02412761002779007	0.4970983564853668	0.02040816326530612	0.3668085106382979	0.26061298325657845	False	-0.007610210217535496	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CCL5	CCR5	T_recruit	98	2350	0.09041284769773483	0.10209446400403976	0.07142857142857142	0.09276595744680852	0.0962536558508873	False	98	2350	0.22067680954933167	0.10209446400403976	0.10204081632653061	0.09276595744680852	0.16138563677668571	False	-0.06513198092579842	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CCL3	CCR5	T_recruit	98	2350	0.06980598717927933	0.10209446400403976	0.09183673469387756	0.09276595744680852	0.08595022559165955	False	98	2350	0.1351156383752823	0.10209446400403976	0.09183673469387756	0.09276595744680852	0.11860505118966103	False	-0.03265482559800148	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CCL4	CCR5	T_recruit	98	2350	0.09615746140480042	0.10209446400403976	0.07142857142857142	0.09276595744680852	0.09912596270442009	False	98	2350	0.19349738955497742	0.10209446400403976	0.09183673469387756	0.09276595744680852	0.1477959267795086	False	-0.0486699640750885	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CCL5	CCR1	T_recruit	98	2350	0.09041284769773483	0.008693531155586243	0.07142857142857142	0.008936170212765958	0.04955318942666054	False	98	2350	0.22067680954933167	0.008693531155586243	0.10204081632653061	0.008936170212765958	0.11468517035245895	False	-0.06513198092579842	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CXCL16	CXCR6	T_recruit	98	2350	0.6710452437400818	0.2591472566127777	0.8061224489795918	0.18170212765957447	0.46509625017642975	True	98	2350	0.4804087281227112	0.2591472566127777	0.5408163265306123	0.18170212765957447	0.36977799236774445	True	0.0953182578086853	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CCL19	CCR7	T_recruit	98	2350	0.0	0.6950628757476807	0.0	0.3953191489361702	0.34753143787384033	False	98	2350	0.0	0.6950628757476807	0.0	0.3953191489361702	0.34753143787384033	False	0.0	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CCL21	CCR7	T_recruit	98	2350	0.0	0.6950628757476807	0.0	0.3953191489361702	0.34753143787384033	False	98	2350	0.0	0.6950628757476807	0.0	0.3953191489361702	0.34753143787384033	False	0.0	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CXCL13	CXCR5	T_recruit	98	2350	0.0	0.06347732245922089	0.0	0.05531914893617021	0.03173866122961044	False	98	2350	0.036526113748550415	0.06347732245922089	0.02040816326530612	0.05531914893617021	0.05000171810388565	False	-0.018263056874275208	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CX3CL1	CX3CR1	T_recruit	98	2350	0.2536749243736267	0.08951862156391144	0.47959183673469385	0.06553191489361702	0.17159677296876907	False	98	2350	0.22748959064483643	0.08951862156391144	0.3163265306122449	0.06553191489361702	0.15850410610437393	False	0.013092666864395142	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CXCL12	CXCR4	T_recruit	98	2350	0.0	2.5285184383392334	0.0	0.9242553191489362	1.2642592191696167	False	98	2350	0.0020383030641824007	2.5285184383392334	0.01020408163265306	0.9242553191489362	1.265278370701708	False	-0.0010191515320912004	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
IFNG	IFNGR1	IFN	98	2350	0.005191504955291748	0.31649988889694214	0.01020408163265306	0.2731914893617021	0.16084569692611694	False	98	2350	0.06827300041913986	0.31649988889694214	0.030612244897959183	0.2731914893617021	0.192386444658041	False	-0.03154074773192406	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
IFNG	IFNGR2	IFN	98	2350	0.005191504955291748	0.05500194802880287	0.01020408163265306	0.0523404255319149	0.03009672649204731	False	98	2350	0.06827300041913986	0.05500194802880287	0.030612244897959183	0.0523404255319149	0.06163747422397137	False	-0.03154074773192406	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
IFNG	IFNGR1+IFNGR2	IFN	98	2350	0.005191504955291748	0.05500194802880287	0.01020408163265306	0.0523404255319149	0.03009672649204731	False	98	2350	0.06827300041913986	0.05500194802880287	0.030612244897959183	0.0523404255319149	0.06163747422397137	False	-0.03154074773192406	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
IFNB1	IFNAR1	IFN	98	2350	0.0	0.20282886922359467	0.0	0.18553191489361703	0.10141443461179733	False	98	2350	0.0	0.20282886922359467	0.0	0.18553191489361703	0.10141443461179733	False	0.0	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
IFNB1	IFNAR2	IFN	98	2350	0.0	0.30706027150154114	0.0	0.27361702127659576	0.15353013575077057	False	98	2350	0.0	0.30706027150154114	0.0	0.27361702127659576	0.15353013575077057	False	0.0	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-A	CD8A	MHC_I	98	2350	3.309936285018921	0.8665075898170471	0.9693877551020408	0.37957446808510636	2.088221937417984	True	98	2350	2.984459400177002	0.8665075898170471	0.9183673469387755	0.37957446808510636	1.9254834949970245	True	0.16273844242095947	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-B	CD8A	MHC_I	98	2350	3.59116792678833	0.8665075898170471	1.0	0.37957446808510636	2.2288377583026886	True	98	2350	3.2725110054016113	0.8665075898170471	0.9693877551020408	0.37957446808510636	2.0695092976093292	True	0.15932846069335938	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-C	CD8A	MHC_I	98	2350	3.454296588897705	0.8665075898170471	0.9897959183673469	0.37957446808510636	2.160402089357376	True	98	2350	3.2030293941497803	0.8665075898170471	0.9693877551020408	0.37957446808510636	2.0347684919834137	True	0.1256335973739624	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-A	CD8B	MHC_I	98	2350	3.309936285018921	0.5345546007156372	0.9693877551020408	0.2927659574468085	1.922245442867279	True	98	2350	2.984459400177002	0.5345546007156372	0.9183673469387755	0.2927659574468085	1.7595070004463196	True	0.16273844242095947	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-B	CD8B	MHC_I	98	2350	3.59116792678833	0.5345546007156372	1.0	0.2927659574468085	2.0628612637519836	True	98	2350	3.2725110054016113	0.5345546007156372	0.9693877551020408	0.2927659574468085	1.9035328030586243	True	0.15932846069335938	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-C	CD8B	MHC_I	98	2350	3.454296588897705	0.5345546007156372	0.9897959183673469	0.2927659574468085	1.9944255948066711	True	98	2350	3.2030293941497803	0.5345546007156372	0.9693877551020408	0.2927659574468085	1.8687919974327087	True	0.1256335973739624	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-E	KLRC1	MHC_I	98	2350	1.7936121225357056	0.06110217049717903	0.9489795918367347	0.03531914893617021	0.9273571465164423	False	98	2350	1.6871140003204346	0.06110217049717903	0.8775510204081632	0.03531914893617021	0.8741080854088068	False	0.0532490611076355	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-E	KLRD1	MHC_I	98	2350	1.7936121225357056	0.3756029009819031	0.9489795918367347	0.2097872340425532	1.0846075117588043	True	98	2350	1.6871140003204346	0.3756029009819031	0.8775510204081632	0.2097872340425532	1.0313584506511688	True	0.0532490611076355	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-E	KLRC1+KLRD1	MHC_I	98	2350	1.7936121225357056	0.06110217049717903	0.9489795918367347	0.03531914893617021	0.9273571465164423	False	98	2350	1.6871140003204346	0.06110217049717903	0.8775510204081632	0.03531914893617021	0.8741080854088068	False	0.0532490611076355	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-G	LILRB2	MHC_I	98	2350	0.17977696657180786	0.0039541819132864475	0.47959183673469385	0.0029787234042553193	0.09186557424254715	False	98	2350	0.14325112104415894	0.0039541819132864475	0.2653061224489796	0.0029787234042553193	0.07360265147872269	False	0.018262922763824463	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-A	KIR3DL1	MHC_I	98	2350	3.309936285018921	0.01798754371702671	0.9693877551020408	0.011914893617021277	1.6639619143679738	False	98	2350	2.984459400177002	0.01798754371702671	0.9183673469387755	0.011914893617021277	1.5012234719470143	False	0.16273844242095947	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-C	KIR2DL1	MHC_I	98	2350	3.454296588897705	0.05235728994011879	0.9897959183673469	0.04042553191489362	1.753326939418912	False	98	2350	3.2030293941497803	0.05235728994011879	0.9693877551020408	0.04042553191489362	1.6276933420449495	False	0.1256335973739624	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
HLA-C	KIR2DL3	MHC_I	98	2350	3.454296588897705	0.0804605782032013	0.9897959183673469	0.05404255319148936	1.7673785835504532	False	98	2350	3.2030293941497803	0.0804605782032013	0.9693877551020408	0.05404255319148936	1.6417449861764908	False	0.1256335973739624	GSE205335	P1084	P1084	98	98	2350	2.4803318977355957
CXCL9	CXCR3	T_recruit	532	272	0.0	0.08033226430416107	0.0	0.04411764705882353	0.040166132152080536	False	531	272	0.0	0.08033226430416107	0.0	0.04411764705882353	0.040166132152080536	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CXCL10	CXCR3	T_recruit	532	272	0.0	0.08033226430416107	0.0	0.04411764705882353	0.040166132152080536	False	531	272	0.0	0.08033226430416107	0.0	0.04411764705882353	0.040166132152080536	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CXCL11	CXCR3	T_recruit	532	272	0.0	0.08033226430416107	0.0	0.04411764705882353	0.040166132152080536	False	531	272	0.0	0.08033226430416107	0.0	0.04411764705882353	0.040166132152080536	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CCL5	CCR5	T_recruit	532	272	0.013358543626964092	0.03158619627356529	0.02443609022556391	0.01838235294117647	0.022472369950264692	False	531	272	0.03022673726081848	0.03158619627356529	0.047080979284369114	0.01838235294117647	0.030906466767191887	False	-0.008434096816927195	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CCL3	CCR5	T_recruit	532	272	0.06576166301965714	0.03158619627356529	0.16353383458646617	0.01838235294117647	0.048673929646611214	False	531	272	0.07828065752983093	0.03158619627356529	0.17325800376647835	0.01838235294117647	0.05493342690169811	False	-0.006259497255086899	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CCL4	CCR5	T_recruit	532	272	0.09025569260120392	0.03158619627356529	0.20864661654135339	0.01838235294117647	0.060920944437384605	False	531	272	0.09587989002466202	0.03158619627356529	0.17325800376647835	0.01838235294117647	0.06373304314911366	False	-0.0028120987117290497	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CCL5	CCR1	T_recruit	532	272	0.013358543626964092	0.0	0.02443609022556391	0.0	0.006679271813482046	False	531	272	0.03022673726081848	0.0	0.047080979284369114	0.0	0.01511336863040924	False	-0.008434096816927195	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CXCL16	CXCR6	T_recruit	532	272	0.28225669264793396	0.044280990958213806	0.4417293233082707	0.022058823529411766	0.16326884180307388	False	531	272	0.2379598170518875	0.044280990958213806	0.3352165725047081	0.022058823529411766	0.14112040400505066	False	0.022148437798023224	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
CCL19	CCR7	T_recruit	532	272	0.0	0.5869486927986145	0.0	0.3125	0.29347434639930725	False	531	272	0.0	0.5869486927986145	0.0	0.3125	0.29347434639930725	False	0.0	GSE205335	P1089	P1089	532	531	272	2.3342196941375732
