layer	grid	imputation	method	nhej_panel	immune_panel	n_nhej	n_immune	n	n_low	n_high	pattern_effect	pattern_p_two	pattern_p_one	nhej_effect	nhej_p_two	nhej_p_one	immune_effect	immune_p_two	immune_p_one	full_match	worse_arm_p	effect_kind	approx
phospho_median	core_subsets	downshift	partial_wgs	PRKDC	IRF3	1	1	104			-0.07292628968206238	0.461915148035296	0.230957574017648	0.04338211274727499	0.6619145734769942	0.3309572867384971	-0.0728021047091601	0.4626801278897887	0.23134006394489434	True	0.3309572867384971	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC	HLA-A	1	1	104			-0.05120588945601865	0.6056958044143993	0.30284790220719965	0.04338211274727499	0.6619145734769942	0.3309572867384971	0.07205926784830946	0.46727051092877486	0.7663647445356125	False	0.7663647445356125	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC	IRF3+HLA-A	1	2	104			-0.06476307682867746	0.5136530309819761	0.25682651549098806	0.04338211274727499	0.6619145734769942	0.3309572867384971	0.03545008900879785	0.7208939571863744	0.6395530214068128	False	0.6395530214068128	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC5	IRF3	1	1	104			-0.2936849374514324	0.002479488757118468	0.001239744378559234	0.3136933216815416	0.001184237397088298	0.000592118698544149	-0.0728021047091601	0.4626801278897887	0.23134006394489434	True	0.23134006394489434	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC5	HLA-A	1	1	104			-0.1838877169956916	0.061678914376267664	0.030839457188133832	0.3136933216815416	0.001184237397088298	0.000592118698544149	0.07205926784830946	0.46727051092877486	0.7663647445356125	False	0.7663647445356125	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC5	IRF3+HLA-A	1	2	104			-0.2778303104272445	0.004296575932008149	0.0021482879660040745	0.3136933216815416	0.001184237397088298	0.000592118698544149	0.03545008900879785	0.7208939571863744	0.6395530214068128	False	0.6395530214068128	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC6	IRF3	1	1	104			-0.004034185418437122	0.9675799421998731	0.48378997109993654	-0.029428388173660676	0.7668109528576041	0.6165945235711979	-0.0728021047091601	0.4626801278897887	0.23134006394489434	False	0.6165945235711979	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC6	HLA-A	1	1	104			0.0958025713588172	0.3333353216091377	0.8333323391954311	-0.029428388173660676	0.7668109528576041	0.6165945235711979	0.07205926784830946	0.46727051092877486	0.7663647445356125	False	0.7663647445356125	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC6	IRF3+HLA-A	1	2	104			0.05430550409382022	0.5840212155216173	0.7079893922391913	-0.029428388173660676	0.7668109528576041	0.6165945235711979	0.03545008900879785	0.7208939571863744	0.6395530214068128	False	0.6395530214068128	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC5	IRF3	2	1	104			-0.27319433591810655	0.005016681980442615	0.0025083409902213077	0.30140185222675064	0.0018759636914369446	0.0009379818457184723	-0.0728021047091601	0.4626801278897887	0.23134006394489434	True	0.23134006394489434	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC5	HLA-A	2	1	104			-0.12340817503441395	0.21199897329993572	0.10599948664996786	0.30140185222675064	0.0018759636914369446	0.0009379818457184723	0.07205926784830946	0.46727051092877486	0.7663647445356125	False	0.7663647445356125	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC5	IRF3+HLA-A	2	2	104			-0.21302776379245836	0.0299163897235429	0.01495819486177145	0.30140185222675064	0.0018759636914369446	0.0009379818457184723	0.03545008900879785	0.7208939571863744	0.6395530214068128	False	0.6395530214068128	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC6	IRF3	2	1	104			-0.05022498505758996	0.6126281095007	0.30631405475035	0.007816372025151043	0.9372319140249867	0.46861595701249337	-0.0728021047091601	0.4626801278897887	0.23134006394489434	True	0.46861595701249337	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC6	HLA-A	2	1	104			0.017708006233092297	0.8583944775751964	0.5708027612124018	0.007816372025151043	0.9372319140249867	0.46861595701249337	0.07205926784830946	0.46727051092877486	0.7663647445356125	False	0.7663647445356125	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC6	IRF3+HLA-A	2	2	104			-0.00905113010349934	0.9273415956900085	0.46367079784500426	0.007816372025151043	0.9372319140249867	0.46861595701249337	0.03545008900879785	0.7208939571863744	0.6395530214068128	False	0.6395530214068128	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC5+XRCC6	IRF3	2	1	104			-0.14405553133544066	0.14457895997386258	0.07228947998693129	0.12897418967864618	0.19194591103366518	0.09597295551683259	-0.0728021047091601	0.4626801278897887	0.23134006394489434	True	0.23134006394489434	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC5+XRCC6	HLA-A	2	1	104			-0.023837516446550584	0.8101814655334553	0.40509073276672763	0.12897418967864618	0.19194591103366518	0.09597295551683259	0.07205926784830946	0.46727051092877486	0.7663647445356125	False	0.7663647445356125	rho	True
phospho_median	core_subsets	downshift	partial_wgs	XRCC5+XRCC6	IRF3+HLA-A	2	2	104			-0.09567732546721164	0.33397062507403197	0.16698531253701598	0.12897418967864618	0.19194591103366518	0.09597295551683259	0.03545008900879785	0.7208939571863744	0.6395530214068128	False	0.6395530214068128	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC5+XRCC6	IRF3	3	1	104			-0.16502553692119468	0.09411184351493887	0.047055921757469435	0.17012502919857023	0.08424259012840762	0.04212129506420381	-0.0728021047091601	0.4626801278897887	0.23134006394489434	True	0.23134006394489434	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC5+XRCC6	HLA-A	3	1	104			-0.040030263224381066	0.6866113192575592	0.3433056596287796	0.17012502919857023	0.08424259012840762	0.04212129506420381	0.07205926784830946	0.46727051092877486	0.7663647445356125	False	0.7663647445356125	rho	True
phospho_median	core_subsets	downshift	partial_wgs	PRKDC+XRCC5+XRCC6	IRF3+HLA-A	3	2	104			-0.09512643504668211	0.33677411513367983	0.16838705756683991	0.1701250291985702	0.08424259012840768	0.04212129506420384	0.03545008900879786	0.7208939571863743	0.6395530214068128	False	0.6395530214068128	rho	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC	IRF3	1	1	61	33.0	28.0	-0.08178725046786012	0.8000536778812627	0.40002683894063135	0.06435670255929365	0.9826796764620082	0.4913398382310041	0.11510169088526598	0.48271603797834084	0.24135801898917042	False	0.4913398382310041	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC	HLA-A	1	1	61	33.0	28.0	0.14767368780973233	0.9135613578135418	0.5432193210932291	0.06435670255929365	0.9826796764620082	0.4913398382310041	-0.15837207818532895	0.3580767489241081	0.8209616255379459	False	0.8209616255379459	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC	IRF3+HLA-A	1	2	61	33.0	28.0	-0.21429348214459448	0.9020908129009856	0.4510454064504928	0.06435670255929365	0.9826796764620082	0.4913398382310041	-0.08542302948323155	0.54808657254692	0.72595671372654	False	0.72595671372654	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC5	IRF3	1	1	61	33.0	28.0	1.1186800357615114	0.0037098028369774746	0.0018549014184887373	-0.9108145921542646	0.0022056879669631493	0.0011028439834815747	0.11510169088526598	0.48271603797834084	0.24135801898917042	True	0.24135801898917042	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC5	HLA-A	1	1	61	33.0	28.0	0.8723214378019432	0.09177550104017013	0.04588775052008506	-0.9108145921542646	0.0022056879669631493	0.0011028439834815747	-0.15837207818532895	0.3580767489241081	0.8209616255379459	False	0.8209616255379459	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC5	IRF3+HLA-A	1	2	61	33.0	28.0	0.9496208831074109	0.012036690639282551	0.006018345319641276	-0.9108145921542646	0.0022056879669631493	0.0011028439834815747	-0.08542302948323155	0.54808657254692	0.72595671372654	False	0.72595671372654	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC6	IRF3	1	1	61	33.0	28.0	-0.3862098114513346	0.822499274619731	0.5887503626901345	0.089334150730632	0.6799871100719335	0.6600064449640333	0.11510169088526598	0.48271603797834084	0.24135801898917042	False	0.6600064449640333	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC6	HLA-A	1	1	61	33.0	28.0	-0.14074517679967163	0.36569695490994625	0.8171515225450269	0.089334150730632	0.6799871100719335	0.6600064449640333	-0.15837207818532895	0.3580767489241081	0.8209616255379459	False	0.8209616255379459	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC6	IRF3+HLA-A	1	2	61	33.0	28.0	-0.49472687988453756	0.4560541812810155	0.7719729093594923	0.089334150730632	0.6799871100719335	0.6600064449640333	-0.08542302948323155	0.54808657254692	0.72595671372654	False	0.72595671372654	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC5	IRF3	2	1	61	33.0	28.0	0.485952757641417	0.011084839659639783	0.0055424198298198914	-0.5128159308061316	0.009379447230545257	0.004689723615272629	0.11510169088526598	0.48271603797834084	0.24135801898917042	True	0.24135801898917042	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC5	HLA-A	2	1	61	33.0	28.0	0.22555746161912543	0.2940432605061173	0.14702163025305864	-0.5128159308061316	0.009379447230545257	0.004689723615272629	-0.15837207818532895	0.3580767489241081	0.8209616255379459	False	0.8209616255379459	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC5	IRF3+HLA-A	2	2	61	33.0	28.0	0.31808447078724883	0.08902218249554421	0.044511091247772104	-0.5128159308061316	0.009379447230545257	0.004689723615272629	-0.08542302948323155	0.54808657254692	0.72595671372654	False	0.72595671372654	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC6	IRF3	2	1	61	33.0	28.0	0.036626362678225055	0.9020908129009856	0.4510454064504928	-0.01233295628505357	0.7777720251541069	0.6111139874229465	0.11510169088526598	0.48271603797834084	0.24135801898917042	True	0.6111139874229465	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC6	HLA-A	2	1	61	33.0	28.0	-0.24669441203522688	0.5675362090952392	0.7162318954523804	-0.01233295628505357	0.7777720251541069	0.6111139874229465	-0.15837207818532895	0.3580767489241081	0.8209616255379459	False	0.8209616255379459	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC6	IRF3+HLA-A	2	2	61	33.0	28.0	0.07976817272210512	0.822499274619731	0.5887503626901345	-0.01233295628505357	0.7777720251541069	0.6111139874229465	-0.08542302948323155	0.54808657254692	0.72595671372654	False	0.72595671372654	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC5+XRCC6	IRF3	2	1	61	33.0	28.0	0.18723635194704047	0.17598337173258882	0.08799168586629441	-0.47803968671293695	0.21060077837591973	0.10530038918795986	0.11510169088526598	0.48271603797834084	0.24135801898917042	True	0.24135801898917042	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC5+XRCC6	HLA-A	2	1	61	33.0	28.0	-0.01122602063007061	0.8906406725100909	0.44532033625504547	-0.47803968671293695	0.21060077837591973	0.10530038918795986	-0.15837207818532895	0.3580767489241081	0.8209616255379459	False	0.8209616255379459	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	XRCC5+XRCC6	IRF3+HLA-A	2	2	61	33.0	28.0	0.29038194504108805	0.438749908936358	0.219374954468179	-0.47803968671293695	0.21060077837591973	0.10530038918795986	-0.08542302948323155	0.54808657254692	0.72595671372654	False	0.72595671372654	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC5+XRCC6	IRF3	3	1	61	33.0	28.0	0.20479084246544	0.16691882348120612	0.08345941174060306	-0.07680491059416344	0.15398636146865036	0.07699318073432518	0.11510169088526598	0.48271603797834084	0.24135801898917042	True	0.24135801898917042	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC5+XRCC6	HLA-A	3	1	61	33.0	28.0	-0.04284571622684252	0.8337780261713491	0.41688901308567455	-0.07680491059416344	0.15398636146865036	0.07699318073432518	-0.15837207818532895	0.3580767489241081	0.8209616255379459	False	0.8209616255379459	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4	PRKDC+XRCC5+XRCC6	IRF3+HLA-A	3	2	61	33.0	28.0	0.027871027097927714	0.48271603797834084	0.24135801898917042	-0.07680491059416344	0.15398636146865036	0.07699318073432518	-0.08542302948323155	0.54808657254692	0.72595671372654	False	0.72595671372654	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC	IRF3	1	1	110	33.0	77.0	-0.1749340657410089	0.9376114581857078	0.5311942709071461	0.17635298795844473	0.8807473437155124	0.5596263281422438	-0.07203253259063797	0.7891378507319797	0.6054310746340101	False	0.6054310746340101	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC	HLA-A	1	1	110	33.0	77.0	-0.07312244061974874	0.3715313119589061	0.814234344020547	0.17635298795844473	0.8807473437155124	0.5596263281422438	-0.32907252791856384	0.020582562770476986	0.9897087186147615	False	0.9897087186147615	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC	IRF3+HLA-A	1	2	110	33.0	77.0	-0.25168281707206375	0.6668337106978468	0.6665831446510766	0.17635298795844473	0.8807473437155124	0.5596263281422438	-0.3180594070592093	0.0850712560930702	0.9574643719534649	False	0.9574643719534649	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC5	IRF3	1	1	110	33.0	77.0	0.7059668163110976	0.0035495657171795464	0.0017747828585897732	-0.6047735103629559	0.0007817247988963917	0.00039086239944819583	-0.07203253259063797	0.7891378507319797	0.6054310746340101	False	0.6054310746340101	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC5	HLA-A	1	1	110	33.0	77.0	0.3414911462114604	0.3645897746061372	0.1822948873030686	-0.6047735103629559	0.0007817247988963917	0.00039086239944819583	-0.32907252791856384	0.020582562770476986	0.9897087186147615	False	0.9897087186147615	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC5	IRF3+HLA-A	1	2	110	33.0	77.0	0.5337597580911111	0.02442810805032793	0.012214054025163965	-0.6047735103629559	0.0007817247988963917	0.00039086239944819583	-0.3180594070592093	0.0850712560930702	0.9574643719534649	False	0.9574643719534649	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC6	IRF3	1	1	110	33.0	77.0	-0.479717794327239	0.4037715145346934	0.7981142427326533	0.1862307139673301	0.2033998631014846	0.8983000684492577	-0.07203253259063797	0.7891378507319797	0.6054310746340101	False	0.8983000684492577	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC6	HLA-A	1	1	110	33.0	77.0	-0.765138652258895	0.007488469478201809	0.9962557652608991	0.1862307139673301	0.2033998631014846	0.8983000684492577	-0.32907252791856384	0.020582562770476986	0.9897087186147615	False	0.9897087186147615	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC6	IRF3+HLA-A	1	2	110	33.0	77.0	-0.82187638785578	0.06120490190563643	0.9693975490471818	0.1862307139673301	0.2033998631014846	0.8983000684492577	-0.3180594070592093	0.0850712560930702	0.9574643719534649	False	0.9574643719534649	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC5	IRF3	2	1	110	33.0	77.0	0.354029214033782	0.04811228072991567	0.024056140364957835	-0.3794399508365186	0.0053496525823082	0.0026748262911541	-0.07203253259063797	0.7891378507319797	0.6054310746340101	False	0.6054310746340101	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC5	HLA-A	2	1	110	33.0	77.0	-0.15645453634307407	0.8807473437155124	0.5596263281422438	-0.3794399508365186	0.0053496525823082	0.0026748262911541	-0.32907252791856384	0.020582562770476986	0.9897087186147615	False	0.9897087186147615	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC5	IRF3+HLA-A	2	2	110	33.0	77.0	-0.0449753488867487	0.29968559279057405	0.14984279639528703	-0.3794399508365186	0.0053496525823082	0.0026748262911541	-0.3180594070592093	0.0850712560930702	0.9574643719534649	False	0.9574643719534649	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC6	IRF3	2	1	110	33.0	77.0	-0.23628211571044805	0.5571753754577675	0.7214123122711162	0.12928002878565095	0.29968559279057416	0.8501572036047129	-0.07203253259063797	0.7891378507319797	0.6054310746340101	False	0.8501572036047129	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC6	HLA-A	2	1	110	33.0	77.0	-0.5683604374638711	0.04453832053400153	0.9777308397329992	0.12928002878565095	0.29968559279057416	0.8501572036047129	-0.32907252791856384	0.020582562770476986	0.9897087186147615	False	0.9897087186147615	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC6	IRF3+HLA-A	2	2	110	33.0	77.0	-0.3442714320101583	0.19653284807797866	0.9017335759610107	0.12928002878565095	0.29968559279057416	0.8501572036047129	-0.3180594070592093	0.0850712560930702	0.9574643719534649	False	0.9574643719534649	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC5+XRCC6	IRF3	2	1	110	33.0	77.0	-0.019309365465972506	0.36805035442298983	0.18402517721149492	-0.12951788200370234	0.3214663726576238	0.1607331863288119	-0.07203253259063797	0.7891378507319797	0.6054310746340101	False	0.6054310746340101	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC5+XRCC6	HLA-A	2	1	110	33.0	77.0	-0.4496310908552037	0.2104399311706997	0.8947800344146501	-0.12951788200370234	0.3214663726576238	0.1607331863288119	-0.32907252791856384	0.020582562770476986	0.9897087186147615	False	0.9897087186147615	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	XRCC5+XRCC6	IRF3+HLA-A	2	2	110	33.0	77.0	-0.015965920176307546	0.953187699294129	0.5234061503529355	-0.12951788200370234	0.3214663726576238	0.1607331863288119	-0.3180594070592093	0.0850712560930702	0.9574643719534649	False	0.9574643719534649	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC5+XRCC6	IRF3	3	1	110	33.0	77.0	-0.07483230973616245	0.5441095914283969	0.27205479571419844	-0.023007114873218937	0.34425561206612143	0.17212780603306072	-0.07203253259063797	0.7891378507319797	0.6054310746340101	False	0.6054310746340101	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC5+XRCC6	HLA-A	3	1	110	33.0	77.0	-0.2858302373872211	0.21523024350425457	0.8923848782478727	-0.023007114873218937	0.34425561206612143	0.17212780603306072	-0.32907252791856384	0.020582562770476986	0.9897087186147615	False	0.9897087186147615	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_rest	PRKDC+XRCC5+XRCC6	IRF3+HLA-A	3	2	110	33.0	77.0	-0.06193539666205611	0.7591733753322807	0.6204133123338597	-0.023007114873218937	0.34425561206612143	0.17212780603306072	-0.3180594070592093	0.0850712560930702	0.9574643719534649	False	0.9574643719534649	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC	IRF3	1	1	74	37.0	37.0	-0.05342496615297511	0.48224104301587556	0.24112052150793778	0.07120557699072523	0.8372553974139647	0.41862769870698235	0.22433290094787867	0.15357210446201539	0.07678605223100769	False	0.41862769870698235	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC	HLA-A	1	1	74	37.0	37.0	0.1573008341312082	0.8541830781107512	0.4270915390553756	0.07120557699072523	0.8372553974139647	0.41862769870698235	-0.09198384442313395	0.4237107971667933	0.7881446014166034	False	0.7881446014166034	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC	IRF3+HLA-A	1	2	74	37.0	37.0	0.24681224654752357	0.6971362000740319	0.34856810003701594	0.07120557699072523	0.8372553974139647	0.41862769870698235	-0.10219327872869685	0.8204027262863258	0.5897986368568371	False	0.5897986368568371	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC5	IRF3	1	1	74	37.0	37.0	1.0835669542053368	0.0007436125134349808	0.0003718062567174904	-0.798543841603232	0.0010951631203554388	0.0005475815601777194	0.22433290094787867	0.15357210446201539	0.07678605223100769	True	0.07678605223100769	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC5	HLA-A	1	1	74	37.0	37.0	0.8782004535579083	0.03997046030614929	0.019985230153074646	-0.798543841603232	0.0010951631203554388	0.0005475815601777194	-0.09198384442313395	0.4237107971667933	0.7881446014166034	False	0.7881446014166034	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC5	IRF3+HLA-A	1	2	74	37.0	37.0	0.9736835683305849	0.003392569365725152	0.001696284682862576	-0.798543841603232	0.0010951631203554388	0.0005475815601777194	-0.10219327872869685	0.8204027262863258	0.5897986368568371	False	0.5897986368568371	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC6	IRF3	1	1	74	37.0	37.0	-0.1355248385202752	0.8711781555834608	0.4355890777917304	0.0626732512214227	0.7538905555303372	0.6230547222348314	0.22433290094787867	0.15357210446201539	0.07678605223100769	False	0.6230547222348314	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC6	HLA-A	1	1	74	37.0	37.0	-0.3664696642303815	0.36956029828873094	0.8152198508556345	0.0626732512214227	0.7538905555303372	0.6230547222348314	-0.09198384442313395	0.4237107971667933	0.7881446014166034	False	0.7881446014166034	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC6	IRF3+HLA-A	1	2	74	37.0	37.0	-0.4705072748180081	0.6038172841055172	0.6980913579472414	0.0626732512214227	0.7538905555303372	0.6230547222348314	-0.10219327872869685	0.8204027262863258	0.5897986368568371	False	0.6230547222348314	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC5	IRF3	2	1	74	37.0	37.0	0.49801220096143456	0.001988852664893376	0.000994426332446688	-0.43520971350833293	0.003276401238703236	0.001638200619351618	0.22433290094787867	0.15357210446201539	0.07678605223100769	True	0.07678605223100769	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC5	HLA-A	2	1	74	37.0	37.0	0.11037899293395537	0.2343652276932594	0.1171826138466297	-0.43520971350833293	0.003276401238703236	0.001638200619351618	-0.09198384442313395	0.4237107971667933	0.7881446014166034	False	0.7881446014166034	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC5	IRF3+HLA-A	2	2	74	37.0	37.0	0.2863055670296979	0.034097319794183255	0.017048659897091627	-0.43520971350833293	0.003276401238703236	0.001638200619351618	-0.10219327872869685	0.8204027262863258	0.5897986368568371	False	0.5897986368568371	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC6	IRF3	2	1	74	37.0	37.0	0.1103358929899095	0.5593657897202402	0.2796828948601201	0.034303440227347076	0.9396771284866918	0.5301614357566541	0.22433290094787867	0.15357210446201539	0.07678605223100769	False	0.5301614357566541	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC6	HLA-A	2	1	74	37.0	37.0	-0.21690904109036685	0.6891565167793516	0.6554217416103242	0.034303440227347076	0.9396771284866918	0.5301614357566541	-0.09198384442313395	0.4237107971667933	0.7881446014166034	False	0.7881446014166034	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC6	IRF3+HLA-A	2	2	74	37.0	37.0	-0.0408359544679846	0.9913743889823663	0.5043128055088169	0.034303440227347076	0.9396771284866918	0.5301614357566541	-0.10219327872869685	0.8204027262863258	0.5897986368568371	False	0.5897986368568371	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC5+XRCC6	IRF3	2	1	74	37.0	37.0	0.21617600086617464	0.06608630421167705	0.033043152105838525	-0.4461262778981919	0.13291572547167618	0.06645786273583809	0.22433290094787867	0.15357210446201539	0.07678605223100769	True	0.07678605223100769	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC5+XRCC6	HLA-A	2	1	74	37.0	37.0	0.12155517559707979	0.6971362000740319	0.34856810003701594	-0.4461262778981919	0.13291572547167618	0.06645786273583809	-0.09198384442313395	0.4237107971667933	0.7881446014166034	False	0.7881446014166034	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	XRCC5+XRCC6	IRF3+HLA-A	2	2	74	37.0	37.0	0.31782513778297083	0.24737175385637566	0.12368587692818783	-0.4461262778981919	0.13291572547167618	0.06645786273583809	-0.10219327872869685	0.8204027262863258	0.5897986368568371	False	0.5897986368568371	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC5+XRCC6	IRF3	3	1	74	37.0	37.0	0.22547614811340366	0.05707934909055279	0.028539674545276394	-0.0988431230738365	0.1072209640703005	0.05361048203515025	0.22433290094787867	0.15357210446201539	0.07678605223100769	True	0.07678605223100769	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC5+XRCC6	HLA-A	3	1	74	37.0	37.0	0.08149819152528526	0.721273911837888	0.360636955918944	-0.0988431230738365	0.1072209640703005	0.05361048203515025	-0.09198384442313395	0.4237107971667933	0.7881446014166034	False	0.7881446014166034	median_low_minus_high	True
phospho_median	core_subsets	downshift	tertile	PRKDC+XRCC5+XRCC6	IRF3+HLA-A	3	2	74	37.0	37.0	0.037291201800742746	0.29934555772786664	0.14967277886393332	-0.0988431230738365	0.1072209640703005	0.05361048203515025	-0.10219327872869685	0.8204027262863258	0.5897986368568371	False	0.5897986368568371	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC	IRF3	1	1	110	55.0	55.0	0.04302163064091091	0.29824827875520865	0.14912413937760433	-0.007856696315895972	0.6799788398779197	0.33998941993895987	0.15177608954459926	0.18053666276712554	0.09026833138356277	True	0.33998941993895987	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC	HLA-A	1	1	110	55.0	55.0	0.1573008341312082	0.7604534399014954	0.3802267199507477	-0.007856696315895972	0.6799788398779197	0.33998941993895987	-0.009985155256895528	0.3827671011162148	0.8086164494418926	False	0.8086164494418926	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC	IRF3+HLA-A	1	2	110	55.0	55.0	0.24681224654752357	0.49554977172581927	0.24777488586290963	-0.007856696315895972	0.6799788398779197	0.33998941993895987	-0.16588060706173982	0.9095669729855039	0.45478348649275196	False	0.45478348649275196	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC5	IRF3	1	1	110	55.0	55.0	0.8298868029617571	0.00035032066738831453	0.00017516033369415726	-0.5433530915875512	0.0008690003297115278	0.0004345001648557639	0.15177608954459926	0.18053666276712554	0.09026833138356277	True	0.09026833138356277	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC5	HLA-A	1	1	110	55.0	55.0	0.5775302842789487	0.0673528269269441	0.03367641346347205	-0.5433530915875512	0.0008690003297115278	0.0004345001648557639	-0.009985155256895528	0.3827671011162148	0.8086164494418926	False	0.8086164494418926	median_low_minus_high	True
