gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
MICG,0.24375067495204536,0.18226192205434552,0.06148875289769984,0.05087435948844801,0.24866921725777308,0.9415424833427605,0.34710955128839854,0.5003736785475643,0.42846543253194364,0.5115341364907122,False,172,172,516
PTP4A1P1,0.09550376469902197,0.08637980620578331,0.00912395849323866,0.05087064065764996,0.24870385186988844,0.38875447420575243,0.6977175999270828,0.31055885661210336,0.42849750590208535,0.805653539742742,False,172,172,516
AC022392.1,0.0743407286224337,0.05929055450426101,0.015050174118172686,0.050866629965030566,0.24874120845058623,1.1548661601895576,0.24899253658977366,0.6005145736680428,0.42852253482389163,0.41074552108268164,False,172,172,516
AC093388.1,1.3925884879694155,1.359959258465448,0.032629229503967405,0.050864604468343795,0.24876007591334856,0.47977591115881124,0.6317037857893353,0.17685388742287333,0.42853830577864743,0.7561012080953627,False,172,172,516
AC091305.1,0.1032749984545883,0.10312856845027868,0.00014643000430962505,0.05086219765278359,0.24878249665141997,0.008034535079682366,0.9935942254897205,0.39622211050695477,0.42856019648058136,0.9959418139089888,False,172,172,516
AC009119.1,0.48017661796345024,0.4070847112230989,0.07309190674035132,0.050859944883209725,0.24880348364762161,1.9299894056434563,0.05446834460760901,0.12349683284924785,0.42857961576281833,0.14988136662294604,False,172,172,516
C20orf194,3.1548880140564055,3.061886717754249,0.0930012963021567,0.05085494738727362,0.24885004515853792,1.2146822825797865,0.2253283571228727,0.24795528042437953,0.4286263514501149,0.3842950307158201,False,172,172,516
CUL9,3.253878251837722,3.1878211791662654,0.06605707267145666,0.05084512006107103,0.24894162376327808,0.9455192773789642,0.3450617604499949,0.2708467446624977,0.4287136899368997,0.5095827703024778,False,172,172,516
RPL30P11,0.16324506356181986,0.10915210869105504,0.05409295487076482,0.050843643073184765,0.24895538950618704,1.7327251598036768,0.08425258681042946,0.2542808971640116,0.4287136899368997,0.1989880873227508,False,172,172,516
RBBP4P1,1.2021381291022695,1.1036382216277514,0.09849990747451809,0.05083359729463762,0.24904903170934567,1.5798002910641311,0.1150770998128571,0.10247576010061875,0.42878495586577425,0.24418394271356075,False,172,172,516
NCOA5,5.515433754441992,5.466490562258896,0.04894319218309651,0.05082241058471225,0.24915333804976267,0.8756706120637779,0.38184339667273454,0.253772524882394,0.42894780016215434,0.5442693191380022,False,172,172,516
LINC02210,1.8684441858103091,1.8080515346995678,0.060392651110741324,0.050818658115733176,0.2491883333783858,1.0548369479996043,0.29226618434639245,0.1378419544685019,0.42899130906252464,0.45685011093883005,False,172,172,516
GMNN,4.588770831911265,4.5018964555938386,0.086874376317426,0.050816820559762395,0.24920547157841094,0.964310494991777,0.33560101045088886,0.11984138375838191,0.4290040737461271,0.5000514900654098,False,172,172,516
GDI2,7.753765033135047,7.711341724365977,0.04242330876907019,0.05080406831534556,0.24932442964518614,0.7593566867138956,0.4481727656200377,0.4365743601734525,0.42919211221012926,0.605519065161737,False,172,172,516
AL139124.1,0.5864696352240246,0.5399151070443531,0.04655452817967154,0.050798659159753505,0.24937490037614368,1.014455913904589,0.31108763302683773,0.37899350084097894,0.4292622451170637,0.475786794813405,False,172,172,516
MIR100HG,1.1823040059273033,1.1199833095280614,0.06232069639924198,0.050796255451585136,0.2493973307287063,0.7076907894548653,0.4796208873084339,0.38037517382264796,0.4292841070439498,0.6335165454879925,False,172,172,516
AC093827.2,0.14163779019427072,0.11082008695944948,0.030817703234821248,0.050786873410434315,0.24948489328346193,1.3568849452826355,0.17571688374184125,0.1141019537566658,0.42941807403215937,0.325624958107177,False,172,172,516
RPRML,0.19364769627618153,0.23716052608246316,-0.04351282980628163,0.05078420171367218,0.24950983213752087,-1.037453550934895,0.30050534303897286,0.2792922512032837,0.4294287059902142,0.4652139031657025,False,172,172,516
ARMC5,3.1748103561442913,3.0343925241636867,0.14041783198060465,0.05077891320307119,0.24955920266521062,2.0670990218875174,0.03947992777259757,0.14162151529603706,0.4294287059902142,0.12063250925326534,False,172,172,516
RBP2,0.8255261501922896,0.8403203791657837,-0.014794228973494139,0.05075216130299963,0.24980904749120345,-0.13973240629040598,0.8889542080744334,0.8426349507132755,0.42980833659524614,0.9341800313076594,False,172,172,516
SH2B3,4.199111180904652,4.054812172503315,0.14429900840133758,0.05073812348976526,0.24994022094505058,1.6219448309337132,0.10578435765523664,0.16107417554330283,0.42998617900819985,0.2309749910479881,False,172,172,516
AC108681.1,0.49020164356950535,0.39472111508161906,0.0954805284878863,0.050737970708654004,0.2499416488405325,1.6028042569022438,0.1099470880173501,0.49708800655244934,0.42998617900819985,0.23697974940955074,False,172,172,516
CBWD6,0.5745190996562733,0.5761172494630303,-0.0015981498067569877,0.05073570998199524,0.24996277830355573,-0.05066012033700893,0.9596284289869585,0.3753898608996036,0.4300057620288096,0.9764931367267141,False,172,172,516
BDH2P1,0.3437563382858621,0.33094168132537677,0.012814656960485338,0.05073432773410206,0.24997569784036205,0.28085983003869675,0.7789914717700404,0.2928816386176847,0.43001122070792164,0.8622370130894493,False,172,172,516
AC135279.3,0.16643089265769317,0.18468819591904845,-0.018257303261355273,0.05071371487649711,0.2501684164196499,-0.663884877501739,0.507387147384857,0.297262354723728,0.4302756327941272,0.6569049855299167,False,172,172,516
PICK1,4.29683938406884,4.198607607952865,0.09823177611597522,0.05071209493609248,0.25018356633162414,1.4337922603410358,0.1525648605050444,0.14880762542387746,0.4302849158597925,0.2955701330615203,False,172,172,516
LGALS8-AS1,0.5983610076378921,0.5386510521813184,0.05970995545657376,0.050709572194359585,0.2502071606415865,1.2599232394536737,0.20855648890167536,0.06255533224831925,0.4303044373288967,0.3651186749793992,False,172,172,516
AP000777.2,0.08580715196574974,0.07067624347040868,0.015130908495341058,0.05070879573209055,0.2502144229300282,0.9524987571348339,0.34152757815629076,0.1429000729726673,0.4303044373288967,0.5060211575772234,False,172,172,516
RNU6-1337P,0.38585211387231694,0.3957529655910355,-0.009900851718718573,0.050701156705475044,0.2502858789340879,-0.14287859116414006,0.8864776319483976,0.4377416406428236,0.43037182322601963,0.932665957630562,False,172,172,516
MTERF3,5.059863143629844,4.968479251090376,0.09138389253946766,0.05070043560052014,0.2502926249355494,1.418705473975184,0.15690868256102916,0.09356549673474253,0.43037182322601963,0.301195039515996,False,172,172,516
MAT2A,6.568383099167458,6.461966134022361,0.10641696514509746,0.050693927355005414,0.2503535158832813,1.6395104568325232,0.10202807903508115,0.12696917778087516,0.4304429726343623,0.22565999025782513,False,172,172,516
PSMC1P12,0.029210252182259724,0.019373591461947122,0.009836660720312602,0.05069191349633468,0.25037235957330056,1.663466790175423,0.0971903452525553,0.15550120459866051,0.430444989181843,0.21851484013901307,False,172,172,516
AC068587.2,1.480673802791438,1.4272229928124158,0.053450809979022074,0.05069012303176556,0.25038911379236334,0.442230320414458,0.6586023695727174,0.6286431793310088,0.4304538536673578,0.7762099355678456,False,172,172,516
RELCH,3.377679922092096,3.3281385314986904,0.049541390593405676,0.05067803072155431,0.2505022876645173,0.7543684153618857,0.4511514563580963,0.24795528042437953,0.4305980804830523,0.6082177465192049,False,172,172,516
AC018797.1,0.06273639787513076,0.055996894871542933,0.006739503003587825,0.050663000527388896,0.2506430072980825,0.29761572515875084,0.7662174196960289,0.20810443859895356,0.4307712590959874,0.853370661981787,False,172,172,516
SPANXB1,0.4377134858819316,0.4222657737776018,0.01544771210432977,0.05066034466115906,0.25066787846619937,0.10897318676221089,0.9132879944039173,0.266615781359258,0.4307795477561066,0.9491715450285075,False,172,172,516
HMGB1P21,0.14596933525748093,0.19526549915386998,-0.04929616389638905,0.05065945568806228,0.2506762037418468,-1.1518292280362201,0.25062941792176857,0.20928620162337552,0.4307795477561066,0.41272050715210506,False,172,172,516
ATP5MC2P4,0.41700995192088613,0.3955937260845056,0.02141622583638053,0.05065521073515295,0.25071596058297607,0.41638438768639474,0.6773900376756664,0.5288147942999705,0.4308310878644948,0.7902465852006366,False,172,172,516
AL845321.1,0.12543363056613782,0.1386380460717509,-0.013204415505613076,0.05065367729831269,0.25073032333006867,-0.3816078620229966,0.7030704663981687,0.20294698107631726,0.4308389883674494,0.8094539454820048,False,172,172,516
SNORD121A,0.5625558724937734,0.568185005873771,-0.005629133379997597,0.05064957845049329,0.25076871749400914,-0.06399891943513555,0.9490140594602913,0.19930564175559096,0.43088818070006946,0.970459586461028,False,172,172,516
AP003038.1,0.015735763278487153,0.014236917700432311,0.0014988455780548422,0.050642532363125166,0.2508347281979996,0.32644487552306034,0.7442936092043057,0.9946937389868988,0.4309848200052864,0.8383278446774014,False,172,172,516
LINC01335,0.07445557528646418,0.05980012934719328,0.0146554459392709,0.05063075333741937,0.25094510605893033,0.5627065622551942,0.574003434190771,0.33759400721535493,0.43114089093925256,0.7106827775577031,False,172,172,516
BMI1,4.840988214307447,4.7989080399586745,0.042080174348772204,0.05062802730701045,0.2509706557211806,0.6531013441091572,0.5141408881046623,0.5780399612291355,0.43115120825552866,0.6624635052047815,False,172,172,516
TAZ,3.9999749599997543,3.89981529547197,0.10015966452778446,0.05062021000632395,0.2510439332444091,1.594781638646608,0.1116901550612392,0.20110873141979846,0.4312603019407129,0.2394151159431052,False,172,172,516
SUCLG2P2,0.7643083086718097,0.7067123919286549,0.057595916743154785,0.05061669798975431,0.2510768589011714,1.2606610338414053,0.20830310778081912,0.36611678127196834,0.4313000706556487,0.3648632902615237,False,172,172,516
C2orf49,4.00331659479039,3.971100447659069,0.03221614713132093,0.050615537094740405,0.2510877431184016,0.5972298511480906,0.5507807323613343,0.2344618150834401,0.4313019749419458,0.6920206371031561,False,172,172,516
OR2J3,0.02652465843440605,0.02395591495430995,0.0025687434800961,0.05060925368031688,0.2511466602993225,0.19313666857020698,0.8470003719310966,0.1433043247253215,0.43136838353597,0.9074919430974033,False,172,172,516
CT45A1,0.29196384250547874,0.13452894930729561,0.15743489319818313,0.05060828595098402,0.25115573518295553,1.8054974277339666,0.07203798638140634,0.4845426486465718,0.43136838353597,0.17974257745484526,False,172,172,516
AC074024.1,0.038549502618935964,0.08554320216919852,-0.04699369955026255,0.05060583689012754,0.25117870227499356,-1.3716342273768607,0.17183089367941262,0.18736900343823748,0.4313910368006818,0.32078153761654243,False,172,172,516
ZNF48,3.834222403570849,3.7676034521584336,0.06661895141241558,0.050599334756446006,0.2512396858413686,0.9721120486817338,0.3317017548107387,0.11677579632849604,0.43146218283917254,0.49613210367313393,False,172,172,516
RPL8,11.211075842004329,11.101083462935955,0.10999237906837322,0.05059680067150177,0.25126345583463616,1.2114238858934374,0.2266280552784541,0.33371377569158456,0.43148620860283926,0.38573630225062394,False,172,172,516
NR1I3,0.5554160323419068,0.5464549195256173,0.00896111281628953,0.05058698992044188,0.25135549650342737,0.24164045583562546,0.8092090621734568,0.24795510615526162,0.43162746684821607,0.8824080727652576,False,172,172,516
FENDRR,1.1256201090191424,1.1800334505792396,-0.05441334156009714,0.05057990731169537,0.25142195737283685,-0.561911313484701,0.5745740301403597,0.5365386562892455,0.4316911877058516,0.7111616905720765,False,172,172,516
C8orf37,2.4486889018122953,2.392598512138027,0.05609038967426816,0.05057702274583615,0.25144902869208713,0.8385757684207404,0.4023050001720244,0.20244932353718836,0.4317208680349801,0.5636950079508478,False,172,172,516
KLHL13,1.159639195485375,1.0876181490131025,0.07202104647227259,0.05056650108835261,0.25154779042393505,0.7705334572268169,0.44151898724853383,0.6464766790644931,0.431856823748162,0.5998355473701368,False,172,172,516
ACTG1P19,0.13146322785204292,0.11577300304907748,0.015690224802965447,0.05054927985595169,0.25170949604957465,0.9589046993807897,0.33829160963649024,0.3065268601132467,0.43208399991079427,0.5027686032433994,False,172,172,516
AC010605.1,0.041999303598855696,0.03247906963496816,0.009520233963887535,0.05054120391623984,0.2517853531976114,1.249951761661934,0.21218481237392828,0.20012946850314972,0.4321469611405359,0.3694874016787978,False,172,172,516
C2orf92,1.3360434508108296,1.2391172075598313,0.0969262432509983,0.050540119842724066,0.2517955370895402,1.2976741366110374,0.19528388100749441,0.2914107647278351,0.4321476289100445,0.3495099835279759,False,172,172,516
WNT9A,2.924012112889176,2.8002584580935928,0.12375365479558331,0.05053085584592141,0.2518825756574241,1.171991571266257,0.24201719442095457,0.37305850001499985,0.43224927934856566,0.4031418421503281,False,172,172,516
NEGR1,0.9819593771358004,0.9633678611238615,0.01859151601193887,0.05052266204499829,0.2519595767836935,0.23386152643637095,0.8152338349858087,0.4245263362194258,0.43234507341694767,0.8861962164533572,False,172,172,516
SAPCD2P3,0.1033412213854064,0.08826375964462996,0.01507746174077644,0.05052142972667799,0.25197115889298627,0.964137044074346,0.3356628400233102,0.12969913770725608,0.43234813247612314,0.5001082086840238,False,172,172,516
ALDH2,5.6942615134551975,5.647568681257897,0.04669283219730058,0.050513387017953174,0.25204675846264674,0.4374978137441937,0.662026529038021,0.6352255918815497,0.43243259308722726,0.7787893267126998,False,172,172,516
AC069218.1,0.942266039233968,0.8606107006603779,0.08165533857359009,0.050513064953089916,0.2520497861249124,1.1716890965644624,0.2421429242363567,0.27797786493933807,0.43243259308722726,0.40325092891169934,False,172,172,516
AC011008.1,0.06997142797073445,0.05742646940130194,0.012544958569432517,0.05049913048116285,0.25218080530017667,0.8809842081462123,0.3790801244238419,0.2624183701937073,0.4326405541021035,0.54160791974691,False,172,172,516
AL009178.2,0.7659388782749609,0.725092323602166,0.040846554672794855,0.050475354155960515,0.2524044720033808,0.8879345489621184,0.3752185908964257,0.10830464258945229,0.4329401020445206,0.5380771426834335,False,172,172,516
AC008764.2,3.1809011775677534,3.157743645199914,0.023157532367839462,0.05045661332705623,0.2525808663302295,0.27399782303672704,0.7842571555967073,0.44492986068049367,0.43311427095728344,0.8655962467062495,False,172,172,516
AC005746.3,0.23630788538465367,0.2899590067461984,-0.053651121361544735,0.050456222427810005,0.25258454650342027,-1.2108896841873902,0.22709943119612563,0.4081061745855733,0.43311427095728344,0.3862257257759033,False,172,172,516
AC136604.1,0.03568247050093039,0.02929643559625382,0.0063860349046765685,0.050449479272828245,0.2526480367021668,0.6856848683981918,0.4933801634515764,0.33283249892673317,0.43315766563863045,0.644780255076775,False,172,172,516
OLFM1,2.333913842263149,2.1926661949856245,0.14124764727752437,0.05044582742732263,0.252682425294264,1.0333197059223445,0.3021853448742307,0.34578024300923493,0.43319792515962413,0.46706087021635023,False,172,172,516
C12orf4,3.71974013325172,3.631760476899932,0.08797965635178828,0.05044220154398237,0.2527165726239929,1.4634180638870273,0.14429503939377006,0.1091412484118828,0.4332396325835626,0.2846266621589758,False,172,172,516
ALDH16A1,4.025044762450135,3.88776358658394,0.13728117586619515,0.05043132829979235,0.25281899234312244,1.954648865242396,0.05146554285247068,0.16983507903781614,0.4333712277219168,0.14441561243408466,False,172,172,516
NDUFA6-DT,0.9794278992384052,0.9085710528855476,0.0708568463528576,0.0504310314050075,0.25282178932595556,1.5105231693546004,0.1318834586863183,0.38986811782163966,0.4333712277219168,0.26778053349476627,False,172,172,516
RN7SL67P,0.5750541111455588,0.4977690969894048,0.07728501415615402,0.0504116430707735,0.2530044892532826,1.07446014417895,0.2833866540734579,0.061090692161089866,0.43361527661324745,0.44805069033093375,False,172,172,516
AP005264.2,0.1134842933653707,0.09675396600899823,0.016730327356372476,0.05040278995394956,0.2530879443314955,0.6881221119832136,0.4918453035761234,0.23866090209247648,0.43370776446459963,0.6435368654275418,False,172,172,516
AC092902.4,0.2169040001656971,0.22534773124602017,-0.008443731080323064,0.05039397387826274,0.2531710692340712,-0.23684141547254073,0.81296298368804,0.14160111937530256,0.433833362124023,0.884926844874547,False,172,172,516
ACSM4,0.33043440759986953,0.28528695635698165,0.04514745124288788,0.05038112168458291,0.25329228379989127,1.0323304726453906,0.3026467912891085,0.23064243459421818,0.4339905072330564,0.4675002502924488,False,172,172,516
AC079906.1,0.30118796163080724,0.28419560012237244,0.016992361508434806,0.0503775242383637,0.2533262200800924,0.564356241627093,0.5728816592190155,0.3731630992254127,0.43403079964376046,0.709763891003094,False,172,172,516
AC068580.5,0.16104045596904584,0.13609449204259938,0.024945963926446463,0.050369266205137556,0.2534041336533388,0.5390199293318105,0.5902283456725892,0.15297242183218582,0.43411504061956424,0.7231221459883652,False,172,172,516
P2RX6P,0.18360777042276877,0.2190923764437939,-0.03548460602102513,0.050355622223203916,0.2535328994718522,-0.6894857007483547,0.49108869705264585,0.2153699574512824,0.43427186675514595,0.642906895209855,False,172,172,516
ADAMTSL4-AS1,0.5039040789092469,0.46870017158567373,0.0352039073235732,0.05034501344887561,0.25363305174122847,0.6653745433500374,0.5062877126911797,0.10652338720779979,0.4343888142084158,0.6560166631076287,False,172,172,516
AC092608.1,0.06764760056745008,0.15259972652873632,-0.08495212596128625,0.050334471280435424,0.2537326024196514,-1.4643061553938916,0.1447277384819029,0.14052380021046698,0.434522141970703,0.2852697023487462,False,172,172,516
CCDC25,4.376570070073653,4.312980122748159,0.06358994732549395,0.0503137183142756,0.2539286538522496,1.1092976897355498,0.2680844360614706,0.295146027790228,0.43476006860806604,0.43173027154928995,False,172,172,516
ZNF885P,0.0320645859539683,0.019720861086583042,0.012343724867385258,0.05030195446280137,0.25403983258974505,1.3668126272990737,0.17269262728815013,0.27835390320258113,0.434882916767918,0.32188633385072335,False,172,172,516
CD70,1.4987484267579512,1.4060624645192057,0.09268596223874548,0.05029577238831899,0.25409827216611175,0.9102447088483832,0.36333691516881644,0.4799227818751852,0.4349660808554687,0.5271551474568678,False,172,172,516
HMGB1P4,0.18929060813714155,0.17739997747942401,0.011890630657717532,0.05028605638463183,0.2541901370690577,0.4543216070619809,0.6498885294508098,0.44369243610337117,0.4350654403737985,0.7698472804569397,False,172,172,516
RPL12P33,0.49278637038745354,0.48280326920153893,0.009983101185914611,0.050285461782004034,0.2541957597904755,0.19238327153593718,0.84755856770717,0.3500801732880575,0.4350654403737985,0.9078251011314831,False,172,172,516
SUSD2P2,0.024781897333750556,0.01675843445697955,0.008023462876771005,0.05025883949738963,0.2544475956636229,1.0655541443672305,0.2874531123013281,0.26751892677916833,0.4354626811745168,0.4520501707612892,False,172,172,516
AC010336.5,0.09030339836539342,0.07097328100617195,0.019330117359221466,0.050257016064334845,0.25446485092185117,1.171780597389152,0.24211315460756247,0.2845998744787588,0.43547531991280686,0.4032264266359755,False,172,172,516
TRIM80P,0.22343309651541338,0.19611786092627662,0.02731523558913676,0.05025412394749535,0.25449222086458634,1.1634355763019204,0.245463956963385,0.07869510857515061,0.43550279473622233,0.40688584611645345,False,172,172,516
CDK8,3.8662036669198914,3.840987019528086,0.025216647391805402,0.050253233594766744,0.2545006472503178,0.4255224884819718,0.6707452013610933,0.2610617144323092,0.43550279473622233,0.7852561633786928,False,172,172,516
NKAPL,0.628415710018567,0.5096869801302408,0.11872872988832617,0.050249403837376215,0.2545368946572099,2.075903329636473,0.03898833577469466,0.29290003611293647,0.43554792864862324,0.11967471564737048,False,172,172,516
CTIF,3.575475747967468,3.5010619196470074,0.0744138283204605,0.05024109275906366,0.25461556862471907,1.001459780067176,0.3173651693235724,0.2542239081618106,0.43566565397411694,0.481835560101226,False,172,172,516
LINC01093,0.08544619467488204,0.0814584746526666,0.003987720022215438,0.05023668610347087,0.25465728955714956,0.34299340585870075,0.7318151587454084,0.14621253234328116,0.43571821647306996,0.8296217235140273,False,172,172,516
AL589666.2,0.1295351304582787,0.1458677079591134,-0.016332577500834722,0.05023025696270583,0.2547181672948655,-0.5471436298369224,0.5847730069752682,0.42763772005853873,0.43577360661714165,0.7188698758688931,False,172,172,516
USP34,3.5760421913374403,3.5027870808011468,0.07325511053629352,0.05022515135647632,0.25476651963160135,0.7987745622412862,0.4250038374829193,0.21142199395208228,0.43583258149012893,0.5848176869256451,False,172,172,516
BCRP1,0.15435892689942682,0.11040315476648353,0.043955772132943285,0.05022452289112679,0.25477247191484126,2.045190957934943,0.041740197079700496,0.18558031388854146,0.43583258149012893,0.12521207746488072,False,172,172,516
AC015849.5,0.3839733838333286,0.34014146778951,0.043831916043818586,0.05022211516188964,0.2547952767477347,0.9762429739493508,0.32963428447667775,0.09261296604224471,0.43583792541038485,0.49401475086261887,False,172,172,516
LINC01324,0.05581189043141258,0.047996078991404525,0.007815811440008057,0.05021905351504564,0.2548242772125089,0.2898053133287733,0.7721415996458108,0.18735786382564779,0.4358706331168447,0.8576737624423558,False,172,172,516
AC107294.2,1.4296599454494388,1.363796450701944,0.06586349474749476,0.050201048758647705,0.25499486778388136,0.9836294867018864,0.32599463037615023,0.32617823971230364,0.43606099095445133,0.4903549159493334,False,172,172,516
NCAPGP2,0.12086221510379319,0.10880848478363064,0.012053730320162548,0.0501921517115023,0.25507919430794573,0.45960287035259373,0.6460937819018225,0.515551902194227,0.43614000573489736,0.7668344474979909,False,172,172,516
RAB33A,2.0841079681684205,2.057841704362617,0.026266263805803547,0.05018082639700741,0.25518656400044804,0.370354849519901,0.7113557528633088,0.41113070449490696,0.4362538998457406,0.815171346217912,False,172,172,516
RNA5SP179,0.17772622105309957,0.23266162060749612,-0.05493539955439655,0.05018080382327112,0.2551867780421322,-0.8155198664741266,0.41559637532931737,0.2619815984961228,0.4362538998457406,0.5761674053701433,False,172,172,516
LINC01362,0.04293333519200077,0.054516698054555925,-0.011583362862555152,0.050176840960080134,0.255224355403613,-0.8379476190524352,0.4029048148714282,0.3036727299961556,0.43628270506257993,0.5642041925573356,False,172,172,516
SYT15,0.26408172965494014,0.28721957916048013,-0.023137849505539987,0.05017532682675598,0.2552387139988286,-0.6810022955678472,0.4963707963760595,0.3928560491183505,0.43628270506257993,0.6477293161074242,False,172,172,516
LINC01719,1.1016782272207626,1.0721224045986113,0.029555822622151284,0.05017039534497652,0.2552854833466917,0.46748263490922276,0.6404558330768441,0.33479926471307686,0.4363212026518958,0.7623783032829741,False,172,172,516
AC243562.2,0.9602500517581287,0.8528726305371649,0.10737742122096383,0.05016454226973561,0.2553410006413965,1.399661918481357,0.16252220770676323,0.15072269186579676,0.4363822803028514,0.3088024423935578,False,172,172,516
BUB1B-PAK6,0.09178917734396241,0.07199957253458156,0.019789604809380856,0.0501618937776661,0.2553661247348946,1.03159711183584,0.30301181981815833,0.07094802545726232,0.43640831325496965,0.467912099334907,False,172,172,516
TPM3P1,0.13769695576094707,0.21770670894635658,-0.08000975318540951,0.05014742890463538,0.2555033714713458,-1.507433634360091,0.13334246752536208,0.2362987220108721,0.43662594892384293,0.26996004723126954,False,172,172,516
AD000813.1,0.2363083274424089,0.25921535031605286,-0.022907022873643962,0.050135743764166116,0.2556142806535676,-0.5367608582304687,0.5918085497504575,0.435241854573872,0.4367560888477703,0.7243649963530928,False,172,172,516
ZNF441,2.197974762112188,2.154150788138433,0.043823973973754704,0.05012702130993987,0.25569709132500845,0.6530360285184986,0.5141745974704067,0.5290605498171624,0.43685547046388523,0.6624635052047815,False,172,172,516
AL133163.1,0.36748791175895895,0.35111279245276267,0.016375119306196284,0.05011545492837099,0.2558069308072848,0.37254983470055225,0.7097192413272085,0.19035506244721956,0.436972067341293,0.8141418191097126,False,172,172,516
PCDHAC1,1.2850225577198227,1.178694826065696,0.10632773165412668,0.050114055082059586,0.25582022658511944,1.0350735425530173,0.30136604965254044,0.23660222766831085,0.436972067341293,0.4661374750821994,False,172,172,516
AC091729.1,0.26067656295463393,0.28521521603924255,-0.02453865308460862,0.0500800007599385,0.2561438229529737,-0.6092228506243466,0.542905164439866,0.16653442493359105,0.437398516417742,0.6857773987303195,False,172,172,516
VARS1,6.183801904439296,6.082823477246109,0.10097842719318706,0.05007212442347409,0.2562187070742353,1.3409529772072528,0.1808851433278275,0.2310657288009904,0.43747559427690635,0.33214722027497406,False,172,172,516
CNST,4.3240336199986995,4.265643677653632,0.05838994234506778,0.05004317093386108,0.25649411213657475,0.8915719867281061,0.37326616223357817,0.2717915884850193,0.4377899066089862,0.5364105382029738,False,172,172,516
BMS1P2,0.24269324656265354,0.23678978133851475,0.0059034652241387875,0.05004113051418162,0.2565135282993892,0.24516038227725157,0.8064932784262485,0.18417138295741142,0.4377899066089862,0.880556543861532,False,172,172,516
SNORD82,0.15087310377847676,0.11491117003173916,0.035961933746737604,0.05004097439707706,0.2565150139156383,0.8564956207537919,0.3923240178884168,0.16395549049172176,0.4377899066089862,0.5541950436465019,False,172,172,516
AL513325.1,0.1787472742679919,0.19381828720460584,-0.015071012936613948,0.050032148729073835,0.2565990089927624,-0.4723418144564125,0.637088620465757,0.19507303762805273,0.4378482635364153,0.7598638823384636,False,172,172,516
ATP6V0CP4,0.4461958344445654,0.3756331900583808,0.07056264438618459,0.050030405386938336,0.2566156028677386,1.1028321147937687,0.27089342031953595,0.047625042364081674,0.4378482635364153,0.4347557809980924,False,172,172,516
LAMTOR5,5.952631043394535,5.902490028135926,0.05014101525860948,0.05002067872510746,0.25670819902452063,0.7728748636142672,0.44015031555889633,0.5017563923155222,0.4379313477363335,0.5988612332790818,False,172,172,516
RPS3A,8.234099630895779,8.159405147417827,0.07469448347795193,0.050020416692687954,0.2567106938482329,0.797129536563768,0.425933265591745,0.33425628948187813,0.4379313477363335,0.5854940215962047,False,172,172,516
HSD17B1,1.177719132099621,1.1101335397245533,0.06758559237506767,0.05002007714629094,0.25671392671135074,0.856260715725685,0.39245320952453344,0.3530393592115775,0.4379313477363335,0.5543242967452681,False,172,172,516
TDGF1P5,0.41090604441822304,0.4112725220521207,-0.0003664776338976883,0.050011159706811824,0.2567988408420206,-0.006079226073712635,0.9951539959629089,0.14490542691723576,0.4380592660821972,0.9969614560656208,False,172,172,516
LSM8,3.0631086392189824,3.055265990183477,0.007842649035505467,0.0500094560951461,0.2568150652779904,0.1468536509581971,0.8833407554384919,0.18660570388026632,0.43807000502860766,0.9305639050356167,False,172,172,516
GDPD5,2.5306455347022205,2.355143249878528,0.17550228482369246,0.05000142043410521,0.25689160288794954,1.964817113501625,0.05025766820642256,0.1175363783992459,0.43818362017383183,0.1418603146910351,False,172,172,516
F13A1,4.683395556497158,4.514006447728858,0.16938910876829993,0.049983296524692335,0.257064286431595,0.9795297497612967,0.3280187610768216,0.35670501354292594,0.43837648103594506,0.4923461730726466,False,172,172,516
LINC01034,0.07140844305107415,0.06131338683894599,0.01009505621212816,0.04996878600865918,0.2572025996659831,0.39621226342973814,0.6921990827578925,0.4288943522551467,0.43857844543801394,0.8015041919578254,False,172,172,516
RGS17P1,0.889377691542422,0.8684285014743518,0.020949190068070167,0.04994716021994761,0.2574088307319283,0.35437284151662024,0.7232876092063378,0.20015317777558284,0.4388961822496783,0.8237950489388413,False,172,172,516
CTTNBP2,0.9607533436303863,0.9353047553436015,0.025448588286784868,0.0499424664100614,0.2574536076458757,0.3315961772670179,0.7404036083079166,0.31901737050987033,0.43892164184613147,0.8358668338916532,False,172,172,516
RALGPS1,2.4959867188571825,2.4017574679309743,0.09422925092620815,0.049937180998709224,0.25750403463113947,1.243853625226942,0.21440587679839168,0.23085453466844996,0.43897580589825697,0.3720084034064194,False,172,172,516
PHKA1P1,1.0234629191902285,0.9594037221794672,0.06405919701076124,0.04993600800491243,0.2575152268417653,1.2261504653075337,0.2209882950025611,0.15674070370546364,0.43897580589825697,0.3794744119028446,False,172,172,516
CCDC28B,2.5117380136978555,2.4725785360576014,0.03915947764025418,0.04992914315680814,0.25758073506595697,0.5361517243511364,0.5922134889712856,0.2926523766435256,0.43905354779439115,0.7247222426751725,False,172,172,516
ZNF890P,0.27265126034070025,0.221975990553873,0.050675269786827265,0.04992457383833879,0.2576243444501565,2.0109109528328757,0.04518617700404005,0.3576941666687923,0.43909395337792256,0.13222306112184978,False,172,172,516
