gene	stat_low_vs_high
WDR47	0.5284679339205218
CHRDL2	0.527446249239512
SLC16A2	0.5271730841927352
COL25A1	0.5268640125104007
SERTAD3	0.526820249207537
CAPS	0.5267341781100429
WNT7A	0.5265406306075737
RFESD	0.5264125769969803
DOT1L	0.5262085989423902
CCDC114	0.5261574506931147
HES4	0.5259152455469812
FAHD2B	0.5255849968838625
SFXN4	0.5246297304042228
RNF212	0.5243704798619592
C19ORF12	0.5241843710219817
ZNF384	0.5237114214763624
CTSK	0.5228808100115261
ERVK3-1	0.5228371837048708
MCMBP	0.5220768144737864
DCUN1D5	0.5218722017803071
CCNA1	0.5217265319819449
SERTAD1	0.5216249022363485
DTWD2	0.5215221017921459
WRNIP1	0.5214922380121547
FOXS1	0.5214446898672411
TNFRSF25	0.5213229530995394
CCDC187	0.5209850269027055
ADAMTS16	0.5209064078672453
GNA13	0.5206622371535407
TPRG1-AS1	0.5201867490916204
MAGEA1	0.5194935227739137
MAD1L1	0.5186033705571501
RIOK3	0.5185653981808132
ZFR2	0.5183985547161705
UBA5	0.5183761371878948
PDF	0.5180415409290748
GPR150	0.5179271760844745
GABRP	0.5179122938564171
FKBP2	0.5173357909872777
ID3	0.5168484089007256
ADAMTS3	0.5168413407611538
INTS10	0.5167134264816339
TENM2	0.5165962716083204
COPZ1	0.5161047403348903
COQ2	0.5157585954493631
LINC01060	0.5156425276640059
PPIL4	0.51563547226939
PIP	0.5154814718976743
HOGA1	0.5154564459540508
HIST1H2AG	0.5154211813468297
TTC25	0.5154087474521767
LRGUK	0.5152347872460535
BAG4	0.5143240025799907
WBP11	0.5133335618729828
SCN1B	0.5125292667856751
KEAP1	0.5118730027616394
DMRT3	0.5114793628917648
ALG14	0.5112865325602185
MZT1	0.5112041369052754
CPB1	0.5111377553713309
FAM13C	0.5104841658988138
EML3	0.5098433200249936
LSM10	0.5097740763509672
WNK4	0.5090651310526454
UIMC1	0.5085165830447145
RAG1	0.5082731708196708
PDCD2L	0.5082702920557444
MGST3	0.5082581073601282
SLC44A5	0.5081909388508572
LRRC23	0.5079428747422613
NFS1	0.507449904459086
AHRR	0.5072726024984596
PAFAH1B1	0.5072309466494209
GPC1	0.507197243600277
SUPT5H	0.5069091933899045
SCO2	0.5068248821877819
EWSR1	0.5066612009456093
LRRFIP1	0.5064972919928825
RECQL4	0.5063700865357593
SULT1C4	0.5057942326813754
SUPV3L1	0.505737731137524
BTBD19	0.5056604209730138
SKAP2	0.505583311070515
RASGEF1C	0.5055179807085582
DERL3	0.5052663508951425
NHSL2	0.5052260763402646
C1ORF174	0.5048057466242101
RPS14	0.5042136105295012
RAB3IL1	0.5030676465132616
EAF2	0.5023700423034066
DNAJC7	0.5009184703239534
TSKU	0.500893817513433
CYP2A6	0.5006087238690292
NOL12	0.50044983956894
UBE2D1	0.500281792646745
CCNK	0.5000402866299903
ALDOB	0.4999037495639636
BPIFB1	0.4997610643053262
GUCY1A2	0.4996586301631907
HIST1H4B	0.4995363544568428
HIST1H2AI	0.4991903195870237
SF3B6	0.4988411555330162
SCN2B	0.4982843559524873
ZCCHC9	0.4979558494020202
FIGN	0.49787483940014327
HCAR2	0.4970784663183152
HEXA	0.4967772268296573
ADSS	0.49573195340801923
NPIPB5	0.49547677597362033
CCDC138	0.4951833070966264
PLEKHA4	0.4950985001063298
KLF3	0.49494713549237046
SULF1	0.4949450871359125
SPRR1A	0.4947080274130663
KIF25-AS1	0.4945094846375457
DNM1L	0.49397165440993535
ZNF841	0.49379925713563455
TMEM191C	0.4937603531283677
FAM72B	0.49371129826631177
MAPK12	0.49308837873544337
CFAP74	0.49299810974334973
PLXND1	0.4927019086074347
CCDC188	0.49261981859399984
KLHDC8B	0.4920807117553429
ZNF578	0.4912106714036579
MSRA	0.4911359934935347
CXXC1	0.48996591387176025
MOK	0.4899041004545605
PUS3	0.48965916804796505
PTPRR	0.4892907420197607
SAMD14	0.48902560232565107
AMDHD2	0.4875386831835309
RPL30	0.4875176303869587
ASPH	0.4874937731761305
SHISA3	0.48730493717896156
IQGAP2	0.48717981852354325
ARHGEF10	0.4871740720747545
SAMD4A	0.4870434415039104
GNPNAT1	0.4869984509855737
PRCD	0.48696138658510507
ZNF850	0.48602856136431494
MVP	0.4850074408747619
TRAIP	0.4846808075830617
FAM207A	0.4839509080058827
RAB30	0.48350914891050484
METTL6	0.48329181315946224
HSPA1A	0.48180571840145575
HEBP1	0.4816538873411264
PDE6B	0.48145401291721035
GET4	0.4813724164011204
SPON1	0.48082873921514857
SBF1	0.48065658320297255
NIPSNAP3A	0.48064106221806097
ADAMTSL1	0.48032054781980676
PON2	0.4801814810857806
PRR29-AS1	0.4801719826135777
DUSP18	0.4800569192779719
DLGAP2	0.4798288751312114
IFT172	0.4797944518594526
MYLK4	0.4793159155095378
FAM86B1	0.4791086128700193
GSDMD	0.4786161144251524
RPS15	0.47848494850475026
UGT2A1	0.47822325352296624
SIM2	0.4775739438545607
ARHGEF18	0.4774215407163457
CSE1L	0.47741186518571094
PMM2	0.4773687844200973
CUL9	0.4765005271967749
SULF2	0.47594599150951983
ANKRD27	0.475250769733199
ZCRB1	0.47474105461927224
BSCL2	0.4745228596503909
TMC1	0.47428553855319666
PDE4DIP	0.47427911398586653
MST1	0.4742636358371796
TKT	0.47424674641537773
RTCB	0.4741544275590046
NOS3	0.4739894259596716
CHL1	0.47380778522936756
GLIS3	0.47344211008602205
DNASE1L1	0.4733953298311602
TTC23	0.47286771969800406
SYNGR3	0.4727583198748901
HSPA8	0.47215186328324055
ALDH8A1	0.4718316740610201
C17ORF58	0.4715519848960181
DACT3	0.4714859297579079
BTD	0.47118411856518444
VSIG1	0.4710914119352874
HEYL	0.47104657796186483
BAG3	0.47103907747863144
CYP26B1	0.47096234940938275
POP5	0.4709036827631466
CMYA5	0.470724446849825
PCGF5	0.4704014748290665
HSPB7	0.46983983257578776
ALPK1	0.46945654151687033
PIK3R1	0.46933042353908516
TMED1	0.46930326442588643
LINC01252	0.46906361391374823
DCDC1	0.46831192082939854
C19ORF81	0.46826797871455017
ELOVL1	0.4682480178366489
POLQ	0.46797427906407024
LDLRAD2	0.46773146020322315
ISG20	0.46752184794073004
CCDC71L	0.46710020693290966
GNL2	0.467004994246811
VPS37B	0.4665041931860223
UBASH3B	0.46626783603634275
EFHC2	0.46604835506926096
DRG2	0.4655983054034846
LINC00313	0.46540387224733715
C9ORF116	0.46460878613355655
NCAPG	0.46447943198514374
FAM27C	0.46348450685207165
MYC	0.46347801196068333
RAB6A	0.4633784009267547
KPNA2	0.4628336588288019
EXOSC4	0.46278318080894426
DESI1	0.4627670436392591
FER1L6	0.4626064956192703
KRT23	0.46223980010594173
COX4I2	0.4621645974810854
DOCK10	0.4620769489674374
RPL8	0.46119562606789744
ZFPM2	0.4611656734004191
EEF1B2	0.4610377433854347
UBAP1	0.4610356492765488
TMEM40	0.46091815481065046
MUC12	0.4608808321131062
GPC6	0.46028274928322654
EPAS1	0.4596649475007198
PITPNB	0.4596509205212921
MRPS18A	0.459526389435189
AVPI1	0.4594325225687186
DPH5	0.4587567001763882
TRIM55	0.45808421694566903
RBP4	0.4580229517239385
AGRN	0.4578440538660636
SARNP	0.4567968541710156
BTF3	0.4559413229458198
ZNF414	0.4553081998308913
RFC5	0.45527197412867165
TTF2	0.4550932931350954
STC2	0.4547976543496515
MAN2A1	0.45471177406636093
AJAP1	0.4544195434661096
LBR	0.45436622249312775
DYDC2	0.45405147615972746
ZNF628	0.4539642586373772
RPL39	0.4538092734664471
FKBP1B	0.4537086802633327
APC2	0.45347227541431995
IL22RA1	0.4533025080138834
TNFRSF10B	0.4531330197275343
LAMC3	0.4527774817547442
BTNL9	0.4526154822999287
LMLN	0.4523345272213675
INMT	0.45224231089524325
FOCAD	0.45200080239622303
IL6R	0.4519963344399497
ZNF581	0.45183529162116265
ARHGAP19	0.45150971460151895
ELL	0.45047988712892884
PLEKHO2	0.45036924347657226
VWA8	0.44979899743837165
ERCC5	0.44967580591063916
PENK	0.44942149400147824
NARS	0.44926077708241513
PFDN6	0.44897457952586545
NSMAF	0.44846276355531967
MYBL1	0.4479590193627824
MYBBP1A	0.4478045113335561
OSBPL5	0.44745212919622435
BGN	0.44700253687571007
AGBL1	0.44689667442778086
ZNF860	0.44665053610690947
KLK8	0.44610561688115113
TMEM92	0.44599336185129224
MAP3K15	0.4458124056771273
VMO1	0.4457891293350868
C11ORF72	0.4457120424793308
RNF123	0.44509404904990946
GMEB1	0.44507401150967935
C9ORF78	0.4447617435674177
PRR29	0.44474175017115036
TRHDE	0.4447318759335217
SNAI1	0.443947808843333
OGFRP1	0.44394603822841305
NTAN1	0.4438750731214114
CEP55	0.44378696183033267
NFE2L3	0.4436968360857565
U2AF2	0.4435393106410732
RILPL2	0.443149523843574
TFG	0.4430022222558371
ZNF570	0.4427372888711553
SPERT	0.4426543837216112
RNF152	0.44185322683034467
ALDH16A1	0.4414795252502985
NUDT3	0.441425950574188
EIF6	0.44034642674005453
MAP3K4	0.44012383046501563
DNPEP	0.43967933308557683
IMPA1	0.439346757561995
CST4	0.439270022197834
S100A6	0.43860657878671555
TFAP2E	0.43846542330450416
BHLHE22	0.4374546660393395
B9D1	0.4368582457296223
CLDN6	0.4367576808496811
SND1	0.4364406799458662
C11ORF95	0.43575618581917996
KMT5A	0.43518837872084704
TRPC4AP	0.4351141464659852
NEU4	0.4347573913212786
TEX10	0.43427575949043057
PCID2	0.4339338648745724
FCMR	0.4339283159254029
YIPF3	0.4336255179037711
NR1H2	0.43356482978423855
C16ORF46	0.43355702633279714
HAUS4	0.43319556384037744
CMAS	0.43318598602170505
ABLIM1	0.43234401485165075
SPC24	0.4322740694797739
VPS26A	0.4315343294040275
IRS1	0.43152685492688675
TMEM126A	0.431426662766316
USP10	0.4313797128654836
IGBP1	0.4309106953813284
COL18A1	0.4307025607687194
C2ORF81	0.43069934749028344
HIST1H4D	0.43066275569525553
NAA38	0.4305145606579995
KLHL2	0.4304765641238642
ANKRD7	0.42989820490834824
VOPP1	0.4297191942776185
DUS2	0.4295183551212491
TNPO1	0.429249990384752
MXRA8	0.4292303362203565
TUBB4B	0.42892033281438885
SLC26A8	0.4289034929114843
ABCB6	0.42860065731011504
TLX2	0.42853836949654056
PPP1CA	0.4282471465690719
GALNT2	0.4280522892610968
MYBPC2	0.4280245025382498
SLC25A12	0.427828902419619
ATG3	0.4277255218215075
RILP	0.4276588163713172
ARID3A	0.4276077517074017
ADGRF4	0.4269452258271675
GINS3	0.4260864992177152
ZNF749	0.4256272654266451
MET	0.4250853438389568
SEMA3F	0.42501293668312395
ELOVL6	0.4248007129715498
ALKBH6	0.42473413467718274
OTUB1	0.4237782615980615
PDCD5	0.42361689217814397
RRP7A	0.4232967049892883
CFAP46	0.42323938786487103
MAGEA4	0.4232149433300828
UTP15	0.42257105404720746
FBXO2	0.4222851257225777
CCDC74A	0.42220040089370536
ATP13A3	0.4219690874561377
FRMPD2	0.4218912050561535
RCL1	0.42174211612003143
LINC01068	0.4216622239323462
MIOX	0.42153097489630564
ZNF285	0.42126900866479283
HIST2H4B	0.4208826474542098
LINC01393	0.4204400637379295
SNU13	0.4199208487869784
GAS1	0.419863983893059
CHST6	0.4192679404730795
CYP2A13	0.41836974962249124
ZCCHC8	0.4172962672763948
GJB2	0.4169369369802186
HKDC1	0.41692287143966855
LMF2	0.41685720967959705
STRAP	0.4168280145461973
AC007383.3	0.41668317548930955
C11ORF24	0.41594730849291267
ELOVL3	0.4158098959123613
UAP1	0.4157688316689878
PARD6B	0.41562580483399425
MSMB	0.41540703617451913
HBQ1	0.4153573585842639
RPS29	0.4151052863695865
ABTB1	0.41504468731613264
CNTRL	0.41448585481622185
PLCB2	0.414464327242062
TRMT10A	0.4137330987643438
SPTSSB	0.41313410330408007
LINC00592	0.4127227920764525
C14ORF119	0.41257049237721927
ANKRD20A4	0.41246879941528447
CYC1	0.4120696080514956
L1TD1	0.41199894555607425
TMEM14C	0.4116893976480785
PLB1	0.4113753804842578
PRR11	0.4106620980699312
GATA5	0.4103774193683074
RPL3	0.4101351469240199
BDKRB1	0.40989407598682615
TBC1D10A	0.4098830934619823
EDRF1	0.4098574288500813
ZDHHC3	0.40938442818469123
SH3GL3	0.4090452728660806
ZNF521	0.40900736081405664
SCYL1	0.408719640141468
POLR3D	0.4082488136976821
RRAGA	0.40718870067097096
VPS51	0.40676704075188014
CHMP1A	0.4066926657372703
SHC1	0.4064743852433489
FBN2	0.40636429543322333
DENND2D	0.40613670258045265
LMNB1	0.40606900171315935
HILPDA	0.40605296649176537
RBM17	0.4057709271275159
ZNF639	0.4052546361388396
FKBP15	0.40481995919474323
PPHLN1	0.4046029380801378
AK7	0.40323649507707376
SLC26A2	0.40311888794361656
DMRT2	0.40291350150136623
STX7	0.4025819626270824
PLOD1	0.40200258654930676
LINC00578	0.4016072628923818
RNF25	0.40131884862856393
HAUS6	0.4012401811369906
VPS26B	0.40102625995185054
MN1	0.40094390495752935
PDE4A	0.4008942197439673
SCAMP2	0.4002921217375353
TIAM1	0.39998085091600394
TBC1D8	0.39961074878693886
HNRNPC	0.39932251004925085
ASB13	0.39894306863560663
RNF175	0.3981048885263351
CDC6	0.39795983802275775
C1ORF216	0.3975822186106208
RRP36	0.39742564421173815
TGFBR3L	0.397366768068713
SNX7	0.39736429307885307
LEKR1	0.397183645244665
MRPS18C	0.3967860210411984
KLC3	0.39575795455112567
CD200	0.39567030988100743
TMEM38A	0.3955974253119255
NEK3	0.39524122920810545
SEMA3B	0.3951265248904241
SLC26A4	0.3951189851994446
DTX2	0.39448472296362846
CARNS1	0.39444768575039924
CCDC173	0.3943303537737157
ZNF883	0.39410143925665503
PSORS1C2	0.39200295475683483
HCFC1R1	0.3919379401736121
MAP4K4	0.3916868707564146
DPF3	0.39161277934870287
EIF2S3	0.39128797312089675
TINF2	0.3910149081347516
HERC3	0.39094150103962066
ARSK	0.3904446681917039
STEAP3	0.3901395102040519
GADD45A	0.3899904533994768
NECAP2	0.38997852015489487
GPX7	0.3897763501362827
CRYL1	0.38976652738855266
ANXA9	0.3896006045511874
FAM114A2	0.38947182079098064
EFHD2	0.3894630266975299
EXOSC3	0.38932245964779566
AJUBA	0.389123720244199
STON1	0.3891138769974545
ELP6	0.3890983214359256
FANCI	0.38901944537712857
FAT2	0.3881502865687838
MFGE8	0.38792124180653137
KCNK7	0.38707352578164916
HIST1H1E	0.38703462929116816
LARS	0.3867519912556548
WDR19	0.3866352916810447
ADAMTS5	0.3862122920219525
GRWD1	0.38617545359290933
PFAS	0.386004250970295
UGDH	0.3853477211308468
NDUFB5	0.38530632463521275
STAT6	0.3852876462833209
LRRC10B	0.3851350518758663
ATP6V1B2	0.384938860480629
MAPRE1	0.384839616430309
ARSG	0.3846052323594998
SDCBP2	0.3843740517256731
MTCH1	0.38375927885564154
EEF2	0.3835893920770857
VRK1	0.38315688308346363
DAZAP1	0.3821482848371494
TDP1	0.38185394042729925
DDX20	0.3811136567588262
MAGEC2	0.3806380523396008
FOXN1	0.38006847021816215
CLMN	0.37950378044688
UBA6	0.37901846958558966
PTPN2	0.37806209526159884
CBWD3	0.37794639741099817
ZFAND2A	0.37784832363476767
MRPS35	0.37751968782898715
VILL	0.3773200719872523
TSPO	0.37696900789686416
ST3GAL3	0.37647577887259076
IGLV2-11	0.37631281926652826
GMPPB	0.3762074461446766
ITLN1	0.37559010138893106
NR2F1	0.37555578640535486
TCTE3	0.37546945092907225
RPS3	0.3751160496687914
NAAA	0.37437400699635326
DPCD	0.3740060828326969
RDH12	0.37373944153496674
TOMM22	0.3734423649354085
HIST1H2AD	0.3731838892843672
CDCA4	0.37310191785502667
IGFBP4	0.373015217661405
PPP1R13L	0.372875208416773
G6PD	0.37245202301207736
TMEM53	0.3723113223269858
LYZ	0.37217703759708565
PABPC3	0.3718740774069252
CYSLTR1	0.37186789964850053
EPHB6	0.37183883029138154
AC245100.1	0.37139875461543176
BORA	0.37137913865840716
CD1E	0.3707371105857046
CSDE1	0.37066845260109244
NDUFC1	0.37023552742300336
TSPAN6	0.3698491262762236
MEA1	0.36977971396563913
SLC30A7	0.3696916001683802
AGMO	0.36867981309854125
TADA3	0.36834504116127514
TMEM249	0.36816086990435437
FCHSD2	0.36814273912904816
LEMD2	0.3678677809012359
TDP2	0.367732800971438
DNASE1L3	0.3676257476107453
SEMA3G	0.36758933344302036
ADAMTS9	0.36676411586714713
TOMM40	0.36619501044232927
ARL1	0.3660944455651064
TTC22	0.36598390532155783
MEF2D	0.3659090816037614
IFFO2	0.36575553914082426
SLC6A14	0.3656274641358234
FZD4	0.36453054941591734
COX7B	0.3644742063327246
CLEC5A	0.3642720829396393
PPP2R5C	0.3642184567708241
RPL11	0.3641198115848094
GAS8	0.36405823671579396
HMMR	0.36385956071054204
MRPL23	0.3636930413246081
TBCC	0.3627972298791142
PCSK6	0.3626473137680294
TUBA1B	0.36261110381667183
NPM3	0.3624331591901755
KLF8	0.3616031027786492
CCNE1	0.36157715142043334
PCDHB7	0.36096850783552525
SYT14	0.3609023415906325
ZNF492	0.3591769904079796
ARRDC2	0.35889110714965644
PSMB1	0.3585563918698028
SLC5A6	0.35852979275383695
GPR89A	0.3578293939834869
OS9	0.3576773498635102
GAP43	0.35733801854836617
TBC1D31	0.35693939912563044
SRPX	0.3561951497582536
ARHGAP11B	0.35526979674852904
TPTE2	0.3550064797693256
PTPRT	0.3549945852872762
SARS2	0.35492852559463955
SIX5	0.35437441102076606
GTF3A	0.3542408456718774
TM4SF18	0.35409349068844753
MCM10	0.35400310702221405
MKRN2	0.35327616436442505
PHLDA3	0.3532100541217105
ADH1C	0.35298145957288557
DCTN2	0.35281052257166823
ZGPAT	0.3527161137402463
PSMB2	0.3526023636148826
RAE1	0.35211882319100063
CCDC28B	0.3520583605987467
MIIP	0.35187628874309324
BLOC1S2	0.35182822944964715
COL9A2	0.3516668754207626
VWA5A	0.3516359448168145
TP53RK	0.3513541360195036
FSIP2	0.3513321166715795
ZGRF1	0.3512184913765058
RABGEF1	0.3506326891607176
BZW2	0.35052694723936767
SLMAP	0.35050346804152066
GNG7	0.3504066027996074
GALNS	0.35007712840329935
STX10	0.35001799000121403
RFC4	0.3496551115333683
FAM157C	0.34964365171412287
HIST1H2AB	0.3495858702272451
TENM1	0.34953437974127693
TMBIM6	0.34900844521594987
SPRED3	0.3486620191774729
TCERG1	0.34848028894518496
AOC1	0.3479137050114779
JMJD7	0.34666756023821044
TSFM	0.34653462661122697
HBEGF	0.3464220187482964
COL16A1	0.3462612038295051
SYCE3	0.3462509407840069
COPS3	0.34605274896939725
SLC25A30	0.34599500139106015
PLCXD3	0.34583205966493347
TMSB15B	0.3455759652634727
HIST1H2BH	0.3445511915617679
RPL22	0.3441620158079517
GAB3	0.344108291718244
LSG1	0.34359866538433287
ITGAV	0.34345845068766545
ETV3	0.34337546415210285
NDUFAF7	0.34331358369950044
CTH	0.3430585919909153
PRX	0.3428958361906203
RBM19	0.34226059312718277
NRBP2	0.34164688385528125
SLC35A4	0.34162672846455694
TBXAS1	0.3413883574832234
KIF20A	0.34127102312273516
BIRC7	0.3412625098387613
RABGGTB	0.3411272329629308
DZIP3	0.3408689956103636
ADAMTS2	0.3408193861535262
ILVBL	0.3404748724524885
EMX2	0.3402562332485518
TCTEX1D2	0.3392950830070779
USP12	0.3392752626765819
ADAT3	0.3389818230294207
CHN1	0.3376740218423009
SLC8B1	0.3372611917304774
PUM3	0.33724116388890946
NOP10	0.3366322284216926
SMPX	0.33662471430777485
AC125421.1	0.33657424476092807
PLK2	0.3362952429795796
SLC35D1	0.336140184892234
LINC00942	0.3356702275515779
MAMSTR	0.33554767691454207
ZC2HC1A	0.33537370734757693
DEDD	0.33536374324738555
ABHD14B	0.33531321104776907
DDX55	0.33506870617583706
NOS1	0.3344643235796698
SIRT7	0.33443725435389793
CD59	0.33424327946567556
ALPP	0.33389678243014437
PLA2R1	0.3334838984054597
CCDC102A	0.33296340642170946
ERC1	0.3319896562845606
C1GALT1C1L	0.3313485864358667
SOAT1	0.3313167518862695
SLC20A2	0.33111880277846484
VSIG8	0.3309175786596326
UHRF1	0.3306333576840231
COX8A	0.33051185737615374
BUB3	0.3303362283796099
OCEL1	0.3301011686214829
PLA2G7	0.32978745163107454
HIST1H2BK	0.32971031790725147
ANGPT2	0.3294429206710636
KIF14	0.32933665058537875
WDR49	0.32915409524576633
ODAM	0.3291153321001258
C8ORF37-AS1	0.32887449695911586
SF3B2	0.32877197746581843
NLGN1	0.32862583300794446
SMARCC2	0.3279709216421894
GJA1	0.327814966473262
HOXB4	0.3273867358631863
SEC13	0.3273687803607443
CARS2	0.32671302184866496
RPSA	0.3267087328636195
PDE1A	0.32668325818226096
CASP7	0.32660457513117824
DEFB1	0.32650018015134924
OXCT2	0.32641581936537045
LURAP1L	0.3260541935920183
RRAS2	0.32602507138781867
SLX1A	0.3258045237302328
CCT2	0.3257802961814125
LGALS7	0.3253729309513851
MAP1A	0.3247208955732399
RAD51	0.3242074567496946
HEATR5B	0.3240650049282361
GPN3	0.32378166552266585
DNAJB11	0.3236131632071751
VSIG10L	0.3235039722444251
FOXL1	0.32302293899731777
ZNF239	0.3227787306404997
MPRIP	0.32270180202583176
FAU	0.3226715564465187
DYNC2LI1	0.3221929248524248
TAMM41	0.32213711955159385
TNFRSF11B	0.3210041394698335
NOB1	0.3206829451578926
KIF15	0.32060516315862225
TENM4	0.3203375959831354
KIF23	0.32029934464879734
TMEM169	0.31987619434243164
CSNK2A3	0.3197384966232181
TCTN2	0.3191279437554875
MARK4	0.3184392368100281
LINC01144	0.31839924661027935
CAPZA2	0.3183755393428686
OAZ1	0.3179977935433959
MSMP	0.31680047567310715
CDS2	0.31673963694555207
SIAH3	0.31595338150075447
HSP90B1	0.3150428888284271
SEC61G	0.31499598881681146
UFC1	0.3148880134812303
MIR548XHG	0.3146571609003792
RAB13	0.3144284405497995
CDH8	0.31430518802793656
EPB41L4A-AS1	0.3142375214969457
GMPS	0.313481023458696
CCNB3	0.31330321213284
MAN2B1	0.3131605744427505
RPL38	0.3129623791861746
NOX5	0.312765537697373
NDUFA6	0.3123399116702712
ITGA7	0.3122486866883235
IFITM10	0.31121605342169556
CD83	0.3109299384993404
ZNF329	0.31071737698515145
CHRNA9	0.3106194573419985
HPSE	0.3105287858257716
LINC00539	0.31052793111118576
TGFB3	0.3104798636347812
MYOM1	0.3102898450672931
IGHE	0.31003788495577317
GUCA2B	0.3098993305070483
CMSS1	0.3097181305530815
PRR18	0.30946675691149095
CP	0.3088080788859918
CNDP2	0.3085896934360628
HIST1H3C	0.30823446506124214
NOC4L	0.30790445386287957
GLI2	0.3078865348852122
GPAT4	0.30777339552054356
EBPL	0.307260123347626
UBXN2A	0.30711257960306043
ENTPD4	0.30704360341036563
AGK	0.306959773626335
GFM1	0.3067479478089141
PPIF	0.30620198334133675
MTIF2	0.30587359132025876
BCL2L1	0.30511836797542774
AP3M2	0.30510075729547764
THRB	0.30499740222658683
BMP6	0.3049471356913458
SAT1	0.30480840425287226
EHBP1	0.30465365349135765
C10ORF55	0.3045555578304367
PIK3C2B	0.30424867265195626
TGFA	0.3038691982231473
RHOJ	0.3036017997828229
TDRD3	0.30312433688258045
CSAG1	0.3031003107035635
CUEDC2	0.3030012283712359
NOC2L	0.30232475788084073
PPP4C	0.3019654502396406
AKIRIN1	0.3017170825970088
IQSEC1	0.3013641846306016
THBD	0.30108811038994404
WDR74	0.30068488473124866
CD1C	0.30061924418129876
EEF1D	0.30048669713319026
ATP2B4	0.300162768513047
POLB	0.30005451571946407
SLC11A1	0.2999725200882923
CDK14	0.2997424824876374
CITED4	0.29919132745776483
KARS	0.2990326181306306
APEX2	0.29886420442793454
ZNF816	0.2980466910658153
RRS1	0.2980331887003197
DVL1	0.29795520270708664
DLGAP5	0.2975346276729768
RNF168	0.29747417888440786
INPP1	0.29728895434108016
CST6	0.2971620519181121
ZHX3	0.2970029208720332
RCE1	0.2968381600050143
RASGRF2	0.2965205107078148
GPR176	0.29610126409457177
PDP1	0.2959811008250666
PLS3	0.29575720117207277
PER1	0.29566192416353065
SCN9A	0.29500447506977745
PARP3	0.29494739240725326
LPAR3	0.29489196195763684
PLEKHF1	0.2945543018696216
