sample	CCL5	CD2	CD27	CD274	CD276	CD3E	CD68	CD8A	CD8B	CLDN4	CMKLR1	CTLA4	CXCL10	CXCL9	CXCR6	FOXP3	GZMA	GZMB	HAVCR2	HLA-DQA1	HLA-DRB1	HLA-E	IDO1	IFNG	LAG3	MS4A1	NKG7	PDCD1	PDCD1LG2	PRF1	PSMB10	STAT1	TACSTD2	TIGIT	CYT_GZMA_PRF1	CD8_score	GEP18	ESTIMATE_Stromal_score	ESTIMATE_Immune_score	ESTIMATE_score	estimate_purity	absolute_purity	aran_estimate_purity	aran_absolute_purity	aran_lump_purity	aran_ihc_purity	aran_cpe_purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-73-A9RS-01	9.2447	7.5785	6.5545	6.7949	10.8626	7.4681	11.316	7.9665	5.213	12.1329	6.8288	5.8634	7.5035	10.166	6.4904	4.7009	6.1583	6.7949	7.9715	10.844	11.7056	12.832	7.2095	4.1477	6.0475	5.1784	7.1119	5.1784	4.9093	7.309	9.8633	13.1886	12.5357	5.75	6.73365	6.58975	8.576116666666667	-1064.24	-104.38	-1168.62	0.9075232552379316	0.61	0.9075			0.8	0.7488	0.193126055355451	0.189533724550093	0.007339138308367	0.0	0.0218212333796934	0.183058808753246	0.3142	-0.2794	0.0339	-0.5115	0.0775
TCGA-75-5122-01	12.8275	10.5818	9.686	8.9641	11.2339	10.7725	14.1821	12.1906	9.9797	11.4644	11.3821	8.2436	12.3541	13.8573	10.3282	7.2931	10.2228	9.223	11.5265	14.8194	15.3834	15.048	10.0573	6.5943	9.9217	7.3303	10.6929	8.7283	10.3177	10.4431	11.7602	14.4668	10.1676	8.9543	10.33295	11.085149999999999	11.771744444444444	688.81	3286.67	3975.48	0.3730134560111571	0.32	0.373	0.19	0.4031	0.675	0.3382	0.537361007990405	0.250075496383576	0.0	0.0064706197291142	0.0306643079956585	0.400787557017125	2.2628	2.0633	0.495	0.1389	0.029
TCGA-75-5125-01	10.4612	9.0787	7.8497	10.1127	10.8577	8.9937	12.59	8.9893	6.0545	13.3007	9.8195	6.8765	10.9277	12.966	8.397	7.3812	8.3384	8.1206	9.6004	12.7	13.5104	13.495	11.6582	5.4004	7.9325	6.1201	8.434	7.8119	8.9597	8.848	10.3224	13.3165	11.9758	7.4488	8.5932	7.5219000000000005	10.4017	255.7	1493.59	1749.29	0.651100619807081	0.31	0.6511	0.31	0.569	0.8	0.5325	0.368868281981403	0.130850590841353	0.0136556446943487	0.0072246538766034	0.128223947523774	0.379528314450042					
TCGA-75-5126-01	10.6146	8.7908	6.9108	10.0323	11.2225	8.8037	13.7808	9.5542	7.3312	13.7678	10.1989	5.866	10.4947	11.487	8.3829	5.855	8.2646	9.079	10.5616	14.1133	15.4147	14.2789	10.665	5.5355	7.5736	5.2638	8.7751	5.6769	8.891	8.8088	11.1204	13.3105	13.1871	6.8635	8.5367	8.4427	10.52273333333333	615.01	2175.77	2790.78	0.5279245784565141	0.24	0.5279	0.29	0.5423	0.325	0.4674	0.473820003314561	0.0863773568832328	0.0062039873701727	0.0	0.0497113050935847	0.467926453316968	1.0558	1.502	0.5865	0.3769	0.1585
TCGA-75-5146-01	9.4493	9.1114	9.0288	4.1127	10.5239	9.1782	11.3956	7.9807	6.647	13.118	8.2258	5.0397	8.3087	9.1151	7.4066	5.36	7.2808	5.868	8.6642	11.9638	13.6385	13.3392	9.2853	0.0	3.9894	9.382	6.6572	5.467	6.0333	7.1715	9.7938	11.687	12.9703	6.2368	7.2261500000000005	7.31385	8.803733333333334	-228.78	1050.63	821.85	0.7480846513509718	0.58	0.7481	0.58	0.6403	0.7	0.6906	0.270856033365213	0.0625122382459318	0.0	0.0131228687698561	0.0261319846439037	0.231366211108956	1.7552	0.6121	0.0838	-0.4172	0.045
TCGA-75-5147-01	9.9415	9.0864	8.9297	5.9958	11.3061	8.8506	12.1882	7.9549	6.0091	13.4697	8.1637	6.2121	10.6873	9.3503	7.4608	7.0297	7.64	7.6633	9.493	10.2991	13.5096	14.3426	9.2072	1.6156	6.3225	7.9061	7.0881	5.8921	6.8397	6.9641	10.9485	13.1501	12.9557	7.2728	7.3020499999999995	6.982	9.337944444444446	56.27	1108.3	1164.56	0.7137692181965298	0.4	0.7138	0.4	0.6494	0.675	0.6223	0.306668646019772	0.0598875526295679	0.0447623467996046	0.0	0.0369590926481643	0.332855790423163	1.5269	0.8315	0.605	0.0667	0.4005
TCGA-75-6203-01	10.4167	9.2289	7.7173	6.4984	10.9196	9.331	14.2986	8.091	5.6975	11.6967	10.5902	5.2532	8.0278	9.1473	7.8239	6.3591	8.1516	7.3756	10.5753	14.1203	15.1885	14.6581	9.363	3.3134	6.2209	5.3292	8.8251	5.1169	7.3393	9.354	10.7577	12.3028	11.7977	6.2342	8.7528	6.8942499999999995	9.789683333333333	744.6	2188.81	2933.42	0.5100277888646305	0.26	0.51	0.26	0.6217	0.755	0.4095	0.35284516282837	0.0452474146522751	0.0	0.0	0.0121630803524285	0.51388653925277	1.2251	1.5082	0.0899	0.0538	-0.3045
TCGA-75-6205-01	11.2309	9.9623	8.9673	7.8654	11.3984	10.2126	13.1352	9.7921	6.9528	12.0092	10.6356	7.0575	11.4994	12.1393	7.947	8.6096	8.3049	8.1239	10.5353	14.4045	15.6227	13.9831	10.3669	4.1658	8.6746	8.1714	8.4692	6.7058	9.0447	8.3241	10.6891	13.8354	13.0741	7.8966	8.314499999999999	8.37245	10.720155555555555	1321.03	2536.32	3857.35	0.3890451795798691	0.27	0.389	0.18	0.3864	0.71	0.3236	0.587876208455109	0.0872892834473517	0.0210583201221341	0.0	0.0844029100992925	0.407957935025143	1.9619	1.6492	0.4812	0.5938	-0.0075
TCGA-75-6206-01	8.2163	7.0706	5.6391	4.9638	11.1229	7.0155	12.856	6.6501	4.0646	12.5753	9.5138	5.4935	6.7033	8.308	6.3385	4.8663	5.8331	5.1286	8.9477	11.5524	13.0293	13.3288	7.1366	1.5301	5.7512	4.1693	5.5528	3.8919	6.4672	6.641	9.4188	12.0925	12.1246	5.2044	6.23705	5.35735	8.349250000000001	150.48	649.07	799.55	0.7502528662845618	0.7	0.7503	0.7	0.8126	0.8	0.8145	0.122679154364063	0.0405899507555002	0.0	0.0317966224039223	0.0253445413552577	0.479414735915348	-0.0099	0.5161	-0.1219	0.0636	-0.354
TCGA-75-6207-01	7.291	6.8709	5.9976	9.2922	10.8518	7.0298	11.8168	7.0102	4.654	14.5601	7.484	4.6789	6.5775	6.1564	5.3729	4.9638	5.3882	4.8203	8.1919	9.2459	12.3239	12.7442	5.1229	1.4637	4.5763	5.1589	5.1046	3.4738	6.5371	6.0647	9.4022	11.6714	13.5965	5.5727	5.72645	5.8321000000000005	7.875405555555555	-644.98	241.76	-403.22	0.8547127067388139	0.64	0.8547	0.72	0.7851	0.825	0.7977	0.153494988937084	0.129077649698373	0.0037945116351624	0.0	0.0	0.374528024384311	-0.0956	0.2223	0.08	-0.1266	0.091
TCGA-75-6211-01	8.6418	7.9819	7.9864	4.3267	11.3877	8.0371	10.8241	7.9167	5.2903	12.5362	7.8688	5.7082	6.6192	8.5562	7.3288	6.261	7.3288	7.0062	7.9744	10.6325	10.9771	11.8566	8.4105	3.1521	6.3896	5.7962	6.3081	4.9034	5.338	7.3752	9.1805	12.1709	11.6566	6.412	7.352	6.6035	8.427161111111111	-179.0	-73.49	-252.49	0.8430191142669364	0.39	0.843	0.39	0.4772	0.7	0.5327	0.32239465406039	0.0784152017075673	0.0333717107813645	0.009229348075268	0.0279464740115788	0.248831543175214	0.8776	0.0461	-0.1623	0.0628	0.131
TCGA-75-6212-01	8.289	8.0469	8.8798	5.6692	10.8719	8.7101	12.4264	6.2594	3.833	12.5559	8.4129	6.2885	7.1585	8.5056	6.3992	6.9918	5.9675	5.234	9.4467	12.3339	14.995	14.1673	7.3149	0.0	5.1729	10.4139	6.2594	6.1208	6.7415	9.8805	10.6519	12.2405	12.8342	6.9377	7.9239999999999995	5.046200000000001	8.894555555555556	-1.06	1540.49	1539.42	0.6741698412861162	0.43	0.6742	0.41	0.5851	0.8	0.5599	0.351745880891183	0.0101811286520306	0.0075545009995404	0.0050326464925132	0.0074147003486341	0.314871173456123	1.4167	1.0646	0.0538	0.1697	-0.1165
TCGA-75-6214-01	7.757	6.437	5.4629	6.5395	11.4079	6.604	11.3406	6.657	5.3283	12.9645	6.9471	4.5898	8.2923	8.051	5.7749	4.8463	5.6583	5.3818	6.9752	11.2482	12.0453	13.9272	11.4996	1.1472	5.493	2.5507	5.5688	4.3096	7.916	6.2013	10.1369	13.2115	14.686	5.7507	5.9298	5.992649999999999	8.633027777777777	-1118.06	-91.39	-1209.45	0.9100241674300993	0.64	0.91	0.42	0.6509	0.7	0.7191	0.223069231719161	0.10434052308046	0.0097412058323516	0.0122720439371294	0.0354474499490215	0.356168512066076	-0.7574	-0.3501	0.2889	0.3599	0.1425
TCGA-75-7025-01	9.8474	8.783	8.4811	5.0672	10.2669	9.0918	11.9831	8.5539	6.1568	12.2662	8.648	6.2601	6.6829	7.697	7.4259	6.5904	7.451	6.3894	8.3715	13.5986	14.5964	13.8552	10.568	2.0092	6.4405	9.7225	6.9311	5.2214	5.8978	10.3911	10.8421	12.6369	13.5002	6.8292	8.92105	7.35535	9.343511111111107	356.8	1211.78	1568.58	0.6710023099917763	0.34	0.671	0.35	0.647	0.8	0.5637	0.26991114059544	0.0641815188745035	0.0241758951981279	0.0431459320689054	0.0	0.161234634036842	1.6621	0.7837	0.2096	0.3898	-0.2265
TCGA-75-7027-01	8.6258	7.3396	6.4361	4.5772	11.9392	7.311	11.4435	7.0076	4.7579	12.7511	7.2381	5.785	7.7342	9.1979	6.3688	6.2549	6.4618	6.513	8.1882	10.7495	11.1639	12.5522	7.4607	2.2521	5.6501	4.8035	5.8298	5.1478	5.9763	7.117	9.676	12.5861	12.1535	6.3382	6.7894000000000005	5.88275	8.298527777777776	299.69	-73.13	226.57	0.8031425705648106	0.62	0.8031	0.62	0.7724	0.7	0.7591	0.162970860858772	0.0520579827244837	0.0193148652769851	0.0057602014517436	0.043505917941079	0.392376966536066	0.3161	0.0624	0.2456	0.6371	0.209
TCGA-75-7031-01	9.846	8.6122	8.037	5.3114	10.168	9.1324	11.9888	9.3213	6.4785	12.7458	8.9118	6.8452	9.6398	11.3755	7.6119	6.0972	8.9625	8.249	8.7483	12.4381	13.0825	13.2894	10.9007	2.0792	8.7483	5.2311	8.0527	6.9865	6.1693	8.539	10.8819	13.4197	12.5199	7.3614	8.75075	7.899900000000001	9.71816111111111	-586.62	883.23	296.62	0.7969740256389114	0.49	0.797	0.48	0.6005	0.635	0.6764	0.273797983588218	0.143371196819554	0.0172750757575062	0.0298464657295634	0.0840064087918247	0.252177416721795	0.9678	0.5358	0.2748	-0.312	0.0605
TCGA-78-7143-01	8.537	8.505	6.7834	5.9528	10.3564	8.3982	12.0098	6.7614	5.0717	14.0954	7.9182	5.6143	7.6483	7.4994	6.457	6.8814	5.6001	4.3011	8.7784	10.6639	13.4318	12.9861	11.5169	0.0	5.4498	7.9521	5.0921	5.4015	5.6967	5.9528	9.59	12.2203	13.7315	6.4332	5.7764500000000005	5.91655	8.519244444444444	-856.84	728.44	-128.39	0.8330814621901536	0.52	0.8331	0.71	0.7772	0.725	0.7784	0.190715094691189	0.0400565565511774	0.0392110522230592	0.011668337219852	0.0026024929133059	0.347157375107446	0.759	0.6178	0.1625	0.0295	0.022
TCGA-78-7145-01	7.2726	6.5201	5.1913	5.9966	10.827	6.3349	11.947	5.1897	2.343	14.0899	7.005	4.7648	6.5651	7.0875	5.143	5.4318	3.9036	5.5357	8.873	11.1968	12.3892	12.4114	7.427	0.0	3.4453	2.7696	4.3775	5.0699	5.2571	4.9391	9.5315	11.9862	13.8694	5.589	4.42135	3.76635	7.629094444444444	-19.3	431.58	412.28	0.7866049937734279	0.63	0.7866	0.63	0.744	0.775	0.734	0.116128317738492	0.0270539527913735	0.0096362350384084	0.0	0.0040733583118489	0.311167031215343	-0.4541	0.2957	0.2005	0.2559	0.096
TCGA-78-7146-01	8.9942	7.4316	5.1775	6.8508	11.5259	7.1728	11.655	7.8162	4.8757	13.3372	7.7643	5.3853	9.2059	9.8974	6.3592	5.0792	6.6076	7.2313	8.3613	9.2619	11.2523	12.6753	7.9265	4.2026	5.8998	1.8022	6.5398	7.2217	6.4023	6.8937	10.0138	13.036	12.2421	6.1325	6.75065	6.34595	8.529205555555555	-724.67	239.26	-485.41	0.8609130705389615	0.68	0.8609	0.68	0.7416	0.8	0.7694	0.155633781499093	0.163873412739823	0.017956988320223	0.0515005652103613	0.0815324547008922	0.289280536799491					
TCGA-78-7147-01	10.4578	8.3801	6.8988	4.091	11.7421	8.5718	11.2942	8.2209	6.7576	13.6936	7.6784	4.0574	10.3329	11.09	6.5802	5.98	7.2739	5.1939	7.9872	11.9227	14.2944	14.1596	12.7249	3.2042	7.743	4.0574	7.1719	5.8415	5.1147	7.4649	10.6673	12.7274	14.1194	5.8316	7.369400000000001	7.48925	9.395372222222223	-1030.99	401.51	-629.49	0.8714794725482773	0.62	0.8715	0.62	0.7427	0.75	0.7508	0.176659971042992	0.125523061282961	0.0588266350395632	0.049163608166263	0.147414321169907	0.210595126774818	0.4762	0.1835	0.2809	-0.0694	0.118
TCGA-78-7148-01	10.165	8.5128	7.2702	4.6703	11.064	8.7343	11.6134	8.8928	6.4629	13.4157	7.9214	4.6087	8.1654	9.6859	7.2929	6.4108	7.6545	7.1381	7.7958	11.5488	12.9787	13.2572	7.5803	3.4022	6.5878	4.3699	7.502	5.5948	5.2362	8.2281	10.0589	12.7151	13.4518	6.9647	7.9413	7.677849999999999	8.966233333333333	-572.54	420.29	-152.26	0.8350144941320132	0.6	0.835	0.6	0.663	0.675	0.7169	0.15754598363045	0.158599452344979	0.0499984119755272	0.0688463623996426	0.0635083809238228	0.295996372321694	0.6906	0.2113	0.1815	0.0533	0.001
TCGA-78-7149-01	8.7352	7.2009	7.3473	2.576	10.9368	7.604	11.015	6.702	4.7504	12.5215	7.6243	3.0301	6.8747	8.5545	5.5976	4.8222	6.0815	5.6461	6.0815	9.4731	12.8482	13.1911	8.6427	2.9292	4.3434	6.1726	6.9344	3.8861	3.7149	7.5541	10.0666	10.8969	13.1578	4.6589	6.8178	5.7262	7.935772222222222	-255.7	-147.69	-403.39	0.8547256601417751	0.6	0.8547	0.59	0.7988	0.75	0.7983	0.133778008759167	0.0589665235601911	0.005517279898767	0.0489565268408432	0.0384330619297265	0.122136532478265	0.4542	-0.3342	0.0264	0.0401	-0.1625
TCGA-78-7150-01	8.8932	7.0977	5.3816	4.358	11.4803	7.4017	11.5677	7.0977	4.973	12.0061	6.8619	4.8056	8.3322	8.3752	5.9228	5.6247	6.3456	6.5799	7.1569	8.9908	11.2381	12.2033	6.4999	3.9395	6.1842	3.1751	6.4248	4.9193	5.569	7.5371	9.1317	13.5709	12.5137	5.9499	6.94135	6.035349999999999	8.007405555555557	-67.35	-407.19	-474.54	0.8601002152872232	0.46	0.8601	0.46	0.7588	0.8	0.749	0.185560733654486	0.135446443264409	0.0261477105587776	0.052170302533236	0.0442032937708851	0.295482476352043	-0.1616	-0.2501	0.2579	0.4785	0.245
TCGA-78-7152-01	10.1351	8.628	8.6457	4.5977	10.7871	9.1786	11.4195	8.7102	6.2163	13.2431	8.1174	5.3873	7.7452	9.8545	7.1416	7.129	7.7576	6.3537	8.4324	12.123	13.3365	13.6745	7.2066	1.9205	6.3037	8.6481	7.594	6.1233	5.5676	8.1601	9.9619	12.357	11.3077	7.286	7.95885	7.46325	9.077783333333333	-289.63	980.35	690.72	0.7607185617576607	0.55	0.7607	0.55	0.6189	0.65	0.6844	0.315427418123262	0.117536288610394	0.0465213644053113	0.0440098109531911	0.0426916182634483	0.212453068908186	1.5691	0.539	0.1967	-0.1131	-0.127
TCGA-78-7153-01	9.3993	8.1902	8.0605	2.4056	11.02	8.2408	10.9941	7.9462	5.5934	12.5995	7.6612	2.836	6.4627	7.8225	7.0754	4.4441	7.283	5.4789	7.5615	11.3768	14.2692	12.3092	7.8107	2.0251	4.4914	7.3	6.7196	4.7102	3.663	6.9874	10.3426	10.9325	10.6277	4.6049	7.1352	6.7698	8.217255555555555	-774.99	31.06	-743.93	0.8795946315103409	0.57	0.8796	0.73	0.8005	0.675	0.8237	0.168491051389719	0.196176093136358	0.0800908037151535	0.0399993226782936	0.0	0.186232964801606	0.8739	-0.1273	-0.1987	-0.3136	-0.0175
TCGA-78-7154-01	9.057	7.3215	5.662	4.8271	11.2716	7.5902	10.6509	7.2889	4.7006	12.6142	8.118	3.877	9.0326	9.9415	6.1427	4.6107	7.44	6.3464	7.5357	9.1046	10.8914	12.5122	8.0836	1.7576	5.4152	5.5312	6.8115	4.9151	5.5679	7.6725	9.8881	13.0005	11.9826	6.0289	7.55625	5.99475	8.311816666666665	-567.99	-166.77	-734.76	0.8789534868005384	0.5	0.879	0.51	0.8102	0.775	0.8117	0.165184022061186	0.10559294975682	0.0	0.0309587983939781	0.111652397833132	0.301630811427004	0.0566	0.0075	0.1106	0.0914	0.2595
TCGA-78-7155-01	8.4582	6.8672	5.6275	4.694	11.0072	6.937	10.2626	7.6855	5.5459	10.4799	7.9715	3.0914	8.4934	11.3088	5.4726	4.0777	6.7557	6.1735	6.9233	8.8159	9.9928	10.8894	7.6486	3.9512	5.7613	3.1862	6.7711	4.4485	5.6822	7.0857	7.5316	11.3932	10.2935	5.3551	6.9207	6.6157	7.892583333333333	-1206.67	-639.02	-1845.69	0.9447185026265222	0.82	0.9447	0.81	0.8269	0.75	0.8811	0.107860937300108	0.202163075200384	0.0	0.0474100755089049	0.0859310243554493	0.367423264443435	-0.2538	-0.5007	-0.754	-0.5026	0.201
TCGA-78-7156-01	8.6933	7.1196	5.252	3.0811	10.6721	7.4726	10.3859	6.5778	4.3855	12.3403	7.6213	4.3419	7.9858	9.8661	6.276	3.7124	6.2526	4.7278	5.7512	10.438	11.5276	12.934	8.3249	2.7218	4.6935	4.2506	6.4706	2.8518	4.3855	7.3787	9.8062	12.1917	12.1808	4.2969	6.81565	5.48165	7.950477777777779	-841.28	-228.36	-1069.64	0.9013254294019367	0.8	0.9013	0.8	0.8776	0.8	0.8909	0.0486691255409764	0.144070142283976	0.0140910200970266	0.0133795729483346	0.114541651788059	0.145657089034398	-0.2283	-0.5608	-0.0982	-0.5646	-0.2765
TCGA-78-7158-01	7.6629	6.541	5.7174	5.1303	10.8815	6.9029	11.3156	5.7015	4.2673	13.264	6.9179	4.4968	7.0275	7.9414	5.3663	5.1486	5.6064	3.8357	7.8115	9.2773	12.0945	13.2886	6.1009	0.8718	3.8357	3.0822	4.3577	3.6092	5.4092	8.0265	9.5539	11.7861	12.2912	5.1131	6.81645	4.9844	7.563122222222223	-790.49	69.42	-721.07	0.8779933512786423	0.9	0.878	0.86	0.9473	0.75	0.9088	0.0506266987234189	0.0231632274659037	0.0141297794973801	0.0348711677612932	0.0304073347506557	0.324207905080657	-0.341	0.0296	-0.1422	-0.2259	-0.079
TCGA-78-7159-01	9.1084	7.5444	8.2694	5.1131	11.0003	7.8639	10.7211	7.5781	7.743	12.4767	6.853	8.1812	8.2765	8.8744	6.4693	6.2616	7.299	8.4457	7.0337	9.5817	9.5835	12.5524	11.9657	3.8302	6.2571	7.2105	7.1277	5.1359	5.4766	7.4338	9.0481	12.0715	11.2808	6.496	7.3664000000000005	7.660550000000001	8.523683333333333	-92.51	104.02	11.51	0.8215472778597601	0.29	0.8215	0.39	0.5996	0.7	0.5643	0.300493077062831	0.0891182626202088	0.033850606046855	0.0604357115094465	0.0360471237363219	0.128508976880378	1.0839	0.0694	0.1105	0.2099	0.113
TCGA-78-7160-01	10.7829	9.4448	8.0585	6.3195	11.0223	9.7561	12.9648	9.8597	7.3994	13.0426	9.7338	6.4186	9.9144	12.0819	8.0065	7.3928	8.148	7.5034	9.666	12.7287	12.9937	13.4539	9.3007	5.2324	7.4471	8.5513	8.5488	6.5795	7.3444	8.993	10.0286	13.3293	13.1854	7.8692	8.5705	8.62955	9.939416666666668	555.45	1564.1	2119.55	0.6089084287368187	0.29	0.6089	0.32	0.5383	0.6	0.4858	0.431731738703181	0.137572485623866	0.0139853924702217	0.0257467944878486	0.0740370235605296	0.323927469585124	1.5556	1.0689	0.2065	0.2503	-0.138
TCGA-78-7161-01	8.6832	6.739	6.4795	3.7143	11.058	6.7538	9.2	6.8396	4.5492	12.2616	5.9795	3.2404	6.6415	7.1766	5.1363	4.8067	6.3019	5.5969	6.1829	8.3199	9.9139	12.1853	9.3375	1.6801	5.32	3.0615	6.1384	3.6311	4.162	7.0543	9.1505	11.9673	12.3959	4.2201	6.6781	5.6944	7.54343888888889	-365.0	-559.96	-924.96	0.8919240703039042	0.75	0.8919	0.75	0.8136	0.8	0.8637	0.0618421018704417	0.0854014772204645	0.0391279029897149	0.0655724736562798	0.0	0.167367850389245	-0.1605	-0.5738	0.1637	0.2732	-0.1675
TCGA-78-7162-01	10.4559	9.024	8.8269	5.3534	10.6326	9.5309	11.7011	8.6246	6.531	12.3719	9.4704	5.2182	8.1359	10.4294	7.33	6.8285	7.6014	7.1779	8.35	11.0363	13.2555	14.4117	10.3188	3.5374	6.6302	8.622	8.5618	5.6552	7.0119	9.5209	9.9788	12.6679	11.855	7.141	8.56115	7.5778	9.56317222222222	235.08	1047.91	1283.0	0.7014854064109377	0.27	0.7015	0.29	0.7068	0.6	0.6477	0.331893074140948	0.111427279389739	0.0136317359263917	0.0315342986314159	0.0576474524409972	0.262117342259279	1.5946	0.5906	0.0708	-0.0126	-0.1815
TCGA-78-7163-01	9.6317	7.8501	6.1531	5.7749	10.7722	8.1312	8.8924	7.6334	5.3835	13.5808	4.4519	3.3567	5.5189	6.8712	6.3541	4.8341	6.9492	4.719	5.9206	12.7333	13.6648	13.5632	12.3962	1.0194	6.5565	5.5189	6.2924	4.0952	2.9723	6.648	11.8402	11.495	11.5719	4.0058	6.7986	6.50845	8.509011111111112	-1926.5	-204.63	-2131.13	0.9576233965452647	0.68	0.9576	0.69	0.7268	0.8	0.7654	0.189798839610304	0.117708270871014	0.0281532768230506	0.0646398730236502	0.0053208674868171	0.0672417932135693	0.3191	-0.7615	-0.1039	-0.5443	-0.184
TCGA-78-7166-01	10.1293	8.1794	7.9443	4.6223	10.9221	8.4087	10.8977	6.8966	4.5959	12.6705	6.7064	5.0292	8.7627	9.7379	5.606	5.1446	7.3072	7.6036	6.5298	8.1503	9.008	12.3408	8.8807	3.6024	6.1036	7.7982	7.6714	5.4081	4.269	6.7902	12.1783	12.4937	14.2586	6.0069	7.0487	5.74625	8.314866666666667	-1109.82	187.51	-922.31	0.8917481076432986	0.63	0.8917	0.63	0.6715	0.7	0.7045	0.247767323098847	0.103794616116728	0.0349536930617301	0.0290507188527893	0.0313527948056344	0.0532395987047089	0.8532	-0.314	0.3505	-0.1594	0.179
TCGA-78-7167-01	8.3267	6.9955	6.3157	2.191	10.267	7.1301	10.5098	6.6561	4.7942	12.835	7.2448	2.9142	6.6086	8.4556	5.1726	4.2854	5.768	4.5415	6.2627	9.143	10.3817	12.4448	6.5132	2.0939	5.4624	5.7442	5.8594	3.6197	4.3655	6.3702	8.6194	11.8183	12.8547	4.648	6.0691	5.72515	7.438066666666667	-754.65	-380.76	-1135.42	0.905465660230058	0.84	0.9055	0.84	0.7781	0.75	0.8281	0.050067875065682	0.0928064734761934	0.0	0.0475830014168891	0.0383379497382448	0.264929201677953	0.085	-0.4638	-0.2547	-0.0149	-0.235
TCGA-78-7220-01	9.0835	7.4595	5.7588	5.2887	10.9844	7.4637	13.0062	8.0585	7.0016	12.2959	7.6039	3.897	7.577	9.2329	6.4077	4.4209	7.35	7.0639	7.299	8.3039	10.0979	12.595	7.3815	3.7937	6.2987	4.0393	6.6925	5.2696	5.063	7.6416	9.318	13.805	11.1167	6.2012	7.4958	7.53005	8.231950000000001	-881.72	-429.82	-1311.53	0.9161335366931912	0.61	0.9161	0.61	0.7405	0.825	0.7356	0.162519042283005	0.216340518685857	0.0003378537057216	0.0410018828815477	0.0400793631068818	0.226182279186544					
TCGA-78-7535-01	8.6884	8.1052	5.1131	4.8078	11.0162	7.3429	11.2834	6.4312	4.0868	13.239	8.1328	2.9546	5.0592	4.1746	4.31	3.6427	6.7497	5.7151	9.4388	11.779	14.545	11.6386	7.0026	1.9423	7.4756	1.2759	6.7497	4.1459	3.6699	6.5725	11.3476	10.5134	13.6261	3.499	6.661099999999999	5.259	7.827472222222222	-226.0	1204.4	978.4	0.7326390615056098	0.6	0.7326	0.75	0.7091	0.8	0.7835	0.236497588846351	0.0285596694380081	0.0112768458464132	0.0195641431065182	0.0	0.516467232892308	-0.2208	0.6581	-0.013	0.0907	0.049
TCGA-78-7536-01	9.475	7.8116	6.8724	5.0213	10.2937	8.0738	12.072	7.8977	5.3992	13.2286	9.1402	5.6551	10.4049	12.3307	6.9552	5.6326	7.3554	7.3281	9.2762	9.0469	11.0477	12.1756	7.2979	4.5558	7.9658	3.7316	7.7614	6.1469	6.4968	7.1933	9.841	13.2112	12.2205	5.6984	7.27435	6.64845	8.80716111111111	-511.46	653.59	142.13	0.8104653550374091	0.78	0.8105	0.78	0.7815	0.775	0.7846	0.136024369234916	0.114859968562543	0.0005383537452743	0.0	0.0632381348796478	0.328432839974341	0.5553	0.5176	-0.1689	-0.393	0.189
TCGA-78-7537-01	9.0201	8.3483	9.1412	4.0299	11.3976	8.2384	11.2899	7.898	5.7961	12.2184	7.7117	4.7943	5.7586	7.0431	5.9371	7.0011	6.2391	5.5979	7.5481	10.0192	13.2284	13.1067	6.0188	2.4004	5.9867	4.7376	6.6095	5.1963	5.5215	7.1005	10.4413	11.3734	12.3076	5.6398	6.6698	6.847049999999999	8.340222222222224	-17.33	243.82	226.49	0.8031495668777113	0.74	0.8031	0.74	0.8433	0.8	0.8098	0.122848605123472	0.0905631429722033	0.0539748738747227	0.0311166306263688	0.0029830791405814	0.214236866467132	0.8954	0.1005	-0.055	0.1141	-0.2335
TCGA-78-7539-01	11.0022	9.748	8.4533	6.1155	11.1635	9.9501	12.2727	9.4463	7.5436	13.2402	7.9905	6.5052	10.4459	11.3019	8.4306	6.838	8.6186	7.672	8.9199	13.2088	14.6696	15.1572	9.4005	4.6185	7.7412	6.6976	8.5957	7.1447	6.4284	8.3881	10.7918	13.7554	12.1829	7.6824	8.503350000000001	8.49495	10.074155555555556	-313.48	1514.13	1200.65	0.7100488862148396	0.52	0.71	0.52	0.5666	0.75	0.6168	0.268870999188288	0.167503487306496	0.0486777752826268	0.0447345814375585	0.0815529584627655	0.225200798622025	1.4659	0.8955	0.4653	-0.2825	-0.2
TCGA-78-7540-01	8.5152	6.5205	6.3444	4.9147	12.3541	7.2141	12.7094	6.4995	4.2651	14.5673	7.5074	2.6559	5.9066	7.0756	4.407	3.9071	6.8033	5.0934	8.2364	12.2792	12.9123	13.698	5.9917	0.7336	4.2145	6.5309	6.7818	3.0515	4.8827	7.2396	10.6167	11.5295	13.9274	4.407	7.02145	5.382300000000001	8.05173888888889	-910.95	401.41	-509.54	0.8627096683284108	0.59	0.8627	0.59	0.7703	0.85	0.7557	0.131993006687825	0.0359201045001775	0.0245187204270658	0.0742766896747656	0.0002899022230877	0.30007818663597	0.216	0.2297	0.0343	-0.0186	-0.259
