sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-44-5644-01	10.5455	6.8251	6.7646	6.6641	6.2253	6.8251	6.5864	6.2632	1.5826	7.0589	6.105	3.1667	4.5613	4.4777	6.2632	4.4777	6.2253	7.9093	4.2967	2.9355	10.4466	6.40585	0.75	0.112802692978007	0.113470498288283	0.002128600919862	0.0333510694585609	0.0	0.0901768468307184					
TCGA-55-6978-01	12.0893	10.6161	10.0777	9.99	10.1208	9.4554	10.0481	9.6091	6.5703	14.0599	12.5462	9.4316	7.8485	7.9592	8.9996	8.5671	10.3496	12.3889	7.7357	5.5132	12.9457	10.08445	0.26	0.495882438189399	0.172300864731863	0.0184566388888762	0.0468479192568759	0.0839064352475931	0.319339220671995	1.6619	1.2897	0.5598	0.7277	0.136
TCGA-NJ-A55R-01	10.9331	6.0417	7.5205	7.2029	5.3018	5.0634	6.3358	5.2481	0.7832	6.9433	4.9219	4.8396	5.4036	5.665	10.7991	6.27	7.1429	4.8152	5.7594	9.3998	11.1931	5.8187999999999995	0.23	0.345368762664545	0.0438501671206593	0.0190918751400459	0.0006385931369491	0.0129060981602001	0.156253037705109	0.8884	-0.0401	0.0661	0.1776	-0.093
TCGA-91-6840-01	12.0501	8.9322	8.8073	8.8746	8.0725	7.6795	8.0725	7.7529	1.7191	11.3045	9.5737	4.8332	6.2456	6.4102	7.4963	7.1687	7.8179	9.4656	6.287	8.0054	11.3137	8.0725	0.62	0.186047828374399	0.127505948197398	0.0157186080696876	0.0610713315661943	0.0929477741580268	0.114557451207082	1.4033	0.3898	0.3148	0.052	0.0
TCGA-55-8094-01	12.0425	5.3761	5.9494	4.9997	4.735	5.0782	6.0949	5.1766	0.0	5.4369	7.6096	3.2241	6.2271	3.8189	4.735	2.7992	5.8486	7.744	4.3827	4.2837	13.4242	5.41495	0.79	0.0643293019146134	0.106886979085951	0.0020528518019353	0.0081204074079405	0.0	0.0372817681434548	-0.8143	-0.9687	0.0697	-0.4247	0.1535
TCGA-44-7661-01	11.5523	8.0978	9.0251	9.0216	7.1128	9.1753	8.0408	7.2494	4.3029	10.8699	10.3348	9.9704	6.2822	7.7435	7.3957	7.8012	9.6967	8.6832	8.1867	6.8954	12.8688	7.5768	0.29	0.38788153597359	0.0764691684277833	0.0256005220934903	0.017777179271464	0.0428945671100502	0.334940723769295					
TCGA-NJ-A4YF-01	11.805	6.3963	7.7058	7.2505	5.5222	6.8633	6.1716	6.5445	0.6848	8.7861	6.7781	3.1535	5.3395	5.7672	5.155	4.8853	7.3344	6.0577	5.1424	2.3931	11.271	5.8469	0.55	0.23218130390038	0.0570023396167635	0.0301970316387804	0.0	0.0	0.183069717501885	-0.0916	-0.4646	-0.4089	-0.0757	0.0185
TCGA-67-6217-01	13.0594	9.129	9.3105	8.8125	7.5767	6.9783	8.2454	7.223	2.8588	11.2748	8.4863	5.8963	6.3827	6.9717	7.0104	7.6843	8.836	8.6808	6.9878	8.5643	11.6555	7.9110499999999995	0.25	0.348091874701601	0.135196872718553	0.011755006761745	0.0	0.0473919942487399	0.314668175876302	1.6018	0.7276	0.2043	-0.023	-0.23
TCGA-86-A4D0-01	11.0578	7.2501	7.6617	7.5153	8.2911	8.3764	7.4591	7.072	2.6132	9.7038	8.325	4.758	4.944	5.8753	6.8572	6.3894	7.8097	7.4743	6.5079	4.7075	10.7146	7.8751	0.79	0.146812289475324	0.0995480781260498	0.0	0.0649972068144544	0.0566524119346073	0.246279423596266	0.2438	-0.1521	0.0368	-0.5037	0.369
TCGA-50-5939-01	14.0456	6.0884	8.0539	7.6493	6.6067	7.2301	7.368	6.291	1.2438	9.2029	8.1987	7.0028	6.1865	5.3462	6.0442	7.0556	8.9491	6.3767	6.4726	8.0277	13.4044	6.98735	0.38	0.45048425730753	0.040695151392195	0.0122132404457926	0.041840179817596	0.0277093444531091	0.395395067223259	1.237	0.8781	0.3267	0.6289	0.0295
TCGA-05-4410-01	13.0412	9.3879	9.3563	9.2979	8.3585	8.5561	8.7194	7.7941	5.2937	12.6001	9.9934	6.7553	6.2171	6.462	7.8855	7.1848	9.1582	9.5946	6.5309	8.9992	12.4067	8.53895	0.24	0.428618499173828	0.109386663416353	0.0133758793992828	0.0111225210399967	0.0878823551798384	0.15365177092588	1.8069	0.9173	0.3086	0.0366	-0.166
TCGA-50-5051-01	12.6437	7.1495	7.3883	7.196	4.4019	6.112	6.1752	5.1005	0.0	4.5992	3.1286	4.4019	5.1327	4.5039	5.7039	5.0338	6.9739	11.2157	4.8923	8.5333	10.1854	5.288550000000001	0.59	0.204760210511975	0.0705929564814195	0.0149376708903815	0.0144940875307834	0.0	0.192849761838638	0.7024	-0.2444	0.0605	0.0887	0.049
TCGA-86-8279-01	13.589	5.2605	6.1781	7.1799	4.2758	4.9507	5.5432	4.8054	1.6202	7.7417	7.2657	4.231	3.8112	4.3405	4.4619	4.5189	7.877	10.9856	5.5957	2.7289	11.3032	4.9094999999999995	0.5	0.177841641948631	0.0354092199259588	0.0579367251251501	0.092708384272854	0.0120958306261753	0.238907889767457	-0.3828	-0.0551	0.0068	0.4502	0.0135
TCGA-55-6970-01	11.9137	8.5305	8.8141	8.5966	7.4783	7.5066	7.7882	7.1565	4.0927	11.7663	9.4171	6.7842	6.2753	6.5272	6.6705	7.4861	9.2604	9.1828	6.4096	8.1101	12.8689	7.63325	0.56	0.321535896061617	0.0734241031080289	0.0	0.0192863553775852	0.0425990659155596	0.335033249982503	1.3201	0.8315	0.2245	-0.0581	-0.057
TCGA-49-4488-01	14.9461	9.0679	8.6811	8.8304	7.5779	7.3696	7.7936	8.362	3.3977	11.0889	10.1713	6.6762	5.8083	5.0884	6.2863	6.4283	8.7218	9.2389	6.0953	6.9575	11.4534	7.68575	0.45	0.232710173335102	0.198133554458661	0.0463220360391835	0.0694439546139289	0.0742027792192925	0.228106682573273	1.2728	0.4484	0.2966	-0.0332	0.073
TCGA-97-7552-01	12.8728	10.9796	10.6041	10.1013	9.5038	7.8558	10.1617	9.4521	6.6843	12.1067	10.0086	6.8563	6.7851	5.7302	8.5159	8.3592	9.0977	10.5157	7.3359	10.9941	12.6786	9.83275	0.18	0.485473406984795	0.214662219979715	0.0102816104615638	0.0222374473390374	0.093178080501345	0.103259552742004	2.6554	1.2767	0.2108	0.1431	-0.364
TCGA-95-7947-01	13.6667	8.0649	8.6398	8.5427	7.2418	6.4204	7.5454	7.435	3.758	10.9749	8.7878	6.2338	5.992	5.7676	6.7706	6.4809	8.0764	9.9328	6.3047	7.9992	11.5828	7.393599999999999	0.66	0.211268712932645	0.0758039451142496	0.0096166292445732	0.000670402713355	0.0954321612395004	0.223986974951418	1.0696	0.4776	0.0438	-0.2523	0.036
TCGA-05-4425-01	12.7918	7.6333	9.1942	9.2443	7.9947	7.2381	9.6888	6.7756	4.8288	12.0882	10.6879	7.1154	5.6184	5.4623	5.7291	6.3796	9.8514	8.7768	7.3077	4.9643	12.5901	8.841750000000001	0.61	0.228394484615928	0.0521704519595706	0.050522155424879	0.0	0.0464626244475807	0.399190412939802	0.9734	1.1021	0.3253	0.2405	-0.017
TCGA-78-7633-01	12.0656	4.9649	5.8509	6.1548	5.3275	5.1163	6.8848	5.7231	0.6561	6.5677	5.7387	4.3221	2.8168	3.3111	3.3523	4.1456	6.2452	8.0278	4.6394	1.9557	11.1552	6.1061499999999995	0.75	0.0601323480029047	0.0247803091246499	0.0	0.0354493299173877	0.0	0.411682917728904	-0.9736	-0.3775	-0.0871	-0.1064	-0.195
TCGA-64-1678-01	11.4207	7.3736	6.2286	6.6068	7.3978	7.7885	5.6352	6.4143	1.5226	6.7766	6.8949	3.0862	3.6134	6.7889	6.3984	3.9986	6.1546	6.9285	3.388	5.6077	9.163	6.516500000000001	0.57	0.241163455773848	0.09898576800921	0.0092595395061037	0.0298810631386258	0.0058064782965684	0.1586638436394	0.2891	-0.7854	0.0477	-0.6174	0.601
TCGA-80-5608-01	12.804	7.9449	8.3683	7.6073	8.3959	8.0834	8.1994	7.3336	2.1847	8.8011	8.7354	5.8337	5.5359	6.1756	6.7032	6.2648	8.0374	11.7271	4.6048	4.407	11.3805	8.29765	0.48	0.25634960482604	0.161122628267632	0.0208427749976234	0.0819052971266233	0.0518266811879411	0.209458718340529	0.6989	0.0918	0.1905	-0.0029	0.054
TCGA-64-5775-01	9.3315	5.9055	5.9166	5.9166	5.3214	4.7544	6.7137	5.5812	0.55	5.5241	7.9291	9.218	2.9064	3.0748	4.6516	3.8539	8.7815	4.5693	4.7261	2.2366	12.8749	6.01755	0.71	0.145016314675639	0.0484838274064954	0.0	0.0472670623420956	0.0230202980048166	0.610537196629014	-0.7823	0.1987	0.2535	0.3988	0.2215
TCGA-55-8508-01	12.781	7.3073	7.942	7.7598	6.3164	9.8519	7.5307	7.5168	1.469	8.0325	6.379	5.1846	6.0148	5.1846	6.7428	6.2675	7.3703	8.5337	6.7605	6.9633	11.5129	6.9235500000000005	0.38	0.404282915220703	0.0603347189959154	0.0405492319444903	0.0	0.0116864376029605	0.0456621691231512	1.3128	0.3167	0.207	0.3141	-0.0695
TCGA-44-2656-01	13.4953	10.496	9.9458	9.935	9.6009	9.2414	9.6209	9.2107	5.1572	12.8015	10.9081	8.8111	7.2953	7.1975	8.3093	7.8074	10.1845	12.253	6.3005	7.9085	13.4033	9.6109	0.32	0.4161789635501583	0.13999430851222433	0.0	0.0216004211778037	0.08773687693179306	0.20470391775359967	2.1637	1.3738	0.5432	0.1308	0.0365
TCGA-55-7281-01	14.8254	8.4095	8.8552	8.5167	7.7229	7.5048	7.7383	7.5755	3.0717	11.2986	10.0717	4.9098	5.7698	6.6704	6.9814	6.9283	9.9549	10.9698	7.807	4.6399	12.6282	7.7306	0.42	0.320707933715795	0.0680584996711367	0.0455216155201385	0.0308101880033747	0.0840838047359575	0.239176280467195	1.0257	1.0695	0.2788	0.5775	-0.0305
TCGA-J2-8194-01	11.8649	6.1273	7.2006	7.2303	5.9756	6.1803	6.5596	5.601	0.9047	9.2293	7.0282	5.3771	4.9984	5.2339	4.8751	5.1829	8.5862	7.5452	5.0393	5.6139	11.341	6.2676	0.44	0.250182600256661	0.0434812800641527	0.0	0.0	0.0334959163265152	0.290774434865209	0.0723	0.4425	0.1875	0.3107	-0.22
TCGA-78-7150-01	12.5137	7.0977	7.4017	7.0977	6.3456	6.5799	7.5371	6.4248	3.9395	8.3752	8.3322	4.358	4.9193	4.8056	6.1842	5.9499	7.1569	6.4999	5.6247	3.1751	11.5677	6.94135	0.46	0.185560733654486	0.135446443264409	0.0261477105587776	0.052170302533236	0.0442032937708851	0.295482476352043	-0.1616	-0.2501	0.2579	0.4785	0.245
TCGA-44-A47G-01	13.1484	9.829	9.943	9.6535	8.3389	8.5749	8.7197	8.1087	3.7096	12.1249	10.2651	7.6691	7.7485	8.0123	7.7978	8.249	10.1375	9.8115	7.187	10.1595	12.8566	8.5293	0.24	0.569526969640734	0.170289908507352	0.0211719894070523	0.0	0.0817161299230992	0.261248047508057	2.2317	1.3177	0.4145	0.5737	-0.0805
TCGA-99-8025-01	12.6583	6.3394	7.3717	7.2538	6.007	5.1828	5.7544	5.5945	2.3216	9.071	7.8112	5.1695	4.6434	5.0728	7.1219	5.5541	7.944	7.0548	5.8566	7.7274	10.7477	5.8807	0.43	0.199753335328862	0.0470252112048467	0.0304532881324955	0.0	0.0017781852097629	0.3286242105483	0.4294	0.0743	0.0958	0.4813	0.0745
TCGA-50-6592-01	13.2669	9.8472	9.2236	9.3166	9.1494	10.3674	10.2536	9.2288	6.2707	12.2206	10.3984	6.4007	6.8707	7.629	9.0233	8.5283	9.6227	9.4941	6.4884	6.8548	13.2534	9.7015	0.28	0.499543059765858	0.157052445917464	0.0136413879003282	0.0595457946412478	0.0722491762003435	0.173212615801154					
TCGA-05-4249-01	12.3143	6.9276	7.9539	8.9282	5.8088	5.9731	7.4151	6.0452	1.3839	8.9358	7.6826	6.1004	5.7582	5.2118	5.9126	6.66	9.3565	8.0896	6.7285	7.382	11.9628	6.61195	0.49	0.251680895420399	0.0309554391249817	0.0310055530584665	0.0359970252128401	0.017159271138972	0.285952393766167	0.9536	0.7904	0.0124	0.2006	-0.1325
TCGA-97-7553-01	12.6811	9.4124	9.3741	9.1588	8.1341	8.3665	9.284	8.7999	3.8474	10.2729	9.5774	7.3921	6.5037	6.0089	7.1139	7.4993	10.4212	9.2912	6.1567	9.1107	14.0826	8.709050000000001	0.29	0.412698203184942	0.0988540816381748	0.0	0.0045188462129409	0.0326574582148084	0.289832215709907	1.8227	1.5795	0.2394	0.3604	-0.174
TCGA-75-5125-01	11.9758	8.9893	8.9937	9.0787	8.3384	8.1206	8.848	8.434	5.4004	12.966	10.9277	10.1127	7.8119	6.8765	7.9325	7.4488	9.6004	11.6582	7.3812	6.1201	12.59	8.5932	0.31	0.368868281981403	0.130850590841353	0.0136556446943487	0.0072246538766034	0.128223947523774	0.379528314450042					
TCGA-67-3772-01	14.1049	7.3361	8.3545	8.3379	7.6301	6.9227	9.0333	6.8248	1.7402	8.6801	8.2629	3.9554	4.6093	5.2825	7.4055	6.015	9.2584	9.6263	5.8504	7.7604	12.3226	8.3317	0.45	0.367485964642831	0.0528318904592995	0.0291199960311634	0.0303539748919928	0.0210331036907738	0.251153034805117	1.4166	0.7474	0.3115	0.2973	0.0825
TCGA-78-7147-01	14.1194	8.2209	8.5718	8.3801	7.2739	5.1939	7.4649	7.1719	3.2042	11.09	10.3329	4.091	5.8415	4.0574	7.743	5.8316	7.9872	12.7249	5.98	4.0574	11.2942	7.369400000000001	0.62	0.176659971042992	0.125523061282961	0.0588266350395632	0.049163608166263	0.147414321169907	0.210595126774818	0.4762	0.1835	0.2809	-0.0694	0.118
TCGA-38-4628-01	13.3303	5.1348	5.7147	6.5822	4.2729	3.8669	4.5509	4.7334	0.0	4.97	6.9462	4.7334	3.0478	3.9578	3.3456	3.5924	9.3936	5.5395	4.6518	3.4327	12.6929	4.4119	0.5	0.152455205913091	0.0626493584749192	0.0023601079542134	0.0247906083264366	0.0046694569737949	0.586574331873924	-0.1006	0.5049	0.0384	0.0916	0.209
TCGA-99-8032-01	11.0996	7.2177	8.3454	7.9598	6.5195	6.7932	7.4419	6.3291	1.7427	7.7687	6.8724	5.1304	5.4212	7.0489	6.15	6.8627	8.0067	7.3306	6.6265	8.1001	11.2289	6.980700000000001	0.31	0.312385698463366	0.0836196090518895	0.0206088609228559	0.0	0.0121608978605109	0.164437559723056	1.3422	0.3052	0.1815	0.4992	0.076
TCGA-62-A46S-01	11.7863	7.4544	8.1609	8.5004	7.2645	5.9525	7.3645	6.8987	3.0115	10.0338	8.2326	5.4391	4.5283	5.8235	5.552	5.4967	8.3946	9.3146	5.2271	5.0351	11.5869	7.3145	0.45	0.236343107670408	0.0798381767348951	0.0190290363787915	0.0449239998486777	0.0265922182995461	0.1683634037739	0.8448	0.4035	0.0725	-0.1239	-0.2165
TCGA-44-6779-01	13.8397	9.9315	9.8009	9.531	9.4723	8.6275	9.9267	9.6953	5.1726	13.0716	11.4297	7.1094	7.0324	6.0693	7.8784	8.3065	9.956	10.3785	7.8145	4.9674	12.8338	9.6995	0.6	0.390883572986253	0.174736313526801	0.0289759987226105	0.0876493131565988	0.112044632156258	0.237451270375097	1.2662	1.0667	0.4291	0.4513	-0.088
TCGA-97-7938-01	13.0081	8.1363	8.089	7.2825	6.4194	5.5706	6.5273	5.4362	2.816	9.8293	6.6539	6.8404	4.2575	5.3953	5.1225	6.357	8.3437	6.9987	4.9378	7.8568	11.2207	6.47335	0.61	0.218783467515531	0.107910998556296	0.0	0.0004975126290203	0.0322883115463331	0.338928129809867	0.6884	0.3742	0.1045	0.0846	-0.2545
TCGA-MP-A4SW-01	13.1321	7.4089	8.8035	8.9817	6.5669	5.6359	9.384	6.5876	2.35	8.5326	7.5662	5.7005	6.0862	6.749	5.9333	7.1652	9.3114	6.7551	7.3036	9.2853	12.4858	7.97545	0.46	0.3890745934017	0.0820469314408239	0.0663611214920974	0.0	0.0105569951765534	0.214697025741909	1.5014	0.8529	0.2368	0.1961	-0.043
TCGA-49-AARN-01	12.8839	7.667	8.2192	8.4461	6.6582	6.4275	6.7105	6.7511	2.4535	8.9557	6.9644	6.0428	5.2876	5.2598	7.104	5.7344	7.7292	10.9524	5.5259	9.6335	11.0668	6.68435	0.43	0.36270272409921	0.0635367846709773	0.0667596282594241	0.0647028902885505	0.019056084913636	0.155941981457417	1.3644	0.2742	0.3621	0.3465	-0.083
TCGA-55-8097-01	12.7093	6.9669	8.8448	8.8548	6.3195	4.6904	6.8715	6.1013	1.9269	8.9075	6.6933	4.8188	5.568	5.834	5.6736	6.6421	8.1149	6.9989	6.1213	8.1458	11.1482	6.5954999999999995	0.64	0.186082846046124	0.0812495052422777	0.0503625310519616	0.0304426594609222	0.0046668906307678	0.256987526239537	1.1292	0.4726	-0.0495	0.1624	-0.191
TCGA-93-A4JQ-01	13.455	8.2785	10.1741	9.9141	8.1449	8.0882	8.6822	7.9347	4.7861	11.6073	9.989	7.2587	7.8336	7.8771	7.7659	8.2865	8.673	10.2186	7.948	11.6604	11.3137	8.41355	0.2	0.511194205037068	0.0486967874171592	0.0128520853530509	0.0231059214533546	0.0801282994492171	0.178060675401983	2.2117	0.9385	0.5052	0.7337	-0.008
TCGA-4B-A93V-01	10.5247	7.1542	8.3999	8.0893	8.3875	9.0699	8.1295	8.8164	3.9922	10.7319	7.6794	9.3718	6.4289	6.6244	7.3541	6.3629	7.8242	10.6698	5.0837	5.632	11.3324	8.2585	0.62	0.244927188793944	0.0727932256712635	0.0285824328196061	0.0216697254098978	0.0183234276835968	0.133173687104591	1.0248	0.0809	0.085	-0.223	0.1165
TCGA-75-6207-01	13.5965	7.0102	7.0298	6.8709	5.3882	4.8203	6.0647	5.1046	1.4637	6.1564	6.5775	9.2922	3.4738	4.6789	4.5763	5.5727	8.1919	5.1229	4.9638	5.1589	11.8168	5.72645	0.64	0.153494988937084	0.129077649698373	0.0037945116351624	0.0	0.0	0.374528024384311	-0.0956	0.2223	0.08	-0.1266	0.091
TCGA-05-4417-01	11.3582	8.8367	9.5919	9.5424	8.2086	9.0729	8.637	8.0619	3.8423	11.4632	10.1877	6.3295	6.8501	7.5725	7.2318	8.4713	9.2338	8.5855	8.0759	8.5295	12.2452	8.4228	0.4	0.355197080047754	0.106259849671341	0.0163999502018865	0.0225827772431586	0.0580795897424511	0.254301859277179	1.8551	0.9571	0.3259	0.5142	-0.133
TCGA-78-7143-01	13.7315	6.7614	8.3982	8.505	5.6001	4.3011	5.9528	5.0921	0.0	7.4994	7.6483	5.9528	5.4015	5.6143	5.4498	6.4332	8.7784	11.5169	6.8814	7.9521	12.0098	5.7764500000000005	0.52	0.190715094691189	0.0400565565511774	0.0392110522230592	0.011668337219852	0.0026024929133059	0.347157375107446	0.759	0.6178	0.1625	0.0295	0.022
TCGA-44-3396-01	12.9135	9.4379	9.3053	8.8765	8.2824	8.4698	8.3223	8.2762	2.9048	11.5311	10.5227	8.2521	7.0335	7.2441	7.1009	7.7356	9.886	11.003	7.7466	7.6878	12.6729	8.30235	0.24	0.565021159465922	0.120209090043389	0.0017585789149704	0.0	0.096508790465258	0.278331035040604	1.7723	1.227	0.3744	0.6029	0.1555
TCGA-53-7624-01	12.8674	7.4323	7.9116	7.5143	7.2361	7.976	7.6686	7.1495	4.9883	11.4816	11.7431	7.1934	5.9856	5.3563	7.7115	6.2246	7.6082	11.1127	5.6671	5.4892	10.873	7.45235	0.69	0.177641346651458	0.0908202618983374	0.0305813771388792	0.035259514189326	0.157734411429973	0.140344588178327					
TCGA-75-5147-01	12.9557	7.9549	8.8506	9.0864	7.64	7.6633	6.9641	7.0881	1.6156	9.3503	10.6873	5.9958	5.8921	6.2121	6.3225	7.2728	9.493	9.2072	7.0297	7.9061	12.1882	7.3020499999999995	0.4	0.306668646019772	0.0598875526295679	0.0447623467996046	0.0	0.0369590926481643	0.332855790423163	1.5269	0.8315	0.605	0.0667	0.4005
TCGA-55-1596-01	14.2265	7.5734	7.7972	7.8276	6.5539	7.0811	7.6855	6.8037	1.752	9.2741	9.041	4.4411	4.9356	6.0472	6.4983	6.7251	8.2681	9.916	6.8237	5.2593	12.2945	7.1197	0.63	0.233687039313632	0.0895012905342973	0.0695848264547008	0.0	0.0989188702548773	0.243563143717755	0.6654	0.0617	0.416	-0.1303	0.255
TCGA-44-5645-01	13.5647	7.8521	9.8393	9.9012	7.0917	6.3658	7.4919	6.3251	1.9518	9.7286	8.2256	5.8813	6.1496	7.2951	6.8476	8.1807	8.8145	8.4242	8.0517	9.5894	11.8232	7.2918	0.54	0.30430858499990937	0.013255386192435098	0.02357425554652533	0.011060974817651732	0.013869142967823633	0.17030432033071866	1.7929	1.0398	-0.0189	-0.0088	-0.255
TCGA-05-4244-01	12.9704	7.15	7.6131	8.1887	6.3511	5.9151	6.1671	6.3262	2.4693	8.1449	7.8388	8.034	4.2058	5.9151	4.5873	5.9481	9.3944	6.1027	5.6716	3.8693	12.5261	6.2591	0.44	0.246925701467734	0.0455604096596519	0.0066896925387262	0.0	0.0153019750545362	0.374714811369116	0.2229	0.6623	0.1597	0.0097	0.059
TCGA-55-6971-01	11.0112	10.3594	10.0682	9.8003	9.4924	9.4431	9.848	9.0774	5.4137	11.9454	9.8495	7.2296	8.0355	7.5607	9.1772	9.227	9.759	10.9859	7.4112	9.8282	13.2166	9.670200000000001	0.23	0.434557526211273	0.152438230210903	0.0526157632941929	0.0779469562436344	0.0614588160677067	0.163694906075852	2.4632	1.3566	0.3236	0.4039	-0.112
TCGA-73-7498-01	12.2025	7.0778	8.7932	8.7798	6.0652	5.0632	7.1626	6.1781	1.9993	9.3568	6.4763	4.643	5.9427	5.4704	5.5397	6.3662	7.6514	6.7888	6.265	7.5076	11.4397	6.6139	0.62	0.181805070248991	0.0875671348895079	0.0093201618977158	0.0157185607342142	0.0184947711867968	0.309581462913526	1.0796	0.4368	-0.1186	0.1446	-0.2825
TCGA-49-AARO-01	14.1131	8.2409	9.2219	8.9732	7.8663	8.0407	7.6638	8.2816	3.9991	10.2748	8.6807	6.6872	6.7191	7.852	7.508	7.7436	9.5605	9.365	8.0734	9.6981	12.4678	7.7650500000000005	0.28	0.394893741985539	0.108574712591891	0.0262594644805736	0.0369008035666703	0.0174374004996878	0.299948123080585	1.7602	0.9644	0.4137	0.6797	-0.0295
TCGA-05-4396-01	12.5302	6.1447	7.2682	7.2823	5.7967	5.6077	6.6041	5.9282	2.9678	8.8844	8.2882	4.6149	4.3186	4.9693	5.0375	5.63	6.9343	5.9637	5.787	5.491	10.9861	6.2004	0.82	0.118303025375866	0.115542410740359	0.0156987709335796	0.0077844609585055	0.0447286162000211	0.347948295833306	-0.1143	-0.2088	-0.0151	-0.0432	-0.2715
TCGA-69-8254-01	12.172	7.9095	8.9989	8.4004	7.5791	6.187	7.9488	7.3994	2.23	11.0971	8.9058	6.501	6.2015	6.5811	9.5461	6.4693	8.5222	9.2393	6.5587	8.1155	11.8728	7.76395	0.41	0.282357367257425	0.0803314447023579	0.0101169203358127	0.0	0.0942204142637093	0.332062272972525	1.3886	0.7373	0.1641	0.079	-0.2565
TCGA-J2-A4AG-01	12.5697	8.3625	9.1129	8.8743	7.5448	7.6415	7.9349	7.5007	2.8462	8.9152	8.0249	5.6908	5.7822	7.5621	6.9702	7.821	8.7478	9.3628	7.0606	10.2726	11.5503	7.739850000000001	0.31	0.479428512581699	0.105728935701491	0.070235613781098	0.000920262782566	0.0075240337779798	0.25423426098099	1.6463	0.7981	0.3257	0.4007	-0.21
TCGA-78-7146-01	12.2421	7.8162	7.1728	7.4316	6.6076	7.2313	6.8937	6.5398	4.2026	9.8974	9.2059	6.8508	7.2217	5.3853	5.8998	6.1325	8.3613	7.9265	5.0792	1.8022	11.655	6.75065	0.68	0.155633781499093	0.163873412739823	0.017956988320223	0.0515005652103613	0.0815324547008922	0.289280536799491					
TCGA-73-4677-01	12.3872	8.1632	8.5175	8.07	6.201	6.5649	7.7185	6.6833	1.1087	8.7724	6.8002	5.1101	5.4139	5.1221	4.9027	6.6379	8.4899	7.3982	6.075	7.118	12.048	6.95975	0.47	0.175735805611862	0.0922661024422934	0.0	0.0254709589361947	0.0113129548873795	0.330358907780325	1.0607	0.3393	-0.0936	-0.2105	-0.207
TCGA-97-7554-01	11.5565	7.9549	8.3779	8.0369	6.7556	6.7755	7.6043	6.4601	2.0005	9.8145	8.9403	8.9894	5.5553	5.3583	7.0063	6.4926	9.0574	7.6264	6.6895	7.1248	12.2656	7.17995	0.29	0.266182361886277	0.0988102481816691	0.0434469731079174	0.0336438654431999	0.0523602304182396	0.386353014995947	1.0519	0.6668	0.2025	0.5713	-0.124
TCGA-L9-A443-01	11.6673	8.6529	8.3268	8.0617	7.1942	7.5285	7.0731	7.2162	3.3198	11.0814	9.918	4.4815	5.3921	6.3452	6.3846	5.8226	8.2781	7.7174	5.5344	6.6169	10.3467	7.13365	0.48	0.163677667582366	0.141999173639383	0.0121374631492853	0.0170798435161681	0.072371379837867	0.22565840940048	0.6984	0.2579	0.3004	0.3835	-0.132
TCGA-55-6987-01	12.0301	10.7359	10.8113	10.6232	10.1165	10.5487	10.4377	10.4118	7.2458	12.3636	10.6596	7.9345	7.5692	7.4314	9.3646	8.3867	10.1933	12.253	6.8554	10.4639	13.1273	10.2771	0.16	0.610383842109993	0.180968821445522	0.0262112142801886	0.013426211390517	0.117915175188681	0.108349138733836					
TCGA-78-7220-01	11.1167	8.0585	7.4637	7.4595	7.35	7.0639	7.6416	6.6925	3.7937	9.2329	7.577	5.2887	5.2696	3.897	6.2987	6.2012	7.299	7.3815	4.4209	4.0393	13.0062	7.4958	0.61	0.162519042283005	0.216340518685857	0.0003378537057216	0.0410018828815477	0.0400793631068818	0.226182279186544					
TCGA-64-1677-01	11.7776	8.4603	9.0454	9.1153	8.4869	9.0982	8.2534	8.7624	5.2962	11.4578	11.2165	6.8009	6.1502	6.7867	7.5384	7.1841	8.4781	10.2395	5.8	9.3463	10.5611	8.370149999999999	0.32	0.477485045310876	0.0882195181802361	0.032222833994045	0.0586241012524361	0.1449741230315	0.100655722471211	1.7167	0.2618	0.4603	-0.1532	0.3535
TCGA-73-4666-01	12.3287	10.1458	9.7096	9.6522	9.1496	10.3394	10.3873	9.8177	6.2034	14.0222	10.7237	9.4287	7.6705	7.4371	9.1329	8.1585	10.3088	10.6418	6.8565	5.2277	13.8397	9.76845	0.45	0.334216292509046	0.224911755880989	0.016032478421869	0.001589662309946	0.0978345261743846	0.32659294604564	1.1073	1.0713	0.3503	-0.0069	0.24
TCGA-49-4486-01	12.8275	6.9813	7.173	6.846	5.6594	5.5095	6.4393	5.9889	0.7355	7.1993	6.1663	3.2697	4.1929	3.6211	4.3423	4.499	6.4558	7.4448	3.8961	4.1929	10.1436	6.0493500000000004	0.73	0.0915776375445643	0.0912933909462173	0.0	0.0304455441959299	0.0185366857585216	0.219403209100933	0.1189	-0.6073	-0.1075	-0.9281	0.0315
