sample,patient,fov,radius_um,n_cldn4hi,n_cldn4lo,n_cd8nk,keren_tumor_high,keren_immune_high,homog_high,n_aa_high,n_bb_high,n_ab_high,keren_tumor_low,keren_immune_low,homog_low,n_aa_low,n_bb_low,n_ab_low
Lung9_Rep2,P9,14,40,742,1048,102,0.1601978691019787,6.1911764705882355,0.13506576836701956,5256,136,842,0.1451129322406556,10.676470588235293,0.1252371916508539,10006,136,1452
Lung9_Rep2,P9,14,60,742,1048,102,0.16475972540045766,7.090909090909091,0.13868721292043265,11362,264,1872,0.15223097112860892,11.863636363636363,0.13066332916145182,20574,264,3132
Lung9_Rep2,P9,14,80,742,1048,102,0.18673087212413056,8.512195121951219,0.15449313855688357,18690,410,3490,0.15609871295312316,12.897560975609757,0.13362308586445645,33876,410,5288
Lung9_Rep2,P9,15,20,770,807,94,0.11042944785276074,6.0,0.09782608695652174,1630,30,180,0.18876404494382024,11.2,0.1565703634669152,1780,30,336
Lung9_Rep2,P9,15,40,770,807,94,0.15271453590192643,6.707692307692308,0.1299165673420739,5710,130,872,0.1995634549423137,9.846153846153847,0.16359918200409,6414,130,1280
Lung9_Rep2,P9,15,60,770,807,94,0.17854694996572995,8.204724409448819,0.14875089221984297,11672,254,2084,0.20748972446338865,10.73228346456693,0.1691276833354014,13138,254,2726
Lung9_Rep2,P9,15,80,770,807,94,0.192652890836986,9.978378378378379,0.15895978644622405,19164,370,3692,0.20706422018348625,12.2,0.16916504272223054,21800,370,4514
Lung9_Rep2,P9,16,20,450,793,189,0.2761627906976744,1.7592592592592593,0.1926977687626775,688,108,190,0.38212435233160624,5.462962962962963,0.2631578947368421,1544,108,590
Lung9_Rep2,P9,16,40,450,793,189,0.30948795180722893,1.6983471074380165,0.20747097425542654,2656,484,822,0.4092783505154639,4.921487603305785,0.2742344001842045,5820,484,2382
Lung9_Rep2,P9,16,60,450,793,189,0.34946828016134945,1.7140287769784173,0.22497639282341833,5454,1112,1906,0.43013743455497383,4.7284172661870505,0.28277939120146284,12224,1112,5258
Lung9_Rep2,P9,16,80,450,793,189,0.4028859367842419,1.8853161843515542,0.249220742419949,8732,1866,3518,0.45137937781256116,4.945337620578778,0.2925994038937155,20444,1866,9228
Lung9_Rep2,P9,17,20,613,978,246,0.3080110497237569,2.1037735849056602,0.2117758784425451,1448,212,446,0.39628893306825713,5.6415094339622645,0.2702214188883868,3018,212,1196
Lung9_Rep2,P9,17,40,613,978,246,0.37566137566137564,2.472636815920398,0.2459178624443345,5292,804,1988,0.4198874296435272,5.567164179104478,0.2808030112923463,10660,804,4476
Lung9_Rep2,P9,17,60,613,978,246,0.45361216730038023,2.850657108721625,0.28126841919132384,10520,1674,4772,0.439832172826281,5.886499402628435,0.2904043380879406,22404,1674,9854
Lung9_Rep2,P9,17,80,613,978,246,0.5466778805719091,3.3678756476683938,0.3198818897637795,16646,2702,9100,0.4551340360639949,6.296076980014804,0.2979751979261543,37378,2702,17012
Lung9_Rep2,P9,18,20,559,712,79,0.12058212058212059,4.461538461538462,0.10507246376811594,962,26,116,0.1677336747759283,10.076923076923077,0.14162162162162162,1562,26,262
Lung9_Rep2,P9,18,40,559,712,79,0.14150943396226415,5.795454545454546,0.1213707758210376,3604,88,510,0.17682494684620836,11.340909090909092,0.14829123328380386,5644,88,998
Lung9_Rep2,P9,18,60,559,712,79,0.14952279957582185,7.324675324675325,0.12780421481985044,7544,154,1128,0.1863716814159292,13.675324675324676,0.15530973451327434,11300,154,2106
Lung9_Rep2,P9,18,80,559,712,79,0.16734185104393892,7.256756756756757,0.1405759162303665,12836,296,2148,0.19417161359956828,12.155405405405405,0.16045308597930788,18530,296,3598
Lung9_Rep2,P9,19,20,742,923,177,0.20332936979785968,2.8983050847457625,0.15966386554621848,1682,118,342,0.27741935483870966,5.101694915254237,0.2083044982698962,2170,118,602
Lung9_Rep2,P9,19,40,742,923,177,0.24867899603698812,3.7839195979899496,0.1891959798994975,6056,398,1506,0.2968426501035197,5.763819095477387,0.2201535508637236,7728,398,2294
Lung9_Rep2,P9,19,60,742,923,177,0.27268416060701867,4.6,0.2047234749584619,12652,750,3450,0.31776283009466866,6.802666666666667,0.2328829651268943,16056,750,5102
Lung9_Rep2,P9,19,80,742,923,177,0.3034163288940359,5.137254901960785,0.222694432639184,20724,1224,6288,0.3280443080607739,7.161764705882353,0.23877751144040096,26722,1224,8766
Lung9_Rep2,P9,20,20,1117,951,97,0.11641791044776119,16.25,0.10361317747077577,3350,24,390,0.1798780487804878,19.666666666666668,0.15128205128205127,2624,24,472
Lung9_Rep2,P9,20,40,1117,951,97,0.1300942943902829,14.280701754385966,0.11419753086419752,12514,114,1628,0.19261603375527425,16.017543859649123,0.15989492119089316,9480,114,1826
Lung9_Rep2,P9,20,60,1117,951,97,0.14198861012775127,15.905172413793103,0.12337011033099297,25988,232,3690,0.19074550128534704,15.991379310344827,0.1586012311901505,19450,232,3710
Lung9_Rep2,P9,20,80,1117,951,97,0.1462869140535853,17.51366120218579,0.12669486500375537,43818,366,6410,0.1949390815370197,17.049180327868854,0.16159105034182722,32010,366,6240
Lung9_Rep2,P9,21,20,363,624,242,0.28488372093023256,1.6896551724137931,0.196,688,116,196,0.524822695035461,5.103448275862069,0.3224400871459695,1128,116,592
Lung9_Rep2,P9,21,40,363,624,242,0.4085930918281382,1.9877049180327868,0.2531315240083507,2374,488,970,0.5790243902439024,4.864754098360656,0.34099396725079,4100,488,2374
Lung9_Rep2,P9,21,60,363,624,242,0.5037531276063386,2.3097514340344167,0.29256478566238797,4796,1046,2416,0.6145130183220829,4.873804971319312,0.3530470914127424,8296,1046,5098
Lung9_Rep2,P9,21,80,363,624,242,0.5593350383631713,2.545983701979045,0.3144048303622772,7820,1718,4374,0.6569767441860465,5.130384167636787,0.3680474361115751,13416,1718,8814
Lung9_Rep2,P9,22,20,735,882,253,0.29097387173396677,2.7222222222222223,0.20815632965165676,1684,180,490,0.4592178770949721,4.566666666666666,0.29441260744985676,1790,180,822
Lung9_Rep2,P9,22,40,735,882,253,0.3261352810416005,2.7386666666666666,0.22566468907932322,6298,750,2054,0.5094793860969004,4.514666666666667,0.3140419217213875,6646,750,3386
Lung9_Rep2,P9,22,60,735,882,253,0.37370935429187857,2.979115479115479,0.24928042763157895,12978,1628,4850,0.5449330783938815,4.551597051597051,0.3273546562996996,13598,1628,7410
Lung9_Rep2,P9,22,80,735,882,253,0.42156404746332804,3.327433628318584,0.2722829038682035,21406,2712,9024,0.5565384952264167,4.685840707964601,0.33220055419041145,22834,2712,12708
Lung9_Rep2,P9,23,20,357,490,109,0.2679245283018868,2.0285714285714285,0.19137466307277629,530,70,142,0.336864406779661,4.542857142857143,0.23873873873873874,944,70,318
Lung9_Rep2,P9,23,40,357,490,109,0.2560083594566353,2.378640776699029,0.18773946360153257,1914,206,490,0.3292108362779741,5.427184466019417,0.23686440677966103,3396,206,1118
Lung9_Rep2,P9,23,60,357,490,109,0.2954429083461341,2.914141414141414,0.21151026392961877,3906,396,1154,0.3498379015620395,5.994949494949495,0.24843030556718293,6786,396,2374
Lung9_Rep2,P9,23,80,357,490,109,0.3188036907413299,3.232258064516129,0.2249158249158249,6286,620,2004,0.3811391223155929,6.583870967741936,0.26485855177783546,10710,620,4082
Lung9_Rep2,P9,24,20,445,682,91,0.08767123287671233,0.8888888888888888,0.07390300230946882,730,72,64,0.22713414634146342,4.138888888888889,0.17717003567181927,1312,72,298
Lung9_Rep2,P9,24,40,445,682,91,0.15280898876404495,2.5822784810126582,0.1260815822002472,2670,158,408,0.2574468085106383,7.658227848101266,0.1994067237969677,4700,158,1210
Lung9_Rep2,P9,24,60,445,682,91,0.1774254435636089,3.219178082191781,0.1439509954058193,5298,292,940,0.26730409478278944,8.808219178082192,0.2059907095947461,9622,292,2572
Lung9_Rep2,P9,24,80,445,682,91,0.20634169427354473,4.152380952380953,0.16428033157498115,8452,420,1744,0.2677386421643696,9.99047619047619,0.2068217665615142,15672,420,4196
Lung9_Rep2,P9,25,20,716,837,104,0.11695906432748537,6.25,0.10298661174047374,1710,32,200,0.24770642201834864,15.1875,0.19596774193548386,1962,32,486
Lung9_Rep2,P9,25,40,716,837,104,0.128525641025641,6.1692307692307695,0.11182375906302287,6240,130,802,0.2435118718939812,13.569230769230769,0.19304005252790546,7244,130,1764
Lung9_Rep2,P9,25,60,716,837,104,0.13324279462803681,6.492647058823529,0.11548522103060424,13254,272,1766,0.2407985875322559,13.036764705882353,0.19122088006902502,14726,272,3546
Lung9_Rep2,P9,25,80,716,837,104,0.1414141414141414,7.298578199052133,0.1218258049204968,21780,422,3080,0.24299065420560748,13.800947867298579,0.1927583239557821,23968,422,5824
Lung9_Rep2,P9,26,20,284,600,182,0.4320388349514563,2.0697674418604652,0.26331360946745563,412,86,178,0.45540796963946867,5.5813953488372094,0.2962962962962963,1054,86,480
Lung9_Rep2,P9,26,40,284,600,182,0.5160818713450293,2.220125786163522,0.29515050167224083,1368,318,706,0.48985189248491495,5.616352201257862,0.3106086956521739,3646,318,1786
Lung9_Rep2,P9,26,60,284,600,182,0.6460807600950119,2.44311377245509,0.338168255283879,2526,668,1632,0.5329324952172725,5.838323353293413,0.3281171125694094,7318,668,3900
Lung9_Rep2,P9,26,80,284,600,182,0.7350557244174265,2.4304857621440537,0.36076578816509197,3948,1194,2902,0.5586343394359228,5.673366834170854,0.33711555688265155,12126,1194,6774
Lung9_Rep2,P9,27,20,553,874,210,0.2311111111111111,1.7727272727272727,0.16974972796517954,1350,176,312,0.3373287671232877,4.4772727272727275,0.2387878787878788,2336,176,788
Lung9_Rep2,P9,27,40,553,874,210,0.2688641779189833,2.342560553633218,0.19431687715269805,5036,578,1354,0.3666035950804163,5.3633217993079585,0.255480468106148,8456,578,3100
Lung9_Rep2,P9,27,60,553,874,210,0.29804849201655825,2.6341463414634148,0.21120268193881828,10146,1148,3024,0.39121872103799815,5.883275261324042,0.2683779702773583,17264,1148,6754
Lung9_Rep2,P9,27,80,553,874,210,0.3368759268413248,2.7452165156092647,0.2308017949369232,16184,1986,5452,0.42001686814731515,6.018126888217522,0.28192668773883095,28456,1986,11952
Lung9_Rep2,P9,28,20,499,753,104,0.14675052410901468,2.5925925925925926,0.12195121951219512,954,54,140,0.23386243386243386,8.185185185185185,0.18524727577535624,1890,54,442
Lung9_Rep2,P9,28,40,499,753,104,0.21513002364066194,3.5686274509803924,0.1686746987951807,3384,204,728,0.23877970079202113,7.980392156862745,0.18820809248554912,6818,204,1628
Lung9_Rep2,P9,28,60,499,753,104,0.25140134529147984,4.623711340206185,0.19253058596265293,7136,388,1794,0.24500723589001447,8.72680412371134,0.19245197226327157,13820,388,3386
Lung9_Rep2,P9,28,80,499,753,104,0.2724364371106247,5.270358306188925,0.20574771108850456,11878,614,3236,0.25952717007762877,9.583061889250814,0.2017140898183065,22672,614,5884
Lung9_Rep2,P9,29,20,528,514,97,0.246684350132626,4.65,0.18979591836734694,754,40,186,0.2759493670886076,5.45,0.20801526717557253,790,40,218
Lung9_Rep2,P9,29,40,528,514,97,0.24383164005805516,6.0,0.18983050847457628,2756,112,672,0.3044754218635363,7.410714285714286,0.2262813522355507,2726,112,830
Lung9_Rep2,P9,29,60,528,514,97,0.2758860319666435,7.0265486725663715,0.20977542932628798,5756,226,1588,0.33145645645645644,7.814159292035399,0.2412568306010929,5328,226,1766
Lung9_Rep2,P9,29,80,528,514,97,0.3056928034371643,8.03954802259887,0.22749800159872102,9310,354,2846,0.37341176470588233,8.966101694915254,0.2638842700365813,8500,354,3174
Lung9_Rep2,P9,30,20,445,648,184,0.34299516908212563,2.784313725490196,0.23393739703459637,828,102,284,0.3983402489626556,5.647058823529412,0.2711864406779661,1446,102,576
Lung9_Rep2,P9,30,40,445,648,184,0.37734668335419275,3.2950819672131146,0.25293624161073824,3196,366,1206,0.40312143129044536,5.786885245901639,0.27371413802016026,5254,366,2118
Lung9_Rep2,P9,30,60,445,648,184,0.39483509645301806,3.534818941504178,0.2620817843866171,6428,718,2538,0.4210726511981742,6.167130919220056,0.28272251308900526,10516,718,4428
Lung9_Rep2,P9,30,80,445,648,184,0.43745098039215685,3.669407894736842,0.2810177604232271,10200,1216,4462,0.42447577301267625,5.8930921052631575,0.28364471184293855,16882,1216,7166
Lung9_Rep2,P9,31,20,307,847,239,0.6066350710900474,1.7066666666666668,0.30917874396135264,422,150,256,0.44960362400906,5.293333333333333,0.29298892988929887,1766,150,794
Lung9_Rep2,P9,31,40,307,847,239,0.8186046511627907,1.89247311827957,0.36363636363636365,1290,558,1056,0.5,5.827956989247312,0.31529959278650377,6504,558,3252
Lung9_Rep2,P9,31,60,307,847,239,0.92109375,2.1243243243243244,0.3911745189117452,2560,1110,2358,0.52393844400114,6.6252252252252255,0.32684444444444444,14036,1110,7354
Lung9_Rep2,P9,31,80,307,847,239,1.035820895522388,2.2532467532467533,0.4150717703349282,4020,1848,4164,0.5227443452132543,6.778138528138528,0.32674248747913187,23962,1848,12526
Lung9_Rep2,P9,32,20,605,975,250,0.2578947368421053,1.5806451612903225,0.1814814814814815,1140,186,294,0.4727435210008937,5.688172043010753,0.3038483630097645,2238,186,1058
Lung9_Rep2,P9,32,40,605,975,250,0.3003613369467028,1.7828418230563003,0.20448954489544896,4428,746,1330,0.448143115942029,5.305630026809651,0.2924054373522459,8832,746,3958
Lung9_Rep2,P9,32,60,605,975,250,0.37206703910614525,2.2348993288590604,0.24183006535947713,8950,1490,3330,0.4472361809045226,5.614765100671141,0.29290665919753517,18706,1490,8366
Lung9_Rep2,P9,32,80,605,975,250,0.42557226059867265,2.49167327517843,0.2665874766672323,14766,2522,6284,0.44447912115348603,5.64710547184774,0.2918083842150555,32042,2522,14242
Lung9_Rep2,P9,33,20,432,857,213,0.3938679245283019,2.420289855072464,0.25303030303030305,848,138,334,0.38809946714031973,6.333333333333333,0.26776960784313725,2252,138,874
Lung9_Rep2,P9,33,40,432,857,213,0.4657162253903598,2.7007874015748032,0.2842934106920845,2946,508,1372,0.40695652173913044,6.448818897637795,0.2768294743958087,8050,508,3276
Lung9_Rep2,P9,33,60,432,857,213,0.542966042966043,2.9344569288389515,0.3142169641066774,5772,1068,3134,0.42420884127570496,6.451310861423221,0.2847107438016529,16242,1068,6890
Lung9_Rep2,P9,33,80,432,857,213,0.5923708139277002,3.001123595505618,0.33097893432465925,9018,1780,5342,0.4317824230164082,6.475280898876404,0.28815,26694,1780,11526
Lung9_Rep2,P9,34,20,585,801,139,0.3173996175908222,5.533333333333333,0.23087621696801114,1046,60,332,0.3241150442477876,9.766666666666667,0.23879380603096984,1808,60,586
Lung9_Rep2,P9,34,40,585,801,139,0.3379652605459057,5.448,0.24140375753278978,4030,250,1362,0.3122442555870318,7.936,0.23102002794597112,6354,250,1984
Lung9_Rep2,P9,34,60,585,801,139,0.36680682661390057,5.6603053435114505,0.25621976503109883,8086,524,2966,0.3234803698650902,8.145038167938932,0.23729567441343266,13194,524,4268
Lung9_Rep2,P9,34,80,585,801,139,0.3803179409538229,5.966745843230404,0.26336758230236945,13210,842,5024,0.3318725463343376,8.634204275534442,0.24218802052102073,21906,842,7270
Lung9_Rep2,P9,35,20,495,821,234,0.24764150943396226,1.4189189189189189,0.17412935323383086,848,148,210,0.40384615384615385,4.824324324324325,0.2714828897338403,1768,148,714
Lung9_Rep2,P9,35,40,495,821,234,0.3472133247918001,1.9357142857142857,0.22744439781787662,3122,560,1084,0.3924698795180723,4.6535714285714285,0.2657556598001224,6640,560,2606
Lung9_Rep2,P9,35,60,495,821,234,0.38238954573739886,2.1448516579406633,0.24501594896331738,6428,1146,2458,0.4217346487998822,4.99825479930192,0.2800156433320297,13582,1146,5728
Lung9_Rep2,P9,35,80,495,821,234,0.43082005441119314,2.2059701492537314,0.2649378585086042,10292,2010,4434,0.4403612857522359,4.948258706467661,0.28793932024781427,22586,2010,9946
Lung9_Rep2,P9,36,20,68,952,326,4.4375,0.5182481751824818,0.3169642857142857,32,274,142,0.5793650793650794,4.795620437956204,0.3407676348547718,2268,274,1314
Lung9_Rep2,P9,36,40,68,952,326,3.3870967741935485,0.41015625,0.26785714285714285,124,1024,420,0.6271662763466043,5.23046875,0.3589812332439678,8540,1024,5356
Lung9_Rep2,P9,36,60,68,952,326,4.1909090909090905,0.41909090909090907,0.27588270496708556,220,2200,922,0.646177916852928,5.256363636363637,0.36525584333543903,17896,2200,11564
Lung9_Rep2,P9,36,80,68,952,326,4.395209580838324,0.4208715596330275,0.2775047258979206,334,3488,1468,0.6540337463749011,5.689793577981652,0.3697231640523119,30344,3488,19846
Lung9_Rep2,P9,37,20,372,822,274,0.47530864197530864,1.5714285714285714,0.2673611111111111,648,196,308,0.5621301775147929,4.846938775510204,0.33497884344146683,1690,196,950
Lung9_Rep2,P9,37,40,372,822,274,0.5760773966578716,1.7420212765957446,0.30212177121771217,2274,752,1310,0.5744615384615385,4.965425531914893,0.3398871290733661,6500,752,3734
Lung9_Rep2,P9,37,60,372,822,274,0.7211845102505695,2.0939153439153437,0.34913983237759155,4390,1512,3166,0.588001764446405,5.2896825396825395,0.3460539979231568,13602,1512,7998
Lung9_Rep2,P9,37,80,372,822,274,0.8629366489046774,2.339486356340289,0.38665605517973206,6756,2492,5830,0.5877276257875205,5.465489566613162,0.34668838772081656,23174,2492,13620
Lung9_Rep2,P9,38,20,245,997,349,0.6595744680851063,0.8266666666666667,0.2683982683982684,376,300,248,0.605242868157286,5.233333333333333,0.3517025089605735,2594,300,1570
Lung9_Rep2,P9,38,40,245,997,349,0.759090909090909,0.8491525423728814,0.28612221587664194,1320,1180,1002,0.6189339697692919,5.274576271186441,0.35647193585337916,10056,1180,6224
Lung9_Rep2,P9,38,60,245,997,349,0.8898305084745762,0.9116022099447514,0.31048387096774194,2596,2534,2310,0.6436360218086107,5.404104183109708,0.365134385665529,21276,2534,13694
Lung9_Rep2,P9,38,80,245,997,349,1.0555555555555556,0.9204444444444444,0.3296196084672927,3924,4500,4142,0.6425336867682793,5.171111111111111,0.3636733035351483,36216,4500,23270
Lung9_Rep2,P9,39,20,572,940,202,0.38992537313432835,3.8,0.26125,1072,110,418,0.35335689045936397,7.2727272727272725,0.2520478890989288,2264,110,800
Lung9_Rep2,P9,39,40,572,940,202,0.43134252169474224,3.7389380530973453,0.27887788778877887,3918,452,1690,0.39415696954691753,7.04424778761062,0.2718115075977463,8078,452,3184
Lung9_Rep2,P9,39,60,572,940,202,0.46632911392405063,3.75152749490835,0.2931720515677224,7900,982,3684,0.4081249266173535,7.079429735234216,0.2784363985901955,17034,982,6952
Lung9_Rep2,P9,39,80,572,940,202,0.5061516897679489,4.145408163265306,0.31085604973696795,12842,1568,6500,0.4196709835491775,7.646683673469388,0.2846088112419294,28570,1568,11990
Lung9_Rep2,P9,40,20,613,1007,196,0.3587360594795539,3.2711864406779663,0.24430379746835443,1076,118,386,0.36,7.779661016949152,0.2559955382041272,2550,118,918
Lung9_Rep2,P9,40,40,613,1007,196,0.4088235294117647,3.8256880733944953,0.26972833117723155,4080,436,1668,0.3877856075165492,8.330275229357799,0.27035879112699124,9366,436,3632
Lung9_Rep2,P9,40,60,613,1007,196,0.4621284755512943,4.119658119658119,0.2935444579780755,8344,936,3856,0.387814998481935,8.188034188034187,0.2702207178619279,19762,936,7664
Lung9_Rep2,P9,40,80,613,1007,196,0.5173473869126043,4.718291054739653,0.3179773258952672,13662,1498,7068,0.3876906577693041,8.687583444592791,0.2706738768718802,33568,1498,13014
Lung9_Rep2,P9,41,20,76,1482,532,19.0,0.4014084507042254,0.28217821782178215,12,568,228,0.6461178306671869,5.830985915492958,0.3677548301132578,5126,568,3312
Lung9_Rep2,P9,41,40,76,1482,532,16.185185185185187,0.35185185185185186,0.25615474794841736,54,2484,874,0.6889791068422616,5.602254428341385,0.38023935734193126,20198,2484,13916
Lung9_Rep2,P9,41,60,76,1482,532,13.681818181818182,0.32564010097367474,0.2413148049171566,132,5546,1806,0.7019789929225082,5.615578795528308,0.38422818791946306,44366,5546,31144
Lung9_Rep2,P9,41,80,76,1482,532,12.932203389830509,0.3153544120686092,0.2353848526916551,236,9678,3052,0.7007375090890204,5.5763587518082245,0.3836714962107748,77016,9678,53968
Lung9_Rep2,P9,42,20,249,1005,316,0.7102272727272727,1.0869565217391304,0.3004807692307692,352,230,250,0.5625,6.026086956521739,0.3397058823529412,2464,230,1386
Lung9_Rep2,P9,42,40,249,1005,316,0.9243827160493827,1.4061032863849765,0.3580394500896593,1296,852,1198,0.6175422974176313,6.511737089201878,0.36063442537701507,8984,852,5548
Lung9_Rep2,P9,42,60,249,1005,316,1.1019261637239166,1.558456299659478,0.3922857142857143,2492,1762,2746,0.6021347844286312,6.531214528944381,0.3553826199740597,19112,1762,11508
Lung9_Rep2,P9,42,80,249,1005,316,1.1869436201780414,1.588352084712111,0.4045171077026799,4044,3022,4800,0.604241597420315,6.448709463931172,0.3558672071874658,32252,3022,19488
Lung9_Rep2,P9,43,20,155,704,290,1.4305555555555556,1.355263157894737,0.4103585657370518,144,152,206,0.7190839694656489,6.197368421052632,0.391846921797005,1310,152,942
Lung9_Rep2,P9,43,40,155,704,290,1.798206278026906,1.2005988023952097,0.418580375782881,446,668,802,0.7423076923076923,5.200598802395209,0.3937882566311494,4680,668,3474
Lung9_Rep2,P9,43,60,155,704,290,2.1373056994818653,1.1239782016348774,0.4241645244215938,772,1468,1650,0.7510245901639344,4.993188010899183,0.39497790710205843,9760,1468,7330
Lung9_Rep2,P9,43,80,155,704,290,2.4521739130434783,1.1500815660685155,0.43911554033011524,1150,2452,2820,0.7687998007968128,5.036704730831974,0.4001166331886218,16064,2452,12350
Lung9_Rep2,P9,44,20,265,1164,251,0.5185185185185185,1.2894736842105263,0.2699724517906336,378,152,196,0.42639296187683284,9.56578947368421,0.28987240829346095,3410,152,1454
Lung9_Rep2,P9,44,40,265,1164,251,0.6687598116169545,1.3967213114754098,0.31140350877192985,1274,610,852,0.4190865093768905,9.085245901639345,0.2860239471511148,13224,610,5542
Lung9_Rep2,P9,44,60,265,1164,251,0.6941081517352704,1.2374100719424461,0.30780243378668576,2478,1390,1720,0.43459675121117125,8.776978417266188,0.2928327972732946,28072,1390,12200
Lung9_Rep2,P9,44,80,265,1164,251,0.7355745107877572,1.2145816072908036,0.3141877411058723,3986,2414,2932,0.43682812697609713,8.584921292460646,0.293624256163219,47442,2414,20724
Lung9_Rep2,P9,45,20,505,975,161,0.38084632516703787,4.384615384615385,0.25948406676783003,898,78,342,0.2606568832983927,9.564102564102564,0.20238741182854042,2862,78,746
Lung9_Rep2,P9,45,40,505,975,161,0.39266706091070375,3.730337078651685,0.26213975523095145,3382,356,1328,0.2757099002302379,8.073033707865168,0.21048776915189688,10424,356,2874
Lung9_Rep2,P9,45,60,505,975,161,0.3903972563589597,3.672043010752688,0.260836356692763,6998,744,2732,0.2890661661191929,8.279569892473118,0.21833132487417595,21310,744,6160
Lung9_Rep2,P9,45,80,505,975,161,0.40368223661779745,3.740916271721959,0.2670576294124281,11732,1266,4736,0.29982837528604117,8.27962085308057,0.22441551768433673,34960,1266,10482
Lung12,P12,1,20,658,1297,328,0.397037037037037,1.1404255319148937,0.22750424448217318,1350,470,536,0.4676844783715013,3.9106382978723406,0.2946457197819814,3930,470,1838
Lung12,P12,1,40,658,1297,328,0.6164631388511985,1.6441495778045838,0.30956166250283895,4422,1658,2726,0.5220826866092846,4.463208685162847,0.31852617079889806,14174,1658,7400
Lung12,P12,1,60,658,1297,328,0.7158457766882104,2.045859872611465,0.3465314489157406,8974,3140,6424,0.5277572168763879,4.9955414012738855,0.3231029084617286,29722,3140,15686
Lung12,P12,1,80,658,1297,328,0.7906127417827675,2.4063400576368874,0.37307716857088147,14786,4858,11690,0.5313083926370612,5.501852614244545,0.32638108728569337,50306,4858,26728
Lung12,P12,2,20,461,1167,401,0.7360703812316716,0.9471698113207547,0.2928821470245041,682,530,502,0.6315172817809022,4.067924528301887,0.3534426229508197,3414,530,2156
Lung12,P12,2,40,461,1167,401,0.8985629754860525,1.026061776061776,0.3238878732480195,2366,2072,2126,0.6447491430352135,3.994208494208494,0.35697032436162873,12836,2072,8276
Lung12,P12,2,60,461,1167,401,1.0232853513971212,1.0848294434470378,0.3449407735122021,4724,4456,4834,0.670078446021666,4.025583482944345,0.3648604670083801,26770,4456,17938
Lung12,P12,2,80,461,1167,401,1.1132269686052496,1.1536,0.3616452098311319,7772,7500,8652,0.6915282985181218,4.131466666666666,0.3720075875813384,44808,7500,30986
Lung12,P12,3,20,428,719,362,0.2442528735632184,0.3413654618473896,0.12463343108504399,696,498,170,0.6287769784172662,1.7550200803212852,0.3164373642288197,1390,498,874
Lung12,P12,3,40,428,719,362,0.3643153526970954,0.4479591836734694,0.16730182926829268,2410,1960,878,0.8013669372063221,1.9142857142857144,0.36097748701173754,4682,1960,3752
Lung12,P12,3,60,428,719,362,0.5243798118049615,0.5980487804878049,0.21838261489134306,4676,4100,2452,0.8644628099173554,2.0409756097560976,0.3778219252302691,9680,4100,8368
Lung12,P12,3,80,428,719,362,0.6413570274636511,0.6966949400409477,0.2503415659485024,7428,6838,4764,0.8850333415658187,2.0962269669494002,0.3835902376364804,16196,6838,14334
Lung12,P12,4,20,556,840,340,0.2867256637168142,0.5785714285714286,0.1608738828202582,1130,560,324,0.6877470355731226,2.4857142857142858,0.3501006036217304,2024,560,1392
Lung12,P12,4,40,556,840,340,0.4345665378244064,0.7663096397273612,0.21710344827586206,3622,2054,1574,0.7201166180758017,2.6455696202531644,0.3614473859252361,7546,2054,5434
Lung12,P12,4,60,556,840,340,0.5525733259546209,0.9920516641828118,0.26193599160545644,7228,4026,3994,0.7824738270647538,3.007451564828614,0.3830675778283979,15474,4026,12108
Lung12,P12,4,80,556,840,340,0.6255396878113584,1.1470767356881852,0.2881511512277213,12044,6568,7534,0.8205329769672196,3.1784409257003654,0.394735846916008,25442,6568,20876
Lung12,P12,5,20,327,992,136,0.35319148936170214,1.8444444444444446,0.22865013774104684,470,90,166,0.2719546742209632,8.533333333333333,0.20858229223248234,2824,90,768
Lung12,P12,5,40,327,992,136,0.4400527009222661,2.1973684210526314,0.26827309236947794,1518,304,668,0.29273084479371314,9.802631578947368,0.22133095662507427,10180,304,2980
Lung12,P12,5,60,327,992,136,0.44884488448844884,2.3943661971830985,0.2743041549011698,3030,568,1360,0.294140625,10.605633802816902,0.2225177304964539,20480,568,6024
Lung12,P12,5,80,327,992,136,0.4899218428630193,2.9262899262899262,0.2956068503350707,4862,814,2382,0.2846052788725666,11.71007371007371,0.2174369268671016,33492,814,9532
Lung12,P12,6,20,369,912,411,0.4260869565217391,0.6336206896551724,0.20303867403314918,690,464,294,0.523407521105142,2.939655172413793,0.3076229138475417,2606,464,1364
Lung12,P12,6,40,369,912,411,0.6858974358974359,0.8521046643913538,0.27536764705882355,2184,1758,1498,0.5859829825347067,2.9772468714448235,0.3286862597337352,8932,1758,5234
Lung12,P12,6,60,369,912,411,0.8231098430813124,0.9495337356006582,0.30599257557009013,4206,3646,3462,0.6323497027086544,3.1503017004936917,0.3449663623258049,18164,3646,11486
Lung12,P12,6,80,369,912,411,0.9081272084805654,1.00949263502455,0.3234399580492921,6792,6110,6168,0.6613928329952671,3.2019639934533553,0.35407391320085424,29580,6110,19564
Lung12,P12,7,20,223,735,532,0.7338129496402878,0.2764227642276423,0.16721311475409836,278,738,204,0.9346314325452016,1.8211382113821137,0.38181818181818183,1438,738,1344
Lung12,P12,7,40,223,735,532,1.1002178649237473,0.34731774415405775,0.20885028949545079,918,2908,1010,1.0839402069758528,1.9449793672627236,0.4103903642432158,5218,2908,5656
