gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
KANK1,3.473217977607879,3.291753692095527,0.18146428551235205,0.09605105327194215,0.031593574312687604,1.9043620419561411,0.057727272485238505,0.025423724169563792,0.08208859684893048,0.1490901735075248,False,167,167,501
LIPM,0.12529467090397547,0.07484558594965783,0.050449084954317644,0.0960010141339701,0.031682764236638655,2.6912450343480203,0.007594515135551264,0.02088063133713833,0.0822868726898622,0.031126933185703327,True,167,167,501
FABP9,0.3354149919967639,0.2489823693168165,0.08643262267994739,0.0959977524993184,0.0316885852506005,2.014220631762133,0.04482358445926428,0.0415940540587282,0.0822972119358839,0.12347821965786901,False,167,167,501
MAPK12,3.1907774517454106,2.9579433270636257,0.23283412468178488,0.09598616313190352,0.031709276101554745,2.1977514206245603,0.028659444855845106,0.025127550063557137,0.08232982551137923,0.08784025573826867,False,167,167,501
CAP1P1,1.749263044641451,1.6424610772481867,0.10680196739326431,0.09593072938719219,0.03180840347614053,1.9507719508335197,0.051932295014069416,0.08485055487603643,0.08254504278270867,0.13791858333211884,False,167,167,501
PFKP,5.799979429463518,5.664566609647556,0.13541281981596143,0.09592633060572085,0.03181628076844661,1.4469152052460879,0.14891541274058212,0.09799670536512202,0.08255693554699502,0.2998961148869684,False,167,167,501
AL031714.1,0.33630563652958123,0.28006568026760603,0.0562399562619752,0.09590938685182242,0.03184663905197849,2.450930178351847,0.014776777219250107,0.021093539420723496,0.0826261216475627,0.05230523026147541,False,167,167,501
ANKRD50,4.145814163632181,3.961610690020078,0.18420347361210343,0.09587847870212472,0.03190208125638099,2.0262618295755646,0.043537260819187344,0.06062671216121115,0.0827315715012399,0.12083656775954665,False,167,167,501
FDX1P1,0.32007850865943954,0.2601150740991391,0.059963434560300455,0.09587065596077775,0.03191612655353751,1.8155624995042703,0.07034213442403439,0.019476132994632224,0.08276319614891933,0.1730748539352211,False,167,167,501
GOT2P3,0.2829637822836553,0.2172006922993635,0.06576308998429181,0.09585898971041451,0.03193708247531233,2.86794088816844,0.0044216392153643615,0.03651130475857833,0.08280313487686194,0.02029697139155863,True,167,167,501
IFT43,3.9741376008147404,3.910272992287497,0.0638646085272434,0.09584159171696445,0.031968356091887216,1.1226407672988317,0.26240937440080847,0.03936299701458736,0.08286185942574756,0.4439903476980198,False,167,167,501
RAC1P4,0.2572794965103735,0.21726074062315526,0.04001875588721826,0.09582912312347494,0.031990785003346976,1.4346280436369183,0.15233441877578452,0.07982418208700062,0.08290872506749088,0.3050098287741499,False,167,167,501
AL353693.1,0.8914749807265483,0.7268555764504075,0.16461940427614075,0.09579389342458583,0.03205423002340461,1.9518483503175916,0.05180089677946728,0.03595790427696237,0.08302342163147676,0.137696481876071,False,167,167,501
AC025183.1,0.27571698750273654,0.10288665530179522,0.17283033220094132,0.09576698913232153,0.03210275423473846,3.480175242955875,0.0006055409063812701,0.06794512517369301,0.08313146780119524,0.004059084456983801,True,167,167,501
QSOX1,6.434303873391231,6.274393693899731,0.15991017949149988,0.09575055466755733,0.03213242607924847,2.044685850994776,0.04168888955933773,0.04146610826251016,0.08319866982969422,0.11695244048468736,False,167,167,501
SNORA13,1.418432500485808,1.2685722558791772,0.14986024460663083,0.09570380785288217,0.032216953952901535,1.5930860465757888,0.1120927811811045,0.09059290962478744,0.08338374123782225,0.24434189201483278,False,167,167,501
SC5D,4.9330478502502855,4.761123689688615,0.17192416056167037,0.09568814790390891,0.03224531281395379,1.7087117266985656,0.08846941510884594,0.04822582312713905,0.08345196583209596,0.20571415833045784,False,167,167,501
NIPA2,4.736060032598784,4.640510356085939,0.09554967651284496,0.09568719135434313,0.03224704573630003,1.5316269104541986,0.12656701780893315,0.05235049957401106,0.08345196583209596,0.26664562718541296,False,167,167,501
AC007014.2,1.164127726794815,1.0518414365958717,0.1122862901989432,0.09563699227744216,0.03233810004888462,1.668751417865494,0.09614405933446962,0.009326465991282869,0.08363920810700415,0.21849086983472987,False,167,167,501
ARHGAP21,4.4556543902797365,4.334657812274521,0.12099657800521513,0.09560498583414787,0.03239626997365842,1.5559876052144903,0.12067607248347025,0.10031858538226714,0.08377512450430177,0.2576558297489246,False,167,167,501
AC007639.1,0.5780325950085055,0.5253072628854564,0.052725332123049085,0.09559196979575663,0.0324199514473907,1.1310064525225338,0.2588821504880148,0.0371048767216607,0.08382666985795813,0.439717720191929,False,167,167,501
CAMSAP1,4.438404802165639,4.275201279168345,0.16320352299729368,0.09557945463654369,0.032442735559299024,2.1157676405192336,0.03511961524895662,0.023831437818784603,0.08387588329695876,0.10280217826427258,False,167,167,501
LINC02764,0.10824477566085594,0.04882092999591593,0.05942384566494001,0.09556916362994076,0.032461480799100224,2.7349744580056776,0.006725853676136241,0.011591379002660633,0.08391949521728084,0.028335256199276307,True,167,167,501
SVIL,4.881302168174561,4.682921454968958,0.19838071320560324,0.09552811508457189,0.032536343470663476,2.1350964922162405,0.033494296817272014,0.04461786659895542,0.08406443820808511,0.09907400336347047,False,167,167,501
AC064799.2,0.10614584511776036,0.07417836727836863,0.03196747783939173,0.09551553141640168,0.03255932256029823,2.1495767135621926,0.03241724675229682,0.016196154576796566,0.0841095585627128,0.09664237726634602,False,167,167,501
AC021028.1,1.0403652571471547,0.9177465353059657,0.12261872184118894,0.09551535898647096,0.03255963753155141,1.6170464054794913,0.10682771213560854,0.035021477800284015,0.0841095585627128,0.23588065157012866,False,167,167,501
TMEM123,8.231507136752358,8.109989942690941,0.12151719406141659,0.09546923682515446,0.0326439806265695,1.4757299513881394,0.14097447676607078,0.07782586134294488,0.08429871179298426,0.28823025535280294,False,167,167,501
PARP3,4.290461786011084,4.15759480829189,0.13286697771919442,0.09537061563018866,0.032824954224964516,1.770422957661025,0.07757745808292556,0.09150526076436992,0.08469269947832658,0.18667675859791039,False,167,167,501
AGPAT2,6.668824271861794,6.473164254339481,0.19566001752231355,0.09535491566667462,0.032853843126265825,2.215224595879679,0.02742312705691117,0.022326382906392876,0.08475256849392125,0.08483585353069759,False,167,167,501
ACTG1,12.094915851650649,11.967794251918583,0.1271215997320656,0.09532285230336139,0.03291290911794733,2.127511970820453,0.034114621352306564,0.030242188204283604,0.0848706727047438,0.10051665625934242,False,167,167,501
CD177P1,0.4450689286140841,0.391487171346325,0.0535817572677591,0.09529924863183145,0.032956448865552664,0.6833505904767657,0.4948644736021137,0.013776953278811803,0.0849584540355627,0.6675610399161771,False,167,167,501
COX7A2,7.473663015099814,7.338328609592348,0.13533440550746612,0.09528305937924945,0.0329863402589143,1.9362534327190228,0.05369570176359461,0.024980586355047713,0.0850110108182369,0.1412389911001003,False,167,167,501
MRRF,3.4221912071292913,3.2991139636034608,0.1230772435258305,0.09527452323756594,0.03300211047192809,2.065518672881992,0.03966685163823124,0.06093849553722762,0.08503388191040157,0.11266736140405526,False,167,167,501
MZT2B,5.456237570224875,5.301664356315708,0.1545732139091669,0.09527442553795419,0.0330022910056645,1.9992256340964538,0.04643001547817037,0.017023442525588215,0.08503388191040157,0.12682684982872358,False,167,167,501
CCDC9B,2.3573647572165286,2.080731423584304,0.2766333336322244,0.09524971230048497,0.03304798431639149,2.388262414098843,0.017517257908409075,0.067373360614237,0.08512573003319088,0.05970445379482453,False,167,167,501
MTATP6P1,10.041905886526239,9.852149041206355,0.18975684531988435,0.09523000214710022,0.033084465911627704,1.9512185858200288,0.05192234773110634,0.00932696093940607,0.08520497831576859,0.13790457152598135,False,167,167,501
ARSFP1,0.04792853236167971,0.02008534197889627,0.02784319038278344,0.09520465438488619,0.033131432688727286,2.3700838655015213,0.01847814143937449,0.036136427423533374,0.08529155560758873,0.06220672922352915,False,167,167,501
SBNO2,5.861509752007035,5.687198746809305,0.17431100519773057,0.09518210022621135,0.0331732710287851,2.218322443506413,0.027248246000315342,0.050053481891311945,0.08536977809375595,0.08443501379603016,False,167,167,501
DMRT2,3.080910108230515,2.6238477163926506,0.45706239183786446,0.09516136762590795,0.03321177010483434,2.179698093578964,0.029995427725546704,0.022326372113874903,0.08545410229942532,0.09099955973391335,False,167,167,501
AL445433.1,0.8390078974606932,0.7052984828095825,0.13370941465111064,0.09515193040079431,0.03322930703292899,2.057968111890399,0.040373539661612064,0.027792480035645484,0.08548938838821424,0.11410933947332773,False,167,167,501
AC073367.1,0.745685696635498,0.6633744344773368,0.0823112621581612,0.09511085207090479,0.03330573379765673,1.7418362814788169,0.08246731526891819,0.06187710219548592,0.08564167414283905,0.1951981057468694,False,167,167,501
AC004466.1,0.1983221526877991,0.1755760251814792,0.022746127506319908,0.09509181186120412,0.033341209184754556,1.0724312994437468,0.2843059457783328,0.16107645896250378,0.08570825609719294,0.4685767658825971,False,167,167,501
SAMD4A,2.4242840731600426,2.2820941068309915,0.14218996632905112,0.09506443913124603,0.03339226605511507,1.3912852178537622,0.1650735815673015,0.10754826353806322,0.08581484267361755,0.3224479903092361,False,167,167,501
AC132942.1,2.274202648182843,2.1176110495769107,0.15659159860593208,0.09496896700474605,0.03357086732231053,2.1064757718033107,0.03591343691277485,0.032287129695686444,0.08621438243600438,0.10454940782965191,False,167,167,501
AC084816.1,0.31189877349222,0.27519247762966964,0.036706295862550364,0.09494690566618774,0.03361225350382243,0.6403677409564045,0.5223955894539053,0.04402866403663827,0.08629738233300828,0.6901738539806862,False,167,167,501
PRKAB1,4.52174154413366,4.397564930541836,0.12417661359182475,0.09488646611160151,0.03372585860515706,1.9772127474394285,0.04885004102300715,0.027344118142252332,0.0865428481414335,0.13173958241153955,False,167,167,501
AC091812.3,0.49666482414752566,0.4116124053063341,0.08505241884119158,0.09486216362553881,0.03377163092681435,1.2481471240810453,0.21285673413975661,0.03998044685077832,0.0866453890299934,0.384959251165864,False,167,167,501
RN7SL213P,0.2576192582070071,0.19995020056442425,0.057669057642582844,0.0948577167302483,0.0337800121255862,1.787249172185923,0.0748327967146258,0.13423394409183437,0.08664623245473194,0.18147477162100795,False,167,167,501
MTHFSD,3.096278812917292,2.9765512506291643,0.11972756228812775,0.09485717464786013,0.033781033925994707,2.0000899265499053,0.04630484295887141,0.04012704502404243,0.08664623245473194,0.12657726965158758,False,167,167,501
AC106870.3,0.2367232475559828,0.1861003607928024,0.050622886763180414,0.09478432799792828,0.03391858642841369,1.1049981348252285,0.26997987430791476,0.03209220241497697,0.0869354514266294,0.45258742451168255,False,167,167,501
AL138731.1,0.05853290063672553,0.016500692374683632,0.042032208262041904,0.0947539729223541,0.03397604508495938,2.5508790698640005,0.011532302731181368,0.04678074903506058,0.08705497796503715,0.043175180591775955,True,167,167,501
TECPR2,3.4376186132147106,3.294538434281395,0.1430801789333156,0.09473435598921678,0.03401322179077752,2.2151971714319676,0.02743286945002499,0.02896933287772143,0.08711529786798385,0.08486012265063754,False,167,167,501
AC010343.2,0.20707263844275758,0.14471447871878362,0.06235815972397396,0.09471176784705347,0.03405607227319068,1.829760804499843,0.06824436437407846,0.11559043182415532,0.08719009538875608,0.16905803044410306,False,167,167,501
AL583808.1,0.9951408235994973,0.8037321295108228,0.19140869408867445,0.09469705529837459,0.03408400721911047,2.7767793569909536,0.005801898151348295,0.009183411524820995,0.08725162491371397,0.02521466261013518,True,167,167,501
STAM2,4.219861886864823,4.1370175772668265,0.08284430959799671,0.0946843569284233,0.03410813351054217,1.6778824008037463,0.09431151634565828,0.07574786902574586,0.08728528878764903,0.2155333805336342,False,167,167,501
CYB5R3,7.21549227702179,7.059343723075278,0.15614855394651173,0.09466374024858651,0.034147335204378966,2.5082405823948517,0.012610204478850463,0.013149312372847617,0.08735373904253531,0.04612946058499166,True,167,167,501
GAPDHP43,0.539525199412631,0.44429146452897506,0.09523373488365594,0.09463194091625679,0.03420787548786769,1.9662843793810758,0.05010521521697362,0.02522479178099648,0.0874491878074929,0.13433880734751683,False,167,167,501
MTRNR2L6,0.15420160350471065,0.118816666778551,0.03538493672615965,0.09462975118384162,0.03421204771319821,2.0965347586992213,0.036818760426713275,0.025169321269308157,0.08745425365369666,0.10652621563749026,False,167,167,501
SCO2,0.9728618520679976,0.8572522071778033,0.11560964489019432,0.09456760780890879,0.03433063400972507,1.5456529504083574,0.12314687099364813,0.02062365830074176,0.08770224912611778,0.26128472215569615,False,167,167,501
USP12PY,0.01872761097358076,0.005294200867665433,0.013433410105915327,0.09453575414500312,0.034391555011798004,2.9745567652722817,0.003257337968103345,0.005470230962492528,0.08781273728863061,0.015867925602322662,True,167,167,501
RN7SL399P,1.3281105727921312,1.1880587828684241,0.14005178992370704,0.09447907253539764,0.034500187882061446,1.105913762823921,0.2695832360788031,0.031260437760725,0.08803482642992617,0.4521089189436174,False,167,167,501
AL512283.2,0.09730994554180253,0.055093080975941684,0.042216864565860844,0.09445388659928547,0.03454855157323685,2.506477875084199,0.012769694495367122,0.0451274589185909,0.08814817847917422,0.04657194949121742,True,167,167,501
XIRP2,0.035679843075900955,0.02555561653908391,0.010124226536817046,0.09444049348255154,0.03457429342568602,0.980066996021744,0.32799654242326437,0.10943162180735239,0.08819876221596976,0.5147303446351709,False,167,167,501
AC025917.1,0.9621154058856262,0.8620106613897418,0.10010474449588436,0.09441844290283305,0.034616710690095344,1.8253653008576418,0.0688476790113233,0.04739648067087482,0.08828179100780204,0.1702312912484754,False,167,167,501
AL139095.4,0.39597235525548724,0.34071811695874715,0.05525423829674009,0.09439310629625218,0.03466550377810603,1.6328653296241307,0.10344619540717302,0.027814670930692734,0.08838102787435949,0.23044452174786725,False,167,167,501
AC114878.2,0.06853266546165718,0.046171170795594504,0.022361494666062673,0.09439185383315535,0.03466791728249948,1.921168706360641,0.055598884721411265,0.040522937783428394,0.088382142879924,0.14496615870578894,False,167,167,501
KIF1C,5.444612512447251,5.278576827140074,0.16603568530717716,0.09437994131259392,0.03469087993935899,2.3139378268478445,0.021288683207272535,0.057357818150989455,0.08842556220266108,0.06962000692392475,False,167,167,501
LINC01910,0.14753618291300685,0.13973410095138816,0.00780208196161869,0.09432116865745666,0.034804360178849914,0.2662550923110876,0.7902377581656175,0.027368663903499825,0.08865923589672971,0.8826955890194127,False,167,167,501
AL135818.3,0.393476481145371,0.32011263827087816,0.07336384287449282,0.0943006004997174,0.03484414846231657,1.4250369529382416,0.1550865382442247,0.03689809346921602,0.08874037331750165,0.30894349189054854,False,167,167,501
