nhood_id	index_row	k_distance	n_cells	n_patients	majority_class	majority_frac	class_group	n_malignant	n_T/NK	n_other	frac_malignant	frac_T/NK	frac_other	tested
nh1761	22429	1.9086729288101196	61	12	T/NK	0.9672131147540983	T/NK	0	59	2	0.0	0.9672131147540983	0.03278688524590164	True
nh1762	3546	1.856795072555542	79	21	T/NK	0.8860759493670886	T/NK	0	70	9	0.0	0.8860759493670886	0.11392405063291139	True
nh1763	6407	2.300347328186035	62	16	malignant	0.8548387096774194	malignant	53	0	9	0.8548387096774194	0.0	0.14516129032258066	True
nh1764	20864	2.6801934242248535	48	12	malignant	0.5208333333333334	malignant	25	11	12	0.5208333333333334	0.22916666666666666	0.25	True
nh1765	10110	1.8009933233261108	44	15	other	0.9318181818181818	other	2	1	41	0.045454545454545456	0.022727272727272728	0.9318181818181818	True
nh1766	11455	2.3751158714294434	68	23	other	0.7941176470588235	other	5	9	54	0.07352941176470588	0.1323529411764706	0.7941176470588235	True
nh1767	23795	1.7283451557159424	115	28	T/NK	0.8173913043478261	T/NK	5	94	16	0.043478260869565216	0.8173913043478261	0.1391304347826087	True
nh1768	16126	2.0588431358337402	103	20	malignant	0.7864077669902912	malignant	81	11	11	0.7864077669902912	0.10679611650485436	0.10679611650485436	True
nh1769	9496	2.1064624786376953	39	9	malignant	0.9743589743589743	malignant	38	0	1	0.9743589743589743	0.0	0.02564102564102564	True
nh1770	13569	2.15179181098938	43	21	T/NK	0.9767441860465116	T/NK	0	42	1	0.0	0.9767441860465116	0.023255813953488372	True
nh1771	17182	1.8548557758331299	71	12	malignant	0.8732394366197183	malignant	62	5	4	0.8732394366197183	0.07042253521126761	0.056338028169014086	True
nh1772	1914	2.088888645172119	34	14	T/NK	0.9705882352941176	T/NK	0	33	1	0.0	0.9705882352941176	0.029411764705882353	True
nh1773	10772	2.347144365310669	89	22	malignant	0.9438202247191011	malignant	84	2	3	0.9438202247191011	0.02247191011235955	0.033707865168539325	True
nh1774	22176	1.6438509225845337	73	13	other	0.8082191780821918	other	2	12	59	0.0273972602739726	0.1643835616438356	0.8082191780821918	True
nh1775	2510	1.7878179550170898	85	23	other	0.7411764705882353	other	7	15	63	0.08235294117647059	0.17647058823529413	0.7411764705882353	True
nh1776	17832	1.8066003322601318	109	25	T/NK	0.944954128440367	T/NK	2	103	4	0.01834862385321101	0.944954128440367	0.03669724770642202	True
nh1777	12159	1.9576239585876465	80	18	T/NK	0.9625	T/NK	2	77	1	0.025	0.9625	0.0125	True
nh1778	1566	2.5330748558044434	51	14	malignant	0.9411764705882353	malignant	48	2	1	0.9411764705882353	0.0392156862745098	0.0196078431372549	True
nh1779	13616	2.5496397018432617	58	8	malignant	0.9655172413793104	malignant	56	2	0	0.9655172413793104	0.034482758620689655	0.0	True
nh1780	6902	2.751641273498535	62	17	other	1.0	other	0	0	62	0.0	0.0	1.0	True
nh1781	76	2.068366050720215	58	28	T/NK	0.9827586206896551	T/NK	0	57	1	0.0	0.9827586206896551	0.017241379310344827	True
nh1782	7438	1.6271851062774658	64	21	other	0.96875	other	2	0	62	0.03125	0.0	0.96875	True
nh1783	23416	2.373812675476074	57	8	malignant	0.49122807017543857	mixed	28	21	8	0.49122807017543857	0.3684210526315789	0.14035087719298245	True
nh1784	14160	1.8006346225738525	88	17	T/NK	0.9204545454545454	T/NK	1	81	6	0.011363636363636364	0.9204545454545454	0.06818181818181818	True
nh1785	25587	1.667877435684204	65	14	other	0.7230769230769231	other	13	5	47	0.2	0.07692307692307693	0.7230769230769231	True
nh1786	6948	1.8848329782485962	77	15	malignant	0.987012987012987	malignant	76	1	0	0.987012987012987	0.012987012987012988	0.0	True
nh1787	23694	1.7015774250030518	108	16	T/NK	0.9629629629629629	T/NK	0	104	4	0.0	0.9629629629629629	0.037037037037037035	True
nh1788	23767	1.5984357595443726	73	19	other	0.8904109589041096	other	1	7	65	0.0136986301369863	0.0958904109589041	0.8904109589041096	True
nh1789	6950	2.0637598037719727	74	26	malignant	0.9459459459459459	malignant	70	0	4	0.9459459459459459	0.0	0.05405405405405406	True
nh1790	1828	2.0349273681640625	58	19	malignant	0.9827586206896551	malignant	57	0	1	0.9827586206896551	0.0	0.017241379310344827	True
nh1791	4304	2.234171152114868	31	19	T/NK	1.0	T/NK	0	31	0	0.0	1.0	0.0	True
nh1792	6327	2.0052525997161865	155	31	malignant	0.9806451612903225	malignant	152	0	3	0.9806451612903225	0.0	0.01935483870967742	True
nh1793	18174	1.999085545539856	39	17	T/NK	1.0	T/NK	0	39	0	0.0	1.0	0.0	True
nh1794	12672	2.0875842571258545	87	19	malignant	0.8275862068965517	malignant	72	11	4	0.8275862068965517	0.12643678160919541	0.04597701149425287	True
nh1795	21544	2.3905792236328125	69	19	other	0.8260869565217391	other	0	12	57	0.0	0.17391304347826086	0.8260869565217391	True
nh1796	10969	2.478975534439087	66	13	malignant	0.9696969696969697	malignant	64	2	0	0.9696969696969697	0.030303030303030304	0.0	True
nh1797	9977	1.7690629959106445	106	31	T/NK	1.0	T/NK	0	106	0	0.0	1.0	0.0	True
nh1798	15756	2.502295732498169	43	17	malignant	0.9767441860465116	malignant	42	1	0	0.9767441860465116	0.023255813953488372	0.0	True
nh1799	21437	2.0323116779327393	47	12	other	0.9361702127659575	other	0	3	44	0.0	0.06382978723404255	0.9361702127659575	True
nh1800	13542	3.3626129627227783	34	12	malignant	0.6764705882352942	malignant	23	4	7	0.6764705882352942	0.11764705882352941	0.20588235294117646	True
nh1801	27080	2.5160980224609375	39	3	malignant	0.8461538461538461	malignant	33	1	5	0.8461538461538461	0.02564102564102564	0.1282051282051282	False
nh1802	15621	1.634345293045044	110	29	T/NK	1.0	T/NK	0	110	0	0.0	1.0	0.0	True
nh1803	16118	1.9300872087478638	92	16	malignant	0.9456521739130435	malignant	87	4	1	0.9456521739130435	0.043478260869565216	0.010869565217391304	True
nh1804	26871	2.0234639644622803	76	17	other	0.7894736842105263	other	2	14	60	0.02631578947368421	0.18421052631578946	0.7894736842105263	True
nh1805	7117	1.777949571609497	102	10	malignant	0.8235294117647058	malignant	84	15	3	0.8235294117647058	0.14705882352941177	0.029411764705882353	True
nh1806	25788	2.1593892574310303	118	22	other	0.7203389830508474	other	1	32	85	0.00847457627118644	0.2711864406779661	0.7203389830508474	True
nh1807	16138	1.9983433485031128	82	10	malignant	1.0	malignant	82	0	0	1.0	0.0	0.0	True
nh1808	22282	2.2636749744415283	44	21	T/NK	0.8636363636363636	T/NK	1	38	5	0.022727272727272728	0.8636363636363636	0.11363636363636363	True
nh1809	9421	1.8328760862350464	67	19	T/NK	0.8955223880597015	T/NK	0	60	7	0.0	0.8955223880597015	0.1044776119402985	True
nh1810	18812	1.5294816493988037	138	23	other	0.9057971014492754	other	4	9	125	0.028985507246376812	0.06521739130434782	0.9057971014492754	True
nh1811	23655	1.8338041305541992	84	27	T/NK	0.9166666666666666	T/NK	1	77	6	0.011904761904761904	0.9166666666666666	0.07142857142857142	True
nh1812	980	2.3059518337249756	62	14	malignant	0.9032258064516129	malignant	56	3	3	0.9032258064516129	0.04838709677419355	0.04838709677419355	True
nh1813	13751	2.1109566688537598	41	18	other	1.0	other	0	0	41	0.0	0.0	1.0	True
nh1814	27711	1.6716021299362183	77	29	T/NK	1.0	T/NK	0	77	0	0.0	1.0	0.0	True
nh1815	5395	2.841660737991333	49	18	other	0.9387755102040817	other	0	3	46	0.0	0.061224489795918366	0.9387755102040817	True
nh1816	9570	2.038442611694336	53	4	malignant	1.0	malignant	53	0	0	1.0	0.0	0.0	False
nh1817	20506	1.52424156665802	62	11	other	0.9838709677419355	other	0	1	61	0.0	0.016129032258064516	0.9838709677419355	True
nh1818	17608	1.8296886682510376	72	18	T/NK	0.9444444444444444	T/NK	1	68	3	0.013888888888888888	0.9444444444444444	0.041666666666666664	True
nh1819	12814	2.0447747707366943	102	21	malignant	0.8725490196078431	malignant	89	9	4	0.8725490196078431	0.08823529411764706	0.0392156862745098	True
nh1820	21182	2.0902609825134277	59	17	T/NK	0.9491525423728814	T/NK	1	56	2	0.01694915254237288	0.9491525423728814	0.03389830508474576	True
nh1821	27889	2.1538257598876953	49	10	malignant	0.9387755102040817	malignant	46	0	3	0.9387755102040817	0.0	0.061224489795918366	True
nh1822	9800	2.876701593399048	40	21	T/NK	0.775	T/NK	3	31	6	0.075	0.775	0.15	True
nh1823	26562	1.978757381439209	75	39	T/NK	0.96	T/NK	0	72	3	0.0	0.96	0.04	True
nh1824	18780	1.859452724456787	61	24	T/NK	0.9016393442622951	T/NK	0	55	6	0.0	0.9016393442622951	0.09836065573770492	True
nh1825	18115	1.9336599111557007	60	26	T/NK	0.95	T/NK	0	57	3	0.0	0.95	0.05	True
nh1826	123	2.2183187007904053	60	20	other	0.8666666666666667	other	0	8	52	0.0	0.13333333333333333	0.8666666666666667	True
nh1827	6875	2.051041603088379	48	19	T/NK	0.9583333333333334	T/NK	1	46	1	0.020833333333333332	0.9583333333333334	0.020833333333333332	True
nh1828	2745	2.097395896911621	90	24	malignant	0.9888888888888889	malignant	89	0	1	0.9888888888888889	0.0	0.011111111111111112	True
nh1829	12900	2.0613653659820557	44	4	malignant	0.7954545454545454	malignant	35	6	3	0.7954545454545454	0.13636363636363635	0.06818181818181818	False
nh1830	3525	1.6265194416046143	142	31	T/NK	0.9225352112676056	T/NK	2	131	9	0.014084507042253521	0.9225352112676056	0.06338028169014084	True
nh1831	19409	1.5735886096954346	46	7	other	0.8913043478260869	other	1	4	41	0.021739130434782608	0.08695652173913043	0.8913043478260869	True
nh1832	8948	2.120271921157837	77	25	other	0.8701298701298701	other	3	7	67	0.03896103896103896	0.09090909090909091	0.8701298701298701	True
nh1833	23010	2.168836832046509	78	6	T/NK	0.46153846153846156	mixed	18	36	24	0.23076923076923078	0.46153846153846156	0.3076923076923077	True
nh1834	19444	2.624727249145508	57	22	other	0.8421052631578947	other	1	8	48	0.017543859649122806	0.14035087719298245	0.8421052631578947	True
nh1835	14421	2.455488681793213	45	14	malignant	0.9333333333333333	malignant	42	2	1	0.9333333333333333	0.044444444444444446	0.022222222222222223	True
nh1836	1350	1.8814853429794312	53	19	T/NK	0.8867924528301887	T/NK	0	47	6	0.0	0.8867924528301887	0.11320754716981132	True
nh1837	20670	2.0101983547210693	77	12	other	0.8571428571428571	other	0	11	66	0.0	0.14285714285714285	0.8571428571428571	True
nh1838	12753	2.0072381496429443	50	4	malignant	0.78	malignant	39	6	5	0.78	0.12	0.1	False
nh1839	25861	2.081425905227661	78	8	other	0.5641025641025641	other	0	34	44	0.0	0.4358974358974359	0.5641025641025641	True
nh1840	13575	2.0032360553741455	82	25	T/NK	0.975609756097561	T/NK	0	80	2	0.0	0.975609756097561	0.024390243902439025	True
nh1841	900	2.4306938648223877	32	13	T/NK	0.96875	T/NK	1	31	0	0.03125	0.96875	0.0	True
nh1842	17305	2.6319797039031982	40	13	other	0.8	other	2	6	32	0.05	0.15	0.8	True
nh1843	17738	2.9907848834991455	33	19	T/NK	0.5151515151515151	T/NK	14	17	2	0.42424242424242425	0.5151515151515151	0.06060606060606061	True
nh1844	18450	1.7435498237609863	89	21	T/NK	0.9775280898876404	T/NK	1	87	1	0.011235955056179775	0.9775280898876404	0.011235955056179775	True
nh1845	2585	2.578075885772705	46	14	malignant	1.0	malignant	46	0	0	1.0	0.0	0.0	True
nh1846	13084	1.9134275913238525	107	31	T/NK	0.9532710280373832	T/NK	1	102	4	0.009345794392523364	0.9532710280373832	0.037383177570093455	True
nh1847	3762	2.8027584552764893	64	16	other	1.0	other	0	0	64	0.0	0.0	1.0	True
nh1848	25724	1.840785026550293	161	17	other	0.6335403726708074	other	0	59	102	0.0	0.36645962732919257	0.6335403726708074	True
nh1849	8835	2.262249708175659	47	13	other	0.7021276595744681	other	0	14	33	0.0	0.2978723404255319	0.7021276595744681	True
nh1850	584	1.909599781036377	96	27	T/NK	0.9791666666666666	T/NK	0	94	2	0.0	0.9791666666666666	0.020833333333333332	True
nh1851	25079	2.3717727661132812	57	13	other	0.8771929824561403	other	0	7	50	0.0	0.12280701754385964	0.8771929824561403	True
nh1852	17901	1.4909135103225708	56	14	other	0.9464285714285714	other	1	2	53	0.017857142857142856	0.03571428571428571	0.9464285714285714	True
nh1853	1649	1.996461272239685	52	18	T/NK	1.0	T/NK	0	52	0	0.0	1.0	0.0	True
nh1854	24568	1.6179261207580566	45	9	other	0.8	other	3	6	36	0.06666666666666667	0.13333333333333333	0.8	True
nh1855	9530	2.4937374591827393	44	13	malignant	0.9772727272727273	malignant	43	1	0	0.9772727272727273	0.022727272727272728	0.0	True
nh1856	8494	2.059558391571045	61	16	malignant	0.9508196721311475	malignant	58	3	0	0.9508196721311475	0.04918032786885246	0.0	True
nh1857	15970	2.1299521923065186	88	20	malignant	0.8863636363636364	malignant	78	3	7	0.8863636363636364	0.03409090909090909	0.07954545454545454	True
nh1858	3835	2.4042065143585205	46	18	malignant	0.9347826086956522	malignant	43	1	2	0.9347826086956522	0.021739130434782608	0.043478260869565216	True
nh1859	26673	2.502454996109009	48	14	malignant	0.7916666666666666	malignant	38	2	8	0.7916666666666666	0.041666666666666664	0.16666666666666666	True
nh1860	14752	1.5478073358535767	103	28	other	0.9223300970873787	other	4	4	95	0.038834951456310676	0.038834951456310676	0.9223300970873787	True
nh1861	22448	1.9187736511230469	39	13	T/NK	0.9743589743589743	T/NK	0	38	1	0.0	0.9743589743589743	0.02564102564102564	True
nh1862	20357	2.3443384170532227	48	16	malignant	0.8125	malignant	39	0	9	0.8125	0.0	0.1875	True
nh1863	14119	2.136368989944458	42	20	T/NK	1.0	T/NK	0	42	0	0.0	1.0	0.0	True
nh1864	5009	2.0895802974700928	71	16	malignant	0.9436619718309859	malignant	67	1	3	0.9436619718309859	0.014084507042253521	0.04225352112676056	True
nh1865	18569	2.0160791873931885	47	14	T/NK	0.7872340425531915	T/NK	3	37	7	0.06382978723404255	0.7872340425531915	0.14893617021276595	True
nh1866	22600	1.8745033740997314	77	23	T/NK	0.974025974025974	T/NK	0	75	2	0.0	0.974025974025974	0.025974025974025976	True
nh1867	23401	1.9605052471160889	101	7	T/NK	0.6039603960396039	T/NK	13	61	27	0.12871287128712872	0.6039603960396039	0.26732673267326734	True
nh1868	16133	2.10571551322937	49	5	malignant	0.6938775510204082	malignant	34	6	9	0.6938775510204082	0.12244897959183673	0.1836734693877551	True
nh1869	603	2.4464738368988037	38	15	T/NK	0.8947368421052632	T/NK	0	34	4	0.0	0.8947368421052632	0.10526315789473684	True
nh1870	18442	1.6206921339035034	104	22	other	0.7788461538461539	other	4	19	81	0.038461538461538464	0.18269230769230768	0.7788461538461539	True
nh1871	16521	1.9430235624313354	82	32	T/NK	0.9512195121951219	T/NK	1	78	3	0.012195121951219513	0.9512195121951219	0.036585365853658534	True
nh1872	25523	1.5584450960159302	82	9	other	0.7804878048780488	other	5	13	64	0.06097560975609756	0.15853658536585366	0.7804878048780488	True
nh1873	13027	2.4751570224761963	36	9	malignant	0.8055555555555556	malignant	29	6	1	0.8055555555555556	0.16666666666666666	0.027777777777777776	True
nh1874	1466	2.284062385559082	46	15	T/NK	0.782608695652174	T/NK	2	36	8	0.043478260869565216	0.782608695652174	0.17391304347826086	True
nh1875	10769	2.3535728454589844	86	18	malignant	0.872093023255814	malignant	75	1	10	0.872093023255814	0.011627906976744186	0.11627906976744186	True
nh1876	4021	2.052840232849121	61	15	malignant	0.9836065573770492	malignant	60	1	0	0.9836065573770492	0.01639344262295082	0.0	True
nh1877	2302	2.137894868850708	43	18	T/NK	1.0	T/NK	0	43	0	0.0	1.0	0.0	True
nh1878	6501	2.7649803161621094	34	15	other	0.7941176470588235	other	1	6	27	0.029411764705882353	0.17647058823529413	0.7941176470588235	True
nh1879	557	2.0237185955047607	61	20	T/NK	0.9672131147540983	T/NK	1	59	1	0.01639344262295082	0.9672131147540983	0.01639344262295082	True
nh1880	3867	2.7670767307281494	36	11	other	1.0	other	0	0	36	0.0	0.0	1.0	True
nh1881	12690	2.1993331909179688	77	15	malignant	0.8831168831168831	malignant	68	3	6	0.8831168831168831	0.03896103896103896	0.07792207792207792	True
nh1882	7034	1.8583393096923828	52	23	T/NK	1.0	T/NK	0	52	0	0.0	1.0	0.0	True
nh1883	13365	2.6345179080963135	47	26	other	0.8936170212765957	other	1	4	42	0.02127659574468085	0.0851063829787234	0.8936170212765957	True
nh1884	26544	2.292999744415283	61	25	other	0.9508196721311475	other	0	3	58	0.0	0.04918032786885246	0.9508196721311475	True
nh1885	1808	1.903236746788025	91	23	malignant	1.0	malignant	91	0	0	1.0	0.0	0.0	True
nh1886	22466	2.0153069496154785	62	25	T/NK	0.9354838709677419	T/NK	1	58	3	0.016129032258064516	0.9354838709677419	0.04838709677419355	True
nh1887	4307	1.459146499633789	105	27	other	0.9619047619047619	other	1	3	101	0.009523809523809525	0.02857142857142857	0.9619047619047619	True
nh1888	12841	2.2270798683166504	44	17	malignant	0.7954545454545454	malignant	35	7	2	0.7954545454545454	0.1590909090909091	0.045454545454545456	True
nh1889	1769	2.4894301891326904	38	10	malignant	0.9210526315789473	malignant	35	1	2	0.9210526315789473	0.02631578947368421	0.05263157894736842	True
nh1890	18933	1.4173691272735596	123	23	other	0.959349593495935	other	1	4	118	0.008130081300813009	0.032520325203252036	0.959349593495935	True
nh1891	20994	2.168546676635742	69	27	T/NK	0.927536231884058	T/NK	0	64	5	0.0	0.927536231884058	0.07246376811594203	True
nh1892	21673	1.6223998069763184	66	17	other	0.9242424242424242	other	1	4	61	0.015151515151515152	0.06060606060606061	0.9242424242424242	True
nh1893	24197	1.505095362663269	72	26	other	0.9583333333333334	other	1	2	69	0.013888888888888888	0.027777777777777776	0.9583333333333334	True
nh1894	3333	1.74961519241333	109	15	malignant	0.981651376146789	malignant	107	2	0	0.981651376146789	0.01834862385321101	0.0	True
nh1895	18491	2.4852235317230225	35	18	T/NK	0.9428571428571428	T/NK	0	33	2	0.0	0.9428571428571428	0.05714285714285714	True
nh1896	14789	1.601186990737915	93	23	other	0.989247311827957	other	1	0	92	0.010752688172043012	0.0	0.989247311827957	True
nh1897	28200	2.2665963172912598	69	16	other	0.5797101449275363	other	4	25	40	0.057971014492753624	0.36231884057971014	0.5797101449275363	True
nh1898	16880	2.072582483291626	39	19	T/NK	0.9230769230769231	T/NK	1	36	2	0.02564102564102564	0.9230769230769231	0.05128205128205128	True
nh1899	25505	1.4606266021728516	73	8	other	0.7534246575342466	other	9	9	55	0.1232876712328767	0.1232876712328767	0.7534246575342466	True
nh1900	4323	1.6812703609466553	74	25	T/NK	1.0	T/NK	0	74	0	0.0	1.0	0.0	True
nh1901	10145	2.013488292694092	42	24	T/NK	0.9761904761904762	T/NK	0	41	1	0.0	0.9761904761904762	0.023809523809523808	True
nh1902	3413	2.205723762512207	105	24	malignant	0.9619047619047619	malignant	101	2	2	0.9619047619047619	0.01904761904761905	0.01904761904761905	True
nh1903	2804	1.9874852895736694	74	31	T/NK	0.972972972972973	T/NK	1	72	1	0.013513513513513514	0.972972972972973	0.013513513513513514	True
nh1904	24770	2.2326714992523193	34	6	T/NK	0.9117647058823529	T/NK	0	31	3	0.0	0.9117647058823529	0.08823529411764706	True
nh1905	10705	2.6021533012390137	70	2	malignant	0.9	malignant	63	0	7	0.9	0.0	0.1	False
nh1906	23102	1.9380815029144287	86	5	T/NK	0.5697674418604651	T/NK	17	49	20	0.19767441860465115	0.5697674418604651	0.23255813953488372	True
nh1907	18019	2.3327536582946777	68	17	other	0.7647058823529411	other	5	11	52	0.07352941176470588	0.16176470588235295	0.7647058823529411	True
nh1908	9722	2.129504680633545	34	14	T/NK	0.9705882352941176	T/NK	0	33	1	0.0	0.9705882352941176	0.029411764705882353	True
nh1909	22440	1.84071946144104	50	12	other	0.88	other	0	6	44	0.0	0.12	0.88	True
nh1910	26568	1.5676288604736328	73	10	other	0.7397260273972602	other	13	6	54	0.1780821917808219	0.0821917808219178	0.7397260273972602	True
nh1911	28077	2.095350980758667	69	9	malignant	0.42028985507246375	mixed	29	24	16	0.42028985507246375	0.34782608695652173	0.2318840579710145	True
nh1912	28147	2.221069097518921	36	14	T/NK	1.0	T/NK	0	36	0	0.0	1.0	0.0	True
nh1913	12709	2.1353135108947754	67	15	malignant	0.9104477611940298	malignant	61	4	2	0.9104477611940298	0.05970149253731343	0.029850746268656716	True
nh1914	9310	2.1180014610290527	55	18	T/NK	0.9090909090909091	T/NK	1	50	4	0.01818181818181818	0.9090909090909091	0.07272727272727272	True
nh1915	15131	2.2477002143859863	51	20	malignant	0.9411764705882353	malignant	48	0	3	0.9411764705882353	0.0	0.058823529411764705	True
nh1916	25166	2.2005107402801514	42	12	T/NK	0.9761904761904762	T/NK	0	41	1	0.0	0.9761904761904762	0.023809523809523808	True
nh1917	12651	2.019803047180176	38	19	T/NK	1.0	T/NK	0	38	0	0.0	1.0	0.0	True
nh1918	23854	1.9042212963104248	100	34	T/NK	0.89	T/NK	1	89	10	0.01	0.89	0.1	True
nh1919	425	2.04263973236084	43	13	T/NK	0.8837209302325582	T/NK	0	38	5	0.0	0.8837209302325582	0.11627906976744186	True
nh1920	6712	2.430591583251953	68	24	malignant	0.9705882352941176	malignant	66	1	1	0.9705882352941176	0.014705882352941176	0.014705882352941176	True
nh1921	12136	2.313027858734131	50	11	malignant	0.88	malignant	44	4	2	0.88	0.08	0.04	True
nh1922	7789	2.6790575981140137	38	19	other	0.7894736842105263	other	1	7	30	0.02631578947368421	0.18421052631578946	0.7894736842105263	True
nh1923	27493	1.647648572921753	80	19	other	0.9	other	3	5	72	0.0375	0.0625	0.9	True
nh1924	20224	1.7502214908599854	69	17	T/NK	1.0	T/NK	0	69	0	0.0	1.0	0.0	True
nh1925	19773	2.1058197021484375	68	22	T/NK	0.8970588235294118	T/NK	0	61	7	0.0	0.8970588235294118	0.10294117647058823	True
nh1926	15915	1.949713945388794	103	23	malignant	0.8932038834951457	malignant	92	8	3	0.8932038834951457	0.07766990291262135	0.02912621359223301	True
nh1927	16411	1.484771728515625	64	19	other	0.953125	other	0	3	61	0.0	0.046875	0.953125	True
nh1928	14388	1.8985304832458496	60	22	T/NK	1.0	T/NK	0	60	0	0.0	1.0	0.0	True
nh1929	25916	2.23786997795105	68	17	other	0.6617647058823529	other	1	22	45	0.014705882352941176	0.3235294117647059	0.6617647058823529	True
nh1930	4352	2.1882619857788086	37	15	T/NK	0.972972972972973	T/NK	0	36	1	0.0	0.972972972972973	0.02702702702702703	True
nh1931	10074	1.8123480081558228	92	31	T/NK	0.8695652173913043	T/NK	0	80	12	0.0	0.8695652173913043	0.13043478260869565	True
nh1932	388	2.2238266468048096	38	18	T/NK	1.0	T/NK	0	38	0	0.0	1.0	0.0	True
nh1933	4471	2.2465128898620605	35	4	malignant	1.0	malignant	35	0	0	1.0	0.0	0.0	False
nh1934	6003	1.8258414268493652	77	21	T/NK	0.961038961038961	T/NK	0	74	3	0.0	0.961038961038961	0.03896103896103896	True
nh1935	19030	2.1351613998413086	40	17	T/NK	0.925	T/NK	0	37	3	0.0	0.925	0.075	True
nh1936	9849	2.1577985286712646	92	16	other	0.9891304347826086	other	0	1	91	0.0	0.010869565217391304	0.9891304347826086	True
nh1937	67	1.6401513814926147	134	38	T/NK	0.8731343283582089	T/NK	3	117	14	0.022388059701492536	0.8731343283582089	0.1044776119402985	True
nh1938	17253	2.2974815368652344	65	20	malignant	0.9692307692307692	malignant	63	1	1	0.9692307692307692	0.015384615384615385	0.015384615384615385	True
nh1939	24103	2.7223546504974365	41	7	T/NK	0.5365853658536586	T/NK	4	22	15	0.0975609756097561	0.5365853658536586	0.36585365853658536	True
nh1940	3512	2.0210392475128174	91	25	T/NK	0.8791208791208791	T/NK	0	80	11	0.0	0.8791208791208791	0.12087912087912088	True
nh1941	1966	2.320127010345459	35	18	T/NK	0.9142857142857143	T/NK	0	32	3	0.0	0.9142857142857143	0.08571428571428572	True
nh1942	15161	1.9547401666641235	46	24	T/NK	0.9782608695652174	T/NK	0	45	1	0.0	0.9782608695652174	0.021739130434782608	True
nh1943	13256	2.0253121852874756	74	25	other	0.6486486486486487	other	3	23	48	0.04054054054054054	0.3108108108108108	0.6486486486486487	True
nh1944	12424	2.0039570331573486	102	26	malignant	0.9607843137254902	malignant	98	4	0	0.9607843137254902	0.0392156862745098	0.0	True
nh1945	23888	1.4720792770385742	102	23	other	0.9607843137254902	other	1	3	98	0.00980392156862745	0.029411764705882353	0.9607843137254902	True
nh1946	25130	2.927150011062622	38	14	malignant	0.4473684210526316	mixed	17	14	7	0.4473684210526316	0.3684210526315789	0.18421052631578946	True
nh1947	2122	2.109010696411133	48	21	T/NK	0.9791666666666666	T/NK	0	47	1	0.0	0.9791666666666666	0.020833333333333332	True
nh1948	22295	1.8303300142288208	59	19	T/NK	0.9661016949152542	T/NK	0	57	2	0.0	0.9661016949152542	0.03389830508474576	True
nh1949	6879	1.9546337127685547	67	32	T/NK	0.9402985074626866	T/NK	1	63	3	0.014925373134328358	0.9402985074626866	0.04477611940298507	True
nh1950	8118	2.1184310913085938	49	8	malignant	1.0	malignant	49	0	0	1.0	0.0	0.0	True
nh1951	56	1.7550657987594604	121	29	T/NK	0.8429752066115702	T/NK	0	102	19	0.0	0.8429752066115702	0.15702479338842976	True
nh1952	5213	2.2530107498168945	89	22	malignant	0.9887640449438202	malignant	88	1	0	0.9887640449438202	0.011235955056179775	0.0	True
nh1953	24317	2.0682055950164795	66	10	T/NK	0.8484848484848485	T/NK	4	56	6	0.06060606060606061	0.8484848484848485	0.09090909090909091	True
nh1954	6951	2.0809552669525146	98	22	malignant	0.9591836734693877	malignant	94	0	4	0.9591836734693877	0.0	0.04081632653061224	True
nh1955	17086	1.869776964187622	61	22	T/NK	0.9672131147540983	T/NK	0	59	2	0.0	0.9672131147540983	0.03278688524590164	True
nh1956	21459	1.732078194618225	152	36	T/NK	0.9144736842105263	T/NK	0	139	13	0.0	0.9144736842105263	0.08552631578947369	True
nh1957	15796	2.5116207599639893	63	11	malignant	0.9206349206349206	malignant	58	0	5	0.9206349206349206	0.0	0.07936507936507936	True
nh1958	27550	2.422437906265259	48	15	malignant	0.875	malignant	42	3	3	0.875	0.0625	0.0625	True
nh1959	3718	2.1885199546813965	53	18	malignant	1.0	malignant	53	0	0	1.0	0.0	0.0	True
nh1960	3516	1.858664631843567	47	15	T/NK	1.0	T/NK	0	47	0	0.0	1.0	0.0	True
nh1961	22419	1.8965914249420166	48	17	T/NK	0.9791666666666666	T/NK	0	47	1	0.0	0.9791666666666666	0.020833333333333332	True
nh1962	13476	2.5783283710479736	38	5	malignant	0.9736842105263158	malignant	37	0	1	0.9736842105263158	0.0	0.02631578947368421	True
nh1963	10603	1.6913201808929443	94	3	malignant	1.0	malignant	94	0	0	1.0	0.0	0.0	False
nh1964	13002	2.131990671157837	86	28	malignant	0.7325581395348837	malignant	63	10	13	0.7325581395348837	0.11627906976744186	0.1511627906976744	True
nh1965	3636	2.230140447616577	46	9	malignant	0.9782608695652174	malignant	45	1	0	0.9782608695652174	0.021739130434782608	0.0	True
nh1966	21496	2.112151861190796	33	13	T/NK	0.8787878787878788	T/NK	3	29	1	0.09090909090909091	0.8787878787878788	0.030303030303030304	True
nh1967	25685	2.0068325996398926	93	16	other	0.5698924731182796	other	2	38	53	0.021505376344086023	0.40860215053763443	0.5698924731182796	True
nh1968	10249	2.4829587936401367	46	24	malignant	0.9130434782608695	malignant	42	3	1	0.9130434782608695	0.06521739130434782	0.021739130434782608	True
nh1969	12022	2.5475964546203613	42	11	malignant	0.8809523809523809	malignant	37	2	3	0.8809523809523809	0.047619047619047616	0.07142857142857142	True
nh1970	25973	1.8958557844161987	64	21	T/NK	0.90625	T/NK	2	58	4	0.03125	0.90625	0.0625	True
