case_id	CLDN4_protein	TACSTD2_protein	CD8A_protein	MHC1_protein	IFN_core_protein	HLA-A_protein	STAT1_protein	WES_purity	cohort
C3L-02650	23.3649199464823	27.4005642384607	22.4468527584025	-0.40801978642626624	-0.14374390235568169	27.5806674933187	28.3567785699084	0.29	LSCC
C3L-02358	23.2177146621091	27.3892584040466	21.9093077967927	-0.5941337665502977	-1.2084761248986327	26.8615647429621	27.7197519054413	0.84	LSCC
C3L-02168	24.0485068781566	26.4578545128229	21.6699662984015	-0.6239660958162814	-0.42440427871146563	27.3237147136654	28.3662192762001	0.34	LSCC
C3L-02625		27.6342723405386	23.6327781156016	-0.007904358369771986	1.2009423674571962	26.8043888518489	29.6398064519974	0.31	LSCC
C3N-01028		26.6229236610237	22.7292423017989	0.5301483362497258	-0.35040154973975557	27.9620605360652	28.5993009960821	0.28	LSCC
C3N-02435		27.0511801854562	22.0804240542761	-0.642913771060656	-0.23566293690835566	27.144705121637	28.3112930337553	0.72	LSCC
C3N-03441		26.1871701362753	22.5975054738577	0.2695988586592346	-0.23969996334276616	28.3736425693315	28.2589923445614	0.25	LSCC
C3L-04071		26.4778635078131	23.0039262360715	0.673496342868106	0.6362010607012125	28.3181825801441	28.9288602844071	0.25	LSCC
C3N-01020		26.0916036190654	22.7269260909422	0.2532594035485362	0.6777248028780086	28.095813007943	28.4899912614264	0.29	LSCC
C3N-00497		26.1429471579126	23.8222153528534	0.5582494408978385	0.6199118739002019	27.2567088827344	29.473357630963	0.29	LSCC
C3N-01194		27.6089558364228	23.5133345402999	0.5708121042995817	0.19205071776052468	27.5459000607612	29.0714945703776	0.26	LSCC
C3L-02648		27.9008440004914	22.7022306613463	0.6823360727754508	0.45619046068763236	27.9608155094966	28.6389070853164	0.46	LSCC
C3L-03678		27.1357947100944	22.2915350738807	-0.3003155928943129	-0.11927170452278717	27.8618673095053	28.3560517865771	0.5	LSCC
C3L-02891	23.2160790889662	26.9051725243913	22.6484299087934	0.18491419382846686	0.738099921247177	28.5337116407954	28.8520584736314	0.22	LSCC
C3L-00927	23.7815691449603	27.9490022214213	21.4289737850249	-0.590238475554744	1.183429448399242	27.0844824642323	29.3557925759437	0.64	LSCC
C3N-03886	23.4210929266287	25.3697590351574	21.9601944227581	-0.12036086991892399	-0.3737645709542908	27.6689381535497	28.4007615595022	0.83	LSCC
C3L-04014	23.3201685319148	26.7776900570833	22.4883722951384	0.3471242964870617	0.43271450674766854	28.4239320964352	28.8960788281947	0.36	LSCC
C3N-03076	23.6769181145934	26.3396081700546	22.0186454031021	-1.1261968999408314	-0.5989867435019335	27.1507550917383	27.8785593037539	0.37	LSCC
C3N-03425		26.8826783323932	22.1510180029652	1.1964583699098847	1.1407617948993587	28.2962408923966	29.5180547286157	0.28	LSCC
C3L-02163		27.8257814837125	22.2036806698979	-0.11287448487693612	-0.3220333470257496	27.5979115645789	28.69429885847	0.62	LSCC
C3N-04124		26.8111564240592	22.3500493523567	-0.5898404125400808	0.44252147555967136	27.0847567727728	29.3202364955891	0.7	LSCC
C3L-00904		27.0587721972649	22.7291044956627	1.8597638672005175	1.0231162839552697	28.5694268848183	29.1474209448282	0.42	LSCC
C3N-00211		26.9510889541525	21.8820006281603	0.07419952886617567	1.1988717303299095	28.6237751867454	28.82061890546	0.26	LSCC
C3N-01892		25.9489469808813	22.952882257483	0.19979507324118218	0.09234160980270263	28.3632651107875	29.0426179945585	0.32	LSCC
C3L-00603		24.8441245365842	23.0614889394382	1.146834030759689	-0.2802945147137308	29.4180918989288	28.5605547955633	0.68	LSCC
C3L-03965		26.1503517542189	22.4961953622979	-0.072622666902466	-0.4786024074590311	27.4413150776684	28.3217673009761	0.42	LSCC
C3N-03851		24.7263245301587	22.7715118835587	-0.3906577974873635	0.09557819213232796	27.4801403637263	29.3405916295589	0.48	LSCC
C3L-02349		27.0957119760776	22.6721019157948	-0.2591457973791432	0.2717558235757057	27.1056483245599	28.8533847923163	0.87	LSCC
