sample	TACSTD2	CLDN4	CD8A	GEP18	ESTIMATE_StromalScore	ESTIMATE_ImmuneScore	ESTIMATE_Score	ESTIMATE_TumorPurity
GSM1855218	12.836819	11.205461	9.396689	-0.24811634831508028	4714.258685838045	5922.606824196058	10636.865510034102	-0.560971886883727
GSM1855219	12.791722	10.698851	9.655159	-0.5666418950518198	4663.9284762054685	4798.597387665315	9462.525863870784	-0.41066192404662105
GSM1855220	12.024782	9.922851	8.959316	-0.768708527599013	2279.5673490076197	4031.560110455287	6311.127459462907	0.039398623135898245
GSM1855221	11.749203	9.720693	10.451158	0.29500902216130115	4396.293135753854	7107.586840199777	11503.87997595363	-0.6615073969107109
GSM1855222	12.337451	10.111157	11.638405	0.8544917006544134	5202.4485438343745	7527.768375662715	12730.216919497088	-0.7850885310806662
GSM1855223	12.533238	11.549084	10.149403	-0.048690644333534046	4018.219460787473	6118.892041433111	10137.111502220585	-0.49878922208684007
GSM1855224	12.98861	11.190279	9.920904	0.3252563675628881	4848.193900541812	6240.037705522865	11088.231606064677	-0.614549402123518
GSM1855225	12.609484	10.228007	10.65319	-0.025874788559209678	2352.954825087434	5458.01562575544	7810.970450842874	-0.17976812381452245
GSM1855226	12.552432	10.421013	9.563002	-0.8230624147862547	3803.2548982722637	4856.68487521521	8659.939773487473	-0.30064567597286074
GSM1855227	12.628695	11.608154	10.585479	0.03450230023706401	5998.689528935469	6318.83101277606	12317.520541711528	-0.7461496878579351
GSM1855228	12.533868	9.903705	9.644474	0.25191447925710814	5262.173441539784	6155.991752050421	11418.165193590205	-0.6520196067598234
GSM1855229	11.906918	9.648495	10.191481	0.059536886779358006	5240.881338727897	7327.407613957813	12568.28895268571	-0.7701459320339548
GSM1855230	10.886821	10.615228	10.559024	0.5208270893625299	4666.999871782992	6281.35914397005	10948.359015753042	-0.598224020431697
GSM1855231	12.339315	10.190746	9.313922	-0.3765326358412262	4580.8787141982175	5044.820298380908	9625.699012579125	-0.4323811149399567
GSM1855232	12.946524	11.066539	11.169548	0.9858125907295179	4657.045032756658	6812.805883325567	11469.850916082225	-0.6577531630152614
GSM1855233	12.763861	11.642932	8.206964	-1.009818206367838	4178.101071416587	4613.269361844996	8791.370433261582	-0.3189885324858911
GSM1855234	12.418825	10.390086	10.406603	0.4801820446742342	5578.3682874895485	6236.34345637763	11814.711743867178	-0.6950241637618529
GSM1855235	12.838942	11.464289	8.851684	-0.17810369603411236	3599.6697226999263	4401.72786586958	8001.397588569505	-0.207191438685941
GSM1855236	12.0544	10.879885	11.268054	0.6198913224898859	4996.136485510697	7401.883113341531	12398.019598852228	-0.7539644683258951
GSM1855237	12.219705	9.245581	9.533524	-0.1858499593454447	4194.986241929113	4908.186195183299	9103.172437112411	-0.362017223968855
GSM1855238	12.447364	10.836805	8.763529	-0.8334945503821839	2805.12444372122	4231.490785884678	7036.615229605898	-0.06703406053079324
