test,query,partner,panel,cohort,n,r,ci_low,ci_high,p,q
geneEffect_vs_expr,CLDN4,EPCAM,epithelial positive control,lung,123,0.06814693477447732,-0.11021711276640897,0.24225859263954835,0.4538931236380481,0.9791376230501168
geneEffect_vs_expr,CLDN4,CDH1,epithelial positive control,lung,123,0.044814838106107494,-0.13327689949605723,0.22010294282552414,0.622582767207545,0.9791376230501168
geneEffect_vs_expr,CLDN4,MHC-I score,composite,lung,123,-0.00012898066579819685,-0.1771592853135214,0.17690940878943198,0.9988703083327674,0.9988703083327674
geneEffect_vs_expr,CLDN4,IFN-response score,composite,lung,123,0.1293418116624318,-0.04881019124535041,0.2995178194469007,0.15392026117983199,0.9791376230501168
geneEffect_vs_expr_partial_NSCLC,CLDN4,HLA-A,MHC-I antigen presentation,lung_partial_NSCLC,123,0.08484470779128898,,,0.35280108691128775,0.8022792562593292
geneEffect_vs_expr_partial_NSCLC,CLDN4,HLA-B,MHC-I antigen presentation,lung_partial_NSCLC,123,0.13478237473911853,,,0.138831320146109,0.6692579986025123
geneEffect_vs_expr_partial_NSCLC,CLDN4,HLA-C,MHC-I antigen presentation,lung_partial_NSCLC,123,0.12294590767176478,,,0.1772963296867691,0.7091853187470764
geneEffect_vs_expr_partial_NSCLC,CLDN4,B2M,MHC-I antigen presentation,lung_partial_NSCLC,123,0.051951027277432414,,,0.5698349196235405,0.8481263919978277
geneEffect_vs_expr_partial_NSCLC,CLDN4,TAP1,MHC-I antigen presentation,lung_partial_NSCLC,123,0.07521157107046214,,,0.4103067424377207,0.8481263919978277
geneEffect_vs_expr_partial_NSCLC,CLDN4,NLRC5,MHC-I antigen presentation,lung_partial_NSCLC,123,0.03316394272854402,,,0.7168764107840713,0.966791434313017
geneEffect_vs_expr_partial_NSCLC,CLDN4,IFNGR1,IFN signalling,lung_partial_NSCLC,123,-0.009332008879153987,,,0.9187435709823689,0.9910636859447483
geneEffect_vs_expr_partial_NSCLC,CLDN4,STAT1,IFN signalling,lung_partial_NSCLC,123,0.08767719789182385,,,0.3369003638759888,0.8022792562593292
geneEffect_vs_expr_partial_NSCLC,CLDN4,IRF1,IFN signalling,lung_partial_NSCLC,123,0.04540435798166054,,,0.6194704623300028,0.8897989835894993
geneEffect_vs_expr_partial_NSCLC,CLDN4,CD274,tumour-cell immune ligand,lung_partial_NSCLC,123,-0.0017648900874898928,,,0.984607223089942,0.9910636859447483
geneEffect_vs_expr_partial_NSCLC,CLDN4,EPCAM,epithelial positive control,lung_partial_NSCLC,123,0.0641565761877641,,,0.48264096041352006,0.8481263919978277
geneEffect_vs_expr_partial_NSCLC,CLDN4,CDH1,epithelial positive control,lung_partial_NSCLC,123,0.05457976387671183,,,0.5504456679125151,0.8481263919978277
geneEffect_vs_expr_partial_NSCLC,CLDN4,MHC-I score,composite,lung_partial_NSCLC,123,0.04030577229733017,,,0.6593665081425312,0.9173794895896086
geneEffect_vs_expr_partial_NSCLC,CLDN4,IFN-response score,composite,lung_partial_NSCLC,123,0.19328694570347185,,,0.032916147872647024,0.5537953062122867
geneEffect_vs_expr,CLDN4,HLA-A,MHC-I antigen presentation,NSCLC,95,0.022074468085106384,-0.18027055411075252,0.222627017249905,0.8318473456948438,0.9308432456699998
geneEffect_vs_expr,CLDN4,HLA-B,MHC-I antigen presentation,NSCLC,95,0.02786954087346025,-0.17465448450516552,0.22813115513707594,0.788626397855034,0.9308432456699998
geneEffect_vs_expr,CLDN4,HLA-C,MHC-I antigen presentation,NSCLC,95,0.04449888017917134,-0.1584653128433758,0.24385488936983005,0.6685113868442473,0.9308432456699998
geneEffect_vs_expr,CLDN4,B2M,MHC-I antigen presentation,NSCLC,95,-0.028884479579122758,-0.22909382460197608,0.17366953820744174,0.7811182334321742,0.9308432456699998
geneEffect_vs_expr,CLDN4,TAP1,MHC-I antigen presentation,NSCLC,95,-0.09666887132223007,-0.2925128687918941,0.10695799093302974,0.3513761498509395,0.8838292835644552
geneEffect_vs_expr,CLDN4,NLRC5,MHC-I antigen presentation,NSCLC,95,-0.07278237378055966,-0.27035953631454646,0.1306775123685958,0.4833441394493114,0.8838292835644552
geneEffect_vs_expr,CLDN4,IFNGR1,IFN signalling,NSCLC,95,-0.08139026242442901,-0.2783670369354722,0.1221565562001308,0.432984709809548,0.8838292835644552
geneEffect_vs_expr,CLDN4,STAT1,IFN signalling,NSCLC,95,0.02420212765957447,-0.1782101470464337,0.22464934658399494,0.8159132666441881,0.9308432456699998
geneEffect_vs_expr,CLDN4,IRF1,IFN signalling,NSCLC,95,-0.021696680408428995,-0.22226775150004782,0.18063621487031423,0.8346839227866265,0.9308432456699998
geneEffect_vs_expr,CLDN4,CD274,tumour-cell immune ligand,NSCLC,95,0.04631240049002075,-0.15669317090727863,0.24556333363195346,0.6558421464545783,0.9308432456699998
geneEffect_vs_expr,CLDN4,EPCAM,epithelial positive control,NSCLC,95,0.07862541993281075,-0.12489675105708638,0.2757980198882838,0.4488256574029535,0.8838292835644552
geneEffect_vs_expr,CLDN4,CDH1,epithelial positive control,NSCLC,95,0.04283374627724062,-0.1600913033243582,0.24228514358342962,0.680226471189606,0.9308432456699998
geneEffect_vs_expr,CLDN4,MHC-I score,composite,NSCLC,95,-0.04823628219484882,-0.24737439285780144,0.1548117556537509,0.6425076579571098,0.9308432456699998
geneEffect_vs_expr,CLDN4,IFN-response score,composite,NSCLC,95,0.17928331466965286,-0.023094160181358025,0.3675456835260782,0.08213691567345639,0.7125067529496144
