sampleID	mouseID	animal	genotype	week	tumor	timesimple	clusterK12	nCount_RNA	nFeature_RNA	Cldn4_tpm	Cldn4_log1p	Cldn4_pos	IFN_module	MHC_module	TJ_module	IFN_tpm	MHC_tpm	TJ_tpm	Epcam_tpm	Ptprc_tpm	Cd3d_tpm	Nkg7_tpm
K_12w_ND_m2_T0_P2_S319	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	18451.6682813662	3869	0	0	0	0.0613756242872912	0.152338345415477	0.166724023403616	1.25364559040863	2.54884328338451	1.68193811404181	0	0	0	0
KP_30w_ND_m3_T7_P3_S374	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	8	26333.4711524839	5939	0	0	0	0.110449618721325	0.117061441040411	0.193724320394384	1.77685101399966	3.18041075176715	2.20376929272863	7.29689090211002	0	0	0
KP_30w_ND_m3_T7_P1_S337	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	8	28247.5110497586	6334	0	0	0	0.127804631433715	-0.236485912810613	0.0989752725691221	1.88269633567306	2.33183548541832	2.03570090722901	7.35233759676465	0	0	0
K_30w_ND_m1_T0_P2_S354	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	23709.393975927	5354	0	0	0	0.135196977060311	0.41755043851575	0.147889540235753	1.68178681104851	3.58365288718172	1.83250407096297	6.86161532401433	0	0	0
KP_12w_ND_m1_T0_P2_S189	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	29421.3577929842	7099	0	0	0	-0.0770671663761611	-0.231131492149909	0.212845435678638	1.37779723008566	2.10087453507858	2.36712712542406	7.8388940093202	0	0	0
KP_30w_ND_m2_T1_P5_S40	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	28317.9156550042	6208	7.63783540582307	2.15615201969421	1	0.0463555266828486	-0.117866759719996	0.260217656668581	1.69027596647287	2.58896026792314	2.60998412595472	9.17552194293129	0	0	0
T_0w_ND_f2_T0_P1_S76	T_0w_ND_f2	T_0w_ND_f2	T	0w	T0	01_T_early_ND	1	16961.2152797889	3964	0	0	0	0.880600755523685	1.2713428179852	0.264286108359508	3.83683346747902	6.54377073053091	1.81695010518536	5.54087782506018	0	0	0
KP_30w_ND_m2_T3_P1_S331	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	12	27665.0821758704	6017	0	0	0	0.113558412441369	0.135808223295968	0.197587068376337	1.85345133499276	3.21320293537039	2.30989607176512	7.98990977213482	0	0	0
KP_12w_ND_m1_T0_P2_S129	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	5	29674.3717682977	6713	5.06878847830837	1.80315899343837	1	-0.0452206400835666	-0.261925021186535	0.23320768505994	1.4706574044568	2.24918087477435	2.48316117726983	7.32276330915866	0	0	0
KP_30w_ND_m3_T7_P3_S296	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	4	21711.1311095434	5317	0	0	0	0.120405857501255	0.0487326932582259	0.247354760227726	1.56037172292016	2.46142395075928	2.04564318175554	6.38894177881221	0	0	0
KP_12w_ND_m2_T0_P3_S353	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	26061.9437450585	5444	8.93562257485484	2.29612653884715	1	0.128925314811838	0.227672535799712	0.308787235406066	1.77529650721951	3.67057518097	2.66082318069287	7.95531433090776	0	0	0
KP_30w_ND_m1_T2_P1_S206	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	9	9900.27384300046	3974	0	0	0	0.0153138027506698	0.0352929799158991	0.0680086889254475	0.493780454174232	0.986256446557504	0.69237920044895	3.81044628852112	0	0	0
KP_30w_ND_m3_T1_P2_S280	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	8	31319.8275670102	7771	0.827565755155156	0.602984892927552	1	-0.00339853639723953	-0.232539990101463	0.244960389975762	1.6433455388674	2.51422534378137	2.62076404540858	8.82571741471557	0	0	0
T_0w_ND_f2_T0_P1_S38	T_0w_ND_f2	T_0w_ND_f2	T	0w	T0	01_T_early_ND	1	17958.3693147893	4510	0	0	0	0.454568832963834	1.08113703655961	0.217652118413123	2.44331137416025	5.77932342067466	1.75014874981107	6.08289822410792	0	0	0
K_30w_ND_m3_T0_P2_S231	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	5	30647.6811598021	7500	8.72631060028199	2.27483464652021	1	0.119216498045895	-0.128010418915416	0.333662566913354	1.95697827872227	2.64291795714802	2.92935093623864	8.00780241986609	0	0	0
K_30w_ND_m1_T0_P3_S303	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	3	28358.0789303501	6057	6.7984584943859	2.05392608523949	1	0.0718258322451634	-0.0802482795956886	0.284428861518579	1.7141371170432	2.83297236478639	2.7254753573565	8.47266333025804	0	0	0
KP_30w_ND_m2_T1_P2_S357	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	35574.7792645218	9135	6.52759017650199	2.01857496091037	1	-0.0283450632578029	-0.362883257611807	0.300227943887816	1.74821379830385	2.28477897367048	3.05019551774118	7.72639972682246	0	0	0
KP_30w_ND_m1_T1_P1_S76	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	6	19451.8742472324	4365	6.43739350083986	2.00652045155442	1	0.0345983928039229	0.140973500544474	0.243309198860513	1.16314870329538	2.56363810070765	1.96869792422238	7.07975248551012	0	0	0
T_0w_ND_f1_T0_P1_S53	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	19783.4237045721	4389	0	0	0	0.26400049433068	0.941819527334784	0.234282878076035	1.97000895121007	5.43446613065655	1.95539458064743	5.07894779581409	0	0	0
K_12w_ND_m3_T0_P1_S121	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	28304.2394051171	6812	0	0	0	0.205091290313449	0.731481187344601	0.199273224795244	2.19345211167141	5.5759283512152	2.41352363510947	6.40619547595663	0	0	0
KP_30w_ND_m3_T9_P1_S100	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	3	26559.5245078114	5724	8.38606793424479	2.23922645517309	1	0.209874608903507	0.340215334083794	0.36781076796587	2.12963377523831	3.85121648793636	2.84124574556178	7.45757341462373	0	0	0
KP_30w_ND_m2_T2_P5_S141	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	10	31505.1246829993	7489	3.531360509841	1.51102222770216	1	-0.0362483494350324	-0.137232667763945	0.23317084902498	1.57157759156884	2.53447379472777	2.65610053186033	7.59936486115409	0	0	0
K_2w_ND_m3_T0_P1_S227	K_2w_ND_m3	K_2w_ND_m3	K	2w	T0	02_KorKP_early_ND	1	21453.9897118362	4496	0	0	0	0.146397079297317	0.596805879798848	0.21447630480381	1.69331983383007	4.54801941663175	1.94695914120883	6.47618754885016	0	0	0
KP_30w_ND_m1_T2_P2_S23	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	6	24780.0373357311	5272	5.0946144158041	1.80740549855376	1	0.0668888666197246	-0.0611854731164904	0.177835535984782	1.49981901580612	2.31572964020929	2.10591193631514	7.5356096550187	0	0	0
K_30w_ND_m2_T0_P2_S218	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	2	22245.9085489883	4813	0	0	0	0.162921802478896	0.521099157389526	0.175794144583217	1.69981246596841	4.16110148915714	1.85838213257125	6.8208344622944	0	0	0
KP_30w_ND_m1_T2_P4_S186	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	12	28371.6585785717	6288	7.06360926912334	2.08736125642535	1	0.104124027526607	0.325043801638409	0.195783097838025	1.92952086419744	3.98047035170831	2.29089921051047	7.42424889112776	2.31104390713934	0	0
KP_30w_ND_m1_T2_P4_S183	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	12	17743.2776970656	3950	7.3914003388587	2.12720741225616	1	0.0316741434244838	-0.252615980063312	0.223835738088559	1.03780740210646	1.03387267288448	1.71351042636724	3.95210947562534	0	0	0
KP_30w_ND_m3_T1_P2_S210	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	9	15742.8355111879	2741	0	0	0	-0.0504058729786402	0.0236181393781363	0.109771046146412	0.690235585427591	1.56878488042203	1.36853940787337	9.92469941782179	0	0	0
KP_30w_ND_m3_T1_P2_S202	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	8	17855.1271602605	3516	7.17200551168413	2.10071435141478	1	0.0268087423909375	0.014962816065812	0.265817695639759	1.05717483696729	2.14834135007064	1.99433094446026	7.1962270137078	0	0	0
KP_30w_ND_m2_T2_P1_S351	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	10	26880.6219262921	6053	4.96708101092327	1.78625786493903	1	0.0903257559328735	0.257090957557165	0.157544648953242	1.71160203949758	3.30510490014674	2.19171091482213	7.09556062999062	0	0	0
K_12w_ND_m3_T0_P1_S119	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	2	21893.8260084682	4996	0	0	0	0.157868423473043	0.289527648024476	0.252338513292671	1.70221157952392	3.1290089175816	2.08750135425117	6.58271941321673	5.00655519936671	0	4.16372301117668
KP_30w_ND_m3_T7_P3_S303	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	11	32993.3904901437	7700	0	0	0	-0.142210393851482	-0.559217989692248	0.183270500053487	1.26709041019586	1.48353846647771	2.66402887782418	0	0	0	0
KP_12w_ND_m1_T0_P1_S59	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	31517.3191275708	8027	5.59000594883562	1.88555425122048	1	-0.0584809657995035	-0.242920793230553	0.285717041577807	1.51848776465891	2.37128192983754	2.8133045000212	8.10476658492435	0	0	0
KP_30w_ND_m2_T1_P2_S319	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	40095.0866139429	11177	7.29551364102063	2.11571484348792	1	0.0522685059490607	-0.287259691011549	0.267206606424287	2.14775388868295	2.83913408960561	3.19037839247098	8.23480124783695	0	0	0
KP_30w_ND_m2_T4_P5_S291	KP_30w_ND_m2_T4	KP_30w_ND_m2	KP	30w	T4	08_KP_30w_ND	12	17809.0881453574	3459	6.56958400980726	2.0241381134701	1	-0.00738866584572068	0.0258463104393948	0.204586153577994	0.911476342753006	1.83531552015314	1.65616055015348	8.82387910789205	0	0	0
KP_30w_ND_m2_T1_P5_S86	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	32181.0100227655	7667	7.40456135475847	2.12877457689174	1	-0.0177223523350858	-0.151440376135272	0.227706608773045	1.66057265452415	2.75334223273656	2.66256556092004	8.10907512415742	0	0	0
K_30w_ND_m3_T0_P2_S204	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	2	17515.3746769799	3664	0	0	0	0.121181365637219	0.195248224472988	0.142531777321238	1.35948177333272	2.589057412523	1.54459629197167	7.70306980478948	0	0	0
K_30w_ND_m1_T0_P1_S15	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	5	22148.9900354066	4136	0	0	0	0.00339349195110011	-0.01233153226126	0.218205104382423	1.21977771545388	2.28878903302485	2.06903057232957	9.07522387571905	0	0	0
KP_30w_ND_m2_T2_P2_S258	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	5	25860.8394812307	6347	6.050131532305	1.95304627371468	1	0.0608802748565564	-0.199486846402905	0.323232391836626	1.49402141387037	1.89128499602415	2.63471755945929	6.05421675905136	0	0	0
KP_30w_ND_m2_T1_P2_S295	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	31016.7890240221	7113	6.62737493989451	2.03174374152468	1	-0.00533836596030268	-0.153275492749712	0.303458925010669	1.66984890833028	2.67129517217874	2.85687266557444	8.02947280649677	0	0	0
K_30w_ND_m2_T0_P1_S128	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	2	16233.1451510309	3540	0	0	0	0.0973892513010595	0.0947454907080323	0.16719724743712	1.20590743128984	2.15011951744691	1.46367648786484	6.3651414250629	0	0	0
K_30w_ND_m1_T0_P3_S351	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	2	14970.8902195618	2868	0	0	0	0.0609324421734853	0.28528398392817	0.292560089172727	1.0790168697625	2.69567153205051	1.85222906204643	7.47489057331786	0	0	0
K_30w_ND_m1_T0_P2_S351	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	26421.3223220221	6078	0	0	0	0.186063614135616	0.231394240302708	0.343259526919924	2.01751095048394	3.3673546509012	2.61207352944208	5.90305618202753	0	0	0
KP_30w_ND_m2_T2_P2_S286	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	9	14124.0319704165	2486	0	0	0	0.0799879091030317	0.0729455219143403	0.15556998728468	1.02824557458825	1.83632097213991	1.43195139054845	7.97065148615275	0	0	0
KP_30w_ND_m3_T7_P3_S353	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	4	26167.4696887807	6016	0	0	0	0.12455611558977	0.187625385704581	0.207476505037762	1.83939234329906	3.41369533366593	2.2031326647645	7.82905872216869	0	0	0
KP_30w_ND_m2_T1_P0_S189	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	28959.0732281108	6973	8.82302337281588	2.28472895408682	1	-0.0187976042266619	-0.220550239324636	0.337159912809514	1.47044343069131	2.08118750696203	2.84246661058164	7.81911833196746	0	0	0
KP_30w_ND_m2_T1_P0_S117	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	1	25376.9776264374	6715	5.03999916651183	1.79840387395198	1	0.122815681327999	0.171039499527198	0.289321003427576	1.69392782418941	2.95502467723839	2.32736814452736	6.27792812487721	0	0	0
K_2w_ND_m3_T0_P1_S235	K_2w_ND_m3	K_2w_ND_m3	K	2w	T0	02_KorKP_early_ND	1	23701.1826099337	5336	2.64179636270662	1.29247706615258	1	0.168442462925535	0.65855336771399	0.290911881956652	1.82486963308999	4.79884568495326	2.35549339061267	5.48080167677273	0	0	0
KP_30w_ND_m3_T7_P1_S383	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	9	11219.1643796513	2088	0	0	0	0.0380366651322203	0.0973010992815081	0.042743552925179	0.722630220496195	1.6248489008982	0.862393869799042	6.96304272822547	0	0	0
K_30w_ND_m2_T0_P2_S201	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	3	21991.5609413565	4608	0	0	0	0.188995679476172	0.50972206627948	0.333149180057064	1.82046907526318	3.96323154717223	2.40083171317807	7.44057142284474	0	0	0
T_0w_ND_m1_T0_P1_S182	T_0w_ND_m1	T_0w_ND_m1	T	0w	T0	01_T_early_ND	1	22247.7217281818	5302	0	0	0	0.172459699932531	0.348234021403825	0.209830629711082	1.74975342974293	3.37925404006831	1.97952612128308	5.42346382621878	0	0	0
KP_30w_ND_m2_T2_P4_S382	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	29146.8867984292	6074	6.26971897676373	1.98371763560761	1	0.0530489752000693	-0.119948763876161	0.165114425597244	1.67674804523321	2.48900250287757	2.20769659500149	6.39254949206465	0	0	0
K_30w_ND_m2_T0_P2_S262	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	1	28686.7278028224	7135	0	0	0	0.153258816053015	0.330824232712865	0.21915393355188	2.02289852537102	4.0628926536941	2.35399703831904	6.42905516090854	0	0	0
K_30w_ND_m3_T0_P1_S165	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	8	26838.3500946317	6386	0	0	0	0.0665722007066065	-0.107135083445327	0.232444760600795	1.65457416280741	2.49289094104118	2.33460684127235	6.17586426412028	0	0	0
T_0w_ND_f2_T0_P1_S21	T_0w_ND_f2	T_0w_ND_f2	T	0w	T0	01_T_early_ND	1	17431.8471871225	3558	0	0	0	0.22622774797384	0.629993913481311	0.261601165388301	1.70147043240723	4.0146089205865	1.93252967988406	7.39608881365676	0	0	0
KP_30w_ND_m1_T4_P4_S256	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	12	14045.354141218	2750	0	0	0	0.0732986377874448	0.269350654748625	0.144564837563788	1.00553526987803	2.49832431598032	1.36333246025368	6.979969776769	0	0	0
KP_30w_ND_m1_T1_P5_S77	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	5	23053.4924916239	4885	9.49581939324015	2.35097702485477	1	0.0353001992527515	-0.0211549378586836	0.241313805637724	1.36523901703153	2.25729678073831	2.25408448794148	8.93397850813922	0	0	0
T_4w_ND_m1_T0_P3_S20	T_4w_ND_m1	T_4w_ND_m1	T	4w	T0	01_T_early_ND	1	17341.3550430982	3392	0	0	0	0.108524062268889	-0.120691633638682	0.235075618363026	1.3205574853571	1.47052781186933	1.82793582242439	7.35618856948386	0	0	0
KP_30w_ND_m2_T2_P5_S119	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	9	22135.4859346397	4327	0	0	0	-0.000487323559450192	-0.233488146323058	0.239432724787754	1.19781167477799	1.41342509387276	2.1963743882635	5.9579053980714	0	0	0
KP_30w_ND_m2_T2_P5_S130	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	5	25709.8084350257	6390	8.63014157080803	2.26489792672046	1	0.0308890306527971	-0.0417221803092542	0.35998307555904	1.47314973525025	2.49698894223454	2.84473910490892	5.55791478473097	0	0	0
KP_30w_ND_m1_T3_P5_S102	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	11	15914.679054081	2933	0	0	0	-0.0421288899083955	-0.0939522954141142	0.0850610270744678	0.706535602448748	1.32321379321735	1.35162239300904	0	0	0	0
KP_30w_ND_m3_T7_P1_S298	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	11	27119.0615270034	6117	0	0	0	0.0219556490707772	-0.274920063532418	0.185311492816829	1.48826603166879	1.86102092720346	2.32190753615099	0	0	0	0
KP_30w_ND_m2_T2_P4_S353	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	22891.2245893157	4372	0	0	0	0.0238278189148576	0.214416584886176	0.187455788586938	1.30194924861655	3.11599593836889	1.94383323142926	6.79321423123488	0	0	0
KP_30w_ND_m3_T7_P1_S327	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	8	32034.5563025233	8367	0	0	0	0.0268996397634403	-0.162273508309074	0.248976079659933	1.78022584268816	2.68975922289049	2.60514918500829	7.41890179005016	0	0	0
KP_30w_ND_m3_T7_P3_S361	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	4	24248.740026336	6832	0	0	0	0.124798557429823	-0.0624544805185729	0.202305970596555	1.71957284474147	2.58617219056914	2.11952701288051	6.55906966513416	0	0	0
KP_30w_ND_m2_T2_P5_S100	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	30669.6065978634	7041	0	0	0	0.0695277513559425	-0.192766400760633	0.205430868503888	1.795325579877	2.17406681297338	2.32985194744753	6.68351347957734	0	0	0
KP_30w_ND_m2_T2_P2_S277	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	23543.4443457204	4991	0	0	0	0.0644817810874379	0.0409109657517189	0.185666002190851	1.48946330242902	2.54166655398173	2.04542158462469	7.26981229513083	0	0	0
T_0w_ND_f1_T0_P1_S69	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	21148.3763714898	4751	0	0	0	0.2472987494808	0.640976878501588	0.291276339150966	1.92491375262481	4.45090575681114	2.16398061170634	7.10545442282756	0	0	0
K_2w_ND_m4_T0_P1_S327	K_2w_ND_m4	K_2w_ND_m4	K	2w	T0	02_KorKP_early_ND	1	21689.3740340489	4809	0	0	0	0.110381826558389	0.503096562517752	0.152478525852493	1.50651540796816	3.92218177150826	1.7864165758951	5.18462395025211	0	0	0
KP_30w_ND_m2_T2_P1_S318	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	28271.2710214692	6273	0	0	0	0.0486803409128199	-0.159043003984841	0.231832058674351	1.68339822058789	2.41356124948239	2.41041952913311	7.59438674322009	0	0	0
KP_30w_ND_m1_T2_P1_S223	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	6	23948.8746403115	4941	0	0	0	0.0781646072816932	-0.332023073296021	0.187264099585567	1.51694705238202	1.39977912560708	2.064870357094	7.23911151853142	0	0	0
KP_30w_ND_m3_T1_P1_S80	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	5	23590.4930077376	5166	10.4919624548617	2.44164787404433	1	0.0849254081280334	-0.000444424494863482	0.369412023081001	1.54018701763144	2.38596019245292	2.65695179579389	10.7029307014616	0	0	0
KP_12w_ND_m1_T0_P2_S149	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	33377.9558718868	8828	5.16046667519577	1.81815253363622	1	-0.0521622380724405	-0.184607853638586	0.195086880223841	1.60621126054363	2.77385212465351	2.62952745190655	8.88180833152245	0	0	0
KP_30w_ND_m3_T9_P1_S140	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	5	30414.632138094	7309	8.95922743800599	2.29849950212281	1	0.0640953784432294	-0.205248520120722	0.274030593788715	1.7928898857869	2.68048142117657	2.70223558183462	8.6505010718582	0	0	0
KP_30w_ND_m2_T4_P1_S45	KP_30w_ND_m2_T4	KP_30w_ND_m2	KP	30w	T4	08_KP_30w_ND	5	22519.175803959	4530	10.3272005091823	2.4272069579408	1	0.00633859506843226	0.132375842335943	0.198508735399937	1.26166815275335	2.73072222367935	2.10864593863156	8.62538460334738	0	0	0
KP_12w_ND_m1_T0_P2_S141	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	29845.295598427	7162	5.85392499404646	1.9248214800086	1	0.0981794763769583	-0.0996522523147789	0.261634722412208	1.8920918781759	2.4882383770551	2.59995525364199	7.20420678106641	0	0	0
KP_30w_ND_m1_T3_P5_S107	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	9	12410.8648264453	2284	0	0	0	-0.0133399111227106	-0.324223580174362	0.0860850601319843	0.640228626121953	0.180555596959398	1.07572668524451	0	0	0	0
KP_12w_ND_m1_T0_P2_S191	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	29468.134841644	6813	4.72730486087293	1.74524506420603	1	0.0215934721855374	-0.000936199806796378	0.290387218678742	1.60896146601429	2.88913601360634	2.72736442241533	8.12731894814225	0	0	0
K_12w_ND_m1_T0_P4_S175	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	3	28944.0988554578	6989	5.65886194750222	1.89594859119744	1	0.146155548928173	0.370559917626012	0.339848569565456	2.00797355038157	4.17873971635094	2.84707304870285	7.14135571248984	0	0	0
KP_30w_ND_m3_T1_P2_S228	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	5	30430.6058170208	7216	5.48789305857625	1.86993783372046	1	-0.0828612996916584	-0.329193915557384	0.21538922358318	1.38053470151145	2.13598608303899	2.56247871890542	8.5267101002446	0	0	0
KP_30w_ND_m2_T2_P5_S118	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	29861.2362454241	7059	0.829783581100794	0.604197698166309	1	0.100065296161228	0.28500651671172	0.25378166243083	1.92317101113884	3.88935302643636	2.53003858758701	8.01756869347569	0	0	0
K_12w_ND_m3_T0_P1_S128	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	27118.6043440399	6141	0	0	0	0.0946757032626362	0.344805425336726	0.267629980853804	1.79070646234501	3.79034207010818	2.50190949919454	6.99599148070439	0	0	0
KP_30w_ND_m1_T3_P4_S384	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	9	15817.403658024	2901	0	0	0	-0.0179878834280816	-0.224056354787948	0.167366638618552	0.786572271867576	0.759422657265786	1.58174209329055	0	0	0	0
T_0w_ND_f2_T0_P1_S86	T_0w_ND_f2	T_0w_ND_f2	T	0w	T0	01_T_early_ND	1	17955.4917953208	4460	0	0	0	0.196738450432219	0.637376283125586	0.262864185415261	1.62338466931457	4.01569165761191	1.81873148448242	4.03894661855548	0	0	0
K_30w_ND_m2_T0_P2_S199	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	5	16687.6792829757	3141	0	0	0	0.0039198938576479	0.0590131556023799	0.293041529243528	0.906205526897343	2.03013107459295	2.05159818303677	7.95973350930684	0	0	0
K_30w_ND_m1_T0_P3_S373	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	22157.0998513923	4670	0	0	0	0.143617229121689	0.174860901082064	0.198567830501861	1.67940521125491	2.80896931134669	1.95842926674271	7.08278191226857	0	0	0
KP_30w_ND_m2_T2_P4_S366	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	10	24392.0186120548	4819	0	0	0	0.0272048213863817	-0.175533695877541	0.167605048375359	1.33850510128069	1.83007330896004	1.99898604494927	6.79856612810239	0	0	0
KP_30w_ND_m1_T2_P5_S92	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	8	21434.2632821915	4726	0	0	0	-0.00563901129866801	-0.138748713326035	0.150988877983559	1.12285528405196	1.55309610863612	1.66821938358983	5.72514032624839	0	0	0
KP_30w_ND_m3_T9_P2_S248	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	5	30516.6249222934	6818	7.72344251521272	2.16601394386892	1	-0.0647957013127096	-0.315912525164149	0.283929317063874	1.47444907937556	2.10617956884837	2.80022662085118	8.65764395007209	2.37550971630315	0	0
KP_30w_ND_m1_T2_P1_S263	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	9	6646.92665507495	1372	1.57790621432306	0.946977524616721	1	-0.00504462389359454	-0.129939656611772	0.0039128169147376	0.327564952031571	0.140305603149285	0.419636874626061	0	0	0	0
