patient,sample_id,CLDN4,CLDN7,KLF4,KRT5,PECAM1,TACSTD2,sample_type
TCGA-85-6560,TCGA-85-6560-01A,3.5005216433795434,5.355520245255274,5.171026639443138,2.0085227443465743,7.238715219746953,2.905851481052933,01
TCGA-85-6561,TCGA-85-6561-01A,6.233134542914897,6.168970904303964,5.621122922859683,12.147358632475408,6.561550680786224,8.533241337755992,01
TCGA-85-6798,TCGA-85-6798-01A,7.240575746415817,5.383452014758149,5.7670323560992784,12.359984116440828,4.542852342470068,7.710473783559569,01
TCGA-85-7696,TCGA-85-7696-01A,7.621698791998104,5.82879911466982,5.676140444612956,12.242929555706,5.1569264459736655,9.685229029746369,01
TCGA-85-7697,TCGA-85-7697-01A,7.122180901259752,7.497807936849039,6.203901969819838,13.02479566974688,5.849488923395207,10.715152327124722,01
TCGA-85-7698,TCGA-85-7698-01A,7.805707119228806,6.181426603788984,6.716997751304239,12.09437761098774,5.894502518186944,9.254067003698154,01
TCGA-85-7699,TCGA-85-7699-01A,5.434815015364693,5.116722391596797,5.043685713351767,12.317356956999,6.107463999902108,7.931022891966835,01
TCGA-85-7710,TCGA-85-7710-01A,6.798759501373743,7.423392443973811,6.231756870817359,11.582811695942686,5.720073211391771,9.816930360914268,01
TCGA-85-7843,TCGA-85-7843-01A,5.137286283425559,6.032226500312737,6.787492540731868,12.844076713453568,6.19843521881439,10.718626798024369,01
TCGA-85-7844,TCGA-85-7844-01A,5.550091075768154,5.626856698512331,5.153602696140379,12.801379774982935,6.636291094698066,9.330690599191458,01
TCGA-85-7950,TCGA-85-7950-01A,6.468508378326288,6.8917229568850775,6.129800233442782,13.315007168363069,5.905035540352551,4.76671175984954,01
TCGA-85-8048,TCGA-85-8048-01A,7.163022652934876,5.740838535626646,5.120459773475992,10.532086843903576,6.936318744220065,9.335651847386425,01
TCGA-85-8049,TCGA-85-8049-01A,7.926672558726482,4.127567250981914,5.624972332768775,11.057008771904869,6.733430269933646,8.84557378755246,01
TCGA-85-8052,TCGA-85-8052-01A,7.006546007878739,6.859977000138975,6.538386064267706,10.120910459736075,5.528486929994317,10.676412609247178,01
TCGA-85-8070,TCGA-85-8070-01A,9.458421583555165,6.687725597346748,5.91255406523311,8.951508825334292,3.948208351155829,10.681854632512971,01
TCGA-85-8071,TCGA-85-8071-01A,5.013288053912823,6.203441977000608,7.744343439623107,13.803416627585758,3.872070283616592,11.292814699435842,01
TCGA-85-8072,TCGA-85-8072-01A,8.165425600425715,7.470793885291576,5.4267276848769095,11.051183921292774,5.5754575611330965,10.434692542882326,01
TCGA-85-8276,TCGA-85-8276-01A,6.273894416944187,5.289568914044897,7.131647098794343,10.80306240181836,5.969705390062191,8.407414363508696,01
TCGA-85-8277,TCGA-85-8277-01A,6.240148295350676,5.927915411489163,5.13284002414397,12.36882756728546,5.099383581432025,9.020802194591312,01
TCGA-85-8287,TCGA-85-8287-01A,6.875743209011914,3.92995191929266,5.203338213667223,11.745242038901194,6.531936596328982,7.600977366513349,01
TCGA-85-8288,TCGA-85-8288-01A,7.139250503768788,4.823596524348504,5.317622445056184,12.523521232670475,5.701133154847972,9.643176520335745,01
TCGA-85-8350,TCGA-85-8350-01A,8.147168284602898,6.753797053911341,5.920976846108703,12.827316561600876,6.251118791448094,10.575846377717324,01
TCGA-85-8351,TCGA-85-8351-01A,8.039534334787206,7.696316602275929,5.3765578073129845,10.902857590417709,6.457397296561379,13.259439600912971,01
TCGA-85-8352,TCGA-85-8352-01A,8.674254424536741,7.500894448853229,2.752106299325193,3.32578934582868,4.0453730710523,5.894752294988728,01
TCGA-85-8353,TCGA-85-8353-01A,6.304750132637812,6.562570619093221,6.91855797363361,12.4690936823174,6.282297085308356,8.21915448074412,01
TCGA-85-8354,TCGA-85-8354-01A,7.362820525534263,7.734984586596824,6.366322214245816,13.291876891477918,4.573374526445944,9.518558152994704,01
TCGA-85-8355,TCGA-85-8355-01A,7.6950500754558995,4.935002350406883,6.9713734093635225,12.150936566706584,6.86091563396645,8.959288809565036,01
TCGA-85-8479,TCGA-85-8479-01A,5.939212470471744,6.0600495459810295,5.3685483667157055,14.411907409867322,4.03821667021511,10.937177082324538,01
TCGA-85-8481,TCGA-85-8481-01A,8.921367893527028,7.039534334787205,5.028405602128614,11.40896326218702,4.331361267268299,10.973194954086376,01
TCGA-85-8580,TCGA-85-8580-01A,7.264381606951836,6.961512205005565,7.00535057953214,12.057013884358929,4.989584102788425,9.36996675104463,01
TCGA-85-8582,TCGA-85-8582-01A,6.772053231905198,6.012696043371926,6.4596857073191645,12.345500415986034,5.856258683046805,9.955992016692893,01
TCGA-85-8584,TCGA-85-8584-01A,8.671988931442248,7.02540979999214,5.5712733085526525,3.871202965439655,5.511825379574724,9.429842099804418,01
TCGA-85-8664,TCGA-85-8664-01A,6.677403940494266,7.040687537625487,3.580097232946231,12.065666884654105,4.197291406557426,7.865574921355693,01
TCGA-85-8666,TCGA-85-8666-01A,8.004486223632574,4.503781224404193,5.547696591316959,11.967636237280011,5.986624820554068,10.194774580259248,01
TCGA-85-A4CL,TCGA-85-A4CL-01A,6.762787298526852,6.393671889604604,3.608667331265909,11.17664628047849,4.347261701828621,9.712567237142077,01
TCGA-85-A4CN,TCGA-85-A4CN-01A,7.209467987464051,6.901158939238662,5.936574341247991,12.197383318451248,5.43985581154212,8.838916795539806,01
TCGA-85-A4JB,TCGA-85-A4JB-01A,6.531105372454896,6.426970831440684,6.116021593358868,12.418493596588982,4.262222661548805,8.809775201515562,01
TCGA-85-A4JC,TCGA-85-A4JC-01A,6.422333931973335,4.586044116446607,4.527483261635087,12.905572313236863,5.2884102443042025,10.608714082269511,01
TCGA-85-A4PA,TCGA-85-A4PA-01A,3.674856072979999,3.607188256782665,5.380511282556984,3.941744862727821,6.50262020653454,5.359742533480056,01
TCGA-85-A4QQ,TCGA-85-A4QQ-01A,6.60596687775594,4.739156825713946,5.862838174169625,13.345701933446428,3.546005424152727,10.53355585362479,01
TCGA-85-A4QR,TCGA-85-A4QR-01A,7.585455337338664,6.392825711480894,7.142431818639108,13.41328544662179,2.803784991079653,10.570592428497507,01
TCGA-85-A50M,TCGA-85-A50M-01A,8.308085057050011,7.025665593157342,7.7833859322817,9.40422725389264,5.462700207820669,9.999284674250552,01
TCGA-85-A50Z,TCGA-85-A50Z-01A,3.477962212280485,4.942946076371708,5.163808653004497,10.914965457234793,5.009790555464368,10.206223916923417,01
TCGA-85-A510,TCGA-85-A510-01A,7.0947501706279725,6.539836563425862,5.143442400264608,2.6591025359453946,6.043055726969941,6.115632576212862,01
TCGA-85-A511,TCGA-85-A511-01A,6.492955535215735,6.626404091047992,5.482980545558038,11.861396896994512,5.567664085449898,8.719122505321257,01
TCGA-85-A512,TCGA-85-A512-01A,8.405461884591087,7.0440301208304845,7.374844741289734,11.708027776705874,4.350730605349044,9.624176033038117,01
TCGA-85-A513,TCGA-85-A513-01A,7.592873340482021,6.21348726691344,5.140811369585156,3.4581982430849867,6.043027283594547,7.565702266998884,01
TCGA-85-A53L,TCGA-85-A53L-01A,7.4989217881191665,6.566264146264533,4.709781377397183,9.69570087509015,3.981176802394416,8.302296657193876,01
TCGA-85-A5B5,TCGA-85-A5B5-01A,6.846268895997212,6.785012971843194,5.927424799252286,11.740117030651968,4.694674078784856,8.936732152745234,01
TCGA-90-6837,TCGA-90-6837-01A,6.946496941203293,6.1880151151046965,5.5230788859814295,13.337690801856912,5.802281120413235,10.938163518180277,01
TCGA-90-7766,TCGA-90-7766-01A,7.1758519048375415,6.467996736376308,7.136173951428827,11.610605395452971,5.5816947051018095,11.77470088234929,01
TCGA-90-7767,TCGA-90-7767-01A,3.204500719450385,4.516948057135404,5.9301861700880885,13.00661244996489,5.35286796574629,5.007944467631068,01
TCGA-90-7769,TCGA-90-7769-01A,9.528232561435331,8.167395062526417,7.647372078033043,13.058673948738,3.748461233004035,11.751146175212194,01
TCGA-90-7964,TCGA-90-7964-01A,8.27334757167867,6.616831106557596,4.622737119894477,10.08464923089868,6.029110503259363,10.978168667578585,01
TCGA-90-A4ED,TCGA-90-A4ED-01A,4.427163642684602,2.2213203067570517,4.277746757355166,11.447938048753826,5.383199692919837,8.297488125527389,01
TCGA-90-A4EE,TCGA-90-A4EE-01A,5.694799421896923,5.835613376427639,4.981834391211614,11.598171122047978,6.128202652241672,5.453922477868914,01
TCGA-90-A59Q,TCGA-90-A59Q-01A,7.140452499503083,6.31721722615912,3.755218749660712,8.73778611901308,5.455432438669996,9.99398338055677,01
TCGA-92-7340,TCGA-92-7340-01A,5.783137067776198,5.710927628764831,6.209928986665975,12.893625399263543,6.327906481991212,10.997692943816798,01
TCGA-92-7341,TCGA-92-7341-01A,8.195924324798995,6.062095801203841,5.943635383996532,12.234423509624223,5.468032589813244,10.060548547727915,01
TCGA-92-8063,TCGA-92-8063-01A,8.7253526233831,7.7061077936643345,5.856716839570372,6.388761265729269,5.63670581516562,11.149392815631256,01
TCGA-92-8064,TCGA-92-8064-01A,7.389896301925951,5.375790132696605,4.4791011889208265,11.781097217513876,6.217174481043786,8.546797248283598,01
TCGA-92-8065,TCGA-92-8065-01A,6.46177245856411,6.902429384125131,4.336326239555971,12.144122708594535,5.6024717270447,10.551356531795872,01
TCGA-94-7033,TCGA-94-7033-01A,5.8691409926304665,6.208616749893868,5.17328337047034,12.573908983542474,3.073580335311804,9.908628897157715,01
TCGA-94-7557,TCGA-94-7557-01A,8.336872040886915,7.577465839109171,3.1968902679364937,10.775175760845462,5.613982424688784,10.150381207166063,01
TCGA-94-7943,TCGA-94-7943-01A,8.497484232131791,7.453619637555027,4.657457084573512,6.594541085256205,5.107993279960805,9.145018871515395,01
TCGA-94-8035,TCGA-94-8035-01A,6.926968403804778,7.4706206456939315,6.428072023701479,12.977266988564518,5.26556066605267,10.351339567752923,01
TCGA-94-8490,TCGA-94-8490-01A,7.424119248212898,6.684346082153181,8.485444136186596,12.573887214372212,4.081075404614944,10.263822107943616,01
TCGA-94-8491,TCGA-94-8491-01A,9.291737763901498,8.16439007783311,5.434241233251936,11.391837840192846,5.286426538541321,12.5673442021163,01
TCGA-94-A4VJ,TCGA-94-A4VJ-01A,7.3601192996133,6.786456528692825,6.384428050087933,11.315858448899426,4.378303527230932,10.892058927991688,01
TCGA-94-A5I4,TCGA-94-A5I4-01A,9.090992592164833,7.075249155672422,8.169388399443363,12.91575310015646,5.153716178012608,10.586151576496212,01
TCGA-94-A5I6,TCGA-94-A5I6-01A,7.132935621151351,4.776930405058128,4.0050585873788505,11.67396520680851,3.86544377502178,8.174240614130369,01
TCGA-96-7544,TCGA-96-7544-01A,5.149759311242246,6.025086394802124,7.574230963265575,12.766868299537755,6.4445759680031705,9.336087637649507,01
TCGA-96-7545,TCGA-96-7545-01A,7.252073096378463,6.651324413716186,6.802407795407073,11.260520532749297,7.693645157411847,9.580668984596592,01
TCGA-96-8169,TCGA-96-8169-01A,7.48942411905894,5.968252066752848,4.701144247126644,10.87076464210003,5.226273456177712,9.597579032350474,01
TCGA-96-8170,TCGA-96-8170-01A,7.401724317888637,6.172111431297153,5.75574217934539,13.609276453869397,5.998306093496767,10.57646403365884,01
TCGA-96-A4JK,TCGA-96-A4JK-01A,6.136876306912376,7.064237261466133,6.098950060974896,9.131534954231844,5.404916742691115,8.62236083067882,01
TCGA-96-A4JL,TCGA-96-A4JL-01A,11.28276295733676,7.129352058555583,5.133760781404092,11.17164368982166,6.231639765596866,8.551176836761627,01
TCGA-98-7454,TCGA-98-7454-01A,4.425989609877332,6.112082894180106,5.0358921908745415,2.913301133962929,7.497077402747049,8.30760065467256,01
TCGA-98-8020,TCGA-98-8020-01A,5.923365520955953,6.152806045336392,4.855406722770873,13.097557337127396,5.671967001335846,9.96889397817827,01
TCGA-98-8021,TCGA-98-8021-01A,7.394340928582789,6.696468232597606,7.295059922950398,13.751285842524648,5.727947674967552,10.356451530040134,01
TCGA-98-8022,TCGA-98-8022-01A,7.512051438565779,6.285712919719856,6.631747471504129,11.52330980542312,5.801383736218925,9.422678096632753,01
TCGA-98-8023,TCGA-98-8023-01A,6.063921366727099,6.469001924546395,3.5432236511311834,13.394449283164846,5.840483376068074,8.750416240900933,01
TCGA-98-A538,TCGA-98-A538-01A,7.176206067616182,6.563571533895387,7.232166664248952,13.194618225325744,5.2963986704996096,11.014797767468284,01
TCGA-98-A539,TCGA-98-A539-01A,5.620606936454816,4.164842582047353,4.8653596371338805,12.086332674331866,5.468042367868679,9.452129404060916,01
TCGA-98-A53A,TCGA-98-A53A-01A,6.762698283995752,4.582893154443182,6.2251032988061965,12.254954426138942,5.19516252458792,8.749775925663966,01
TCGA-98-A53B,TCGA-98-A53B-01A,6.9386374823941885,6.433717290984468,5.755963778568557,11.96816064529714,5.718084843275845,9.91396153058945,01
TCGA-98-A53C,TCGA-98-A53C-01A,6.018930106335528,5.697809953187784,6.294370782619324,6.6095451841678505,7.87483937578904,7.559299838783607,01
TCGA-98-A53D,TCGA-98-A53D-01A,6.64724398502113,6.360922563132029,6.655510688069896,7.895283836119328,7.412293771333417,8.870008625902894,01
TCGA-98-A53H,TCGA-98-A53H-01A,7.433553728633303,6.034310371483655,5.983698213286933,9.455228776643292,7.24000896473507,9.061437081204806,01
TCGA-98-A53I,TCGA-98-A53I-01A,7.178738539846203,7.209603476087053,5.7704115024354286,6.814097908161027,5.977440214044039,9.421787136333812,01
TCGA-98-A53J,TCGA-98-A53J-01A,8.603934136542744,6.141289724207457,6.502714076938982,11.96249295574536,3.802317314403593,10.18000161852271,01
TCGA-J1-A4AH,TCGA-J1-A4AH-01A,8.021738438775564,6.818909342977972,5.720527467356715,10.328046107336442,4.637505917727361,8.796803758911661,01
TCGA-L3-A4E7,TCGA-L3-A4E7-01A,7.588319620321059,6.955804484093353,5.533027532951131,12.38828464364007,5.639119267366265,10.476927010387625,01
TCGA-L3-A524,TCGA-L3-A524-01A,9.115816696332583,8.108147529599675,7.519261182002463,7.023288624403737,5.26514055501826,9.737709235752286,01
TCGA-LA-A446,TCGA-LA-A446-01A,7.711974578065773,6.026251199783836,6.293589358754884,13.364722600345392,5.135346065953545,9.100210276297627,01
TCGA-LA-A7SW,TCGA-LA-A7SW-01A,7.140626322371421,6.906544307242439,2.692382559557521,11.576345219692616,5.165264791300975,9.218355444081158,01
TCGA-MF-A522,TCGA-MF-A522-01A,7.97369220100307,6.84973535820391,4.513831797795479,12.243531815548163,3.076576196678429,10.202377191736929,01
TCGA-NC-A5HD,TCGA-NC-A5HD-01A,8.335551588070915,7.071794841315321,5.692946019698015,12.838137595384165,4.201328040135327,10.617991368750417,01
TCGA-NC-A5HE,TCGA-NC-A5HE-01A,7.988972629053579,6.316218164925378,4.191681080743445,3.380189167755403,5.726738593909381,8.663750569311347,01
TCGA-NC-A5HF,TCGA-NC-A5HF-01A,7.167027687175362,6.78228405371439,6.676226498975592,13.814985048614073,3.790261166661952,10.649231563456707,01
TCGA-NC-A5HG,TCGA-NC-A5HG-01A,8.611309618441425,7.403154368145899,4.05013597099955,13.570267642986252,3.589332051871264,10.673521886096264,01
TCGA-NC-A5HH,TCGA-NC-A5HH-01A,2.312694213021381,3.067328944704737,3.5264945442569293,12.466499875383198,3.770649358537468,5.286748106250619,01
TCGA-NC-A5HI,TCGA-NC-A5HI-01A,6.628199085266237,5.846099617618811,6.789776192966992,13.714365415240438,4.2889860054591145,11.46159526751544,01
TCGA-NC-A5HJ,TCGA-NC-A5HJ-01A,7.219112360770207,6.300876000054583,5.484215485430308,4.659462228403656,7.64047560435641,7.947213782752121,01
TCGA-NC-A5HK,TCGA-NC-A5HK-01A,8.956437726413712,7.781267902737138,5.39150653772388,2.597936335264897,4.1096029385571065,12.16891845827289,01
TCGA-NC-A5HL,TCGA-NC-A5HL-01A,6.642069026831844,4.101288684802523,5.020017636206387,5.85160164166579,4.692879085457549,10.179659457302805,01
TCGA-NC-A5HM,TCGA-NC-A5HM-01A,6.7188218998438325,7.213387140008094,4.982975327052701,11.025918711766638,4.205947649816493,9.354264811756211,01
TCGA-NC-A5HN,TCGA-NC-A5HN-01A,6.0503144919193765,6.268432522084094,7.001467871470456,12.778338696995917,4.157156921682026,10.007607312768087,01
TCGA-NC-A5HO,TCGA-NC-A5HO-01A,7.213347281733441,7.303576199696641,7.299960771383491,13.056089183534942,4.082413067650461,11.16979268571249,01
TCGA-NC-A5HP,TCGA-NC-A5HP-01A,7.214638712785622,5.321524083711709,4.716765970040888,11.872502977724457,4.612193239079117,9.01701297989359,01
TCGA-NC-A5HQ,TCGA-NC-A5HQ-01A,7.390124234110821,6.406517962938645,7.008842042029997,13.706953543593588,4.576909062068021,10.85291248668811,01
TCGA-NC-A5HR,TCGA-NC-A5HR-01A,7.72189142780285,6.334171365527697,3.9239002895164576,12.400513380675516,4.61711037474476,9.361543797967864,01
TCGA-NC-A5HT,TCGA-NC-A5HT-01A,6.502403804028315,6.900795576927405,6.351433987479146,12.879726114527838,5.069938415232347,10.535927164199308,01
TCGA-NK-A5CR,TCGA-NK-A5CR-01A,8.276129059121702,5.525755692829486,7.655936373790047,11.674543981515226,4.583314482960232,11.41901021377951,01
TCGA-NK-A5CT,TCGA-NK-A5CT-01A,8.960546461154774,8.103671776500692,3.473773926002002,11.178165547318123,4.384478129664811,11.163874678646035,01
TCGA-NK-A5CX,TCGA-NK-A5CX-01A,8.176047952161005,7.675195625232844,6.911769466130182,12.695068807449546,5.3389164018583575,11.485784588486789,01
TCGA-NK-A5D1,TCGA-NK-A5D1-01A,6.435265207811706,6.930922983914111,2.40868469137546,8.747792865661513,4.831031030737639,7.629433853201334,01
TCGA-NK-A7XE,TCGA-NK-A7XE-01A,5.609474266394334,6.223889728299985,2.634221511685112,10.564147584178606,2.732356040833017,8.419458833200881,01
TCGA-O2-A52N,TCGA-O2-A52N-01A,6.3048961228187945,5.820771239494915,5.677124825697621,12.295069740821637,4.389518629348959,10.508262350316688,01
TCGA-O2-A52Q,TCGA-O2-A52Q-01A,9.412913597008044,7.390660807706503,5.838853466771178,4.075464174262512,5.797391765292432,10.826045124538808,01
TCGA-O2-A52S,TCGA-O2-A52S-01A,5.575145902826483,5.13533785653182,4.240146386803005,8.698534519416084,5.372064065886913,5.7360392669618845,01
TCGA-O2-A52V,TCGA-O2-A52V-01A,7.556671581499167,6.944380591047445,5.768755995221883,11.93946120085345,4.859070067457015,10.582671155107256,01
TCGA-O2-A52W,TCGA-O2-A52W-01A,6.05611960651984,5.80881233815373,6.705015784247139,12.16065880305391,4.052537620757324,9.634355848911976,01
TCGA-O2-A5IB,TCGA-O2-A5IB-01A,7.368513445793556,6.443520458480249,4.496551828158505,9.407454303914356,4.723793348901949,7.636438290609266,01
TCGA-XC-AA0X,TCGA-XC-AA0X-01A,8.355747507771335,7.094385990843716,7.693551075854079,12.19900641684984,6.143728092958236,10.98315187755467,01
