cohort,kind,gene,signature,rho,p,ci_low,ci_high,n,rho_adj_epithelial,p_adj_epithelial,n_adj_epithelial,rho_adj_purity,p_adj_purity,n_adj_purity,rho_adj_purity_leuk,p_adj_purity_leuk,n_adj_purity_leuk,q,q_adj_epithelial,q_adj_purity,q_adj_purity_leuk
TCGA-LUAD,atlas,CEACAM5,B_cell,0.09983229257800653,0.021775065216387304,0.017838923257301416,0.18139001130694318,528,0.14572318050961805,0.0007928615344273125,528,0.0870966452993778,0.048431595923108854,515.0,0.1091124525281266,0.013592631645961233,513.0,0.10759944297460412,0.009113697859493345,0.12408023741933838,0.044195200173485355
TCGA-LUAD,atlas,CEACAM5,Plasma_cell,0.09631134773753955,0.02689986074365103,0.008813494082687851,0.17765479558048733,528,0.13780029733895793,0.001518949643248891,528,0.08568683248680796,0.052198000936699775,515.0,0.09776463254602863,0.027113233652340595,513.0,0.10759944297460412,0.009113697859493345,0.12408023741933838,0.06507176076561742
TCGA-LUAD,atlas,CEACAM5,GC_reaction,-0.04849071370618649,0.2660326503809888,-0.13512129872381073,0.037709222633976205,528,-0.03492334646129091,0.42367747728747734,528,-0.06142883059226729,0.16434349138782803,515.0,-0.05669765019189639,0.20070040475953255,513.0,0.39904897557148317,0.5649033030499697,0.21912465518377072,0.26760053967937675
TCGA-LUAD,atlas,CEACAM5,Tfh,-0.00959849697366641,0.8258407682463293,-0.09668322931280256,0.07956643775261178,528,0.02336244745120167,0.5925674923539364,528,-0.03900681685570058,0.3774910474799195,515.0,-0.0331903089420089,0.4540705480436385,513.0,0.8258407682463295,0.6938725650124772,0.4529892569759034,0.5448846576523663
TCGA-LUAD,atlas,CEACAM5,HEV_stroma,0.029791744788789484,0.494549094351145,-0.05602400254060487,0.11153123518276106,528,0.04633184201877749,0.28838976347932344,528,0.012996674787568718,0.7687960825723775,515.0,0.019308352373966494,0.6632409212203159,513.0,0.5395081029285218,0.43258464521898515,0.7687960825723775,0.6632409212203159
TCGA-LUAD,atlas,CEACAM5,T_cell_CD8,-0.04282407909850541,0.326030448191728,-0.12668778249253057,0.0513385559465688,528,-0.020661035769474815,0.6360498512614374,528,-0.07365389003518744,0.0953058169739133,515.0,-0.07593029891207484,0.0864001504271172,513.0,0.4347072642556373,0.6938725650124772,0.16338140052670852,0.1296002256406758
TCGA-LUAD,atlas,CEACAM5,IFNg_Ayers,-0.07276069055584881,0.0948866791383389,-0.1572073890558559,0.013018438608333521,528,-0.06182761937967658,0.15638631734744907,528,-0.1058980902861911,0.016315186151533434,515.0,-0.10784021391745656,0.014731733391161786,513.0,0.22772802993201333,0.40468096667108344,0.06688891398684045,0.044195200173485355
TCGA-LUAD,atlas,CEACAM5,Myeloid,-0.06179040324354598,0.15624174432565624,-0.14777440312915086,0.014158400082899626,528,-0.05170253604448996,0.23606389722479867,528,-0.08236676049266259,0.06204011870966919,515.0,-0.0795064923646035,0.07254050050910077,513.0,0.26784299027255354,0.40468096667108344,0.12408023741933838,0.12435514372988703
TCGA-LUAD,atlas,CEACAM5,Epithelial,0.1267655090234224,0.003525951274482933,0.04508535428416869,0.21159216194605382,528,-0.0068563046982295876,0.8752253569768798,528,0.1340716740375661,0.0023192521424740594,515.0,0.1347189333455061,0.0022745196257880616,513.0,0.0423114152937952,0.8752253569768799,0.027831025709688713,0.02729423550945674
TCGA-LUAD,atlas,MET,TLS_Cabrita,0.14404805366800555,0.0009019324618281712,0.06911854781296714,0.2296663148585191,528,0.18410027584930072,2.112448649466139e-05,528,0.11809030153437955,0.007358745605049028,515.0,0.12914738219640248,0.0034498409133764925,513.0,0.0018038649236563422,5.069876758718733e-05,0.014717491210098056,0.006899681826752986
TCGA-LUAD,atlas,MET,TLS_12chemokine,0.16983900825273296,8.785992620782537e-05,0.0863305049795864,0.2569479021835485,528,0.19601575207358224,5.809786294843681e-06,528,0.1469228950940745,0.0008347404365127247,515.0,0.17098578697394867,0.00010259871901842089,513.0,0.0002108638228987809,1.7429358884531043e-05,0.002003377047630539,0.00024623692564421014
TCGA-LUAD,atlas,MET,TLS_imprint,-0.019685806859347087,0.6517610381502524,-0.1033696591990705,0.06364369677300108,528,0.06354847088867177,0.14515558101292042,528,-0.06583467016580949,0.13607738326762012,515.0,-0.06708026887601891,0.1299338489469683,513.0,0.7110120416184572,0.1583515429231859,0.16329285992114415,0.15592061873636195
TCGA-LUAD,atlas,MET,B_cell,0.003319419570537178,0.9393443984882797,-0.08072098910743598,0.08777569460982639,528,0.08330391227127247,0.055985744134043336,528,-0.0429807699383,0.33079266305211846,515.0,-0.04401023654417696,0.320753924703245,513.0,0.9393443984882796,0.067182892960852,0.33079266305211846,0.320753924703245
TCGA-LUAD,atlas,MET,Plasma_cell,-0.22391405892906244,2.002375640605387e-07,-0.3012827837759112,-0.14004482919976063,528,-0.16747459648106508,0.00011208866572947658,528,-0.28349147073370273,5.897168756081287e-11,515.0,-0.29723821179520055,6.967699736472196e-12,513.0,8.009502562421548e-07,0.00022417733145895316,3.538301253648772e-10,4.1806198418833175e-11
TCGA-LUAD,atlas,MET,GC_reaction,0.09962616124911594,0.022049860245242164,0.018749975636552868,0.1824249109929251,528,0.13168908373061453,0.0024524980923082353,528,0.08054353078851462,0.06806630656365163,515.0,0.08352513733642654,0.059189155340482094,513.0,0.029399813660322887,0.0032699974564109804,0.09075507541820217,0.07891887378730947
TCGA-LUAD,atlas,MET,Tfh,0.13247376120808535,0.0022864738704151985,0.05149333840124108,0.21516105900228952,528,0.2073733374753713,1.5744201824256822e-06,528,0.10331405300378592,0.019136492066868117,515.0,0.12032471246217273,0.006464967021239066,513.0,0.00391966949214034,6.29768072970273e-06,0.032805414971773916,0.011082800607838398
TCGA-LUAD,atlas,MET,HEV_stroma,0.10155691518535509,0.01959011249892125,0.02580583041346041,0.18123928465148478,528,0.13742717232513077,0.0015649070459449296,528,0.0808653233868964,0.06696912985741994,515.0,0.0851106250135148,0.05451393270265609,513.0,0.029385168748381877,0.002682697793048451,0.09075507541820217,0.07891887378730947
TCGA-LUAD,atlas,MET,T_cell_CD8,0.08262544219439825,0.057783911133912576,0.0008552971142327057,0.16876062741668368,528,0.1326548794130343,0.002276596472206514,528,0.04423629398382407,0.3168488147212987,515.0,0.05853612839281553,0.1864614269478316,513.0,0.0693406933606951,0.0032699974564109804,0.33079266305211846,0.20341246576127084
TCGA-LUAD,atlas,MET,IFNg_Ayers,0.2207862188020265,2.9812056073028157e-07,0.13587709230610032,0.307874041997705,528,0.2522034201008929,4.328492701210604e-09,528,0.19782651880942706,6.217570144968498e-06,515.0,0.22324903367100316,3.4191343558385593e-07,513.0,8.943616821908448e-07,2.5970956207263626e-08,1.8652710434905495e-05,1.0257403067515678e-06
TCGA-LUAD,atlas,MET,Myeloid,0.3035706719345308,1.0192559818955896e-12,0.221508867335335,0.38519588500951735,528,0.3357129578509602,2.3851424361020713e-15,528,0.30503516570611316,1.5726615897108874e-12,515.0,0.3104688370703291,7.010986316700554e-13,513.0,1.2231071782747075e-11,2.8621709233224856e-14,1.887193907653065e-11,8.413183580040664e-12
TCGA-LUAD,atlas,MET,Epithelial,0.24556860952067908,1.083343788292725e-08,0.17151249116916492,0.32832594209267413,528,0.022725730320696632,0.602693368799199,528,0.2574472101332942,3.168094983699173e-09,515.0,0.2597038200741605,2.540168440890442e-09,513.0,6.500062729756349e-08,0.602693368799199,1.2672379934796692e-08,1.0160673763561769e-08
TCGA-LUAD,atlas,NECTIN4,TLS_Cabrita,-0.07564110632805641,0.08248087516319476,-0.16546531898264438,0.0070446278165206865,528,-0.019160472705506592,0.6607681530228279,528,0.02044701896653583,0.6437330383909031,515.0,0.0960806178544878,0.02988287428141797,513.0,0.08997913654166702,0.7208379851158123,0.6437330383909031,0.08640510576772192
TCGA-LUAD,atlas,NECTIN4,TLS_12chemokine,-0.23326223426301268,5.885997519164946e-08,-0.3183866140400893,-0.1518630787464763,528,-0.22136201516656723,2.8448511507677887e-07,528,-0.15949064560834,0.00028302211706098007,515.0,-0.08242738138743146,0.0626168052068427,513.0,2.3543990076659783e-07,3.4138213809213464e-06,0.0008490663511829403,0.1252336104136854
TCGA-LUAD,atlas,NECTIN4,TLS_imprint,-0.14264727893607707,0.001013184190370634,-0.2378929164088998,-0.04966823748215927,528,-0.0038197625538471404,0.9302896584538912,528,-0.06396131522274255,0.14760142473496818,515.0,-0.003932628109079508,0.929335504180216,513.0,0.001519776285555951,0.9302896584538912,0.19680189964662423,0.9293355041802162
TCGA-LUAD,atlas,NECTIN4,B_cell,-0.15013192078687468,0.0005377142069783914,-0.23414775769085605,-0.06583750626938717,528,-0.021646695846662876,0.6200284112448886,528,-0.07371299142330466,0.09503970779487417,515.0,0.012425286591682698,0.7793237530957049,513.0,0.0009217957833915281,0.7208379851158123,0.14255956169231127,0.8881190669841118
TCGA-LUAD,atlas,NECTIN4,Plasma_cell,-0.21285861633013364,7.965681514945577e-07,-0.2957846264667717,-0.12923982955046032,528,-0.10611999836225397,0.014799749412220085,528,-0.16455175821582535,0.00017886465569363292,515.0,-0.10972604749029921,0.013071524495605056,513.0,1.9117635635869385e-06,0.035519398589328205,0.0007154586227745317,0.052286097982420225
TCGA-LUAD,atlas,NECTIN4,GC_reaction,-0.11225943736624087,0.009835011859685756,-0.19546117292750806,-0.03344461793637001,528,-0.07123491713373642,0.1023648029873338,528,-0.05361719339796853,0.22493895739011413,515.0,-0.01689804692563965,0.7031458730973267,513.0,0.011802014231622906,0.13648640398311174,0.26992674886813695,0.8881190669841118
TCGA-LUAD,atlas,NECTIN4,Tfh,-0.2213697163613407,2.769102174593218e-07,-0.3020000934998191,-0.135954085468563,528,-0.1272274052618223,0.003437310383246535,528,-0.1461907754579086,0.0008867873960342333,515.0,-0.06969526614216215,0.11559414982571542,513.0,8.307306523779653e-07,0.010311931149739606,0.00212828975048216,0.19816139970122643
TCGA-LUAD,atlas,NECTIN4,HEV_stroma,0.009291195204611736,0.831331624264033,-0.07949848704888858,0.09146716717635152,528,0.07171190624749042,0.10008087840047117,528,0.10799652374188179,0.01429920284427157,515.0,0.15843968996786528,0.0003237154811360606,513.0,0.831331624264033,0.13648640398311174,0.02451291916160841,0.0019422928868163636
TCGA-LUAD,atlas,NECTIN4,T_cell_CD8,-0.2407538055829021,2.1239426912756063e-08,-0.3251889659226727,-0.1579964577430102,528,-0.18363986268311522,2.216935458812067e-05,528,-0.1824993722130843,3.1480837176025555e-05,515.0,-0.09278857973342101,0.03600212740321747,513.0,1.2743656147653637e-07,0.00013301612752872403,0.00018888502305615333,0.08640510576772192
TCGA-LUAD,atlas,NECTIN4,IFNg_Ayers,-0.1981364293440353,4.4837668566469e-06,-0.283493727962065,-0.1149585978742823,528,-0.17620816664619987,4.754419401006415e-05,528,-0.13177410144167065,0.002759649095315035,515.0,-0.054404063726035644,0.21955273314893625,513.0,8.9675337132938e-06,0.0001901767760402566,0.00551929819063007,0.3293290997234044
TCGA-LUAD,atlas,NECTIN4,Myeloid,-0.12606130933378296,0.0037151621416466694,-0.21081921084218305,-0.041882007377965234,528,-0.0994908815152137,0.02235936675904035,528,-0.039786090940906495,0.368027952444316,515.0,-0.010426715805242445,0.8141091447354358,513.0,0.004953549522195559,0.04147105475516856,0.40148503903016297,0.8881190669841118
TCGA-LUAD,atlas,NECTIN4,Epithelial,0.43834142097486717,3.349492726306071e-26,0.3650536593343162,0.5100734328474068,528,0.09818484250386912,0.024191448607181663,528,0.41900829443953663,2.8617715379482777e-23,515.0,0.3960083114219168,1.2376129588843882e-20,513.0,4.019391271567285e-25,0.04147105475516856,3.434125845537933e-22,1.485135550661266e-19
TCGA-LUAD,atlas,CD274,TLS_Cabrita,0.4361994813170101,6.188779846426683e-26,0.3594313192837017,0.5062060311144025,528,0.4338701091249406,1.3338524131916433e-25,528,0.27571894594025026,2.0249127261853144e-10,515.0,0.20731888168655405,2.2844761294304715e-06,513.0,1.2377559692853367e-25,2.6677048263832865e-25,3.471278959174824e-10,3.4267141941457072e-06
TCGA-LUAD,atlas,CD274,TLS_12chemokine,0.6539194870692846,9.942359800994442e-66,0.587000342808371,0.707796645214998,528,0.6527927669654802,2.5861691642929063e-65,528,0.5532968051593866,1.4731885248259543e-42,515.0,0.5117332218426871,1.8907732546398236e-35,513.0,5.9654158805966645e-65,1.551701498575744e-64,5.892754099303817e-42,7.563093018559294e-35
TCGA-LUAD,atlas,CD274,TLS_imprint,0.36644451060502264,3.1779212730413928e-18,0.28493742576743486,0.43351862091499455,528,0.369982425199231,1.5352659076684712e-18,528,0.20615403134029997,2.4388476906596284e-06,515.0,0.1344641138490441,0.0023190550461855215,513.0,4.766881909562089e-18,2.302898861502707e-18,3.658271535989443e-06,0.002782866055422626
TCGA-LUAD,atlas,CD274,B_cell,0.3331982222732377,3.720845596055682e-15,0.2553270425375859,0.40765884702667743,528,0.33378450968692613,3.5131732193949394e-15,528,0.15468062507332575,0.0004323304143151236,515.0,0.04699941209609493,0.2889533536604668,513.0,4.465014715266818e-15,4.215807863273927e-15,0.0005187964971781483,0.2889533536604668
TCGA-LUAD,atlas,CD274,Plasma_cell,0.053101499928422675,0.22316800039784868,-0.032921814777492536,0.13181738461380782,528,0.040725129757480334,0.35078236113599515,528,-0.12134778281146286,0.0058758049691018804,515.0,-0.22436111739258136,2.978394812347879e-07,513.0,0.24345600043401674,0.3826716666938129,0.006409969057202051,5.105819678310649e-07
TCGA-LUAD,atlas,CD274,GC_reaction,0.41530965922338425,1.969978807991761e-23,0.33881767782559385,0.49182669533889034,528,0.4127616922585825,4.254935460758886e-23,528,0.3230695897090864,5.960244572264969e-14,515.0,0.28139421153655503,9.371797232145997e-11,513.0,3.3771065279858754e-23,7.294175075586663e-23,1.1920489144529938e-13,1.8743594464291994e-10
TCGA-LUAD,atlas,CD274,Tfh,0.5994792952354928,7.920594450842484e-53,0.5400679225286235,0.6524533264956843,528,0.607119250511942,2.1779757342566813e-54,528,0.48475312993635944,1.197524302314912e-31,515.0,0.431141994120672,1.5130079070852819e-24,513.0,2.376178335252745e-52,6.533927202770044e-54,3.592572906944736e-31,4.539023721255846e-24
TCGA-LUAD,atlas,CD274,HEV_stroma,0.3427884444499519,5.28086050758165e-16,0.2681696646958355,0.4146048130698898,528,0.3395512110467284,1.0945542991261618e-15,528,0.19394616987738222,9.490121116315859e-06,515.0,0.14074395928764788,0.0014244027776486867,513.0,7.041147343442201e-16,1.4594057321682157e-15,1.2653494821754477e-05,0.0018992037035315823
TCGA-LUAD,atlas,CD274,T_cell_CD8,0.5475800989560796,1.2221801121163937e-42,0.4772941717848771,0.610146111707208,528,0.5480395351699786,1.2094766850416785e-42,528,0.42860651969177804,2.2101506136813982e-24,515.0,0.36642046665404865,1.1058076477667038e-17,513.0,2.933232269079345e-42,2.9027440441000284e-42,5.3043614728353555e-24,2.6539383546400894e-17
TCGA-LUAD,atlas,CD274,IFNg_Ayers,0.6922948868996514,1.4746505819439084e-76,0.6341153151342112,0.7423843395514406,528,0.6914523807097483,3.683535947816545e-76,528,0.6142908013655239,1.2112352806560569e-54,515.0,0.5839285995128526,4.912612854371574e-48,513.0,1.76958069833269e-75,4.420243137379854e-75,1.4534823367872683e-53,5.895135425245888e-47
TCGA-LUAD,atlas,CD274,Myeloid,0.6445856552489669,2.494376217134034e-63,0.5866715708832813,0.6986159370546935,528,0.6434272357097055,6.38837594235335e-63,528,0.559811845354498,9.888349829777821e-44,515.0,0.5420376661699853,2.3102861888131234e-40,513.0,9.977504868536136e-63,2.55535037694134e-62,5.933009897866693e-43,1.3861717132878741e-39
TCGA-LUAD,atlas,CD274,Epithelial,-0.05068694680417778,0.24495753869633174,-0.13900627198723525,0.0381643265900837,528,0.010066005940183262,0.8176743535873758,528,0.005736963257345481,0.8967639392502148,515.0,0.05398104893593782,0.22316383388958935,513.0,0.24495753869633174,0.817674353587376,0.8967639392502148,0.24345145515227928
TCGA-LUSC,atlas,TACSTD2,TLS_Cabrita,-0.16458467924708353,0.00021563080896897673,-0.24503077585492342,-0.08080539461191288,501,-0.14241645761808605,0.0014087729952161788,501,-0.18616265238667098,3.2505729198423704e-05,493.0,-0.18479005949890712,3.8625482224472766e-05,492.0,0.000287507745291969,0.0021131594928242682,4.334097226456494e-05,5.150064296596369e-05
TCGA-LUSC,atlas,TACSTD2,TLS_12chemokine,-0.27852394016747384,2.2298824940498725e-10,-0.3528760595176179,-0.19425662927495363,501,-0.2441663535573106,3.20274882235398e-08,501,-0.3125760682320522,1.301365228433924e-12,493.0,-0.31326994871622743,1.282234554036911e-12,492.0,1.3379294964299236e-09,1.921649293412388e-07,7.808191370603544e-12,7.693407324221466e-12
TCGA-LUSC,atlas,TACSTD2,TLS_imprint,-0.21888675239163113,7.527785646047967e-07,-0.2998730722329003,-0.13648743799384166,501,-0.19249589025953803,1.4631405854361228e-05,501,-0.24310242536922802,4.742951478089115e-08,493.0,-0.24162478690343905,6.115986671408646e-08,492.0,1.8066685550515123e-06,3.511537405046694e-05,1.1383083547413875e-07,1.467836801138075e-07
TCGA-LUSC,atlas,TACSTD2,B_cell,-0.19980246677958827,6.58955579702672e-06,-0.28256988972233343,-0.1131593999369762,501,-0.17773545703376142,6.436749835523763e-05,501,-0.22343100184084208,5.535236121253361e-07,493.0,-0.22312204812049571,6.055524676694458e-07,492.0,1.317911159405344e-05,0.00012873499671047525,1.1070472242506721e-06,1.2111049353388917e-06
TCGA-LUSC,atlas,TACSTD2,Plasma_cell,-0.12471131044683544,0.00518411724089051,-0.21156930968624574,-0.036031736740671415,501,-0.08429209992469348,0.05963748012760526,501,-0.14415279919339172,0.001345513287616667,493.0,-0.13976735870392987,0.00192727751216538,492.0,0.0056554006264260106,0.07156497615312632,0.0014678326774000003,0.002102484558725869
TCGA-LUSC,atlas,TACSTD2,GC_reaction,-0.1546748097430637,0.0005120471932392755,-0.2376734802668617,-0.07376865393951515,501,-0.17125636808474476,0.00011894489126299156,501,-0.15929747293946817,0.000389531708288458,493.0,-0.15639717846033416,0.0005116892975153252,492.0,0.0006144566318871305,0.0002039055278794141,0.0004674380499461495,0.0006140271570183902
TCGA-LUSC,atlas,TACSTD2,Tfh,-0.3031649211537086,4.131376786096469e-12,-0.37311640587015693,-0.2209741828813105,501,-0.2687300077343408,1.01756760016429e-09,501,-0.33699345071528536,1.5700046264151172e-14,493.0,-0.33859905820034053,1.3102867226454344e-14,492.0,4.9576521433157625e-11,1.221081120197148e-08,1.8840055516981405e-13,1.572344067174521e-13
TCGA-LUSC,atlas,TACSTD2,HEV_stroma,-0.08846530047474774,0.047809599190929655,-0.16767660555956004,-0.00041960348528481055,501,-0.07631711241434466,0.08824699681636193,501,-0.09545036664198107,0.0342903307714296,493.0,-0.0894617212952461,0.04778989715925236,492.0,0.04780959919092966,0.09626945107239483,0.0342903307714296,0.04778989715925236
TCGA-LUSC,atlas,TACSTD2,T_cell_CD8,-0.2633771500823055,2.1444469964931623e-09,-0.3366246963876298,-0.17421454781921158,501,-0.2316191859163734,1.6268761988674876e-07,501,-0.28634234744146875,9.721839711817178e-11,493.0,-0.2880739371529431,8.09792769413407e-11,492.0,8.577787985972649e-09,6.50750479546995e-07,3.8887358847268714e-10,3.2391710776536274e-10
TCGA-LUSC,atlas,TACSTD2,IFNg_Ayers,-0.2469833241882769,2.125843150833702e-08,-0.31893395398461055,-0.1619954401208518,501,-0.22128476593529484,5.799327062083092e-07,501,-0.2629011053131613,3.1985855781394925e-09,493.0,-0.2614636690515672,4.2162960730267325e-09,492.0,6.377529452501105e-08,1.7397981186249278e-06,9.595756734418478e-09,1.2648888219080198e-08
TCGA-LUSC,atlas,TACSTD2,Myeloid,-0.1664643939213207,0.00018196934417600026,-0.25074474508654765,-0.08022203500754088,501,-0.1377610843784371,0.0020187871400034986,501,-0.19589155784792836,1.2059732951026635e-05,493.0,-0.19369718277674203,1.5768015892005718e-05,492.0,0.0002729540162640004,0.0026917161866713314,2.067382791604566e-05,2.7030884386295517e-05
TCGA-LUSC,atlas,TACSTD2,Epithelial,0.18504444497459266,3.0788539362489015e-05,0.08994975434278508,0.2722156174405772,501,-0.003167039094495473,0.9436842129930375,501,0.19380460820575263,1.4980806023998405e-05,493.0,0.1920813903880378,1.8607993638638485e-05,492.0,5.278035319283831e-05,0.9436842129930375,2.2471209035997607e-05,2.7911990457957727e-05
TCGA-LUSC,atlas,CLDN4,TLS_Cabrita,-0.030313715199083907,0.49842275479885584,-0.12470956724241747,0.05494283122915688,501,0.040168109146173143,0.37009258939461226,501,0.013611465815512924,0.7632902743561668,493.0,0.03322428551817857,0.4630857885625326,492.0,0.5437339143260246,0.8882222145470694,0.8779272433722665,0.6282161498932852
TCGA-LUSC,atlas,CLDN4,TLS_12chemokine,-0.12041882768327887,0.006966714991146279,-0.20505095771077037,-0.03634130231823835,501,-0.0049087303396630946,0.9128150550534908,501,-0.10414177669657138,0.0208667953426018,493.0,-0.09571170713769914,0.03416468824206223,492.0,0.027866859964585117,0.9869123871323033,0.0834671813704072,0.13665875296824892
TCGA-LUSC,atlas,CLDN4,TLS_imprint,-0.047058138702674335,0.29314142556186823,-0.1328279237873614,0.0388727638851495,501,0.040467237731699766,0.3665364735269877,501,-0.010104299631529872,0.8230998258236684,493.0,0.002496016107529373,0.9560503165112534,492.0,0.39528927525417945,0.8882222145470694,0.8779272433722665,0.9690386286821463
TCGA-LUSC,atlas,CLDN4,B_cell,-0.08340988143235441,0.062103751564924384,-0.16557222405238983,0.003320535383099302,501,-0.01761222261095884,0.6944184134468773,501,-0.035968362690803904,0.4260058001423782,493.0,-0.02081942783229759,0.645709693698407,492.0,0.10646357411129895,0.9869123871323033,0.568007733523171,0.7748516324380884
TCGA-LUSC,atlas,CLDN4,Plasma_cell,-0.08697750316100868,0.05169732646179739,-0.1644430970008255,-0.005491382263559201,501,0.028524725564854712,0.5245383298728341,501,-0.040685259031691276,0.367843521049517,493.0,-0.03262757936182889,0.471162112419964,492.0,0.10339465292359477,0.9869123871323033,0.5517652815742755,0.6282161498932852
TCGA-LUSC,atlas,CLDN4,GC_reaction,-0.04465405444091897,0.3185247775228063,-0.1242643657648938,0.03964258891372542,501,-0.08823394862114352,0.04862327963555956,501,-0.058465636425471486,0.19544460696172822,493.0,-0.04930453335920665,0.2760315399602805,492.0,0.39528927525417945,0.5834793556267147,0.3908892139234565,0.47319692564619514
TCGA-LUSC,atlas,CLDN4,Tfh,-0.13745936016413388,0.0020442862467174375,-0.2207801549476599,-0.04683528506125785,501,-0.018894591109256953,0.6734074803502355,501,-0.1141442738524998,0.011286911068700231,493.0,-0.10392009219401463,0.021407097250818508,492.0,0.012265717480304625,0.9869123871323033,0.06772146641220139,0.12844258350491106
TCGA-LUSC,atlas,CLDN4,HEV_stroma,0.007579454636543647,0.8656158767376296,-0.07540995371874758,0.09144643068020007,501,0.04759343237911305,0.28816311729612326,501,0.04396824799261454,0.33042760751218714,493.0,0.05660698742365053,0.21098850778723804,492.0,0.8656158767376296,0.8882222145470694,0.5517652815742755,0.42197701557447614
TCGA-LUSC,atlas,CLDN4,T_cell_CD8,-0.11254469546961854,0.011708432059022717,-0.20260029861574588,-0.028988742945091385,501,-0.009123435417864851,0.8387443628752359,501,-0.09535874806604376,0.03446405540628031,493.0,-0.08582258563113372,0.0576413400906107,492.0,0.03512529617706815,0.9869123871323033,0.10339216621884093,0.1729240202718321
TCGA-LUSC,atlas,CLDN4,IFNg_Ayers,-0.09133897941169454,0.04099211305893289,-0.17517591425651016,-0.0012507168354323004,501,-0.009461986778494014,0.8328469833348415,501,-0.08280290605352386,0.06648525074802239,493.0,-0.07504337677880228,0.09706469987387742,492.0,0.09838107134143895,0.9869123871323033,0.15956460179525372,0.23295527969730578
TCGA-LUSC,atlas,CLDN4,Myeloid,-0.04366180785838682,0.3294077293784829,-0.13426143043929076,0.04051584452502404,501,0.04613113278983907,0.30324954733577697,501,-0.00694227746759785,0.8779272433722665,493.0,-0.0017579292891205893,0.9690386286821463,492.0,0.39528927525417945,0.8882222145470694,0.8779272433722665,0.9690386286821463
TCGA-LUSC,atlas,CLDN4,Epithelial,0.46587045828661405,2.344286449056916e-28,0.39201758287967026,0.5317654760773396,501,-0.0007354330515549777,0.9869123871323033,501,0.4588505315621746,5.458436737978878e-27,493.0,0.4540776725409401,2.681231802065548e-26,492.0,2.813143738868299e-27,0.9869123871323033,6.550124085574653e-26,3.2174781624786574e-25
TCGA-LUSC,atlas,EPCAM,TLS_Cabrita,-0.2367777274136985,8.184542261386993e-08,-0.3214786103128726,-0.151130472019141,501,-0.19282527314804382,1.4136906493545717e-05,501,-0.06573311559715247,0.14542101738163637,493.0,-0.027500115829594943,0.5436510816111249,492.0,1.6369084522773987e-07,8.077535599821825e-05,0.22014427179924326,0.614498497658068
TCGA-LUSC,atlas,EPCAM,TLS_12chemokine,-0.2412808168523511,4.548917304495691e-08,-0.318658372048045,-0.1620273591476563,501,-0.1109704484383435,0.013034083000254746,501,-0.10569371899969103,0.01902664458834319,493.0,-0.08186537791020218,0.07020602261197613,492.0,1.3646751913487073e-07,0.026068166000509495,0.0952571110433941,0.2106180678359284
TCGA-LUSC,atlas,EPCAM,TLS_imprint,-0.2026960898919293,4.803854579445901e-06,-0.2833203793353889,-0.12084138891910651,501,-0.11913166937595651,0.00765998959044925,501,-0.046669386485318654,0.30155384921909223,493.0,-0.01864616146735534,0.6805358648836591,492.0,7.205781869168852e-06,0.0183839750170782,0.328967835511737,0.6805358648836591
TCGA-LUSC,atlas,EPCAM,B_cell,-0.165245699835389,0.0002031792030294946,-0.244821177315273,-0.07977390532214254,501,-0.09503274455174655,0.033629330147700295,501,0.030284082979386232,0.5027439798885276,493.0,0.07117702162512665,0.11559319744032973,492.0,0.0002438150436353935,0.05044399522155044,0.5027439798885276,0.27742367385679134
TCGA-LUSC,atlas,EPCAM,Plasma_cell,-0.2531455018250352,9.145489379185926e-09,-0.33004012776094166,-0.1676227149460097,501,-0.135055003993661,0.00247616334921606,501,-0.06551523420730725,0.14676284786616217,493.0,-0.04398791908013399,0.3312010108266123,492.0,3.6581957516743705e-08,0.00742849004764818,0.22014427179924326,0.4968015162399184
TCGA-LUSC,atlas,EPCAM,GC_reaction,0.10947959061955773,0.014216835411165618,0.02236743234709834,0.2002843358517812,501,0.0833180201788425,0.0626563214575227,501,0.09708608269759324,0.03131205167060879,493.0,0.11966158654069002,0.008011363364818384,492.0,0.014216835411165618,0.0835417619433636,0.0952571110433941,0.048068180188910306
TCGA-LUSC,atlas,EPCAM,Tfh,-0.23680597370995066,8.154741417848092e-08,-0.3207211862917291,-0.14987472046549344,501,-0.09600073157936038,0.03185479255598409,501,-0.09277064487650555,0.03969046293474754,493.0,-0.06515711066845589,0.14982182029249091,492.0,1.6369084522773987e-07,0.05044399522155044,0.0952571110433941,0.29964364058498183
TCGA-LUSC,atlas,EPCAM,HEV_stroma,-0.21447078750864806,1.266081587530406e-06,-0.29679925249663236,-0.1316219387160792,501,-0.2173776480782819,9.2316314339748e-07,501,-0.07903783452890803,0.07987266396314817,493.0,-0.054476604816872665,0.22870355376531387,492.0,2.170425578623553e-06,1.107795772076976e-05,0.15974532792629634,0.39206323502625234
TCGA-LUSC,atlas,EPCAM,T_cell_CD8,-0.180909893360689,4.6441209110265106e-05,-0.26654896451713933,-0.09861109796865876,501,-0.05099410652988561,0.255058044470994,501,-0.056448387600107265,0.21133690495652258,493.0,-0.02617199834972815,0.5632902895198957,492.0,6.192161214702013e-05,0.3060696533651928,0.26985937834502366,0.614498497658068
