radius_um,cutoff,immune_def,n_labels,sections_high_lt_low,section_p,patients_high_lt_low,patient_p,mean_high,mean_low,ratio,max_section_ratio,min_section_high,min_section_absent,degree_high,degree_low,degree_ratio,n_high_min,n_low_min,eligible,contact_ratio,contact_8of8,contact_5of5,contact_absent_min
9,ge2,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.008672412154863019,0.02662034143525712,0.3257814020137587,0.6056893272523417,0.0026674257759784076,0.004692673529588826,0.679935846235056,0.9637529683243788,0.7055084327441511,3723,5226,False,0.4073274157011947,True,True,0.006086515187007106
7,ge1,broad,14,8/8,0.0078125,5/5,0.0625,0.005457394647370006,0.018323691033120697,0.29783271489928415,0.4928035445729656,0.0006126324817741837,0.0012431576203557034,0.2261454710073172,0.3111478644776535,0.7268102944783632,7260,5226,False,0.40930602323527515,True,True,0.012367843606622781
8,ge1,broad,14,8/8,0.0078125,5/5,0.0625,0.01059373761873441,0.03361066299161704,0.31518978430674316,0.5794023975383793,0.0015315812044354592,0.0026433808540359174,0.4509004218782192,0.6006705142790109,0.7506618206812402,7260,5226,False,0.41209019018575754,True,True,0.011876876876876878
12,pos_top50,myeloid,6,8/8,0.0078125,5/5,0.0625,0.023140063638949878,0.059079158829516074,0.39167896255471146,0.8039681348399228,0.005823368752231777,0.010896868522236956,2.0077660871805003,2.4330128497402312,0.8252180367213704,3723,5226,True,0.4152185717882332,True,True,0.012983408758409951
12,ge2,myeloid,6,8/8,0.0078125,5/5,0.0625,0.023172075485222054,0.059079158829516074,0.3922208092381511,0.8039681348399228,0.005823368752231777,0.010896868522236956,1.9895820365509,2.4330128497402312,0.8177441548503636,3723,5226,True,0.4167802960920131,True,True,0.012983408758409951
10,pos_top50,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.01246184393390542,0.034669473889634844,0.3594471601610068,0.6795939814951414,0.004164558029689608,0.007316918305830141,1.0694095548229736,1.4184326519854105,0.7539374910229951,3723,5226,True,0.41712914491127,True,True,0.010335542667771333
10,ge2,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.0124127150902024,0.034669473889634844,0.35803009672764136,0.6258786421683395,0.004164558029689608,0.007316918305830141,1.0573953969426397,1.4184326519854105,0.7454674675336759,3723,5226,True,0.41828979207666656,True,True,0.010335542667771333
12,ge1,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.02703103716770003,0.06799163093953814,0.3975641824467705,0.6882834410853192,0.004571259368171701,0.006641536168534745,2.1251113994269835,2.4330128497402312,0.8734484898646869,7260,5226,True,0.4196541952267105,True,True,0.007913262299520602
10,pos_top50,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.011673996947630272,0.03230121275681978,0.36141048435296075,0.6737066981237748,0.003268387314439945,0.0065408464270664025,1.0694095548229736,1.4184326519854105,0.7539374910229951,3723,5226,True,0.4204773035218413,True,True,0.0075013808340237504
10,ge2,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.011609537429756806,0.03230121275681978,0.3594149085719908,0.6011585562923893,0.003268387314439945,0.0065408464270664025,1.0573953969426397,1.4184326519854105,0.7454674675336759,3723,5226,True,0.42076430881767485,True,True,0.0075013808340237504
9,ge1,broad,14,8/8,0.0078125,5/5,0.0625,0.01730739903760879,0.048950387514480685,0.3535702149955166,0.600680010473815,0.003185688905225755,0.005303470815872315,0.755229031561967,0.9637529683243788,0.7836334168444012,7260,5226,True,0.4287370222371311,True,True,0.013912997738151597
10,ge1,broad,14,8/8,0.0078125,5/5,0.0625,0.024236541847748996,0.06429882935876555,0.37693597363207587,0.6077679808585456,0.005064428515999917,0.008332832060099318,1.158698463351302,1.4184326519854105,0.816886485043507,7260,5226,True,0.43011283509834203,True,True,0.014876264795723558
9,ge1,myeloid,6,8/8,0.0078125,5/5,0.0625,0.012079550656003045,0.03419818500450554,0.3532219810616145,0.5969033477441327,0.0022361085584757705,0.00374618196886759,0.755229031561967,0.9637529683243788,0.7836334168444012,7260,5226,False,0.43281180999995705,True,True,0.009827643644907333
10,ge1,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.009247864545629954,0.024018434385589236,0.3850319465942609,0.6469431941152065,0.001970634483040291,0.003046070352027483,1.158698463351302,1.4184326519854105,0.816886485043507,7260,5226,False,0.4357373615825038,True,True,0.005438025009545629
10,ge1,myeloid,6,8/8,0.0078125,5/5,0.0625,0.01731382679362324,0.04551329909301151,0.3804124758840378,0.6289614978022591,0.003925953154036227,0.006319384570141492,1.158698463351302,1.4184326519854105,0.816886485043507,7260,5226,True,0.43796344010467414,True,True,0.011281739213440244
12,ge3,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.01682330577646634,0.04101405973914468,0.41018387068885603,0.8355360542570739,0.00499521830893022,0.009416594282044886,1.8522493671052984,2.4330128497402312,0.7612986373265805,1719,5226,True,0.43909110112055316,True,True,0.009874939874939873
12,pos_top25,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.016700759410313258,0.04101405973914468,0.40719595954490945,0.9353077876834474,0.00499521830893022,0.009416594282044886,1.81016681903873,2.4330128497402312,0.7440021614485096,1990,5226,True,0.44153320432977067,True,True,0.009874939874939873
9,ge1,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.006891097367682579,0.018760137954292523,0.36732658280403646,0.7434460595278805,0.0016745287835161023,0.0022523877315046886,0.755229031561967,0.9637529683243788,0.7836334168444012,7260,5226,False,0.44307705398323566,True,True,0.0053447333489497935
12,pos_top25,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.017973983944890068,0.043992911607348875,0.4085654549376898,0.8636280265593622,0.005160104207888141,0.01229207902357703,1.81016681903873,2.4330128497402312,0.7440021614485096,1990,5226,True,0.4436678691088237,True,True,0.013307930495430494
12,ge3,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.018197418470900097,0.043992911607348875,0.413644330553022,0.76565729789217,0.005160104207888141,0.01229207902357703,1.8522493671052984,2.4330128497402312,0.7612986373265805,1719,5226,True,0.44387115078022765,True,True,0.013307930495430494
12,pos_top50,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.017887979195589192,0.04101405973914468,0.43614261327357773,0.7571261302003769,0.005438174763832659,0.009416594282044886,2.0077660871805003,2.4330128497402312,0.8252180367213704,3723,5226,True,0.4552896695482559,True,True,0.009874939874939873
12,pos_top50,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.01919815851866197,0.043992911607348875,0.43639208720740774,0.7710188386251249,0.0070491052902240245,0.01229207902357703,2.0077660871805003,2.4330128497402312,0.8252180367213704,3723,5226,True,0.45572782591436634,True,True,0.013307930495430494
12,ge1,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.013024544597762158,0.029683801143323113,0.4387761707092495,0.8608352514408311,0.004295574751373318,0.004990007953535313,2.1251113994269835,2.4330128497402312,0.8734484898646869,7260,5226,False,0.4561774731019694,True,True,0.005945498271935273
12,ge1,broad,14,8/8,0.0078125,5/5,0.0625,0.03599078054481696,0.08230074140356389,0.4373080962701807,0.6994681464393231,0.009753109109845004,0.01394360723857646,2.1251113994269835,2.4330128497402312,0.8734484898646869,7260,5226,True,0.45713068594365425,True,True,0.01661353919942481
12,ge2,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.017985665994836034,0.04101405973914468,0.4385244013693708,0.8229397794979837,0.005438174763832659,0.009416594282044886,1.9895820365509,2.4330128497402312,0.8177441548503636,3723,5226,True,0.45987059543386927,True,True,0.009874939874939873
12,ge2,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.019324341880252116,0.043992911607348875,0.43926035295704424,0.8531422036624748,0.0070491052902240245,0.01229207902357703,1.9895820365509,2.4330128497402312,0.8177441548503636,3723,5226,True,0.4608575711737216,True,True,0.013307930495430494
12,ge1,myeloid,6,8/8,0.0078125,5/5,0.0625,0.02622754769199083,0.059079158829516074,0.44393908463854925,0.7357887321841655,0.007149421062304723,0.010896868522236956,2.1251113994269835,2.4330128497402312,0.8734484898646869,7260,5226,True,0.4660127499775155,True,True,0.012983408758409951
8,ge1,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.006820722613069042,0.01855886371336147,0.3675183307778944,0.6144902298809268,0.0014703179562580407,0.0023927442370287196,0.4509004218782192,0.6006705142790109,0.7506618206812402,7260,5226,False,0.47264335641400024,True,True,0.005386565272496831
10,ge1,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.013909707932334855,0.03230121275681978,0.430624943931806,0.6737066981237748,0.003524009587676066,0.0065408464270664025,1.158698463351302,1.4184326519854105,0.816886485043507,7260,5226,True,0.48119084554360364,True,True,0.0075013808340237504
10,ge1,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.01494221602055531,0.034669473889634844,0.4309905615563031,0.6795939814951414,0.004574344887021626,0.007316918305830141,1.158698463351302,1.4184326519854105,0.816886485043507,7260,5226,True,0.4826505110323747,True,True,0.010335542667771333
9,ge1,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.010809698887372578,0.02662034143525712,0.40606913001708345,0.7044732612784074,0.0030937940329596276,0.004692673529588826,0.755229031561967,0.9637529683243788,0.7836334168444012,7260,5226,False,0.4832102634553979,True,True,0.006086515187007106
12,ge1,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.02047179389800524,0.04101405973914468,0.4991408806689412,0.7864397175384222,0.005597748512024992,0.009416594282044886,2.1251113994269835,2.4330128497402312,0.8734484898646869,7260,5226,True,0.5153557520200167,True,True,0.009874939874939873
12,ge1,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.02198428797487909,0.043992911607348875,0.49972341387849134,0.7710188386251249,0.007545100936068051,0.01229207902357703,2.1251113994269835,2.4330128497402312,0.8734484898646869,7260,5226,True,0.5162197416467771,True,True,0.013307930495430494
