sample,patient,n_high,n_low,count_threshold,mean_high,mean_low,ratio,degree_high,degree_low,contact_high,contact_low,contact_ratio,radius_um,cutoff,immune_def
LUSC-6,Lung6,16323,49873,1.0,0.003925953154036227,0.006319384570141492,0.6212556160272303,0.645040740060038,0.8039219617829286,0.008260290452865858,0.011281739213440244,0.7321823609453008,10,pos_top50,myeloid
LUAD-9 R1,Lung9,19330,11030,2.0,0.006247628901534747,0.04948322756119673,0.12625750601672456,1.1048111743404034,1.485040797824116,0.008977599365645753,0.061910163339382936,0.1450101062798332,10,pos_top50,myeloid
LUAD-9 R2,Lung9,34539,36954,2.0,0.0035636044278448517,0.04093242048673125,0.08706068161788864,1.0551839949043111,1.3375006765167505,0.00539342418532638,0.05467223286466428,0.0986501538848298,10,pos_top50,myeloid
LUAD-12,Lung12,3723,11007,2.0,0.02494404154355806,0.12088368008237182,0.20634746995260933,0.49422508729519204,0.896429544835105,0.06744129750665699,0.21241485738612173,0.31749802408625355,10,pos_top50,myeloid
LUAD-13,Lung13,13643,6853,2.0,0.03355689120183732,0.06996692446130648,0.4796107798106111,0.9788169757384739,1.3239457172041442,0.051376575767777655,0.09231485046848928,0.556536413231959,10,pos_top50,myeloid
LUAD-5 R1,Lung5,3741,5226,4.0,0.015927113962398643,0.0289450184972573,0.550254060604861,1.2042234696605185,1.7965939533103712,0.022408173498809074,0.034622720683604176,0.6472100706233817,10,pos_top25,myeloid
LUAD-5 R2,Lung5,4917,5537,3.0,0.0167615754864077,0.02482692191921016,0.6751370766360774,1.4091925971120602,2.0361206429474445,0.022048332441590865,0.02847279756973212,0.7743648086421001,10,pos_top25,myeloid
LUAD-5 R3,Lung5,2601,5908,4.0,0.019396386005382547,0.022748815165876773,0.8526328014866079,1.1103421760861207,1.6679079214624237,0.029161849710982662,0.028235294117647053,1.032815510597303,10,pos_top25,myeloid
LUSC-6,Lung6,4895,49873,2.0,0.0035069799114742935,0.006319384570141492,0.5549559253039369,0.5489274770173647,0.8039219617829286,0.00835360908353609,0.011281739213440244,0.740454013826539,10,pos_top25,myeloid
LUAD-9 R1,Lung9,8450,11030,4.0,0.004214990138067061,0.04948322756119673,0.08518017812913098,0.9333727810650888,1.485040797824116,0.006649863081901917,0.061910163339382936,0.10741149309279463,10,pos_top25,myeloid
LUAD-9 R2,Lung9,20216,36954,3.0,0.002209471046036143,0.04093242048673125,0.05397850944955406,0.9670557973882073,1.3375006765167505,0.003511530398322851,0.05467223286466428,0.06422877234619809,10,pos_top25,myeloid
LUAD-12,Lung12,1990,11007,3.0,0.01842546063651591,0.12088368008237182,0.15242306177277648,0.41557788944723617,0.896429544835105,0.056410256410256404,0.21241485738612173,0.2655664349679431,10,pos_top25,myeloid
LUAD-13,Lung13,6377,6853,4.0,0.02463540849929434,0.06996692446130648,0.35210077745976043,0.8265642151481888,1.3239457172041442,0.04179303006118648,0.09231485046848928,0.45272271849102,10,pos_top25,myeloid
LUAD-5 R1,Lung5,1725,5226,6.0,0.021062801932367148,0.0289450184972573,0.7276831394791806,1.0330434782608695,1.7965939533103712,0.032296296296296295,0.034622720683604176,0.9328064247588268,10,pos_top10,myeloid
LUAD-5 R2,Lung5,1849,5537,5.0,0.02037137191274563,0.02482692191921016,0.8205355452051835,1.143320713899405,2.0361206429474445,0.02945009121709669,0.02847279756973212,1.0343237662183036,10,pos_top10,myeloid
LUAD-5 R3,Lung5,1185,5908,6.0,0.02222222222222222,0.022748815165876773,0.976851851851852,0.9240506329113924,1.6679079214624237,0.03799903799903799,0.028235294117647053,1.3457992624659292,10,pos_top10,myeloid
LUSC-6,Lung6,1719,49873,3.0,0.002811712235796005,0.006319384570141492,0.4449345034453332,0.48051192553810357,0.8039219617829286,0.007323232323232323,0.011281739213440244,0.6491226383346954,10,pos_top10,myeloid
LUAD-9 R1,Lung9,3597,11030,6.0,0.004494486145862292,0.04948322756119673,0.09082847597812584,0.8017792604948568,1.485040797824116,0.00786699107866991,0.061910163339382936,0.12707107612596907,10,pos_top10,myeloid
LUAD-9 R2,Lung9,7128,36954,5.0,0.0009820426487093155,0.04093242048673125,0.023991804956358657,0.8044332210998878,1.3375006765167505,0.0017526289434151227,0.05467223286466428,0.03205702148206719,10,pos_top10,myeloid
LUAD-12,Lung12,1131,11007,4.0,0.012231063955201885,0.12088368008237182,0.10118044012944896,0.3801945181255526,0.896429544835105,0.040686274509803916,0.21241485738612173,0.19154156639733327,10,pos_top10,myeloid
LUAD-13,Lung13,2831,6853,6.0,0.022871776757329567,0.06996692446130648,0.3268941279529623,0.7145884846344048,1.3239457172041442,0.04322429906542056,0.09231485046848928,0.4682269304024354,10,pos_top10,myeloid
LUAD-5 R1,Lung5,12611,5226,1.0,0.02498838882155035,0.04100855612049642,0.6093457362440747,2.623661882483546,2.9190585533869116,0.02671033831399995,0.043790501488703365,0.6099573516163184,12,ge1,broad
LUAD-5 R2,Lung5,12377,5537,1.0,0.026394772177271975,0.03915936370334058,0.6740347564692505,2.807061485012523,3.2506772620552646,0.027974661349383048,0.04106541606541606,0.6812219144406133,12,ge1,broad
LUAD-5 R3,Lung5,9985,5908,1.0,0.026861721153158304,0.03842147048392816,0.6991330840498324,2.497546319479219,2.744075829383886,0.02919815868868775,0.04158161707621315,0.7021891100380178,12,ge1,broad
LUSC-6,Lung6,16323,49873,1.0,0.009753109109845004,0.01394360723857646,0.6994681464393231,1.48030386571096,1.7064343432318088,0.012468671679197994,0.01661353919942481,0.7505126709924446,12,ge1,broad
LUAD-9 R1,Lung9,27834,11030,1.0,0.02049625843008037,0.0870860855674999,0.23535629482615616,2.3054178343033698,2.6336355394378965,0.022105271897971835,0.09174398508209396,0.24094518979300594,12,ge1,broad
LUAD-9 R2,Lung9,57922,36954,1.0,0.018758210960224012,0.08654079589296346,0.2167557019399821,2.156227340216153,2.348676733235915,0.02089006354882804,0.0944708900930099,0.22112698978765882,12,ge1,broad
LUAD-12,Lung12,7260,11007,1.0,0.06641578118850847,0.2034328803748264,0.3264751551771619,1.1571625344352616,1.557735986190606,0.10166109454534503,0.26726972001500526,0.3803689192312451,12,ge1,broad
LUAD-13,Lung13,19177,6853,1.0,0.09425800251789719,0.1488131718468797,0.6333982492818803,1.9735099337748345,2.303808550999562,0.10611010943855087,0.16280598126862494,0.6517580534309265,12,ge1,broad
LUAD-5 R1,Lung5,8576,5226,2.0,0.02415961487206823,0.04100855612049642,0.58913595497192,2.479127798507463,2.9190585533869116,0.02611784408708649,0.043790501488703365,0.5964271519892073,12,ge2,broad
LUAD-5 R2,Lung5,7904,5537,2.0,0.028742228166570273,0.03915936370334058,0.7339809804958182,2.6380313765182186,3.2506772620552646,0.030849887483510516,0.04106541606541606,0.7512376700230555,12,ge2,broad
LUAD-5 R3,Lung5,6379,5908,2.0,0.02861024641868034,0.03842147048392816,0.7446421508163803,2.3685530647436903,2.744075829383886,0.03155338207205427,0.04158161707621315,0.7588300862427125,12,ge2,broad
LUSC-6,Lung6,4895,49873,2.0,0.01065713312904324,0.01394360723857646,0.7643024467556113,1.3348314606741574,1.7064343432318088,0.014382869221578899,0.01661353919942481,0.865731801570424,12,ge2,broad
LUAD-9 R1,Lung9,19330,11030,2.0,0.015030670312615473,0.0870860855674999,0.17259554399152882,2.195447490946715,2.6336355394378965,0.016352949690035295,0.09174398508209396,0.1782454694485139,12,ge2,broad
LUAD-9 R2,Lung9,34539,36954,2.0,0.010885348377748273,0.08654079589296346,0.125782854957928,2.0297924085816033,2.348676733235915,0.012333728557525427,0.0944708900930099,0.1305558627147732,12,ge2,broad
LUAD-12,Lung12,3723,11007,2.0,0.04398142818771344,0.2034328803748264,0.2161962614238041,1.0021488047273703,1.557735986190606,0.07293668469615017,0.26726972001500526,0.27289542822903884,12,ge2,broad
LUAD-13,Lung13,13643,6853,2.0,0.08695057294338977,0.1488131718468797,0.5842935263341942,1.8687238877079821,2.303808550999562,0.09941059806139835,0.16280598126862494,0.6106077755053352,12,ge2,broad
LUAD-5 R1,Lung5,5666,5226,3.0,0.0277679727026709,0.04100855612049642,0.6771263202020477,2.3220967172608544,2.9190585533869116,0.030426094243537673,0.043790501488703365,0.694810363187704,12,ge3,broad
LUAD-5 R2,Lung5,4917,5537,3.0,0.03302875349855216,0.03915936370334058,0.8434445908970314,2.4639007524913565,3.2506772620552646,0.036001414531673895,0.04106541606541606,0.8766845190202054,12,ge3,broad
LUAD-5 R3,Lung5,4053,5908,3.0,0.03498760471373351,0.03842147048392816,0.9106263834532036,2.238341968911917,2.744075829383886,0.039259347149712596,0.04158161707621315,0.9441515244045424,12,ge3,broad
LUSC-6,Lung6,1719,49873,3.0,0.008774481287570293,0.01394360723857646,0.6292834513650647,1.1733566026759743,1.7064343432318088,0.012475875379101185,0.01661353919942481,0.7509462751641217,12,ge3,broad
LUAD-9 R1,Lung9,12997,11030,3.0,0.012324639019260855,0.0870860855674999,0.14152248248324473,2.073940140032315,2.6336355394378965,0.013579461964507744,0.09174398508209396,0.14801473853960703,12,ge3,broad
LUAD-9 R2,Lung9,20216,36954,3.0,0.007822187046563777,0.08654079589296346,0.09038727880707867,1.9032449544914918,2.348676733235915,0.009024844956816193,0.0944708900930099,0.09553043215673016,12,ge3,broad
LUAD-12,Lung12,1990,11007,3.0,0.03298636037329505,0.2034328803748264,0.16214861782676165,0.8748743718592965,1.557735986190606,0.05908447987655908,0.26726972001500526,0.22106686785634344,12,ge3,broad
LUAD-13,Lung13,9389,6853,3.0,0.0801266933442884,0.1488131718468797,0.5384381795633939,1.768239429119182,2.303808550999562,0.09315373004080285,0.16280598126862494,0.5721763372262227,12,ge3,broad
LUAD-5 R1,Lung5,8576,5226,2.0,0.02415961487206823,0.04100855612049642,0.58913595497192,2.479127798507463,2.9190585533869116,0.02611784408708649,0.043790501488703365,0.5964271519892073,12,pos_top50,broad
LUAD-5 R2,Lung5,7904,5537,2.0,0.028742228166570273,0.03915936370334058,0.7339809804958182,2.6380313765182186,3.2506772620552646,0.030849887483510516,0.04106541606541606,0.7512376700230555,12,pos_top50,broad
LUAD-5 R3,Lung5,6379,5908,2.0,0.02861024641868034,0.03842147048392816,0.7446421508163803,2.3685530647436903,2.744075829383886,0.03155338207205427,0.04158161707621315,0.7588300862427125,12,pos_top50,broad
LUSC-6,Lung6,16323,49873,1.0,0.009753109109845004,0.01394360723857646,0.6994681464393231,1.48030386571096,1.7064343432318088,0.012468671679197994,0.01661353919942481,0.7505126709924446,12,pos_top50,broad
LUAD-9 R1,Lung9,19330,11030,2.0,0.015030670312615473,0.0870860855674999,0.17259554399152882,2.195447490946715,2.6336355394378965,0.016352949690035295,0.09174398508209396,0.1782454694485139,12,pos_top50,broad
LUAD-9 R2,Lung9,34539,36954,2.0,0.010885348377748273,0.08654079589296346,0.125782854957928,2.0297924085816033,2.348676733235915,0.012333728557525427,0.0944708900930099,0.1305558627147732,12,pos_top50,broad
LUAD-12,Lung12,3723,11007,2.0,0.04398142818771344,0.2034328803748264,0.2161962614238041,1.0021488047273703,1.557735986190606,0.07293668469615017,0.26726972001500526,0.27289542822903884,12,pos_top50,broad
LUAD-13,Lung13,13643,6853,2.0,0.08695057294338977,0.1488131718468797,0.5842935263341942,1.8687238877079821,2.303808550999562,0.09941059806139835,0.16280598126862494,0.6106077755053352,12,pos_top50,broad
LUAD-5 R1,Lung5,12611,5226,1.0,0.009726580347466875,0.013973857817141399,0.6960554826552987,2.623661882483546,2.9190585533869116,0.0103968388508141,0.014921818747932357,0.6967541307425905,12,ge1,no_neutrophil
LUAD-5 R2,Lung5,12377,5537,1.0,0.007545100936068051,0.012690242552984109,0.5945592375059704,2.807061485012523,3.2506772620552646,0.007996721552124874,0.013307930495430494,0.60089895681907,12,ge1,no_neutrophil
LUAD-5 R3,Lung5,9985,5908,1.0,0.009637790018360874,0.015462488312860687,0.6233013615502487,2.497546319479219,2.744075829383886,0.010476086798751722,0.01673427018728356,0.6260259145757395,12,ge1,no_neutrophil
LUSC-6,Lung6,16323,49873,1.0,0.00947742449304662,0.01229207902357703,0.7710188386251249,1.48030386571096,1.7064343432318088,0.012116228070175438,0.014645775171839485,0.8272848605154206,12,ge1,no_neutrophil
LUAD-9 R1,Lung9,27834,11030,1.0,0.015399631146559364,0.04736692138324051,0.3251136172005492,2.3054178343033698,2.6336355394378965,0.016608545153957426,0.0499003956883613,0.33283393698281194,12,ge1,no_neutrophil
LUAD-9 R2,Lung9,57922,36954,1.0,0.01071389520553914,0.0398293116023267,0.2689952392979162,2.156227340216153,2.348676733235915,0.011931519065106193,0.043479037603461564,0.2744200360165348,12,ge1,no_neutrophil
LUAD-12,Lung12,7260,11007,1.0,0.01931490226944772,0.06360432971226103,0.30367275870724847,1.1571625344352616,1.557735986190606,0.029564872543999674,0.08356324386999966,0.3538023558538979,12,ge1,no_neutrophil
LUAD-13,Lung13,19177,6853,1.0,0.09405897938254405,0.14672406245439953,0.6410603537628785,1.9735099337748345,2.303808550999562,0.10588606091100955,0.16052043422733078,0.6596422531542157,12,ge1,no_neutrophil
LUAD-5 R1,Lung5,8576,5226,2.0,0.009022410270078178,0.013973857817141399,0.6456635231403745,2.479127798507463,2.9190585533869116,0.009753711140324023,0.014921818747932357,0.6536543101808918,12,ge2,no_neutrophil
LUAD-5 R2,Lung5,7904,5537,2.0,0.007171775592828224,0.012690242552984109,0.565140939023406,2.6380313765182186,3.2506772620552646,0.007697679832389229,0.013307930495430494,0.578428015913696,12,ge2,no_neutrophil
LUAD-5 R3,Lung5,6379,5908,2.0,0.009348382714114018,0.015462488312860687,0.6045846260293465,2.3685530647436903,2.744075829383886,0.010310050714615032,0.01673427018728356,0.6161039949295,12,ge2,no_neutrophil
LUSC-6,Lung6,4895,49873,2.0,0.01048689138576779,0.01229207902357703,0.8531422036624748,1.3348314606741574,1.7064343432318088,0.014153110927304475,0.014645775171839485,0.9663613404715995,12,ge2,no_neutrophil
LUAD-9 R1,Lung9,19330,11030,2.0,0.012459906880496637,0.04736692138324051,0.2630508066945055,2.195447490946715,2.6336355394378965,0.013556030843698991,0.0499003956883613,0.27166179058697887,12,ge2,no_neutrophil
LUAD-9 R2,Lung9,34539,36954,2.0,0.0070491052902240245,0.0398293116023267,0.17698285525507898,2.0297924085816033,2.348676733235915,0.007987043519963507,0.043479037603461564,0.1836987192036565,12,ge2,no_neutrophil
LUAD-12,Lung12,3723,11007,2.0,0.012203420180857731,0.06360432971226103,0.19186461418687467,1.0021488047273703,1.557735986190606,0.020237564959168522,0.08356324386999966,0.2421826154888427,12,ge2,no_neutrophil
LUAD-13,Lung13,13643,6853,2.0,0.08685284272765033,0.14672406245439953,0.5919468236823349,1.8687238877079821,2.303808550999562,0.09929886309673454,0.16052043422733078,0.6186057468303781,12,ge2,no_neutrophil
LUAD-5 R1,Lung5,5666,5226,3.0,0.009604071067184375,0.013973857817141399,0.6872884491069666,2.3220967172608544,2.9190585533869116,0.010523431960291369,0.014921818747932357,0.7052378894328514,12,ge3,no_neutrophil
LUAD-5 R2,Lung5,4917,5537,3.0,0.008179590729926299,0.012690242552984109,0.6445574775876028,2.4639007524913565,3.2506772620552646,0.008915772028163958,0.013307930495430494,0.6699593172075359,12,ge3,no_neutrophil
LUAD-5 R3,Lung5,4053,5908,3.0,0.011838967020314171,0.015462488312860687,0.76565729789217,2.238341968911917,2.744075829383886,0.013284422296050204,0.01673427018728356,0.7938453334012194,12,ge3,no_neutrophil
LUSC-6,Lung6,1719,49873,3.0,0.008774481287570293,0.01229207902357703,0.7138321573380915,1.1733566026759743,1.7064343432318088,0.012475875379101185,0.014645775171839485,0.8518412465520755,12,ge3,no_neutrophil
LUAD-9 R1,Lung9,12997,11030,3.0,0.010635787745890076,0.04736692138324051,0.22454040573667639,2.073940140032315,2.6336355394378965,0.011718661693229344,0.0499003956883613,0.23484105750212694,12,ge3,no_neutrophil
LUAD-9 R2,Lung9,20216,36954,3.0,0.005160104207888141,0.0398293116023267,0.12955544548218365,1.9032449544914918,2.348676733235915,0.005953468021154358,0.043479037603461564,0.1369273182964927,12,ge3,no_neutrophil
LUAD-12,Lung12,1990,11007,3.0,0.011348408710217757,0.06360432971226103,0.17842195274373154,0.8748743718592965,1.557735986190606,0.020327032703270326,0.08356324386999966,0.2432532745484765,12,ge3,no_neutrophil
LUAD-13,Lung13,9389,6853,3.0,0.08003793699820964,0.14672406245439953,0.5454997337133075,1.768239429119182,2.303808550999562,0.09305054364489729,0.16052043422733078,0.5796803633929752,12,ge3,no_neutrophil
LUAD-5 R1,Lung5,2503,5226,5.0,0.011759222266613396,0.013973857817141399,0.8415158090551513,2.052736715940871,2.9190585533869116,0.013294188497440528,0.014921818747932357,0.8909227971478101,12,ge5,no_neutrophil
LUAD-5 R2,Lung5,1849,5537,5.0,0.011858404800535682,0.012690242552984109,0.93445060258105,2.087614926987561,3.2506772620552646,0.013610298247169757,0.013307930495430494,1.0227208694727619,12,ge5,no_neutrophil
LUAD-5 R3,Lung5,1726,5908,5.0,0.013856701429123213,0.015462488312860687,0.8961495167371034,1.9188876013904983,2.744075829383886,0.01641500800732098,0.01673427018728356,0.9809216549996194,12,ge5,no_neutrophil
LUSC-6,Lung6,386,49873,5.0,0.010578583765112263,0.01229207902357703,0.8606016724121144,0.9766839378238342,1.7064343432318088,0.0169432918395574,0.014645775171839485,1.1568723157880723,12,ge5,no_neutrophil
LUAD-9 R1,Lung9,5526,11030,5.0,0.009503558933526361,0.04736692138324051,0.20063704070260593,1.8595729279768367,2.6336355394378965,0.010837116522217636,0.0499003956883613,0.21717496169564984,12,ge5,no_neutrophil
LUAD-9 R2,Lung9,7128,36954,5.0,0.0031542274597830154,0.0398293116023267,0.0791936223070136,1.664983164983165,2.348676733235915,0.0038308627250525362,0.043479037603461564,0.08810826863259603,12,ge5,no_neutrophil
LUAD-12,Lung12,666,11007,5.0,0.0075075075075075074,0.06360432971226103,0.118034535407741,0.7402402402402403,1.557735986190606,0.014534883720930232,0.08356324386999966,0.1739387205161916,12,ge5,no_neutrophil
LUAD-13,Lung13,4249,6853,5.0,0.07274652859496351,0.14672406245439953,0.49580503278098953,1.5763709108025419,2.303808550999562,0.08821347031963471,0.16052043422733078,0.5495466713895493,12,ge5,no_neutrophil
LUAD-5 R1,Lung5,8576,5226,2.0,0.009022410270078178,0.013973857817141399,0.6456635231403745,2.479127798507463,2.9190585533869116,0.009753711140324023,0.014921818747932357,0.6536543101808918,12,pos_top50,no_neutrophil
LUAD-5 R2,Lung5,7904,5537,2.0,0.007171775592828224,0.012690242552984109,0.565140939023406,2.6380313765182186,3.2506772620552646,0.007697679832389229,0.013307930495430494,0.578428015913696,12,pos_top50,no_neutrophil
LUAD-5 R3,Lung5,6379,5908,2.0,0.009348382714114018,0.015462488312860687,0.6045846260293465,2.3685530647436903,2.744075829383886,0.010310050714615032,0.01673427018728356,0.6161039949295,12,pos_top50,no_neutrophil
LUSC-6,Lung6,16323,49873,1.0,0.00947742449304662,0.01229207902357703,0.7710188386251249,1.48030386571096,1.7064343432318088,0.012116228070175438,0.014645775171839485,0.8272848605154206,12,pos_top50,no_neutrophil
LUAD-9 R1,Lung9,19330,11030,2.0,0.012459906880496637,0.04736692138324051,0.2630508066945055,2.195447490946715,2.6336355394378965,0.013556030843698991,0.0499003956883613,0.27166179058697887,12,pos_top50,no_neutrophil
LUAD-9 R2,Lung9,34539,36954,2.0,0.0070491052902240245,0.0398293116023267,0.17698285525507898,2.0297924085816033,2.348676733235915,0.007987043519963507,0.043479037603461564,0.1836987192036565,12,pos_top50,no_neutrophil
LUAD-12,Lung12,3723,11007,2.0,0.012203420180857731,0.06360432971226103,0.19186461418687467,1.0021488047273703,1.557735986190606,0.020237564959168522,0.08356324386999966,0.2421826154888427,12,pos_top50,no_neutrophil
LUAD-13,Lung13,13643,6853,2.0,0.08685284272765033,0.14672406245439953,0.5919468236823349,1.8687238877079821,2.303808550999562,0.09929886309673454,0.16052043422733078,0.6186057468303781,12,pos_top50,no_neutrophil
LUAD-5 R1,Lung5,3741,5226,4.0,0.010995277555020938,0.013973857817141399,0.7868462452461261,2.1994119219460035,2.9190585533869116,0.012220241632006338,0.014921818747932357,0.8189512175718953,12,pos_top25,no_neutrophil
LUAD-5 R2,Lung5,4917,5537,3.0,0.008179590729926299,0.012690242552984109,0.6445574775876028,2.4639007524913565,3.2506772620552646,0.008915772028163958,0.013307930495430494,0.6699593172075359,12,pos_top25,no_neutrophil
LUAD-5 R3,Lung5,2601,5908,4.0,0.013353838267333077,0.015462488312860687,0.8636280265593622,2.0818915801614764,2.744075829383886,0.01530102790014684,0.01673427018728356,0.9143528656406035,12,pos_top25,no_neutrophil
LUSC-6,Lung6,4895,49873,2.0,0.01048689138576779,0.01229207902357703,0.8531422036624748,1.3348314606741574,1.7064343432318088,0.014153110927304475,0.014645775171839485,0.9663613404715995,12,pos_top25,no_neutrophil
LUAD-9 R1,Lung9,8450,11030,4.0,0.009792899408284024,0.04736692138324051,0.20674553300711188,1.956094674556213,2.6336355394378965,0.010955911558321197,0.0499003956883613,0.21955560486420228,12,pos_top25,no_neutrophil
LUAD-9 R2,Lung9,20216,36954,3.0,0.005160104207888141,0.0398293116023267,0.12955544548218365,1.9032449544914918,2.348676733235915,0.005953468021154358,0.043479037603461564,0.1369273182964927,12,pos_top25,no_neutrophil
LUAD-12,Lung12,1990,11007,3.0,0.011348408710217757,0.06360432971226103,0.17842195274373154,0.8748743718592965,1.557735986190606,0.020327032703270326,0.08356324386999966,0.2432532745484765,12,pos_top25,no_neutrophil
LUAD-13,Lung13,6377,6853,4.0,0.07447486129468253,0.14672406245439953,0.5075845096493877,1.6670848361298416,2.303808550999562,0.08834192531179137,0.16052043422733078,0.5503469121363115,12,pos_top25,no_neutrophil
LUAD-5 R1,Lung5,1725,5226,6.0,0.013304347826086953,0.013973857817141399,0.952088392495795,1.9547826086956521,2.9190585533869116,0.01535117056856187,0.014921818747932357,1.028773424197302,12,pos_top10,no_neutrophil
LUAD-5 R2,Lung5,1849,5537,5.0,0.011858404800535682,0.012690242552984109,0.93445060258105,2.087614926987561,3.2506772620552646,0.013610298247169757,0.013307930495430494,1.0227208694727619,12,pos_top10,no_neutrophil
LUAD-5 R3,Lung5,1185,5908,6.0,0.013954189270644965,0.015462488312860687,0.902454313193484,1.7924050632911392,2.744075829383886,0.01711771665187814,0.01673427018728356,1.022913844482203,12,pos_top10,no_neutrophil
LUSC-6,Lung6,1719,49873,3.0,0.008774481287570293,0.01229207902357703,0.7138321573380915,1.1733566026759743,1.7064343432318088,0.012475875379101185,0.014645775171839485,0.8518412465520755,12,pos_top10,no_neutrophil
LUAD-9 R1,Lung9,3597,11030,6.0,0.008896302474284126,0.04736692138324051,0.18781677623304097,1.7617458993605783,2.6336355394378965,0.010366051182377713,0.0499003956883613,0.20773484938107367,12,pos_top10,no_neutrophil
LUAD-9 R2,Lung9,7128,36954,5.0,0.0031542274597830154,0.0398293116023267,0.0791936223070136,1.664983164983165,2.348676733235915,0.0038308627250525362,0.043479037603461564,0.08810826863259603,12,pos_top10,no_neutrophil
LUAD-12,Lung12,1131,11007,4.0,0.008399646330680813,0.06360432971226103,0.132060920517202,0.8284703801945181,1.557735986190606,0.015372168284789644,0.08356324386999966,0.18395849147149324,12,pos_top10,no_neutrophil
LUAD-13,Lung13,2831,6853,6.0,0.06981631932179441,0.14672406245439953,0.4758341484955317,1.485694101024373,2.303808550999562,0.08672663448881088,0.16052043422733078,0.5402840760198024,12,pos_top10,no_neutrophil
LUAD-5 R1,Lung5,12611,5226,1.0,0.00812140572667097,0.010326800065606035,0.7864397175384222,2.623661882483546,2.9190585533869116,0.008681051671389016,0.011027351275614454,0.7872290865156374,12,ge1,no_granulocyte
LUAD-5 R2,Lung5,12377,5537,1.0,0.005597748512024992,0.009416594282044886,0.5944557389181047,2.807061485012523,3.2506772620552646,0.005932808129245876,0.009874939874939873,0.6007943546372225,12,ge1,no_granulocyte
LUAD-5 R3,Lung5,9985,5908,1.0,0.00814722083124687,0.012264645194570718,0.6642850813860853,2.497546319479219,2.744075829383886,0.0088558676246462,0.013273406083444551,0.6671887810086522,12,ge1,no_granulocyte
LUSC-6,Lung6,16323,49873,1.0,0.008990381670036145,0.01187435132856503,0.7571261302003769,1.48030386571096,1.7064343432318088,0.011493577694235589,0.014148060676800703,0.8123783150776414,12,ge1,no_granulocyte
LUAD-9 R1,Lung9,27834,11030,1.0,0.015279873535963209,0.046332513059620946,0.3297872816935481,2.3054178343033698,2.6336355394378965,0.01647938623682579,0.0488106608450448,0.3376185847829749,12,ge1,no_granulocyte
LUAD-9 R2,Lung9,57922,36954,1.0,0.010325565086709385,0.03817545365280387,0.27047655230551537,2.156227340216153,2.348676733235915,0.011499055602706754,0.04167362974966662,0.27593122249685353,12,ge1,no_granulocyte
LUAD-12,Lung12,7260,11007,1.0,0.01701462678735406,0.05735138245359014,0.29667335048327087,1.1571625344352616,1.557735986190606,0.026043894260213044,0.07534813400175061,0.345647501497621,12,ge1,no_granulocyte
LUAD-13,Lung13,19177,6853,1.0,0.0902975290340363,0.14237073787635585,0.6342421931707388,1.9735099337748345,2.303808550999562,0.10165164157826323,0.1557577692635164,0.6526264600405611,12,ge1,no_granulocyte
LUAD-5 R1,Lung5,8576,5226,2.0,0.007346082089552238,0.010326800065606035,0.7113609291244789,2.479127798507463,2.9190585533869116,0.007941510147485188,0.011027351275614454,0.720164792886103,12,ge2,no_granulocyte
LUAD-5 R2,Lung5,7904,5537,2.0,0.005438174763832659,0.009416594282044886,0.5775097238926299,2.6380313765182186,3.2506772620552646,0.005836954553684592,0.009874939874939873,0.5910876043404905,12,ge2,no_granulocyte
LUAD-5 R3,Lung5,6379,5908,2.0,0.0079923708000209,0.012264645194570718,0.6516593568934993,2.3685530647436903,2.744075829383886,0.008814545873674504,0.013273406083444551,0.664075657616516,12,ge2,no_granulocyte
LUSC-6,Lung6,4895,49873,2.0,0.009771876064010894,0.01187435132856503,0.8229397794979837,1.3348314606741574,1.7064343432318088,0.013188126091351896,0.014148060676800703,0.9321508009205205,12,ge2,no_granulocyte
LUAD-9 R1,Lung9,19330,11030,2.0,0.012382307294361097,0.046332513059620946,0.2672487736295994,2.195447490946715,2.6336355394378965,0.01347160466032532,0.0488106608450448,0.27599717822080955,12,ge2,no_granulocyte
LUAD-9 R2,Lung9,34539,36954,2.0,0.006821343436474158,0.03817545365280387,0.17868401770709935,2.0297924085816033,2.348676733235915,0.00772897618188436,0.04167362974966662,0.18546443466317428,12,ge2,no_granulocyte
LUAD-12,Lung12,3723,11007,2.0,0.010694780195183095,0.05735138245359014,0.18647815863615005,1.0021488047273703,1.557735986190606,0.01773570898292502,0.07534813400175061,0.2353835196836189,12,ge2,no_granulocyte
LUAD-13,Lung13,13643,6853,2.0,0.08343839331525324,0.14237073787635585,0.5860642050455386,1.8687238877079821,2.303808550999562,0.09539512276879242,0.1557577692635164,0.6124581985210615,12,ge2,no_granulocyte
LUAD-5 R1,Lung5,5666,5226,3.0,0.008106836098364514,0.010326800065606035,0.7850288614926098,2.3220967172608544,2.9190585533869116,0.008882872429575197,0.011027351275614454,0.8055309210307382,12,ge3,no_granulocyte
LUAD-5 R2,Lung5,4917,5537,3.0,0.006240254897973019,0.009416594282044886,0.6626870300520051,2.4639007524913565,3.2506772620552646,0.006801891672208674,0.009874939874939873,0.6888033505368649,12,ge3,no_granulocyte
LUAD-5 R3,Lung5,4053,5908,3.0,0.0102475532527346,0.012264645194570718,0.8355360542570739,2.238341968911917,2.744075829383886,0.011498708010335916,0.013273406083444551,0.8662967092280742,12,ge3,no_granulocyte
