Study_ID,GSM_ID,IN_VIVO,Cancer_type,Cell_Line,sub_clone,Condition,ICB,ICB_study,ICB_group,ICB_Baseline_TYPE,Baseline,Cell_treatment,Cell_genotype,Tumor,Mouse_genotype,Mouse_strain,Mouse_treatment,Timepoint,Implantation,Implantation_site,SRX_ID,SampleName,has_expr,Tacstd2,is_control_arm,is_icb_arm
GSE107801,GSM2879433,in_vivo,Mammary carcinoma,EMT6,parental,,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1;,,orthotopic,mammary fat pad,SRX3453188,SRX3453188,True,0.0,False,True
GSE107801,GSM2879434,in_vivo,Mammary carcinoma,EMT6,parental,,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1;,,orthotopic,mammary fat pad,SRX3453189,SRX3453189,True,0.16720859652247758,False,True
GSE107801,GSM2879435,in_vivo,Mammary carcinoma,EMT6,parental,,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1;,,orthotopic,mammary fat pad,SRX3453190,SRX3453190,True,0.0875042689346473,False,True
GSE107801,GSM2879436,in_vivo,Mammary carcinoma,EMT6,parental,,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1;,,orthotopic,mammary fat pad,SRX3453191,SRX3453191,True,0.11856461292500585,False,True
GSE107801,GSM2879417,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453172,SRX3453172,True,0.16312373083601525,True,False
GSE107801,GSM2879418,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453173,SRX3453173,True,0.036479869434968254,True,False
GSE107801,GSM2879419,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453174,SRX3453174,True,0.05436231801020429,True,False
GSE107801,GSM2879420,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453175,SRX3453175,True,0.04283889887906431,True,False
GSE107801,GSM2879421,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453176,SRX3453176,True,0.04736462939897086,True,False
GSE107801,GSM2879422,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453177,SRX3453177,True,0.0,True,False
GSE107801,GSM2879423,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453178,SRX3453178,True,0.11208657212808859,True,False
GSE107801,GSM2879424,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453179,SRX3453179,True,0.0905791323558026,True,False
GSE107801,GSM2879425,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453180,SRX3453180,True,0.18093708940172853,True,False
GSE107801,GSM2879426,in_vivo,Mammary carcinoma,EMT6,parental,antiTGFb_trap,0,Baseline,,R,0,,WT,primary,WT,BALB/c,anti_PDL1(mut)_TGFb_Trap_control,,orthotopic,mammary fat pad,SRX3453181,SRX3453181,True,0.2398122497179373,True,False
GSE107801,GSM2879407,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453162,SRX3453162,True,0.7539038059259919,True,False
GSE107801,GSM2879408,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453163,SRX3453163,True,0.1352313464037973,True,False
GSE107801,GSM2879409,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453164,SRX3453164,True,0.10863369708745309,True,False
GSE107801,GSM2879410,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453165,SRX3453165,True,0.1615986822847332,True,False
GSE107801,GSM2879411,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453166,SRX3453166,True,0.035557016642355804,True,False
GSE107801,GSM2879412,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453167,SRX3453167,True,0.09281103111139816,True,False
GSE107801,GSM2879413,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453168,SRX3453168,True,0.11023994370406111,True,False
GSE107801,GSM2879414,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453169,SRX3453169,True,0.054156503026271355,True,False
GSE107801,GSM2879415,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453170,SRX3453170,True,0.029307764995171952,True,False
GSE107801,GSM2879416,in_vivo,Mammary carcinoma,EMT6,parental,,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype,,orthotopic,mammary fat pad,SRX3453171,SRX3453171,True,0.0,True,False
GSE109485,GSM2944226,in_vivo,Melanoma,B16,B16F1,intra&extracranial,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6J,antiPD1; antiCTLA4; intra&extracranial;,,non-orthotopic,intracranial,SRX3591535,SRX3591535,True,0.015112577105561475,False,True
GSE109485,GSM2944227,in_vivo,Melanoma,B16,B16F1,intra&extracranial,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6J,antiPD1; antiCTLA4; intra&extracranial;,,non-orthotopic,intracranial,SRX3591536,SRX3591536,True,0.007752818842474545,False,True
GSE109485,GSM2944228,in_vivo,Melanoma,B16,B16F1,intra&extracranial,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6J,antiPD1; antiCTLA4; intra&extracranial;,,non-orthotopic,intracranial,SRX3591537,SRX3591537,True,0.0,False,True
GSE109485,GSM2944220,in_vivo,Melanoma,B16,B16F1,intracranial,1,NR,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6J,antiPD1; antiCTLA4; intracranial;,,non-orthotopic,intracranial,SRX3591529,SRX3591529,True,0.025117105588216507,False,True
GSE109485,GSM2944221,in_vivo,Melanoma,B16,B16F1,intracranial,1,NR,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6J,antiPD1; antiCTLA4; intracranial;,,non-orthotopic,intracranial,SRX3591530,SRX3591530,True,0.03201151811101884,False,True
GSE109485,GSM2944222,in_vivo,Melanoma,B16,B16F1,intracranial,1,NR,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6J,antiPD1; antiCTLA4; intracranial;,,non-orthotopic,intracranial,SRX3591531,SRX3591531,True,0.0,False,True
GSE109485,GSM2944223,in_vivo,Melanoma,B16,B16F1,intra&extracranial,0,Baseline,,R,1,,WT,primary,WT,C57BL/6J,isotype; intra&extracranial;,,non-orthotopic,intracranial,SRX3591532,SRX3591532,True,0.0,True,False
GSE109485,GSM2944224,in_vivo,Melanoma,B16,B16F1,intra&extracranial,0,Baseline,,R,1,,WT,primary,WT,C57BL/6J,isotype; intra&extracranial;,,non-orthotopic,intracranial,SRX3591533,SRX3591533,True,0.0,True,False
GSE109485,GSM2944225,in_vivo,Melanoma,B16,B16F1,intra&extracranial,0,Baseline,,R,1,,WT,primary,WT,C57BL/6J,isotype; intra&extracranial;,,non-orthotopic,intracranial,SRX3591534,SRX3591534,True,0.012365020089902607,True,False
GSE109485,GSM2944217,in_vivo,Melanoma,B16,B16F1,intracranial,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6J,isotype; intracranial;,,non-orthotopic,intracranial,SRX3591526,SRX3591526,True,0.005155145990914952,True,False
GSE109485,GSM2944218,in_vivo,Melanoma,B16,B16F1,intracranial,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6J,isotype; intracranial;,,non-orthotopic,intracranial,SRX3591527,SRX3591527,True,0.0020016382809721874,True,False
GSE109485,GSM2944219,in_vivo,Melanoma,B16,B16F1,intracranial,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6J,isotype; intracranial;,,non-orthotopic,intracranial,SRX3591528,SRX3591528,True,0.0,True,False
GSE111157,GSM3024253,in_vivo,Mammary carcinoma,Met1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX3744255,SRX3744255,True,4.1138145489830995,True,False
GSE111157,GSM3024254,in_vivo,Mammary carcinoma,Met1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX3744256,SRX3744256,True,2.4748890533223173,True,False
GSE111157,GSM3024255,in_vivo,Mammary carcinoma,Met1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX3744257,SRX3744257,True,2.1703878018814384,True,False
GSE111329,GSM3028602,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,splice.oligomer.control,WT,primary,WT,BALB/c,no_treatment,,orthotopic,unknown,SRX3756779,SRX3756779,True,2.59268298128466,True,False
GSE111329,GSM3028603,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,0,LFPRLR.splice.modulating.oligomer,prolactin.receptor_knockdown,primary,WT,BALB/c,no_treatment,,orthotopic,unknown,SRX3756780,SRX3756780,True,2.272299202443143,True,False
GSE112973,GSM3092543,in_vivo,Bladder carcinoma,BBN963,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923604,SRX3923604,True,8.137503321383251,True,False
GSE112973,GSM3092544,in_vivo,Bladder carcinoma,BBN963,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923605,SRX3923605,True,8.281686238407273,True,False
GSE112973,GSM3092545,in_vivo,Bladder carcinoma,MB49,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923606,SRX3923606,True,0.4969926208691906,True,False
GSE112973,GSM3092546,in_vivo,Bladder carcinoma,MB49,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923607,SRX3923607,True,0.31188684340065426,True,False
GSE112973,GSM3092547,in_vivo,Bladder carcinoma,MB49,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923608,SRX3923608,True,0.0,True,False
GSE112973,GSM3092548,in_vivo,Bladder carcinoma,MB49,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923609,SRX3923609,True,0.15295519237454291,True,False
GSE112973,GSM3092549,in_vivo,Bladder carcinoma,UPPL1541,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923610,SRX3923610,True,8.441385460921838,True,False
GSE112973,GSM3092550,in_vivo,Bladder carcinoma,UPPL1541,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923611,SRX3923611,True,8.473231719037251,True,False
GSE112973,GSM3092551,in_vivo,Bladder carcinoma,UPPL1541,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923612,SRX3923612,True,8.224039573998644,True,False
GSE112973,GSM3092552,in_vivo,Bladder carcinoma,UPPL1541,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,subcutaneous,flank,SRX3923613,SRX3923613,True,8.218089101895437,True,False
GSE113379,GSM3104650,in_vivo,Mammary carcinoma,NDL(UCD),parental,,0,,,,1,,WT,primary,WT,FVB/N,no_treatment,,orthotopic,mammary fat pad,SRX3972566,SRX3972566,True,1.142522575340996,True,False
GSE113379,GSM3104651,in_vivo,Mammary carcinoma,NDL(UCD),parental,,0,,,,1,,WT,primary,WT,FVB/N,no_treatment,,orthotopic,mammary fat pad,SRX3972567,SRX3972567,True,1.4505994773565845,True,False
GSE113379,GSM3104652,in_vivo,Mammary carcinoma,NDL(UCD),parental,,0,,,,1,,WT,primary,WT,FVB/N,no_treatment,,orthotopic,mammary fat pad,SRX3972568,SRX3972568,True,0.8473090579685195,True,False
GSE115109,GSM3165407,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SRX3207,,subcutaneous,unknown,SRX4142102,SRX4142102,True,0.7276853961244703,False,False
GSE115109,GSM3165408,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SRX3207,,subcutaneous,unknown,SRX4142103,SRX4142103,True,0.1579603453007238,False,False
GSE115109,GSM3165395,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,,WT,primary,KO,B6.129P2-Syktm1.2Tara/J (flox),no_treatment,,subcutaneous,unknown,SRX4142090,SRX4142090,True,0.1656279475777561,True,False
GSE115109,GSM3165396,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,,WT,primary,KO,B6.129P2-Syktm1.2Tara/J (flox),no_treatment,,subcutaneous,unknown,SRX4142091,SRX4142091,True,0.07626292199458323,True,False
GSE115109,GSM3165397,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,,WT,primary,KO,C57BL/6 Syk cre,no_treatment,,subcutaneous,unknown,SRX4142092,SRX4142092,True,0.09106401917422252,True,False
GSE115109,GSM3165398,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,,WT,primary,KO,C57BL/6 Syk cre,no_treatment,,subcutaneous,unknown,SRX4142093,SRX4142093,True,0.0,True,False
GSE115109,GSM3165405,in_vivo,Lung carcinoma,LLC,parental,,0,,,,1,,WT,primary,WT,C57BL/6,vehicle,,subcutaneous,unknown,SRX4142100,SRX4142100,True,0.28499163268484656,True,False
GSE115109,GSM3165406,in_vivo,Lung carcinoma,LLC,parental,,0,,,,1,,WT,primary,WT,C57BL/6,vehicle,,subcutaneous,unknown,SRX4142101,SRX4142101,True,0.11033235415236317,True,False
GSE124821,GSM3554691,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100689,SRX5100689,True,3.1242260507896353,False,True
GSE124821,GSM3554696,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100690,SRX5100690,True,2.821989136319588,False,True
GSE124821,GSM3554697,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100691,SRX5100691,True,2.0330152008446567,False,True
GSE124821,GSM3554698,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100680,SRX5100680,True,2.991243189120318,False,True
GSE124821,GSM3554706,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100588,SRX5100588,True,3.0813668993121466,False,True
GSE124821,GSM3554707,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100589,SRX5100589,True,3.060876089814556,False,True
GSE124821,GSM3554708,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100594,SRX5100594,True,3.2548008185344894,False,True
GSE124821,GSM3554709,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100609,SRX5100609,True,3.4908651853167525,False,True
GSE124821,GSM3554710,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100595,SRX5100595,True,2.567240473291622,False,True
GSE124821,GSM3554715,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,end,orthotopic,mammary gland,SRX5100855,SRX5100855,True,2.5185540223015423,False,True
GSE124821,GSM3554716,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,end,orthotopic,mammary gland,SRX5100854,SRX5100854,True,4.584550071442809,False,True
GSE124821,GSM3554717,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,end,orthotopic,mammary gland,SRX5100853,SRX5100853,True,4.261696437356732,False,True
GSE124821,GSM3554727,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100823,SRX5100823,True,2.1557022860476533,False,True
GSE124821,GSM3554729,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_end,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,end,orthotopic,mammary gland,SRX5100777,SRX5100777,True,3.6002089658525693,False,True
GSE124821,GSM3554730,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_end,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,end,orthotopic,mammary gland,SRX5100776,SRX5100776,True,2.808526326936047,False,True
GSE124821,GSM3554731,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_end,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,end,orthotopic,mammary gland,SRX5100779,SRX5100779,True,0.5054885445805524,False,True
GSE124821,GSM3554732,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_end,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,end,orthotopic,mammary gland,SRX5100773,SRX5100773,True,1.2240970915681788,False,True
GSE124821,GSM3554733,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100709,SRX5100709,True,1.8799687989256757,False,True
GSE124821,GSM3554734,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100712,SRX5100712,True,3.5363332035790482,False,True
GSE124821,GSM3554735,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100711,SRX5100711,True,3.350696240410991,False,True
GSE124821,GSM3554736,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day3,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day3,orthotopic,mammary gland,SRX5100714,SRX5100714,True,3.608206259361591,False,True
GSE124821,GSM3554739,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100715,SRX5100715,True,3.6569352903668912,False,True
GSE124821,GSM3554742,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100619,SRX5100619,True,0.47069095257208154,False,True
GSE124821,GSM3554743,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100620,SRX5100620,True,0.7804906871196363,False,True
GSE124821,GSM3554744,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day7,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,FVB/NJ,antiPD1; antiCTLA4;,day7,orthotopic,mammary gland,SRX5100621,SRX5100621,True,3.1405658343891547,False,True
GSE124821,GSM3554692,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day7,orthotopic,mammary gland,SRX5100686,SRX5100686,True,2.3451701026404534,True,False
GSE124821,GSM3554693,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day7,orthotopic,mammary gland,SRX5100687,SRX5100687,True,2.872265752433679,True,False
GSE124821,GSM3554694,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day7,orthotopic,mammary gland,SRX5100692,SRX5100692,True,3.0106411114065432,True,False
GSE124821,GSM3554695,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day7,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day7,orthotopic,mammary gland,SRX5100693,SRX5100693,True,3.7428006604312647,True,False
GSE124821,GSM3554699,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,end,orthotopic,mammary gland,SRX5100597,SRX5100597,True,3.578768114882274,True,False
GSE124821,GSM3554700,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100596,SRX5100596,True,3.890031529798452,True,False
GSE124821,GSM3554701,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,end,orthotopic,mammary gland,SRX5100599,SRX5100599,True,3.662661255475094,True,False
GSE124821,GSM3554702,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100598,SRX5100598,True,2.077441270407888,True,False
GSE124821,GSM3554703,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100618,SRX5100618,True,3.140753956370553,True,False
GSE124821,GSM3554704,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100617,SRX5100617,True,2.4794840972377306,True,False
GSE124821,GSM3554705,in_vivo,"Mammary cancer, NOS",KPB25L,parental,day3,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100591,SRX5100591,True,3.5581943952159185,True,False
GSE124821,GSM3554711,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,end,orthotopic,mammary gland,SRX5100592,SRX5100592,True,3.195664924830151,True,False
GSE124821,GSM3554712,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,end,orthotopic,mammary gland,SRX5100593,SRX5100593,True,3.708346950188505,True,False
GSE124821,GSM3554713,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,end,orthotopic,mammary gland,SRX5100586,SRX5100586,True,2.7917107350798136,True,False
GSE124821,GSM3554714,in_vivo,"Mammary cancer, NOS",KPB25L,parental,end,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,end,orthotopic,mammary gland,SRX5100587,SRX5100587,True,3.5387605102487325,True,False
GSE124821,GSM3554718,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-Apobec,Apobec_day3,0,,,,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100631,SRX5100631,True,3.0450315622852657,True,False
GSE124821,GSM3554719,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-Apobec,Apobec_day3,0,,,,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100821,SRX5100821,True,2.0067357036769735,True,False
GSE124821,GSM3554720,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-Apobec,Apobec_day3,0,,,,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100818,SRX5100818,True,3.3669348360865157,True,False
GSE124821,GSM3554721,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-Apobec,Apobec_day3,0,,,,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100622,SRX5100622,True,3.1448068480608553,True,False
GSE124821,GSM3554722,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-Apobec,Apobec_day3,0,,,,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100623,SRX5100623,True,3.7065009358211802,True,False
GSE124821,GSM3554724,in_vivo,"Mammary cancer, NOS",KPB25L,KPB25L-UV,UV_day3,0,Baseline,,R,1,,WT,primary,WT,FVB/NJ,no_treatment,day3,orthotopic,mammary gland,SRX5100863,SRX5100863,True,2.0135808864472615,True,False
