atlas_name	level	downloadSource	FileFormat	assayName	Filename	synapseId	CellTotal	diagnosis	organ
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10044_3601831_R2.fastq.gz	syn51675230		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10403_3001902_R1.fastq.gz	syn51675231		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10403_3001902_R2.fastq.gz	syn51675232		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10403_3101902_R1.fastq.gz	syn51675233		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10403_3101902_R2.fastq.gz	syn51675238		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3001886_R1.fastq.gz	syn51675240		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3001886_R2.fastq.gz	syn51675241		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3001890_R1.fastq.gz	syn51675242		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3001890_R2.fastq.gz	syn51675243		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3101886_R1.fastq.gz	syn51675244		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3101886_R2.fastq.gz	syn51675250		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3101890_R1.fastq.gz	syn51675251		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3101890_R2.fastq.gz	syn51675252		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3601883_R1.fastq.gz	syn51675253		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3601883_R2.fastq.gz	syn51675254		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3801892_R1.fastq.gz	syn51675259		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2GC2BGXH_PCGA02_10408_3801892_R2.fastq.gz	syn51675261		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3001815_R1.fastq.gz	syn51675262		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3001815_R2.fastq.gz	syn51675263		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3001817_R1.fastq.gz	syn51675264		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3001817_R2.fastq.gz	syn51675270		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3101815_R1.fastq.gz	syn51675271		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3101815_R2.fastq.gz	syn51675273		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3201815_R1.fastq.gz	syn51675274		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3201815_R2.fastq.gz	syn51675279		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3201817_R1.fastq.gz	syn51675280		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3201817_R2.fastq.gz	syn51675282		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3501810_R1.fastq.gz	syn51675283		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2JK2BGXF_PCGA02_10401_3501810_R2.fastq.gz	syn51675288		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3001787_R1.fastq.gz	syn51675289		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3001787_R2.fastq.gz	syn51675290		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3101787_R1.fastq.gz	syn51675291		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3101787_R2.fastq.gz	syn51675292		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3201787_R1.fastq.gz	syn51675293		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3201787_R2.fastq.gz	syn51675295		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3501783_R1.fastq.gz	syn51675300		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3501783_R2.fastq.gz	syn51675301		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3601783_R1.fastq.gz	syn51675302		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3601783_R2.fastq.gz	syn51675303		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3701790_R1.fastq.gz	syn51675304		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3701790_R2.fastq.gz	syn51675305		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3801790_R1.fastq.gz	syn51675306		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10312_3801790_R2.fastq.gz	syn51675307		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3001711_R1.fastq.gz	syn51675313		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3001711_R2.fastq.gz	syn51675314		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3101711_R1.fastq.gz	syn51675315		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3101711_R2.fastq.gz	syn51675316		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3201711_R1.fastq.gz	syn51675317		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3201711_R2.fastq.gz	syn51675319		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3501707_R1.fastq.gz	syn51675324		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3501707_R2.fastq.gz	syn51675325		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3701714_R1.fastq.gz	syn51675326		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2MCKBGXF_PCGA02_10402_3701714_R2.fastq.gz	syn51675327		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2YVFBGXH_PCGA02_10408_3501883_R1.fastq.gz	syn51675329		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2YVFBGXH_PCGA02_10408_3501883_R2.fastq.gz	syn51675330		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2YVFBGXH_PCGA02_10408_3801892_R1.fastq.gz	syn51675335		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/H2YVFBGXH_PCGA02_10408_3801892_R2.fastq.gz	syn51675337		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10410_3501942_R1.fastq.gz	syn51675338		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10410_3501942_R2.fastq.gz	syn51675339		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10410_3601942_R1.fastq.gz	syn51675340		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10410_3601942_R2.fastq.gz	syn51675345		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10411_3701936_R1.fastq.gz	syn51675346		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10411_3701936_R2.fastq.gz	syn51675347		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10411_3801936_R1.fastq.gz	syn51675348		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGJCFBGXH_PCGA02_10411_3801936_R2.fastq.gz	syn51675350		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10202_3201624_R1.fastq.gz	syn51675351		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10202_3201624_R2.fastq.gz	syn51675356		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10404_3001601_R1.fastq.gz	syn51675358		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10404_3001601_R2.fastq.gz	syn51675359		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3001630_R1.fastq.gz	syn51675360		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3001630_R2.fastq.gz	syn51675366		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3001631_R1.fastq.gz	syn51675367		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3001631_R2.fastq.gz	syn51675368		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3101630_R1.fastq.gz	syn51675370		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3101630_R2.fastq.gz	syn51675371		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3201630_R1.fastq.gz	syn51675376		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3201630_R2.fastq.gz	syn51675377		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3201631_R1.fastq.gz	syn51675378		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HGWH2BGX7_PCGA02_10408_3201631_R2.fastq.gz	syn51675379		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HM3CLBGXJ_PCGA02_10417_3002834_R1.fastq.gz	syn51675381		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HM3CLBGXJ_PCGA02_10417_3002834_R2.fastq.gz	syn51675382		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HM3CLBGXJ_PCGA02_10417_3102834_R1.fastq.gz	syn51675387		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HM3CLBGXJ_PCGA02_10417_3102834_R2.fastq.gz	syn51675388		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HM3CLBGXJ_PCGA02_10420_3002536_R1.fastq.gz	syn51675389		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HM3CLBGXJ_PCGA02_10420_3002536_R2.fastq.gz	syn51675390		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10404_3001846_R1.fastq.gz	syn51675391		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10404_3001846_R2.fastq.gz	syn51675395		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10404_3101846_R1.fastq.gz	syn51675398		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10404_3101846_R2.fastq.gz	syn51675399		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10411_3001660_R1.fastq.gz	syn51675400		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10411_3001660_R2.fastq.gz	syn51675401		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10411_3101660_R1.fastq.gz	syn51675403		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTCK2BGXH_PCGA02_10411_3101660_R2.fastq.gz	syn51675408		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTGF7BGXH_PCGA02_10403_3001766_R1.fastq.gz	syn51675409		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTGF7BGXH_PCGA02_10403_3001766_R2.fastq.gz	syn51675411		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTGF7BGXH_PCGA02_10403_3101766_R1.fastq.gz	syn51675412		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTGF7BGXH_PCGA02_10403_3101766_R2.fastq.gz	syn51675418		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTGF7BGXH_PCGA02_10411_3101934_R1.fastq.gz	syn51675419		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTGF7BGXH_PCGA02_10411_3101934_R2.fastq.gz	syn51675420		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10202_3101624_R1.fastq.gz	syn51675422		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10202_3101624_R2.fastq.gz	syn51675423		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10204_3001619_R1.fastq.gz	syn51675425		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10204_3001619_R2.fastq.gz	syn51675426		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10204_3201619_R1.fastq.gz	syn51675427		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10204_3201619_R2.fastq.gz	syn51675428		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10206_3001596_R1.fastq.gz	syn51675433		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10206_3001596_R2.fastq.gz	syn51675434		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10206_3201596_R1.fastq.gz	syn51675435		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10206_3201596_R2.fastq.gz	syn51675436		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10404_3001601_R1.fastq.gz	syn51675438		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10404_3001601_R2.fastq.gz	syn51675439		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10404_3201601_R1.fastq.gz	syn51675440		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10404_3201601_R2.fastq.gz	syn51675441		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10408_3001631_R1.fastq.gz	syn51675442		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10408_3001631_R2.fastq.gz	syn51675443		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10408_3101630_R1.fastq.gz	syn51675444		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10408_3101630_R2.fastq.gz	syn51675445		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10408_3101631_R1.fastq.gz	syn51675451		Not Reported	Lung
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/P-LUSC/Roswell/HTTNYBGX7_PCGA02_10408_3101631_R2.fastq.gz	syn51675452		Not Reported	Lung
