sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-66-2757-01	10.9787	8.6123	8.2906	8.3869	7.4166	7.8622	8.2838	8.3642	3.6914	11.3929	12.2305	5.801	6.224	5.0458	7.5911	6.51	9.0994	10.6013	6.3137	5.4293	11.925	7.850199999999999	0.86	0.845045813064853	0.265645695012755	0.017336732093822	0.0127710381596187	0.0928669992889176	0.323800256004852	1.0649	0.4069	0.2738	0.0602	0.404
TCGA-52-7810-01	13.9165	3.6767	4.6632	4.4286	3.1676	3.5419	6.8417	4.4538	0.0	4.527	5.4333	5.0748	2.2638	1.8726	3.8389	2.9717	6.0615	3.34	4.666	1.5367	10.8676	5.00465	0.51	0.233609038433637	0.0125597455873406	0.0	0.0	0.0	0.118557524895302	-1.6704	-0.8496	0.0113	0.5399	0.429
TCGA-85-A4QR-01	14.0698	3.9486	4.2172	6.305	2.2048	3.1163	3.3256	3.3891	0.0	2.5763	3.9486	5.2134	1.4881	2.0562	6.842	4.4731	3.3891	6.7482	3.3545	4.5021	9.5326	2.7652	0.73	0.105701557232976	0.137714196350867	0.0	0.0	0.0	0.0308509397736807	-1.4211	-1.7099	-0.1511	-0.2999	0.224
TCGA-LA-A7SW-01	12.5181	5.075	5.3309	4.3663	3.2151	11.0117	6.9438	6.5926	0.0	3.2151	6.3286	6.3672	3.1457	4.3965	6.776	5.13	7.1124	3.8599	3.9619	1.2068	12.2921	5.0794500000000005	0.48	0.370408498321257	0.0127795151155592	0.0	0.0	0.0	0.336863624205207	-0.7679	-0.1924	0.0093	0.2653	0.4325
TCGA-90-7767-01	8.1327	9.0207	9.4759	9.348	8.0103	7.1533	8.21	7.659	4.0395	10.8088	11.0561	8.3472	6.5852	6.3968	7.6992	7.6445	8.4408	8.8538	8.2214	6.4914	11.3821	8.11015	0.54	0.285415490926208	0.116058263512944	0.0990150684406465	0.0441008849613841	0.101852466730659	0.173106181409371	1.1868	0.5503	0.4239	0.6712	0.2985
TCGA-77-8150-01	12.6861	9.0723	8.8531	8.1571	7.0769	8.1635	8.1635	8.0163	3.8979	11.2253	9.0099	8.5021	6.5822	7.1811	7.6124	7.5651	8.0511	8.3086	6.8172	6.8267	11.0963	7.6202000000000005	0.56	0.218256142521998	0.248212360061562	0.0168740991645225	0.0501160129482836	0.119896198206716	0.141595303000579	0.9861	0.2407	0.1768	0.2924	0.081
TCGA-33-4582-01	12.5074	6.7079	6.1603	6.395	7.1335	7.078	6.1847	6.1603	3.5358	8.5578	9.0445	2.4552	3.4842	3.7694	6.1928	5.6531	6.763	8.3697	4.6918	3.1284	10.067	6.6591000000000005	0.54	0.256239723611022	0.142307359427406	0.0082806306563541	0.034841571834131	0.083050871765366	0.189971001753576	-0.398	-0.6288	0.1414	-0.2626	0.532
TCGA-33-A4WN-01	14.4578	6.5141	7.4774	7.1189	5.4919	5.706	5.6264	5.853	1.1375	8.3478	7.0246	6.6977	4.8972	5.1779	6.1334	6.1579	7.0639	6.0917	5.8116	7.824	10.8532	5.559150000000001	0.39	0.429706742882776	0.0538423156971114	0.0155028678222997	0.004804255739889	0.0282730327761386	0.191325425943037	0.7172	-0.1604	-0.1994	0.1501	0.2585
TCGA-18-5595-01	13.183	5.9668	5.7709	5.4722	6.037	5.8861	6.3088	5.5873	0.6482	8.3786	7.4778	6.6436	2.61	2.9113	4.9832	5.1538	6.145	7.3927	5.1071	2.0425	10.7846	6.1729	0.86	0.0811921937821815	0.0699765943288011	0.0014848438110334	0.0152713738187248	0.0713780846206951	0.308601487347702					
TCGA-18-3419-01	14.6387	8.8821	8.896	8.7145	8.7387	8.9036	8.7489	7.7792	5.5124	11.465	9.8507	6.15	6.3427	6.0431	7.4132	7.2107	8.654	11.4139	7.1438	6.4471	11.6959	8.7438	0.57	0.335695196342537	0.177646008758786	0.0256477356360819	0.0064345400344822	0.0939003816922291	0.160093313218081	1.1536	0.4009	0.0616	-0.1502	0.2345
TCGA-NK-A5CT-01	14.7009	6.7431	7.5376	7.2124	6.7289	7.2972	7.0205	7.2227	3.531	8.2204	8.8679	7.0087	4.5345	5.6619	6.0431	5.7636	6.9968	9.1751	5.103	4.1183	11.2133	6.874700000000001	0.5	0.478377271007707	0.138199495610547	0.0047838337083156	0.0682881771693188	0.0253481826197241	0.107574354433316	-0.1234	-0.4236	0.348	0.3214	0.224
TCGA-85-8288-01	12.9606	7.9342	8.3678	8.0105	6.3204	7.454	7.5439	6.9377	2.8957	10.1302	9.9586	5.2946	6.0227	6.2148	6.7345	6.6445	7.6108	8.3049	7.4899	3.2411	10.911	6.93215	0.61	0.268134178384846	0.238675601366275	0.0468335968745543	0.0281998499284797	0.121450693252667	0.172353925254094	0.725	0.1253	0.4018	0.7075	0.262
TCGA-18-3416-01	14.4443	11.3261	10.3441	9.7735	10.9569	9.4152	11.0387	10.2879	7.3017	12.9212	13.4841	10.1019	8.0431	7.2177	10.2723	9.1149	9.6567	13.2686	6.8261	8.5108	12.3019	10.9978	0.51	0.272732705543281	0.348448885341839	0.0264975605127396	0.0668595890401883	0.0873493748278949	0.236834208932509	1.9404	0.913	0.4455	-0.1464	0.343
TCGA-79-5596-01	13.7053	5.2272	6.5258	5.3294	6.6692	5.0287	6.267	4.8336	0.0	3.9166	2.6227	7.1603	3.456	3.6661	4.4123	4.9823	6.33	1.7688	4.1241	6.2605	11.594	6.4681	0.69	0.268325223468547	0.0280268387100448	0.0	0.0170233912195963	0.0	0.174793687770108	-0.2066	-0.5653	-0.0997	0.4027	0.267
TCGA-18-4721-01	10.8346	9.2167	9.583	9.2726	10.0755	8.6352	9.7018	8.6723	3.9163	11.437	9.9713	9.3008	6.1016	6.2155	8.1729	7.9877	9.5742	9.1633	7.0257	7.5692	12.6723	9.88865	0.39	0.438948794741739	0.121239023667095	0.0178005151622827	0.0	0.0842841863768828	0.401917139698886	1.6414	0.9481	0.2114	0.358	0.2045
TCGA-66-2789-01	13.6497	6.6491	7.1818	7.2076	8.1467	7.8336	7.6009	6.4354	1.3186	8.6302	9.7447	5.5181	3.6953	4.0282	5.553	5.3696	8.7464	10.7357	4.9234	7.4793	12.0309	7.873799999999999	0.55	0.083247166830689	0.0512906711104686	0.0	0.032820309893673	0.0332620715368512	0.349341128703114	0.9772	0.4029	0.2058	0.73	0.282
TCGA-85-8351-01	16.3833	6.5472	6.9184	6.2859	7.1519	6.8314	7.6325	6.6204	2.6581	9.4114	7.9125	6.1121	4.1193	4.1556	5.4281	4.9382	7.788	8.4523	5.1019	3.483	11.6363	7.392200000000001	0.49	0.259700647618257	0.059654186202234	0.0030608331250452	0.0438263439486852	0.0659381042495368	0.393080675503405	-0.3711	0.0073	0.2297	0.4861	0.269
TCGA-43-5670-01	14.6683	4.4221	5.0869	4.2961	4.2424	3.4646	4.9926	3.5987	0.0	4.2148	7.4738	3.3677	3.5987	2.3057	4.7059	4.0372	4.6032	7.6695	4.6051	2.0796	9.6938	4.6175	0.62	0.310760259045464	0.0045857710450684	0.0	0.0	0.0	0.029581791753499	-1.5874	-1.0797	0.3147	0.4577	0.2185
TCGA-60-2709-01	11.7502	9.6994	10.0516	9.3231	8.2656	7.7999	9.257	8.1845	3.1751	11.591	9.373	8.7829	7.3637	7.4765	7.7572	8.1596	10.4717	8.0431	8.1329	7.3195	14.3347	8.761299999999999	0.15	0.523543536343164	0.0831834338019167	0.0230116591379494	0.0097107916067501	0.0286871710285591	0.326123278199711	1.9326	1.4571	0.3809	0.8195	0.1465
TCGA-98-A53D-01	12.4696	8.5727	8.8968	8.5169	6.4393	7.802	8.5525	7.3048	2.4161	8.4409	6.2785	9.0117	7.1172	6.8721	6.7928	7.3566	10.0626	7.7832	6.7074	10.5538	12.7158	7.495900000000001	0.99	0.536453349636873	0.0973054748013206	0.0154162873425794	0.0102314371977648	0.0002267508114675	0.341597587271031	1.7207	1.1443	0.2565	0.7617	-0.2405
TCGA-85-8666-01	13.4638	7.0729	8.0733	7.834	5.7239	8.4733	8.8138	6.214	2.2454	8.2809	9.7563	5.7811	5.3227	6.4261	7.0264	6.6423	8.2559	7.6543	7.0682	4.5516	13.3641	7.2688500000000005	0.27	0.457082358769627	0.0583275959832254	0.0207978684377331	0.0	0.0230870051631445	0.230469708304761	0.3056	0.4878	0.2502	0.7738	0.304
TCGA-56-8503-01	13.2689	7.9051	8.6098	8.3235	6.9189	8.1211	8.5138	8.0208	3.7288	11.5218	11.3743	6.3167	6.2931	7.0581	7.2598	7.5101	9.5258	10.0995	7.8292	6.1693	12.6801	7.71635	0.22	0.5657282453358	0.0761462545334254	0.0234195271641836	0.0	0.0954569021620214	0.239717075213211	1.2157	0.9721	0.4965	1.0832	0.127
TCGA-NK-A5CX-01	15.1863	8.0975	8.3367	8.3881	8.2443	7.9906	7.7948	7.5035	4.7766	11.9326	10.8951	6.7757	5.9798	6.3947	7.3433	6.6619	8.1922	11.6964	6.1823	4.3958	12.593	8.01955	0.51	0.416438022035311	0.111204193230741	0.010656944388384	0.0754219145280539	0.09421260277072	0.221115271975674	0.824	0.3332	0.362	0.7904	0.113
TCGA-56-7221-01	12.7333	5.3975	6.4562	5.2468	3.6888	4.2236	6.4079	3.6888	0.0	4.8565	4.7398	3.9208	3.455	2.4597	4.7047	4.7047	7.1511	4.0384	3.6319	5.6585	10.5066	5.04835	0.58	0.163673716410207	0.0240455169196336	0.0094089647015063	0.0	0.0002032443352708	0.270885062431077	-0.7814	-0.4721	-0.0566	-0.0217	0.2575
TCGA-21-1082-01	14.503	8.4862	9.1925	8.7152	7.2088	7.7033	8.086	7.4252	3.0541	10.9558	8.9116	4.9369	5.6354	6.7943	7.0543	7.2783	8.7832	8.2756	7.7612	7.0805	11.9617	7.6474	0.69	0.176282512495849	0.114971506879049	0.0182349081919557	0.0	0.0450089400421377	0.251036112883032	1.2264	0.5611	0.0988	0.3475	0.3045
TCGA-63-A5ML-01	11.4835	8.3419	7.8124	7.7371	7.8807	6.7121	8.4052	7.4291	3.694	10.0136	8.5778	8.4271	6.1829	5.4961	7.4677	6.3575	8.1653	7.6688	5.5142	3.2967	12.0857	8.14295	0.71	0.119256338589492	0.218493583730427	0.0259170611062439	0.0400608705235505	0.0845229590049611	0.450203627244763	0.0046	0.142	0.2549	0.26	0.072
TCGA-22-5477-01	11.3383	8.1594	7.6707	7.5458	7.0948	7.2432	7.9249	6.8791	3.0939	10.4055	9.0555	9.32	4.6539	5.0432	6.9138	6.2254	7.5932	8.1776	5.3715	5.0318	11.0506	7.50985	0.73	0.0876262680077907	0.172938074710199	0.0	0.0539709182119345	0.0386553667078034	0.346611293548294	0.3819	-0.0023	-0.0201	0.0185	0.168
TCGA-98-A538-01	14.3918	7.3243	7.5506	7.6251	6.8225	7.3143	7.3375	6.4979	3.9047	10.2165	9.7615	6.1697	5.2947	5.3864	6.8272	6.0547	7.6908	7.8067	5.7612	5.3608	12.0762	7.08	0.45	0.34850435973249	0.109895519218905	0.0267171100446803	0.0	0.0790742650341355	0.178988784377759	0.4911	0.0573	-0.0582	0.3436	0.3385
TCGA-46-3765-01	13.3267	7.8365	7.9665	8.0398	7.2563	7.7518	7.2179	6.7247	2.8104	10.0731	10.1546	6.0036	5.4465	5.4954	6.1735	6.213	8.6054	8.1685	4.9727	7.289	11.577	7.2371	0.36	0.788815163666395	0.108311629376197	0.0089062924919265	0.0	0.0827133716422619	0.234227060634393	1.136	0.4304	0.3802	0.3455	0.4285
TCGA-22-4591-01	12.7419	7.1499	7.361	6.9746	6.4145	6.3725	7.4319	6.2957	2.4038	9.3429	7.4293	5.5541	3.8569	4.366	5.7311	5.143	7.6999	9.5577	5.6887	6.1414	11.5784	6.9232	0.73	0.0618978641455472	0.1757386495998	0.0079403180913534	0.0430792106980648	0.0668126055026183	0.334346135274192	0.4784	-0.1538	0.0017	0.0779	0.3975
TCGA-98-A53H-01	12.6305	8.3893	9.8592	9.024	7.3577	9.0976	8.5409	8.0165	3.697	9.6191	9.4301	7.7074	6.7862	6.8235	7.2445	7.8536	8.6882	9.4709	7.7445	10.9455	11.7564	7.949300000000001	0.43	0.551731253577773	0.108904719640431	0.0561559194990038	0.0	0.0344273572026455	0.208319257256091	2.1366	0.9745	0.2822	0.7093	-0.105
TCGA-XC-AA0X-01	14.577	7.853	8.6242	8.3951	6.3374	7.5892	7.1491	6.7197	0.606	7.8724	5.9799	7.4237	5.9918	7.4497	6.0269	7.2613	9.1105	7.597	7.2692	9.7362	12.7335	6.74325	0.21	0.478406286503793	0.0306008035714392	0.0	0.0	0.0	0.21317683552488	1.3993	0.822	0.1307	0.6118	0.0515
TCGA-98-A53J-01	14.0368	6.1955	6.5481	6.208	5.7279	5.544	6.2804	6.0234	1.1815	8.8014	7.0882	6.4883	3.4784	4.7548	5.2151	4.6494	7.2229	8.6203	4.252	3.5583	11.0022	6.00415	0.4	0.354128988139199	0.0836505436932176	0.0181849319603702	0.0	0.0010473774214825	0.207812793991324	-0.4917	-0.4171	-0.1257	0.0988	0.106
TCGA-85-8277-01	12.4291	8.0115	8.3946	7.4158	8.0695	7.5942	8.6328	7.6898	2.6533	10.1965	8.9598	9.5166	5.7759	4.8469	7.0772	6.5819	7.7142	8.366	6.0874	5.0904	11.8101	8.35115	0.56	0.208839007876766	0.147785088225896	0.0510289970238246	0.0	0.14339146637494	0.236727116752344	0.6756	-0.0118	0.1256	0.2127	0.2695
TCGA-66-2787-01	6.1413	9.4929	9.3959	9.0987	8.5111	8.528	8.787	8.5791	4.7657	12.3922	9.6993	9.8792	6.5904	6.398	7.5336	7.1355	9.0782	8.9374	5.9686	8.2953	11.8994	8.64905	0.36	0.336793767464435	0.206365554643612	0.001619020712285	0.0	0.0838037572204557	0.318384046778398	1.4137	0.6857	0.1046	0.0469	0.262
TCGA-77-8143-01	14.8369	7.1986	7.4001	7.0862	7.6805	7.2076	7.212	6.1536	2.0743	9.158	6.353	6.5065	5.254	4.405	6.2261	5.6983	7.4577	8.7122	4.6272	3.8839	11.2615	7.44625	0.66	0.168515764801309	0.158385411768802	0.0660886720204308	0.0136929853703793	0.0695946658431681	0.234766115204473	0.0359	-0.376	-0.2139	-0.3042	0.3155
TCGA-85-6561-01	12.3226	9.4411	9.5537	9.2929	8.0975	8.5764	9.1125	8.0481	4.3613	10.9395	9.1738	8.2242	7.0657	7.0073	7.6729	8.0618	9.2144	8.4015	8.0166	8.9304	12.7422	8.605	0.4	0.452134581697187	0.165252803704339	0.0138186132343096	0.0078548344739492	0.0880172781472568	0.234085802811411	1.8444	0.9547	0.1883	0.8981	0.1375
TCGA-77-6845-01	12.084	5.0473	5.15	4.2308	3.4275	4.3832	5.0774	4.8522	0.0	4.521	4.2038	6.033	2.4676	2.6388	4.6667	5.5866	5.7911	4.9852	4.5397	2.9303	9.812	4.25245	0.78	0.0659662365736776	0.0756386211220721	0.0	0.0	0.0022870828282418	0.41117344498326	-1.0907	-0.6668	-0.2129	0.1984	0.3265
TCGA-56-7730-01	12.601	5.5724	4.7455	3.9944	4.7858	5.1776	4.69	4.0171	1.3329	7.4296	5.7321	6.9129	2.9701	2.5386	5.0177	3.1862	5.8317	7.2849	4.1596	4.2461	10.9602	4.7379	0.8	0.0953718219808858	0.07624332161897	0.0	0.0041780651797057	0.0436782521652981	0.155831365017576	-1.0456	-0.9674	-0.0692	-0.1331	0.3025
TCGA-21-1076-01	13.53035	8.5481	9.85185	9.52565	7.7487	8.37765	8.0469	7.54755	3.31725	11.8668	10.6229	7.19125	7.0673	8.4727	8.4997	8.3468	10.9653	9.96565	8.6981	9.09865	14.1342	7.8978	0.2	0.4883770452039385	0.04091878295584635	0.044650053457545	0.0	0.07896023433824015	0.30214332680608	1.76685	1.5644	0.47814999999999996	0.60755	0.06725
TCGA-39-5035-01	14.4912	10.1121	9.8477	9.2572	9.1533	10.3673	9.7679	9.4516	5.7801	12.4702	11.3195	10.1582	6.851	6.5741	8.7551	7.7161	9.3286	10.9145	6.9483	7.2933	11.9665	9.4606	0.44	0.329594727243206	0.30837924864261	0.0043991274213246	0.0619931437854428	0.09678858462798	0.210286386943154	1.7896	0.6989	0.4755	0.1789	0.3175
TCGA-56-7579-01	14.5631	4.1807	5.9559	5.7939	3.2909	4.1454	6.4302	4.4653	1.4634	6.5296	5.7475	3.5831	2.7467	4.0337	4.4937	3.8259	8.2938	4.0337	5.1568	2.649	12.3993	4.86055	0.66	0.322308323144004	0.0245166696371202	0.0183424648582251	0.0	0.0122619158123749	0.350081870563159	-0.9879	0.0061	-0.111	0.2621	0.289
TCGA-58-A46M-01	10.8693	9.0213	8.3515	8.4125	8.8712	9.1897	9.2724	8.7133	6.249	12.1108	11.4666	9.0857	6.3916	5.8152	8.8466	6.8525	8.7095	8.4687	4.6736	5.5282	11.5927	9.0718	0.55	0.228091478571952	0.162982416457637	0.0	0.0906002349634934	0.135251143465333	0.308872070423579	0.779	0.3048	0.3969	-0.1205	0.274
TCGA-77-7338-01	14.3595	7.7446	7.7992	7.5338	7.1472	6.2993	6.9927	6.5077	1.8155	8.5618	7.6751	6.6948	4.7697	4.8971	5.4541	5.9671	8.2569	6.6122	5.9429	6.9513	11.7071	7.06995	0.52	0.323767882352743	0.0942072325330758	0.0011391189185291	0.0	0.0221503002507684	0.335012440097008	0.7129	0.3943	0.0893	0.7441	0.089
TCGA-85-8582-01	13.3588	7.0344	7.888	7.4193	6.129	6.6469	7.4629	6.1691	1.8592	9.6078	10.012	5.9101	5.6136	6.031	6.7385	6.5491	7.9996	8.3115	6.9864	9.4018	11.8729	6.7959499999999995	0.21	0.461394644289027	0.032736005015143	0.0049916491563437	0.0033097472117793	0.0543998888516176	0.147203963058309	1.0706	0.3616	0.3659	1.1475	0.1355
TCGA-63-A5MH-01	12.7313	6.832	6.0191	6.3247	6.0191	6.0191	6.6844	6.0308	1.0394	7.7534	11.5999	7.7813	2.7665	5.3046	6.2764	5.2655	6.0308	11.8511	5.6046	3.4629	9.6998	6.35175	0.91	0.116482992294241	0.0815121570526087	0.0	0.0	0.0421396782874515	0.0045336465760465	-0.229	-0.5206	0.0904	0.4734	0.2955
TCGA-34-5234-01	13.5057	9.8372	9.5331	9.9708	10.1922	9.1316	8.4923	8.8048	4.5792	10.5675	12.2129	5.5487	6.2682	6.9218	7.155	7.7058	10.1471	10.0811	7.5688	8.1848	12.5344	9.34225	0.18	0.488090766502774	0.137415716193106	0.0030461775909177	0.027128281043818	0.0436657655208678	0.293075469525554	2.1664	1.2166	0.6018	0.4162	0.3745
TCGA-63-A5MJ-01	12.814	7.3957	7.6053	7.4011	6.4618	6.6492	7.2035	6.7535	3.6907	9.9622	9.5052	8.8745	5.0705	6.0073	7.4091	6.1414	7.6488	7.1215	6.2745	3.422	12.0225	6.83265	0.44	0.201516854163226	0.103489056159795	0.0	0.0	0.0970607647563091	0.308938055735806	-0.1334	-0.0321	0.3638	0.5848	0.3235
TCGA-56-1622-01	13.9094	5.6988	5.8257	5.3363	6.2595	6.2369	6.0589	5.0547	0.0	6.3111	8.3227	9.6063	3.0978	4.5414	6.1667	4.8901	6.3885	13.0902	5.1094	1.9206	10.0357	6.1592	0.9	0.0286649397309485	0.0749811653439621	0.0082655856448014	0.0	0.0095769007499742	0.143367629417091	-0.8592	-0.7607	0.1776	0.4216	0.245
TCGA-22-4605-01	14.2588	6.6309	7.862	7.351	5.9496	7.146	7.1573	6.0905	0.4573	8.1332	7.0106	7.2164	4.7	6.114	6.4519	6.1523	9.3707	7.4374	6.197	4.8381	12.8977	6.55345	0.24	0.40223338768534	0.0425447527539742	0.019265971599798	0.0	0.0197435664881481	0.389967208538144	0.4018	0.7788	0.1744	0.7531	0.0335
TCGA-56-8624-01	13.8082	6.8549	7.785	6.9261	5.5623	4.3027	6.3226	5.1515	0.0	8.4413	6.3436	3.9118	4.539	4.92	4.92	5.2875	7.7304	6.0052	5.2202	8.1955	10.6047	5.94245	0.28	0.281851809052065	0.0576670209392942	0.0	0.0196414962910077	0.0232474205951586	0.203197998750043	0.7418	0.1515	-0.1711	0.4398	-0.097
TCGA-94-7033-01	13.966	6.0473	7.127	6.7125	6.3329	7.2247	6.4708	6.7242	3.1148	8.7371	8.74	4.4502	4.5053	4.3634	6.5252	5.4593	6.3405	11.3758	6.0467	5.7378	9.9752	6.40185	0.44	0.358893104149084	0.113337899746286	0.0088531598581639	0.0766842285401764	0.0572066515102594	0.0942922692385663	0.0081	-0.5954	0.4678	-0.0633	0.4735
TCGA-85-A513-01	11.9584	9.0743	9.9885	9.6363	8.3665	9.0108	9.2889	8.5979	4.8771	10.6939	10.2269	5.7349	8.1111	8.7591	8.7505	7.771	9.4612	9.0795	7.4193	9.8879	12.4971	8.8277	0.24	0.468276889201253	0.0866815032873322	0.0302003564768245	0.0297032066745389	0.0498409868398988	0.153739586170149	2.2172	1.1572	0.3724	0.3023	0.0195
TCGA-60-2704-01	11.6415	8.954	8.8271	8.4819	7.5306	8.4356	8.0499	7.2568	3.1534	11.2654	9.8749	7.2245	5.8621	7.2172	7.1153	8.1159	9.9365	8.1753	6.9552	8.7244	13.2525	7.7902499999999995	0.21	0.481304924094071	0.0445150475923204	0.0	0.0	0.0482583827442524	0.300522148507281	1.5308	1.2772	0.2534	0.8708	0.0055
TCGA-33-4538-01	13.4112	7.6436	7.371	7.0737	6.7587	6.6707	7.4291	6.183	2.6332	9.5376	7.4324	8.899	4.6679	4.8391	5.9032	5.5679	7.7943	7.4817	4.8643	6.3622	12.0389	7.0939	0.59	0.0510104201020701	0.239980928188608	0.0110173875326741	0.0	0.0695096129365943	0.191692496644545	0.3311	-0.0189	0.1065	0.0937	0.263
TCGA-56-7822-01	15.0865	6.1779	6.7985	6.1374	7.1436	5.9157	6.8695	5.8267	1.5877	5.47	5.9995	4.9204	3.1735	3.9107	6.044	4.8009	7.8732	6.6793	3.5868	4.0569	12.4116	7.006550000000001	0.31	0.315877910831347	0.061881635123514	0.0025161779136968	0.0408386728997517	0.0023488756231416	0.483138209530681	-0.3289	0.1457	0.0724	0.5223	-0.091
TCGA-56-A62T-01	13.7168	5.2281	7.4167	6.641	9.3761	6.0523	8.4708	6.2597	1.7137	6.836	7.5946	5.0739	4.2373	4.7866	7.8175	4.9374	8.4427	5.4699	5.4969	2.0144	11.9281	8.923449999999999	0.51	0.196118755659445	0.0207852804364158	0.0	0.147378342869478	0.0170259448380188	0.41366476781799	-0.3038	0.1448	0.1142	0.6946	0.232
TCGA-85-A4JB-01	12.2013	6.5313	7.3341	6.8473	7.1954	6.6753	6.7515	6.1824	2.9876	10.5052	13.2825	5.0394	4.5634	5.1183	6.48	5.2112	6.3306	9.0248	6.399	3.1466	10.2123	6.97345	0.33	0.415507938568963	0.0439908832569534	0.0091743247871722	0.111572872174573	0.112332310995607	0.0477206414755676	0.1258	-0.4794	0.2531	0.6494	0.275
TCGA-56-A49D-01	13.5247	9.1322	9.3327	8.8855	8.9188	8.724	9.2837	8.5841	3.81	10.8306	9.9068	6.6611	6.6467	7.2365	8.1602	7.6929	9.0266	11.373	7.2552	7.3158	12.5917	9.10125	0.56	0.34570555730367	0.172741262185406	0.0107413106712516	0.0048823715090767	0.103711813986183	0.291143034594407	1.1439	0.6694	0.4255	0.1424	0.331
TCGA-43-2576-01	13.8337	8.5003	9.0388	9.1335	8.252	8.8119	8.8846	8.4958	4.0766	10.5457	9.0512	5.1063	6.5628	6.2872	7.6437	6.8161	9.8796	12.609	7.4402	5.2847	13.1122	8.5683	0.27		0.116035036126371	0.0496770987610465	0.0675747565099594	0.0638652718047022	0.257093291178276	1.5804	0.8744	0.3471	0.5377	0.117
TCGA-39-5034-01	11.3988	7.8152	8.5185	8.2267	8.6032	7.5913	8.4827	7.1966	1.1368	10.738	9.2054	5.2315	5.4843	5.3634	7.2544	6.4484	8.3405	10.4209	6.9951	5.3843	11.3568	8.54295	0.51	0.255307678583076	0.0732541333389149	0.0208298153763898	0.0270784481873243	0.0360624289290257	0.139342635889298	1.0016	0.2143	0.1858	0.1931	0.258
TCGA-18-3411-01	12.4685	7.3101	7.5796	7.8674	7.4261	8.2089	8.3596	7.508	2.3285	12.1034	10.4506	5.3935	5.1207	6.3337	6.9223	6.1415	9.9046	8.6982	5.6521	5.6462	12.4579	7.89285	0.53	0.148829452861124	0.0543556306649315	0.0116997975627054	0.0	0.0983273457895154	0.351788066990803	0.6124	0.5095	0.2436	0.2839	0.4365
TCGA-77-A5FZ-01	11.8294	10.1367	11.1051	10.2528	8.6302	8.7064	9.2023	9.501	3.9933	10.139	8.2856	7.4975	8.4174	7.9342	8.2322	9.3174	10.3733	9.5751	8.497	11.7832	13.165	8.91625	0.46	0.787122790567925	0.0907565968742266	0.0341931093420333	0.0266580348419845	0.0119919755182509	0.203411685595823	3.0223	1.782	0.4047	0.4756	-0.175
TCGA-39-5030-01	11.3339	9.925	10.4886	10.5379	9.4615	9.5317	9.7777	9.1482	6.4079	12.9555	12.0147	7.8793	7.8449	7.999	9.5591	8.9857	9.9066	10.1176	9.1028	8.9786	13.0487	9.619599999999998	0.3	0.532636083577799	0.103605610802367	0.0601668393817536	0.0281086660532416	0.0706343982782674	0.164624542211705	2.5484	1.3198	0.4885	0.6739	0.0915
TCGA-58-8390-01	11.3908	7.0193	6.9044	6.4423	6.3913	6.2263	6.8781	7.36	2.0086	9.2426	9.6142	5.2859	3.3928	7.0942	5.2536	5.3018	7.5844	8.1318	6.3343	2.9029	10.6839	6.6347000000000005	0.82	0.131461789173526	0.0475777120825138	0.0	0.0427025107544811	0.0535400742077749	0.172893670412673	-0.0003	0.0791	0.1013	0.6507	0.14
TCGA-34-5232-01	15.5441	8.5036	10.5799	10.0586	7.8978	7.515	8.3598	8.2407	3.7805	10.7035	9.7069	5.6996	6.9583	8.2484	7.5778	8.8989	8.8522	10.7279	9.008	10.5822	11.7248	8.1288	0.29	0.568214547711648	0.0696999753181714	0.0864106341940411	0.0	0.0576555333681031	0.155008017399771	2.1451	0.8182	0.3902	0.2631	0.235
TCGA-43-8118-01	13.5298	6.972	7.3921	7.0693	6.198	7.0544	7.5812	5.8398	2.2296	8.4931	7.36	4.7208	5.4408	5.5584	5.7437	5.9189	9.1353	6.7176	5.8573	3.8912	13.0043	6.8896	0.33	0.355784897557843	0.0317456375054844	0.0	0.0	0.0218547479270584	0.431697190433527	-0.1652	0.6348	0.0713	0.5183	0.229
TCGA-66-2793-01	13.818	6.7873	4.9924	5.3239	4.871	4.2072	5.2282	4.7929	0.0	7.4056	5.8332	3.3575	2.9412	3.4954	6.3789	5.6085	5.6085	7.3924	4.6873	3.6802	9.764	5.0496	0.85	0.0308044278783645	0.181013767113369	0.0	0.0237830613651542	0.0152094430145967	0.256143812076348	-0.7074	-1.0308	-0.3783	-0.1778	0.328
TCGA-68-7757-01	14.3634	5.0872	7.5374	6.9816	5.7218	4.6648	7.1612	5.7763	1.823	7.9436	7.1354	5.0211	4.6059	5.6507	5.1911	5.8288	7.5295	7.4011	6.1351	4.4131	11.2812	6.4415	0.34	0.436258944414419	0.0318037209678212	0.026480333664075	0.0	0.0020505365211618	0.248834257781923	0.4936	0.13	0.0223	0.9095	0.036
