source	interaction	pathway	ligand	receptor	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	liana_score_high	cellchat_P_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	liana_score_low	cellchat_P_low	pass_expr_prop_low	dataset	donor	delta_liana	delta_cellchat	pass_either
cellchat	LAMB3_CD44	LAMININ	LAMB3	CD44	25	346	0.7301559448242188	0.4567248821258545	0.48	0.2023121387283237	0.5934404134750366	0.247370094415934	True	24	346	0.6794741749763489	0.4567248821258545	0.4583333333333333	0.2023121387283237	0.5680995285511017	0.2348590169148819	True	GSE148071	P40	0.0253408849239349	0.012511077501052	True
cellchat	LAMC2_CD44	LAMININ	LAMC2	CD44	25	346	0.1682292222976684	0.4567248821258545	0.16	0.2023121387283237	0.3124770522117615	0.0436195479182394	True	24	346	0.1860965639352798	0.4567248821258545	0.125	0.2023121387283237	0.3214107230305671	0.0157829399496617	True	GSE148071	P40	-0.0089336708188056	0.0278366079685776	True
cellchat	APP_CD74	APP	APP	CD74	25	346	0.4908300042152405	0.7934364676475525	0.36	0.3179190751445087	0.6421332359313965	0.3184672004047557	True	24	346	0.578069269657135	0.7934364676475525	0.375	0.3179190751445087	0.6857528686523438	0.3687882138054802	True	GSE148071	P40	-0.0436196327209472	-0.0503210134007245	True
cellchat	CD99_CD99	CD99	CD99	CD99	25	346	0.5671361088752747	0.6719810366630554	0.4	0.2832369942196532	0.619558572769165	0.3008587803278738	True	24	346	0.5464221835136414	0.6719810366630554	0.3333333333333333	0.2832369942196532	0.6092016100883484	0.2994906666068435	True	GSE148071	P40	0.0103569626808166	0.0013681137210302	True
cellchat	CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	25	346	0.5114533305168152	0.6970518231391907	0.36	0.2572254335260115	0.6042525768280029	0.2699119479395661	True	24	346	0.6679951548576355	0.6970518231391907	0.375	0.2572254335260115	0.6825234889984131	0.3345261117080499	True	GSE148071	P40	-0.0782709121704101	-0.0646141637684838	True
cellchat	ICAM1_ITGAL	ICAM	ICAM1	ITGAL	25	346	0.4712599217891693	0.2518916726112366	0.32	0.1156069364161849	0.3615757972002029	0.0190838190992942	True	24	346	0.2626951336860657	0.2518916726112366	0.1666666666666666	0.1156069364161849	0.2572934031486511	0.0045543299502895	True	GSE148071	P40	0.1042823940515518	0.0145294891490046	True
cellchat	ICAM1_SPN	ICAM	ICAM1	SPN	25	346	0.4712599217891693	0.3634554743766784	0.32	0.1647398843930635	0.4173576980829239	0.0840233217102171	True	24	346	0.2626951336860657	0.3634554743766784	0.1666666666666666	0.1647398843930635	0.313075304031372	0.0211164066349912	True	GSE148071	P40	0.1042823940515518	0.0629069150752259	True
cellchat	HLA-A_CD8A	MHC-I	HLA-A	CD8A	25	346	1.9667327404022217	0.4156510829925537	0.88	0.176300578034682	1.1911919116973877	0.4323969487045365	True	24	346	2.1396310329437256	0.4156510829925537	0.875	0.176300578034682	1.2776410579681396	0.4570426690499409	True	GSE148071	P40	-0.0864491462707519	-0.0246457203454043	True
cellchat	HLA-B_CD8A	MHC-I	HLA-B	CD8A	25	346	2.1337146759033203	0.4156510829925537	0.88	0.176300578034682	1.274682879447937	0.4564422091028736	True	24	346	1.8820537328720093	0.4156510829925537	0.8333333333333334	0.176300578034682	1.1488524079322815	0.4212761630776097	True	GSE148071	P40	0.1258304715156555	0.0351660460252639	True
cellchat	HLA-C_CD8A	MHC-I	HLA-C	CD8A	25	346	1.4309837818145752	0.4156510829925537	0.72	0.176300578034682	0.9233174324035645	0.347227820932396	True	24	346	1.7896862030029297	0.4156510829925537	0.7916666666666666	0.176300578034682	1.1026686429977417	0.4043121783261412	True	GSE148071	P40	-0.1793512105941772	-0.0570843573937451	True
cellchat	HLA-E_CD8A	MHC-I	HLA-E	CD8A	25	346	1.5549365282058716	0.4156510829925537	0.84	0.176300578034682	0.9852938055992126	0.3725579064827833	True	24	346	1.5211286544799805	0.4156510829925537	0.7083333333333334	0.176300578034682	0.9683898687362672	0.3600162872321281	True	GSE148071	P40	0.0169039368629455	0.0125416192506551	True
cellchat	HLA-F_CD8A	MHC-I	HLA-F	CD8A	25	346	0.4097571074962616	0.4156510829925537	0.36	0.176300578034682	0.4127040952444076	0.103783749640488	True	24	346	0.4466166496276855	0.4156510829925537	0.2916666666666667	0.176300578034682	0.4311338663101196	0.1127600958631169	True	GSE148071	P40	-0.0184297710657119	-0.0089763462226289	True
cellchat	CD55_ADGRE5	ADGRE	CD55	ADGRE5	25	346	0.3794078826904297	0.2864012420177459	0.28	0.130057803468208	0.3329045623540878	0.0280620231817667	True	24	346	0.4277655184268951	0.2864012420177459	0.25	0.130057803468208	0.3570833802223205	0.0282996420008284	True	GSE148071	P40	-0.0241788178682327	-0.0002376188190616	True
cellchat	TGM2_ADGRG1	ADGRG	TGM2	ADGRG1	25	346	0.1644277721643448	0.3593024909496307	0.12	0.1387283236994219	0.2618651315569877	0.0097479696578104	True	24	346	0.3867993354797363	0.3593024909496307	0.25	0.1387283236994219	0.3730509132146835	0.040687021230531	True	GSE148071	P40	-0.1111857816576957	-0.0309390515727206	True
liana	HLA-A_CD8A	MHC_I	HLA-A	CD8A	25	346	1.9667327404022217	0.4156510829925537	0.88	0.176300578034682	1.1911919116973877	0.4323969487045365	True	24	346	2.1396310329437256	0.4156510829925537	0.875	0.176300578034682	1.2776410579681396	0.4570426690499409	True	GSE148071	P40	-0.0864491462707519	-0.0246457203454043	True
liana	HLA-B_CD8A	MHC_I	HLA-B	CD8A	25	346	2.1337146759033203	0.4156510829925537	0.88	0.176300578034682	1.274682879447937	0.4564422091028736	True	24	346	1.8820537328720093	0.4156510829925537	0.8333333333333334	0.176300578034682	1.1488524079322815	0.4212761630776097	True	GSE148071	P40	0.1258304715156555	0.0351660460252639	True
liana	HLA-C_CD8A	MHC_I	HLA-C	CD8A	25	346	1.4309837818145752	0.4156510829925537	0.72	0.176300578034682	0.9233174324035645	0.347227820932396	True	24	346	1.7896862030029297	0.4156510829925537	0.7916666666666666	0.176300578034682	1.1026686429977417	0.4043121783261412	True	GSE148071	P40	-0.1793512105941772	-0.0570843573937451	True
liana	HLA-E_KLRD1	MHC_I	HLA-E	KLRD1	25	346	1.5549365282058716	0.4507385492324829	0.84	0.1791907514450867	1.0028375387191772	0.3998993352329296	True	24	346	1.5211286544799805	0.4507385492324829	0.7083333333333334	0.1791907514450867	0.9859336018562316	0.3870050132474561	True	GSE148071	P40	0.0169039368629455	0.0128943219854735	True
liana	HLA-E_VSIR	MHC_I_partial	HLA-E	VSIR	25	346	1.5549365282058716	0.2273955196142196	0.84	0.1098265895953757	0.8911660239100456	0.060846694162668	True	24	346	1.5211286544799805	0.2273955196142196	0.7083333333333334	0.1098265895953757	0.8742620870471001	0.0578312130959276	True	GSE148071	P40	0.0169039368629455	0.0030154810667403	True
liana	HLA-F_VSIR	MHC_I_partial	HLA-F	VSIR	25	346	0.4097571074962616	0.2273955196142196	0.36	0.1098265895953757	0.3185763135552406	0.0124779632317083	True	24	346	0.4466166496276855	0.2273955196142196	0.2916666666666667	0.1098265895953757	0.3370060846209526	0.0136777158833033	True	GSE148071	P40	-0.0184297710657119	-0.0011997526515949	True
liana	CXCL14_CXCR4	T_recruit_partial	CXCL14	CXCR4	25	346	0.302364706993103	0.5600027441978455	0.16	0.2398843930635838	0.4311837255954742	0.0855170169892688	True	24	346	0.3500098288059234	0.5600027441978455	0.1666666666666666	0.2398843930635838	0.4550062865018844	0.0965235474680842	True	GSE148071	P40	-0.0238225609064102	-0.0110065304788154	True
liana	APP_CD74	other	APP	CD74	25	346	0.4908300042152405	0.7934364676475525	0.36	0.3179190751445087	0.6421332359313965	0.3184672004047557	True	24	346	0.578069269657135	0.7934364676475525	0.375	0.3179190751445087	0.6857528686523438	0.3687882138054802	True	GSE148071	P40	-0.0436196327209472	-0.0503210134007245	True
liana	CD44_TYROBP	other	CD44	TYROBP	25	346	0.631888210773468	0.5766134262084961	0.44	0.2080924855491329	0.6042508184909821	0.251545293649371	True	24	346	0.5882142186164856	0.5766134262084961	0.375	0.2080924855491329	0.5824138224124908	0.2318959568531428	True	GSE148071	P40	0.0218369960784912	0.0196493367962282	True
liana	CD55_ADGRE5	other	CD55	ADGRE5	25	346	0.3794078826904297	0.2864012420177459	0.28	0.130057803468208	0.3329045623540878	0.0280620231817667	True	24	346	0.4277655184268951	0.2864012420177459	0.25	0.130057803468208	0.3570833802223205	0.0282996420008284	True	GSE148071	P40	-0.0241788178682327	-0.0002376188190616	True
liana	DHCR24_RORA	other	DHCR24	RORA	25	346	0.1925836503505706	0.4020859003067016	0.16	0.1791907514450867	0.2973347753286361	0.0366137198472473	True	24	346	0.1665288656949997	0.4020859003067016	0.125	0.1791907514450867	0.2843073830008507	0.0188822413599808	True	GSE148071	P40	0.0130273923277854	0.0177314784872665	True
liana	F11R_ITGAL+ITGB2	other	F11R	ITGAL+ITGB2	25	346	0.2614653706550598	0.2518916726112366	0.24	0.1156069364161849	0.2566785216331482	0.0199685978282731	True	24	346	0.52192622423172	0.2518916726112366	0.375	0.1156069364161849	0.3869089484214782	0.0443086925691319	True	GSE148071	P40	-0.13023042678833	-0.0243400947408587	True
liana	ICAM1_ITGAL	other	ICAM1	ITGAL	25	346	0.4712599217891693	0.2518916726112366	0.32	0.1156069364161849	0.3615757972002029	0.0190838190992942	True	24	346	0.2626951336860657	0.2518916726112366	0.1666666666666666	0.1156069364161849	0.2572934031486511	0.0045543299502895	True	GSE148071	P40	0.1042823940515518	0.0145294891490046	True
liana	ICAM1_ITGAL+ITGB2	other	ICAM1	ITGAL+ITGB2	25	346	0.4712599217891693	0.2518916726112366	0.32	0.1156069364161849	0.3615757972002029	0.0339934860844685	True	24	346	0.2626951336860657	0.2518916726112366	0.1666666666666666	0.1156069364161849	0.2572934031486511	0.0082074834033895	True	GSE148071	P40	0.1042823940515518	0.025786002681079	True
liana	ICAM1_SPN	other	ICAM1	SPN	25	346	0.4712599217891693	0.3634554743766784	0.32	0.1647398843930635	0.4173576980829239	0.0840233217102171	True	24	346	0.2626951336860657	0.3634554743766784	0.1666666666666666	0.1647398843930635	0.313075304031372	0.0211164066349912	True	GSE148071	P40	0.1042823940515518	0.0629069150752259	True
liana	ITGAV+ITGB1_ADGRE5	other	ITGAV+ITGB1	ADGRE5	25	346	0.0932878851890564	0.2864012420177459	0.08	0.130057803468208	0.1898445636034011	0.0	False	24	346	0.3400218784809112	0.2864012420177459	0.2916666666666667	0.130057803468208	0.3132115602493286	0.0422634602721377	True	GSE148071	P40	-0.1233669966459274	-0.0422634602721377	True
liana	JAG1_CD46	other	JAG1	CD46	25	346	0.2653949558734894	0.219184324145317	0.2	0.1011560693641618	0.2422896400094032	0.0011203490570276	True	24	346	0.2462057322263717	0.219184324145317	0.2083333333333333	0.1011560693641618	0.2326950281858444	0.0008051075841226	True	GSE148071	P40	0.0095946118235588	0.000315241472905	True
liana	PTGES_PTGER4	other	PTGES	PTGER4	25	346	0.3064629435539245	0.2370721399784088	0.28	0.1040462427745664	0.2717675417661667	0.0052530672877471	True	24	346	0.4281032085418701	0.2370721399784088	0.2916666666666667	0.1040462427745664	0.3325876742601394	0.0069415146791941	True	GSE148071	P40	-0.0608201324939727	-0.0016884473914469	True
liana	PTGES3_PTGER4	other	PTGES3	PTGER4	25	346	0.6639283895492554	0.2370721399784088	0.44	0.1040462427745664	0.4505002647638321	0.0129245891056672	True	24	346	0.3811119496822357	0.2370721399784088	0.2916666666666667	0.1040462427745664	0.3090920448303222	0.0060468644627133	True	GSE148071	P40	0.1414082199335098	0.0068777246429538	True
liana	TGM2_ADGRG1	other	TGM2	ADGRG1	25	346	0.1644277721643448	0.3593024909496307	0.12	0.1387283236994219	0.2618651315569877	0.0097479696578104	True	24	346	0.3867993354797363	0.3593024909496307	0.25	0.1387283236994219	0.3730509132146835	0.040687021230531	True	GSE148071	P40	-0.1111857816576957	-0.0309390515727206	True
cellchat	CSF1_CSF1R	CSF	CSF1	CSF1R	54	51	0.2063474059104919	0.5167303085327148	0.1851851851851851	0.2745098039215686	0.3615388572216034	0.0680795897779527	True	54	51	0.2464468032121658	0.5167303085327148	0.2037037037037037	0.2745098039215686	0.3815885558724403	0.074296535287715	True	GSE148071	P5	-0.0200496986508369	-0.0062169455097623	True
cellchat	SPP1_CD44	SPP1	SPP1	CD44	54	51	0.1705792397260666	0.5583518743515015	0.1111111111111111	0.3137254901960784	0.364465557038784	0.0149870684918202	True	54	51	0.1947971582412719	0.5583518743515015	0.0925925925925925	0.3137254901960784	0.3765745162963867	0.0	False	GSE148071	P5	-0.0121089592576026	0.0149870684918202	True
cellchat	MDK_NCL	MK	MDK	NCL	54	51	1.6191816329956057	1.7089465856552124	0.8333333333333334	0.7647058823529411	1.664064109325409	0.852070100874418	True	54	51	1.4320616722106934	1.7089465856552124	0.7222222222222222	0.7647058823529411	1.5705041289329529	0.8311832852567576	True	GSE148071	P5	0.093559980392456	0.0208868156176604	True
cellchat	PTN_NCL	PTN	PTN	NCL	54	51	0.5483677387237549	1.7089465856552124	0.3888888888888889	0.7647058823529411	1.1286571621894836	0.5827412921503728	True	54	51	0.5320306420326233	1.7089465856552124	0.3518518518518518	0.7647058823529411	1.1204886138439178	0.5804609086018349	True	GSE148071	P5	0.0081685483455657	0.0022803835485379	True
cellchat	PROS1_AXL	PROS	PROS1	AXL	54	51	0.1009861603379249	0.4073224663734436	0.1111111111111111	0.196078431372549	0.2541543133556843	0.0053332473706411	True	54	51	0.0867217257618904	0.4073224663734436	0.0925925925925925	0.196078431372549	0.247022096067667	0.0	False	GSE148071	P5	0.0071322172880172	0.0053332473706411	True
cellchat	FN1_CD44	FN1	FN1	CD44	54	51	1.5422784090042114	0.5583518743515015	0.7222222222222222	0.3137254901960784	1.0503151416778564	0.5483563163076712	True	54	51	1.6368532180786133	0.5583518743515015	0.7037037037037037	0.3137254901960784	1.0976025462150574	0.5674936469212973	True	GSE148071	P5	-0.0472874045372009	-0.0191373306136261	True
cellchat	COL1A1_CD44	COLLAGEN	COL1A1	CD44	54	51	0.1311863362789154	0.5583518743515015	0.1111111111111111	0.3137254901960784	0.3447691053152084	0.0166610200400529	True	54	51	0.2241046875715255	0.5583518743515015	0.1666666666666666	0.3137254901960784	0.3912282809615135	0.0661502389401723	True	GSE148071	P5	-0.046459175646305	-0.0494892189001193	True
cellchat	COL1A2_CD44	COLLAGEN	COL1A2	CD44	54	51	0.6743645668029785	0.5583518743515015	0.4259259259259259	0.3137254901960784	0.61635822057724	0.3174236595222532	True	54	51	0.5846476554870605	0.5583518743515015	0.3703703703703703	0.3137254901960784	0.571499764919281	0.2824826777900206	True	GSE148071	P5	0.0448584556579589	0.0349409817322325	True
cellchat	COL4A4_CD44	COLLAGEN	COL4A4	CD44	54	51	0.259285420179367	0.5583518743515015	0.2222222222222222	0.3137254901960784	0.4088186472654342	0.1036440599907825	True	54	51	0.0502084493637084	0.5583518743515015	0.0555555555555555	0.3137254901960784	0.304280161857605	0.0	False	GSE148071	P5	0.1045384854078292	0.1036440599907825	True
cellchat	LAMB2_CD44	LAMININ	LAMB2	CD44	54	51	0.1298511177301406	0.5583518743515015	0.1296296296296296	0.3137254901960784	0.3441014960408211	0.02297936896599	True	54	51	0.1926977038383484	0.5583518743515015	0.1296296296296296	0.3137254901960784	0.3755247890949249	0.0388299120363078	True	GSE148071	P5	-0.0314232930541038	-0.0158505430703177	True
cellchat	LAMB3_CD44	LAMININ	LAMB3	CD44	54	51	0.5719557404518127	0.5583518743515015	0.4259259259259259	0.3137254901960784	0.5651538074016571	0.2836268038936202	True	54	51	0.5637810826301575	0.5583518743515015	0.3703703703703703	0.3137254901960784	0.5610664784908295	0.2694638631611922	True	GSE148071	P5	0.0040873289108276	0.014162940732428	True
cellchat	APP_CD74	APP	APP	CD74	54	51	0.3498138785362243	2.977116584777832	0.2777777777777778	0.8823529411764706	1.6634652316570282	0.5850822138716827	True	54	51	0.2676188051700592	2.977116584777832	0.2037037037037037	0.8823529411764706	1.6223676949739456	0.4490280295326795	True	GSE148071	P5	0.0410975366830825	0.1360541843390031	True
cellchat	CADM1_CADM1	CADM	CADM1	CADM1	54	51	1.2329213619232178	0.2466234266757965	0.6666666666666666	0.1568627450980392	0.7397723942995071	0.1855807674813982	True	54	51	1.222902774810791	0.2466234266757965	0.6851851851851852	0.1568627450980392	0.7347631007432938	0.1859276286608739	True	GSE148071	P5	0.0050092935562133	-0.0003468611794756	True
cellchat	CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	54	51	0.2128840535879135	0.2398258298635482	0.1666666666666666	0.1176470588235294	0.2263549417257309	0.0067513221460478	True	54	51	0.1385557651519775	0.2398258298635482	0.1296296296296296	0.1176470588235294	0.1891907975077629	0.0019545776137551	True	GSE148071	P5	0.0371641442179679	0.0047967445322927	True
cellchat	ICAM1_SPN	ICAM	ICAM1	SPN	54	51	1.2346270084381104	0.4326035678386688	0.6851851851851852	0.2156862745098039	0.8336152881383896	0.3519607452197364	True	54	51	0.9819012880325316	0.4326035678386688	0.5	0.2156862745098039	0.7072524279356003	0.2954436615444241	True	GSE148071	P5	0.1263628602027893	0.0565170836753123	True
cellchat	HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	54	51	0.4861896634101867	0.5033692121505737	0.3518518518518518	0.2549019607843137	0.4947794377803802	0.1832307274090616	True	54	51	0.4011721312999725	0.5033692121505737	0.2777777777777778	0.2549019607843137	0.4522706717252731	0.1362011980581303	True	GSE148071	P5	0.0425087660551071	0.0470295293509312	True
cellchat	HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	54	51	0.3740721344947815	0.5033692121505737	0.2592592592592592	0.2549019607843137	0.4387206733226776	0.1200027074926854	True	54	51	0.2825171947479248	0.5033692121505737	0.1851851851851851	0.2549019607843137	0.3929432034492492	0.0745465340332454	True	GSE148071	P5	0.0457774698734283	0.0454561734594399	True
cellchat	HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	54	51	0.1334452182054519	0.5033692121505737	0.1296296296296296	0.2549019607843137	0.3184072151780128	0.0210679487134765	True	54	51	0.0752550959587097	0.5033692121505737	0.074074074074074	0.2549019607843137	0.2893121540546417	0.0	False	GSE148071	P5	0.0290950611233711	0.0210679487134765	True
cellchat	HLA-DMB_CD4	MHC-II	HLA-DMB	CD4	54	51	0.1462196707725525	0.5033692121505737	0.1296296296296296	0.2549019607843137	0.3247944414615631	0.0204156585055249	True	54	51	0.0669351890683174	0.5033692121505737	0.0555555555555555	0.2549019607843137	0.2851522006094455	0.0	False	GSE148071	P5	0.0396422408521175	0.0204156585055249	True
cellchat	HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4	54	51	0.1576203256845474	0.5033692121505737	0.1111111111111111	0.2549019607843137	0.3304947689175606	0.0084491174444804	True	54	51	0.0745205283164978	0.5033692121505737	0.0925925925925925	0.2549019607843137	0.2889448702335357	0.0	False	GSE148071	P5	0.0415498986840248	0.0084491174444804	True
cellchat	HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	54	51	0.1294760555028915	0.5033692121505737	0.1296296296296296	0.2549019607843137	0.3164226338267326	0.0218988882341717	True	54	51	0.144922450184822	0.5033692121505737	0.1296296296296296	0.2549019607843137	0.3241458311676979	0.0227692334965994	True	GSE148071	P5	-0.0077231973409652	-0.0008703452624276	True
cellchat	HLA-DRA_CD4	MHC-II	HLA-DRA	CD4	54	51	0.8174982666969299	0.5033692121505737	0.5370370370370371	0.2549019607843137	0.6604337394237518	0.3123853957071186	True	54	51	1.026931643486023	0.5033692121505737	0.6296296296296297	0.2549019607843137	0.7651504278182983	0.3927943127675533	True	GSE148071	P5	-0.1047166883945465	-0.0804089170604346	True
cellchat	HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	54	51	0.1952411979436874	0.5033692121505737	0.1666666666666666	0.2549019607843137	0.3493052050471306	0.0469402369857253	True	54	51	0.3582652509212494	0.5033692121505737	0.3148148148148148	0.2549019607843137	0.4308172315359115	0.1484574961977158	True	GSE148071	P5	-0.0815120264887809	-0.1015172592119905	True
cellchat	CD55_ADGRE5	ADGRE	CD55	ADGRE5	54	51	2.5416738986968994	0.2081587165594101	0.925925925925926	0.1372549019607843	1.3749163076281548	0.2302976443894014	True	54	51	2.1683905124664307	0.2081587165594101	0.8333333333333334	0.1372549019607843	1.1882746145129204	0.2030458537018352	True	GSE148071	P5	0.1866416931152343	0.0272517906875661	True
cellchat	LPAR2_ADGRE5	ADGRE	LPAR2	ADGRE5	54	51	0.1270428299903869	0.2081587165594101	0.1111111111111111	0.1372549019607843	0.1676007732748985	0.0018052975840129	True	54	51	0.0634038746356964	0.2081587165594101	0.074074074074074	0.1372549019607843	0.1357812955975532	0.0	False	GSE148071	P5	0.0318194776773452	0.0018052975840129	True
cellchat	SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	54	51	0.2027970403432846	0.2081587165594101	0.2037037037037037	0.1372549019607843	0.2054778784513473	0.0119354258522301	True	54	51	0.3405410647392273	0.2081587165594101	0.2592592592592592	0.1372549019607843	0.2743498906493187	0.0230405485241241	True	GSE148071	P5	-0.0688720121979713	-0.011105122671894	True
cellchat	CEACAM6_CEACAM6	CEACAM	CEACAM6	CEACAM6	54	51	2.408099889755249	0.7570525407791138	0.8888888888888888	0.3725490196078431	1.5825762152671814	0.7390375809648815	True	54	51	2.455153226852417	0.7570525407791138	0.8518518518518519	0.3725490196078431	1.6061028838157654	0.7396210510912267	True	GSE148071	P5	-0.0235266685485839	-0.0005834701263451	True
cellchat	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	54	51	0.0993961244821548	0.2992361187934875	0.0555555555555555	0.196078431372549	0.1993161216378212	0.0	False	54	51	0.1950192600488662	0.2992361187934875	0.1111111111111111	0.196078431372549	0.2471276894211769	0.0052722528272062	True	GSE148071	P5	-0.0478115677833557	-0.0052722528272062	True
cellchat	PROS1_MERTK	PROS	PROS1	MERTK	54	51	0.1009861603379249	0.2132655680179596	0.1111111111111111	0.1176470588235294	0.1571258641779422	0.0009534119881741	True	54	51	0.0867217257618904	0.2132655680179596	0.0925925925925925	0.1176470588235294	0.149993646889925	0.0	False	GSE148071	P5	0.0071322172880172	0.0009534119881741	True
liana	HLA-E_VSIR	MHC_I_partial	HLA-E	VSIR	54	51	0.3870731592178345	0.2623446881771087	0.3333333333333333	0.1372549019607843	0.3247089236974716	0.0350276520507419	True	54	51	0.4111181795597076	0.2623446881771087	0.2962962962962963	0.1372549019607843	0.3367314338684082	0.037005185931153	True	GSE148071	P5	-0.0120225101709365	-0.0019775338804111	True
liana	APLP2_PIGR	other	APLP2	PIGR	54	51	2.227647066116333	0.2961583435535431	0.9444444444444444	0.1568627450980392	1.261902704834938	0.3361966517640864	True	54	51	2.109548091888428	0.2961583435535431	0.8703703703703703	0.1568627450980392	1.2028532177209854	0.3260476476683376	True	GSE148071	P5	0.0590494871139526	0.0101490040957487	True
liana	APP_CD74	other	APP	CD74	54	51	0.3498138785362243	2.977116584777832	0.2777777777777778	0.8823529411764706	1.6634652316570282	0.5850822138716827	True	54	51	0.2676188051700592	2.977116584777832	0.2037037037037037	0.8823529411764706	1.6223676949739456	0.4490280295326795	True	GSE148071	P5	0.0410975366830825	0.1360541843390031	True
liana	CADM1_CADM1	other	CADM1	CADM1	54	51	1.2329213619232178	0.2466234266757965	0.6666666666666666	0.1568627450980392	0.7397723942995071	0.1855807674813982	True	54	51	1.222902774810791	0.2466234266757965	0.6851851851851852	0.1568627450980392	0.7347631007432938	0.1859276286608739	True	GSE148071	P5	0.0050092935562133	-0.0003468611794756	True
liana	CD44_TYROBP	other	CD44	TYROBP	54	51	0.6012834906578064	1.6070938110351562	0.4444444444444444	0.5490196078431373	1.104188650846481	0.6239716258477497	True	54	51	0.5594727993011475	1.6070938110351562	0.3703703703703703	0.5490196078431373	1.083283305168152	0.584010232539922	True	GSE148071	P5	0.0209053456783294	0.0399613933078276	True
liana	CD47_SIRPA	other	CD47	SIRPA	54	51	0.6236741542816162	0.3303571343421936	0.5	0.1764705882352941	0.4770156443119049	0.142058870521593	True	54	51	0.6453118324279785	0.3303571343421936	0.4814814814814814	0.1764705882352941	0.487834483385086	0.1451922026233934	True	GSE148071	P5	-0.0108188390731811	-0.0031333321018003	True
liana	CD55_ADGRE5	other	CD55	ADGRE5	54	51	2.5416738986968994	0.2081587165594101	0.925925925925926	0.1372549019607843	1.3749163076281548	0.2302976443894014	True	54	51	2.1683905124664307	0.2081587165594101	0.8333333333333334	0.1372549019607843	1.1882746145129204	0.2030458537018352	True	GSE148071	P5	0.1866416931152343	0.0272517906875661	True
liana	CEACAM6_CEACAM6	other	CEACAM6	CEACAM6	54	51	2.408099889755249	0.7570525407791138	0.8888888888888888	0.3725490196078431	1.5825762152671814	0.7390375809648815	True	54	51	2.455153226852417	0.7570525407791138	0.8518518518518519	0.3725490196078431	1.6061028838157654	0.7396210510912267	True	GSE148071	P5	-0.0235266685485839	-0.0005834701263451	True
liana	CSF1_CSF1R	other	CSF1	CSF1R	54	51	0.2063474059104919	0.5167303085327148	0.1851851851851851	0.2745098039215686	0.3615388572216034	0.0680795897779527	True	54	51	0.2464468032121658	0.5167303085327148	0.2037037037037037	0.2745098039215686	0.3815885558724403	0.074296535287715	True	GSE148071	P5	-0.0200496986508369	-0.0062169455097623	True
liana	FN1_ITGA4+ITGB1	other	FN1	ITGA4+ITGB1	54	51	1.5422784090042114	0.3920767605304718	0.7222222222222222	0.2352941176470588	0.9671775847673416	0.5269356439366101	True	54	51	1.6368532180786133	0.3920767605304718	0.7037037037037037	0.2352941176470588	1.0144649893045423	0.5462295349219873	True	GSE148071	P5	-0.0472874045372009	-0.0192938909853772	True
liana	ICAM1_SPN	other	ICAM1	SPN	54	51	1.2346270084381104	0.4326035678386688	0.6851851851851852	0.2156862745098039	0.8336152881383896	0.3519607452197364	True	54	51	0.9819012880325316	0.4326035678386688	0.5	0.2156862745098039	0.7072524279356003	0.2954436615444241	True	GSE148071	P5	0.1263628602027893	0.0565170836753123	True
liana	IGFBP3_TMEM219	other	IGFBP3	TMEM219	54	51	0.0993961244821548	0.2992361187934875	0.0555555555555555	0.196078431372549	0.1993161216378212	0.0	False	54	51	0.1950192600488662	0.2992361187934875	0.1111111111111111	0.196078431372549	0.2471276894211769	0.0052722528272062	True	GSE148071	P5	-0.0478115677833557	-0.0052722528272062	True
liana	ITGAV+ITGB1_ADGRE5	other	ITGAV+ITGB1	ADGRE5	54	51	0.5101265907287598	0.2081587165594101	0.3703703703703703	0.1372549019607843	0.3591426536440849	0.0677184931468588	True	54	51	0.4843595325946808	0.2081587165594101	0.3333333333333333	0.1372549019607843	0.3462591245770454	0.0604340084043234	True	GSE148071	P5	0.0128835290670394	0.0072844847425353	True
liana	LGALS3_MERTK	other	LGALS3	MERTK	54	51	1.951223611831665	0.2132655680179596	0.8333333333333334	0.1176470588235294	1.0822445899248123	0.1310225694531476	True	54	51	1.5944032669067385	0.2132655680179596	0.7592592592592593	0.1176470588235294	0.9038344174623488	0.1063701859024512	True	GSE148071	P5	0.1784101724624633	0.0246523835506964	True
liana	LPAR2_ADGRE5	other	LPAR2	ADGRE5	54	51	0.1270428299903869	0.2081587165594101	0.1111111111111111	0.1372549019607843	0.1676007732748985	0.0018052975840129	True	54	51	0.0634038746356964	0.2081587165594101	0.074074074074074	0.1372549019607843	0.1357812955975532	0.0	False	GSE148071	P5	0.0318194776773452	0.0018052975840129	True
