sample	tissue	CLDN4	CD274	HLA-A	HLA-B	HLA-C	CLDN4_log2	CD274_log2	HLA-A_log2	HLA-B_log2	HLA-C_log2	MHC1_HLAabc_meanz	ESTIMATE_StromalScore	ESTIMATE_ImmuneScore	ESTIMATE_Score	ESTIMATE_TumorPurity	purity_in_0_1
GSM773649	primary lung tumor	1449.0943	1691.5183	22709.53	18217.9	21026.98	10.501931006777264	10.724955717384969	14.471073754438349	14.15314823592037	14.3600226474055	-0.025275598953862537	5208.969367756881	6462.185798654047	11671.155166410928	-0.6797201812340047	False
GSM773650	primary lung tumor	682.399	679.1476	22040.56	18137.89	24128.9	9.416584326485282	9.409704051844955	14.427938714375863	14.14679855313956	14.558534316246792	0.17126262737639894	3047.386564822322	3715.56673087076	6762.953295693082	-0.026910719430945952	False
GSM773651	primary lung tumor	2861.5268	457.7681	17800.83	14982.8	15994.18	11.48307348496201	8.841621268199487	14.119737935135475	13.871115927640414	13.965349607304454	-1.3627757786957713	4068.4478543867594	2412.435229241025	6480.883083627785	0.014490159443811714	True
GSM773652	primary lung tumor	1615.3067	499.2062	24987.7	23331.01	27042.92	10.658485265292523	8.966379129448384	14.608988228859722	14.510022977146841	14.723016664108512	1.3431938117118987	4069.422001532728	5372.993183996499	9442.415185529228	-0.4079685283391804	False
GSM773653	primary lung tumor	1535.799	743.8573	21680.08	22361.85	22571.54	10.585712770012217	9.540820249843962	14.404149003023356	14.448816441561139	14.462281148066936	0.48686796826658335	4840.6742088052515	5641.280964728609	10481.955173533861	-0.5420043159597318	False
GSM773654	primary lung tumor	461.3766	2964.9499	15698.79	18078.9	24196.83	8.852924577409633	11.534278513057462	13.93845764134248	14.142099077772514	14.562590055619202	-0.49278184351960047	5391.705419153719	6474.758436461731	11866.46385561545	-0.7004659158115097	False
GSM773655	primary lung tumor	804.4033	688.3384	29743.87	22228.46	28626.4	9.653567573262615	9.429068573502885	14.860353252550254	14.440185282265029	14.805109027272733	1.8530224799124309	3517.8801012743224	3952.4699589426236	7470.350060216946	-0.13037937157132426	False
GSM773656	primary lung tumor	496.0838	1468.6901	24578.28	21491.27	25642.8	8.95734527627693	10.52129626399117	14.585155035062986	14.391530246902832	14.64632244162097	0.9616883092544898	5703.6159719277475	6161.003386686713	11864.619358614462	-0.7002726591492847	False
GSM773657	primary lung tumor	929.483	857.8588	24002.91	20435.11	22784.9	9.861835982144333	9.7462771554992	14.55098180530651	14.31883298591288	14.4758537349644	0.5244356219660014	5498.099985049046	5763.196525071424	11261.29651012047	-0.6343895572243564	False
GSM773658	primary lung tumor	2244.8574	810.6316	21967.09	18601.68	24154.09	11.133050611846718	9.664681225736471	14.423121820666388	14.183222858097144	14.560039607699766	0.21981636981682628	4343.097768226398	4035.9457917280306	8379.043559954429	-0.2610765591370354	False
GSM773659	primary lung tumor	1612.543	3701.0166	23853.21	20041.38	23941.48	10.65601630999865	11.854095648991045	14.541956287713848	14.29076621594291	14.547284976208207	0.5657793651919278	5050.8435411703995	5129.140082338012	10179.983623508411	-0.504233711819215	False
GSM773660	primary lung tumor	1081.2645	727.4342	20353.74	18825.83	23942.33	10.079837414330356	9.508654848240106	14.313077172970075	14.200502483682138	14.547336193501383	0.058361536236327595	4509.145031147977	4678.5161537693675	9187.661184917344	-0.3735498472950229	False
GSM773661	primary lung tumor	568.3676	946.7024	25676.25	21642.85	28817.12	9.153216588282952	9.888290281124736	14.648203079524963	14.40166952759925	14.814688601420727	1.376412300109082	5221.414595357748	5590.688794322403	10812.103389680151	-0.5820782637786389	False
GSM773662	primary lung tumor	920.4389	756.8503	21842.02	17885.3	21543.71	9.847744694654617	9.565769087278087	14.414884715560694	14.12656735868183	14.395046058903866	-0.1087762593444178	5453.87477662997	6380.47317076849	11834.347947398459	-0.6970936562868183	False
GSM773663	primary lung tumor	1173.1417	636.8005	25414.52	21532.26	25148.05	10.197390813681688	9.316961418357746	14.633422128090938	14.394279130536201	14.618216283112067	1.0099221100493472	4181.976217581869	4634.6183970099955	8816.594614591864	-0.3224955251220504	False
GSM773664	primary lung tumor	973.4649	1048.8347	28263.27	23251.71	26479.81	9.928466410652534	10.035946473254613	14.786691815584698	14.505111245263567	14.692659631796941	1.6264472662037057	3066.9510596385667	4860.505398622183	7927.456458260749	-0.19656126395930798	False
GSM773665	primary lung tumor	456.871	1932.551	23875.65	22156.07	29125.17	8.838797382257027	10.917037102600638	14.543312813831447	14.435479494873904	14.830028383626917	1.2752503811731188	5010.8656954549815	7167.818582906883	12178.684278361865	-0.7324274220896594	False
GSM773666	primary lung tumor	1717.9576	828.0559	23220.79	21373.86	24882.7	10.747318244240049	9.695325570064966	14.5031915629756	14.383627350286362	14.602913397766178	0.7384677123248062	4719.520987743322	5280.712042271375	10000.233030014697	-0.48127536373861046	False
GSM773667	primary lung tumor	470.9014	1376.5775	28044.53	23994.87	30272.16	8.882341641330136	10.427917769135854	14.775483226649971	14.550498500248144	14.885751655256154	2.027299811707801	3972.4167659339473	6267.678999514664	10240.095765448612	-0.5118338979762963	False
GSM773668	primary lung tumor	1106.5727	669.5997	24677.26	22155.53	23386.71	10.113185683656518	9.389308027501398	14.590953056943341	14.435444333870414	14.513462987140507	0.8487718601241241	2554.859046471566	3534.3791603771006	6089.238206848667	0.07191745237631711	True
GSM773669	primary lung tumor	991.697	792.6075	27015.41	24802.15	27661.58	9.955209622227262	9.63228184977582	14.721548358458113	14.598235734064483	14.75564809784637	1.7815387348216267	4597.689849674556	6084.90818052034	10682.598030194895	-0.566516463484601	False
GSM773670	primary lung tumor	788.7045	663.5537	22880.24	19113.06	23412.4	9.62516910111962	9.376241972562068	14.481877617565047	14.22234663194884	14.515046831597314	0.308901917747636	5870.818285644949	4941.538878804116	10812.357164449066	-0.5821085535397873	False
GSM773671	primary lung tumor	501.2405	922.217	22663.75	17536.62	23461.99	8.97223456006727	9.85052597960505	14.468162627437835	14.09816535497339	14.518099254096844	0.10713193329370775	5563.343177762426	5757.93238381954	11321.275561581966	-0.641170670258351	False
GSM773672	primary lung tumor	948.174	1181.4862	33514.19	27478.48	34542.56	9.890528772202076	10.207607631602878	15.032527492158277	14.746067083541003	15.076129151752797	3.384607373577493	4222.897741416204	5585.914698961709	9808.812440377913	-0.45645849875119143	False
GSM773673	primary lung tumor	1936.512	495.8905	19562.9	14902.39	20494.35	10.919989530422836	8.956784149183566	14.255906375085448	13.863352910230894	14.323009006699639	-0.787719782362303	3267.3223567322384	4272.257125594972	7539.579482327211	-0.14044780067390325	False
GSM773674	primary lung tumor	224.1255	3208.9097	23095.66	20469.01	27760.2	7.8145856701115815	11.648316997213838	14.495396618644119	14.321224186695671	14.760782310456673	0.8758924020716372	5236.929934894509	7224.557492167264	12461.487427061773	-0.7600517061423621	False
GSM773675	primary lung tumor	1410.6224	761.0809	23366.63	18344.22	21530.3	10.463138513142937	9.573800347379937	14.512223799565264	14.163116585362717	14.394147807597706	0.10290406085617176	4794.952570525817	5267.013927254797	10061.966497780613	-0.4891987545308358	False
GSM773676	primary lung tumor	1677.4752	1580.9862	21225.24	17893.0	23405.57	10.712935505581175	10.627521299593905	14.373561215523111	14.127188301043205	14.51462591688083	-0.006830857380356899	5019.835266552676	6252.221049389351	11272.056315942027	-0.6356096743477527	False
GSM773677	primary lung tumor	699.8452	1503.3359	21689.62	20557.33	25419.77	9.45295201224948	10.554911023989744	14.404783670832645	14.327435455434737	14.633720110063722	0.5310284854562388	5020.362554238907	6897.465117349828	11917.827671588735	-0.7058268703717581	False
GSM773678	primary lung tumor	504.759	594.8022	22016.99	19518.72	23390.16	8.982306277598006	9.218689640524353	14.4263951522942	14.252644737905745	14.513675788257768	0.26387597674386915	5441.320724373138	4763.752995929408	10205.073720302546	-0.5074107470419523	False
GSM773679	primary lung tumor	824.9185	1506.7137	25888.88	21814.68	27853.97	9.689855616156848	10.558146785679684	14.66010065788882	14.41307782311663	14.765647141751998	1.333013964584674	6171.495442109304	6908.731572403029	13080.227014512333	-0.8158609161856567	False
GSM773680	primary lung tumor	782.052	609.716	23455.36	21731.57	25741.15	9.612964305274625	9.254357832267624	14.517691530282052	14.40757117105054	14.651844932906139	0.8809765765852479	4411.263112001152	5409.585233964	9820.84834596515	-0.45802972539190173	False
GSM773681	primary lung tumor	283.1473	982.922	20931.41	17403.77	20236.14	8.150495196576541	9.942400140833687	14.353450801744557	14.087195128856557	14.304717796095364	-0.3763351383089111	5539.924175880013	5248.768377618851	10788.692553498864	-0.5792805510676924	False
GSM773682	primary lung tumor	540.4879	408.3549	20837.15	16781.53	20904.54	9.080785289741227	8.677208354347927	14.346939581143907	14.03467260088832	14.351597688909033	-0.3992056572089267	4754.763467332636	4415.1153353377895	9169.878802670424	-0.3711272855677341	False
GSM773683	primary lung tumor	1859.9175	588.1928	16852.56	14370.37	16094.03	10.861798382520655	9.202595990366135	14.04076574554803	13.810909977739625	13.974327645449284	-1.5243695818713079	4398.737666328746	3407.191742752633	7805.929409081379	-0.17904016299451506	False
GSM773684	primary lung tumor	2075.7866	641.4967	21069.96	18228.17	21868.8	11.020137264475453	9.327545234111028	14.362968424871662	14.15396125446769	14.416652406504841	-0.12069245687696155	3829.691611339754	4666.8496300144725	8496.541241354227	-0.27768603115840157	False
GSM773685	primary lung tumor	2035.6449	781.3344	21089.44	19753.52	21898.11	10.991978745246868	9.611641592832685	14.364301573267888	14.269895171345532	14.418584618112087	0.06154173972609472	3859.968509785681	4764.76453003384	8624.73303981952	-0.2957128331232282	False
GSM773686	primary lung tumor	606.0366	611.4792	17225.5	13623.22	15270.51	9.245639693152969	9.258517040312158	14.072341990829752	13.733886016092693	13.898555097991222	-1.6455807726242044	5174.412623345679	4911.965108068478	10086.377731414157	-0.492320850052441	False
GSM773687	primary lung tumor	1495.374	738.9631	19156.22	16415.61	18768.81	10.547255088571152	9.531309518929364	14.22560059912013	14.002868623527657	14.19612642591189	-0.8075014663673957	5503.9613815687535	4833.550918130532	10337.512299699287	-0.524065729073961	False
GSM773688	primary lung tumor	554.3104	592.377	17168.14	13946.18	19063.56	9.117150605131568	9.212805197096749	14.067530156291458	13.76768583054403	14.218605614356294	-1.2767113346358994	5120.6635469779685	5631.321775996788	10751.985322974757	-0.5748800929032852	False
GSM773689	primary lung tumor	344.6197	670.2055	21376.58	15919.01	21707.11	8.433041641889249	9.390610727349562	14.38381092486206	13.958553621646205	14.405946503829426	-0.3718503424040937	4618.856121241671	4674.447072870367	9293.303194112039	-0.3878888282459195	False
GSM773690	primary lung tumor	2280.923	913.2782	18801.93	19555.59	17488.41	11.156034395573359	9.836489410518528	14.198669869489878	14.255367215127501	14.094194000745476	-0.5928260619878892	3874.451924106483	4959.402107372722	8833.854031479204	-0.3248926083240564	False
GSM773691	primary lung tumor	1190.1878	530.4022	20014.5	14896.03	19751.92	10.218185167863952	9.05366039035911	14.288830035170504	13.86273711081603	14.269778316795266	-0.807247063716629	3682.9955049383134	4141.939394115027	7824.934899053341	-0.18178417016572823	False
GSM773692	primary lung tumor	1540.655	1116.4251	19594.69	15422.0	19065.18	10.590264231836368	10.125962416759725	14.258248753308763	13.912795797471484	14.218728201327732	-0.8509766231890611	5325.485652871314	5260.665673600688	10586.151326472002	-0.5547937874141865	False
GSM773693	primary lung tumor	1224.0403	574.7146	17385.76	17188.1	16804.34	10.258613494831822	9.169209988932968	14.085701492905091	14.069206388616257	14.036632110612615	-1.0773914496242731	4382.058979880638	4986.013380139308	9368.072360019945	-0.39798121574873985	False
GSM773694	primary lung tumor	351.8621	759.5697	21051.21	17870.0	24190.43	8.46296067209309	9.570936654998196	14.361684070735768	14.125332744464723	14.562208431749958	0.04207892327909365	4216.477200796606	6685.117607546609	10901.594808343216	-0.5927092925837641	False
GSM773695	primary lung tumor	142.9745	711.6046	17498.09	14585.89	17279.02	7.169669501572436	9.476957986150467	14.094992279514337	13.832384705584854	14.076817266835791	-1.3264025479846124	6270.632401142447	5406.183722794753	11676.816123937198	-0.6803294341129746	False
GSM773696	primary lung tumor	1329.286	758.6128	17571.08	18156.83	17655.11	10.377520730707829	9.569120405874216	14.100997352231877	14.148304179353413	14.10787990249666	-0.8695772005320045	3551.261300873549	4323.736707673858	7874.998008547407	-0.18900543999966385	False
GSM773697	primary lung tumor	1632.0903	1747.4933	20877.66	16167.07	16762.67	10.673388850062862	10.771896552487654	14.349741501735476	13.980859852571859	14.033050406342413	-0.8347915833750449	3555.3556014770293	3092.9377820482414	6648.293383525271	-0.010083052641663969	False
GSM773698	primary lung tumor	1912.934	789.9944	26511.28	21190.11	28735.29	10.902325365523422	9.627523670666436	14.694373123811612	14.371171538262546	14.810586194159672	1.4037520651323832	3209.5858420676614	4212.358422556041	7421.944264623702	-0.12333138085318326	False
GSM773699	primary lung tumor	1863.0048	788.4681	20584.41	16912.92	18977.92	10.864189859744023	9.624737162128007	14.329334562679179	14.04592343960255	14.212110277336519	-0.5816492218800783	3540.497287170555	4561.620548998097	8102.117836168652	-0.22163201301739266	False
GSM773700	primary lung tumor	717.3617	1125.3934	26958.98	22965.52	26928.93	9.48856662352162	10.137495070433914	14.718531805820277	14.48724464858159	14.71692285934135	1.4966602025950813	4995.107194561201	6201.75919264384	11196.866387205042	-0.6270504461296449	False
GSM773701	primary lung tumor	196.7106	968.617	22794.55	19004.96	22158.63	7.627246411157882	9.921271183140759	14.476464597819907	14.214164277796446	14.435646172415725	0.17587324186889908	5527.288491206656	5464.275607723963	10991.56409893062	-0.6032939877888227	False
GSM773702	primary lung tumor	1091.9214	1591.071	23440.35	19738.29	23542.91	10.093973934612729	10.636688960407879	14.516768037288337	14.26878247816339	14.523066312040553	0.4518754989570298	2808.4317945079506	4489.060327805662	7297.492122313613	-0.10518314679786352	False
GSM773703	primary lung tumor	697.2158	778.3912	27207.59	22908.79	25764.29	9.447529193935132	9.606203832100212	14.731774574920033	14.483676613951657	14.653141210317408	1.4124983218979361	3269.1981768992164	5219.539699682056	8488.737876581272	-0.276585453934165	False
GSM773704	primary lung tumor	445.4207	801.4411	24489.89	20135.61	23575.4	8.802260114555986	9.64825169059976	14.579957582004049	14.297533205503708	14.525055822266898	0.6107828606185409	4057.544990042047	5897.378038372135	9954.923028414181	-0.4754347137320556	False
GSM773705	primary lung tumor	418.5051	1689.2838	20668.19	19121.39	22008.65	8.712544539653134	10.723049781156702	14.335194231985742	14.222975228478106	14.425848583057924	-0.046279857971758646	5135.931145203056	5823.1999662911985	10959.131111494255	-0.5994903483038031	False
GSM773706	primary lung tumor	889.8538	651.0851	19901.08	14949.9	18137.55	9.79904487705338	9.348916444624326	14.280631596693748	13.867944712565158	14.146771510640754	-0.9563816642199541	4019.069951958686	4487.26543514446	8506.335387103147	-0.2790668699594297	False
GSM773707	primary lung tumor	3343.6319	647.2629	20559.88	17440.77	21304.57	11.707631725643417	9.340435199809493	14.327614392352979	14.090258832545548	14.378943028820709	-0.3158799272957284	4706.596122742594	5383.32499286155	10089.921115604144	-0.49277350976098633	False
GSM773708	primary lung tumor	1001.968	174.9294	19693.32	19645.16	20010.51	9.97005986172108	7.458852785091404	14.265491984388483	14.26195973323763	14.288542411726624	-0.264919136991191	2233.986531798037	2829.064976638285	5063.0515084363215	0.22077781742589495	True
GSM773709	primary lung tumor	401.507	879.6627	21688.49	18955.23	20315.82	8.652870063132342	9.782445752376674	14.404708509870785	14.210384450266826	14.310386987897152	-0.10944474925801266	5233.129554777301	6153.150013031113	11386.279567808415	-0.648463758534692	False
GSM773710	primary lung tumor	1150.0933	586.7401	21692.46	17882.04	22477.65	10.168789058177527	9.199034522842823	14.404972553663487	14.12630438565262	14.456267773792066	-0.04175340966239147	3734.6774178711676	4947.402249754649	8682.079667625818	-0.30374360974907855	False
GSM773711	primary lung tumor	781.2104	821.5392	21590.03	17814.03	23631.01	9.611412907549342	9.683940625215898	14.398144448312708	14.120807292479814	14.528454721248343	0.04216984450308908	5322.619409483821	5968.295037588225	11290.914447072046	-0.6377442812604541	False
GSM773712	primary lung tumor	528.6866	1085.4072	21681.68	17710.95	18886.48	9.048995201604138	10.085349230633026	14.404255465750134	14.112435434127201	14.20514260726696	-0.3821166206424514	3759.927067796607	3958.5727805479196	7718.499848344527	-0.1663994893278031	False
GSM773713	primary lung tumor	1107.4881	507.0612	18554.11	15963.2	20042.46	10.114377567124286	8.988858481296766	14.179528933319142	13.962552637753364	14.290843954647876	-0.809892723373787	4686.042117891702	5076.124124538108	9762.16624242981	-0.45035565687126505	False
GSM773714	primary lung tumor	1628.3892	373.4088	22281.85	18401.92	22803.12	10.670115535452647	8.548470533796364	14.443646146244951	14.167647077097422	14.477006877912986	0.10935201919546196	2309.354596826164	4050.3242216061494	6359.678818432314	0.03227643999768089	True
GSM773715	primary lung tumor	1222.5837	634.1846	20530.06	20657.34	23680.73	10.256897077901797	9.311032124653332	14.325520493954834	14.334436710713444	14.531486856261859	0.2667761133014387	1976.3731774255	4335.463739579207	6311.836917004707	0.03929456364224751	True
GSM773716	primary lung tumor	1024.5276	960.8688	18155.58	15167.16	20382.06	10.002150604219791	9.909696311942714	14.148204859617705	13.888758467120114	14.315083031417988	-0.9140543620273753	5006.501560468871	5664.554837624783	10671.056398093653	-0.5651195632790295	False
GSM773717	primary lung tumor	1097.626	843.1899	28341.56	23736.91	30254.25	10.101484624747101	9.721423758578643	14.790682452996057	14.534905298296355	14.884897885301305	2.0267371127399567	3673.52675273149	5681.34617816581	9354.8729308973	-0.396202998645144	False
GSM773718	primary lung tumor	862.1725	682.13	19195.69	15452.63	19181.15	9.753505092198418	9.416016340045168	14.228569954440916	13.915658141166244	14.227476811089103	-0.8788258307233132	5310.885214496984	5913.452602624766	11224.33781712175	-0.630186560875366	False
GSM773719	primary lung tumor	869.7284	466.5937	19288.28	17513.67	17324.64	9.766078969358876	8.869111682005316	14.235511673282996	14.096276185625563	14.080621025289854	-0.7942591321514625	5354.093874812517	4728.511430708442	10082.60530552096	-0.4918387843808306	False
GSM773720	primary lung tumor	1252.3597	744.9264	22062.75	20445.98	25076.71	10.291584795837831	9.542889477636868	14.4293903947136	14.319600153730383	14.614117992343193	0.5265821141928853	4426.847763267867	5087.290817096049	9514.138580363917	-0.4175579109499363	False
GSM773721	primary lung tumor	669.7438	1657.295	17717.17	20778.66	20529.48	9.38961800381424	10.695484960482185	14.11294198410482	14.342884428386048	14.32547973741605	-0.293468623228722	4835.375168722102	5632.5726750175445	10467.947843739646	-0.5402752636368134	False
GSM773722	primary lung tumor	1082.8874	459.0471	21731.37	17521.94	22377.66	10.081999174288129	8.845637762809313	14.407557894188399	14.09695723026358	14.449836032073206	-0.08850016454512609	4387.122136244865	4617.387615098167	9004.509751343032	-0.3484795235025968	False
GSM773723	primary lung tumor	401.6163	1956.2598	23507.27	20128.37	24679.92	8.653261771008484	10.934619551763685	14.520880752897884	14.29701439969252	14.59110855259025	0.6053891468021574	6341.324858124055	6838.598363321016	13179.923221445071	-0.8242354794536754	False
GSM773724	primary lung tumor	833.7074	748.4509	21510.64	19614.71	25312.03	9.705126750777083	9.549690153409014	14.392829896392	14.259721934946159	14.627592589658441	0.39298524198318	5070.314263220987	5793.973090587446	10864.287353808433	-0.5882897235268653	False
GSM773725	primary lung tumor	688.8143	756.3329	19839.76	15927.01	20965.97	9.430064226264482	9.56478379329757	14.276179668743547	13.95927841148054	14.355830767840498	-0.5975382210444344	4128.811442374603	5886.171214358729	10014.982656733333	-0.4831720721041562	False
GSM773726	primary lung tumor	827.0176	663.5181	23152.97	19474.85	24804.22	9.693517623154957	9.376164685626227	14.498971960000976	14.249398673896696	14.598356132244724	0.5033022613582149	4431.133075953514	5095.796982395737	9526.930058349251	-0.41926329259716394	False
GSM773727	primary lung tumor	1426.716	533.808	19299.0	18817.58	23227.56	10.479493312950657	9.062877236122228	14.236313227042805	14.199870149791877	14.503612099978916	-0.1164580308113848	4146.571940913006	5193.751531569462	9340.323472482469	-0.39424118357033333	False
GSM773728	primary lung tumor	675.7319	449.8753	18396.58	15602.63	20587.03	9.402440586135251	8.816584667717414	14.167228387591985	13.929594073623518	14.329518169441803	-0.8199253022977743	5342.065345181377	4955.1165531138695	10297.181898295246	-0.519014612542546	False
GSM773729	primary lung tumor	1659.3887	562.8399	19281.44	17354.23	21774.95	10.697305303293314	9.139141763276086	14.23500000130243	14.083082864143302	14.410448038919734	-0.41782873525077163	3989.8074394935475	4479.546018727243	8469.35345822079	-0.2738499314743952	False
GSM773730	primary lung tumor	903.6609	917.4786	19461.55	16323.57	19087.83	9.821233308417758	9.84310229757456	14.248413125194642	13.99475737027749	14.220441058775002	-0.7579198659595797	4559.026570564049	5100.028593122275	9659.055163686324	-0.4367908602627352	False
GSM773731	primary lung tumor	233.0522	1123.933	24476.03	20305.35	27979.21	7.870686515662759	10.135623363041118	14.579140894107129	14.309643322771434	14.772119169958536	1.0206696711287677	4187.266105152687	5136.257103437654	9323.52320859034	-0.39197363870794266	False
GSM773732	primary lung tumor	1519.0858	524.5756	18288.12	15561.63	20551.61	10.569937042371093	9.037754489453022	14.158698039536086	13.925798268108286	14.327033994622255	-0.8391908738315372	3132.457935222874	4436.500098946234	7568.958034169108	-0.14471616765583414	False
GSM773733	primary lung tumor	715.0196	943.8922	20167.9	17030.06	21424.72	9.483855269492999	9.88400593561994	14.29984478190289	14.055880609583665	14.387056065706412	-0.394006892949921	3179.8047113775083	4820.3334372075005	8000.138148585009	-0.2070105755934699	False
GSM773734	primary lung tumor	269.3119	1215.3349	24339.67	18300.84	23718.51	8.078481215125262	10.248324793088134	14.571081259695335	14.159701078628764	14.533786586403357	0.39418245954658304	4981.183592955893	5845.688068979283	10826.871661935176	-0.5838396128868429	False
GSM773735	primary lung tumor	631.5185	703.0115	24252.85	19429.3	25681.6	9.304963866368926	9.459455185196193	14.565926155098275	14.246020555571576	14.648503641870713	0.6910376070125502	3841.8584649923337	4561.096161864106	8402.954626856439	-0.2644630824398083	False
GSM773736	primary lung tumor	1340.8789	594.0209	25759.55	19547.99	22066.91	10.390038763761494	9.216796533484047	14.652875775556398	14.254806452062548	14.42966238137297	0.5410177732138945	4325.678903782893	4984.0910250129255	9309.769928795818	-0.3901155725622136	False
GSM773737	primary lung tumor	397.923	1612.1545	29751.87	22633.18	27308.81	8.639966494521847	10.655668904004692	14.860741218896427	14.466215420557003	14.737131656559596	1.7838228578938902	3874.099885040998	5540.491873957062	9414.59175899806	-0.40423631788945724	False
GSM773738	primary lung tumor	649.8072	337.2838	22977.77	17038.58	20108.97	9.346086401674587	8.402090279648945	14.488013955497259	14.05660215529015	14.295623308985677	-0.21615394798975698	1793.8521504267555	3657.9400719862397	5451.792222412995	0.16479411376417524	True
GSM773739	primary lung tumor	506.9669	590.4557	29438.21	23591.75	28995.5	8.988590681335827	9.208126304605669	14.84545133680122	14.526055970239172	14.823591150914668	2.012598929213983	3932.7429775601886	4010.410760530737	7943.153738090926	-0.19881996779096495	False
GSM773740	primary lung tumor	2810.6644	438.5058	22826.28	17497.55	23037.77	11.457208689403359	8.779738393996702	14.47847134404885	14.094947759065406	14.491776075397878	0.08185998164654103	3937.9856824571184	4434.333999557031	8372.31968201415	-0.2601236754403258	False
GSM773741	primary lung tumor	1062.3542	325.6798	18822.21	16134.58	18431.25	10.054406518847511	8.351733439344677	14.200225057359928	13.97795781656765	14.169944569113442	-0.9051660732219252	4004.9049596592513	3740.7339336410464	7745.638893300298	-0.17032631653390234	False
GSM773742	primary lung tumor	1410.9055	479.8927	19686.18	16577.55	20833.18	10.463427815733107	8.9095712158974	14.264968853339395	14.017030210310237	14.346664698538127	-0.5496668275382168	2389.4937650418788	3886.5012923977392	6275.995057439618	0.04455110141781429	True
GSM773743	primary lung tumor	720.8341	530.1039	19138.44	16240.67	17835.81	9.495523488646958	9.052850313236721	14.224260998242663	13.987412360400713	14.122570001046864	-0.9126881653397015	4468.752096260787	4608.391551706001	9077.143647966788	-0.35845302033232523	False
GSM773744	primary lung tumor	1877.8127	433.5415	21150.44	15650.61	19261.21	10.87560553542764	8.763350155042563	14.368468265596297	13.934023446902083	14.233485616122797	-0.6442310470569487	3572.319962149916	3980.7586164310724	7553.0785785809885	-0.14240939383782758	False
GSM773745	primary lung tumor	2498.9519	2089.9095	18776.91	15606.36	19599.33	11.287684621829833	11.029914904348196	14.19674887808808	13.92993890424428	14.258590323959098	-0.86753989590192	5231.622119975905	5761.0903014919495	10992.712421467855	-0.6034284093413325	False
GSM773746	primary lung tumor	654.3895	1088.9733	20376.91	17172.58	22879.28	9.356208749412684	10.090077079820821	14.314718472895454	14.067903194071647	14.481817086916614	-0.2262204617460806	4397.104390036418	6082.158273338016	10479.262663374435	-0.5416721325705607	False
GSM773747	primary lung tumor	520.0909	2386.7093	11060.21	14153.17	15501.64	9.025391250455709	11.2214114860146	13.433221592022244	13.788939531690172	13.920226297667652	-2.2080897533796047	2715.059897129886	2990.3776797390033	5705.43757686889	0.12796523234303814	True
GSM773748	primary lung tumor	935.0607	559.5763	19141.23	16427.98	19775.28	9.870458275939791	9.130766941288835	14.22447128787586	14.003955292301123	14.271483454267226	-0.7181365054898619	4024.1838710836737	5365.053584792755	9389.237455876428	-0.40082944014099203	False
GSM773749	primary lung tumor	867.6537	1188.5908	19140.53	16182.59	19786.3	9.762637332445614	10.21624967976282	14.224418529916415	13.982244055345518	14.272287147955298	-0.7457996905272251	5184.679492705319	5567.772105369223	10752.451598074542	-0.5749360948321542	False
GSM773750	primary lung tumor	702.6158	907.3582	19184.46	15490.48	20207.09	9.45864406929539	9.8271175087211	14.22772573566883	13.91918736013033	14.30264534907776	-0.7843698944288354	5045.338701225972	5573.4194420803415	10618.758143306313	-0.558769563129456	False
GSM773751	primary lung tumor	1234.3975	605.5055	23255.21	18203.42	23001.09	10.270759600973372	9.244376918033531	14.505328383509418	14.15200115623117	14.4894773318342	0.2056374392724738	3087.5232658956857	4754.131389342887	7841.654655238573	-0.1841969946508486	False
GSM773752	primary lung tumor	858.6077	1064.5456	22952.02	16919.5	18952.45	9.747534595646588	10.05737661920567	14.486396365536372	14.046484580209585	14.210172858281831	-0.33554532358693906	2839.6998801886816	3228.2765635739793	6067.976443762661	0.07502999574591893	True
GSM773753	primary lung tumor	680.265	1618.5651	20847.13	18619.17	21519.97	9.41207227996431	10.661390744496048	14.3476303646239	14.184578624145262	14.393455484518883	-0.12949009800298525	3959.6832801161663	5297.334043540748	9257.017323656914	-0.38297402437123707	False
GSM773754	primary lung tumor	761.4204	906.6611	20300.95	16368.06	19971.16	9.574442911573852	9.826009918331064	14.30933068431059	13.998683856384366	14.285702749024962	-0.5864132056907517	4108.156858425503	5805.917268643945	9914.074127069449	-0.47015108405335837	False
GSM773755	primary lung tumor	1061.4041	446.2305	20489.61	17851.22	20504.04	10.0531169040784	8.804874769499417	14.322675313184869	14.123815870265597	14.323690937540126	-0.34662234980435125	2890.81070439813	3761.07005854181	6651.88076293994	-0.010609610134699713	False
GSM773756	primary lung tumor	496.6126	1142.1982	18425.93	19360.51	24141.32	8.958879206045836	10.158859834643446	14.16952811179286	14.24090385202561	14.559276700699101	-0.06330268295251507	5143.503208598298	6658.090218438027	11801.593427036325	-0.6936383838389968	False
GSM773757	primary lung tumor	1555.7999	594.5527	20626.33	17504.97	18380.9	10.604367807223202	9.218085366486509	14.332269470524238	14.095559382785071	14.165998274517431	-0.5614203791960337	4102.750227765064	4602.250963693932	8705.001191458996	-0.30694753303902056	False
GSM773758	primary lung tumor	942.8556	370.9271	20975.39	17977.77	19653.7	9.882422349045237	8.53887606171278	14.3564787935358	14.134006703204937	14.26258672286804	-0.35669594559606604	4400.402908443706	5073.28176146316	9473.684669906866	-0.4121548654661396	False
