regulon	target	n_targets
prior_CTRL_union	ITGB1	505
prior_CTRL_union	ITGB2	505
prior_CTRL_union	ITGB3	505
prior_CTRL_union	JUN	505
prior_CTRL_union	KCNA5	505
prior_CTRL_union	KCNJ8	505
prior_CTRL_union	KCNMB1	505
prior_CTRL_union	KDM1A	505
prior_CTRL_union	KDM2A	505
prior_CTRL_union	KDM2B	505
prior_CTRL_union	KDM3A	505
prior_CTRL_union	KDM4B	505
prior_CTRL_union	KDM4C	505
prior_CTRL_union	KDM5A	505
prior_CTRL_union	KDM5B	505
prior_CTRL_union	KDM5C	505
prior_CTRL_union	KDM6B	505
prior_CTRL_union	KDM7A	505
prior_CTRL_union	KDR	505
prior_CTRL_union	KITLG	505
prior_CTRL_union	KPNA7	505
prior_CTRL_union	LCT	505
prior_CTRL_union	LDHA	505
prior_CTRL_union	LEP	505
prior_CTRL_union	LEPR	505
prior_CTRL_union	LGALS1	505
prior_CTRL_union	LGALS3	505
prior_CTRL_union	LIFR	505
prior_CTRL_union	LOX	505
prior_CTRL_union	LPIN1	505
prior_CTRL_union	LRP1	505
prior_CTRL_union	MAD1L1	505
prior_CTRL_union	MAP3K11	505
prior_CTRL_union	MAPK1	505
prior_CTRL_union	MAPK14	505
prior_CTRL_union	MAPK9	505
prior_CTRL_union	MAT2A	505
prior_CTRL_union	MATK	505
prior_CTRL_union	MCL1	505
prior_CTRL_union	MDK	505
prior_CTRL_union	MDM2	505
prior_CTRL_union	MEN1	505
prior_CTRL_union	MET	505
prior_CTRL_union	MICA	505
prior_CTRL_union	MIF	505
prior_CTRL_union	MLH1	505
prior_CTRL_union	MME	505
prior_CTRL_union	MMP1	505
prior_CTRL_union	MMP14	505
prior_CTRL_union	MMP15	505
prior_CTRL_union	MMP17	505
prior_CTRL_union	MMP2	505
prior_CTRL_union	MMP3	505
prior_CTRL_union	MMP9	505
prior_CTRL_union	MRC1	505
prior_CTRL_union	MRGPRF	505
prior_CTRL_union	MSH2	505
prior_CTRL_union	MSH6	505
prior_CTRL_union	MSI2	505
prior_CTRL_union	MST1R	505
prior_CTRL_union	MT1A	505
prior_CTRL_union	MUC1	505
prior_CTRL_union	MUC3A	505
prior_CTRL_union	MUC5AC	505
prior_CTRL_union	MXI1	505
prior_CTRL_union	MYC	505
prior_CTRL_union	NAA10	505
prior_CTRL_union	NAMPT	505
prior_CTRL_union	NAV1	505
prior_CTRL_union	NBN	505
prior_CTRL_union	NCOR2	505
prior_CTRL_union	NDRG1	505
prior_CTRL_union	NDRG2	505
prior_CTRL_union	NEDD8	505
prior_CTRL_union	NEDD9	505
prior_CTRL_union	NEK7	505
prior_CTRL_union	NFE2L2	505
prior_CTRL_union	NGB	505
prior_CTRL_union	NKX2-5	505
prior_CTRL_union	NKX3-1	505
prior_CTRL_union	NOS1	505
prior_CTRL_union	NOS2	505
prior_CTRL_union	NOS3	505
prior_CTRL_union	NOX4	505
prior_CTRL_union	NPM1	505
prior_CTRL_union	NR3C1	505
prior_CTRL_union	NR4A1	505
prior_CTRL_union	NR4A3	505
prior_CTRL_union	NRP2	505
prior_CTRL_union	NT5E	505
prior_CTRL_union	NTN1	505
prior_CTRL_union	NTRK1	505
prior_CTRL_union	NTRK2	505
prior_CTRL_union	PAK1	505
prior_CTRL_union	PARK7	505
prior_CTRL_union	PC	505
prior_CTRL_union	PCK1	505
prior_CTRL_union	PDC	505
prior_CTRL_union	PDE4D	505
prior_CTRL_union	PDGFB	505
prior_CTRL_union	PDK1	505
prior_CTRL_union	PDK3	505
prior_CTRL_union	PECAM1	505
prior_CTRL_union	PEPD	505
prior_CTRL_union	PFKFB1	505
prior_CTRL_union	PFKFB2	505
prior_CTRL_union	PFKFB3	505
prior_CTRL_union	PFKFB4	505
prior_CTRL_union	PFKL	505
prior_CTRL_union	PFKP	505
prior_CTRL_union	PGAM1	505
prior_CTRL_union	PGF	505
prior_CTRL_union	PGK1	505
prior_CTRL_union	PI3	505
prior_CTRL_union	PIK3C3	505
prior_CTRL_union	PIK3CA	505
prior_CTRL_union	PIK3R1	505
prior_CTRL_union	PKM	505
prior_CTRL_union	PLA2G4A	505
prior_CTRL_union	PLAT	505
prior_CTRL_union	PLAU	505
prior_CTRL_union	PLAUR	505
prior_CTRL_union	PMAIP1	505
prior_CTRL_union	PNMT	505
prior_CTRL_union	POLI	505
prior_CTRL_union	POLM	505
prior_CTRL_union	POU5F1	505
prior_CTRL_union	PPARA	505
prior_CTRL_union	PPARG	505
prior_CTRL_union	PPFIA4	505
prior_CTRL_union	PPIA	505
prior_CTRL_union	PPP1R10	505
prior_CTRL_union	PPP1R3C	505
prior_CTRL_union	PPP5C	505
prior_CTRL_union	PRDX2	505
prior_CTRL_union	PRDX3	505
prior_CTRL_union	PRKCH	505
prior_CTRL_union	PRKG1	505
prior_CTRL_union	PRMT1	505
prior_CTRL_union	PRNP	505
prior_CTRL_union	PROM1	505
prior_CTRL_union	PROX1	505
prior_CTRL_union	PRPH2	505
prior_CTRL_union	PSMC6	505
prior_CTRL_union	PTEN	505
prior_CTRL_union	PTGER1	505
prior_CTRL_union	PTGES	505
prior_CTRL_union	PTGS2	505
prior_CTRL_union	PTK6	505
prior_CTRL_union	QSOX1	505
prior_CTRL_union	RAC1	505
prior_CTRL_union	RAD23B	505
prior_CTRL_union	RAD51B	505
prior_CTRL_union	RAPGEF3	505
prior_CTRL_union	RARB	505
prior_CTRL_union	RBMS1	505
prior_CTRL_union	RECK	505
prior_CTRL_union	RERE	505
prior_CTRL_union	RGCC	505
prior_CTRL_union	RGS6	505
prior_CTRL_union	RNF7	505
prior_CTRL_union	RORA	505
prior_CTRL_union	ROS1	505
prior_CTRL_union	RPS6KB1	505
prior_CTRL_union	RPSA	505
prior_CTRL_union	RUNX1	505
prior_CTRL_union	RUNX1T1	505
prior_CTRL_union	S100A11	505
prior_CTRL_union	S100A4	505
prior_CTRL_union	S100A8	505
prior_CTRL_union	S100A9	505
prior_CTRL_union	SAT1	505
prior_CTRL_union	SDC1	505
prior_CTRL_union	SDC4	505
prior_CTRL_union	SDHB	505
prior_CTRL_union	SEMA4D	505
prior_CTRL_union	SENP1	505
prior_CTRL_union	SERPINE1	505
prior_CTRL_union	SETD2	505
prior_CTRL_union	SH3BP2	505
prior_CTRL_union	SHANK2	505
prior_CTRL_union	SIM1	505
prior_CTRL_union	SIPA1L1	505
prior_CTRL_union	SLC11A1	505
prior_CTRL_union	SLC11A2	505
prior_CTRL_union	SLC16A4	505
prior_CTRL_union	SLC22A5	505
prior_CTRL_union	SLC29A1	505
prior_CTRL_union	SLC29A2	505
prior_CTRL_union	SLC2A1	505
prior_CTRL_union	SLC2A3	505
prior_CTRL_union	SLC2A4	505
prior_CTRL_union	SLC34A1	505
prior_CTRL_union	SLC41A2	505
prior_CTRL_union	SLC8A1	505
prior_CTRL_union	SLC9A1	505
prior_CTRL_union	SMAD4	505
prior_CTRL_union	SNAI1	505
prior_CTRL_union	SOCS1	505
prior_CTRL_union	SOD2	505
prior_CTRL_union	SOST	505
prior_CTRL_union	SOX9	505
prior_CTRL_union	SP1	505
prior_CTRL_union	SPHK1	505
prior_CTRL_union	SPP1	505
prior_CTRL_union	SPRY2	505
prior_CTRL_union	SRC	505
prior_CTRL_union	STAT3	505
prior_CTRL_union	STC1	505
prior_CTRL_union	STC2	505
prior_CTRL_union	TCIRG1	505
prior_CTRL_union	TERT	505
prior_CTRL_union	TF	505
prior_CTRL_union	TFF1	505
prior_CTRL_union	TFF3	505
prior_CTRL_union	TFRC	505
prior_CTRL_union	TGFB1	505
prior_CTRL_union	TGFB3	505
prior_CTRL_union	TH	505
prior_CTRL_union	THBS1	505
prior_CTRL_union	THPO	505
prior_CTRL_union	TIGAR	505
prior_CTRL_union	TIMP1	505
prior_CTRL_union	TIMP2	505
prior_CTRL_union	TKTL1	505
prior_CTRL_union	TLR2	505
prior_CTRL_union	TLR4	505
prior_CTRL_union	TLR6	505
prior_CTRL_union	TM9SF4	505
prior_CTRL_union	TNF	505
prior_CTRL_union	TNFSF13B	505
prior_CTRL_union	TNNI3	505
prior_CTRL_union	TNS1	505
prior_CTRL_union	TNS3	505
prior_CTRL_union	TP53	505
prior_CTRL_union	TPO	505
prior_CTRL_union	TRIM63	505
prior_CTRL_union	TUBB3	505
prior_CTRL_union	TWIST1	505
prior_CTRL_union	TWIST2	505
prior_CTRL_union	TXN	505
prior_CTRL_union	TXN2	505
prior_CTRL_union	UCN3	505
prior_CTRL_union	UCP2	505
prior_CTRL_union	UNC5D	505
prior_CTRL_union	USP6NL	505
prior_CTRL_union	UTS2	505
prior_CTRL_union	VASP	505
prior_CTRL_union	VEGFA	505
prior_CTRL_union	VEGFB	505
prior_CTRL_union	VEGFC	505
prior_CTRL_union	VEGFD	505
prior_CTRL_union	VGLL4	505
prior_CTRL_union	VHL	505
prior_CTRL_union	VIM	505
prior_CTRL_union	VLDLR	505
prior_CTRL_union	VMP1	505
prior_CTRL_union	VTCN1	505
prior_CTRL_union	WASF3	505
prior_CTRL_union	WDR83	505
prior_CTRL_union	WSB1	505
prior_CTRL_union	WT1	505
prior_CTRL_union	XIAP	505
prior_CTRL_union	XPA	505
prior_CTRL_union	XPC	505
prior_CTRL_union	XXYLT1	505
prior_CTRL_union	ZFAT	505
prior_CTRL_union	ZMYND8	505
prior_CTRL_union	ZNF217	505
prior_CTRL_union	ZNF267	505
prior_CTRL_union	ZNF667	505
prior_MHC_IRF1_union	COL1A1	192
prior_MHC_IRF1_union	COL1A2	192
prior_MHC_IRF1_union	CREBBP	192
prior_MHC_IRF1_union	FASLG	192
prior_MHC_IRF1_union	HLA-A	192
prior_MHC_IRF1_union	HLA-B	192
prior_MHC_IRF1_union	HLA-C	192
prior_MHC_IRF1_union	HLA-DMA	192
prior_MHC_IRF1_union	HLA-DMB	192
prior_MHC_IRF1_union	HLA-DOA	192
prior_MHC_IRF1_union	HLA-DOB	192
prior_MHC_IRF1_union	HLA-DPB1	192
prior_MHC_IRF1_union	HLA-DQB1	192
prior_MHC_IRF1_union	HLA-DRA	192
prior_MHC_IRF1_union	HLA-DRB1	192
prior_MHC_IRF1_union	HLA-DRB5	192
prior_MHC_IRF1_union	HLA-E	192
prior_MHC_IRF1_union	HLA-F	192
prior_MHC_IRF1_union	HLA-G	192
prior_MHC_IRF1_union	IRF1	192
prior_MHC_IRF1_union	IRF2	192
prior_MHC_IRF1_union	MMP9	192
prior_MHC_IRF1_union	PLXNA1	192
prior_MHC_IRF1_union	PSMC5	192
prior_MHC_IRF1_union	RAB4B	192
prior_MHC_IRF1_union	S100A4	192
prior_MHC_IRF1_union	SIRT1	192
prior_MHC_IRF1_union	STAT1	192
prior_MHC_IRF1_union	BTN2A1	192
prior_MHC_IRF1_union	BTN2A2	192
prior_MHC_IRF1_union	BTN3A1	192
prior_MHC_IRF1_union	BTN3A2	192
prior_MHC_IRF1_union	CD74	192
prior_MHC_IRF1_union	CIITA	192
prior_MHC_IRF1_union	CR2	192
prior_MHC_IRF1_union	HDAC2	192
prior_MHC_IRF1_union	HLA-DPA1	192
prior_MHC_IRF1_union	HLA-DQA1	192
prior_MHC_IRF1_union	HLA-DQA2	192
prior_MHC_IRF1_union	HLA-DQB2	192
prior_MHC_IRF1_union	IFNG	192
prior_MHC_IRF1_union	MR1	192
prior_MHC_IRF1_union	PSMB8	192
prior_MHC_IRF1_union	SIN3B	192
prior_MHC_IRF1_union	TSPAN3	192
prior_MHC_IRF1_union	ANKRA2	192
prior_MHC_IRF1_union	ATP9A	192
prior_MHC_IRF1_union	SMARCA4	192
prior_MHC_IRF1_union	ACHE	192
prior_MHC_IRF1_union	AGTR2	192
prior_MHC_IRF1_union	AKT1	192
prior_MHC_IRF1_union	APOL2	192
prior_MHC_IRF1_union	BBC3	192
prior_MHC_IRF1_union	BCL2	192
prior_MHC_IRF1_union	BCL2L2	192
prior_MHC_IRF1_union	BIRC3	192
prior_MHC_IRF1_union	BIRC5	192
prior_MHC_IRF1_union	BLMH	192
prior_MHC_IRF1_union	C1R	192
prior_MHC_IRF1_union	CAMK4	192
prior_MHC_IRF1_union	CASP1	192
prior_MHC_IRF1_union	CASP7	192
prior_MHC_IRF1_union	CASP8	192
prior_MHC_IRF1_union	CASP9	192
prior_MHC_IRF1_union	CCL19	192
prior_MHC_IRF1_union	CCL2	192
prior_MHC_IRF1_union	CCL4	192
prior_MHC_IRF1_union	CCL5	192
prior_MHC_IRF1_union	CCNB1	192
prior_MHC_IRF1_union	CCND1	192
prior_MHC_IRF1_union	CCNE1	192
prior_MHC_IRF1_union	CCR5	192
prior_MHC_IRF1_union	CD200	192
prior_MHC_IRF1_union	CD274	192
prior_MHC_IRF1_union	CD38	192
prior_MHC_IRF1_union	CD40	192
prior_MHC_IRF1_union	CD80	192
prior_MHC_IRF1_union	CDK1	192
prior_MHC_IRF1_union	CDK2	192
prior_MHC_IRF1_union	CDK4	192
prior_MHC_IRF1_union	CDKN1A	192
prior_MHC_IRF1_union	CEACAM1	192
prior_MHC_IRF1_union	CSF3	192
prior_MHC_IRF1_union	CTNND1	192
prior_MHC_IRF1_union	CTSS	192
prior_MHC_IRF1_union	CXCL10	192
prior_MHC_IRF1_union	CXCL11	192
prior_MHC_IRF1_union	CXCL14	192
prior_MHC_IRF1_union	CXCL8	192
prior_MHC_IRF1_union	CYBB	192
prior_MHC_IRF1_union	DDX58	192
prior_MHC_IRF1_union	DOT1L	192
prior_MHC_IRF1_union	DST	192
prior_MHC_IRF1_union	E2F1	192
prior_MHC_IRF1_union	EGFR	192
prior_MHC_IRF1_union	EIF2AK2	192
prior_MHC_IRF1_union	ERAP2	192
prior_MHC_IRF1_union	ETV6	192
prior_MHC_IRF1_union	FGFR1	192
prior_MHC_IRF1_union	FOXP3	192
prior_MHC_IRF1_union	GAST	192
prior_MHC_IRF1_union	GBP2	192
prior_MHC_IRF1_union	GBP5	192
prior_MHC_IRF1_union	GPT	192
prior_MHC_IRF1_union	HSPA4	192
prior_MHC_IRF1_union	ICAM1	192
prior_MHC_IRF1_union	IDO1	192
prior_MHC_IRF1_union	IFI35	192
prior_MHC_IRF1_union	IFIT2	192
prior_MHC_IRF1_union	IFIT3	192
prior_MHC_IRF1_union	IFNA16	192
prior_MHC_IRF1_union	IFNGR1	192
prior_MHC_IRF1_union	IFNL1	192
prior_MHC_IRF1_union	IFNL3	192
prior_MHC_IRF1_union	IGBP1	192
prior_MHC_IRF1_union	IL10	192
prior_MHC_IRF1_union	IL12A	192
prior_MHC_IRF1_union	IL12B	192
prior_MHC_IRF1_union	IL12RB1	192
prior_MHC_IRF1_union	IL15	192
prior_MHC_IRF1_union	IL17A	192
prior_MHC_IRF1_union	IL18	192
prior_MHC_IRF1_union	IL18BP	192
prior_MHC_IRF1_union	IL1B	192
prior_MHC_IRF1_union	IL23A	192
prior_MHC_IRF1_union	IL27	192
prior_MHC_IRF1_union	IL2RA	192
prior_MHC_IRF1_union	IL6	192
prior_MHC_IRF1_union	IL7	192
prior_MHC_IRF1_union	IRF8	192
prior_MHC_IRF1_union	JUN	192
prior_MHC_IRF1_union	KAT2B	192
prior_MHC_IRF1_union	KRT79	192
prior_MHC_IRF1_union	LCK	192
prior_MHC_IRF1_union	LGALS3	192
prior_MHC_IRF1_union	LYZ	192
prior_MHC_IRF1_union	MAPK8	192
prior_MHC_IRF1_union	MC1R	192
prior_MHC_IRF1_union	ME3	192
prior_MHC_IRF1_union	MKI67	192
prior_MHC_IRF1_union	MYB	192
prior_MHC_IRF1_union	MYD88	192
prior_MHC_IRF1_union	NCF1C	192
prior_MHC_IRF1_union	NCF2	192
prior_MHC_IRF1_union	NOD1	192
prior_MHC_IRF1_union	NOS2	192
prior_MHC_IRF1_union	NOS3	192
prior_MHC_IRF1_union	ODC1	192
prior_MHC_IRF1_union	OGN	192
prior_MHC_IRF1_union	OPTN	192
prior_MHC_IRF1_union	PDGFD	192
prior_MHC_IRF1_union	PIGR	192
prior_MHC_IRF1_union	PMAIP1	192
prior_MHC_IRF1_union	POLH	192
prior_MHC_IRF1_union	POLR2K	192
prior_MHC_IRF1_union	PRKCG	192
prior_MHC_IRF1_union	PSMB10	192
prior_MHC_IRF1_union	PSMB9	192
prior_MHC_IRF1_union	PTGS2	192
prior_MHC_IRF1_union	RSAD2	192
prior_MHC_IRF1_union	SAMHD1	192
prior_MHC_IRF1_union	SELL	192
prior_MHC_IRF1_union	SERPINB6	192
prior_MHC_IRF1_union	SLC26A6	192
prior_MHC_IRF1_union	SLPI	192
prior_MHC_IRF1_union	SOCS1	192
prior_MHC_IRF1_union	SOCS2	192
prior_MHC_IRF1_union	SP1	192
prior_MHC_IRF1_union	SPG7	192
prior_MHC_IRF1_union	TAP1	192
prior_MHC_IRF1_union	TAP2	192
prior_MHC_IRF1_union	TAPBP	192
prior_MHC_IRF1_union	TAT	192
prior_MHC_IRF1_union	TERT	192
prior_MHC_IRF1_union	TG	192
prior_MHC_IRF1_union	TLR2	192
prior_MHC_IRF1_union	TLR3	192
prior_MHC_IRF1_union	TLR7	192
prior_MHC_IRF1_union	TNF	192
prior_MHC_IRF1_union	TNFSF10	192
prior_MHC_IRF1_union	TNFSF13B	192
prior_MHC_IRF1_union	TP53	192
prior_MHC_IRF1_union	TP73	192
prior_MHC_IRF1_union	TRAF3IP2	192
prior_MHC_IRF1_union	TRIM21	192
prior_MHC_IRF1_union	TRIM22	192
prior_MHC_IRF1_union	TRIM28	192
prior_MHC_IRF1_union	TRIM63	192
prior_MHC_IRF1_union	UPP1	192
prior_MHC_IRF1_union	VCAM1	192
prior_MHC_IRF1_union	XAF1	192
prior_MHC_IRF1_union	ZNFX1	192
gs_tj_no_cldn4	CLDN1	12
gs_tj_no_cldn4	CLDN3	12
gs_tj_no_cldn4	CLDN7	12
gs_tj_no_cldn4	OCLN	12
gs_tj_no_cldn4	TJP1	12
gs_tj_no_cldn4	TJP2	12
gs_tj_no_cldn4	F11R	12
gs_tj_no_cldn4	PARD3	12
gs_tj_no_cldn4	MARVELD2	12
gs_tj_no_cldn4	CGN	12
gs_tj_no_cldn4	CRB3	12
gs_tj_no_cldn4	JAM3	12
gs_ifn_isg	ISG15	40
gs_ifn_isg	IFI6	40
gs_ifn_isg	IFI27	40
gs_ifn_isg	IFI44	40
gs_ifn_isg	IFI44L	40
gs_ifn_isg	IFIT1	40
gs_ifn_isg	IFIT2	40
gs_ifn_isg	IFIT3	40
gs_ifn_isg	IFIT5	40
gs_ifn_isg	IFITM1	40
gs_ifn_isg	IFITM2	40
gs_ifn_isg	IFITM3	40
gs_ifn_isg	MX1	40
gs_ifn_isg	MX2	40
gs_ifn_isg	OAS1	40
gs_ifn_isg	OAS2	40
gs_ifn_isg	OAS3	40
gs_ifn_isg	OASL	40
gs_ifn_isg	RSAD2	40
gs_ifn_isg	USP18	40
gs_ifn_isg	BST2	40
gs_ifn_isg	XAF1	40
gs_ifn_isg	STAT1	40
gs_ifn_isg	STAT2	40
gs_ifn_isg	IRF7	40
gs_ifn_isg	IRF9	40
gs_ifn_isg	DDX58	40
gs_ifn_isg	IFIH1	40
gs_ifn_isg	SAMD9	40
gs_ifn_isg	SAMD9L	40
gs_ifn_isg	HERC5	40
gs_ifn_isg	HERC6	40
gs_ifn_isg	EPSTI1	40
gs_ifn_isg	CMPK2	40
gs_ifn_isg	PARP9	40
gs_ifn_isg	DTX3L	40
gs_ifn_isg	LY6E	40
gs_ifn_isg	SP100	40
gs_ifn_isg	SP110	40
gs_ifn_isg	PLSCR1	40
gs_ifn_core6	IFI27	6
gs_ifn_core6	OAS2	6
gs_ifn_core6	IFIT1	6
gs_ifn_core6	MX1	6
gs_ifn_core6	ISG15	6
gs_ifn_core6	HLA-A	6
gs_mhc1_apm	HLA-A	21
gs_mhc1_apm	HLA-B	21
gs_mhc1_apm	HLA-C	21
gs_mhc1_apm	HLA-E	21
gs_mhc1_apm	HLA-F	21
gs_mhc1_apm	B2M	21
gs_mhc1_apm	TAP1	21
gs_mhc1_apm	TAP2	21
gs_mhc1_apm	TAPBP	21
gs_mhc1_apm	PSMB8	21
gs_mhc1_apm	PSMB9	21
gs_mhc1_apm	PSMB10	21
gs_mhc1_apm	PSME1	21
gs_mhc1_apm	PSME2	21
gs_mhc1_apm	NLRC5	21
gs_mhc1_apm	ERAP1	21
gs_mhc1_apm	ERAP2	21
gs_mhc1_apm	CALR	21
gs_mhc1_apm	PDIA3	21
gs_mhc1_apm	CANX	21
gs_mhc1_apm	IRF1	21
gs_oxphos	NDUFA1	10
gs_oxphos	NDUFB3	10
gs_oxphos	COX5A	10
gs_oxphos	COX7A2	10
gs_oxphos	UQCRC1	10
gs_oxphos	SDHA	10
gs_oxphos	ATP5F1A	10
gs_oxphos	ATP5F1B	10
gs_oxphos	CYCS	10
gs_oxphos	VDAC1	10
gs_keratin_simple	KRT7	4
gs_keratin_simple	KRT8	4
gs_keratin_simple	KRT18	4
gs_keratin_simple	KRT19	4
