assay	mouse	dataset	genotype	gate	tac_rule	min_high	min_low	set	n_genes	n_high	n_low	mean_high	mean_low	delta	p_greater	up	up_sig
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_CLAUDIN4	4	50	3352	1.0980605042697769	0.7790033012489506	0.3190572030208263	2.5992709019803252e-11	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_TISMO	7	319	2250	0.8761193178363152	0.7011977649501159	0.17492155288619937	1.261118622009494e-21	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_EPITHELIAL	18	319	2250	0.5171087280992277	0.4138584281132856	0.1032502999859421	1.1319382045818574e-28	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	50	50	CLDN4_TJ_EDGE	11	319	2250	0.5452290555592946	0.43061524484052977	0.11461381071876481	2.2647901403124003e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_CLAUDIN4	4	319	2250	0.9916924283567407	0.8111019425486473	0.18059048580809334	7.665250862428644e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	50	50	TJ_TISMO	7	124	52	1.210446042884654	0.35202548651034093	0.858420556374313	1.0792039348583882e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	50	50	TJ_EPITHELIAL	18	124	52	0.6596552347871655	0.17820221604245257	0.4814530187447129	2.5955069469363815e-19	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	50	50	CLDN4_TJ_EDGE	11	124	52	0.7749500318208973	0.20632084388873226	0.568629187932165	4.76852086577463e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	50	50	TJ_CLAUDIN4	4	124	52	1.3804746830775896	0.3851172006116848	0.9953574824659048	2.375722505224761e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_TISMO	7	349	1221	0.8877925117484848	0.7094142470292601	0.1783782647192247	8.141438782786295e-25	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	18	349	1221	0.5090120397267646	0.40546635827849564	0.10354568144826892	1.4528662177922672e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	11	349	1221	0.5563161557363738	0.4378421968581647	0.1184739588782091	1.2506246270193087e-28	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	4	349	1221	1.0479987153276995	0.8518215082875044	0.19617720704019515	6.951232832865816e-19	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_TISMO	7	177	568	0.9838166849937526	0.8126324282066917	0.17118425678706095	4.75040836213475e-09	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	18	177	568	0.5491675289928796	0.4617580052144996	0.08740952377837996	8.309984830075815e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	11	177	568	0.5887892246855523	0.5050276228371677	0.08376160184838455	1.6904106355743104e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	4	177	568	1.1397899064109325	0.9893064991121735	0.15048340729875898	1.3052677530061865e-05	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_TISMO	7	163	3352	0.8719252174278795	0.6360979139410732	0.23582730348680636	2.8384315809136086e-23	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	18	163	3352	0.5288369301439467	0.3870768809453807	0.14176004919856605	6.812631484589639e-28	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	11	163	3352	0.5633246302415948	0.4185199976417263	0.14480463259986853	1.689034255041352e-21	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	4	163	3352	0.9981722813532625	0.7790033012489506	0.21916898010431196	2.906919398962371e-14	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_TISMO	7	764	2250	0.8254821249481832	0.7011977649501159	0.1242843599980673	5.201422968201548e-22	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	18	764	2250	0.4881147356013574	0.4138584281132856	0.07425630748807177	2.497915127086511e-30	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	11	764	2250	0.5110340816809049	0.43061524484052977	0.08041883684037515	2.8902566290700033e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	4	764	2250	0.9262714859801628	0.8111019425486473	0.11516954343151553	5.148356213023438e-12	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	20	20	TJ_TISMO	6	55	102	0.9668967477055135	0.42351898628597284	0.5433777614195406	5.910330006126362e-13	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	18	55	102	0.44808587524792687	0.22162249050924765	0.22646338473867922	1.7555340572410386e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	11	55	102	0.5272739177850819	0.25585639574843916	0.27141752203664277	1.4263590737347317e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	3	55	102	1.2436317510437034	0.48893442778830803	0.7546973232553953	1.2258199292305315e-12	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	20	20	TJ_TISMO	7	86	52	1.1947044299961573	0.35202548651034093	0.8426789434858164	1.064944180546645e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	18	86	52	0.6271849714964	0.17820221604245257	0.4489827554539474	2.951654049709541e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	11	86	52	0.7467435847159974	0.20632084388873226	0.5404227408272652	7.752780372145749e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	4	86	52	1.369722835583859	0.3851172006116848	0.9846056349721743	1.416707243747914e-13	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	20	20	TJ_TISMO	7	63	42	1.0965988104776345	0.6575302533044962	0.4390685571731383	1.3012074858869338e-06	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	18	63	42	0.6125632012842035	0.37314031403870457	0.23942288724549893	1.6806113525115259e-06	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	11	63	42	0.6959292042224727	0.40015567173448713	0.2957735324879856	9.089366987642613e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	4	63	42	1.1912646868114902	0.7096008203074982	0.48166386650399207	1.9500568102206186e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_TISMO	7	349	1221	0.8877925117484848	0.7094142470292601	0.1783782647192247	8.141438782786295e-25	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	18	349	1221	0.5090120397267646	0.40546635827849564	0.10354568144826892	1.4528662177922672e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	11	349	1221	0.5563161557363738	0.4378421968581647	0.1184739588782091	1.2506246270193087e-28	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	4	349	1221	1.0479987153276995	0.8518215082875044	0.19617720704019515	6.951232832865816e-19	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_TISMO	7	177	568	0.9838166849937526	0.8126324282066917	0.17118425678706095	4.75040836213475e-09	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	18	177	568	0.5491675289928796	0.4617580052144996	0.08740952377837996	8.309984830075815e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	11	177	568	0.5887892246855523	0.5050276228371677	0.08376160184838455	1.6904106355743104e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	4	177	568	1.1397899064109325	0.9893064991121735	0.15048340729875898	1.3052677530061865e-05	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_TISMO	7	163	3352	0.8719252174278795	0.6360979139410732	0.23582730348680636	2.8384315809136086e-23	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	18	163	3352	0.5288369301439467	0.3870768809453807	0.14176004919856605	6.812631484589639e-28	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	11	163	3352	0.5633246302415948	0.4185199976417263	0.14480463259986853	1.689034255041352e-21	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	4	163	3352	0.9981722813532625	0.7790033012489506	0.21916898010431196	2.906919398962371e-14	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_TISMO	7	764	2250	0.8254821249481832	0.7011977649501159	0.1242843599980673	5.201422968201548e-22	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	18	764	2250	0.4881147356013574	0.4138584281132856	0.07425630748807177	2.497915127086511e-30	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	11	764	2250	0.5110340816809049	0.43061524484052977	0.08041883684037515	2.8902566290700033e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	4	764	2250	0.9262714859801628	0.8111019425486473	0.11516954343151553	5.148356213023438e-12	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	30	30	TJ_TISMO	6	55	102	0.9668967477055135	0.42351898628597284	0.5433777614195406	5.910330006126362e-13	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	18	55	102	0.44808587524792687	0.22162249050924765	0.22646338473867922	1.7555340572410386e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	11	55	102	0.5272739177850819	0.25585639574843916	0.27141752203664277	1.4263590737347317e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	3	55	102	1.2436317510437034	0.48893442778830803	0.7546973232553953	1.2258199292305315e-12	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	30	30	TJ_TISMO	7	86	52	1.1947044299961573	0.35202548651034093	0.8426789434858164	1.064944180546645e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	18	86	52	0.6271849714964	0.17820221604245257	0.4489827554539474	2.951654049709541e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	11	86	52	0.7467435847159974	0.20632084388873226	0.5404227408272652	7.752780372145749e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	4	86	52	1.369722835583859	0.3851172006116848	0.9846056349721743	1.416707243747914e-13	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	30	30	TJ_TISMO	7	63	42	1.0965988104776345	0.6575302533044962	0.4390685571731383	1.3012074858869338e-06	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	18	63	42	0.6125632012842035	0.37314031403870457	0.23942288724549893	1.6806113525115259e-06	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	11	63	42	0.6959292042224727	0.40015567173448713	0.2957735324879856	9.089366987642613e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	4	63	42	1.1912646868114902	0.7096008203074982	0.48166386650399207	1.9500568102206186e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_TISMO	7	349	1221	0.8877925117484848	0.7094142470292601	0.1783782647192247	8.141438782786295e-25	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_EPITHELIAL	18	349	1221	0.5090120397267646	0.40546635827849564	0.10354568144826892	1.4528662177922672e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	50	50	CLDN4_TJ_EDGE	11	349	1221	0.5563161557363738	0.4378421968581647	0.1184739588782091	1.2506246270193087e-28	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_CLAUDIN4	4	349	1221	1.0479987153276995	0.8518215082875044	0.19617720704019515	6.951232832865816e-19	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_TISMO	7	177	568	0.9838166849937526	0.8126324282066917	0.17118425678706095	4.75040836213475e-09	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_EPITHELIAL	18	177	568	0.5491675289928796	0.4617580052144996	0.08740952377837996	8.309984830075815e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	50	50	CLDN4_TJ_EDGE	11	177	568	0.5887892246855523	0.5050276228371677	0.08376160184838455	1.6904106355743104e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_CLAUDIN4	4	177	568	1.1397899064109325	0.9893064991121735	0.15048340729875898	1.3052677530061865e-05	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_TISMO	7	163	3352	0.8719252174278795	0.6360979139410732	0.23582730348680636	2.8384315809136086e-23	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_EPITHELIAL	18	163	3352	0.5288369301439467	0.3870768809453807	0.14176004919856605	6.812631484589639e-28	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	50	50	CLDN4_TJ_EDGE	11	163	3352	0.5633246302415948	0.4185199976417263	0.14480463259986853	1.689034255041352e-21	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_CLAUDIN4	4	163	3352	0.9981722813532625	0.7790033012489506	0.21916898010431196	2.906919398962371e-14	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_TISMO	7	764	2250	0.8254821249481832	0.7011977649501159	0.1242843599980673	5.201422968201548e-22	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_EPITHELIAL	18	764	2250	0.4881147356013574	0.4138584281132856	0.07425630748807177	2.497915127086511e-30	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	50	50	CLDN4_TJ_EDGE	11	764	2250	0.5110340816809049	0.43061524484052977	0.08041883684037515	2.8902566290700033e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	median_split_pos	50	50	TJ_CLAUDIN4	4	764	2250	0.9262714859801628	0.8111019425486473	0.11516954343151553	5.148356213023438e-12	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	50	50	TJ_TISMO	6	55	102	0.9668967477055135	0.42351898628597284	0.5433777614195406	5.910330006126362e-13	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	50	50	TJ_EPITHELIAL	18	55	102	0.44808587524792687	0.22162249050924765	0.22646338473867922	1.7555340572410386e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	50	50	CLDN4_TJ_EDGE	11	55	102	0.5272739177850819	0.25585639574843916	0.27141752203664277	1.4263590737347317e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	median_split_pos	50	50	TJ_CLAUDIN4	3	55	102	1.2436317510437034	0.48893442778830803	0.7546973232553953	1.2258199292305315e-12	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	50	50	TJ_TISMO	7	86	52	1.1947044299961573	0.35202548651034093	0.8426789434858164	1.064944180546645e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	50	50	TJ_EPITHELIAL	18	86	52	0.6271849714964	0.17820221604245257	0.4489827554539474	2.951654049709541e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	50	50	CLDN4_TJ_EDGE	11	86	52	0.7467435847159974	0.20632084388873226	0.5404227408272652	7.752780372145749e-15	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	median_split_pos	50	50	TJ_CLAUDIN4	4	86	52	1.369722835583859	0.3851172006116848	0.9846056349721743	1.416707243747914e-13	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_TISMO	7	716	1343	0.8312744917648983	0.6814914279856166	0.14978306377928174	3.3374085198407436e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_EPITHELIAL	18	716	1343	0.47944543701381903	0.39030201426692834	0.08914342274689069	9.278533066850846e-38	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	20	20	CLDN4_TJ_EDGE	11	716	1343	0.5190540748785162	0.4216922369335199	0.09736183794499625	2.339777613088883e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_CLAUDIN4	4	716	1343	0.9905410404280848	0.8189701020783321	0.17157093834975268	1.3113750086167065e-23	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_TISMO	7	363	632	0.9397004512034818	0.7855585815129731	0.1541418696905087	4.798244480740596e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_EPITHELIAL	18	363	632	0.5349682393692229	0.4459045745110431	0.08906366485817979	2.206246711623873e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	20	20	CLDN4_TJ_EDGE	11	363	632	0.5746983576235513	0.48794807699792353	0.08675028062562773	7.418516435022949e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_CLAUDIN4	4	363	632	1.0963495041143614	0.9547042191951323	0.14164528491922912	5.424584151471343e-07	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_TISMO	7	334	3582	0.7975450424013353	0.6212038633016395	0.17634117909969582	7.690101930450885e-29	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_EPITHELIAL	18	334	3582	0.4847040725502845	0.3802426238712552	0.10446144867902935	8.051336992430698e-35	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	20	20	CLDN4_TJ_EDGE	11	334	3582	0.5161996192746462	0.4107447876238708	0.1054548316507754	8.711047584977243e-27	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_CLAUDIN4	4	334	3582	0.9345384516446174	0.7594689000332141	0.17506955161140325	2.00604274222747e-18	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_TISMO	7	1558	2422	0.7809435584717824	0.6868799005838805	0.09406365788790194	3.023167629734832e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_EPITHELIAL	18	1558	2422	0.467293571787741	0.4062145492819254	0.061079022505815594	1.6479448192795398e-36	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	20	20	CLDN4_TJ_EDGE	11	1558	2422	0.4846537782879817	0.42195085923039455	0.06270291905758713	1.7108424358504978e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	20	20	TJ_CLAUDIN4	4	1558	2422	0.8782887640348784	0.7905995587543291	0.08768920528054935	3.380824036539209e-13	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	20	20	TJ_TISMO	6	120	275	0.9143152292075449	0.28229796631714454	0.6320172628904004	1.4055576667876778e-36	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	20	20	TJ_EPITHELIAL	18	120	275	0.42917768944812684	0.1918933711170961	0.23728431833103075	6.738731295417584e-34	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	20	20	CLDN4_TJ_EDGE	11	120	275	0.5027466428905065	0.21474018581135623	0.2880064570791503	3.0356903372960287e-34	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	20	20	TJ_CLAUDIN4	3	120	275	1.1755458881000689	0.24717972188909865	0.9283661662109702	3.076442748992735e-40	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	20	20	TJ_TISMO	7	185	208	1.0719059768444799	0.20688947979596095	0.8650164970485189	5.131997210723244e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	20	20	TJ_EPITHELIAL	18	185	208	0.5698784329520532	0.11519637823599584	0.4546820547160574	3.031040633475587e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	20	20	CLDN4_TJ_EDGE	11	185	208	0.6735934219689906	0.13368481611783592	0.5399086058511547	2.3803305489763482e-42	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	20	20	TJ_CLAUDIN4	4	185	208	1.2175120784324187	0.21936330200971296	0.9981487764227057	1.6717589146044847e-41	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	20	20	TJ_TISMO	7	128	179	1.0223640647621268	0.2685843717059264	0.7537796930562004	4.906754292645749e-38	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	20	20	TJ_EPITHELIAL	18	128	179	0.5795172181565493	0.21244087232427594	0.3670763458322734	5.334773085528702e-36	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	20	20	CLDN4_TJ_EDGE	11	128	179	0.6561807637008998	0.19084494876186203	0.4653358149390378	1.948412844982506e-37	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	20	20	TJ_CLAUDIN4	4	128	179	1.1153175502746402	0.18718593600094002	0.9281316142737002	1.1331045979198845e-41	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_TISMO	7	716	1343	0.8312744917648983	0.6814914279856166	0.14978306377928174	3.3374085198407436e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_EPITHELIAL	18	716	1343	0.47944543701381903	0.39030201426692834	0.08914342274689069	9.278533066850846e-38	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	30	30	CLDN4_TJ_EDGE	11	716	1343	0.5190540748785162	0.4216922369335199	0.09736183794499625	2.339777613088883e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_CLAUDIN4	4	716	1343	0.9905410404280848	0.8189701020783321	0.17157093834975268	1.3113750086167065e-23	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_TISMO	7	363	632	0.9397004512034818	0.7855585815129731	0.1541418696905087	4.798244480740596e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_EPITHELIAL	18	363	632	0.5349682393692229	0.4459045745110431	0.08906366485817979	2.206246711623873e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	30	30	CLDN4_TJ_EDGE	11	363	632	0.5746983576235513	0.48794807699792353	0.08675028062562773	7.418516435022949e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_CLAUDIN4	4	363	632	1.0963495041143614	0.9547042191951323	0.14164528491922912	5.424584151471343e-07	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_TISMO	7	334	3582	0.7975450424013353	0.6212038633016395	0.17634117909969582	7.690101930450885e-29	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_EPITHELIAL	18	334	3582	0.4847040725502845	0.3802426238712552	0.10446144867902935	8.051336992430698e-35	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	30	30	CLDN4_TJ_EDGE	11	334	3582	0.5161996192746462	0.4107447876238708	0.1054548316507754	8.711047584977243e-27	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_CLAUDIN4	4	334	3582	0.9345384516446174	0.7594689000332141	0.17506955161140325	2.00604274222747e-18	True	True
