symbol	welch_t_KO_minus_WT
Zfp944	0.5354627792153704
Fgd4	0.5353008721266409
Plekhm3	0.535238936849631
Tbc1d24	0.5349905064813961
Nip7	0.534788224586375
Zc3hav1l	0.5345163143473053
Cdk20	0.5342041978520803
Ddx10	0.5334321398203381
Gpha2	0.5332864573734811
Gm14441	0.5331883184022356
Usp50	0.5329499604906447
Rab8b	0.5328401874503536
U2surp	0.5321425667916235
Psma5	0.5320877664781577
Mcfd2	0.5318243132800834
Ltb	0.5317305065438231
Mrpl20	0.5317279038535945
Masp2	0.5315765521594588
Dock5	0.5314163569383062
Ccdc34os	0.5314134340354592
Nktr	0.5307187749875578
Hs1bp3	0.5307164018356486
Ackr5	0.5306620202810004
Inpp5d	0.5301434639073597
Hps5	0.5300519397632275
Gm20604	0.5300458568492719
Tmem204	0.5297862016120973
Cycs	0.5294598938102375
Napb	0.5292830853998715
Zfp820	0.5292357173308948
Gm13394	0.5290925547213534
Cilp2	0.5288211556908592
Errfi1	0.5287748163784562
Pdhb	0.5286886034641401
Bcl3	0.5286303380238185
Flvcr2	0.528579630444579
Rpl17	0.5283259539530482
Lrrc55	0.5279184623047455
Gm15708	0.5276374459493592
Dph3	0.5274685207286769
Ttll5	0.526774789676097
Zfp112	0.5265347718890186
E2f5	0.5260059450052424
Cdk13	0.5259995649482075
Endog	0.5256867456819537
Dis3l2	0.5256454584022868
Mrps28	0.5254830227072437
Rab32	0.5253867285784931
Zfp563	0.5253656069078544
Bmper	0.5252946054791665
Stx1a	0.524594791881126
Gm10136	0.5243224325402971
Dbndd1	0.5243106181175077
Tbx2	0.5237220224938831
Tmem14a	0.5237056670267906
Gm13199	0.5226525484489117
Zbtb17	0.5224031117774418
Mapk15	0.5223528126993127
Gm36750	0.5218330794186616
Mrnip	0.5216407919904583
Usp43	0.5210061752713425
Fdx1	0.5206690060241214
Cemip	0.5206206250975686
Ube2e1	0.5197193673888575
Trgc2	0.5196470553490091
Msantd2	0.5194500335301343
Resf1	0.5192222106266569
Stk39	0.5191162388064998
Col16a1	0.5190765335669391
Fbxo38	0.519015143778791
Trim23	0.519007608050819
4732496C06Rik	0.518057431565745
Sla	0.5175935780410666
Kbtbd2	0.517263533085749
Meg3	0.5171889134768518
Reck	0.5171844381450529
Appbp2os	0.5169341237943599
Snord55	0.5169068150065779
Bsdc1	0.516669495257777
Gm9968	0.5165116153160026
Chrd	0.5164087923208536
Mir7663	0.516131437391313
Tars2	0.5156450704699879
Nceh1	0.5153636679809769
Capn5	0.5152344781555948
Taf6l	0.5151682721433378
Tinagl1	0.5148209230790464
Ccdc39	0.5145725578268586
Cnpy4	0.5145627850370934
Wdr83	0.5138566260212677
Sbds	0.5138096834412427
AU022754	0.5136755769493301
Aqp11	0.5135414376573008
Paqr7	0.5125758876235572
Platr8	0.5124051355491062
Magi3	0.5123903677976058
Mto1	0.5120070546246291
Apex2	0.5120025360008613
Gm6919	0.5112650342728066
Exosc5	0.5109219469940747
ND4	0.5108088578904291
Nek6	0.5107694021064006
Actn1	0.5106880443451932
Catsper2	0.5105915072089494
Bhlhb9	0.5105198011764169
Fam110d	0.5103131003333592
Btbd18	0.5102915491375921
Tceal9	0.5102076085409007
Zfp947	0.5101454246088715
Mios	0.509998455112447
Fibp	0.5097423422367016
Spag6	0.5096249503709798
Serpinc1	0.5084203570460084
Psmb8	0.5083086995882962
Flot1	0.5083076092136147
Plk2	0.5080397758049409
Timp3	0.5079952341949241
Alkbh2	0.5079617716748738
Fam89b	0.507554865701797
Tspan31	0.5073806332315837
Gm16861	0.507351849738388
Plcxd1	0.5070917038401709
Cmss1	0.5067489156628145
Polr2h	0.5067078201299061
Tmco1	0.5063973305288252
COX3	0.5062545120675679
Cfap126	0.5062026151259191
Gm17160	0.5059287960457995
Plgrkt	0.5058145149895349
Sparcl1	0.5057257695633266
Mcoln2	0.5055728897072815
Lamtor5	0.5053291708104168
Stk36	0.5052351956353272
Sirpa	0.5047240188482
Snx14	0.5047059464839498
Dcaf13	0.5042641458629269
Slc16a3	0.504186109481034
Coro7	0.5040171326488933
Dll1	0.5037828439415982
Usp12	0.5034867271278813
Ppp1r11	0.5034503331930508
Sgip1	0.503101496453695
Mrps17	0.5027744484420703
Lsm1	0.5027062616059775
Gm17227	0.5022058368153909
Gm20655	0.5020670710836043
Gm24924	0.5017858818726724
Mctp1	0.5017429344693488
Csgalnact2	0.5016479236832975
Pard6a	0.5014940757743599
Top2b	0.5012655944139771
Saysd1	0.5012654167558657
Itpr2	0.5012258018101363
Rps6-ps4	0.5010022225664281
Atat1	0.5008689362927733
Rab44	0.5007971339481375
Rufy3	0.5006538974038148
Hdc	0.5004762786302912
Psmb10	0.5003633220398221
Cpsf6	0.4997009159917115
Suco	0.49969176694368783
Gm26490	0.49928313600080027
Etv6	0.49927104459676797
Tep1	0.499242749893876
Pkd2	0.4991806964643543
2510009E07Rik	0.4987579051720745
Etv1	0.4983927184389398
Dnttip2	0.4979623022160894
Rusc1	0.4970515999965223
Zcchc10	0.4970475423872221
Ndufaf3	0.49688568667637933
Ermard	0.49662653633991877
Urm1	0.4965515989657361
Ptch2	0.4964123686428644
Atp23	0.49611176087784925
Ikzf1	0.49606060017018
Slc26a6	0.4958453932715822
Gm17825	0.4957406392348766
Tmem256	0.495578963868019
Crebzf	0.4954131589477788
Mertk	0.49531914506380764
Spn	0.4952179170354963
Hbb-bt	0.4951121905503859
Prepl	0.4948620802118789
Arhgef6	0.49465199582241515
Mir142b	0.4946475543321056
Arap1	0.494438476846322
Gm13387	0.4943750870670012
Hoxa9	0.4934614450197415
Atp1a3	0.49315233250742235
Ccdc34	0.4928511542719609
Gm8451	0.4927285760640619
Suclg2	0.49249102498932923
Ankrd12	0.4920057611253709
Rims2	0.49185441042135397
Gbgt1	0.4915030028930158
Slc7a11	0.49138906791167897
Pcmtd2	0.4911098199320982
Cd300lb	0.4908936540407971
Tbc1d9	0.4907867435806997
Nr5a2	0.49029023663038523
Wac	0.4901674305982486
Jmjd6	0.48938688214737647
Uhrf2	0.48934545772387367
Ints4	0.48922063687711814
Psen1	0.4891600251401166
Klhl3	0.48903969265828984
Prmt6	0.48896256866768817
Rap1b	0.4884403772230099
Il2rb	0.4880340372088164
Ndfip1	0.48803060052541897
Tardbp	0.4872547186275628
Ddx5	0.48653929772575827
Snord73b	0.48640783658478415
Ftsj1	0.48637323092303375
Rnd1	0.48636376859212405
Tmem161a	0.486229757421024
Prkce	0.4861187267836948
Plcl1	0.4856098685323856
A230028O05Rik	0.48552284270943186
Ppp2r3d	0.48545983897312367
Zfp182	0.4850361731628204
Eef1e1	0.4849824448251749
Sec61a2	0.48495906573626496
Tmem181a	0.4848821475183336
Ddhd1	0.4846708832023162
B230206H07Rik	0.4845456756750266
Skil	0.48436585713572305
Parp10	0.483650544386128
Dop1a	0.48351447028699196
Rpl26	0.48346997372998407
Runx1	0.4833575193184979
Atg101	0.4833300505048564
Lims1	0.48319567053396484
Mplkip	0.48303911561615104
Fam193b	0.4825286532489372
Ammecr1l	0.4821795479025846
Gm15427	0.4821481691033977
H1f2	0.4820307480173195
Irf2bpl	0.48131691139591476
Zswim8	0.48115228956798073
5730480H06Rik	0.4808732307746431
Cbarp	0.4806732502209228
Qtgal	0.4804392434413707
Bach2	0.4804257569914309
Anapc15	0.4803160190574946
Elp5	0.4795657735954346
Psmb3	0.4794629377942995
Tmed8	0.47932356704803564
Lama4	0.4792793242719184
Whamm	0.47908540741453776
Dpep2	0.47894892829664415
Foxd2	0.4788750263069394
1700125H03Rik	0.47853989462691626
Itga7	0.47850911914613614
Pfkfb3	0.47846833196446636
Trpv4	0.478421891542303
Ssu72	0.4781374493569035
Ppp2r5e	0.4781250896238249
Gstm4	0.4780659813794142
Elp1	0.4779503808148525
Abcg2	0.4779098992775339
St3gal1	0.4778870932757892
Ndrg1	0.47764282819812676
Ncam1	0.47717185720031885
Serf2	0.4767638330834593
Axl	0.4765934034615769
Map3k10	0.47637662344718346
Scaf8	0.4763674122190718
Zranb1	0.47625736749088043
Mindy2	0.4761591814109557
Aldh6a1	0.4760714606442065
Dst	0.47579713333953466
Art2b	0.47520167963571314
Pex5	0.47513286735473276
Zdhhc17	0.47511709192038626
Krit1	0.4749561940902935
Dhh	0.47432211980576033
Gtf2h5	0.4742204382844019
Ece2	0.47404388606167935
Cyp1b1	0.4739890063816103
Enpp5	0.47315462897376354
D030028A08Rik	0.4725306637089079
Tiam2	0.4723954770155298
Xrn1	0.47204117656969435
Dhx36	0.47157402376568325
Golgb1	0.4715708310719633
1600014C10Rik	0.47143182592740385
Hsd11b1	0.4711919695353968
Gch1	0.47117628667583644
Dgkq	0.47101271449895765
Gnl2	0.4705821236517053
Eef1b2	0.4700516804199149
Mir3109	0.46948730772351216
Pag1	0.46938815987969706
Gars1	0.46926327281389224
Cd63	0.46910930557434605
Mcee	0.4690577234923931
Ugdh	0.4690412380491965
Klk12	0.4688062699842459
Rnpc3	0.46880402406129745
Nfkbia	0.46872895162317363
Pcsk4	0.468509330517772
Paox	0.468228430085969
Zbtb21	0.46820206357772354
Gm17228	0.46763717049575865
Trappc6a	0.46729949370088
Rab17	0.46718623408466525
Dpy19l3	0.4670304381820066
Gm8899	0.46700926645454793
Hint2	0.46696398887469814
Nod2	0.46682610842663164
Wtap	0.4662589166089453
Ccdc90b	0.4657515703044335
Pgd	0.4656719706712252
Znrf2	0.4655929665749511
Enpep	0.46529503717751713
Tial1	0.46528063933416797
1700001D01Rik	0.46479241646398695
Zfp445	0.4644260909321945
Fundc1	0.4644009052423819
Zfp995	0.4641751643027583
Cblb	0.4640717001157018
Hbb-bs	0.463842361497606
Atp6ap2	0.4637598153407237
4930522L14Rik	0.46339501603965233
Cirsr	0.46337042080025825
BC051226	0.46313863193816124
Tex9	0.4625356904494977
Enc1	0.4623909593135329
Mrps31	0.4622414725005408
Clcn7	0.46212953192341816
Antkmt	0.46171822806707324
Polr3f	0.4615553553667108
Gm7628	0.46152864819799205
Ubac2	0.4614854345765713
Nrg1	0.4614596591715677
1700001K19Rik	0.46115349747210205
Ftl1	0.4610980796087274
Kbtbd3	0.46103704353352937
Mmut	0.46099389262097146
Pik3ip1	0.4609187739073241
Gm13986	0.4603030560807302
Rmrp	0.4597141670066511
Polr3k	0.4594262255383489
Upf3b	0.45921443642316195
Cnih1	0.45904494181575234
Pcdhga3	0.45892592213534555
Sox5	0.4588304867540575
St6galnac6	0.4587789832551713
Mgat4a	0.4584736878055769
Atp5pf	0.45817753319885185
Sgce	0.4581016837654673
Atf3	0.45710700069140636
Tgfa	0.4568486996431315
Ube2d2a	0.4565576347474284
Or1o4	0.4564129810236999
Cox7b	0.45614184480955405
Pygl	0.45604165075154823
Gm32014	0.45601705357485495
Adamts8	0.45572507844220345
Dgkg	0.45554167529900946
Atp6v1h	0.45510520046300124
Zfhx4	0.45484546028528683
Micos13	0.45481519710849133
Slc28a3	0.45455263006903723
Plod3	0.45421014642307195
Gm6225	0.4540728095196041
Gm3604	0.45400639500499834
Mmp13	0.453986591036365
Adam21	0.4538253148684582
Gm14425	0.453712666693518
Mx1	0.45317381612300006
Pabpn1	0.45317092769038186
Fbxo21	0.4529130205285944
Praf2	0.4528867854765002
Cops5	0.4527568427037022
Btf3	0.4524790131908792
Snord49b	0.45247487294148586
Ephb6	0.4523729912598351
Crip1	0.4522635861997431
A930005H10Rik	0.4521803456942949
Rnf215	0.4521009692768283
Cnot2	0.4519561751601019
Adamdec1	0.45192377871398826
Nsun7	0.4519122271418811
Pnpt1	0.451512204849723
Ccdc62	0.4512408687815559
Zbtb46	0.4508483945527561
Ubr5	0.4507634478704932
Rnaseh2c	0.45064279759040554
Gmppb	0.45042220343252803
Pigp	0.449979745922426
Ormdl1	0.4495842756257349
Insrr	0.44950351246256054
Dnmt3a	0.4494626509226525
Podxl	0.44929125874133063
Pitpnc1	0.4492575215646056
Rny3	0.44897158859321495
Arap3	0.4487562292650364
Gm11953	0.4487238228616155
Mdk	0.4486664583689478
Bcl6b	0.44860961720765363
Tnfsf13b	0.44837939656628295
Wrap73	0.4483708323465881
Mppe1	0.4483508991836895
Cfap300	0.4480939982276515
Dmxl1	0.4480098062004515
Rnf217	0.4477460904705556
Zfp35	0.44763930290409465
Notch1	0.44748828651821404
Sardh	0.4469414771110411
Cfap52	0.44682971727034465
Map2k3os	0.44659440313524573
Yeats2	0.446492996933117
Cdan1	0.44599316128100835
Fam111a	0.4453720812864656
Pcdhgb2	0.4453155042918139
B9d2	0.44516527676907436
TrnW	0.4448566377330236
Pcdhb17	0.44425762557388393
Gm16238	0.4439690026688733
Fancb	0.44377562195223136
Arglu1	0.4432991838204844
Flt1	0.44325332515908017
Tmem156	0.4431782213317701
Pi4ka	0.44317053668709727
Hhat	0.4428587233489766
Arf6	0.44273731498479413
Psap	0.44271851390950945
Abcc4	0.4427019597096767
Ddb2	0.4426202267596183
4930422M22Rik	0.44254700520510115
Ankrd26	0.4424774363208894
Hoxb4	0.44243207855815647
Zfp141	0.442408449437484
Plekhb2	0.4423377622375579
Naaa	0.4422192934742278
Pex13	0.4421611821151391
Rdh11	0.44203105062263415
Pi4k2b	0.44087652435717656
Dffa	0.44049542053657154
Nradd	0.44045901381983343
2610008E11Rik	0.44034225110725267
Dcaf5	0.4402117828215058
Brsk1	0.4401605640585631
Cip2a	0.4401101253712379
Rasa1	0.43980471734406945
Htra2	0.439774609485042
Cdca2	0.43959387176295034
Gm27042	0.43941016091923446
Ptrhd1	0.43927340432400086
Med11	0.4389695214804554
Gm6034	0.4385807692741261
Tarbp2	0.43837767476845363
Tmem9b	0.43832545066226614
Dph1	0.4382354543185612
Alg1	0.4382232141085781
Trem1	0.43788860410326264
Syne1	0.4377523399795472
Bzw1	0.43770958704673074
Slc16a11	0.43754249644719834
Sh2d3c	0.43724315663252666
Tas1r3	0.4371250170785441
Oat	0.4368768867483271
Arhgap9	0.4366401018410514
Bloc1s2	0.4365644854373331
Sec24c	0.43597317593222246
Card11	0.4359150153202854
Erh	0.4354522828420186
Adgrb2	0.4352353791391367
Cfap54	0.43517484714205423
Crim1	0.434907734875339
Snora78	0.4345018058701669
Mir133a-1	0.43430616818886425
mt-Rnr2	0.4342110217150723
Rlf	0.4340453850122433
Cep97	0.4340217873599892
Trim24	0.4338822712395161
Zfp62	0.4333914634025771
Zfp28	0.43337503998556115
Wdfy4	0.4330776281082453
Tmed1	0.4329041235485298
Bltp3a	0.4325471104067492
Nova2	0.4320024640082168
Fkbp11	0.4316308373650918
Eif2s2	0.43135858491786483
Agpat4	0.4312356381727749
Ifit3	0.4311922280671465
Mrpl46	0.43116034651075963
Hic2	0.4304997016742481
Slc10a1	0.4302393392537749
Gper1	0.4300461673870446
Ldhb	0.42983739407481764
Cd4	0.42981587626379936
Cul7	0.4297924309372871
Zbtb6	0.429766830420639
Sap30bp	0.42958183918573556
Myh9	0.4294415750312465
Zfp970	0.42936450000229903
Wasf1	0.42910209532004706
Tmem176b	0.4289160961298711
Yae1d1	0.4285068038559849
Eml4	0.4284321145508065
Atpsckmt	0.4282357860669257
ND3	0.4281682458459049
Myo9b	0.42783871747618774
Pycr1	0.42685585775557255
Armc9	0.4262809465803836
Chd1l	0.4261731185558148
Stard9	0.42613160135737455
Gm14418	0.4260479887613113
Zfp532	0.42587476538299684
Dnajc8	0.4258516541824657
Pcolce	0.42521036152437247
Rusf1	0.4249948798060022
Zfp654	0.424964594450723
Gnal	0.424784856407038
Ubr2	0.4245571193782191
Tvp23b	0.424486494373604
Itga1	0.4244849942337818
Rgl2	0.4242875960854159
Extl3	0.42407738171377873
Prpf4b	0.42399751844552647
Sh2d1b1	0.4239366086948963
Nrros	0.4238342283549909
Mynn	0.4238311238117404
Ddx3x	0.4237729404783193
Ndufs4	0.42368933013579296
Rinl	0.4230323171347805
Tmem141	0.4227269489193805
Asnsd1	0.42272626606199887
Gm14636	0.4226728546790965
Gm24031	0.42262761958254913
Mgat5	0.42249175801508776
Dcxr	0.42220910308076903
Gm14052	0.42193830691361867
Mad2l1	0.4218483079523929
Prrt3	0.42176033465233737
Slc39a13	0.4207968537047959
Dok4	0.42070663099127187
Il6	0.4207065519764688
Taf8	0.4202491488287141
Timm8a1	0.4201266673668154
Pla2g15	0.41919716666880524
Gm5141	0.41911290383435856
Gpr35	0.4189571807017609
Gm40155	0.41891041472935614
Akap17b	0.4185800541389195
Slamf9	0.41812583851558305
Atp5mc2	0.41777706590811803
Dmtf1	0.41774426318634644
Stag1	0.41744382554972903
Fnip1	0.41737975498791924
Gm6123	0.41708440844178385
Gm4285	0.41701242462158955
Polr2g	0.416891804145303
Apln	0.4166414097464846
Zfp54	0.4155673830357837
Igha	0.4155352787657453
Tstd1	0.41544841299735297
Pin4	0.41471393997269257
Trem4	0.4142162840035053
Ifi27l2a	0.41393608292432116
Tpgs1	0.4137828938179126
Ppp1r3f	0.41375640683509046
2810403D21Rik	0.41361795171200344
Prdx1	0.4134995428571189
Snhg12	0.41320494241071987
Fcho2	0.4130089415462665
Kit	0.41285834813878924
Sycp1	0.41268899111964724
Bloc1s1	0.41253249892409616
Stc2	0.41215367381891094
Gprasp1	0.41194176628632007
Wnk1	0.4116807096593563
Mtr	0.4113896628711584
Utrn	0.4109208664253888
B4galt7	0.41074671196446866
Zcchc17	0.4106871169157331
Usp8	0.41061181302615035
Tkt	0.41034181125377006
Prr16	0.4098093681476148
Gm7027	0.4095977338764378
Tet1	0.4094168920551547
Pigq	0.4091245993215508
Dennd5b	0.40903928186018607
Hoxa1	0.4087624857209438
Mtif3	0.4087106307001559
Ntpcr	0.4086228372904119
Pnkp	0.40861196676448364
Ubash3b	0.408345134526688
Zfp382	0.4080089690109118
Oas1h	0.4080067435603908
Gm13572	0.40792708123767185
Sec22b	0.4078317295106813
Macroh2a2	0.40767434012460346
Qrsl1	0.40738406187986226
Eif4e3	0.40702940050507647
Gm13408	0.40664987942284886
Trmu	0.40653711002547427
Coq3	0.40640195171974197
Samtor	0.4063526857309523
Nicn1	0.406265961928352
Smg6	0.40558414247327956
Toe1	0.4055359254870334
Ccdc80	0.40552794078257015
Glrp1	0.405523120111341
Crk	0.4054839177487966
TrnE	0.4051161253788199
Ajuba	0.40488423145605956
Zfp597	0.404730451891976
Gm15122	0.4045152800917673
Ahsa2	0.4043327160644165
Scube1	0.4042815628877652
Ivd	0.4041676558679882
Trf	0.4040983150546305
Adamts6	0.4038868674479746
Socs1	0.4034230396259922
Cnep1r1	0.4033780309743904
4930523C07Rik	0.4033680158594323
Rpf2	0.40320651942090396
Adgre5	0.40306882143576883
Fam169a	0.40268085121364905
Vps45	0.4019924377626193
Atp10d	0.40186546926509087
Nrbp1	0.4017583906203336
Arln	0.4017557330788181
Wdr73	0.4015692034030805
Slc1a4	0.4015090124758266
Chd6	0.4014812308019036
Ncdn	0.4012854482768475
Hus1b	0.4011037851072061
Syn3	0.40091038055761363
Acvr2a	0.40080096359240847
Sema4b	0.40069105483860284
Rem1	0.4005878892260458
Kras	0.4003721193150879
Pds5b	0.4001945861050302
Tfam	0.3996825527389031
Cabyr	0.3992268566000407
Il10rb	0.39881927766064185
Trappc2b	0.39813877947285586
C1d	0.3980940505370427
Trim34b	0.3979503364748783
Flicr	0.39792688578396923
Gpr176	0.3979180983336419
Cdc50a	0.3979129849183554
Taf13	0.3974055092955797
Degs1	0.3972393787346094
Prkcb	0.3970272380691869
Kctd4	0.3969949200519771
Cpsf3	0.3968620865262209
Slc33a2	0.39623687179624756
Lox	0.3960259551579896
Pus7l	0.3951532210429797
Cped1	0.3949611015499174
Coa6	0.39479842924466024
Efhd2	0.3942484997542259
Rpl18a-ps1	0.39391406126227063
Bloc1s6	0.393904990437579
Cd200	0.3935798170287111
Coq8b	0.39352910661901047
Psma2	0.3934477594694053
Hspa1b	0.3931640329769068
Ccdc85b	0.3929563209489874
5830432E09Rik	0.392817167761942
Fbxo7	0.39247434703012773
Tlr5	0.392239845756679
Arhgef5	0.3921625513042813
Gm14111	0.3916140520288074
Rpl27	0.3913811779535999
Dok1	0.3913574946731239
Cmtr1	0.3911725421446553
Hectd3	0.39059207146953884
Arpc2	0.3904753928310316
Zfp825	0.3897388352692467
Mrpl57	0.38856449600195825
Zfpm2	0.38850032020307457
Cux2	0.38833712478224863
Rad51ap1	0.38820520314664547
Eif2a	0.3874272772645996
Arhgef10l	0.3874253582100373
Sp110	0.3870088876443
Dcaf8	0.38695247207936456
Adck2	0.3863146463984029
Rnf13	0.38629826339818035
Nifk	0.3855231947994574
Gm26688	0.385204026793708
Snora57	0.38498481255636696
Pcdhgb5	0.38469893348651474
Sned1	0.38428801012186264
Plrg1	0.38404978275230856
Phldb1	0.38397623659942026
Leng8	0.38396879275642093
Gm6451	0.3839180562884203
Cdca4	0.38380218157610446
Gm38525	0.38323367162632604
Mapda	0.3829439077385534
Alas2	0.38283424197599003
Gm13436	0.3825633848594655
Zc3h11a	0.3824218661257177
Dnaaf10	0.38199682273592067
Tmem263	0.3819420821255473
Med31	0.38135165370468993
Fgf2	0.38075318106511064
Ilf3	0.3804053328918264
Gcnt7	0.3803823214676534
Bambi	0.38031651463246696
5033417F24Rik	0.38000442356919917
Gm17910	0.3793530735485224
Rhoj	0.3788426032355464
Tmtc3	0.3785118984672572
Ly6a	0.37849448639671784
Stk24	0.37822531393982806
Ubxn11	0.37794149080226486
Inafm2	0.3777733240300682
Rsbn1	0.3776984461546647
Sectm1a	0.3773616553946105
Kif19a	0.3769604751073556
Zcchc4	0.37675397424579343
Hltf	0.3765785738402295
Eml1	0.3761975251016432
Nbeal1	0.3760997052288402
Ctns	0.3755586484124395
Stk17b	0.3754968321006732
Pex16	0.37537411033988105
Maff	0.3753175407951387
Psenen	0.37522952400279996
Zranb2	0.3747460000852005
Peds1	0.37467466199664995
Bcat1	0.37436934363163354
Bok	0.3742125556727412
Psma7	0.3740835314004177
Bbs10	0.37406191513560694
Zfas1	0.373751149601499
Klc4	0.3736692471705904
Rbms1	0.37355731100448186
Gm10804	0.37345963104117447
Ufsp2	0.37343425484359394
4930486L24Rik	0.3734257482564077
Col9a3	0.37332368544155486
Cd244a	0.3731038062004648
Inpp5j	0.3730948719677464
Atf4	0.3726215138812903
Plxnd1	0.3722725138605751
Psmc1	0.3722061233986306
Dnai4	0.3720113009231585
Mier2	0.3719500227196981
Gm24775	0.3717247872648401
Upk1a	0.371418702440871
Mark1	0.37071475311081203
Rnf20	0.37051478856519954
3110045C21Rik	0.3701065835158666
Zhx1	0.36991683661730906
Mrpl47	0.369887638557707
Slc25a22	0.3695155306782362
Derl1	0.36920555789010495
B3galnt1	0.36910104401407784
Selenoh	0.3690739282639282
Pde6b	0.36897180004451896
Gm17971	0.36891083656652657
Ints8	0.36838138870735737
Fars2	0.36816250532258343
Tmem50a	0.3680627767745141
Cd72	0.3680483816909209
Arl1	0.36795595780604995
Stag3	0.3679081865220228
Armcx1	0.3677438097473132
Gm12592	0.3675729139019416
4631405J19Rik	0.36719787048537805
Arhgef39	0.36701313246654493
Fkrp	0.3670032927411165
Spef1	0.36698432504214595
Ptpn7	0.36686613303747734
Lemd3	0.3665045389108927
Alg2	0.3663256063114574
Bora	0.36624036886267286
Selenos	0.36616479852519435
Lrrc42	0.3661371133493657
Eif2ak3	0.36574188417543135
Dok3	0.36569454355728814
Zfp148	0.3656578318050998
Senp3	0.3655239794349312
Tmem209	0.3654801249915514
Mrps14	0.3654738060961372
Sdhaf4	0.3653714828132998
Lama5	0.365343353414218
Hspe1	0.36519987686618355
Gm42346	0.3650844325640916
Ganc	0.3650477410111386
Klhl9	0.365004920125034
Rnd2	0.36498847957054575
Nsrp1	0.3648446268639921
Ezh2	0.3647220918783433
Thsd1	0.3645601462797404
AU040972	0.36435083181475464
Pnrc2	0.3643055746392269
Gm23722	0.3641646076291456
Spire2	0.3637153659591838
Radil	0.3634990221669879
Sin3b	0.36332116283262916
Dglucy	0.36281546900034517
Ift25	0.3627110831053939
Otud3	0.3626295616772488
Litaf	0.36252398769179245
Tmed10	0.36178420237424314
Uspl1	0.3617105418168695
Tnfrsf1b	0.3614012566341706
Il6ra	0.3611045931684444
Zfp24	0.3608945310895468
Rpl13	0.36069610388112466
Pigbos1	0.36065952949777397
Ift140	0.3603845996851945
Dcaf15	0.36038053944926346
Spata6	0.3603298334127739
Rabepk	0.35945297330916054
Hhex	0.35941335773351896
Rabac1	0.3593970223464961
Cx3cr1	0.3593717916143188
Rnf25	0.3591530091102529
Tagln	0.35907303445733363
Zfp493	0.3590458016613391
Stx19	0.3585312627476294
Ndufb3	0.35837924877809363
Chd1	0.3577695499999609
Bsg	0.3576775324888544
Slx9	0.3576563832196281
Xrcc2	0.3568878418991415
Trmo	0.3568335640637799
Hyal2	0.35647805118544673
Gm11604	0.3564539116721477
Med13l	0.35623170548744093
Slc16a6	0.35619810297948146
Insl3	0.3555866864528044
Rcor3	0.35548820858624486
Acsl4	0.3550190856558323
Exosc9	0.35485136698009834
Tbrg1	0.3546647922253284
Zfp655	0.3545046140566156
Lrrc8d	0.3543939129013305
Upk3b	0.3540144776683498
Lrrk1	0.35363546064562346
Zfp870	0.35357906100176684
Tor1aip2	0.3534271364787244
Snap29	0.3534268891188216
Cep152	0.353072429142335
Emc7	0.3529194368099209
Gmnn	0.3526974364224427
Afg1l	0.3526397193082946
Manf	0.3525714221068346
Zfand3	0.3524732046128966
Spsb1	0.3522930516336466
Arid5b	0.35221708665397305
Cerk	0.35219785620456334
Stx6	0.35181155026163563
Med23	0.3517569211696302
Tnfsf14	0.35156405666285684
Htra1	0.35124781173498704
Tm4sf20	0.35116985223554675
Rps15	0.35059706641840277
Ndufa6	0.35056933604772567
Capza1	0.3505075859153303
Actl10	0.35045857196498964
Nfe2l2	0.35032542529705185
Qsox1	0.3502444286174361
Selenon	0.34976442034611516
Hmgn3	0.3497146713532503
Hnrnpf	0.34945536336234984
Mrpl41	0.34905500816547613
Med24	0.3489484086910247
Gucd1	0.3489067752473202
Sdcbp2	0.3486094154493061
Gtf2e2	0.3484335384091979
Ythdc1	0.3484087056511664
Hspb9	0.34825530544261507
Rasgrp2	0.3480187278987975
Zmiz1	0.34800938278678445
Uba52	0.34738990941811426
Dus3l	0.3472033565394115
Zc3hc1	0.34682060870301157
Tnfsf15	0.3466456916673611
Timm10b	0.3461441598140117
Nsun3	0.34566755556288453
Usp48	0.34563366605505275
Mrpl18	0.34559243446614457
Card19	0.3454719689438689
Usp33	0.3453805688445072
Gm11343	0.3452987861165804
Hnrnph1	0.34494999165172013
Ubtd1	0.3447329768715141
Mrpl55	0.34441099748016224
Creb5	0.3441968061202204
Gna14	0.3441047707075666
Prag1	0.3432262380066154
Ccdc47	0.34279553818242703
Lamtor4	0.34264231910880105
Alkbh7	0.342209768095736
Eed	0.34209355853004736
Hectd1	0.3416595369903221
Fhl4	0.34100842364660744
Rps9	0.3408836887266118
Cmc1	0.34041990301701147
Bola1	0.340186902420428
Mien1	0.3401741943461173
Cracd	0.3399590174873895
Imp3	0.3396267839552708
Qng1	0.33901805201564095
Trim34a	0.3387236873538397
C4a	0.338549977734054
AU020206	0.338385494534113
Wdr91	0.33827173849518355
Tmc3	0.33823082854075925
S100a4	0.3382129117985465
Galns	0.33808886971142005
Angel1	0.3379414252220737
Ddx41	0.33793353198187087
Tpm4	0.3378406840691085
Chchd4	0.3377959682114619
A930001C03Rik	0.337441138806456
Gm10640	0.3372524669424657
Bst2	0.33665447112248603
Kctd18	0.33664078769804556
Tpk1	0.3359914531852345
Gm17827	0.3351234315914641
Bloc1s5	0.3350645987353447
4732471J01Rik	0.3348987756427244
Txnrd3	0.3348665592271592
Colec12	0.334390170496932
Calcrl	0.33433844096851156
Mthfsd	0.33415595639054546
Skic8	0.3335511856034695
