Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of GTPase Activity (GO:0043547)	8/234	0.0156643103498328	0.1947194271179227	0	0	2.5949830328032477	10.785710615324213	USP6NL;GRTP1;CAV2;ERBB2;CCL2;EPHA1;EVI5;EPHA2
GO_Biological_Process_2023	Regulation Of Hydrolase Activity (GO:0051336)	4/71	0.0163506698689405	0.19866959045951	0	0	4.346932006633499	17.881045742743318	PLXNA1;EPHA1;PTK2;PROM2
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	4/72	0.0171311385844135	0.19866959045951	0	0	4.282788671023965	17.417491234437286	APLP2;ADAM9;PTK2;ENG
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	4/72	0.0171311385844135	0.19866959045951	0	0	4.282788671023965	17.417491234437286	PLXNA1;TGFBI;PTK2;MUC21
GO_Biological_Process_2023	3'-UTR-mediated mRNA Destabilization (GO:0061158)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	ZFP36;ZFP36L1
GO_Biological_Process_2023	Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	WASL;PROM2
GO_Biological_Process_2023	Regulation Of Hormone Secretion (GO:0046883)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	EDN1;VAMP3
GO_Biological_Process_2023	Regulation Of Monocyte Differentiation (GO:0045655)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	CTNNBIP1;ZFP36L1
GO_Biological_Process_2023	Cellular Response To Corticosteroid Stimulus (GO:0071384)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	ZFP36;ZFP36L1
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	EDN1;EDN2
GO_Biological_Process_2023	Epiboly Involved In Wound Healing (GO:0090505)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	DDR1;RHOC
GO_Biological_Process_2023	Phagosome Maturation (GO:0090382)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	RAB31;RAB34
GO_Biological_Process_2023	Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	2/15	0.0174573526270113	0.19866959045951	0	0	11.149886877828054	45.13467925289356	EHD1;SCGB3A1
GO_Biological_Process_2023	Positive Regulation Of Secretion By Cell (GO:1903532)	4/73	0.0179345066802531	0.2026724670999238	0	0	4.220504562533548	16.97076986619746	EDN1;ADAM9;ADAM8;RAB27B
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	5/111	0.0184132642794522	0.2045437932063114	0	0	3.440415234621589	13.743371654379429	SPRED2;CDKN2B;VASN;BCL9L;ENG
GO_Biological_Process_2023	Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	5/111	0.0184132642794522	0.2045437932063114	0	0	3.440415234621589	13.743371654379429	SPRED2;UBE2D1;CCN3;VASN;BCL9L
GO_Biological_Process_2023	Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	3/41	0.0184798229010652	0.2045437932063114	0	0	5.735482617984075	22.890745855532344	JUP;DSG2;DSC2
GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	3/42	0.0197042707741798	0.2116103123552752	0	0	5.588135112120352	21.9441588424886	ADAM9;EVPL;EPHA2
GO_Biological_Process_2023	Regulation Of Nucleocytoplasmic Transport (GO:0046822)	2/16	0.0197729932955733	0.2116103123552752	0	0	10.352941176470589	40.61912538394921	BMP4;PTPN14
GO_Biological_Process_2023	Regulation Of Stem Cell Proliferation (GO:0072091)	2/16	0.0197729932955733	0.2116103123552752	0	0	10.352941176470589	40.61912538394921	YAP1;ZFP36L1
GO_Biological_Process_2023	Prostanoid Metabolic Process (GO:0006692)	2/16	0.0197729932955733	0.2116103123552752	0	0	10.352941176470589	40.61912538394921	CYP2S1;CES1
GO_Biological_Process_2023	Regulation Of NMDA Receptor Activity (GO:2000310)	2/16	0.0197729932955733	0.2116103123552752	0	0	10.352941176470589	40.61912538394921	SLC6A9;CCL2
GO_Biological_Process_2023	Regulation Of MAP Kinase Activity (GO:0043405)	5/114	0.0204138689749735	0.2170316596286666	0	0	3.34521332833123	13.018034009439042	BMP4;EDN1;ERBB2;ADAM9;DUSP7
GO_Biological_Process_2023	Protein Phosphorylation (GO:0006468)	13/500	0.0209425788329543	0.2186550565541689	0	0	1.9676886402794496	7.607027078058926	DDR1;IGFBP3;CDC42BPG;TNK1;PTK2;GDF7;BMP4;EFEMP1;ERBB2;CCL2;EPHA1;EPHB4;MARK2
GO_Biological_Process_2023	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	3/43	0.0209724837660248	0.2186550565541689	0	0	5.448154981549815	21.05463463033136	JUP;EPHA1;RIN2
GO_Biological_Process_2023	Positive Regulation Of Stress Fiber Assembly (GO:0051496)	3/43	0.0209724837660248	0.2186550565541689	0	0	5.448154981549815	21.05463463033136	CD47;RHOC;EPHA1
GO_Biological_Process_2023	Cellular Response To Glucocorticoid Stimulus (GO:0071385)	2/17	0.0222093916336712	0.2257256407547968	0	0	9.662254901960784	36.78652367180625	ZFP36;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154)	2/17	0.0222093916336712	0.2257256407547968	0	0	9.662254901960784	36.78652367180625	BHLHE41;CCN3
GO_Biological_Process_2023	Positive Regulation Of Heart Rate (GO:0010460)	2/17	0.0222093916336712	0.2257256407547968	0	0	9.662254901960784	36.78652367180625	EDN1;EDN2
GO_Biological_Process_2023	Prostaglandin Biosynthetic Process (GO:0001516)	2/17	0.0222093916336712	0.2257256407547968	0	0	9.662254901960784	36.78652367180625	EDN1;EDN2
GO_Biological_Process_2023	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	5/117	0.0225515957241723	0.2263563893805129	0	0	3.255111524163569	12.343218359325498	ZFP36;ADAM9;CCL2;AHR;BCL10
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	5/117	0.0225515957241723	0.2263563893805129	0	0	3.255111524163569	12.343218359325498	EDN1;RALB;ERBB2;ADAM9;ADAM8
GO_Biological_Process_2023	Positive Regulation Of Cytoskeleton Organization (GO:0051495)	4/79	0.023245016545029	0.2309508916900578	0	0	3.881679012345679	14.601574187997844	EDN1;CDC42EP1;SYNPO;BAIAP2
GO_Biological_Process_2023	Positive Regulation Of Cell Projection Organization (GO:0031346)	5/118	0.0232951703870541	0.2309508916900578	0	0	3.226140737572787	12.128705846055936	DDR1;PLXNA1;SCARF1;MARK2;PROM2
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	7/207	0.024302482146585	0.2394683606639108	0	0	2.5595880149812733	9.514441155880997	YAP1;BMP4;SPRED2;EFEMP1;LRP5;VASN;HOPX
GO_Biological_Process_2023	Regulation Of Exosomal Secretion (GO:1903541)	2/18	0.0247628296633455	0.2396211541075828	0	0	9.057904411764708	33.49985833184866	SDC4;SDC1
GO_Biological_Process_2023	Detection Of Mechanical Stimulus (GO:0050982)	2/18	0.0247628296633455	0.2396211541075828	0	0	9.057904411764708	33.49985833184866	JUP;PTK2
GO_Biological_Process_2023	Epithelial Cell Development (GO:0002064)	2/18	0.0247628296633455	0.2396211541075828	0	0	9.057904411764708	33.49985833184866	TMEM79;GRHL2
GO_Biological_Process_2023	Cardiac Conduction (GO:0061337)	3/46	0.0250399474782837	0.2408604471720627	0	0	5.067278812323007	18.684490160844597	JUP;DSG2;DSC2
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	4/82	0.0262219504373679	0.2488199774018978	0	0	3.731813865147199	13.588125462112432	BMP4;CDKN2B;BCL10;PTK2
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	5/122	0.0264272366019565	0.2488199774018978	0	0	3.115209862421758	11.318679252101555	RAB31;RALB;CAV2;HSPG2;SCARF1
GO_Biological_Process_2023	Regulation Of Wound Healing (GO:0061041)	3/47	0.0264833144264396	0.2488199774018978	0	0	4.951861791345186	17.981400535420875	EPPK1;PTK2;HBEGF
GO_Biological_Process_2023	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	3/47	0.0264833144264396	0.2488199774018978	0	0	4.951861791345186	17.981400535420875	COL1A1;PTK2;BCL9L
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	9/308	0.0266471703357138	0.2489122963151076	0	0	2.2066384804694894	7.999224059865122	GBP6;TRIM6;ZFP36;EDN2;CLCF1;CCL2;IRF5;CD47;ZFP36L1
GO_Biological_Process_2023	Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	2/19	0.027429667958668	0.2504313187638847	0	0	8.524653979238755	30.65576458907754	CDH3;IGFBP3
GO_Biological_Process_2023	Regulation Of Lymphocyte Differentiation (GO:0045619)	2/19	0.027429667958668	0.2504313187638847	0	0	8.524653979238755	30.65576458907754	ZNF683;ZFP36L1
GO_Biological_Process_2023	Cardiac Epithelial To Mesenchymal Transition (GO:0060317)	2/19	0.027429667958668	0.2504313187638847	0	0	8.524653979238755	30.65576458907754	BMP4;ENG
GO_Biological_Process_2023	Inositol Phosphate-Mediated Signaling (GO:0048016)	2/19	0.027429667958668	0.2504313187638847	0	0	8.524653979238755	30.65576458907754	EDN1;EDN2
GO_Biological_Process_2023	Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	3/49	0.0295009762079371	0.2652905013120155	0	0	4.73608214343013	16.68678941247798	NECTIN4;SCARF1;ICAM1
GO_Biological_Process_2023	Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	3/49	0.0295009762079371	0.2652905013120155	0	0	4.73608214343013	16.68678941247798	BMP4;ENG;GDF7
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	13/525	0.0295685383260568	0.2652905013120155	0	0	1.8691780411877397	6.581458832124611	DDR1;CAV2;BCL10;RHOC;PTK2;BMP4;TRIM6;SHARPIN;TSPAN6;ERBB2;ADAM8;ENG;HBEGF
GO_Biological_Process_2023	Activation Of Adenylate Cyclase Activity (GO:0007190)	2/20	0.0302063442087938	0.2652905013120155	0	0	8.050653594771243	28.17489898115405	ADORA2B;PRSS8
GO_Biological_Process_2023	Ameboidal-Type Cell Migration (GO:0001667)	2/20	0.0302063442087938	0.2652905013120155	0	0	8.050653594771243	28.17489898115405	AMOTL2;CCN3
GO_Biological_Process_2023	Response To Fibroblast Growth Factor (GO:0071774)	2/20	0.0302063442087938	0.2652905013120155	0	0	8.050653594771243	28.17489898115405	ZFP36;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Phosphate Metabolic Process (GO:0045936)	2/20	0.0302063442087938	0.2652905013120155	0	0	8.050653594771243	28.17489898115405	BMP4;CDKN2B
GO_Biological_Process_2023	Cell Chemotaxis (GO:0060326)	3/50	0.0310750535699626	0.2714447922651875	0	0	4.63507890398053	16.089980771839137	CCN3;EPHA2;HBEGF
GO_Biological_Process_2023	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	2/21	0.0330893718012788	0.2829228827029978	0	0	7.626547987616099	25.99541783862712	ADAM9;PACSIN3
GO_Biological_Process_2023	Cellular Response To Nerve Growth Factor Stimulus (GO:1990090)	2/21	0.0330893718012788	0.2829228827029978	0	0	7.626547987616099	25.99541783862712	EHD1;NTF4
GO_Biological_Process_2023	Endocardial Cushion Morphogenesis (GO:0003203)	2/21	0.0330893718012788	0.2829228827029978	0	0	7.626547987616099	25.99541783862712	BMP4;ENG
GO_Biological_Process_2023	Positive Regulation Of Heart Contraction (GO:0045823)	2/21	0.0330893718012788	0.2829228827029978	0	0	7.626547987616099	25.99541783862712	EDN1;EDN2
GO_Biological_Process_2023	Cartilage Development (GO:0051216)	3/52	0.0343529831971816	0.2905787279457	0	0	4.445440168687401	14.985874061468222	BMP4;TRPV4;CCN3
GO_Biological_Process_2023	Sprouting Angiogenesis (GO:0002040)	3/52	0.0343529831971816	0.2905787279457	0	0	4.445440168687401	14.985874061468222	BMP4;EPHB4;ENG
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	13/537	0.0345242053004792	0.2905787279457	0	0	1.825231786142552	6.143902855506523	RARG;FGFBP1;CDKN2B;IGFBP3;APLP2;PTPN14;HOPX;BMP4;PLXNA1;SCGB3A1;CCN3;TGFBI;VAMP3
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	12/483	0.034958063631595	0.2927058592158426	0	0	1.8724169786551272	6.279349034767289	YAP1;BMP4;EDN1;EDN2;CLCF1;ERBB2;LRP5;LAMC2;CD47;EPHA1;PTK2;HBEGF
GO_Biological_Process_2023	Cellular Response To Alcohol (GO:0097306)	3/53	0.0360564822676068	0.2959276491792975	0	0	4.356309963099631	14.474574405400205	JUP;AHR;CES1
GO_Biological_Process_2023	Tight Junction Assembly (GO:0120192)	3/53	0.0360564822676068	0.2959276491792975	0	0	4.356309963099631	14.474574405400205	CLDN23;LSR;GRHL2
GO_Biological_Process_2023	snRNA 3'-End Processing (GO:0034472)	2/22	0.036075338420991	0.2959276491792975	0	0	7.244852941176471	24.068457721801792	EXOSC4;USB1
GO_Biological_Process_2023	Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)	2/22	0.036075338420991	0.2959276491792975	0	0	7.244852941176471	24.068457721801792	ZFP36;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	10/379	0.0367511628446983	0.2999488846314773	0	0	1.9870452492403712	6.564373697959662	BMP4;RARG;FGFBP1;CDKN2B;IGFBP3;APLP2;CTNNBIP1;CCN3;EPPK1;PTPN14
GO_Biological_Process_2023	Positive Regulation Of Protein Catabolic Process (GO:0045732)	4/92	0.0377356540106815	0.3009321096067457	0	0	3.306060606060606	10.834456190240052	ADAM9;PACSIN3;ADAM8;VPS28
GO_Biological_Process_2023	ERBB Signaling Pathway (GO:0038127)	3/54	0.0378027340656988	0.3009321096067457	0	0	4.270675059691773	13.98805740891038	EFEMP1;PTK2;HBEGF
GO_Biological_Process_2023	Apical Junction Assembly (GO:0043297)	3/54	0.0378027340656988	0.3009321096067457	0	0	4.270675059691773	13.98805740891038	CLDN23;RHOC;GRHL2
GO_Biological_Process_2023	Regulation Of Myoblast Differentiation (GO:0045661)	3/54	0.0378027340656988	0.3009321096067457	0	0	4.270675059691773	13.98805740891038	BMP4;IGFBP3;ZFP36L1
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	3/54	0.0378027340656988	0.3009321096067457	0	0	4.270675059691773	13.98805740891038	BMP4;EDN1;IGFBP3
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	4/93	0.0390231554619601	0.3042501056923686	0	0	3.2687473990844778	10.602509322707007	SDC4;SDC1;SYNPO;RHOC
GO_Biological_Process_2023	Regulation Of Myotube Differentiation (GO:0010830)	2/23	0.0391609046930771	0.3042501056923686	0	0	6.8995098039215685	22.354938605118065	BHLHE41;CCN3
GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	2/23	0.0391609046930771	0.3042501056923686	0	0	6.8995098039215685	22.354938605118065	ZFP36;ZFP36L1
GO_Biological_Process_2023	Endocardial Cushion Development (GO:0003197)	2/23	0.0391609046930771	0.3042501056923686	0	0	6.8995098039215685	22.354938605118065	BMP4;ENG
GO_Biological_Process_2023	Positive Regulation Of Oxidoreductase Activity (GO:0051353)	2/23	0.0391609046930771	0.3042501056923686	0	0	6.8995098039215685	22.354938605118065	EDN1;EDN2
GO_Biological_Process_2023	Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	3/55	0.039591511270817	0.306123838342777	0	0	4.188333806414987	13.524718512586288	ZFP36;GALNT3;ZFP36L1
GO_Biological_Process_2023	Vesicle Organization (GO:0016050)	4/94	0.0403355291788119	0.3101870020088708	0	0	3.232263374485597	10.377254551801816	PHETA2;CAV2;WASL;VAMP3
GO_Biological_Process_2023	Protein Localization To Plasma Membrane (GO:0072659)	5/137	0.0405009018712077	0.3101870020088708	0	0	2.759096541624422	8.846852784296034	EHD1;EFR3A;JUP;RAB34;EPHA2
GO_Biological_Process_2023	Cell Junction Assembly (GO:0034329)	4/95	0.0416727805114955	0.3124473486598504	0	0	3.1965811965811968	10.158438108587452	CDH3;TRPV4;CTNND1;GRHL2
GO_Biological_Process_2023	Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	4/95	0.0416727805114955	0.3124473486598504	0	0	3.1965811965811968	10.158438108587452	BMP4;CDKN2B;ENG;GDF7
GO_Biological_Process_2023	Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	2/24	0.0423428028196208	0.3124473486598504	0	0	6.585561497326204	20.82326107389021	TRIM6;IRF5
GO_Biological_Process_2023	ERK1 And ERK2 Cascade (GO:0070371)	2/24	0.0423428028196208	0.3124473486598504	0	0	6.585561497326204	20.82326107389021	DUSP7;ZFP36L1
GO_Biological_Process_2023	Cell Morphogenesis Involved In Differentiation (GO:0000904)	2/24	0.0423428028196208	0.3124473486598504	0	0	6.585561497326204	20.82326107389021	GRHL2;EPHA2
GO_Biological_Process_2023	Mononuclear Cell Differentiation (GO:1903131)	2/24	0.0423428028196208	0.3124473486598504	0	0	6.585561497326204	20.82326107389021	BMP4;LY6D
GO_Biological_Process_2023	Outflow Tract Septum Morphogenesis (GO:0003148)	2/24	0.0423428028196208	0.3124473486598504	0	0	6.585561497326204	20.82326107389021	BMP4;ENG
GO_Biological_Process_2023	Positive Regulation Of BMP Signaling Pathway (GO:0030513)	2/24	0.0423428028196208	0.3124473486598504	0	0	6.585561497326204	20.82326107389021	BMP4;ENG
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	6/188	0.0452486181380782	0.3276374302725992	0	0	2.4041331802525834	7.442194157586298	NOTCH3;APLP2;SEMA4C;BAIAP2;EFNA4;PTK2
GO_Biological_Process_2023	Ventricular Cardiac Muscle Tissue Development (GO:0003229)	2/25	0.0456178352792913	0.3276374302725992	0	0	6.298913043478261	19.447620109632865	DSG2;HOPX
GO_Biological_Process_2023	Wound Healing, Spreading Of Cells (GO:0044319)	2/25	0.0456178352792913	0.3276374302725992	0	0	6.298913043478261	19.447620109632865	DDR1;RHOC
GO_Biological_Process_2023	Negative Regulation Of Signaling Receptor Activity (GO:2000272)	2/25	0.0456178352792913	0.3276374302725992	0	0	6.298913043478261	19.447620109632865	ERRFI1;SLC6A9
GO_Biological_Process_2023	Peptide Hormone Secretion (GO:0030072)	2/25	0.0456178352792913	0.3276374302725992	0	0	6.298913043478261	19.447620109632865	EDN1;CAMK2G
GO_Biological_Process_2023	Regulation Of Cell Size (GO:0008361)	2/25	0.0456178352792913	0.3276374302725992	0	0	6.298913043478261	19.447620109632865	RARG;EDN1
GO_Biological_Process_2023	MAPK Cascade (GO:0000165)	4/98	0.0458337433544083	0.3277155060802789	0	0	3.0940898345153665	9.538258112224923	ZFP36;CCL2;ZFP36L1;DUSP7
GO_Biological_Process_2023	Protein Localization To Cell Periphery (GO:1990778)	5/142	0.0460342944803362	0.3277155060802789	0	0	2.657721216725911	8.181445615759324	EHD1;EFR3A;JUP;RAB34;EPHA2
GO_Biological_Process_2023	Chordate Embryonic Development (GO:0043009)	3/59	0.0471666854779088	0.330688251386002	0	0	3.8883763837638377	11.875363753775831	KIAA1217;COL1A1;GRHL2
GO_Biological_Process_2023	Heart Morphogenesis (GO:0003007)	3/59	0.0471666854779088	0.330688251386002	0	0	3.8883763837638377	11.875363753775831	EPHB4;PTK2;ENG
GO_Biological_Process_2023	Positive Regulation Of Proteolysis (GO:0045862)	3/59	0.0471666854779088	0.330688251386002	0	0	3.8883763837638377	11.875363753775831	ADAM9;PACSIN3;PRSS22
GO_Biological_Process_2023	Cellular Response To Insulin Stimulus (GO:0032869)	4/99	0.0472704121721327	0.330688251386002	0	0	3.061364522417154	9.342888732943829	RAB31;CAV2;BAIAP2;ZFP36L1
GO_Biological_Process_2023	Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	2/26	0.0489828735082703	0.332423020857794	0	0	6.036151960784314	18.20675197445121	ERRFI1;HBEGF
GO_Biological_Process_2023	cAMP-mediated Signaling (GO:0019933)	2/26	0.0489828735082703	0.332423020857794	0	0	6.036151960784314	18.20675197445121	AHR;PRSS8
GO_Biological_Process_2023	Response To Glucocorticoid (GO:0051384)	2/26	0.0489828735082703	0.332423020857794	0	0	6.036151960784314	18.20675197445121	ZFP36;ZFP36L1
GO_Biological_Process_2023	Organelle Membrane Fusion (GO:0090174)	2/26	0.0489828735082703	0.332423020857794	0	0	6.036151960784314	18.20675197445121	CAV2;VAMP3
GO_Biological_Process_2023	Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)	2/26	0.0489828735082703	0.332423020857794	0	0	6.036151960784314	18.20675197445121	ADORA2B;PRSS8
GO_Biological_Process_2023	Positive Regulation Of Nuclear Division (GO:0051785)	2/26	0.0489828735082703	0.332423020857794	0	0	6.036151960784314	18.20675197445121	EDN1;LRP5
GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	3/60	0.0491640482580524	0.332423020857794	0	0	3.819965041755681	11.507998604447632	BMP4;G0S2;BCL10
GO_Biological_Process_2023	Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)	3/60	0.0491640482580524	0.332423020857794	0	0	3.819965041755681	11.507998604447632	DSG2;NECTIN4;MPZL2
GO_Biological_Process_2023	BMP Signaling Pathway (GO:0030509)	3/61	0.0512022040276108	0.3433309614465522	0	0	3.753912711540909	11.15652609856774	BMP4;ENG;GDF7
