unit	interaction_name	pathway_name	lr_class	n	mean	sd	se	median	wilcoxon_p
GSE207422	HLA-DRB5_CD4	MHC-II	other	6	0.05476900365356339	0.14426806988293644	0.05889719289822993	0.001909818822059095	0.5625
GSE207422	HLA-E_CD8A	MHC-I	inhibitory	11	0.025142290112676033	0.03024474477115523	0.0091191336623623	0.013130819732825039	0.001953125
GSE207422	HLA-E_CD8B	MHC-I	inhibitory	10	0.043493919164817534	0.04753863084162845	0.015033035030547317	0.03216544377076591	0.001953125
GSE207422	HLA-E_CD94:NKG2A	MHC-I	inhibitory	2	0.06486898347394879	0.03276405674563325	0.023167686704018114	0.06486898347394879	0.5
GSE207422	HLA-E_KLRC1	MHC-I	inhibitory	2	0.03237948269740748	0.005238157640242639	0.0037039367883396936	0.03237948269740748	0.5
GSE207422	HLA-F_CD8A	MHC-I	inhibitory	11	0.06302888112646117	0.09281543337215435	0.027984906113606094	0.0199308210113468	0.0322265625
GSE207422	HLA-F_CD8B	MHC-I	inhibitory	10	0.04660540311440118	0.055872346402142906	0.017668387284868563	0.015716869666866612	0.037109375
GSE207422	HLA-G_CD8A	MHC-I	inhibitory	1	0.08373231102825007			0.08373231102825007	
GSE207422	HLA-G_CD8B	MHC-I	inhibitory	1	0.11168236435929035			0.11168236435929035	
GSE207422	ICAM1_ITGAL	ICAM	other	11	0.10208642029417044	0.12619341682841598	0.03804874678479789	0.08976165519864873	0.0068359375
GSE207422	ICAM1_SPN	ICAM	other	11	0.08724103812660174	0.1034840067573249	0.031201602019695407	0.08631583190943665	0.009765625
GSE207422	IGFBP3_TMEM219	IGFBP	other	8	0.021280425853597178	0.05226823493699009	0.018479611682298655	-0.0028200666238728	0.7421875
GSE207422	IL16_CD4	IL16	other	2	0.018476401369500215	0.017802594048698966	0.012588334974546313	0.018476401369500215	0.5
GSE207422	JAG1_NOTCH1	NOTCH	other	5	0.01509892080032029	0.021925200839270666	0.00980524789938893	0.0007652953098449423	0.0625
GSE207422	JAG2_NOTCH1	NOTCH	other	5	-0.0031729512165913644	0.010105403629024314	0.004519273890914287	0.00017114483849860272	1.0
GSE207422	KLK6_F2R	KLK	other	2	0.06626323508348925	0.09212687542172608	0.06514353834023079	0.06626323508348925	0.5
GSE207422	LAMA1_CD44	LAMININ	other	1	0.18098556728659576			0.18098556728659576	
GSE207422	LAMA2_CD44	LAMININ	other	1	-0.07607776123925367			-0.07607776123925367	
GSE207422	LAMA3_CD44	LAMININ	other	9	0.03209325216223239	0.08677510618035729	0.02892503539345243	0.02921591826901576	0.359375
GSE207422	LAMA5_CD44	LAMININ	other	11	0.05217186625203371	0.10507861636448962	0.03168239490642826	0.03120001762548552	0.240234375
GSE207422	LAMB1_CD44	LAMININ	other	4	-0.025902467567490477	0.11000957708528483	0.055004788542642416	-0.026898669545205683	0.875
GSE207422	LAMB2_CD44	LAMININ	other	9	0.03811134737249579	0.09401986612566321	0.03133995537522107	0.06196480814113997	0.359375
GSE207422	LAMB3_CD44	LAMININ	other	11	0.08166620073909803	0.10620200933761653	0.03202111063224497	0.09560452365820221	0.0537109375
GSE207422	LAMC1_CD44	LAMININ	other	11	0.053241399529890376	0.14571512087012561	0.04393476201886292	0.026489949135790863	0.365234375
GSE207422	LAMC2_CD44	LAMININ	other	11	0.13774463967045894	0.11467508408899504	0.034575838793241005	0.1299299535053599	0.0029296875
GSE207422	LCK_CD8A_CD8B1	LCK	other	2	0.023885808173695476	0.007325415580775519	0.005179851032175961	0.023885808173695476	0.5
GSE207422	LGALS9_CD44	GALECTIN	inhibitory	11	0.08769196929890431	0.15980047752099513	0.04818165684152394	0.09182161542092299	0.1015625
GSE207422	LGALS9_CD45	GALECTIN	inhibitory	11	0.1127257509568605	0.193805238216767	0.0584344779609512	0.14556341550557328	0.0673828125
GSE207422	LGALS9_HAVCR2	GALECTIN	inhibitory	7	0.01712489765168388	0.09376707398296362	0.03544062270358806	0.03990309423008548	0.46875
GSE207422	LGALS9_P4HB	GALECTIN	inhibitory	11	0.02313158478066758	0.06543266452761941	0.019728690661028267	0.021063098026869592	0.1474609375
GSE207422	LPAR1_ADGRE5	ADGRE	other	9	0.011777476233626821	0.032353047237276195	0.010784349079092065	0.008127645153241558	0.359375
GSE207422	LPAR2_ADGRE5	ADGRE	other	10	0.02085645858779629	0.02652806609897536	0.00838891107922599	0.017266174788094092	0.064453125
GSE207422	LPAR3_ADGRE5	ADGRE	other	9	0.030362484573067783	0.025776278823951067	0.008592092941317022	0.0238496718097036	0.0078125
GSE207422	MDK_NCL	MK	other	11	0.07474332184739642	0.17490685121928037	0.05273639988698808	0.034103759974858705	0.2060546875
GSE207422	MDK_SDC1	MK	other	1	0.0007286936964065027			0.0007286936964065027	
GSE207422	MDK_SDC4	MK	other	2	0.006402115662904693	0.06919073026132468	0.04892523456303194	0.006402115662904693	1.0
GSE207422	MIF_CD74_CD44	MIF	other	4	-0.09260673128719871	0.08476124440616638	0.04238062220308319	-0.08205845461584196	0.125
GSE207422	MIF_CD74_CXCR4	MIF	other	4	-0.12170177804318322	0.1041403544986342	0.0520701772493171	-0.11760850495824482	0.125
GSE207422	NECTIN2_CD226	NECTIN	barrier|inhibitory	9	0.041778606795680656	0.04348152753584265	0.014493842511947548	0.04347812522445259	0.01953125
GSE207422	NECTIN2_TIGIT	NECTIN	barrier|inhibitory	11	0.15217256522087788	0.10170358662783592	0.03066478515253987	0.18069971741996116	0.0048828125
GSE207422	NECTIN3_TIGIT	NECTIN	barrier	4	0.06521655438065392	0.04110980167713367	0.020554900838566835	0.04888347557379283	0.125
GSE207422	NRXN2_CLSTN1	NRXN	other	1	-0.031204788812837864			-0.031204788812837864	
GSE207422	NRXN2_CLSTN3	NRXN	other	1	-0.07567925785056377			-0.07567925785056377	
GSE207422	PDCD1LG2_PDCD1	PDL2	inhibitory	1	0.0037567569800959154			0.0037567569800959154	
GSE207422	PECAM1_PECAM1	PECAM1	other	1	-0.0002578405668381114			-0.0002578405668381114	
GSE207422	PPIA_BSG	CypA	other	11	-0.006392105294477959	0.021638211491492886	0.006524166241058036	-0.005158171676227452	0.46484375
GSE207422	PTN_NCL	PTN	other	6	0.012666476117051862	0.1565498123934171	0.06391119328205101	0.003222196030715326	0.84375
GSE207422	PTN_SDC4	PTN	other	1	-0.024401260458412198			-0.024401260458412198	
GSE207422	PVR_CD226	PVR	barrier|inhibitory	7	0.006304634821141647	0.013697772790884544	0.005177271474306808	0.005954339231593475	0.21875
GSE207422	PVR_TIGIT	PVR	barrier|inhibitory	8	0.05293496938368283	0.10473741479517211	0.037030268122807214	0.021569631798017498	0.1953125
GSE207422	Q9HDB5_CLSTN1	NRXN	other	5	0.0033881283382345096	0.012809807459535175	0.005728720051640907	0.0007998312497654081	0.8125
GSE207422	Q9HDB5_CLSTN3	NRXN	other	5	0.0010958788040909067	0.010395865853029226	0.004649172546468437	0.0028124107535081305	1.0
GSE207422	SELPLG_SELL	SELPLG	other	1	0.007239586636070162			0.007239586636070162	
GSE207422	SFTPD_ADGRE5	ADGRE	other	9	-0.07495166403576096	0.11736737916424723	0.039122459721415745	-0.02825065640449076	0.078125
GSE207422	SPP1_CD44	SPP1	other	5	-0.03799861595782188	0.10798300855928536	0.048291469510700735	-0.031114219770620982	0.625
GSE207422	TGM2_ADGRG1	ADGRG	other	4	-0.016471983566772277	0.0756119953167786	0.0378059976583893	-0.015391019814718958	0.875
GSE207422	THBS1_CD47	THBS	other	10	0.012818773388005572	0.0365390456824572	0.011554660788550627	0.017842158086089757	0.083984375
GSE207422	THBS1_SDC1	THBS	other	1	0.00031285714995203835			0.00031285714995203835	
GSE207422	THBS1_SDC4	THBS	other	1	0.0020054176579468713			0.0020054176579468713	
GSE207422	THBS3_CD47	THBS	other	1	0.007716668063406702			0.007716668063406702	
GSE207422	TNC_SDC4	TENASCIN	other	2	0.0006855549568254106	0.003280336345102287	0.002319548074194522	0.0006855549568254106	1.0
GSE207422	TNFSF10_TNFRSF10B	TRAIL	attack	1	0.01137433192572784			0.01137433192572784	
GSE207422	TNFSF15_TNFRSF25	VEGI	other	2	0.0037999708657151243	0.004907520747650696	0.0034701411994774826	0.0037999708657151243	0.5
GSE207422	TNFSF9_TNFRSF9	CD137	other	3	0.06660692598097863	0.05612492673250963	0.03240374155726246	0.06741640260168438	0.25
GSE207422	TNF_TNFRSF1A	TNF	attack	1	0.00013596896911898158			0.00013596896911898158	
GSE207422	TNF_TNFRSF1B	TNF	attack	2	0.008118154802496093	0.0008502279097508578	0.0006012019205388954	0.008118154802496093	0.5
GSE291670	AGRN_DAG1	AGRN	other	1	-0.00018916092176154975			-0.00018916092176154975	
GSE291670	ANGPTL4_SDC4	ANGPTL	other	1	0.001528329769709704			0.001528329769709704	
GSE291670	APP_CD74	APP	other	3	0.020937858774660062	0.010290778240885761	0.005941383587546138	0.022166668918125992	0.25
GSE291670	APP_SORL1	APP	other	4	0.013334020119033858	0.019833979467160808	0.009916989733580404	0.0070044196836031875	0.375
GSE291670	APP_TNFRSF21	APP	other	2	0.03152159681062753	0.024932810808899725	0.017630159597014243	0.03152159681062753	0.5
GSE291670	AREG_EGFR	EGF	other	3	0.011309078769931069	0.05165608862086704	0.029823656670540752	0.0021099434783530798	0.75
GSE291670	BDNF_SORT1	NT	other	1	0.0016073447397303453			0.0016073447397303453	
GSE291670	BTC_EGFR	EGF	other	1	-0.04500225378703522			-0.04500225378703522	
GSE291670	BTC_ERBB4	EGF	other	1	-0.02833346324515977			-0.02833346324515977	
GSE291670	CADM1_CADM1	CADM	barrier	6	-0.01988333354473751	0.033852801365726125	0.013820348284970418	-0.008152164034640197	0.09375
GSE291670	CD55_ADGRE5	ADGRE	other	4	-0.001527171668263945	0.013534180203249011	0.006767090101624506	-0.0066426946662171	0.875
GSE291670	CD99_CD99	CD99	other	3	0.008397734540316492	0.012467344119811815	0.00719802448365305	0.0022989432115227497	0.25
GSE291670	CD99_CD99L2	CD99	other	1	0.043609333123266106			0.043609333123266106	
GSE291670	CDH1_CDH1	CDH	barrier|inhibitory	3	0.00794376175599061	0.009450461232138887	0.005456226336341509	0.002983409619133237	0.25
GSE291670	CLDN1_CLDN1	CLDN	barrier	1	0.02206519171093118			0.02206519171093118	
GSE291670	CNTN1_NOTCH2	CNTN	other	2	0.018676509964777512	0.011889153974718536	0.008406901398094472	0.018676509964777512	0.5
GSE291670	COL1A1_CD44	COLLAGEN	other	1	0.06057431327561222			0.06057431327561222	
GSE291670	COL1A1_SDC4	COLLAGEN	other	1	0.02264544330956865			0.02264544330956865	
GSE291670	COL4A1_CD44	COLLAGEN	other	3	-0.006192718172118884	0.05565778572237507	0.03213403756931176	0.010022492025825336	1.0
GSE291670	COL4A1_SDC4	COLLAGEN	other	2	0.02792843227690664	0.038956265491905714	0.027546239499030026	0.02792843227690664	0.5
GSE291670	COL4A2_CD44	COLLAGEN	other	3	0.03424611013034328	0.09717774662445229	0.05610559817286878	0.018613357369453604	0.75
GSE291670	COL4A2_SDC4	COLLAGEN	other	2	0.010271084554640413	0.019430603976205163	0.013739511834124963	0.010271084554640413	1.0
GSE291670	COL4A3_CD44	COLLAGEN	other	4	-0.006200975773288861	0.03639110303582509	0.018195551517912543	-0.018016314540849454	0.875
GSE291670	COL4A3_SDC4	COLLAGEN	other	3	0.003112351258545617	0.013236074417761211	0.007641851128108355	-0.003852987009716924	1.0
GSE291670	COL4A4_CD44	COLLAGEN	other	4	-0.013062710345323025	0.034628217984306146	0.017314108992153073	-0.0163632562505808	0.625
GSE291670	COL4A4_SDC4	COLLAGEN	other	3	0.009699944699721469	0.016763952989934227	0.009678672771420758	0.0037285860785275377	0.5
GSE291670	COL4A5_CD44	COLLAGEN	other	5	0.0532574583795591	0.02731086538513234	0.012213790305100376	0.036089748696534224	0.0625
GSE291670	COL4A5_SDC4	COLLAGEN	other	2	0.023200056315095637	0.02964518827251028	0.02096231365704393	0.023200056315095637	0.5
GSE291670	COL4A6_CD44	COLLAGEN	other	1	0.09399827567416913			0.09399827567416913	
GSE291670	COL6A1_CD44	COLLAGEN	other	1	0.1803661209451323			0.1803661209451323	
GSE291670	COL6A1_SDC4	COLLAGEN	other	1	0.06223644543565231			0.06223644543565231	
GSE291670	EFNA1_EPHA4	EPHA	other	2	0.01479885207453529	0.01609050707580326	0.01137770666603061	0.01479885207453529	0.5
GSE291670	EFNA5_EPHA4	EPHA	other	3	0.028322347802314986	0.04603586508526857	0.026578819099357106	0.006141500936086314	0.5
GSE291670	EFNB2_EPHA4	EPHB	other	2	0.0043575979146309425	0.003988511346605435	0.002820303420024191	0.0043575979146309425	0.5
GSE291670	EGF_EGFR	EGF	other	1	0.10925068870913174			0.10925068870913174	
GSE291670	FLRT3_ADGRL2	ADGRL	other	1	-0.013585205003118973			-0.013585205003118973	
GSE291670	FLRT3_FLRT3	FLRT	other	3	-0.008133325660469109	0.006821162432347592	0.003938199966502045	-0.007748321487427157	0.25
GSE291670	FN1_CD44	FN1	other	4	-0.007660717903013733	0.03419086694971388	0.01709543347485694	-0.005430771455279952	0.875
GSE291670	FN1_SDC4	FN1	other	3	-0.0090872499262369	0.01758235938837636	0.010151179925867837	-0.000996848413081112	0.75
GSE291670	GDF15_TGFBR2	GDF	other	2	0.010713931439717024	0.010883433089584576	0.00769574934023531	0.010713931439717024	0.5
GSE291670	GJA1_GJA1	GAP	other	1	0.0059468564189942615			0.0059468564189942615	
GSE291670	HBEGF_EGFR	EGF	other	2	-0.005660930882441151	0.013482206182245524	0.009533359416821003	-0.005660930882441151	1.0
GSE291670	HBEGF_ERBB4	EGF	other	2	-0.009176437685210146	0.02221034739470613	0.015705087255305672	-0.009176437685210146	1.0
GSE291670	HSPG2_DAG1	HSPG	other	1	0.026284055373594052			0.026284055373594052	
GSE291670	ICAM1_ITGAL	ICAM	other	1	-0.009533513344840983			-0.009533513344840983	
GSE291670	IGF1_IGF1R	IGF	other	1	-0.08824879481973874			-0.08824879481973874	
GSE291670	JAG1_NOTCH2	NOTCH	other	3	0.0065858912057996585	0.007634659549304065	0.004407872745961849	0.0036754989521990637	0.25
GSE291670	LAMA2_CD44	LAMININ	other	2	0.05564025648627586	0.07955832526199229	0.056256231292599754	0.05564025648627586	1.0
GSE291670	LAMA3_CD44	LAMININ	other	5	-0.0025282987653255846	0.05322519871481505	0.023803032488452176	-0.011814124448410346	1.0
GSE291670	LAMA3_DAG1	LAMININ	other	1	-0.014613947327619135			-0.014613947327619135	
GSE291670	LAMA5_CD44	LAMININ	other	6	0.005592789041517124	0.02963212004570173	0.012097262351477699	0.017064777220266284	0.84375
GSE291670	LAMA5_DAG1	LAMININ	other	1	0.003389212612064499			0.003389212612064499	
GSE291670	LAMB1_CD44	LAMININ	other	2	0.02951102723997212	0.022750294428677362	0.016086887464508294	0.02951102723997212	0.5
GSE291670	LAMB2_CD44	LAMININ	other	1	0.018987249005151238			0.018987249005151238	
GSE291670	LAMB2_DAG1	LAMININ	other	1	0.004097459209463903			0.004097459209463903	
GSE291670	LAMB3_CD44	LAMININ	other	4	0.09833486098760646	0.09509103101547417	0.047545515507737085	0.11348680506078537	0.25
GSE291670	LAMB3_DAG1	LAMININ	other	1	0.046863579008383435			0.046863579008383435	
GSE291670	LAMC1_CD44	LAMININ	other	6	0.05875338314761595	0.06391008306279937	0.02609118215379133	0.048095854799831715	0.15625
GSE291670	LAMC1_DAG1	LAMININ	other	1	0.04911257181712672			0.04911257181712672	
GSE291670	LAMC2_CD44	LAMININ	other	5	0.003947819739946587	0.0626704364094207	0.028027071198208506	-0.03282115300354503	1.0
GSE291670	LAMC2_DAG1	LAMININ	other	1	0.012518682873080155			0.012518682873080155	
GSE291670	LPAR1_ADGRE5	ADGRE	other	4	0.0017630191651121143	0.009226198097803527	0.0046130990489017636	0.0006566141845732395	0.875
GSE291670	MDK_NCL	MK	other	1	0.003791209887352058			0.003791209887352058	
GSE291670	MDK_SDC4	MK	other	1	0.005319148042993376			0.005319148042993376	
GSE291670	MPZL1_MPZL1	MPZ	other	2	-0.0044055838580379595	0.007209144506354332	0.005097634966996893	-0.0044055838580379595	1.0
GSE291670	NEGR1_NEGR1	NEGR	other	1	0.000904652819416129			0.000904652819416129	
GSE291670	NRG1_ERBB4	NRG	other	4	0.030855157362873843	0.05338142397684987	0.026690711988424935	0.014469788059069746	0.375
GSE291670	NRG2_ERBB4	NRG	other	1	-0.07046281294293334			-0.07046281294293334	
GSE291670	NRG3_ERBB4	NRG	other	5	-0.05902298205548808	0.09384797139028804	0.0419700887158279	-0.010975552081711248	0.3125
GSE291670	NRG4_ERBB4	NRG	other	1	0.04893387203663202			0.04893387203663202	
GSE291670	NRXN3_NLGN1	NRXN	other	1	-0.0020083030493005336			-0.0020083030493005336	
GSE291670	NTN1_DCC	Netrin	other	1	0.009504857009494624			0.009504857009494624	
GSE291670	NTN1_UNC5C	Netrin	other	2	0.05320087574241666	0.04286974536252973	0.030313487653585318	0.05320087574241666	0.5
GSE291670	OCLN_OCLN	OCLN	barrier	4	0.0007119201753418977	0.009624781149147044	0.004812390574573522	-0.00016400742931681233	1.0
GSE291670	PLAU_PLAUR	PLAU	other	1	0.010395828620819716			0.010395828620819716	
GSE291670	PTPRC_MRC1	CD45	other	2	-0.011868737119006748	0.0010159696179080557	0.0007183990063022918	-0.011868737119006748	0.5
GSE291670	PTPRM_PTPRM	PTPRM	other	6	0.034213100145898796	0.04658933905844627	0.01902001802445197	0.0374450272898805	0.15625
GSE291670	Q9HDB5_CLSTN1	NRXN	other	2	0.021591096616032944	0.009835031109343494	0.006954417190597437	0.021591096616032944	0.5
GSE291670	SEMA3C_PLXND1	SEMA3	other	1	0.038783793655034746			0.038783793655034746	
GSE291670	SEMA4A_PLXNB1	SEMA4	other	1	0.009427162583000956			0.009427162583000956	
GSE291670	SEMA6A_PLXNA2	SEMA6	other	1	-0.00014157912938014654			-0.00014157912938014654	
GSE291670	SFTPD_ADGRE5	ADGRE	other	2	0.011404177789132695	0.00237140196020575	0.001676834406980557	0.011404177789132695	0.5
GSE291670	SLIT2_ROBO1	SLIT	other	4	0.011200413359225262	0.014833408156287796	0.007416704078143898	0.008118133134113378	0.375
GSE291670	SLIT2_ROBO2	SLIT	other	1	-0.0006010096719500284			-0.0006010096719500284	
GSE291670	TENM3_ADGRL2	ADGRL	other	1	0.017536944945637643			0.017536944945637643	
GSE291670	TENM4_ADGRL2	ADGRL	other	3	0.03885145997050341	0.019956045625010438	0.01152162831356023	0.03628238390804075	0.25
GSE291670	TGFA_EGFR	EGF	other	4	0.02768481391442366	0.021601614523440643	0.010800807261720322	0.0305473861486728	0.125
GSE291670	THBS1_CD36	THBS	other	1	0.0			0.0	
GSE291670	THBS1_CD47	THBS	other	3	-0.0289350568295545	0.0552240768898402	0.031883635658097834	0.0	1.0
GSE291670	THBS1_SDC4	THBS	other	1	-0.06245574933520948			-0.06245574933520948	
GSE291670	TNC_SDC4	TENASCIN	other	1	0.0916458299943319			0.0916458299943319	
GSE291670	WNT5A_FZD6	ncWNT	other	1	-0.000815974230614095			-0.000815974230614095	
GSE291670	WNT5B_FZD6	ncWNT	other	2	-5.154652990806716e-06	0.0012521531679151375	0.0008854059961170114	-5.154652990806716e-06	1.0
GSE325414	ANGPTL1_PIRB	ANGPTL	other	1	-0.05589496094816265			-0.05589496094816265	
GSE325414	ANGPTL4_SDC1	ANGPTL	other	9	0.009830012915198812	0.014552514060281543	0.004850838020093847	0.0007434158858403922	0.02734375
GSE325414	ANGPTL4_SDC4	ANGPTL	other	4	0.0002960305891570802	0.007956944267983658	0.003978472133991829	0.0027093466116832996	0.875
GSE325414	ANXA1_FPR1	ANNEXIN	other	1	-0.02799027697871248			-0.02799027697871248	
GSE325414	APP_CD74	APP	other	24	0.021760997248326325	0.042526316658377326	0.008680648037753723	0.017855001727939357	0.010507822036743164
GSE325414	APP_SORL1	APP	other	18	0.016696858535862003	0.039325810273902535	0.009269182373444028	0.016630574414988955	0.02684783935546875
GSE325414	CADM1_CADM1	CADM	barrier	4	0.0018274935092271551	0.01412319174600609	0.007061595873003045	4.27771313554331e-05	0.625
GSE325414	CCL20_CCR6	CCL	other	5	-0.005292996765496114	0.01006738941468418	0.0045022734174391295	-0.006659849353793693	0.3125
GSE325414	CCL3_CCR5	CCL	recruit	1	-7.915804494177338e-05			-7.915804494177338e-05	
GSE325414	CCL4_CCR5	CCL	recruit	1	0.0			0.0	
GSE325414	CD274_PDCD1	PD-L1	inhibitory	2	0.0001570033243097277	0.0011822813372384944	0.0008359991508316388	0.0001570033243097277	1.0
GSE325414	CD55_ADGRE5	ADGRE	other	23	0.044481836979224885	0.04937038784175634	0.010294437492594352	0.027250689201197942	6.031990051269531e-05
GSE325414	CD99_CD99	CD99	other	24	0.04841413293772918	0.06917292929999311	0.014119865066549924	0.0370453839094637	0.0006498098373413086
GSE325414	CD99_PILRA	CD99	other	1	0.030278761936278403			0.030278761936278403	
GSE325414	CDH1_KLRG1	CDH1	barrier|inhibitory	2	0.0262961858314957	0.0029394927634309033	0.0020785352662707757	0.0262961858314957	0.5
GSE325414	CEACAM1_CEACAM5	CEACAM	barrier	1	0.02957402617202333			0.02957402617202333	
GSE325414	CEACAM1_CEACAM6	CEACAM	barrier	5	0.043015214912658875	0.07876596291598383	0.035225209478673476	0.008769102805854708	0.0625
GSE325414	CEACAM5_CEACAM6	CEACAM	barrier	5	0.04715448430406856	0.03861074673941487	0.017267250874272	0.039387948740961735	0.0625
GSE325414	CEACAM6_CEACAM6	CEACAM	barrier	5	0.05278194871101479	0.06213044310281476	0.027785578850015348	0.027557772378339427	0.0625
GSE325414	CLDN1_CLDN1	CLDN	barrier	1	0.07004795370915884			0.07004795370915884	
GSE325414	CLEC2B_KLRB1	CLEC	other	11	-0.001181635428145285	0.03586821243022971	0.010814672957439415	-0.0013905644332670264	0.8310546875
GSE325414	CLEC2C_KLRB1	CLEC	other	1	-0.014088902153926192			-0.014088902153926192	
GSE325414	CLEC2D_KLRB1	CLEC	other	12	-0.0006628033468748909	0.010281855631145753	0.002968116058205435	3.376377576711802e-06	0.85009765625
GSE325414	COL1A1_CD44	COLLAGEN	other	24	0.04497397774115606	0.13816737008939367	0.028203296318441425	0.025659856181624925	0.21821892261505127
GSE325414	COL1A1_SDC1	COLLAGEN	other	11	0.015740809355575987	0.03689647225226102	0.011124704958955366	0.001005939322043045	0.240234375
GSE325414	COL1A1_SDC4	COLLAGEN	other	4	-0.001976184019785016	0.020119775628218185	0.010059887814109093	0.0021315538819415177	0.875
GSE325414	COL1A2_CD44	COLLAGEN	other	7	0.05227266065639603	0.05812522269424397	0.021969269164173896	0.033588074644461924	0.03125
GSE325414	COL1A2_SDC1	COLLAGEN	other	3	0.019209236330209295	0.03047010264628894	0.01759192196507045	0.0030546146994988705	0.25
GSE325414	COL1A2_SDC4	COLLAGEN	other	2	0.004497986133904504	0.00620448574886572	0.004387233946798245	0.004497986133904504	0.5
GSE325414	COL4A1_CD44	COLLAGEN	other	2	-0.1434305180532483	0.07958453401035663	0.05627476367629459	-0.1434305180532483	0.5
GSE325414	COL4A2_CD44	COLLAGEN	other	6	-0.03918328950762063	0.17557966362909086	0.07168009751679645	-0.022483651033970403	0.6875
GSE325414	COL4A2_SDC1	COLLAGEN	other	3	-0.005833165317327378	0.012436753210101502	0.007180362813697045	0.001296105248274846	1.0
GSE325414	COL4A2_SDC4	COLLAGEN	other	1	0.0006583769410183823			0.0006583769410183823	
GSE325414	COL4A3_CD44	COLLAGEN	other	8	0.02868993005713957	0.09719486820361187	0.03436357520165335	-0.004172557983803699	0.84375
GSE325414	COL4A3_SDC1	COLLAGEN	other	3	-0.0013428797136831438	0.0017887086323235975	0.0010327114103738364	-0.00127087737343592	0.5
GSE325414	COL4A3_SDC4	COLLAGEN	other	2	-9.601880503861291e-05	0.00042929049808373705	0.000303554222293961	-9.601880503861291e-05	1.0
GSE325414	COL4A4_CD44	COLLAGEN	other	8	0.087346143529697	0.11699191291199737	0.041362887482029674	0.05442769344632335	0.015625
GSE325414	COL4A4_SDC1	COLLAGEN	other	4	0.012770693896266153	0.024996722509621004	0.012498361254810502	0.00041699335724528706	0.25
GSE325414	COL4A4_SDC4	COLLAGEN	other	2	0.0035616414837781225	0.0049567637550201665	0.003504961263914454	0.0035616414837781225	0.5
GSE325414	COL4A5_CD44	COLLAGEN	other	9	0.00469333018380847	0.0860022047136672	0.028667401571222398	0.010886974649774506	0.8203125
GSE325414	COL4A5_SDC1	COLLAGEN	other	4	-0.0075613117681203445	0.02838778181505983	0.014193890907529915	-0.0005846945497893117	0.875
GSE325414	COL4A5_SDC4	COLLAGEN	other	1	-0.013118756159111641			-0.013118756159111641	
GSE325414	COL4A6_CD44	COLLAGEN	other	1	0.052576214190069415			0.052576214190069415	
GSE325414	COL6A1_CD44	COLLAGEN	other	19	0.07668784408128536	0.087188456669725	0.020002403771926632	0.05038492702780476	0.00141143798828125
GSE325414	COL6A1_SDC1	COLLAGEN	other	8	0.032650622303345145	0.08024583983860553	0.02837118875594379	0.0029229217699795933	0.1953125
GSE325414	COL6A1_SDC4	COLLAGEN	other	3	0.022491718899266374	0.027199350922808393	0.015703552577066522	0.011526621289131116	0.25
GSE325414	COL6A2_CD44	COLLAGEN	other	10	0.08334378826595304	0.1490875648478724	0.04714562757273314	0.08856830052140062	0.064453125
GSE325414	COL6A2_SDC1	COLLAGEN	other	6	0.03700011118827743	0.07282975013752034	0.029732620988552973	0.0032735792634988716	0.03125
GSE325414	COL6A2_SDC4	COLLAGEN	other	2	0.015970318786476558	0.019858037030828782	0.014041752645552606	0.015970318786476558	0.5
GSE325414	COL9A2_CD44	COLLAGEN	other	17	0.10272758415023452	0.09457932767333069	0.022938856352767403	0.10613123451431108	0.0006561279296875
GSE325414	COL9A2_SDC1	COLLAGEN	other	9	0.029694047135410868	0.06408995331689721	0.021363317772299068	0.007221826260053733	0.0390625
GSE325414	COL9A2_SDC4	COLLAGEN	other	3	0.010530884034788959	0.025555346883871236	0.014754386402637322	-4.583508278545832e-06	1.0
GSE325414	COL9A3_CD44	COLLAGEN	other	1	0.06705641988148595			0.06705641988148595	
GSE325414	COL9A3_SDC1	COLLAGEN	other	1	0.05400542707339143			0.05400542707339143	
GSE325414	COL9A3_SDC4	COLLAGEN	other	1	0.007862715707793181			0.007862715707793181	
GSE325414	CSF3_CSF3R	CSF3	other	1	-0.12915448199412474			-0.12915448199412474	
GSE325414	CX3CL1_CX3CR1	CX3C	other	2	0.04039398829478441	0.012706485704637558	0.008984842206799144	0.04039398829478441	0.5
GSE325414	CXCL10_CXCR3	CXCL	recruit	1	-0.0003728009974950139			-0.0003728009974950139	
GSE325414	CXCL16_CXCR6	CXCL	recruit	6	0.011211878070435036	0.013076630719100294	0.005338512136099931	0.010107228236330961	0.15625
GSE325414	CXCL1_CXCR1	CXCL	other	1	0.3242273496993926			0.3242273496993926	
GSE325414	CXCL1_CXCR2	CXCL	other	1	0.4832789908453434			0.4832789908453434	
GSE325414	CXCL2_CXCR1	CXCL	other	1	0.4051560745926287			0.4051560745926287	
GSE325414	CXCL2_CXCR2	CXCL	other	1	0.47642178673273416			0.47642178673273416	
GSE325414	CXCL3_CXCR1	CXCL	other	1	0.17558397937665068			0.17558397937665068	
GSE325414	CXCL3_CXCR2	CXCL	other	1	0.2954009515318367			0.2954009515318367	
GSE325414	CXCL5_CXCR1	CXCL	other	1	-0.39475843516073794			-0.39475843516073794	
GSE325414	CXCL5_CXCR2	CXCL	other	1	-0.5791175573573795			-0.5791175573573795	
GSE325414	CXCL8_CXCR1	CXCL	other	1	0.3242273496993926			0.3242273496993926	
GSE325414	CXCL8_CXCR2	CXCL	other	1	0.44401251153353427			0.44401251153353427	
