interaction_name	pathway_name	ligand	receptor	lr_class	split	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
THBS4_SDC1	THBS	THBS4	SDC1	other	tertile	0	1	0.00025740059899587874	0.00025740059899587874					
TNFSF13B_TNFRSF17	BAFF	TNFSF13B	TNFRSF17	other	tertile	0	1	-0.0013629070523791633	-0.0013629070523791633					
CXCL1_CXCR1	CXCL	CXCL1	CXCR1	other	tertile	0	1	0.29261059185394434	0.29261059185394434					
CXCL2_CXCR1	CXCL	CXCL2	CXCR1	other	tertile	0	1	0.37778100118427316	0.37778100118427316					
CXCL3_CXCR1	CXCL	CXCL3	CXCR1	other	tertile	0	1	0.17341070373331996	0.17341070373331996					
CXCL5_CXCR1	CXCL	CXCL5	CXCR1	other	tertile	0	1	-0.2251444134207688	-0.2251444134207688					
CXCL8_CXCR1	CXCL	CXCL8	CXCR1	other	tertile	0	1	0.29261059185394434	0.29261059185394434					
CXCL1_CXCR2	CXCL	CXCL1	CXCR2	other	tertile	0	1	0.4529910123878948	0.4529910123878948					
CXCL2_CXCR2	CXCL	CXCL2	CXCR2	other	tertile	0	1	0.4800086250355729	0.4800086250355729					
CXCL3_CXCR2	CXCL	CXCL3	CXCR2	other	tertile	0	1	0.2965907457017976	0.2965907457017976					
CXCL5_CXCR2	CXCL	CXCL5	CXCR2	other	tertile	0	1	-0.30300369450423514	-0.30300369450423514					
CXCL8_CXCR2	CXCL	CXCL8	CXCR2	other	tertile	0	1	0.39860811192427437	0.39860811192427437					
IL1A_IL1R2	IL1	IL1A	IL1R2	other	tertile	0	1	0.009618347584473478	0.009618347584473478					
IL1B_IL1R2	IL1	IL1B	IL1R2	other	tertile	0	1	0.049434530580886045	0.049434530580886045					
CSF3_CSF3R	CSF3	CSF3	CSF3R	other	tertile	0	1	-0.09311501671626624	-0.09311501671626624					
ANGPTL1_PIRB	ANGPTL	ANGPTL1	LILRB3	other	tertile	0	1	-0.03937367851650724	-0.03937367851650724					
HC_C5AR1	COMPLEMENT	C5	C5AR1	other	tertile	0	1	-0.13437252397916857	-0.13437252397916857					
ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	other	tertile	0	1	-0.0015117511179595366	-0.0015117511179595366					
CD99_PILRA	CD99	CD99	PILRA	other	tertile	0	1	0.0208921122423871	0.0208921122423871					
HLA-G_LILRB2	MHC-I	HLA-G	LILRB2	inhibitory	tertile	0	1	0.005239592069702881	0.005239592069702881					
GAS6_MERTK	GAS	GAS6	MERTK	other	tertile	0	1	7.856423367850134e-05	7.856423367850134e-05					
COL9A3_SDC1	COLLAGEN	COL9A3	SDC1	other	tertile	0	1	0.05418366754534831	0.05418366754534831					
COL9A3_SDC4	COLLAGEN	COL9A3	SDC4	other	tertile	0	1	0.008038224186339898	0.008038224186339898					
SEMA4C_PLXNB2	SEMA4	SEMA4C	PLXNB2	other	tertile	0	1	0.005097635482095476	0.005097635482095476					
TUB_MERTK	TULP	TUB	MERTK	other	tertile	0	1	-5.831531355185762e-05	-5.831531355185762e-05					
PROS1_MERTK	PROS	PROS1	MERTK	other	tertile	0	1	-0.0013337408032197734	-0.0013337408032197734					
CEACAM1_CEACAM5	CEACAM	CEACAM1	CEACAM5	barrier	tertile	0	1	0.025076299577470054	0.025076299577470054					
PRSS2_F2R	PARs	PRSS2	F2R	other	tertile	0	1	0.006825269517479698	0.006825269517479698					
PRSS1_F2R	PARs	PRSS1	F2R	other	tertile	0	1	0.11559024815842647	0.11559024815842647					
COL4A1_SDC1	COLLAGEN	COL4A1	SDC1	other	tertile	0	1	-0.0008469371355304079	-0.0008469371355304079					
