gate	mouse	dataset	genotype	treatment	digest	n_cells	n_epi	frac_epi	n_tnk	frac_tnk	frac_cd3	frac_cd8	pct_gt0	pct_ge2	pct_ge5	pct_log1	IFN	APM	IFN_APM	MHC_published
epcam_struct2_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	14	0.002090800477897252	3636	0.543010752688172	0.486857825567503	0.10289725209080047	7.142857142857142	0.0	0.0	0.0	0.1297610104084015	1.1144136190414429	0.6220873147249222	0.8336623907089233
epcam_struct2_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	162	0.02141723955579059	3822	0.505288207297726	0.4202802749867795	0.12215758857747223	10.493827160493826	7.4074074074074066	3.0864197530864197	3.0864197530864197	0.2628494203090668	1.665393590927124	0.9641215056180954	1.7270783185958862
episcore_gt0_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	2057	0.9961259079903148	1	0.00048426150121065375	0.0	0.0	56.1011181332037	36.60670879922217	18.522119591638308	22.216820612542538	0.04680950194597244	0.48609405755996704	0.26645177975296974	0.477634996175766
episcore_gt0_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	995	0.995995995995996	0	0.0	0.0	0.0	63.417085427135675	48.743718592964825	29.64824120603015	39.89949748743719	0.0767199695110321	0.5743685364723206	0.32554425299167633	0.5310893058776855
episcore_gt0_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3892	0.9865652724968315	0	0.0	0.0	0.0	36.09969167523124	18.859198355601233	7.579650565262076	11.793422404933196	0.03856370598077774	0.36679086089134216	0.20267728343605995	0.4323802590370178
episcore_gt0_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3979	0.9927644710578842	0	0.0	0.0	0.0	59.814023624026134	40.48755968836391	18.145262628801206	27.09223422970596	0.052268024533987045	0.5291524529457092	0.29071023873984814	0.4420646131038666
episcore_gt0_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	383	0.09121219337937604	96	0.02286258633007859	0.019766611097880447	0.006430102405334604	38.1201044386423	31.33159268929504	23.759791122715406	32.114882506527415	0.11658485978841782	0.4986204504966736	0.3076026551425457	0.3594270646572113
episcore_gt0_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	274	0.10986367281475541	251	0.10064153969526865	0.0809943865276664	0.034482758620689655	30.29197080291971	24.817518248175183	16.423357664233578	15.328467153284672	0.0908721387386322	0.7504446506500244	0.4206583946943283	0.6932051181793213
episcore_gt0_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	149	0.022252090800477898	3613	0.5395758661887694	0.48416965352449226	0.10244922341696536	0.6711409395973155	0.0	0.0	0.0	0.1688353270292282	1.2216763496398926	0.6952558383345604	0.9768916368484497
episcore_gt0_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	340	0.0449497620306716	3790	0.5010576414595452	0.4167107350608144	0.12176097303014279	5.0	3.5294117647058822	1.4705882352941175	1.4705882352941175	0.24963684380054474	1.53744637966156	0.8935416117310524	1.5146143436431885
episcore_ge0.25_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	2057	0.9961259079903148	1	0.00048426150121065375	0.0	0.0	56.1011181332037	36.60670879922217	18.522119591638308	22.216820612542538	0.04680950194597244	0.48609405755996704	0.26645177975296974	0.477634996175766
episcore_ge0.25_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	995	0.995995995995996	0	0.0	0.0	0.0	63.417085427135675	48.743718592964825	29.64824120603015	39.89949748743719	0.0767199695110321	0.5743685364723206	0.32554425299167633	0.5310893058776855
episcore_ge0.25_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3891	0.9863117870722433	0	0.0	0.0	0.0	36.10896941660241	18.864045232588023	7.58159856078129	11.7964533538936	0.03857361897826195	0.36679577827453613	0.20268469862639904	0.4324147701263428
episcore_ge0.25_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3979	0.9927644710578842	0	0.0	0.0	0.0	59.814023624026134	40.48755968836391	18.145262628801206	27.09223422970596	0.052268024533987045	0.5291524529457092	0.29071023873984814	0.4420646131038666
episcore_ge0.25_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	371	0.08835437008811622	96	0.02286258633007859	0.019766611097880447	0.006430102405334604	39.35309973045822	32.34501347708895	24.528301886792452	33.153638814016176	0.11095166951417923	0.4815843403339386	0.2962680049240589	0.34099239110946655
episcore_ge0.25_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	223	0.08941459502806737	252	0.10104250200481155	0.08139534883720931	0.034482758620689655	36.771300448430495	30.04484304932735	20.179372197309416	18.385650224215247	0.07030443102121353	0.6526790857315063	0.36149175837635994	0.6065040230751038
episcore_ge0.25_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	76	0.011350059737156512	3625	0.5413679808841099	0.48566308243727596	0.10289725209080047	1.3157894736842104	0.0	0.0	0.0	0.1294575035572052	1.1601961851119995	0.6448268443346024	0.9376639127731323
episcore_ge0.25_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	248	0.03278688524590164	3802	0.502644103648863	0.4180327868852459	0.12189317821258594	6.854838709677419	4.838709677419355	2.0161290322580645	2.0161290322580645	0.2396361529827118	1.5575588941574097	0.8985975235700607	1.5705265998840332
episcore_ge0.5_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	2049	0.9922518159806295	1	0.00048426150121065375	0.0	0.0	56.320156173743285	36.749633967789165	18.594436310395317	22.30356271351879	0.04670759662985802	0.48577722907066345	0.26624241285026073	0.47699597477912903
episcore_ge0.5_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	986	0.986986986986987	0	0.0	0.0	0.0	63.995943204868155	49.18864097363083	29.918864097363084	40.26369168356998	0.07699323445558548	0.5756164789199829	0.3263048566877842	0.5309144854545593
episcore_ge0.5_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3848	0.9754119138149556	0	0.0	0.0	0.0	36.40852390852391	19.074844074844073	7.666320166320166	11.85031185031185	0.03846321627497673	0.36878472566604614	0.20362397097051144	0.43492045998573303
episcore_ge0.5_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3971	0.9907684630738522	0	0.0	0.0	0.0	59.85897758750944	40.543943591035	18.181818181818183	27.071266683455047	0.052326541393995285	0.5298313498497009	0.2910789456218481	0.442521870136261
episcore_ge0.5_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	278	0.06620623958085259	97	0.02310073827101691	0.020004763038818766	0.006430102405334604	51.438848920863315	42.805755395683455	32.73381294964029	43.52517985611511	0.12351388484239578	0.4811055064201355	0.30230969563126564	0.33636897802352905
episcore_ge0.5_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	188	0.07538091419406576	252	0.10104250200481155	0.08139534883720931	0.034482758620689655	43.61702127659575	35.638297872340424	23.93617021276596	21.808510638297875	0.0734456479549408	0.6309141516685486	0.3521798998117447	0.5670836567878723
episcore_ge0.5_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	24	0.0035842293906810036	3635	0.5428614097968937	0.486857825567503	0.10289725209080047	4.166666666666666	0.0	0.0	0.0	0.1338432878255844	1.0575287342071533	0.5956860110163689	0.8132607340812683
episcore_ge0.5_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	186	0.02459016393442623	3815	0.504362771020624	0.41948704389212055	0.12202538339502908	9.13978494623656	6.451612903225806	2.6881720430107525	2.6881720430107525	0.2552564740180969	1.6287344694137573	0.9419954717159271	1.6713234186172485
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	0	0.0	5	0.002421307506053269	0.00048426150121065375	0.0014527845036319612								
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	0	0.0	1	0.001001001001001001	0.001001001001001001	0.001001001001001001								
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	0	0.0	7	0.0017743979721166034	0.0010139416983523447	0.0								
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	0	0.0	6	0.0014970059880239522	0.000998003992015968	0.000499001996007984								
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	201	0.04786854012860205	98	0.02333889021195523	0.020004763038818766	0.006430102405334604	49.25373134328358	39.30348258706468	28.855721393034827	42.78606965174129	0.12634465098381042	0.44260022044181824	0.28447243571281433	0.2885432839393616
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	34	0.0136327185244587	255	0.10224538893344026	0.08219727345629511	0.03528468323977546	26.47058823529412	20.588235294117645	11.76470588235294	20.588235294117645	0.04269428178668022	0.41394099593162537	0.2283176388591528	0.3141160309314728
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	3	0.00044802867383512545	3638	0.5433094384707288	0.4873058542413381	0.10289725209080047	0.0	0.0	0.0	0.0	0.09698422998189926	1.2427963018417358	0.6698902659118176	0.9451572895050049
episcore_ge0.5_ptprc_neg_sftpc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	8	0.0010576414595452142	3845	0.5083289264939186	0.4223955579058699	0.1225542041248017	0.0	0.0	0.0	0.0	0.27070680260658264	1.2151048183441162	0.7429058104753494	1.0462361574172974
