malig_family	tnk_family	score_family	k	cohorts	n_patients	rho_TAC	p_TAC	I2_TAC	rho_CLDN	p_CLDN	I2_CLDN	stouffer_z_TAC	stouffer_p_TAC	stouffer_z_CLDN	stouffer_p_CLDN	both_negative	is_full_family	n_family_units
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE131907+GSE325414	101	-0.034683655926449695	0.7476253820995851	0.0	-0.13086824398803348	0.22222894106579072	0.0	-0.3283016893744871	0.742683566968056	-1.2311961840335635	0.21824949828663887	True	False	8
author	tnk	mean	5	GSE131907+GSE205335+GSE207422+GSE241934_Real+GSE325414	104	-0.03789732842068653	0.7492812711089665	19.006558860460405	-0.12380387415093373	0.24040056155136846	0.0	-0.3145849392421425	0.7530768157431528	-1.1794421166226134	0.23822217280594304	True	False	6
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE131907+GSE325414	108	-0.03166907812657592	0.7599795132029578	0.0	-0.11098357318435592	0.3891665575788459	29.66792594096446	-0.32132566663535544	0.7479636077265415	-1.0120251637647217	0.3115260219154604	True	False	8
author	tnk	mean	5	GSE131907+GSE205335+GSE207422+GSE241934_IIT+GSE241934_Real	90	-0.03323846413594723	0.7976576582909111	18.56089196851016	-0.11876390140517205	0.3014155134829225	0.0	-0.2240796370334325	0.8226953369173903	-1.0380758107745132	0.29923476197758325	True	False	6
primary_mixed	tnk	mean	5	GSE205335+GSE241934_Real+GSE253013+GSE131907+GSE325414	116	-0.037571955968639915	0.7993461470384382	50.94622760034125	-0.11666324495808901	0.23887072327292302	0.0	0.06997508655178493	0.9442134890703074	-1.1902121192021438	0.23396303102550975	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE131907	100	-0.03788957547819321	0.8040466851505382	41.60873790540281	-0.14529784363251586	0.28622274615180443	29.745205662492825	0.09538386400858842	0.9240099322936896	-1.2499924640552311	0.2113023002135156	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	102	-0.039066889574853	0.8095542875172167	50.321562665746555	-0.11116000186465576	0.29781337629296833	0.0	0.1855229326904666	0.8528188947845782	-1.0533129684224303	0.29219757720337025	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	88	-0.027503713870009893	0.814169060522921	0.0	-0.11050148360744395	0.4328005060053546	25.76952361276956	-0.25124666873519874	0.8016234050022316	-0.7956219517689037	0.4262518034985402	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	94	-0.02427995362847405	0.8291067225124552	0.0	-0.1048305614775191	0.4637513478104909	29.707719115885695	-0.23306766396973208	0.8157088639128894	-0.8576300697373624	0.3910967655384542	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	102	-0.02233979769144008	0.8349116320702377	0.0	-0.1221696735853368	0.3614650585692919	28.53146606949689	-0.22383323573459674	0.822887067640754	-1.0689973012165692	0.2850708854851136	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	102	-0.02233979769144008	0.8349116320702377	0.0	-0.1221696735853368	0.3614650585692919	28.53146606949689	-0.22383323573459674	0.822887067640754	-1.0689973012165692	0.2850708854851136	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	113	-0.017390733573329206	0.8632985065889711	0.0	-0.06841578537842916	0.4975552418233947	0.0	-0.17899896894995984	0.8579385112780693	-0.6824252964129581	0.4949700647371771	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE253013+GSE131907+GSE325414	103	-0.010885850828911773	0.9439724685282266	46.37776407620306	-0.18127618529717227	0.08551892203658355	0.0	0.39180545720206905	0.69520196254751	-1.7382539715290029	0.0821660728735625	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE291670+GSE131907+GSE325414	101	-0.007207326934499978	0.9602460413320032	36.35337845278828	-0.20532404803977833	0.05341477490035937	0.0	0.30456439871378815	0.7606979382223499	-1.94163469519955	0.05218133959057191	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE131907+GSE325414	119	-0.005849643547062841	0.9614933187414958	31.695413360517705	-0.10136120078140243	0.2996205141867593	0.0	0.11560527416756171	0.9079653827555181	-1.045028758344891	0.29600967823047586	True	False	8
author	tnk	mean	5	GSE131907+GSE205335+GSE207422+GSE241934_IIT+GSE325414	91	-0.004683696606227885	0.9695002861282347	10.754281128744548	-0.19951203173431276	0.07790881801586036	0.0	0.0005083491136256288	0.9995943961082095	-1.7747163629516964	0.07594473214123015	True	False	6
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE291670+GSE131907	87	-0.0029765856360902385	0.9850650210936539	34.34483953578268	-0.21581166015613956	0.06281848301515373	0.0	0.45391727992631203	0.6498883658041894	-1.8701966709501914	0.061456511849932574	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	79	-0.28311715640571117	0.023007456749403847	0.0	-0.07111278061662185	0.603059893712738	9.418547646428573	-2.2894840523679534	0.022051243457597864	-0.4533726183463594	0.6502804499267656	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE253013+GSE325414	93	-0.24533023294393277	0.030093643135430906	0.0	-0.08452091347072455	0.49617570874638095	10.434319911774262	-2.183382126574297	0.02900768107347367	-0.6556144615868488	0.5120722182713304	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	87	-0.25213238906764457	0.03231254361860653	0.0	-0.09494294753267687	0.46269190989624964	9.72122096183477	-2.1546261270504083	0.031191102811691778	-0.7089659625746059	0.4783455993845829	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	87	-0.25213238906764457	0.03231254361860653	0.0	-0.09494294753267687	0.46269190989624964	9.72122096183477	-2.1546261270504083	0.031191102811691778	-0.7089659625746059	0.4783455993845829	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE253013+GSE325414	80	-0.24986200585050788	0.04443504895962757	0.0	-0.15841015350446921	0.2084220998572881	0.0	-2.0239278480216316	0.04297757612081457	-1.272867875309671	0.20306493044664475	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	98	-0.2158161596326577	0.04986105186130787	0.0	-0.03211709897712644	0.7738344659169998	0.0	-1.9657151450607224	0.04933152436847361	-0.2989439879404389	0.7649827833435148	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	92	-0.194086619840474	0.0908277214844576	0.0	-0.08138793041070348	0.5155316590213259	10.399461847796033	-1.704641259733309	0.08826135129669682	-0.623156364003235	0.5331817735635435	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	95	-0.17935243898692663	0.11160513760095628	0.0	-0.053776978933459056	0.6412821225433396	1.9987493421392748	-1.6168923054486832	0.10590152963263214	-0.46226444435624553	0.6438916939377113	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE253013+GSE131907	104	-0.22008300093466596	0.1496838516673443	42.75994097366264	-0.12297484216684107	0.3187022655320265	16.984223504138292	-1.2549395181710552	0.2095007167699	-1.0877262093702484	0.2767159936932778	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	98	-0.2256823117771825	0.16051137833157925	42.913831172207274	-0.13475998205032688	0.2896404443731181	15.40080994802362	-1.1881185364412647	0.23478671238174287	-1.1514054795483692	0.2495654606058315	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	98	-0.2256823117771825	0.16051137833157925	42.913831172207274	-0.13475998205032688	0.2896404443731181	15.40080994802362	-1.1881185364412647	0.23478671238174287	-1.1514054795483692	0.2495654606058315	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	112	-0.20290951177736502	0.1665702710885325	43.17879714915491	-0.13657535064468665	0.23699223444925388	14.931207036686715	-1.202024204757845	0.2293541503245543	-1.2826051323749468	0.19963045116438105	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	112	-0.20290951177736502	0.1665702710885325	43.17879714915491	-0.13657535064468665	0.23699223444925388	14.931207036686715	-1.202024204757845	0.2293541503245543	-1.2826051323749468	0.19963045116438105	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE253013+GSE131907	91	-0.22187870903514745	0.18645379225934378	42.66688659777355	-0.19360858177020565	0.09386776521825455	0.0	-1.014232966028423	0.31047160179013633	-1.689131021940273	0.0911943240693451	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	84	-0.22773913109001814	0.19084283082580744	45.10483387455177	-0.1210427454696478	0.3695101272130449	12.988966942680982	-1.3153224742806802	0.1884015480591078	-0.8770684274796129	0.38044947228632076	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE325414	98	-0.20722487026196526	0.1932653950413673	45.63285426224595	-0.12458107932833629	0.30702997062122406	12.747288500409049	-1.3095456190530996	0.19034959547335784	-1.0355423140373863	0.3004157160048514	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE291670+GSE253013+GSE131907+GSE325414	105	-0.1982190674907581	0.1938209049300833	42.818956253520945	-0.18674727930527016	0.07797707414350409	0.0	-1.0391785307560306	0.29872171338218434	-1.776359267293308	0.07567372029917846	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	99	-0.2026305687155198	0.20666230857164491	42.88395819074735	-0.20260012366313765	0.06446035167413665	0.0	-0.9646485538883071	0.3347208712983132	-1.864455779444891	0.06225772597905362	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	99	-0.2026305687155198	0.20666230857164491	42.88395819074735	-0.20260012366313765	0.06446035167413665	0.0	-0.9646485538883071	0.3347208712983132	-1.864455779444891	0.06225772597905362	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	109	-0.1712419894901189	0.21974040899811154	37.901824025503906	-0.07654789452865682	0.464381201700937	0.0	-1.080894588284882	0.27974400618745543	-0.7425217884433675	0.45777125562263077	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE253013+GSE131907+GSE325414	123	-0.15681604874319752	0.2220448570701199	38.050932494430114	-0.08650086458488325	0.3742230351021858	0.0	-1.1065027306593138	0.26850898276267543	-0.8997838549565949	0.36823528789716287	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	117	-0.15741594160933908	0.23992450457906112	38.1143078968501	-0.09372664052999105	0.34962673163510305	0.0	-1.037933097758354	0.2993012032049348	-0.9478880139093802	0.3431864674905972	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	117	-0.15741594160933908	0.23992450457906112	38.1143078968501	-0.09372664052999105	0.34962673163510305	0.0	-1.037933097758354	0.2993012032049348	-0.9478880139093802	0.3431864674905972	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE291670+GSE253013+GSE325414	85	-0.20550430132880437	0.2399636378852007	45.718010809789575	-0.19819031097119244	0.100173492075405	0.0	-1.0678479318969407	0.2855891127413054	-1.6623542435894059	0.09644176758288615	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	103	-0.16036712649251486	0.27234599337666	41.53046773846468	-0.07190203451301833	0.5066583462219147	0.0	-1.1265392797523306	0.2599373241121724	-0.6787993252618713	0.4972650213784606	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE253013+GSE131907+GSE325414	110	-0.14938514801868824	0.28072931918776634	37.32801689535309	-0.14462053439297656	0.16242997832743478	0.0	-0.8722219386492105	0.38308731336537516	-1.4142307418791489	0.15729416449142036	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	103	-0.13692819422066088	0.32227449281404463	29.777827852995436	-0.12062818055878423	0.33283219698168	17.20510317808583	-0.8018904906539459	0.4226163073306817	-1.0597013643857258	0.2892804818985689	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	117	-0.12439427142888089	0.32453153562597303	29.797063807996636	-0.12438461397881402	0.27392439125202384	16.895077694707666	-0.8462686577000695	0.3974028882355959	-1.196678253320932	0.23143198642907337	True	False	8
primary_mixed	tnk	mean	6	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	111	-0.12300754635429384	0.3507301699633649	29.66608187970016	-0.1346562024876348	0.24829954554119815	15.244218513842526	-0.7683077640116631	0.4423043631240232	-1.2565909299244147	0.20890180075878462	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	111	-0.12300754635429384	0.3507301699633649	29.66608187970016	-0.1346562024876348	0.24829954554119815	15.244218513842526	-0.7683077640116631	0.4423043631240232	-1.2565909299244147	0.20890180075878462	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE131907	109	-0.16028635679979408	0.35412156931936845	56.577115855784655	-0.15521627223799891	0.18878183049548658	15.880604988778197	-0.4656605512571647	0.6414584935641616	-1.433167031586249	0.1518101088851442	True	False	8
primary_mixed	tnk	mean	6	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	97	-0.12899916027498404	0.3788321627614256	34.72371006300166	-0.1223554941502039	0.32036577406599376	12.978913514895183	-0.8402344105834184	0.40077696834845467	-1.006388649734154	0.3142286513837932	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE291670+GSE253013+GSE131907	96	-0.15344311225060178	0.4111989981364369	55.14954510918061	-0.2251289760336249	0.04307973982927924	0.0	-0.16643322890594756	0.8678160257224777	-2.0399472192813297	0.04135558298400475	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	104	-0.1106662540042895	0.4146348867961931	27.89387514366655	-0.18538112702920984	0.08198838236422347	0.0	-0.5874779909120136	0.5568827277665217	-1.7524531740832474	0.07969591492603847	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE291670+GSE253013+GSE131907+GSE325414	110	-0.1365037261200084	0.4218462005603878	55.291353805139096	-0.21394647503450187	0.03713271312699482	0.0	-0.2603407006263346	0.7946009801102417	-2.101112222706319	0.03563111620837563	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	122	-0.08838039273344114	0.4335464232074464	20.2985623554769	-0.08436322014187282	0.3884733664333564	0.0	-0.6955762462352912	0.48669424633835245	-0.8729959539446189	0.38266528307494707	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE131907+GSE325414	120	-0.07598030667929419	0.44198516284436806	0.0	-0.10453696520810314	0.3315243757714167	12.108862042479048	-0.7866287204656072	0.43149924148463936	-1.0498097331739047	0.2938055993805877	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	100	-0.0885572921706814	0.45024515468031956	9.070622733623052	-0.09649214806096276	0.4043342257679108	7.212266820374653	-0.7721880968538887	0.44000303042598576	-0.8437783885566142	0.3987932541920669	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	106	-0.07641032155460338	0.47263874567977016	0.0	-0.09717628021495317	0.4062250301935997	12.138320867140855	-0.7373929307535617	0.4608834331982309	-0.9024492257512627	0.36681828179802756	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_Real+GSE253013+GSE131907+GSE325414	128	-0.1017057688366269	0.4823645940672122	52.726827312365984	-0.11456149204280076	0.22749789674005227	0.0	-0.39497828686610764	0.692858912455926	-1.2208540314013159	0.222141291919972	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	114	-0.11036219894496577	0.48289520188292256	52.63819260816799	-0.10926513031428471	0.2824344881137224	0.0	-0.31796065184179956	0.7505147844388005	-1.0887564127678395	0.2762613174488078	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	114	-0.07032780216911419	0.4900631741205028	0.0	-0.11331505259409544	0.30466326203131044	10.734882088036226	-0.7076561141181861	0.4791588367876327	-1.1036874527524676	0.269728740325312	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	114	-0.07032780216911419	0.4900631741205028	0.0	-0.11331505259409544	0.30466326203131044	10.734882088036226	-0.7076561141181861	0.4791588367876327	-1.1036874527524676	0.269728740325312	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	125	-0.06088917221975446	0.5282873119088688	0.0	-0.07031074994395238	0.4663062749796172	0.0	-0.6397676011129012	0.5223236988378167	-0.7345850759451292	0.4625922297787801	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE253013+GSE131907+GSE325414	115	-0.08765392569794828	0.568690075341192	50.82502839911365	-0.17299531050826067	0.0852299737078575	0.0	-0.1188307495637695	0.9054094466516087	-1.7412383582175293	0.0816418061440371	True	False	8
primary_nsclc_swap	tnk	mean	6	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE131907+GSE325414	107	-0.05397652586561786	0.6102554041221484	0.0	-0.16554412787092257	0.11496914986548207	0.0	-0.5270670474457121	0.5981470291653794	-1.5844151328941936	0.11309928043521379	True	False	8
primary_mixed	tnk	mean	6	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	108	-0.07339779286797862	0.6378460585300001	45.603995294055615	-0.15350969641528717	0.19851672172667567	16.272587299153738	-0.020802858699714377	0.9834029173208579	-1.4076718869915743	0.15922825006949293	True	False	8
primary_mixed	tnk	mean	6	GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	122	-0.06715054214650124	0.638315630533805	45.96613791832287	-0.15286165232700255	0.1618770418420058	15.71807707049459	-0.12007750142541328	0.9044217546823942	-1.519035422856081	0.1287535798776812	True	False	8
author	tnk	mean	6	GSE131907+GSE205335+GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	115	-0.03633868391227987	0.7203042580462422	0.0	-0.11886979356545076	0.2394777812449309	0.0	-0.3623599093936389	0.7170830943429289	-1.1831404412650879	0.23675349249834077	True	True	6
primary_nsclc_swap	tnk	mean	6	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	119	-0.03492694289920546	0.7254726166039098	0.0	-0.1023292357728197	0.34548444265627076	12.277605105537079	-0.36814339684455627	0.7127663136240925	-1.02343202238955	0.3061036252607202	True	False	8
primary_mixed	tnk	mean	6	GSE205335+GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	109	-0.04605707614289181	0.7595086475993899	42.39905681273572	-0.21296724750662083	0.03909780325122899	0.0	0.18320507403920488	0.8546371132427607	-2.079374280985454	0.037582962525143655	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE131907+GSE325414	125	-0.030019370308104094	0.8009614858420402	28.32382233738395	-0.13348334497796488	0.20246606320328497	12.245478708325594	-0.07239395221279649	0.9422883976030649	-1.3715035299217304	0.17021804388659512	True	False	8
primary_mixed	tnk	mean	6	GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	127	-0.032253202203653644	0.8010744521867157	39.02761990966248	-0.11279018085431744	0.23696928511956505	0.0	0.009788800442329918	0.9921897919883053	-1.1960598130982274	0.2316732185821887	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	111	-0.027582848326779184	0.8305487282695849	27.561455937123686	-0.1308154374262091	0.25035468968298924	12.754123031725072	0.028863854797742092	0.9769731732957689	-1.2495380311139612	0.21146835245123774	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	130	-0.0036259346415866943	0.9723195741745028	15.38268555641697	-0.09867491695693983	0.2947831212521447	0.0	0.05460681960567769	0.9564517056078211	-1.0566933583636966	0.2906515571304369	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	104	-0.22917782840941467	0.03353154245826829	0.0	-0.07361283325716818	0.5016727277573219	0.0	-2.141466325152101	0.032236451291692926	-0.6809264372917866	0.49591803877473095	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	115	-0.186820225717568	0.1566619508458033	31.529277845984655	-0.11170182350610008	0.27966190476515984	0.7173427099713245	-1.2623433813565246	0.20682525297072674	-1.094637589157057	0.2736754408483274	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	129	-0.17111604613620843	0.1615178952389813	31.824018223842742	-0.11672101693153299	0.2243498794968276	0.3841932860771263	-1.2765286587572384	0.20176870266296665	-1.22684426762213	0.21988112906939417	True	False	8
primary_mixed	tnk	mean	7	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	123	-0.1728943195182046	0.174046553395535	31.959257857609273	-0.12538506430990656	0.20300862548304277	0.0	-1.2134357045525255	0.224963282389274	-1.2833367081427636	0.1993741374183693	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	123	-0.1728943195182046	0.174046553395535	31.959257857609273	-0.12538506430990656	0.20300862548304277	0.0	-1.2134357045525255	0.224963282389274	-1.2833367081427636	0.1993741374183693	True	False	8
primary_mixed	tnk	mean	7	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	109	-0.1791729874454405	0.19338732316480267	35.03136392890587	-0.10947901881498034	0.30247653267601116	0.0	-1.3126741386431786	0.18929277557637836	-1.0433957055474432	0.2967650616711268	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	116	-0.16649854838710967	0.20559621394663652	31.46495551109929	-0.176548662311562	0.08203404065276876	0.0	-1.0561272286539964	0.2909100919842398	-1.7538611062025393	0.07945430944205042	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	134	-0.13663315602872794	0.22475709130834753	25.745811774895135	-0.08488484721085528	0.36572240086592234	0.0	-1.1231569211979158	0.2613708547983029	-0.9168066294136674	0.35924397810415754	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	128	-0.10362388995831026	0.3404444586289904	15.76804393094804	-0.11497728204339402	0.23456932535680663	0.6550379288451513	-0.8721229234781422	0.3831413217526285	-1.2018995458238226	0.22940245044010865	True	False	8
primary_mixed	tnk	mean	7	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	120	-0.13607794134537238	0.3651817753129839	47.912070787566705	-0.14129261672317367	0.1569768319375332	0.0	-0.5068567898798562	0.6122553060733532	-1.426881274840355	0.15361411907146563	True	False	8
primary_mixed	tnk	mean	7	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	134	-0.12478139093650352	0.3695488456958014	47.94094510114494	-0.1424581797384553	0.12732843967379953	0.0	-0.5710517325149369	0.5679645758658316	-1.5365851191093274	0.12439493893243848	True	False	8
primary_nsclc_swap	tnk	mean	7	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	131	-0.07574377607789377	0.42607163026289485	0.0	-0.1004453146512451	0.29049155545994665	0.0	-0.8147913226856746	0.4151917687326765	-1.0610423334003523	0.2886706628908047	True	False	8
primary_mixed	tnk	mean	7	GSE207422+GSE205335+GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	121	-0.11447403285301638	0.43817302932031865	46.42333971700929	-0.20219207674693132	0.04034783019484503	0.0	-0.3098143117180313	0.7567021675765536	-2.0678907754348743	0.03865029503452888	True	False	8
primary_mixed	tnk	mean	7	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	139	-0.08951102314072219	0.48394964372157434	43.31997033211028	-0.11112485913702312	0.22546227070937808	0.0	-0.4366847018859929	0.6623400252858973	-1.2271418359582145	0.2197692860165792	True	False	8
primary_mixed	tnk	mean	7	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	133	-0.05617885490170837	0.6525900450661211	35.353474276767685	-0.14099501652835317	0.13305619901704577	0.0	-0.17250278565853192	0.8630422715505867	-1.5134576093739416	0.13016346106002602	True	False	8
primary_mixed	tnk	mean	7	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	136	-0.022936366311495246	0.8245618003082908	14.398127948699823	-0.12660699513049634	0.17224244848631354	0.0	-0.12587805045713504	0.8998284576512477	-1.3719654277527327	0.170074200568763	True	False	8
