family	name	genes	fourth	prespec_module	score_kind	detail	rho	p	I2	ci_lo	ci_hi	k	N	n_neg	abs_rho	rho_GSE123902	rho_GSE131907	rho_GSE205335	rho_GSE189357
module	zmean pct CP10k>=5 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_cp	t=5	-0.3177491629428482	0.07756780484308314	0.4178694937282851	-0.6009622440925758	0.03635302487904411	4	65	4	0.3177491629428482	-0.24175824175824176	-0.6363636363636362	-0.019762845849802372	-0.2333333333333333
module	zmean pct CP10k>=8 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_cp	t=8	-0.3185041251953065	0.1285369398164712	0.5659429725295501	-0.6384263060800053	0.09526014545060701	4	65	4	0.3185041251953065	-0.12637362637362637	-0.6922077922077923	-0.04686617730095992	-0.19999999999999998
module	zmean pct CP10k>=10 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_cp	t=10	-0.3078845372540853	0.14369300813664238	0.5679671947034525	-0.6320080244186269	0.10791730929048811	4	65	4	0.3078845372540853	-0.07692307692307691	-0.6922077922077923	-0.07622811970638058	-0.15
module	zmean pct CP10k>=15 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_cp	t=15	-0.294188880385852	0.2674427781350628	0.7256622350800114	-0.6852404626542907	0.2285277304384103	4	65	3	0.294188880385852	0.049450549450549455	-0.7532467532467532	-0.026538678712591763	-0.16666666666666669
module	zmean pct cohort-q70 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_q	q=0.70	-0.34430621545577694	0.06561266423342026	0.4652263489471399	-0.6298275233343177	0.023186609631702916	4	65	3	0.34430621545577694	-0.4230769230769231	-0.6363636363636362	0.010728402032749858	-0.19999999999999998
module	zmean pct cohort-q75 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_q	q=0.75	-0.36260787603339345	0.06723771933836571	0.5261490695500419	-0.656557646939698	0.026961684096074707	4	65	4	0.36260787603339345	-0.39010989010989006	-0.6792207792207793	-0.015245623941276118	-0.19999999999999998
module	zmean pct cohort-q80 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_q	q=0.80	-0.34884796176606697	0.0778107014929551	0.5212285841023229	-0.6462481744329441	0.04054404481017836	4	65	4	0.34884796176606697	-0.32967032967032966	-0.6779220779220779	-0.017504234895539244	-0.19999999999999998
module	zmean pct cohort-q90 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_pct_q	q=0.90	-0.3190959044534116	0.12984128593691693	0.5705211706762016	-0.6401783737524258	0.09689061834956196	4	65	4	0.3190959044534116	-0.20329670329670327	-0.6922077922077923	-0.028797289666854884	-0.13333333333333333
module	zmean mean-log1p ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_mean_log1p	mean	-0.31045809133478713	0.027390188798060145	0.09097495605643252	-0.5415273352384028	-0.03577513787127815	4	65	3	0.31045809133478713	-0.5274725274725275	-0.40389610389610386	0.009599096555618296	-0.5
module	rmean mean-log1p ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	rmean_mean_log1p	mean	-0.3201930914394584	0.026428196778458462	0.1313999817763243	-0.554513903821782	-0.03882888650457423	4	65	3	0.3201930914394584	-0.5529578821201331	-0.40494006896658635	0.006221728413947175	-0.4958158260214505
module	PC1 mean-log1p ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	pc1_mean_log1p	PC1	-0.3227874974085336	0.014807290016945912	0.0	-0.5398773014147732	-0.06543536912969912	4	65	4	0.3227874974085336	-0.5274725274725275	-0.4207792207792207	-0.026538678712591763	-0.5
module	zmean mean-cp ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	zmean_mean_cp	mean	-0.376485899517079	0.012820710276051736	0.22071355424789796	-0.6092946132481449	-0.0839211300878235	4	65	4	0.376485899517079	-0.47802197802197804	-0.5779220779220778	-0.03896103896103897	-0.43333333333333335
module	PC1 pct UMI>=1 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	pc1_pct_umi	k=1	-0.4597424437593095	0.0003707276761180578	0.02591068016116231	-0.6472773328413958	-0.21972849139278114	4	65	4	0.4597424437593095	-0.7252747252747254	-0.46623376623376617	-0.23433088650479958	-0.5166666666666667
module	joint UMI>=1 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=1	-0.15622645088205006	0.5890489576837843	0.7591139213478036	-0.6224625329442981	0.3918489366789263	4	65	3	0.15622645088205006	-0.2692307692307692	-0.47334240281537243	0.5019762845849802	-0.4666666666666666
module	any3 UMI>=1 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=1	-0.3445806456301407	0.03078090995139663	0.2804554905196038	-0.5949615711190438	-0.03323845422780187	4	65	3	0.3445806456301407	-0.5989010989010989	-0.4207792207792207	0.019762845849802372	-0.5
module	joint UMI>=2 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=2	-0.04621802557270356	0.8628771206868446	0.7140761035765667	-0.5161825031534105	0.44513744286753115	4	65	3	0.04621802557270356	-0.1758241758241758	-0.37971423522551856	0.5335968379446642	-0.3
module	any3 UMI>=2 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=2	-0.2368569657080811	0.07879489167856696	0.0	-0.4704657694443133	0.027777927935877075	4	65	3	0.2368569657080811	-0.34615384615384615	-0.3337662337662338	0.011857707509881424	-0.48333333333333334
module	joint UMI>=3 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=3	-0.023344368419568294	0.9159559183947649	0.5817813542996557	-0.42763908672454115	0.3887329668784515	4	65	3	0.023344368419568294	-0.21978021978021978	-0.3446036723793233	0.4443817052512706	-0.049999999999999996
module	any3 UMI>=3 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=3	-0.22544438483717272	0.09493011532892213	0.0	-0.4610243819936665	0.03982095953125995	4	65	3	0.22544438483717272	-0.2967032967032967	-0.3533614996370614	0.017504234895539244	-0.43333333333333335
module	joint UMI>=4 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=4	-0.007100694675045634	0.9715675872238629	0.4869117550491988	-0.3778769705109997	0.3656383518320271	4	65	3	0.007100694675045634	-0.18156825980064076	-0.3081927183166024	0.4138904573687183	-0.03333333333333333
module	any3 UMI>=4 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=4	-0.16330750243594197	0.23027996015767682	0.0	-0.4086667836523096	0.10406562760666938	4	65	3	0.16330750243594197	-0.22527472527472525	-0.3104904353428591	0.08639186900056467	-0.3666666666666667
module	joint UMI>=5 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=5	0.001329059913594054	0.9933425500055505	0.2222911319527127	-0.3012260108671522	0.30364100264691046	4	65	2	0.001329059913594054	-0.19807446523706262	-0.2548766784390467	0.3258966523630619	0.09999999999999999
module	any3 UMI>=5 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=5	-0.10002519691480398	0.4650005105667062	0.0	-0.35363085422708157	0.1672788960215004	4	65	3	0.10002519691480398	-0.14835164835164835	-0.28608606763566463	0.14059853190287974	-0.19999999999999998
module	joint UMI>=6 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=6	0.05207263560587959	0.7481500680984796	0.24808049157782358	-0.25993665381785663	0.3542366240194934	4	65	2	0.05207263560587959	-0.20442300944063702	-0.19895985612843953	0.3462298923718492	0.2833333333333333
module	any3 UMI>=6 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=6	-0.10779855888396386	0.43078643907036185	0.0	-0.36048720176048116	0.15963063696320848	4	65	3	0.10779855888396386	-0.12087912087912088	-0.27828372033651017	0.09655561829474874	-0.19999999999999998
module	joint UMI>=8 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=8	0.10743791065965935	0.5312086478917865	0.3248402278051151	-0.22578999276405134	0.4181576568342828	4	65	2	0.10743791065965935	-0.2543387873643857	-0.09967479588674831	0.34961876570664707	0.48333333333333334
module	any3 UMI>=8 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=8	-0.021730302530837325	0.8742803728689574	0.0	-0.28301855194631736	0.24256058478025352	4	65	3	0.021730302530837325	-0.10989010989010989	-0.1638492932822443	0.17339735229715775	-0.06666666666666667
module	joint UMI>=10 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=10	0.07408759444255031	0.6937917647915834	0.4297301389131032	-0.2869856005429109	0.41672765166599585	4	65	2	0.07408759444255031	-0.35838943286018177	-0.10749242693668934	0.36656313238063637	0.41666666666666663
module	any3 UMI>=10 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=10	0.024426398982200177	0.858831159629003	0.0	-0.24002010502358304	0.28549811653344975	4	65	2	0.024426398982200177	-0.08528206142151307	-0.08192464664112215	0.18356397230155136	0.016666666666666666
module	joint UMI>=12 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=12	0.10720172973165165	0.5606374995413188	0.4086414216425516	-0.24948714409499043	0.43827714701943676	4	65	2	0.10720172973165165	-0.31323500689536754	-0.08235470023452034	0.37026592346874765	0.48333333333333334
module	any3 UMI>=12 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=12	0.03557275375832545	0.7955712965811014	0.0	-0.22947852571900196	0.29571231213323035	4	65	2	0.03557275375832545	-0.11700299197190685	-0.04811447501145269	0.18356397230155136	0.06666666666666667
module	joint UMI>=15 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_umi	k=15	0.04313019340267538	0.8164007107953904	0.4142797159861304	-0.3105620954629939	0.3863320061675539	4	65	2	0.04313019340267538	-0.42950118327948705	-0.06699949995273385	0.342017225850272	0.326362689414732
module	any3 UMI>=15 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	any3_umi	k=15	0.10092611619334504	0.4609622291177734	0.0	-0.16639412119406308	0.3544268917525472	4	65	1	0.10092611619334504	-0.1281461340644694	0.10663207975511138	0.18808247008128184	0.18333333333333335
module	joint CP10k>=0.25 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=0.25	-0.16678374963280765	0.5785868345106477	0.7772384182603376	-0.6425067701764242	0.40173668463981	4	65	3	0.16678374963280765	-0.2692307692307692	-0.5071525744450419	0.5110107284020329	-0.4666666666666666
module	joint CP10k>=0.5 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=0.5	-0.17261034494693656	0.568991563718453	0.7816805524438291	-0.6494706809105133	0.4016970177782962	4	65	3	0.17261034494693656	-0.2802197802197803	-0.49674944471283594	0.5177865612648223	-0.5
module	joint CP10k>=1 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=1	-0.14628092151684977	0.613555415335145	0.7594042834137014	-0.6164001958084661	0.4007169243188527	4	65	3	0.14628092151684977	-0.23076923076923078	-0.5175557041772479	0.49068322981366463	-0.38333333333333336
module	joint CP10k>=2 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=2	-0.07537620116954107	0.7714503793852661	0.6965785027499334	-0.5263524513522735	0.4086982661289934	4	65	3	0.07537620116954107	-0.17032967032967034	-0.4941486622797844	0.4477696216826652	-0.09999999999999999
module	joint CP10k>=3 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=3	-0.03168006127799442	0.9018064995504523	0.6891268449447583	-0.4892899699387574	0.4396082111532306	4	65	2	0.03168006127799442	-0.26960135546155745	-0.433878523271728	0.4703557312252965	0.09999999999999999
module	joint CP10k>=5 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=5	-0.09976221925212515	0.6601411329826022	0.6046002142351927	-0.4977113773219617	0.33288468421533357	4	65	2	0.09976221925212515	-0.3438731924766623	-0.4855329958457597	0.25042412839184003	0.33333333333333337
module	joint CP10k>=8 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=8	-0.0815125237039097	0.7290764096176974	0.6314847779519823	-0.4960055377295375	0.36323426585317	4	65	2	0.0815125237039097	-0.17463071328813903	-0.5379904232940811	0.2663302452950462	0.2833333333333333
module	joint CP10k>=10 ELF3+TACSTD2+CLDN4+CLDN3	ELF3,TACSTD2,CLDN4,CLDN3	CLDN3	0	joint_cp	t=10	-0.15640731555032228	0.2868265990893053	0.11698787893185686	-0.4201733983005446	0.13172904246424477	4	65	3	0.15640731555032228	-0.1543033499620919	-0.43012982965296936	-0.05033295529747008	0.33473096350228926
module	zmean pct UMI>=1 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=1	-0.28884974678178144	0.042192768184869556	0.09933711613670272	-0.5256690931353241	-0.01047973839427312	4	65	3	0.28884974678178144	-0.5824175824175823	-0.32597402597402597	0.008469791078486732	-0.43333333333333335
module	rmean pct UMI>=1 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=1	-0.29815091871093546	0.025185025050208136	0.0	-0.5202741535977562	-0.03824351557263073	4	65	4	0.29815091871093546	-0.5274725274725275	-0.3825641639982482	-0.033333338653219274	-0.39999999999999997
module	zmean pct UMI>=2 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=2	-0.23357176443784225	0.09569525084241184	0.06192056508854561	-0.4760825294192901	0.04195368597687526	4	65	3	0.23357176443784225	-0.5439560439560439	-0.274025974025974	0.05702992659514399	-0.3666666666666667
module	rmean pct UMI>=2 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=2	-0.2177013461541505	0.10725281006256789	0.0	-0.4545882162390745	0.047948090003273415	4	65	3	0.2177013461541505	-0.4346634098257763	-0.26584348026859367	0.014132287155295712	-0.38494060802763264
module	zmean pct UMI>=3 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=3	-0.2090510649649981	0.1224224101654432	0.0	-0.44736855784657215	0.05698605971237861	4	65	3	0.2090510649649981	-0.4835164835164835	-0.22857142857142856	0.02766798418972332	-0.3666666666666667
module	rmean pct UMI>=3 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=3	-0.2041089579056631	0.13178445603255035	0.0	-0.4432298097178361	0.06213016375733478	4	65	3	0.2041089579056631	-0.46767582069862007	-0.23521772346914982	0.04464539609174024	-0.38494060802763264
module	zmean pct UMI>=4 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=4	-0.20724906052738917	0.12656349457584257	0.0033509719472685803	-0.44630917751732924	0.05942133993547051	4	65	3	0.20724906052738917	-0.45604395604395603	-0.21818181818181817	0.06380575945793338	-0.5166666666666667
module	rmean pct UMI>=4 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=4	-0.17295039477869648	0.20341501506960002	0.0	-0.41689930870235903	0.09423978215404577	4	65	3	0.17295039477869648	-0.3933978962347216	-0.21774465987769895	0.10053657559900353	-0.4666666666666666
module	zmean pct UMI>=5 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=5	-0.19573206279493216	0.14885767976811246	0.0	-0.43619124938948384	0.07081725662750775	4	65	3	0.19573206279493216	-0.3681318681318681	-0.24155844155844156	0.05702992659514399	-0.5
module	rmean pct UMI>=5 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=5	-0.15435430120708005	0.25941889011487884	0.0071342699341201835	-0.4019893186087996	0.11432149251543217	4	65	3	0.15435430120708005	-0.3736263736263736	-0.22554446858973595	0.14354342540888632	-0.45
module	zmean pct UMI>=6 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=6	-0.1623387651681675	0.233107016856815	0.0	-0.4078375207811803	0.10504986789100171	4	65	3	0.1623387651681675	-0.3681318681318681	-0.24935064935064938	0.0852625635234331	-0.3
module	rmean pct UMI>=6 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=6	-0.09475464822897574	0.4890001550583548	0.0	-0.34896651136449613	0.172446383768977	4	65	3	0.09475464822897574	-0.24309763284832514	-0.21254478740300764	0.19553553224990025	-0.38494060802763264
module	zmean pct UMI>=8 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=8	-0.13098080512348542	0.3375262350845467	0.0	-0.38077379571083475	0.13662923109294256	4	65	3	0.13098080512348542	-0.22527472527472525	-0.2584415584415584	0.08413325804630155	-0.25
module	rmean pct UMI>=8 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=8	0.019845207576418427	0.8851101865666612	0.0	-0.24433472283101415	0.28128277755227493	4	65	3	0.019845207576418427	-0.02754831389919543	-0.07017545341068558	0.22259890558251513	-0.2773207162492859
module	zmean pct UMI>=10 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=10	-0.05558791903561018	0.6854012408553076	0.0	-0.31390553062713455	0.2103919592912082	4	65	3	0.05558791903561018	-0.027472527472527472	-0.2194805194805195	0.13382269904009036	-0.19999999999999998
module	rmean pct UMI>=10 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=10	0.03473883665875439	0.8002648477229327	0.0	-0.23026935434926687	0.2949501878185645	4	65	3	0.03473883665875439	-0.08528206142151307	-0.061078635375967076	0.21751415900829524	-0.06694619270045785
module	zmean pct UMI>=12 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=12	-0.039739118949263144	0.7722312317324542	0.0	-0.29951503682101477	0.22552218754100112	4	65	3	0.039739118949263144	-0.054945054945054944	-0.17792207792207793	0.14059853190287974	-0.16666666666666669
module	rmean pct UMI>=12 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=12	0.04413676178891712	0.7478092587838985	0.0	-0.22133671781011688	0.30351991970403436	4	65	3	0.04413676178891712	-0.07977999294270578	-0.053983811202124254	0.23326744787858678	-0.06694619270045785
module	zmean pct UMI>=15 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_umi	k=15	-0.000985561652824125	0.9942752278276116	0.0	-0.2638223395634344	0.26198745842497567	4	65	2	0.000985561652824125	-0.15934065934065936	-0.1	0.16996047430830044	0.016666666666666666
module	rmean pct UMI>=15 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_pct_umi	k=15	0.0867176666162533	0.5267964626375197	0.0	-0.18029799759895074	0.34182959448237965	4	65	1	0.0867176666162533	-0.21428571428571427	0.033788181271811574	0.25473031233230664	0.2016877936358443
module	zmean pct CP10k>=0.25 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=0.25	-0.27464160208251587	0.04107506525739135	0.007338445334010037	-0.502266708644816	-0.011420944629014282	4	65	3	0.27464160208251587	-0.5439560439560439	-0.3363636363636363	0.014116318464144554	-0.43333333333333335
module	zmean pct CP10k>=0.5 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=0.5	-0.27606602374938316	0.03908243814338294	0.0	-0.5025001162282431	-0.014190847017066528	4	65	3	0.27606602374938316	-0.5274725274725275	-0.3571428571428571	0.018633540372670808	-0.43333333333333335
module	zmean pct CP10k>=1 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=1	-0.2671953683861938	0.06953301524978017	0.14503307117558847	-0.51504267929627	0.021883273668871935	4	65	3	0.2671953683861938	-0.5274725274725275	-0.3701298701298701	0.06606437041219651	-0.38333333333333336
module	zmean pct CP10k>=2 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=2	-0.2791672075379381	0.0368176681031515	0.0	-0.5050075697738584	-0.01755015559606402	4	65	3	0.2791672075379381	-0.4505494505494505	-0.40649350649350646	0.010728402032749858	-0.43333333333333335
module	zmean pct CP10k>=3 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=3	-0.22052950050394013	0.10261789673778667	0.0	-0.4569419047941055	0.04498371740109664	4	65	4	0.22052950050394013	-0.16483516483516483	-0.4285714285714285	-0.011857707509881424	-0.2833333333333333
module	zmean pct CP10k>=5 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=5	-0.21324635087891405	0.11487546090731927	0.0	-0.4508738916486765	0.052608188202633736	4	65	4	0.21324635087891405	-0.06593406593406594	-0.448051948051948	-0.059288537549407126	-0.16666666666666669
module	zmean pct CP10k>=8 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=8	-0.13177884531354256	0.3345566331801446	0.0	-0.38146789875032433	0.13583224507911076	4	65	3	0.13177884531354256	0.15934065934065936	-0.4116883116883117	-0.018633540372670808	-0.06666666666666667
module	zmean pct CP10k>=10 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=10	-0.09838830270581442	0.5608514374730262	0.30633099296392124	-0.4064628498410646	0.2297745479642079	4	65	2	0.09838830270581442	0.26373626373626374	-0.4506493506493507	0.0220214568040655	-0.06666666666666667
module	zmean pct CP10k>=15 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_cp	t=15	-0.07421870449980031	0.6655064720495866	0.3229910810715133	-0.3897086971370827	0.25686184050214544	4	65	1	0.07421870449980031	0.1758241758241758	-0.45584415584415583	0.07961603613777528	0.11666666666666665
module	zmean pct cohort-q90 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_pct_q	q=0.90	-0.1306485159111254	0.44775789242615005	0.33085528593175423	-0.4387226449182198	0.2049064778857881	4	65	3	0.1306485159111254	-0.14835164835164835	-0.461038961038961	0.1902879728966686	-0.03333333333333333
module	zmean mean-log1p ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_mean_log1p	mean	-0.25252004499523373	0.09058528108936881	0.1607704318904435	-0.5057709431522069	0.04080259250315657	4	65	3	0.25252004499523373	-0.510989010989011	-0.28181818181818186	0.0694522868435912	-0.5166666666666667
module	rmean mean-log1p ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	rmean_mean_log1p	mean	-0.1959009743671415	0.14849809622968393	0.0	-0.4363334660644517	0.07064248875328262	4	65	3	0.1959009743671415	-0.4621737522198128	-0.23896103896103899	0.07407414808686408	-0.39999999999999997
module	PC1 mean-log1p ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	pc1_mean_log1p	PC1	-0.23565588914175856	0.10733142926295205	0.12789791010708948	-0.4872856720394769	0.05210827080411553	4	65	3	0.23565588914175856	-0.48901098901098894	-0.26233766233766237	0.07622811970638058	-0.5166666666666667
module	zmean mean-cp ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	zmean_mean_cp	mean	-0.2302478246278424	0.08785363032738476	0.0	-0.4650046770685381	0.03476154431927222	4	65	3	0.2302478246278424	-0.2802197802197803	-0.42337662337662335	0.011857707509881424	-0.26666666666666666
module	PC1 pct UMI>=1 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	pc1_pct_umi	k=1	-0.3410625107283274	0.06247737106113792	0.4421787431792951	-0.6225201394260392	0.01851838022525794	4	65	3	0.3410625107283274	-0.6263736263736264	-0.3701298701298701	0.07961603613777528	-0.5499999999999999
module	joint UMI>=1 ELF3+TACSTD2+CLDN4+CLDN1	ELF3,TACSTD2,CLDN4,CLDN1	CLDN1	0	joint_umi	k=1	0.15773570770686265	0.24924890846230696	0.008124679764530072	-0.11106423158792567	0.4050303214983342	4	65	2	0.15773570770686265	-0.049450549450549455	-0.05461643109408143	0.4330886504799548	0.18333333333333335
