nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_cldn4	spearman_rho	p	testable	BH_FDR	SpatialFDR	recist_logFC_NR_minus_R	recist_t	recist_p	recist_testable	recist_BH_FDR	recist_SpatialFDR	recist_n_R	recist_n_NR
5409	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	3	31			False						False			0	1
5410	31	0	31	0.0	1.0	1.9953020811080933	1.9953020811080933	Epithelial cells	5	31	-0.3	0.623837664781073	True	0.9648089924796812	0.9551469332637158				False			0	4
5411	31	0	31	0.0	1.0	0.3018714487552643	0.3018714487552643	Epithelial cells	1	31			False						False			1	0
5412	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
5413	31	0	31	0.0	1.0	0.2141190469264984	0.2141190469264984	Epithelial cells	1	31			False						False			1	0
5414	31	0	31	0.0	1.0	0.4828938841819763	0.4828938841819763	Epithelial cells	2	31			False						False			1	1
5415	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5416	31	0	0	0.0	0.0	0.0		B/Plasma cells	4	31			False						False			0	2
5417	31	0	27	0.0	0.8709677419354839	2.039090633392334	2.0544321537017822	Epithelial cells	3	31			False						False			0	3
5418	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5419	31	0	29	0.0	0.9354838709677419	1.0132803916931152	1.0831618309020996	Epithelial cells	4	31			False						False			1	3
5420	31	29	1	0.9354838709677419	0.03225806451612903	0.03710870072245598	1.1503697633743286	T/NK cells	3	31			False						False			1	1
5421	31	29	0	0.9354838709677419	0.0	0.0		T/NK cells	2	31			False						False			0	1
5422	31	0	31	0.0	1.0	0.1744065135717392	0.1744065135717392	Epithelial cells	1	31			False						False			1	0
5423	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5424	31	30	0	0.967741935483871	0.0	0.11019692569971085		T/NK cells	2	31			False						False			0	1
5425	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5426	31	0	27	0.0	0.8709677419354839	1.780686616897583	1.76981782913208	Epithelial cells	6	31	-0.2	0.7040000000000001	True	0.9648089924796812	0.9624091664254047				False			2	1
5427	31	26	2	0.8387096774193549	0.06451612903225806	0.09724343568086624	1.5072731971740723	T/NK cells	6	31	-0.6	0.208	True	0.9648089924796812	0.9367491602290554				False			0	3
5428	31	0	0	0.0	0.0	0.016904721036553383		Myeloid cells	2	31			False						False			1	1
5429	31	20	10	0.6451612903225806	0.3225806451612903	0.447224885225296	0.6477415561676025	T/NK cells	3	31			False						False			1	1
5430	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False						False			0	1
5431	31	29	0	0.9354838709677419	0.0	0.0		T/NK cells	1	31			False						False			0	1
5432	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False						False			0	1
5433	31	1	25	0.03225806451612903	0.8064516129032258	0.5067106485366821	0.5148115158081055	Epithelial cells	4	31			False						False			0	3
5434	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False						False			0	0
5435	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	2	31			False						False			0	1
5436	31	30	0	0.967741935483871	0.0	0.013627676293253899		T/NK cells	3	31			False						False			1	1
5437	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5438	31	0	0	0.0	0.0	0.03130112960934639		Myeloid cells	2	31			False						False			1	1
5439	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5440	31	23	7	0.7419354838709677	0.22580645161290322	0.23327980935573578	0.7815841436386108	T/NK cells	3	31			False						False			1	1
5441	31	21	2	0.6774193548387096	0.06451612903225806	0.45892056822776794	0.5493727922439575	T/NK cells	3	31			False						False			1	1
5442	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False						False			0	1
5443	31	0	29	0.0	0.9354838709677419	0.2389528453350067	0.2554323673248291	Epithelial cells	6	31	0.6571428571428573	0.1561749271137024	True	0.9648089924796812	0.9367491602290554				False			1	5
5444	31	0	30	0.0	0.967741935483871	0.24550867080688477	0.25369229912757874	Epithelial cells	2	31			False						False			1	1
5445	31	14	16	0.45161290322580644	0.5161290322580645	0.2883252799510956	0.5586301684379578	Epithelial cells	9	31	-0.4666666666666666	0.2053863511058121	True	0.9648089924796812	0.9367491602290554				False			1	5
5446	31	9	22	0.2903225806451613	0.7096774193548387	0.3768742084503174	0.3969353437423706	Epithelial cells	7	31	0.28571428571428575	0.5345092286010406	True	0.9648089924796812	0.9551469332637158				False			1	3
5447	31	0	0	0.0	0.0	0.0		B/Plasma cells	4	31			False						False			0	2
5448	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False						False			0	0
5449	31	5	14	0.16129032258064516	0.45161290322580644	0.0	0.0	Epithelial cells	2	31			False						False			1	1
5450	31	30	0	0.967741935483871	0.0	0.05589985474944115		T/NK cells	4	31			False						False			1	2
5451	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5452	31	0	31	0.0	1.0	0.19035130739212036	0.19035130739212036	Epithelial cells	1	31			False						False			1	0
5453	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5454	31	0	31	0.0	1.0	0.23555800318717957	0.23555800318717957	Epithelial cells	1	31			False						False			1	0
5455	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False						False			0	1
5456	31	0	0	0.0	0.0	0.0		B/Plasma cells	4	31			False						False			0	2
5457	31	31	0	1.0	0.0	0.08840155601501465		T/NK cells	2	31			False						False			0	1
5458	31	30	0	0.967741935483871	0.0	0.0525989755988121		T/NK cells	3	31			False						False			0	1
5459	31	12	18	0.3870967741935484	0.5806451612903226	0.17889472842216492	0.3080964982509613	Epithelial cells	8	31	-0.19047619047619052	0.6514014957024814	True	0.9648089924796812	0.9624091664254047				False			1	4
5460	31	14	16	0.45161290322580644	0.5161290322580645	0.7883267998695374	0.7326400876045227	Epithelial cells	2	31			False						False			1	1
5461	31	0	0	0.0	0.0	0.046452805399894714		Myeloid cells	6	31	0.14285714285714288	0.7871720116618076	True	0.9648089924796812	0.9624091664254047				False			1	2
5462	31	31	0	1.0	0.0	0.042031604796648026		T/NK cells	1	31			False						False			1	0
5463	31	0	0	0.0	0.0	0.0		B/Plasma cells	4	31			False						False			0	2
5464	31	31	0	1.0	0.0	0.06942879408597946		T/NK cells	2	31			False						False			0	1
5465	31	0	0	0.0	0.0	0.05505398288369179		B/Plasma cells	3	31			False						False			0	1
5466	31	29	0	0.9354838709677419	0.0	0.0		T/NK cells	2	31			False						False			0	1
5467	31	31	0	1.0	0.0	0.042031604796648026		T/NK cells	1	31			False						False			1	0
5468	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False						False			0	1
5469	31	0	0	0.0	0.0	0.022698724642395973		Myeloid cells	5	31	-0.3	0.623837664781073	True	0.9648089924796812	0.9551469332637158				False			0	2
5470	31	29	1	0.9354838709677419	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False						False			0	1
5471	31	30	0	0.967741935483871	0.0	0.0525989755988121		T/NK cells	3	31			False						False			0	1
5472	31	30	0	0.967741935483871	0.0	0.014173750765621662		T/NK cells	3	31			False						False			1	1
5473	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5474	31	31	0	1.0	0.0	0.042031604796648026		T/NK cells	1	31			False						False			1	0
5475	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5476	31	0	31	0.0	1.0	0.12687300145626068	0.12687300145626068	Epithelial cells	1	31			False						False			1	0
5477	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5478	31	28	0	0.9032258064516129	0.0	0.048033908009529114		T/NK cells	4	31			False						False			1	1
5479	31	31	0	1.0	0.0	0.06942879408597946		T/NK cells	2	31			False						False			0	1
5480	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5481	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	4	31			False						False			0	1
5482	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5483	31	28	1	0.9032258064516129	0.03225806451612903	0.028666125610470772	0.0	T/NK cells	3	31			False						False			1	1
5484	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5485	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
5486	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5487	31	0	31	0.0	1.0	0.4124513864517212	0.4124513864517212	Epithelial cells	1	31			False						False			1	0
5488	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	1
5489	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	3	31			False						False			0	1
5490	31	31	0	1.0	0.0	0.09834136068820953		T/NK cells	2	31			False						False			0	1
5491	31	25	5	0.8064516129032258	0.16129032258064516	0.4120025932788849	0.662409782409668	T/NK cells	2	31			False						False			1	1
5492	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False						False			0	2
5493	31	0	30	0.0	0.967741935483871	1.602025032043457	1.6554259061813354	Epithelial cells	6	31	0.3714285714285715	0.4684781341107872	True	0.9648089924796812	0.9551469332637158				False			0	5
5494	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	5	31	-0.8999999999999998	0.03738607346849874	True	0.8411866530412216	0.8986669249960799				False			1	1
5495	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False						False			0	1
5496	31	0	30	0.0	0.967741935483871	0.3536403477191925	0.3654283583164215	Epithelial cells	2	31			False						False			1	1
5497	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
5498	31	0	30	0.0	0.967741935483871	0.2785030007362366	0.28778642416000366	Epithelial cells	2	31			False						False			1	1
5499	31	0	31	0.0	1.0	0.15047210454940796	0.15047210454940796	Epithelial cells	1	31			False						False			1	0
5500	31	0	29	0.0	0.9354838709677419	1.6241787672042847	1.6461827754974365	Epithelial cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047				False			0	4
5501	31	0	31	0.0	1.0	0.36534228920936584	0.36534228920936584	Epithelial cells	1	31			False						False			1	0
5502	31	30	0	0.967741935483871	0.0	0.050547972321510315		T/NK cells	5	31	-0.7	0.1881204043741873	True	0.9648089924796812	0.9367491602290554				False			1	2
5503	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5504	31	22	7	0.7096774193548387	0.22580645161290322	0.6682366728782654	0.8882485628128052	T/NK cells	2	31			False						False			1	1
5505	31	30	0	0.967741935483871	0.0	0.0525989755988121		T/NK cells	2	31			False						False			0	1
5506	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False						False			0	1
5507	31	31	0	1.0	0.0	0.042031604796648026		T/NK cells	1	31			False						False			1	0
5508	31	11	16	0.3548387096774194	0.5161290322580645	0.6238606572151184	0.5230127573013306	Epithelial cells	2	31			False						False			1	1
5509	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False						False			0	1
5510	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
5511	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False						False			0	2
5512	31	29	0	0.9354838709677419	0.0	0.1813218891620636		T/NK cells	3	31			False						False			1	1
5513	31	28	1	0.9032258064516129	0.03225806451612903	0.08347731083631516	1.098745584487915	T/NK cells	2	31			False						False			1	1
5514	31	0	31	0.0	1.0	0.25194647908210754	0.25194647908210754	Epithelial cells	2	31			False						False			1	1
5515	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
5516	31	1	24	0.03225806451612903	0.7741935483870968	0.08612295240163803	0.1112421452999115	Epithelial cells	9	31	0.0	1.0	True	1.0	0.9999999999999994				False			1	5
5517	31	0	31	0.0	1.0	0.5083684921264648	0.5083684921264648	Epithelial cells	1	31			False						False			1	0
5518	31	0	31	0.0	1.0	0.2290286272764206	0.2290286272764206	Epithelial cells	1	31			False						False			1	0
5519	31	0	31	0.0	1.0	0.1783180683851242	0.1783180683851242	Epithelial cells	1	31			False						False			1	0
5520	31	5	22	0.16129032258064516	0.7096774193548387	0.08965083211660385	0.12632617354393005	Epithelial cells	10	31	-0.12727272727272726	0.7260570147627894	True	0.9648089924796812	0.9624091664254047	1.9077491870398884	1.03380166624938	0.32377409307488664	True	0.8765590005563071	0.8627249725341338	3	6
5521	31	0	30	0.0	0.967741935483871	1.1910134553909302	1.230713963508606	Epithelial cells	1	31			False						False			1	0
5522	31	0	30	0.0	0.967741935483871	1.1767977476119995	1.117250919342041	Epithelial cells	2	31			False						False			1	1
5523	31	4	24	0.12903225806451613	0.7741935483870968	0.10198023915290833	0.13172447681427002	Epithelial cells	6	31	-0.5428571428571429	0.26570262390670546	True	0.9648089924796812	0.9367491602290554				False			1	4
5524	31	0	31	0.0	1.0	0.22440096735954285	0.22440096735954285	Epithelial cells	1	31			False						False			1	0
5525	31	31	0	1.0	0.0	0.042031604796648026		T/NK cells	1	31			False						False			1	0
5526	31	29	1	0.9354838709677419	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False						False			0	1
5527	31	0	28	0.0	0.9032258064516129	0.3219442367553711	0.3564382493495941	Epithelial cells	11	31	-0.5272727272727273	0.09556521835315425	True	0.9648089924796812	0.9367491602290554	-1.997958278883333	-0.7812165164134132	0.46871303642245316	True	0.8765590005563071	0.8627249725341338	4	5
5528	31	0	0	0.0	0.0	0.05210396647453308		Endothelial cells	6	31	-0.14285714285714288	0.7871720116618076	True	0.9648089924796812	0.9624091664254047				False			0	2
5529	31	0	31	0.0	1.0	0.20544986426830292	0.20544986426830292	Epithelial cells	1	31			False						False			1	0
5530	31	30	0	0.967741935483871	0.0	0.0525989755988121		T/NK cells	3	31			False						False			0	1
5531	31	0	31	0.0	1.0	0.09850504994392395	0.09850504994392395	Epithelial cells	4	31			False						False			1	2
5532	31	0	31	0.0	1.0	0.17152436077594757	0.17152436077594757	Epithelial cells	2	31			False						False			1	1
5533	31	2	24	0.06451612903225806	0.7741935483870968	0.26471278071403503	0.3419206440448761	Epithelial cells	8	31	-0.28571428571428575	0.49272624501695717	True	0.9648089924796812	0.9551469332637158				False			1	6
5534	31	31	0	1.0	0.0	0.042031604796648026		T/NK cells	1	31			False						False			1	0
5535	31	6	21	0.1935483870967742	0.6774193548387096	0.0	0.0	Epithelial cells	10	31	-0.11515151515151514	0.7514196523258485	True	0.9648089924796812	0.9624091664254047				False			1	8
5536	31	0	31	0.0	1.0	0.3622402846813202	0.3622402846813202	Epithelial cells	1	31			False						False			1	0
5537	31	4	24	0.12903225806451613	0.7741935483870968	0.10198023915290833	0.13172447681427002	Epithelial cells	6	31	-0.942857142857143	0.004804664723032055	True	0.8411866530412216	0.8986669249960799				False			1	4
5538	31	31	0	1.0	0.0	0.0		T/NK cells	3	31			False						False			0	2
5539	31	0	30	0.0	0.967741935483871	0.5466436743736267	0.5648651123046875	Epithelial cells	5	31	-0.7999999999999999	0.10408803866182788	True	0.9648089924796812	0.9367491602290554				False			1	4
5540	31	0	0	0.0	0.0	0.09805719554424286		Myeloid cells	3	31			False						False			1	2
5541	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5542	31	31	0	1.0	0.0	0.042031604796648026		T/NK cells	1	31			False						False			1	0
5543	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
5544	31	15	14	0.4838709677419355	0.45161290322580644	0.901778519153595	1.5653067827224731	Epithelial cells	7	31	0.0	1.0	True	1.0	0.9999999999999994	0.07403295141610933	0.047518856572595095	0.9631324871417938	True	0.9793841880428876	0.9779959060974592	2	3
5545	31	31	0	1.0	0.0	0.0573989562690258		T/NK cells	2	31			False						False			0	1
5546	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	7	31	-0.5357142857142858	0.21521745567801298	True	0.9648089924796812	0.9367491602290554	2.6407798597122145	0.9187258050277262	0.3816292109252718	True	0.8765590005563071	0.8627249725341338	2	2
5547	31	10	14	0.3225806451612903	0.45161290322580644	0.3146815598011017	0.696794867515564	Epithelial cells	8	31	-0.7857142857142858	0.020815127253525273	True	0.8411866530412216	0.8986669249960799	-1.5905102363275567	-0.7109367993048064	0.5074972809888302	True	0.8765590005563071	0.8627249725341338	2	4
5548	31	0	31	0.0	1.0	0.31509119272232056	0.31509119272232056	Epithelial cells	1	31			False						False			1	0
5549	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
5550	31	0	26	0.0	0.8387096774193549	0.3818145990371704	0.4552404582500458	Epithelial cells	11	31	0.36363636363636365	0.27163754099382253	True	0.9648089924796812	0.9367491602290554				False			0	6
5551	31	27	3	0.8709677419354839	0.0967741935483871	0.18375064432621002	1.0352939367294312	T/NK cells	3	31			False						False			1	1
5552	31	3	21	0.0967741935483871	0.6774193548387096	0.16551749408245087	0.2443353533744812	Epithelial cells	8	31	-0.4523809523809524	0.2604047674368853	True	0.9648089924796812	0.9367491602290554				False			1	5
5553	31	0	0	0.0	0.0	0.05505398288369179		B/Plasma cells	2	31			False						False			0	1
5554	31	0	30	0.0	0.967741935483871	0.40078309178352356	0.41414251923561096	Epithelial cells	2	31			False						False			1	1
5555	31	0	30	0.0	0.967741935483871	0.3407113552093506	0.35206839442253113	Epithelial cells	3	31			False						False			1	1
5556	31	26	1	0.8387096774193549	0.03225806451612903	0.07904581725597382	0.0	T/NK cells	4	31			False						False			1	1
5557	31	29	0	0.9354838709677419	0.0	0.0573989562690258		T/NK cells	1	31			False						False			0	1
5558	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False						False			0	1
5559	31	6	23	0.1935483870967742	0.7419354838709677	0.5350382328033447	0.7211384773254395	Epithelial cells	8	31	0.4523809523809524	0.2604047674368853	True	0.9648089924796812	0.9367491602290554				False			1	4
5560	31	17	12	0.5483870967741935	0.3870967741935484	0.08848670870065689	0.22859066724777222	T/NK cells	6	31	0.14285714285714288	0.7871720116618076	True	0.9648089924796812	0.9624091664254047				False			1	4
5561	31	0	29	0.0	0.9354838709677419	0.4259944260120392	0.35752013325691223	Epithelial cells	6	31	-0.2571428571428572	0.6227871720116619	True	0.9648089924796812	0.9551469332637158				False			1	4
5562	31	8	22	0.25806451612903225	0.7096774193548387	0.6176980137825012	0.7157020568847656	Epithelial cells	4	31			False						False			2	1
5563	31	27	2	0.8709677419354839	0.06451612903225806	0.45506760478019714	1.8744351863861084	T/NK cells	5	31	-0.7999999999999999	0.10408803866182788	True	0.9648089924796812	0.9367491602290554				False			2	1
5564	31	0	28	0.0	0.9032258064516129	1.248049020767212	1.2885454893112183	Epithelial cells	6	31	0.48571428571428577	0.3287230320699708	True	0.9648089924796812	0.9367491602290554	0.8099524403399432	0.6048943146860453	0.5552467189893917	True	0.8865108678732079	0.8632639913344392	2	4
5565	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	4	31			False						False			0	1
5566	31	29	0	0.9354838709677419	0.0	0.048033908009529114		T/NK cells	5	31	-0.7	0.1881204043741873	True	0.9648089924796812	0.9367491602290554				False			1	2
5567	31	3	26	0.0967741935483871	0.8387096774193549	0.5595545172691345	0.6671611070632935	Epithelial cells	9	31	0.15	0.7000942309691418	True	0.9648089924796812	0.9624091664254047	3.5104314640255865	1.1742678967640208	0.26987809105791055	True	0.8765590005563071	0.8627249725341338	2	4
5568	31	23	7	0.7419354838709677	0.22580645161290322	0.013331664726138115	0.0	T/NK cells	8	31	-0.5476190476190477	0.16002564253889653	True	0.9648089924796812	0.9367491602290554	-1.0682513374779319	-0.5437176141341389	0.6060465744513074	True	0.8898696317443607	0.8749804404027716	2	4
5569	31	1	29	0.03225806451612903	0.9354838709677419	0.49911677837371826	0.5335386395454407	Epithelial cells	5	31	-0.7999999999999999	0.10408803866182788	True	0.9648089924796812	0.9367491602290554				False			1	4
5570	31	29	1	0.9354838709677419	0.03225806451612903	0.05246727541089058	0.0	T/NK cells	3	31			False						False			1	1
5571	31	29	0	0.9354838709677419	0.0	0.09130590409040451		T/NK cells	3	31			False						False			1	1
5572	31	9	20	0.2903225806451613	0.6451612903225806	0.46611666679382324	0.574954628944397	Epithelial cells	7	31	0.5357142857142858	0.21521745567801298	True	0.9648089924796812	0.9367491602290554				False			0	5
5573	31	0	31	0.0	1.0	2.058922529220581	2.058922529220581	Epithelial cells	1	31			False						False			1	0
