set_name	gene	thesis_expect
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psma1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psma2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psma3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psma4	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psma5	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psma6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psma7	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb10	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb4	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb5	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb7	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmb8	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmc1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmc2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmc3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmc4	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmc5	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmc6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd11	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd12	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd13	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd14	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd7	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psmd8	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psme1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psme2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Psme2b	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rbbp6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rbck1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rbx1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rchy1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rlim	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf111	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf114	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf115	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf123	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf126	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf130	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf138	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf14	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf144b	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf182	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf19a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf19b	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf213	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf217	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf220	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf25	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf34	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf4	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf41	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rnf7	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Rps27a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sar1b	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sec13	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sec23a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sec24a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sec24b	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sec24c	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sec24d	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sec31a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Sh3rf1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Siah1a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Siah2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Skp1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Skp2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Smurf1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Smurf2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Snap23	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Socs1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Socs3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Spsb1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Spsb2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Spsb4	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Stub1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Tap1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Tap2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Tapbp	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Thop1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Tpp2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Traf7	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Traip	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim11	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim21	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim32	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim36	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim37	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim39	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim41	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim50	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim69	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim71	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trim9	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Trip12	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Uba1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Uba3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Uba5	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Uba52	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Uba52rt	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Uba6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Uba7	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ubac1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ubb	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ubc	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2b	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2c	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2d1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2d2a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2d3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2e1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2e2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2e3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2f	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2g1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2g2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2h	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2j1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2j2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2k	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2l3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2l6	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2m	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2n	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2o	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2q1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2q2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2r2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2s	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2v1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2v2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2w	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube2z	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube3a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube3b	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube3c	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube3d	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ube4a	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ubox5	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ubr1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ubr2	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ubr4	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Ufl1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Unkl	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Vamp3	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Vamp8	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Vhl	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Wsb1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Wwp1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Znrf1	up
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	Znrf2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Arrdc4	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Banf1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Btk	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Cd14	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Cgas	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Chuk	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Clec12a	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Cul3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ddx3x	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ddx41	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Dhx33	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Dhx36	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Dhx58	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Dhx9	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Flt3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	G3bp1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Gapdh	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Gapdhrt	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Gapdhrt2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Garin5a	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Gsk3b	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Hmgb1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Hmgb2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Hsp90aa1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Hspd1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ifih1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ifnar1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ikbke	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Irak1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Irf1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Irf3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Irf5	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Irf7	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Isg15	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Kat8	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Klhl22	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Kpna2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Map3k7	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Mavs	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Mmp12	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Myd88	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Nmb	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Nmbr	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1a	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1b	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1c	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1d	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1e	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1f	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1g	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas1h	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Oas3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Pbld1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Pbld2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Plcg2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Polr3a	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Polr3b	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Polr3c	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Polr3d	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Polr3f	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Polr3g	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Pqbp1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ptpn11	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ptpn22	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Rab2b	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Rbx1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Rigi	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Riok3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Rnf135	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Setd2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Siglec1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Stat1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Steep1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Sting1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Syk	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tab1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tank	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tbk1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ticam1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Ticam2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tlr2	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tlr3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tlr4	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tlr7	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tlr8	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tlr9	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tomm70a	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tradd	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Traf3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Traf3ip3	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Traf6	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Trim15	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Trim27	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Trim56	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Trim65	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Tyrobp	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Uap1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Usp22	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Xaf1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Xiap	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Zbtb20	up
